actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
190,PT10M58.00S,2022-01-27T01:42:34.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629632,7.30946123521682,49.50980392156863,1610612741,33,27,2022-01-27T01:42:39Z,1860000,2.0,16.0,1,left,C. White driving finger roll Layup (2 PTS) (D. DeRozan 3 AST),"[1629632, 201942]",1610612741.0,CHI,driving finger roll,,,,,,1.64,Made,2.0,White,C. White,D. DeRozan,201942.0,3.0,,,,,,,,,,,,,,,
192,PT10M44.00S,2022-01-27T01:42:48.4Z,2,REGULAR,3pt,Jump Shot,[],1630201,93.64323258869908,4.6568627450980395,1610612761,33,30,2022-01-27T01:42:53Z,1880000,-227.0,7.0,1,right,M. Flynn 3PT  (3 PTS) (P. Siakam 3 AST),"[1630201, 1627783]",1610612761.0,TOR,,,,,,,22.68,Made,3.0,Flynn,M. Flynn,P. Siakam,1627783.0,3.0,,,,,,,,,,,,,,,
194,PT10M24.00S,2022-01-27T01:43:08.3Z,2,REGULAR,3pt,Jump Shot,[],1629744,4.02431011826544,95.83333333333334,1610612741,33,30,2022-01-27T01:43:13Z,1900000,-229.0,-15.0,1,left,MISS M. Thomas 3PT,[1629744],1610612741.0,CHI,,,,,,,22.97,Missed,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,
195,PT10M22.00S,2022-01-27T01:43:10.3Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,33,30,2022-01-27T01:43:13Z,1910000,,,0,,P. Achiuwa REBOUND (Off:1 Def:3),[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,194.0,4.0,3.0,1.0,,,,,,,,,
196,PT10M13.00S,2022-01-27T01:43:25.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,93.9060446780552,48.28431372549019,1610612761,33,32,2022-01-27T01:43:30Z,1920000,-9.0,5.0,1,right,C. Boucher driving Layup (4 PTS) (P. Siakam 4 AST),"[1628449, 1627783]",1610612761.0,TOR,driving,,,,,,0.98,Made,4.0,Boucher,C. Boucher,P. Siakam,1627783.0,4.0,,,,,,,,,,,,,,,
198,PT10M13.00S,2022-01-27T01:43:27.5Z,2,REGULAR,foul,personal,['1freethrow'],1629750,,,1610612761,33,32,2022-01-27T01:43:44Z,1940000,,,0,,J. Green shooting personal FOUL (2 PF) (Boucher 1 FT),"[1629750, 1628449]",1610612741.0,CHI,shooting,,,,,,,,,Green,J. Green,,,,1626302.0,,,,,,,,2.0,0.0,Boucher,1628449.0,,,
200,PT10M13.00S,2022-01-27T01:43:45.2Z,2,REGULAR,freethrow,1 of 1,[],1628449,,,1610612761,33,33,2022-01-27T01:43:45Z,1960000,,,0,,C. Boucher Free Throw 1 of 1 (5 PTS),[1628449],1610612761.0,TOR,,,,,,,,Made,5.0,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,
201,PT09M58.00S,2022-01-27T01:44:03.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.521024967148489,49.01960784313725,1610612741,33,33,2022-01-27T01:44:15Z,1970000,5.0,9.0,1,left,MISS D. DeRozan driving Layup - blocked,"[201942, 1630567]",1610612741.0,CHI,driving,,,,,,1.01,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,Barnes,1630567.0,
202,PT09M58.00S,2022-01-27T01:44:03.5Z,2,REGULAR,block,,[],1630567,,,1610612741,33,33,2022-01-27T01:44:09Z,1980000,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,
203,PT09M56.00S,2022-01-27T01:44:05.5Z,2,REGULAR,rebound,offensive,[],201942,,,1610612741,33,33,2022-01-27T01:44:15Z,1990000,,,0,,D. DeRozan REBOUND (Off:1 Def:1),[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,,201.0,2.0,1.0,1.0,,,,,,,,,
204,PT09M56.00S,2022-01-27T01:44:12.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629750,5.650459921156373,3.209252450980392,1610612741,33,33,2022-01-27T01:44:32Z,2000000,234.0,1.0,1,left,MISS J. Green 3PT,[1629750],1610612741.0,CHI,,,,,,,23.4,Missed,,Green,J. Green,,,,,,,,,,,,,,,,,,
205,PT09M54.00S,2022-01-27T01:44:14.0Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,33,33,2022-01-27T01:44:32Z,2010000,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,,,204.0,3.0,2.0,1.0,,,,,,,,,
206,PT09M37.00S,2022-01-27T01:44:27.1Z,2,REGULAR,turnover,out-of-bounds,[],1628449,,,1610612761,33,33,2022-01-27T01:44:37Z,2020000,,,0,,C. Boucher step out-of-bounds TURNOVER (1 TO),[1628449],1610612761.0,TOR,step,,,,,,,,,Boucher,C. Boucher,,,,1193.0,1.0,,,,,,,,,,,,,
207,PT09M37.00S,2022-01-27T01:44:32.3Z,2,REGULAR,substitution,out,[],1629744,,,1610612741,33,33,2022-01-27T01:44:37Z,2030000,,,0,,SUB out: M. Thomas,[1629744],1610612741.0,CHI,,,,,,,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,
208,PT09M37.00S,2022-01-27T01:44:32.3Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,33,33,2022-01-27T01:44:37Z,2040000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
209,PT09M17.00S,2022-01-27T01:45:04.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629632,8.229303547963205,44.85294117647059,1610612741,35,33,2022-01-27T01:45:14Z,2050000,26.0,25.0,1,left,C. White driving Layup (4 PTS) (A. Dosunmu 2 AST),"[1629632, 1630245]",1610612741.0,CHI,driving,,,,,,3.58,Made,4.0,White,C. White,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,,,,,
211,PT09M09.00S,2022-01-27T01:45:12.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,93.77463863337714,51.470588235294116,1610612761,35,35,2022-01-27T01:45:17Z,2070000,7.0,6.0,1,right,S. Barnes driving Layup (4 PTS) (M. Flynn 1 AST),"[1630567, 1630201]",1610612761.0,TOR,driving,,,,,,0.95,Made,4.0,Barnes,S. Barnes,M. Flynn,1630201.0,1.0,,,,,,,,,,,,,,,
213,PT08M59.00S,2022-01-27T01:45:21.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,5.732588699080158,51.71568627450981,1610612741,37,35,2022-01-27T01:45:33Z,2090000,-9.0,1.0,1,left,D. DeRozan driving Layup (12 PTS),[201942],1610612741.0,CHI,driving,,,,,,0.87,Made,12.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
214,PT08M53.00S,2022-01-27T01:45:32.1Z,2,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612761,37,35,2022-01-27T01:45:40Z,2100000,,,0,,C. White shooting personal FOUL (2 PF) (Barnes 2 FT),"[1629632, 1630567]",1610612741.0,CHI,shooting,,,,,,,,,White,C. White,,,,1193.0,,,,,,,,2.0,0.0,Barnes,1630567.0,,,
216,PT08M53.00S,2022-01-27T01:45:54.0Z,2,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,37,36,2022-01-27T01:46:22Z,2120000,,,0,,S. Barnes Free Throw 1 of 2 (5 PTS),[1630567],1610612761.0,TOR,,,,,,,,Made,5.0,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,
217,PT08M53.00S,2022-01-27T01:45:54.8Z,2,REGULAR,substitution,out,[],201942,,,1610612761,37,36,2022-01-27T01:45:59Z,2130000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
218,PT08M53.00S,2022-01-27T01:45:54.8Z,2,REGULAR,substitution,in,[],203897,,,1610612761,37,36,2022-01-27T01:45:59Z,2140000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
219,PT08M53.00S,2022-01-27T01:45:54.0Z,2,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,37,36,2022-01-27T01:46:22Z,2150000,,,0,,MISS S. Barnes Free Throw 2 of 2,[1630567],1610612761.0,TOR,,,,,,,,Missed,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,
220,PT08M52.00S,2022-01-27T01:45:55.0Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,37,36,2022-01-27T01:46:22Z,2160000,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,,219.0,3.0,3.0,0.0,,,,,,,,,
221,PT08M41.00S,2022-01-27T01:46:26.8Z,2,REGULAR,3pt,Jump Shot,[],1629632,26.231931668856767,18.38235294117647,1610612741,37,36,2022-01-27T01:46:50Z,2170000,158.0,194.0,1,left,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,,,,25.03,Missed,,White,C. White,,,,,,,,,,,,,,,,,,
222,PT08M34.00S,2022-01-27T01:46:33.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,37,36,2022-01-27T01:57:11Z,2180000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,221.0,,,,,,,,,,,,
223,PT08M34.00S,2022-01-27T01:47:20.9Z,2,REGULAR,jumpball,recovered,[],1629632,,,1610612741,37,36,2022-01-27T01:47:20Z,2190000,,,0,,Jump Ball T. Cook vs. C. Boucher: Tip to C. White,"[1629632, 1629076, 1628449]",1610612741.0,CHI,heldball,C. White,Cook,1629076.0,Boucher,1628449.0,,,,White,C. White,,,,,,,,,,,,,,,,,,1629632.0
226,PT08M21.00S,2022-01-27T01:47:34.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629750,12.302890932982917,42.40196078431372,1610612741,37,36,2022-01-27T01:47:43Z,2220000,38.0,63.0,1,left,MISS J. Green 7' driving floating Shot,[1629750],1610612741.0,CHI,driving floating,,,,,,7.37,Missed,,Green,J. Green,,,,,,,,,,,,,,,,,,
227,PT08M21.00S,2022-01-27T01:47:34.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,37,36,2022-01-27T01:47:43Z,2230000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,226.0,,,,,,,,,,,,
228,PT08M21.00S,2022-01-27T01:47:39.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612741,37,36,2022-01-27T01:47:46Z,2240000,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,,,,,,1146.0,,,,,,,,,,,,,,
231,PT08M21.00S,2022-01-27T01:48:01.4Z,2,REGULAR,substitution,out,[],1629076,,,1610612761,37,36,2022-01-27T01:48:38Z,2245000,,,0,,SUB out: T. Cook,[1629076],1610612741.0,CHI,,,,,,,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,
232,PT08M21.00S,2022-01-27T01:48:01.4Z,2,REGULAR,substitution,in,[],202696,,,1610612761,37,36,2022-01-27T01:48:38Z,2247500,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
229,PT08M05.00S,2022-01-27T01:48:23.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627783,88.51839684625493,50.73529411764706,1610612761,37,36,2022-01-27T01:52:42Z,2250000,4.0,55.0,1,right,MISS P. Siakam driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,,,,5.55,Missed,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
230,PT08M02.00S,2022-01-27T01:48:26.1Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,37,36,2022-01-27T01:48:28Z,2260000,,,0,,N. Vucevic REBOUND (Off:1 Def:5),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,229.0,6.0,5.0,1.0,,,,,,,,,
233,PT07M53.00S,2022-01-27T01:48:34.9Z,2,REGULAR,3pt,Jump Shot,[],203897,31.882391590013142,47.30392156862745,1610612741,37,36,2022-01-27T01:53:24Z,2270000,13.0,247.0,1,left,MISS Z. LaVine 24' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,,,,24.76,Missed,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
234,PT07M48.00S,2022-01-27T01:48:40.3Z,2,REGULAR,rebound,defensive,[],1630201,,,1610612761,37,36,2022-01-27T01:48:40Z,2280000,,,0,,M. Flynn REBOUND (Off:0 Def:1),[1630201],1610612761.0,TOR,,,,,,,,,,Flynn,M. Flynn,,,,,,233.0,1.0,1.0,0.0,,,,,,,,,
235,PT07M40.00S,2022-01-27T01:48:48.6Z,2,REGULAR,2pt,Jump Shot,[],1627783,75.64060446780552,52.69607843137255,1610612761,37,36,2022-01-27T01:48:55Z,2290000,13.0,176.0,1,right,MISS P. Siakam 17' Jump Shot,[1627783],1610612761.0,TOR,,,,,,,17.7,Missed,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
236,PT07M34.00S,2022-01-27T01:48:54.6Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,37,36,2022-01-27T01:48:55Z,2300000,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,,235.0,4.0,4.0,0.0,,,,,,,,,
237,PT07M32.00S,2022-01-27T01:49:07.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,37,36,2022-01-27T01:49:07Z,2310000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M32.00S,2022-01-27T01:51:38.8Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,37,36,2022-01-27T01:51:58Z,2320000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,
239,PT07M32.00S,2022-01-27T01:51:38.8Z,2,REGULAR,substitution,out,[],1629750,,,1610612741,37,36,2022-01-27T01:51:58Z,2330000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
240,PT07M32.00S,2022-01-27T01:51:38.8Z,2,REGULAR,substitution,out,[],1630567,,,1610612741,37,36,2022-01-27T01:51:58Z,2340000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,
241,PT07M32.00S,2022-01-27T01:51:38.8Z,2,REGULAR,substitution,out,[],1630173,,,1610612741,37,36,2022-01-27T01:51:58Z,2350000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,
242,PT07M32.00S,2022-01-27T01:51:38.8Z,2,REGULAR,substitution,in,[],1629744,,,1610612741,37,36,2022-01-27T01:51:58Z,2360000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,,,,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,
243,PT07M32.00S,2022-01-27T01:51:38.8Z,2,REGULAR,substitution,in,[],1628972,,,1610612741,37,36,2022-01-27T01:51:58Z,2370000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,,,,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,
244,PT07M32.00S,2022-01-27T01:51:38.8Z,2,REGULAR,substitution,in,[],1628384,,,1610612741,37,36,2022-01-27T01:51:58Z,2380000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,,,,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,
245,PT07M32.00S,2022-01-27T01:51:38.8Z,2,REGULAR,substitution,in,[],1629018,,,1610612741,37,36,2022-01-27T01:51:58Z,2390000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
246,PT07M23.00S,2022-01-27T01:52:11.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,19.530223390275953,47.794117647058826,1610612741,39,36,2022-01-27T01:52:24Z,2400000,11.0,131.0,1,left,N. Vucevic 13' turnaround Jump Shot (8 PTS) (Z. LaVine 3 AST),"[202696, 203897]",1610612741.0,CHI,turnaround,,,,,,13.16,Made,8.0,Vucevic,N. Vucevic,Z. LaVine,203897.0,3.0,,,,,,,,,,,,,,,
248,PT07M08.00S,2022-01-27T01:52:26.7Z,2,REGULAR,3pt,Jump Shot,[],1629018,71.69842312746385,22.54901960784314,1610612761,39,39,2022-01-27T01:54:51Z,2420000,-137.0,214.0,1,right,G. Trent Jr. 25' 3PT step back (14 PTS) (O. Anunoby 3 AST),"[1629018, 1628384]",1610612761.0,TOR,step back,,,,,,25.38,Made,14.0,Trent Jr.,G. Trent Jr.,O. Anunoby,1628384.0,3.0,,,,,,,,,,,,,,,
249,PT06M54.00S,2022-01-27T01:52:39.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203897,6.783837056504599,49.01960784313725,1610612741,41,39,2022-01-27T01:55:15Z,2430000,5.0,11.0,1,left,Z. LaVine turnaround Hook (9 PTS) (M. Thomas 1 AST),"[203897, 1629744]",1610612741.0,CHI,turnaround,,,,,,1.23,Made,9.0,LaVine,Z. LaVine,M. Thomas,1629744.0,1.0,,,,,,,,,,,,,,,
251,PT06M45.00S,2022-01-27T01:52:49.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,93.24901445466492,50.73529411764706,1610612761,41,41,2022-01-27T01:52:55Z,2450000,4.0,11.0,1,right,O. Anunoby driving Layup (7 PTS),[1628384],1610612761.0,TOR,driving,,,,,,1.16,Made,7.0,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,
253,PT06M28.00S,2022-01-27T01:53:06.1Z,2,REGULAR,3pt,Jump Shot,[],1629744,6.258212877792378,4.166666666666666,1610612741,44,41,2022-01-27T01:53:10Z,2470000,229.0,6.0,1,left,M. Thomas 3PT  (3 PTS) (N. Vucevic 5 AST),"[1629744, 202696]",1610612741.0,CHI,,,,,,,22.93,Made,3.0,Thomas,M. Thomas,N. Vucevic,202696.0,5.0,,,,,,,,,,,,,,,
255,PT06M15.00S,2022-01-27T01:53:19.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,85.62746386333771,54.90196078431373,1610612761,44,41,2022-01-27T01:59:26Z,2490000,25.0,83.0,1,right,MISS P. Siakam 8' driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,,,,8.62,Missed,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
257,PT06M15.00S,2022-01-27T01:53:19.5Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,44,41,2022-01-27T01:53:26Z,2500000,,,0,,N. Vucevic REBOUND (Off:1 Def:6),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,255.0,7.0,6.0,1.0,,,,,,,,,
258,PT06M09.00S,2022-01-27T01:53:25.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203897,5.863994743758213,49.50980392156863,1610612741,46,41,2022-01-27T01:53:30Z,2510000,2.0,3.0,1,left,Z. LaVine driving DUNK (11 PTS),[203897],1610612741.0,CHI,driving,,,,,,0.36,Made,11.0,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
259,PT05M47.00S,2022-01-27T01:53:47.3Z,2,REGULAR,3pt,Jump Shot,[],1628449,66.83639947437582,37.99019607843137,1610612761,46,41,2022-01-27T01:53:53Z,2520000,-60.0,259.0,1,right,MISS C. Boucher 26' 3PT,[1628449],1610612761.0,TOR,,,,,,,26.61,Missed,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,
260,PT05M43.00S,2022-01-27T01:53:51.3Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,46,41,2022-01-27T01:53:53Z,2530000,,,0,,Z. LaVine REBOUND (Off:0 Def:5),[203897],1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,,259.0,5.0,5.0,0.0,,,,,,,,,
261,PT05M32.00S,2022-01-27T01:54:02.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,10.200394218134035,49.26470588235294,1610612741,48,41,2022-01-27T01:54:24Z,2540000,4.0,43.0,1,left,N. Vucevic driving Hook (10 PTS) (Z. LaVine 4 AST),"[202696, 203897]",1610612741.0,CHI,driving,,,,,,4.36,Made,10.0,Vucevic,N. Vucevic,Z. LaVine,203897.0,4.0,,,,,,,,,,,,,,,
263,PT05M25.00S,2022-01-27T01:54:12.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,48,41,2022-01-27T01:54:12Z,2560000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M25.00S,2022-01-27T01:57:15.5Z,2,REGULAR,substitution,out,[],1630201,,,1610612761,48,41,2022-01-27T01:57:21Z,2570000,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,,,,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,
265,PT05M25.00S,2022-01-27T01:57:15.5Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,48,41,2022-01-27T01:57:21Z,2580000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,
266,PT05M25.00S,2022-01-27T01:57:15.5Z,2,REGULAR,substitution,in,[],1630173,,,1610612761,48,41,2022-01-27T01:57:21Z,2590000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,
267,PT05M25.00S,2022-01-27T01:57:15.5Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,48,41,2022-01-27T01:57:21Z,2600000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,
268,PT05M08.00S,2022-01-27T01:57:36.2Z,2,REGULAR,turnover,traveling,[],1627783,,,1610612761,48,41,2022-01-27T01:57:41Z,2610000,,,0,,P. Siakam traveling TURNOVER (3 TO),[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,1146.0,3.0,,,,,,,,,,,,,
269,PT04M50.00S,2022-01-27T01:58:03.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630245,9.937582128777924,58.333333333333336,1610612741,50,41,2022-01-27T01:58:13Z,2620000,-42.0,41.0,1,left,A. Dosunmu pullup Jump Shot (2 PTS) (N. Vucevic 6 AST),"[1630245, 202696]",1610612741.0,CHI,pullup,,,,,,5.84,Made,2.0,Dosunmu,A. Dosunmu,N. Vucevic,202696.0,6.0,,,,,,,,,,,,,,,
271,PT04M37.00S,2022-01-27T01:58:18.3Z,2,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,50,41,2022-01-27T01:59:40Z,2640000,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (2 TO),[1630567],1610612761.0,TOR,bad pass,,,,,,,,,Barnes,S. Barnes,,,,1146.0,2.0,,,,,,,,,,,,,
272,PT04M37.00S,2022-01-27T01:58:23.2Z,2,REGULAR,substitution,out,[],1628972,,,1610612741,50,41,2022-01-27T01:58:31Z,2650000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,,,,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,
273,PT04M37.00S,2022-01-27T01:58:23.2Z,2,REGULAR,substitution,out,[],1629744,,,1610612741,50,41,2022-01-27T01:58:31Z,2660000,,,0,,SUB out: M. Thomas,[1629744],1610612741.0,CHI,,,,,,,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,
274,PT04M37.00S,2022-01-27T01:58:23.2Z,2,REGULAR,substitution,in,[],201942,,,1610612741,50,41,2022-01-27T01:58:31Z,2670000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
275,PT04M37.00S,2022-01-27T01:58:23.2Z,2,REGULAR,substitution,in,[],1629750,,,1610612741,50,41,2022-01-27T01:58:31Z,2680000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
276,PT04M16.00S,2022-01-27T01:59:01.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202696,26.62614980289093,47.549019607843135,1610612741,50,41,2022-01-27T01:59:05Z,2690000,12.0,198.0,1,left,MISS N. Vucevic 19' Jump Shot,[202696],1610612741.0,CHI,,,,,,,19.82,Missed,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
277,PT04M14.00S,2022-01-27T01:59:03.3Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,50,41,2022-01-27T01:59:05Z,2700000,,,0,,P. Achiuwa REBOUND (Off:1 Def:4),[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,276.0,5.0,4.0,1.0,,,,,,,,,
280,PT04M05.00S,2022-01-27T01:59:16.8Z,2,REGULAR,2pt,Jump Shot,[],1629018,80.50262812089356,30.88235294117647,1610612761,50,41,2022-01-27T02:01:45Z,2730000,-96.0,131.0,1,right,MISS G. Trent Jr. 16' step back Shot,[1629018],1610612761.0,TOR,step back,,,,,,16.2,Missed,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
281,PT04M03.00S,2022-01-27T01:59:18.8Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,50,41,2022-01-27T01:59:27Z,2740000,,,0,,N. Vucevic REBOUND (Off:1 Def:7),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,280.0,8.0,7.0,1.0,,,,,,,,,
282,PT03M52.00S,2022-01-27T01:59:24.1Z,2,REGULAR,2pt,Jump Shot,[],201942,12.302890932982917,78.43137254901961,1610612741,50,41,2022-01-27T01:59:30Z,2750000,-142.0,63.0,1,left,MISS D. DeRozan 15' Jump Shot,[201942],1610612741.0,CHI,,,,,,,15.56,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
