actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
89,PT04M19.00S,2021-11-09T01:25:35.4Z,1,REGULAR,substitution,out,[],1629750,,,1610612741,24,20,2021-11-09T01:25:48Z,890000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M19.00S,2021-11-09T01:25:35.4Z,1,REGULAR,substitution,in,[],1628396,,,1610612741,24,20,2021-11-09T01:25:48Z,900000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M19.00S,2021-11-09T01:25:35.4Z,1,REGULAR,substitution,in,[],1627884,,,1610612741,24,20,2021-11-09T01:25:48Z,910000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M09.00S,2021-11-09T01:26:00.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203897,6.521024967148489,40.931372549019606,1610612741,26,20,2021-11-09T01:34:58Z,920000,45.0,9.0,1,left,Z. LaVine fadeaway Jump Shot (10 PTS),[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,4.61,Made,,,,,10.0,,,,,,,,,,,,,,
93,PT03M42.00S,2021-11-09T01:26:27.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627761,92.19776609724047,47.05882352941176,1610612751,26,22,2021-11-09T01:37:06Z,930000,-15.0,21.0,1,right,D. Bembry driving floating bank Jump Shot (2 PTS) (B. Griffin 2 AST),"[1627761, 201933]",1610612751.0,BKN,driving floating bank,,,Bembry,D. Bembry,,,,,2.55,Made,,,,,2.0,B. Griffin,201933.0,2.0,,,,,,,,,,,
94,PT03M22.00S,2021-11-09T01:26:47.2Z,1,REGULAR,2pt,Jump Shot,[],203897,4.418528252299605,28.186274509803923,1610612741,28,22,2021-11-09T01:26:52Z,940000,109.0,-11.0,1,left,Z. LaVine 10' fadeaway Jump Shot (12 PTS),[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,10.97,Made,,,,,12.0,,,,,,,,,,,,,,
95,PT03M14.00S,2021-11-09T01:26:58.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,28,22,2021-11-09T01:26:58Z,950000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M14.00S,2021-11-09T01:29:36.6Z,1,REGULAR,substitution,out,[],201933,,,1610612751,28,22,2021-11-09T01:29:59Z,960000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M14.00S,2021-11-09T01:29:36.6Z,1,REGULAR,substitution,out,[],201935,,,1610612751,28,22,2021-11-09T01:29:59Z,970000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M14.00S,2021-11-09T01:29:36.6Z,1,REGULAR,substitution,in,[],203925,,,1610612751,28,22,2021-11-09T01:29:59Z,980000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M14.00S,2021-11-09T01:29:36.6Z,1,REGULAR,substitution,in,[],200746,,,1610612751,28,22,2021-11-09T01:29:59Z,990000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M04.00S,2021-11-09T01:30:08.1Z,1,REGULAR,2pt,Jump Shot,[],200746,70.90998685939553,39.21568627450981,1610612751,28,22,2021-11-09T01:30:13Z,1000000,-54.0,221.0,1,right,MISS L. Aldridge 22' Jump Shot,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,22.74,Missed,,,,,,,,,,,,,,,,,,,
102,PT03M00.00S,2021-11-09T01:30:12.1Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,28,22,2021-11-09T01:30:13Z,1010000,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
103,PT02M49.00S,2021-11-09T01:30:22.6Z,1,REGULAR,3pt,Jump Shot,[],203897,31.61957950065703,49.754901960784316,1610612741,28,22,2021-11-09T01:30:28Z,1020000,1.0,245.0,1,left,MISS Z. LaVine 24' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,,
104,PT02M46.00S,2021-11-09T01:30:25.6Z,1,REGULAR,rebound,defensive,[],200746,,,1610612751,28,22,2021-11-09T01:30:28Z,1030000,,,0,,L. Aldridge REBOUND (Off:0 Def:1),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
105,PT02M29.00S,2021-11-09T01:30:42.4Z,1,REGULAR,3pt,Jump Shot,[],200746,96.00854139290408,97.05882352941177,1610612751,28,25,2021-11-09T01:30:47Z,1040000,235.0,-15.0,1,right,L. Aldridge 3PT  (3 PTS) (K. Durant 2 AST),"[200746, 201142]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,23.58,Made,,,,,3.0,K. Durant,201142.0,2.0,,,,,,,,,,,
107,PT02M17.00S,2021-11-09T01:30:53.9Z,1,REGULAR,3pt,Jump Shot,[],1628366,31.35676741130092,44.85294117647059,1610612741,28,25,2021-11-09T01:30:59Z,1060000,26.0,242.0,1,left,MISS L. Ball 24' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,24.37,Missed,,,,,,,,,,,,,,,,,,,
108,PT02M13.00S,2021-11-09T01:30:57.9Z,1,REGULAR,rebound,defensive,[],200746,,,1610612751,28,25,2021-11-09T01:30:59Z,1070000,,,0,,L. Aldridge REBOUND (Off:0 Def:2),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,107.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
109,PT02M01.00S,2021-11-09T01:31:10.7Z,1,REGULAR,3pt,Jump Shot,[],201988,76.5604467805519,89.2156862745098,1610612751,28,25,2021-11-09T01:31:15Z,1080000,196.0,168.0,1,right,MISS P. Mills 25' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,,
110,PT01M57.00S,2021-11-09T01:31:14.7Z,1,REGULAR,rebound,defensive,[],1628396,,,1610612741,28,25,2021-11-09T01:31:15Z,1090000,,,0,,T. Bradley REBOUND (Off:0 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
111,PT01M49.00S,2021-11-09T01:31:22.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628366,7.835085413929041,58.57843137254902,1610612741,28,25,2021-11-09T01:31:27Z,1100000,-43.0,21.0,1,left,MISS L. Ball fadeaway Shot,[1628366],1610612741.0,CHI,fadeaway,,,Ball,L. Ball,,,,,4.78,Missed,,,,,,,,,,,,,,,,,,,
112,PT01M45.00S,2021-11-09T01:31:26.2Z,1,REGULAR,rebound,offensive,[],1628396,,,1610612741,28,25,2021-11-09T01:31:26Z,1110000,,,0,,T. Bradley REBOUND (Off:1 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,111.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
113,PT01M45.00S,2021-11-09T01:31:26.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628396,5.590000152587891,50.0,1610612741,30,25,2021-11-09T01:31:26Z,1120000,0.0,0.0,1,left,T. Bradley tip Layup (2 PTS),[1628396],1610612741.0,CHI,tip,,,Bradley,T. Bradley,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
115,PT01M37.00S,2021-11-09T01:31:42.6Z,1,REGULAR,foul,personal,[],1627884,,,1610612751,30,25,2021-11-09T01:31:48Z,1140000,,,0,,D. Jones Jr. personal FOUL (1 PF),"[1627884, 201142]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,1155.0,,1.0,0.0,Durant,201142.0,,,,,
117,PT01M37.00S,2021-11-09T01:31:47.4Z,1,REGULAR,substitution,out,[],1628366,,,1610612751,30,25,2021-11-09T01:31:54Z,1160000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M37.00S,2021-11-09T01:31:47.4Z,1,REGULAR,substitution,out,[],203897,,,1610612751,30,25,2021-11-09T01:31:54Z,1170000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M37.00S,2021-11-09T01:31:47.4Z,1,REGULAR,substitution,out,[],1628396,,,1610612751,30,25,2021-11-09T01:31:54Z,1180000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M37.00S,2021-11-09T01:31:47.4Z,1,REGULAR,substitution,in,[],201942,,,1610612751,30,25,2021-11-09T01:31:54Z,1190000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M37.00S,2021-11-09T01:31:47.4Z,1,REGULAR,substitution,in,[],1630245,,,1610612751,30,25,2021-11-09T01:31:54Z,1200000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M37.00S,2021-11-09T01:31:47.4Z,1,REGULAR,substitution,in,[],202696,,,1610612751,30,25,2021-11-09T01:31:54Z,1210000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M25.00S,2021-11-09T01:32:12.9Z,1,REGULAR,3pt,Jump Shot,[],201988,74.85216819973719,88.48039215686273,1610612751,30,25,2021-11-09T01:32:18Z,1220000,192.0,184.0,1,right,MISS P. Mills 26' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,,
124,PT01M23.00S,2021-11-09T01:32:14.9Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612741,30,25,2021-11-09T01:32:18Z,1230000,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
125,PT01M07.00S,2021-11-09T01:32:30.8Z,1,REGULAR,3pt,Jump Shot,[],1627884,7.178055190538765,96.56862745098039,1610612741,33,25,2021-11-09T01:32:39Z,1240000,-233.0,15.0,1,left,D. Jones Jr. 3PT  (3 PTS) (D. DeRozan 2 AST),"[1627884, 201942]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,23.33,Made,,,,,3.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,
127,PT00M55.30S,2021-11-09T01:32:43.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627761,93.38042049934296,50.73529411764706,1610612751,33,25,2021-11-09T01:32:49Z,1260000,4.0,10.0,1,right,MISS D. Bembry driving Layup,[1627761],1610612751.0,BKN,driving,,,Bembry,D. Bembry,,,,,1.04,Missed,,,,,,,,,,,,,,,,,,,
128,PT00M51.90S,2021-11-09T01:32:46.9Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,33,25,2021-11-09T01:32:49Z,1270000,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
129,PT00M49.20S,2021-11-09T01:32:49.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630245,28.203022339027594,23.52941176470588,1610612741,33,25,2021-11-09T01:33:00Z,1280000,132.0,213.0,1,left,MISS A. Dosunmu 25' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,,
130,PT00M47.30S,2021-11-09T01:32:51.4Z,1,REGULAR,rebound,offensive,[],201942,,,1610612741,33,25,2021-11-09T01:32:51Z,1290000,,,0,,D. DeRozan REBOUND (Off:1 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,129.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
131,PT00M34.70S,2021-11-09T01:33:04.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630245,19.004599211563733,27.696078431372552,1610612741,35,25,2021-11-09T01:33:09Z,1300000,112.0,126.0,1,left,A. Dosunmu 16' driving floating Jump Shot (2 PTS),[1630245],1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,16.83,Made,,,,,2.0,,,,,,,,,,,,,,
132,PT00M23.10S,2021-11-09T01:33:19.7Z,1,REGULAR,2pt,Jump Shot,[],200746,77.21747700394218,57.84313725490197,1610612751,35,27,2021-11-09T01:33:23Z,1310000,39.0,162.0,1,right,L. Aldridge 16' pullup Jump Shot (5 PTS) (K. Durant 3 AST),"[200746, 201142]",1610612751.0,BKN,pullup,,,Aldridge,L. Aldridge,,,,,16.64,Made,,,,,5.0,K. Durant,201142.0,3.0,,,,,,,,,,,
134,PT00M04.20S,2021-11-09T01:33:39.3Z,1,REGULAR,2pt,Jump Shot,[],201942,23.209592641261498,70.34313725490196,1610612741,35,27,2021-11-09T01:33:47Z,1330000,-102.0,166.0,1,left,MISS D. DeRozan 19' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,19.44,Missed,,,,,,,,,,,,,,,,,,,
135,PT00M04.20S,2021-11-09T01:33:39.3Z,1,REGULAR,rebound,offensive,[],1630245,,,1610612741,35,27,2021-11-09T01:33:47Z,1340000,,,0,,A. Dosunmu REBOUND (Off:1 Def:0),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,134.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
136,PT00M00.00S,2021-11-09T01:33:45.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630245,5.469776609724048,49.754901960784316,1610612741,35,27,2021-11-09T01:33:53Z,1350000,1.0,-1.0,1,left,MISS A. Dosunmu driving Layup,[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,0.16,Missed,,,,,,,,,,,,,,,,,,,
137,PT00M00.00S,2021-11-09T01:33:45.1Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,35,27,2021-11-09T01:33:53Z,1360000,,,0,,N. Vucevic REBOUND (Off:2 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,136.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
138,PT00M00.00S,2021-11-09T01:33:49.5Z,1,REGULAR,period,end,[],0,,,1610612741,35,27,2021-11-09T01:33:49Z,1370000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2021-11-09T01:35:53.6Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612741,35,27,2021-11-09T01:36:20Z,1380000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2021-11-09T01:35:53.6Z,2,REGULAR,substitution,out,['startperiod'],203925,,,1610612741,35,27,2021-11-09T01:36:20Z,1390000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2021-11-09T01:35:53.6Z,2,REGULAR,substitution,out,['startperiod'],1627761,,,1610612741,35,27,2021-11-09T01:36:20Z,1400000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2021-11-09T01:35:53.6Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612741,35,27,2021-11-09T01:36:20Z,1410000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2021-11-09T01:35:53.6Z,2,REGULAR,substitution,in,['startperiod'],1628975,,,1610612741,35,27,2021-11-09T01:36:20Z,1420000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2021-11-09T01:35:53.6Z,2,REGULAR,substitution,in,['startperiod'],200794,,,1610612741,35,27,2021-11-09T01:36:20Z,1430000,,,0,,SUB in: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2021-11-09T01:36:33.0Z,2,REGULAR,period,start,[],0,,,1610612741,35,27,2021-11-09T01:36:33Z,1440000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT11M42.00S,2021-11-09T01:36:50.1Z,2,REGULAR,3pt,Jump Shot,[],201942,32.40801576872536,45.83333333333333,1610612741,35,27,2021-11-09T01:36:56Z,1450000,21.0,252.0,1,left,MISS D. DeRozan 25' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
147,PT11M38.00S,2021-11-09T01:36:54.1Z,2,REGULAR,rebound,offensive,[],1630245,,,1610612741,35,27,2021-11-09T01:36:56Z,1460000,,,0,,A. Dosunmu REBOUND (Off:2 Def:0),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,146.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
148,PT11M28.00S,2021-11-09T01:37:04.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627884,27.414586070959263,18.137254901960784,1610612741,35,27,2021-11-09T01:37:16Z,1470000,159.0,205.0,1,left,MISS D. Jones Jr. 25' 3PT - blocked,"[1627884, 201935]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,25.98,Missed,,,,,,,,,,,,,,,,,Harden,201935.0,
151,PT11M28.00S,2021-11-09T01:37:04.4Z,2,REGULAR,block,,[],201935,,,1610612741,35,27,2021-11-09T01:37:16Z,1480000,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT11M28.00S,2021-11-09T01:37:04.4Z,2,REGULAR,rebound,defensive,[],200746,,,1610612751,35,27,2021-11-09T01:37:16Z,1490000,,,0,,L. Aldridge REBOUND (Off:0 Def:3),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,148.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
152,PT11M13.00S,2021-11-09T01:37:18.9Z,2,REGULAR,3pt,Jump Shot,[],1628975,69.07030223390277,26.96078431372549,1610612751,35,27,2021-11-09T01:37:23Z,1500000,-115.0,238.0,1,right,MISS J. Carter 26' 3PT,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
153,PT11M10.00S,2021-11-09T01:37:21.3Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,35,27,2021-11-09T01:37:21Z,1510000,,,0,,N. Vucevic REBOUND (Off:2 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,152.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
154,PT10M57.00S,2021-11-09T01:37:35.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,5.863994743758213,54.166666666666664,1610612741,37,27,2021-11-09T01:37:39Z,1520000,-21.0,3.0,1,left,D. DeRozan driving Layup (8 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,2.1,Made,,,,,8.0,,,,,,,,,,,,,,
155,PT10M42.00S,2021-11-09T01:37:50.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,93.11760840998686,55.392156862745104,1610612751,37,27,2021-11-09T01:45:01Z,1530000,27.0,12.0,1,right,MISS J. Harden driving floating bank Shot,[201935],1610612751.0,BKN,driving floating bank,,,Harden,J. Harden,,,,,2.96,Missed,,,,,,,,,,,,,,,,,,,
156,PT10M39.00S,2021-11-09T01:37:53.8Z,2,REGULAR,rebound,offensive,[],200746,,,1610612751,37,27,2021-11-09T01:37:56Z,1540000,,,0,,L. Aldridge REBOUND (Off:1 Def:3),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,155.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
157,PT10M39.00S,2021-11-09T01:37:53.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],200746,77.21747700394218,66.42156862745098,1610612751,37,29,2021-11-09T01:46:09Z,1550000,82.0,162.0,1,right,L. Aldridge 18' turnaround Jump Shot (7 PTS),[200746],1610612751.0,BKN,turnaround,,,Aldridge,L. Aldridge,,,,,18.13,Made,,,,,7.0,,,,,,,,,,,,,,
158,PT10M26.00S,2021-11-09T01:38:08.9Z,2,REGULAR,turnover,out-of-bounds,[],1627936,,,1610612741,37,29,2021-11-09T01:38:15Z,1560000,,,0,,A. Caruso bad pass out-of-bounds TURNOVER (1 TO),[1627936],1610612741.0,CHI,bad pass,,,Caruso,A. Caruso,,,,,,,,,,,,,,,202035.0,1.0,,,,,,,,,
159,PT10M06.00S,2021-11-09T01:38:35.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",200746,94.43166885676742,49.01960784313725,1610612751,37,31,2021-11-09T01:38:41Z,1570000,-5.0,0.0,1,right,L. Aldridge Layup (9 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,0.49,Made,,,,,9.0,,,,,,,,,,,,,,
161,PT09M52.00S,2021-11-09T01:38:49.6Z,2,REGULAR,3pt,Jump Shot,[],202696,31.35676741130092,37.99019607843137,1610612741,37,31,2021-11-09T01:38:54Z,1590000,60.0,242.0,1,left,MISS N. Vucevic 24' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,,
162,PT09M49.00S,2021-11-09T01:38:52.6Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,37,31,2021-11-09T01:38:54Z,1600000,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,161.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
163,PT09M42.00S,2021-11-09T01:38:59.9Z,2,REGULAR,2pt,Jump Shot,[],200746,92.72339027595268,77.45098039215686,1610612751,37,33,2021-11-09T01:55:07Z,1610000,137.0,16.0,1,right,L. Aldridge 13' Jump Shot (11 PTS) (J. Harden 1 AST),"[200746, 201935]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,13.82,Made,,,,,11.0,J. Harden,201935.0,1.0,,,,,,,,,,,
165,PT09M41.00S,2021-11-09T01:39:27.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,37,33,2021-11-09T01:39:27Z,1630000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT09M22.00S,2021-11-09T01:42:16.1Z,2,REGULAR,2pt,Jump Shot,[],201942,22.815374507227332,33.57843137254902,1610612741,37,33,2021-11-09T01:42:20Z,1640000,82.0,162.0,1,left,MISS D. DeRozan 18' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,18.16,Missed,,,,,,,,,,,,,,,,,,,
167,PT09M19.00S,2021-11-09T01:42:19.1Z,2,REGULAR,rebound,defensive,[],200794,,,1610612751,37,33,2021-11-09T01:42:20Z,1650000,,,0,,P. Millsap REBOUND (Off:0 Def:1),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
168,PT09M06.00S,2021-11-09T01:42:33.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],200794,93.51182654402102,53.431372549019606,1610612751,37,33,2021-11-09T01:42:41Z,1660000,17.0,8.0,1,right,MISS P. Millsap driving Layup,[200794],1610612751.0,BKN,driving,,,Millsap,P. Millsap,,,,,1.92,Missed,,,,,,,,,,,,,,,,,,,
169,PT09M05.00S,2021-11-09T01:42:39.0Z,2,REGULAR,rebound,offensive,[],200794,,,1610612751,37,33,2021-11-09T01:42:39Z,1670000,,,0,,P. Millsap REBOUND (Off:1 Def:1),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,168.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
170,PT09M05.00S,2021-11-09T01:42:40.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,37,33,2021-11-09T01:42:41Z,1680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT09M05.00S,2021-11-09T01:42:42.8Z,2,REGULAR,substitution,out,[],1627884,,,1610612751,37,33,2021-11-09T01:42:46Z,1690000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT09M05.00S,2021-11-09T01:42:42.8Z,2,REGULAR,substitution,in,[],1629750,,,1610612751,37,33,2021-11-09T01:42:46Z,1700000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT08M53.00S,2021-11-09T01:43:10.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201988,79.05716162943496,73.0392156862745,1610612751,37,33,2021-11-09T01:43:14Z,1710000,115.0,144.0,1,right,MISS P. Mills 18' pullup Shot,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,18.47,Missed,,,,,,,,,,,,,,,,,,,
174,PT08M51.00S,2021-11-09T01:43:12.1Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,37,33,2021-11-09T01:43:14Z,1720000,,,0,,N. Vucevic REBOUND (Off:2 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,173.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
