actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
93,PT03M20.00S,2022-02-17T01:26:04.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628978,,,1610612758,26,27,2022-02-17T01:26:04Z,910000,,,0,,D. DiVincenzo Free Throw 1 of 2 (1 PTS),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
94,PT03M20.00S,2022-02-17T01:26:05.8Z,1,REGULAR,substitution,out,[],1630245,,,1610612758,26,27,2022-02-17T01:26:17Z,920000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M20.00S,2022-02-17T01:26:05.8Z,1,REGULAR,substitution,out,[],1629632,,,1610612758,26,27,2022-02-17T01:26:17Z,930000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M20.00S,2022-02-17T01:26:05.8Z,1,REGULAR,substitution,out,[],1629750,,,1610612758,26,27,2022-02-17T01:26:17Z,940000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M20.00S,2022-02-17T01:26:05.8Z,1,REGULAR,substitution,out,[],203090,,,1610612758,26,27,2022-02-17T01:26:17Z,950000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M20.00S,2022-02-17T01:26:05.8Z,1,REGULAR,substitution,in,[],1627884,,,1610612758,26,27,2022-02-17T01:26:17Z,960000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M20.00S,2022-02-17T01:26:05.8Z,1,REGULAR,substitution,in,[],1629744,,,1610612758,26,27,2022-02-17T01:26:17Z,970000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M20.00S,2022-02-17T01:26:05.8Z,1,REGULAR,substitution,in,[],201942,,,1610612758,26,27,2022-02-17T01:26:17Z,980000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M20.00S,2022-02-17T01:26:05.8Z,1,REGULAR,substitution,in,[],1629002,,,1610612758,26,27,2022-02-17T01:26:17Z,990000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M20.00S,2022-02-17T01:26:30.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628978,,,1610612758,26,28,2022-02-17T01:26:30Z,1000000,,,0,,D. DiVincenzo Free Throw 2 of 2 (2 PTS),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
103,PT03M10.00S,2022-02-17T01:26:42.0Z,1,REGULAR,3pt,Jump Shot,[],202696,30.56833114323259,33.57843137254902,1610612741,26,28,2022-02-17T01:27:28Z,1010000,82.0,235.0,1,left,MISS N. Vucevic 24' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,,
104,PT03M07.00S,2022-02-17T01:26:45.0Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,26,28,2022-02-17T01:27:28Z,1020000,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,103.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
105,PT02M59.00S,2022-02-17T01:26:53.4Z,1,REGULAR,3pt,Jump Shot,[],1628368,66.44218134034165,26.47058823529412,1610612758,26,28,2022-02-17T01:27:49Z,1030000,-118.0,263.0,1,right,MISS D. Fox 28' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,28.8,Missed,,,,,,,,,,,,,,,,,,,
106,PT02M56.00S,2022-02-17T01:26:56.4Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612741,26,28,2022-02-17T01:27:32Z,1040000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:2),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,105.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
107,PT02M45.00S,2022-02-17T01:27:07.7Z,1,REGULAR,3pt,Jump Shot,[],1629744,25.969119579500656,15.196078431372548,1610612741,26,28,2022-02-17T01:27:34Z,1050000,174.0,192.0,1,left,MISS M. Thomas 25' 3PT,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
108,PT02M41.00S,2022-02-17T01:27:11.7Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,26,28,2022-02-17T01:27:34Z,1060000,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,107.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
109,PT02M37.00S,2022-02-17T01:27:15.6Z,1,REGULAR,turnover,bad pass,[],1628368,,,1610612758,26,28,2022-02-17T01:27:44Z,1070000,,,0,,D. Fox bad pass TURNOVER (1 TO),"[1628368, 1629744]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,1.0,Thomas,1629744.0,,,
110,PT02M37.00S,2022-02-17T01:27:15.6Z,1,REGULAR,steal,,[],1629744,,,1610612741,26,28,2022-02-17T01:27:17Z,1080000,,,0,,M. Thomas STEAL (1 STL),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M31.00S,2022-02-17T01:27:20.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627884,6.258212877792378,53.67647058823529,1610612741,26,28,2022-02-17T01:35:22Z,1090000,-18.0,6.0,1,left,MISS D. Jones Jr. running reverse Layup,[1627884],1610612741.0,CHI,running reverse,,,Jones Jr.,D. Jones Jr.,,,,,1.94,Missed,,,,,,,,,,,,,,,,,,,
112,PT02M28.00S,2022-02-17T01:27:23.7Z,1,REGULAR,rebound,offensive,[],1627884,,,1610612741,26,28,2022-02-17T01:27:23Z,1100000,,,0,,D. Jones Jr. REBOUND (Off:1 Def:0),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,111.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
113,PT02M28.00S,2022-02-17T01:27:23.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627884,5.590000152587891,50.0,1610612741,26,28,2022-02-17T01:27:23Z,1110000,0.0,0.0,1,left,MISS D. Jones Jr. tip Layup,[1627884],1610612741.0,CHI,tip,,,Jones Jr.,D. Jones Jr.,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
114,PT02M23.00S,2022-02-17T01:27:28.7Z,1,REGULAR,rebound,offensive,[],1627884,,,1610612741,26,28,2022-02-17T01:27:28Z,1120000,,,0,,D. Jones Jr. REBOUND (Off:2 Def:0),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,113.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
115,PT02M22.00S,2022-02-17T01:27:29.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202696,6.389618922470433,50.73529411764706,1610612741,28,28,2022-02-17T01:27:52Z,1130000,-4.0,8.0,1,left,N. Vucevic Layup (9 PTS) (D. Jones Jr. 1 AST),"[202696, 1627884]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,0.85,Made,,,,,9.0,D. Jones Jr.,1627884.0,1.0,,,,,,,,,,,
117,PT02M16.00S,2022-02-17T01:27:39.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,28,28,2022-02-17T01:27:39Z,1150000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M16.00S,2022-02-17T01:30:05.8Z,1,REGULAR,substitution,out,[],202696,,,1610612758,28,28,2022-02-17T01:30:21Z,1160000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M16.00S,2022-02-17T01:30:05.8Z,1,REGULAR,substitution,in,[],1628396,,,1610612758,28,28,2022-02-17T01:30:21Z,1170000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M08.00S,2022-02-17T01:30:44.8Z,1,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612758,28,28,2022-02-17T01:30:51Z,1180000,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Barnes 2 FT),"[1627884, 203084]",1610612741.0,CHI,shooting,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Barnes,203084.0,,,,,,
122,PT02M08.00S,2022-02-17T01:31:09.2Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,28,29,2022-02-17T01:31:09Z,1200000,,,0,,H. Barnes Free Throw 1 of 2 (7 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
123,PT02M08.00S,2022-02-17T01:31:26.1Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,28,30,2022-02-17T01:31:26Z,1210000,,,0,,H. Barnes Free Throw 2 of 2 (8 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
124,PT01M51.00S,2022-02-17T01:31:44.7Z,1,REGULAR,3pt,Jump Shot,[],1627884,5.732588699080158,94.6078431372549,1610612741,31,30,2022-02-17T01:31:50Z,1220000,-223.0,1.0,1,left,D. Jones Jr. 3PT  (3 PTS) (D. DeRozan 2 AST),"[1627884, 201942]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,22.3,Made,,,,,3.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,
126,PT01M34.00S,2022-02-17T01:32:02.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626158,84.44480946123521,51.71568627450981,1610612758,31,30,2022-02-17T01:33:26Z,1240000,9.0,94.0,1,right,MISS R. Holmes 9' turnaround Hook,[1626158],1610612758.0,SAC,turnaround,,,Holmes,R. Holmes,,,,,9.41,Missed,,,,,,,,,,,,,,,,,,,
127,PT01M32.00S,2022-02-17T01:32:04.6Z,1,REGULAR,rebound,defensive,[],1629744,,,1610612741,31,30,2022-02-17T01:32:08Z,1250000,,,0,,M. Thomas REBOUND (Off:0 Def:1),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
128,PT01M25.00S,2022-02-17T01:32:12.0Z,1,REGULAR,2pt,Jump Shot,[],201942,21.369908015768726,38.48039215686275,1610612741,33,30,2022-02-17T01:32:16Z,1260000,58.0,148.0,1,left,D. DeRozan 15' Jump Shot (6 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,15.92,Made,,,,,6.0,,,,,,,,,,,,,,
129,PT01M13.00S,2022-02-17T01:32:22.9Z,1,REGULAR,3pt,Jump Shot,[],1628978,65.25952693823915,27.205882352941174,1610612758,33,30,2022-02-17T01:32:29Z,1270000,-114.0,274.0,1,right,MISS D. DiVincenzo 29' 3PT,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,29.69,Missed,,,,,,,,,,,,,,,,,,,
130,PT01M10.00S,2022-02-17T01:32:25.9Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612741,33,30,2022-02-17T01:32:29Z,1280000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:3),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,129.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
131,PT01M03.00S,2022-02-17T01:32:33.5Z,1,REGULAR,3pt,Jump Shot,[],1629744,24.129434954007884,16.176470588235293,1610612741,33,30,2022-02-17T01:32:49Z,1290000,169.0,174.0,1,left,MISS M. Thomas 24' 3PT,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,24.28,Missed,,,,,,,,,,,,,,,,,,,
132,PT00M59.30S,2022-02-17T01:32:37.9Z,1,REGULAR,rebound,offensive,[],1628396,,,1610612741,33,30,2022-02-17T01:32:37Z,1300000,,,0,,T. Bradley REBOUND (Off:1 Def:0),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,131.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
133,PT00M54.10S,2022-02-17T01:32:43.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628972,6.915243101182654,3.6764705882352944,1610612741,33,30,2022-02-17T01:32:53Z,1310000,232.0,13.0,1,left,MISS T. Brown Jr. 3PT,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,23.19,Missed,,,,,,,,,,,,,,,,,,,
134,PT00M51.60S,2022-02-17T01:32:45.7Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612758,33,30,2022-02-17T01:32:53Z,1320000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
135,PT00M33.00S,2022-02-17T01:33:04.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,81.15965834428384,49.754901960784316,1610612758,33,30,2022-02-17T01:33:12Z,1330000,-1.0,125.0,1,right,MISS D. Fox 12' turnaround fadeaway Shot,[1628368],1610612758.0,SAC,turnaround fadeaway,,,Fox,D. Fox,,,,,12.46,Missed,,,,,,,,,,,,,,,,,,,
136,PT00M29.40S,2022-02-17T01:33:08.0Z,1,REGULAR,rebound,offensive,[],1626158,,,1610612758,33,30,2022-02-17T01:33:12Z,1340000,,,0,,R. Holmes REBOUND (Off:1 Def:0),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,135.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
137,PT00M28.80S,2022-02-17T01:33:08.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626158,86.5473061760841,51.470588235294116,1610612758,33,30,2022-02-17T01:33:17Z,1350000,7.0,74.0,1,right,MISS R. Holmes 7' floating Shot,[1626158],1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,7.44,Missed,,,,,,,,,,,,,,,,,,,
138,PT00M27.00S,2022-02-17T01:33:10.5Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,33,30,2022-02-17T01:33:17Z,1360000,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,137.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
139,PT00M04.30S,2022-02-17T01:33:33.1Z,1,REGULAR,2pt,Jump Shot,[],201942,22.421156373193167,69.6078431372549,1610612741,33,30,2022-02-17T01:33:44Z,1370000,-98.0,158.0,1,left,MISS D. DeRozan 18' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,18.62,Missed,,,,,,,,,,,,,,,,,,,
140,PT00M03.10S,2022-02-17T01:33:34.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,33,30,2022-02-17T01:33:44Z,1380000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,139.0,,,,,,,,,,,,,,,,,,
141,PT00M03.10S,2022-02-17T01:33:38.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,33,30,2022-02-17T01:33:38Z,1390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M00.00S,2022-02-17T01:33:51.9Z,1,REGULAR,instantreplay,request,[],0,,,1610612758,33,30,2022-02-17T01:34:59Z,1405000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,End Period - No Basket,,
143,PT00M00.00S,2022-02-17T01:33:55.3Z,1,REGULAR,period,end,[],0,,,1610612758,33,30,2022-02-17T01:34:59Z,1410000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-02-17T01:35:53.8Z,2,REGULAR,substitution,out,['startperiod'],1629744,,,1610612758,33,30,2022-02-17T01:36:22Z,1420000,,,0,,SUB out: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-02-17T01:35:53.8Z,2,REGULAR,substitution,out,['startperiod'],1628368,,,1610612758,33,30,2022-02-17T01:36:22Z,1430000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-02-17T01:35:53.8Z,2,REGULAR,substitution,out,['startperiod'],1626158,,,1610612758,33,30,2022-02-17T01:36:22Z,1440000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-02-17T01:35:53.8Z,2,REGULAR,substitution,out,['startperiod'],203084,,,1610612758,33,30,2022-02-17T01:36:22Z,1450000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-02-17T01:35:53.8Z,2,REGULAR,substitution,in,['startperiod'],1630245,,,1610612758,33,30,2022-02-17T01:36:22Z,1460000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-02-17T01:35:53.8Z,2,REGULAR,substitution,in,['startperiod'],1627734,,,1610612758,33,30,2022-02-17T01:36:22Z,1470000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-02-17T01:35:53.8Z,2,REGULAR,substitution,in,['startperiod'],203200,,,1610612758,33,30,2022-02-17T01:36:22Z,1480000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-02-17T01:35:53.8Z,2,REGULAR,substitution,in,['startperiod'],203090,,,1610612758,33,30,2022-02-17T01:36:22Z,1490000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-02-17T01:36:30.7Z,2,REGULAR,period,start,[],0,,,1610612758,33,30,2022-02-17T01:36:30Z,1500000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M38.00S,2022-02-17T01:36:52.1Z,2,REGULAR,3pt,Jump Shot,[],1629002,96.5341655716163,95.09803921568627,1610612758,33,30,2022-02-17T01:37:09Z,1510000,225.0,-20.0,1,right,MISS C. Metu 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,22.64,Missed,,,,,,,,,,,,,,,,,,,
155,PT11M34.00S,2022-02-17T01:36:56.1Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,33,30,2022-02-17T01:37:09Z,1520000,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,154.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
156,PT11M13.00S,2022-02-17T01:37:16.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,7.703679369250986,50.0,1610612741,33,30,2022-02-17T01:37:22Z,1530000,0.0,20.0,1,left,MISS T. Brown Jr. driving Layup - blocked,"[1628972, 203200]",1610612741.0,CHI,driving,,,Brown Jr.,T. Brown Jr.,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,Holiday,203200.0
157,PT11M13.00S,2022-02-17T01:37:16.4Z,2,REGULAR,block,,[],203200,,,1610612741,33,30,2022-02-17T01:38:20Z,1540000,,,0,,J. Holiday BLOCK (1 BLK),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M11.00S,2022-02-17T01:37:18.4Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,33,30,2022-02-17T01:38:20Z,1550000,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
159,PT11M01.00S,2022-02-17T01:37:29.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,93.11760840998686,40.44117647058824,1610612758,33,30,2022-02-17T01:38:42Z,1560000,-48.0,12.0,1,right,MISS D. Sabonis Hook,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,4.93,Missed,,,,,,,,,,,,,,,,,,,
160,PT10M59.00S,2022-02-17T01:37:31.0Z,2,REGULAR,rebound,defensive,[],1628396,,,1610612741,33,30,2022-02-17T01:37:32Z,1570000,,,0,,T. Bradley REBOUND (Off:1 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,159.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
161,PT10M47.00S,2022-02-17T01:37:42.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,10.463206307490145,49.50980392156863,1610612741,35,30,2022-02-17T01:37:45Z,1580000,2.0,46.0,1,left,D. DeRozan Jump Shot (8 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,4.6,Made,,,,,8.0,,,,,,,,,,,,,,
162,PT10M40.00S,2022-02-17T01:37:49.1Z,2,REGULAR,3pt,Jump Shot,[],203090,73.9323258869908,81.61764705882352,1610612758,35,30,2022-02-17T01:37:55Z,1590000,158.0,193.0,1,right,MISS M. Harkless 24' 3PT,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,24.91,Missed,,,,,,,,,,,,,,,,,,,
163,PT10M36.00S,2022-02-17T01:37:53.1Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,35,30,2022-02-17T01:37:55Z,1600000,,,0,,A. Dosunmu REBOUND (Off:0 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,162.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
164,PT10M29.00S,2022-02-17T01:38:00.7Z,2,REGULAR,turnover,lost ball,[],1630245,,,1610612741,35,30,2022-02-17T01:38:06Z,1610000,,,0,,A. Dosunmu lost ball TURNOVER (1 TO),"[1630245, 1628978]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0,,,
165,PT10M29.00S,2022-02-17T01:38:00.7Z,2,REGULAR,steal,,[],1628978,,,1610612758,35,30,2022-02-17T01:38:02Z,1620000,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT10M17.00S,2022-02-17T01:38:13.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203090,94.30026281208936,4.901960784313726,1610612758,35,30,2022-02-17T01:38:25Z,1630000,-225.0,1.0,1,right,MISS M. Harkless 3PT,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,,
167,PT10M12.00S,2022-02-17T01:38:18.1Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612758,35,30,2022-02-17T01:38:25Z,1640000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:1),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,166.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
168,PT10M02.00S,2022-02-17T01:38:29.4Z,2,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612758,35,30,2022-02-17T01:38:36Z,1650000,,,0,,D. Jones Jr. shooting personal FOUL (2 PF) (Metu 2 FT),"[1627884, 1629002]",1610612741.0,CHI,shooting,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,201638.0,2.0,0.0,Metu,1629002.0,,,,,,
170,PT10M02.00S,2022-02-17T01:38:55.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629002,,,1610612758,35,31,2022-02-17T01:38:55Z,1670000,,,0,,C. Metu Free Throw 1 of 2 (1 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
171,PT10M02.00S,2022-02-17T01:38:58.9Z,2,REGULAR,substitution,out,[],1627884,,,1610612758,35,31,2022-02-17T01:39:05Z,1680000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M02.00S,2022-02-17T01:38:58.9Z,2,REGULAR,substitution,out,[],1628972,,,1610612758,35,31,2022-02-17T01:39:05Z,1690000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M02.00S,2022-02-17T01:38:58.9Z,2,REGULAR,substitution,in,[],1629632,,,1610612758,35,31,2022-02-17T01:39:05Z,1700000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M02.00S,2022-02-17T01:38:58.9Z,2,REGULAR,substitution,in,[],1629750,,,1610612758,35,31,2022-02-17T01:39:05Z,1710000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M02.00S,2022-02-17T01:39:16.5Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629002,,,1610612758,35,32,2022-02-17T01:39:16Z,1720000,,,0,,C. Metu Free Throw 2 of 2 (2 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
