actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
188,PT09M50.00S,2021-11-07T00:41:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.77463863337714,52.69607843137255,1610612755,30,30,2021-11-07T00:41:46Z,1860000,13.0,6.0,1,right,T. Maxey driving Layup (2 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,1.48,Made,,,,,,,,,2.0,,,,,,,,,,
189,PT09M48.00S,2021-11-07T00:41:48.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612741,30,30,2021-11-07T00:41:48Z,1870000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M48.00S,2021-11-07T00:43:58.5Z,2,REGULAR,substitution,out,[],1627884,,,1610612741,30,30,2021-11-07T00:44:18Z,1880000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M48.00S,2021-11-07T00:43:58.5Z,2,REGULAR,substitution,in,[],1627936,,,1610612741,30,30,2021-11-07T00:44:18Z,1890000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M34.00S,2021-11-07T00:44:51.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.610381077529567,36.76470588235294,1610612741,32,30,2021-11-07T00:44:58Z,1900000,66.0,122.0,1,left,D. DeRozan 13' pullup Jump Shot (6 PTS) (T. Bradley 1 AST),"[201942, 1628396]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,13.92,Made,,,,,,,,,6.0,T. Bradley,1628396.0,1.0,,,,,,,
194,PT09M10.00S,2021-11-07T00:45:16.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,92.19776609724047,48.77450980392157,1610612755,32,30,2021-11-07T00:45:23Z,1920000,-6.0,21.0,1,right,MISS P. Reed driving Layup,[1630194],1610612755.0,PHI,driving,,,Reed,P. Reed,,,,,2.17,Missed,,,,,,,,,,,,,,,,,,,
195,PT09M07.00S,2021-11-07T00:45:19.0Z,2,REGULAR,rebound,defensive,[],1628366,,,1610612741,32,30,2021-11-07T00:45:23Z,1930000,,,0,,L. Ball REBOUND (Off:0 Def:2),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,194.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
196,PT09M07.00S,2021-11-07T00:45:22.5Z,2,REGULAR,foul,personal,[],1627788,,,1610612741,32,30,2021-11-07T00:45:52Z,1940000,,,0,,F. Korkmaz personal FOUL (1 PF),"[1627788, 201942]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,202035.0,,,,,1.0,0.0,DeRozan,201942.0,,,
200,PT08M51.00S,2021-11-07T00:45:55.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628396,6.1268068331143235,49.26470588235294,1610612741,32,30,2021-11-07T00:46:07Z,1980000,4.0,5.0,1,left,MISS T. Bradley Layup - blocked,"[1628396, 1630178]",1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,0.63,Missed,,,,,,,,,,,,,,,,,Maxey,1630178.0,
319,PT08M51.00S,2021-11-07T00:45:55.4Z,2,REGULAR,block,,[],1630178,,,1610612741,32,30,2021-11-07T01:11:30Z,1985000,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M47.00S,2021-11-07T00:45:59.4Z,2,REGULAR,rebound,offensive,[],1628396,,,1610612741,32,30,2021-11-07T01:11:30Z,1990000,,,0,,T. Bradley REBOUND (Off:3 Def:0),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,200.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
202,PT08M47.00S,2021-11-07T00:45:59.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628396,5.590000152587891,50.0,1610612741,32,30,2021-11-07T00:49:22Z,2000000,0.0,0.0,1,left,MISS T. Bradley putback Layup,[1628396],1610612741.0,CHI,putback,,,Bradley,T. Bradley,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
203,PT08M44.00S,2021-11-07T00:46:02.5Z,2,REGULAR,rebound,offensive,[],1627936,,,1610612741,32,30,2021-11-07T00:49:22Z,2010000,,,0,,A. Caruso REBOUND (Off:1 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,202.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
204,PT08M43.00S,2021-11-07T00:46:03.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627936,6.258212877792378,52.20588235294118,1610612741,34,30,2021-11-07T00:51:45Z,2020000,-11.0,6.0,1,left,A. Caruso tip Layup (4 PTS),[1627936],1610612741.0,CHI,tip,,,Caruso,A. Caruso,,,,,1.27,Made,,,,,,,,,4.0,,,,,,,,,,
205,PT08M32.00S,2021-11-07T00:46:16.2Z,2,REGULAR,turnover,out-of-bounds,[],203083,,,1610612755,34,30,2021-11-07T00:46:23Z,2030000,,,0,,A. Drummond bad pass out-of-bounds TURNOVER (1 TO),[203083],1610612755.0,PHI,bad pass,,,Drummond,A. Drummond,,,,,,,,,,,1.0,,,203592.0,,,,,,,,,,,
206,PT08M18.00S,2021-11-07T00:46:39.1Z,2,REGULAR,foul,personal,['2freethrow'],203083,,,1610612741,34,30,2021-11-07T00:46:51Z,2040000,,,0,,A. Drummond shooting personal FOUL (2 PF) (Caruso 2 FT),"[203083, 1627936]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,,,,,,,,,,1662.0,,,,,2.0,0.0,Caruso,1627936.0,,,
208,PT08M18.00S,2021-11-07T00:47:08.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627936,,,1610612741,35,30,2021-11-07T00:47:08Z,2060000,,,0,,A. Caruso Free Throw 1 of 2 (5 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Made,,,,,,,,,5.0,,,,,,,,,,
209,PT08M18.00S,2021-11-07T00:47:25.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627936,,,1610612741,36,30,2021-11-07T00:47:25Z,2070000,,,0,,A. Caruso Free Throw 2 of 2 (6 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Made,,,,,,,,,6.0,,,,,,,,,,
210,PT08M03.00S,2021-11-07T00:47:42.7Z,2,REGULAR,turnover,bad pass,[],1627788,,,1610612755,36,30,2021-11-07T00:47:49Z,2080000,,,0,,F. Korkmaz bad pass TURNOVER (1 TO),"[1627788, 1630245]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,1.0,Dosunmu,1630245.0,,,,,,,,,,,,
211,PT08M03.00S,2021-11-07T00:47:42.7Z,2,REGULAR,steal,,[],1630245,,,1610612741,36,30,2021-11-07T00:47:44Z,2090000,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M59.00S,2021-11-07T00:47:47.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630245,6.389618922470433,52.20588235294118,1610612741,36,30,2021-11-07T00:47:54Z,2100000,-11.0,8.0,1,left,MISS A. Dosunmu Layup,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,1.34,Missed,,,,,,,,,,,,,,,,,,,
213,PT07M54.00S,2021-11-07T00:47:51.6Z,2,REGULAR,rebound,offensive,[],1628396,,,1610612741,36,30,2021-11-07T00:47:51Z,2110000,,,0,,T. Bradley REBOUND (Off:4 Def:0),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,212.0,4.0,0.0,4.0,,,,,,,,,,,,,,,
214,PT07M54.00S,2021-11-07T00:47:51.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628396,5.590000152587891,50.0,1610612741,36,30,2021-11-07T00:47:51Z,2120000,0.0,0.0,1,left,MISS T. Bradley putback DUNK,[1628396],1610612741.0,CHI,putback,,,Bradley,T. Bradley,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
215,PT07M54.00S,2021-11-07T00:47:52.3Z,2,REGULAR,rebound,defensive,[],1627788,,,1610612755,36,30,2021-11-07T00:47:52Z,2130000,,,0,,F. Korkmaz REBOUND (Off:0 Def:2),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,214.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
216,PT07M47.00S,2021-11-07T00:47:59.4Z,2,REGULAR,2pt,Jump Shot,[],1630178,85.75886990801577,83.82352941176471,1610612755,36,30,2021-11-07T00:48:06Z,2140000,169.0,81.0,1,right,MISS T. Maxey 18' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,18.77,Missed,,,,,,,,,,,,,,,,,,,
217,PT07M44.00S,2021-11-07T00:48:02.4Z,2,REGULAR,rebound,defensive,[],1628396,,,1610612741,36,30,2021-11-07T00:48:06Z,2150000,,,0,,T. Bradley REBOUND (Off:4 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,216.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
218,PT07M29.00S,2021-11-07T00:48:17.5Z,2,REGULAR,turnover,lost ball,[],1628366,,,1610612741,36,30,2021-11-07T00:48:26Z,2160000,,,0,,L. Ball lost ball TURNOVER (2 TO),"[1628366, 1627777]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,2.0,Niang,1627777.0,,,,,,,,,,,,
219,PT07M29.00S,2021-11-07T00:48:17.5Z,2,REGULAR,steal,,[],1627777,,,1610612755,36,30,2021-11-07T00:48:20Z,2170000,,,0,,G. Niang STEAL (1 STL),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M24.00S,2021-11-07T00:48:21.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627777,92.19776609724047,52.20588235294118,1610612755,36,32,2021-11-07T00:53:28Z,2180000,11.0,21.0,1,right,G. Niang running Layup (4 PTS),[1627777],1610612755.0,PHI,running,,,Niang,G. Niang,,,,,2.35,Made,,,,,,,,,4.0,,,,,,,,,,
221,PT07M18.00S,2021-11-07T00:48:28.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628396,5.469776609724048,50.245098039215684,1610612741,38,32,2021-11-07T00:48:35Z,2190000,-1.0,-1.0,1,left,T. Bradley cutting Layup (4 PTS) (A. Dosunmu 1 AST),"[1628396, 1630245]",1610612741.0,CHI,cutting,,,Bradley,T. Bradley,,,,,0.16,Made,,,,,,,,,4.0,A. Dosunmu,1630245.0,1.0,,,,,,,
223,PT07M10.00S,2021-11-07T00:48:40.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612755,38,32,2021-11-07T00:48:40Z,2210000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M10.00S,2021-11-07T00:51:03.3Z,2,REGULAR,substitution,out,[],201942,,,1610612755,38,32,2021-11-07T00:51:23Z,2220000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M10.00S,2021-11-07T00:51:03.3Z,2,REGULAR,substitution,out,[],203083,,,1610612755,38,32,2021-11-07T00:51:23Z,2230000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M10.00S,2021-11-07T00:51:03.3Z,2,REGULAR,substitution,out,[],1630194,,,1610612755,38,32,2021-11-07T00:51:23Z,2240000,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M10.00S,2021-11-07T00:51:03.3Z,2,REGULAR,substitution,in,[],203897,,,1610612755,38,32,2021-11-07T00:51:23Z,2250000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M10.00S,2021-11-07T00:51:03.3Z,2,REGULAR,substitution,in,[],203954,,,1610612755,38,32,2021-11-07T00:51:23Z,2260000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M10.00S,2021-11-07T00:51:03.3Z,2,REGULAR,substitution,in,[],1629003,,,1610612755,38,32,2021-11-07T00:51:23Z,2270000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M54.00S,2021-11-07T00:51:48.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,94.03745072273325,51.470588235294116,1610612755,38,34,2021-11-07T00:54:47Z,2280000,7.0,4.0,1,right,S. Milton driving Layup (4 PTS),[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,0.82,Made,,,,,,,,,4.0,,,,,,,,,,
232,PT06M37.00S,2021-11-07T00:52:05.0Z,2,REGULAR,2pt,Jump Shot,[],1628366,22.421156373193167,53.92156862745098,1610612741,38,34,2021-11-07T00:52:13Z,2300000,-20.0,158.0,1,left,MISS L. Ball 15' floating Shot,[1628366],1610612741.0,CHI,floating,,,Ball,L. Ball,,,,,15.95,Missed,,,,,,,,,,,,,,,,,,,
233,PT06M34.00S,2021-11-07T00:52:08.0Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,38,34,2021-11-07T00:52:13Z,2310000,,,0,,J. Embiid REBOUND (Off:0 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,232.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
234,PT06M27.00S,2021-11-07T00:52:15.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,87.99277266754271,55.88235294117647,1610612755,38,36,2021-11-07T00:56:06Z,2320000,29.0,60.0,1,right,S. Milton 6' driving floating Jump Shot (6 PTS) (T. Maxey 4 AST),"[1629003, 1630178]",1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,6.72,Made,,,,,,,,,6.0,T. Maxey,1630178.0,4.0,,,,,,,
236,PT06M07.00S,2021-11-07T00:52:37.8Z,2,REGULAR,foul,personal,[],1627777,,,1610612741,38,36,2021-11-07T00:52:46Z,2340000,,,0,,G. Niang personal FOUL (2 PF),"[1627777, 1630245]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,1662.0,,,,,2.0,0.0,Dosunmu,1630245.0,,,
320,PT06M07.00S,2021-11-07T00:52:40.6Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,38,36,2021-11-07T01:18:23Z,2355000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT06M07.00S,2021-11-07T00:52:40.6Z,2,REGULAR,substitution,in,[],1629750,,,1610612741,38,36,2021-11-07T01:18:23Z,2357500,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M07.00S,2021-11-07T00:52:43.5Z,2,REGULAR,substitution,out,[],1628396,,,1610612741,38,36,2021-11-07T00:52:52Z,2360000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M07.00S,2021-11-07T00:52:43.5Z,2,REGULAR,substitution,out,[],1627777,,,1610612741,38,36,2021-11-07T00:52:52Z,2370000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M07.00S,2021-11-07T00:52:43.5Z,2,REGULAR,substitution,in,[],202696,,,1610612741,38,36,2021-11-07T00:52:52Z,2380000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M07.00S,2021-11-07T00:52:43.5Z,2,REGULAR,substitution,in,[],203552,,,1610612741,38,36,2021-11-07T00:52:52Z,2390000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M04.00S,2021-11-07T00:53:02.8Z,2,REGULAR,3pt,Jump Shot,[],203897,31.882391590013142,62.5,1610612741,38,36,2021-11-07T00:53:09Z,2400000,-62.0,247.0,1,left,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
243,PT05M59.00S,2021-11-07T00:53:07.8Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,38,36,2021-11-07T00:53:09Z,2410000,,,0,,J. Embiid REBOUND (Off:0 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,242.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
244,PT05M55.00S,2021-11-07T00:53:15.2Z,2,REGULAR,foul,personal,['2freethrow'],202696,,,1610612755,38,36,2021-11-07T00:53:23Z,2420000,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Embiid 2 FT),"[202696, 203954]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,1662.0,,,,,1.0,0.0,Embiid,203954.0,,,
247,PT05M55.00S,2021-11-07T00:53:47.4Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,38,36,2021-11-07T00:53:47Z,2440000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
248,PT05M55.00S,2021-11-07T00:53:47.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,38,36,2021-11-07T00:53:47Z,2450000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,247.0,,,,,,,,,,,,,,,,,,
249,PT05M55.00S,2021-11-07T00:54:04.3Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,38,37,2021-11-07T00:54:04Z,2460000,,,0,,J. Embiid Free Throw 2 of 2 (7 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,,,7.0,,,,,,,,,,
250,PT05M42.00S,2021-11-07T00:54:16.4Z,2,REGULAR,3pt,Jump Shot,[],202696,33.327858081471746,56.127450980392155,1610612741,38,37,2021-11-07T00:54:21Z,2470000,-31.0,261.0,1,left,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
251,PT05M40.00S,2021-11-07T00:54:18.4Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,38,37,2021-11-07T00:54:21Z,2480000,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,250.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
252,PT05M31.00S,2021-11-07T00:54:27.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,92.46057818659659,50.98039215686274,1610612755,38,39,2021-11-07T00:54:40Z,2490000,5.0,18.0,1,right,J. Embiid turnaround Jump Shot (9 PTS) (T. Maxey 5 AST),"[203954, 1630178]",1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,1.9,Made,,,,,,,,,9.0,T. Maxey,1630178.0,5.0,,,,,,,
254,PT05M19.00S,2021-11-07T00:54:42.2Z,2,REGULAR,foul,personal,[],1629003,,,1610612741,38,39,2021-11-07T00:54:54Z,2510000,,,0,,S. Milton personal FOUL (1 PF),"[1629003, 203897]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,203592.0,,,,,1.0,0.0,LaVine,203897.0,,,
256,PT05M09.00S,2021-11-07T00:55:11.1Z,2,REGULAR,3pt,Jump Shot,[],1627936,32.14520367936925,35.294117647058826,1610612741,38,39,2021-11-07T00:55:16Z,2530000,74.0,250.0,1,left,MISS A. Caruso 26' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
257,PT05M06.00S,2021-11-07T00:55:14.1Z,2,REGULAR,rebound,defensive,[],1627788,,,1610612755,38,39,2021-11-07T00:55:16Z,2540000,,,0,,F. Korkmaz REBOUND (Off:0 Def:3),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,256.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
258,PT05M03.00S,2021-11-07T00:55:16.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627788,69.20170827858082,73.0392156862745,1610612755,38,42,2021-11-07T00:55:24Z,2550000,115.0,237.0,1,right,F. Korkmaz 26' 3PT  (12 PTS),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,26.35,Made,,,,,,,,,12.0,,,,,,,,,,
259,PT04M50.00S,2021-11-07T00:55:29.5Z,2,REGULAR,2pt,Jump Shot,[],203897,21.50131406044678,49.26470588235294,1610612741,38,42,2021-11-07T00:55:36Z,2560000,4.0,150.0,1,left,MISS Z. LaVine 14' pullup Shot,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,14.96,Missed,,,,,,,,,,,,,,,,,,,
260,PT04M45.00S,2021-11-07T00:55:34.5Z,2,REGULAR,rebound,offensive,[],1629750,,,1610612741,38,42,2021-11-07T01:19:43Z,2570000,,,0,,J. Green REBOUND (Off:2 Def:0),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,259.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
261,PT04M45.00S,2021-11-07T00:55:34.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629750,5.590000152587891,50.0,1610612741,38,42,2021-11-07T01:19:56Z,2580000,0.0,0.0,1,left,MISS J. Green tip Layup,[1629750],1610612741.0,CHI,tip,,,Green,J. Green,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
262,PT04M44.00S,2021-11-07T00:55:35.5Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,38,42,2021-11-07T01:19:56Z,2590000,,,0,,J. Embiid REBOUND (Off:0 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,261.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
263,PT04M37.00S,2021-11-07T00:55:42.7Z,2,REGULAR,2pt,Jump Shot,[],203954,91.27792378449409,27.941176470588236,1610612755,38,44,2021-11-07T01:02:17Z,2600000,-110.0,29.0,1,right,J. Embiid 11' Jump Shot (11 PTS) (T. Maxey 6 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,11.42,Made,,,,,,,,,11.0,T. Maxey,1630178.0,6.0,,,,,,,
265,PT04M15.00S,2021-11-07T00:56:04.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,8.09789750328515,51.225490196078425,1610612741,38,44,2021-11-07T00:56:09Z,2620000,-6.0,24.0,1,left,MISS Z. LaVine driving Layup - blocked,"[203897, 1629003]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,2.44,Missed,,,,,,,,,,,,,,,,,Milton,1629003.0,
266,PT04M15.00S,2021-11-07T00:56:04.9Z,2,REGULAR,block,,[],1629003,,,1610612741,38,44,2021-11-07T00:56:07Z,2630000,,,0,,S. Milton BLOCK (1 BLK),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M13.00S,2021-11-07T00:56:06.9Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612755,38,44,2021-11-07T00:56:09Z,2640000,,,0,,S. Milton REBOUND (Off:0 Def:2),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,265.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
268,PT04M05.00S,2021-11-07T00:56:14.8Z,2,REGULAR,3pt,Jump Shot,[],203954,65.52233902759527,50.245098039215684,1610612755,38,47,2021-11-07T00:56:19Z,2650000,1.0,272.0,1,right,J. Embiid 27' 3PT  (14 PTS) (S. Milton 3 AST),"[203954, 1629003]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,27.16,Made,,,,,,,,,14.0,S. Milton,1629003.0,3.0,,,,,,,
270,PT04M05.00S,2021-11-07T00:56:19.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612741,38,47,2021-11-07T00:56:19Z,2670000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M05.00S,2021-11-07T00:57:35.4Z,2,REGULAR,substitution,in,[],201942,,,1610612741,38,47,2021-11-07T00:57:44Z,2700000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M05.00S,2021-11-07T00:57:35.4Z,2,REGULAR,substitution,out,[],1628366,,,1610612741,38,47,2021-11-07T00:58:26Z,2715000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M44.00S,2021-11-07T00:58:11.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627936,19.530223390275953,43.38235294117647,1610612741,40,47,2021-11-07T00:58:28Z,2720000,33.0,131.0,1,left,A. Caruso 13' pullup Jump Shot (8 PTS) (Z. LaVine 2 AST),"[1627936, 203897]",1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,13.52,Made,,,,,,,,,8.0,Z. LaVine,203897.0,2.0,,,,,,,
278,PT03M24.00S,2021-11-07T00:58:30.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627788,92.64126149802891,51.259957107843135,1610612755,40,49,2021-11-07T00:58:54Z,2740000,6.0,17.0,1,right,F. Korkmaz Layup (14 PTS) (J. Embiid 2 AST),"[1627788, 203954]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,1.78,Made,,,,,,,,,14.0,J. Embiid,203954.0,2.0,,,,,,,
