actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
460,PT10M57.00S,2022-01-30T22:15:09.8Z,4,REGULAR,2pt,Jump Shot,[],1629744,71.82982917214193,38.72549019607843,1610612741,106,94,2022-01-30T22:19:08Z,4500000,-56.0,212.0,1,right,M. Thomas 21' Jump Shot (4 PTS) (J. Green 1 AST),"[1629744, 1629750]",1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,21.97,Made,4.0,,,,J. Green,1629750.0,1.0,,,,,,,,,,,
470,PT10M57.00S,2022-01-30T22:15:19.1Z,4,REGULAR,instantreplay,request,[],0,,,1610612757,106,94,2022-01-30T22:18:47Z,4515000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,2714.0,,,,,,
462,PT10M39.00S,2022-01-30T22:15:28.4Z,4,REGULAR,2pt,Jump Shot,[],203468,5.075558475689881,72.54901960784314,1610612757,106,96,2022-01-30T22:16:27Z,4520000,-113.0,-5.0,1,left,C. McCollum 11' fadeaway Jump Shot (22 PTS),[203468],1610612757.0,POR,fadeaway,,,McCollum,C. McCollum,,,,,11.28,Made,22.0,,,,,,,,,,,,,,,,,
463,PT10M17.00S,2022-01-30T22:15:53.4Z,4,REGULAR,2pt,Jump Shot,[],1629744,95.22010512483574,85.29411764705883,1610612741,106,96,2022-01-30T22:20:14Z,4530000,176.0,-8.0,1,right,MISS M. Thomas 17' fadeaway Shot - blocked,"[1629744, 1630570]",1610612741.0,CHI,fadeaway,,,Thomas,M. Thomas,,,,,17.67,Missed,,,,,,,,,,,,,,,,,Watford,1630570.0
464,PT10M17.00S,2022-01-30T22:15:53.4Z,4,REGULAR,block,,[],1630570,,,1610612741,106,96,2022-01-30T22:15:56Z,4540000,,,0,,T. Watford BLOCK (3 BLK),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
465,PT10M15.00S,2022-01-30T22:15:55.4Z,4,REGULAR,rebound,offensive,[],1628396,,,1610612741,106,96,2022-01-30T22:20:14Z,4550000,,,0,,T. Bradley REBOUND (Off:3 Def:3),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,463.0,6.0,3.0,3.0,,,,,,,
466,PT10M13.00S,2022-01-30T22:15:59.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628396,94.40999984741211,50.0,1610612741,108,96,2022-01-30T22:20:26Z,4560000,0.0,0.0,1,right,T. Bradley putback Layup (8 PTS),[1628396],1610612741.0,CHI,putback,,,Bradley,T. Bradley,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,
467,PT09M53.00S,2022-01-30T22:16:15.8Z,4,REGULAR,3pt,Jump Shot,[],203503,10.068988173455978,95.09803921568627,1610612757,108,96,2022-01-30T22:16:53Z,4570000,-225.0,42.0,1,left,MISS T. Snell 3PT,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,22.94,Missed,,,,,,,,,,,,,,,,,,
468,PT09M53.00S,2022-01-30T22:16:15.8Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612741,108,96,2022-01-30T22:16:53Z,4580000,,,0,,J. Green REBOUND (Off:1 Def:2),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,467.0,3.0,2.0,1.0,,,,,,,
469,PT09M53.00S,2022-01-30T22:16:22.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,108,96,2022-01-30T22:16:22Z,4590000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT09M53.00S,2022-01-30T22:16:22.1Z,4,REGULAR,substitution,out,[],1629750,,,1610612741,108,96,2022-01-30T22:19:22Z,4600000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
472,PT09M53.00S,2022-01-30T22:16:22.1Z,4,REGULAR,substitution,in,[],1630245,,,1610612741,108,96,2022-01-30T22:19:22Z,4610000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
473,PT09M38.00S,2022-01-30T22:19:28.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628396,89.43823915900131,41.911764705882355,1610612741,110,96,2022-01-30T22:19:33Z,4620000,-40.0,47.0,1,right,T. Bradley 6' turnaround Hook (10 PTS) (A. Dosunmu 10 AST),"[1628396, 1630245]",1610612741.0,CHI,turnaround,,,Bradley,T. Bradley,,,,,6.18,Made,10.0,,,,A. Dosunmu,1630245.0,10.0,,,,,,,,,,,
475,PT09M26.00S,2022-01-30T22:19:39.8Z,4,REGULAR,3pt,Jump Shot,[],203463,21.76412614980289,8.823529411764707,1610612757,110,96,2022-01-30T22:19:49Z,4640000,206.0,152.0,1,left,MISS B. McLemore 25' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,
476,PT09M23.00S,2022-01-30T22:19:42.8Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,110,96,2022-01-30T22:19:49Z,4650000,,,0,,C. White REBOUND (Off:1 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,475.0,3.0,2.0,1.0,,,,,,,
477,PT09M18.00S,2022-01-30T22:19:50.3Z,4,REGULAR,foul,personal,['2freethrow'],203463,,,1610612741,110,96,2022-01-30T22:19:58Z,4660000,,,0,,B. McLemore shooting personal FOUL (2 PF) (White 2 FT),"[203463, 1629632]",1610612757.0,POR,shooting,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,1628480.0,2.0,0.0,White,1629632.0,,
479,PT09M18.00S,2022-01-30T22:20:14.0Z,4,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,111,96,2022-01-30T22:20:14Z,4680000,,,0,,C. White Free Throw 1 of 2 (15 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
480,PT09M18.00S,2022-01-30T22:20:26.7Z,4,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,112,96,2022-01-30T22:20:26Z,4690000,,,0,,C. White Free Throw 2 of 2 (16 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
481,PT09M06.00S,2022-01-30T22:20:40.2Z,4,REGULAR,3pt,Jump Shot,[],203463,4.5499342969776615,97.05882352941177,1610612757,112,99,2022-01-30T22:20:46Z,4700000,-235.0,-10.0,1,left,B. McLemore 3PT  (8 PTS) (D. Smith Jr. 4 AST),"[203463, 1628372]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,23.55,Made,8.0,,,,D. Smith Jr.,1628372.0,4.0,,,,,,,,,,,
483,PT08M44.00S,2022-01-30T22:21:02.6Z,4,REGULAR,3pt,Jump Shot,[],1629744,88.91261498028909,95.83333333333334,1610612741,115,99,2022-01-30T22:21:06Z,4720000,229.0,52.0,1,right,M. Thomas 3PT  (7 PTS) (C. White 5 AST),"[1629744, 1629632]",1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,23.5,Made,7.0,,,,C. White,1629632.0,5.0,,,,,,,,,,,
485,PT08M29.00S,2022-01-30T22:21:20.2Z,4,REGULAR,turnover,out-of-bounds,[],203468,,,1610612757,115,99,2022-01-30T22:21:28Z,4740000,,,0,,C. McCollum bad pass out-of-bounds TURNOVER (1 TO),[203468],1610612757.0,POR,bad pass,,,McCollum,C. McCollum,,,,,,,,1.0,,,,,,,,,,1628480.0,,,,,,
486,PT08M09.00S,2022-01-30T22:21:46.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629744,74.19513797634691,46.568627450980394,1610612741,117,99,2022-01-30T22:21:53Z,4750000,-17.0,190.0,1,right,M. Thomas 19' pullup Jump Shot (9 PTS) (D. DeRozan 10 AST),"[1629744, 201942]",1610612741.0,CHI,pullup,,,Thomas,M. Thomas,,,,,19.09,Made,9.0,,,,D. DeRozan,201942.0,10.0,,,,,,,,,,,
488,PT08M02.00S,2022-01-30T22:22:00.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,117,99,2022-01-30T22:22:00Z,4770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT08M02.00S,2022-01-30T22:22:08.8Z,4,REGULAR,substitution,out,[],1630570,,,1610612757,117,99,2022-01-30T22:22:39Z,4780000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
490,PT08M02.00S,2022-01-30T22:22:08.8Z,4,REGULAR,substitution,out,[],203503,,,1610612757,117,99,2022-01-30T22:22:39Z,4790000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,
491,PT08M02.00S,2022-01-30T22:22:08.8Z,4,REGULAR,substitution,in,[],203994,,,1610612757,117,99,2022-01-30T22:22:39Z,4800000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
492,PT08M02.00S,2022-01-30T22:22:08.8Z,4,REGULAR,substitution,in,[],1626181,,,1610612757,117,99,2022-01-30T22:22:39Z,4810000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
493,PT07M48.00S,2022-01-30T22:22:55.1Z,4,REGULAR,3pt,Jump Shot,[],203468,5.206964520367937,93.87254901960785,1610612757,117,99,2022-01-30T22:23:02Z,4820000,-219.0,-4.0,1,left,MISS C. McCollum 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,21.94,Missed,,,,,,,,,,,,,,,,,,
494,PT07M44.00S,2022-01-30T22:22:59.1Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,117,99,2022-01-30T22:23:02Z,4830000,,,0,,J. Nurkic REBOUND (Off:1 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,493.0,4.0,3.0,1.0,,,,,,,
495,PT07M43.00S,2022-01-30T22:23:00.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203463,31.61957950065703,63.48039215686274,1610612757,117,99,2022-01-30T22:23:05Z,4840000,-67.0,245.0,1,left,MISS B. McLemore 25' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,
496,PT07M40.00S,2022-01-30T22:23:03.1Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,117,99,2022-01-30T22:23:05Z,4850000,,,0,,A. Dosunmu REBOUND (Off:0 Def:5),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,495.0,5.0,5.0,0.0,,,,,,,
497,PT07M26.00S,2022-01-30T22:23:16.2Z,4,REGULAR,3pt,Jump Shot,[],1629744,71.04139290407359,22.30392156862745,1610612741,117,99,2022-01-30T22:23:21Z,4860000,-138.0,220.0,1,right,MISS M. Thomas 25' 3PT,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,
498,PT07M24.00S,2022-01-30T22:23:18.2Z,4,REGULAR,rebound,defensive,[],1628372,,,1610612757,117,99,2022-01-30T22:23:21Z,4870000,,,0,,D. Smith Jr. REBOUND (Off:1 Def:2),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,497.0,3.0,2.0,1.0,,,,,,,
499,PT07M17.00S,2022-01-30T22:23:28.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,11.383048620236531,44.36274509803921,1610612757,117,101,2022-01-30T22:23:41Z,4880000,28.0,55.0,1,left,C. McCollum 6' Jump Shot (24 PTS),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,6.14,Made,24.0,,,,,,,,,,,,,,,,,
500,PT07M17.00S,2022-01-30T22:23:31.2Z,4,REGULAR,foul,personal,['1freethrow'],1629744,,,1610612757,117,101,2022-01-30T22:24:00Z,4890000,,,0,,M. Thomas shooting personal FOUL (2 PF) (McCollum 1 FT),"[1629744, 203468]",1610612741.0,CHI,shooting,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,McCollum,203468.0,,
502,PT07M17.00S,2022-01-30T22:23:39.8Z,4,REGULAR,substitution,out,[],1628396,,,1610612757,117,101,2022-01-30T22:25:27Z,4910000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
503,PT07M17.00S,2022-01-30T22:23:39.8Z,4,REGULAR,substitution,out,[],1629744,,,1610612757,117,101,2022-01-30T22:25:27Z,4920000,,,0,,SUB out: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
504,PT07M17.00S,2022-01-30T22:23:39.8Z,4,REGULAR,substitution,in,[],203897,,,1610612757,117,101,2022-01-30T22:25:27Z,4930000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
505,PT07M17.00S,2022-01-30T22:23:39.8Z,4,REGULAR,substitution,in,[],202696,,,1610612757,117,101,2022-01-30T22:25:27Z,4940000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
506,PT07M17.00S,2022-01-30T22:23:55.7Z,4,REGULAR,substitution,out,[],203463,,,1610612757,117,101,2022-01-30T22:25:27Z,4950000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
507,PT07M17.00S,2022-01-30T22:23:55.7Z,4,REGULAR,substitution,in,[],203496,,,1610612757,117,101,2022-01-30T22:25:27Z,4960000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
508,PT07M17.00S,2022-01-30T22:24:01.0Z,4,REGULAR,freethrow,1 of 1,[],203468,,,1610612757,117,102,2022-01-30T22:24:01Z,4970000,,,0,,C. McCollum Free Throw 1 of 1 (25 PTS),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
537,PT07M17.00S,2022-01-30T22:24:08.5Z,4,REGULAR,substitution,out,[],1628372,,,1610612741,117,102,2022-01-30T22:28:18Z,4975000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M17.00S,2022-01-30T22:24:08.5Z,4,REGULAR,substitution,in,[],1629014,,,1610612741,117,102,2022-01-30T22:28:18Z,4977500,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
509,PT07M01.00S,2022-01-30T22:24:16.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,80.1084099868594,40.931372549019606,1610612741,119,102,2022-01-30T22:24:40Z,4980000,-45.0,134.0,1,right,D. DeRozan 14' turnaround Jump Shot (20 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,14.19,Made,20.0,,,,,,,,,,,,,,,,,
510,PT06M43.00S,2022-01-30T22:24:32.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,20.18725361366623,49.01960784313725,1610612757,119,104,2022-01-30T22:24:39Z,4990000,5.0,137.0,1,left,C. McCollum 13' step back Jump Shot (27 PTS),[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,13.74,Made,27.0,,,,,,,,,,,,,,,,,
511,PT06M28.00S,2022-01-30T22:24:48.1Z,4,REGULAR,3pt,Jump Shot,[],201942,77.21747700394218,9.558823529411764,1610612741,122,104,2022-01-30T22:24:55Z,5000000,-202.0,162.0,1,right,D. DeRozan 25' 3PT  (23 PTS) (Z. LaVine 3 AST),"[201942, 203897]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,25.89,Made,23.0,,,,Z. LaVine,203897.0,3.0,,,,,,,,,,,
513,PT06M09.00S,2022-01-30T22:25:07.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,16.113666228646515,59.068627450980394,1610612757,122,106,2022-01-30T22:25:12Z,5020000,-45.0,99.0,1,left,C. McCollum 10' fadeaway Jump Shot (29 PTS),[203468],1610612757.0,POR,fadeaway,,,McCollum,C. McCollum,,,,,10.89,Made,29.0,,,,,,,,,,,,,,,,,
514,PT05M50.00S,2022-01-30T22:25:25.7Z,4,REGULAR,2pt,Jump Shot,[],201942,85.10183968462549,21.323529411764707,1610612741,122,106,2022-01-30T22:25:29Z,5030000,-143.0,88.0,1,right,MISS D. DeRozan 16' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,16.8,Missed,,,,,,,,,,,,,,,,,,
515,PT05M48.00S,2022-01-30T22:25:27.7Z,4,REGULAR,rebound,defensive,[],203468,,,1610612757,122,106,2022-01-30T22:25:29Z,5040000,,,0,,C. McCollum REBOUND (Off:1 Def:4),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,514.0,5.0,4.0,1.0,,,,,,,
516,PT05M40.00S,2022-01-30T22:25:36.0Z,4,REGULAR,turnover,bad pass,[],203994,,,1610612757,122,106,2022-01-30T22:25:40Z,5050000,,,0,,J. Nurkic bad pass TURNOVER (4 TO),"[203994, 201942]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,4.0,DeRozan,201942.0,,,,,,,,,,,,,,
517,PT05M40.00S,2022-01-30T22:25:36.0Z,4,REGULAR,steal,,[],201942,,,1610612741,122,106,2022-01-30T22:25:38Z,5060000,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
518,PT05M26.00S,2022-01-30T22:25:50.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202696,91.01511169513797,16.176470588235293,1610612741,124,106,2022-01-30T22:25:55Z,5070000,-169.0,32.0,1,right,N. Vucevic 17' Jump Shot (22 PTS) (C. White 6 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,17.21,Made,22.0,,,,C. White,1629632.0,6.0,,,,,,,,,,,
520,PT05M13.00S,2022-01-30T22:26:06.4Z,4,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612757,124,106,2022-01-30T22:26:21Z,5090000,,,0,,C. White shooting personal FOUL (1 PF) (Simons 2 FT),"[1629632, 1629014]",1610612741.0,CHI,shooting,,,White,C. White,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Simons,1629014.0,,
522,PT05M13.00S,2022-01-30T22:26:25.4Z,4,REGULAR,foul,technical,['1freethrow'],1629632,,,1610612757,124,106,2022-01-30T22:26:42Z,5110000,,,0,,C. White technical FOUL (1 Tech),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,203592.0,1.0,1.0,,,,
523,PT05M13.00S,2022-01-30T22:26:44.9Z,4,REGULAR,freethrow,1 of 1,[],1629014,,,1610612757,124,107,2022-01-30T22:28:29Z,5120000,,,0,,A. Simons technical Free Throw 1 of 1 (18 PTS),[1629014],1610612757.0,POR,technical,,,Simons,A. Simons,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
524,PT05M13.00S,2022-01-30T22:27:00.0Z,4,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,124,108,2022-01-30T22:27:45Z,5130000,,,0,,A. Simons Free Throw 1 of 2 (19 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
525,PT05M13.00S,2022-01-30T22:27:04.7Z,4,REGULAR,substitution,out,[],201942,,,1610612757,124,108,2022-01-30T22:27:09Z,5140000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
526,PT05M13.00S,2022-01-30T22:27:04.7Z,4,REGULAR,substitution,in,[],1629744,,,1610612757,124,108,2022-01-30T22:27:09Z,5150000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
527,PT05M13.00S,2022-01-30T22:27:00.0Z,4,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,124,108,2022-01-30T22:27:45Z,5160000,,,0,,MISS A. Simons Free Throw 2 of 2,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,Missed,,,,,,,,,,,,,,,,,,
528,PT05M11.00S,2022-01-30T22:27:02.0Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,124,108,2022-01-30T22:27:45Z,5170000,,,0,,N. Vucevic REBOUND (Off:1 Def:12),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,527.0,13.0,12.0,1.0,,,,,,,
529,PT04M54.00S,2022-01-30T22:27:32.7Z,4,REGULAR,2pt,Jump Shot,[],202696,72.48685939553219,48.529411764705884,1610612741,126,108,2022-01-30T22:27:55Z,5180000,-7.0,206.0,1,right,N. Vucevic 20' Jump Shot (24 PTS) (Z. LaVine 4 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,20.62,Made,24.0,,,,Z. LaVine,203897.0,4.0,,,,,,,,,,,
531,PT04M38.00S,2022-01-30T22:27:48.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,14.011169513797633,40.931372549019606,1610612757,126,110,2022-01-30T22:31:00Z,5200000,45.0,79.0,1,left,A. Simons 9' driving floating Jump Shot (21 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,9.12,Made,21.0,,,,,,,,,,,,,,,,,
533,PT04M25.00S,2022-01-30T22:28:01.3Z,4,REGULAR,3pt,Jump Shot,[],203897,66.17936925098554,36.029411764705884,1610612741,126,110,2022-01-30T22:28:07Z,5220000,-70.0,265.0,1,right,MISS Z. LaVine 27' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,27.45,Missed,,,,,,,,,,,,,,,,,,
534,PT04M25.00S,2022-01-30T22:28:01.3Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,126,110,2022-01-30T22:28:07Z,5230000,,,0,,R. Covington REBOUND (Off:0 Def:7),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,533.0,7.0,7.0,0.0,,,,,,,
535,PT04M15.00S,2022-01-30T22:28:12.2Z,4,REGULAR,3pt,Jump Shot,[],1626181,13.354139290407357,3.431372549019608,1610612757,126,110,2022-01-30T22:28:23Z,5240000,233.0,73.0,1,left,MISS N. Powell 24' 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,24.4,Missed,,,,,,,,,,,,,,,,,,
536,PT04M11.00S,2022-01-30T22:28:15.4Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,126,110,2022-01-30T22:28:15Z,5250000,,,0,,A. Dosunmu REBOUND (Off:0 Def:6),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,535.0,6.0,6.0,0.0,,,,,,,
539,PT04M02.00S,2022-01-30T22:28:25.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,94.1688567674113,48.28431372549019,1610612741,128,110,2022-01-30T22:28:33Z,5260000,-9.0,2.0,1,right,C. White cutting Layup (18 PTS) (A. Dosunmu 11 AST),"[1629632, 1630245]",1610612741.0,CHI,cutting,,,White,C. White,,,,,0.89,Made,18.0,,,,A. Dosunmu,1630245.0,11.0,,,,,,,,,,,
541,PT04M02.00S,2022-01-30T22:28:30.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,128,110,2022-01-30T22:28:30Z,5280000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT04M02.00S,2022-01-30T22:30:33.4Z,4,REGULAR,substitution,out,[],1629744,,,1610612757,128,110,2022-01-30T22:30:48Z,5290000,,,0,,SUB out: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
543,PT04M02.00S,2022-01-30T22:30:33.4Z,4,REGULAR,substitution,out,[],203468,,,1610612757,128,110,2022-01-30T22:30:48Z,5300000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
544,PT04M02.00S,2022-01-30T22:30:33.4Z,4,REGULAR,substitution,out,[],1626181,,,1610612757,128,110,2022-01-30T22:30:48Z,5310000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
545,PT04M02.00S,2022-01-30T22:30:33.4Z,4,REGULAR,substitution,out,[],203994,,,1610612757,128,110,2022-01-30T22:30:48Z,5320000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
546,PT04M02.00S,2022-01-30T22:30:33.4Z,4,REGULAR,substitution,out,[],203496,,,1610612757,128,110,2022-01-30T22:30:48Z,5330000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
547,PT04M02.00S,2022-01-30T22:30:33.4Z,4,REGULAR,substitution,out,[],1629014,,,1610612757,128,110,2022-01-30T22:30:48Z,5340000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
548,PT04M02.00S,2022-01-30T22:30:33.4Z,4,REGULAR,substitution,in,[],201942,,,1610612757,128,110,2022-01-30T22:30:48Z,5350000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
549,PT04M02.00S,2022-01-30T22:30:33.4Z,4,REGULAR,substitution,in,[],1628372,,,1610612757,128,110,2022-01-30T22:30:48Z,5360000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
