actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
271,PT06M03.00S,2021-12-07T01:52:23.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,13.61695137976347,64.95098039215686,1610612741,36,37,2021-12-07T01:52:28Z,2690000,-75.0,75.0,1,left,MISS N. Vucevic 10' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,10.63,Missed,,,,,,,,,,,,,,,,,,,
272,PT06M03.00S,2021-12-07T01:52:23.8Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,36,37,2021-12-07T01:52:28Z,2700000,,,0,,J. Green REBOUND (Off:2 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,271.0,4.0,2.0,2.0,,,,,,,,,,,,,
273,PT06M03.00S,2021-12-07T01:52:28.1Z,2,REGULAR,foul,personal,[],1628366,,,1610612743,36,37,2021-12-07T01:52:34Z,2710000,,,0,,L. Ball personal FOUL (1 PF),"[1628366, 201145]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,2882.0,,,,1.0,0.0,Green,201145.0,
275,PT05M48.00S,2021-12-07T01:52:51.7Z,2,REGULAR,3pt,Jump Shot,[],1628420,93.51182654402102,2.696078431372549,1610612743,36,40,2021-12-07T01:52:57Z,2730000,-237.0,8.0,1,right,M. Morris 3PT  (8 PTS) (N. Jokic 5 AST),"[1628420, 203999]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.67,Made,,,,,,,8.0,N. Jokic,203999.0,5.0,,,,,,,,,
277,PT05M46.00S,2021-12-07T01:52:56.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,36,40,2021-12-07T01:52:56Z,2750000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M46.00S,2021-12-07T01:55:29.9Z,2,REGULAR,substitution,out,[],1628972,,,1610612741,36,40,2021-12-07T01:56:00Z,2760000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M46.00S,2021-12-07T01:55:29.9Z,2,REGULAR,substitution,in,[],203897,,,1610612741,36,40,2021-12-07T01:56:00Z,2770000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M36.00S,2021-12-07T01:56:15.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,13.222733245729303,48.28431372549019,1610612741,36,40,2021-12-07T01:56:19Z,2780000,9.0,72.0,1,left,MISS N. Vucevic 7' turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,7.23,Missed,,,,,,,,,,,,,,,,,,,
281,PT05M35.00S,2021-12-07T01:56:16.6Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,36,40,2021-12-07T01:56:19Z,2790000,,,0,,N. Jokic REBOUND (Off:1 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,280.0,6.0,5.0,1.0,,,,,,,,,,,,,
282,PT05M27.00S,2021-12-07T01:56:23.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,94.1688567674113,51.9607843137255,1610612743,36,42,2021-12-07T01:56:29Z,2800000,10.0,2.0,1,right,A. Gordon Layup (7 PTS) (N. Jokic 6 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,1.01,Made,,,,,,,7.0,N. Jokic,203999.0,6.0,,,,,,,,,
284,PT05M17.00S,2021-12-07T01:56:34.5Z,2,REGULAR,3pt,Jump Shot,[],1628366,26.888961892247043,82.1078431372549,1610612741,36,42,2021-12-07T01:56:39Z,2820000,-161.0,200.0,1,left,MISS L. Ball 25' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,25.67,Missed,,,,,,,,,,,,,,,,,,,
285,PT05M13.00S,2021-12-07T01:56:38.5Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,36,42,2021-12-07T01:56:39Z,2830000,,,0,,N. Jokic REBOUND (Off:1 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,284.0,7.0,6.0,1.0,,,,,,,,,,,,,
286,PT04M52.00S,2021-12-07T01:56:59.4Z,2,REGULAR,2pt,Jump Shot,[],203999,92.9862023653088,78.92156862745098,1610612743,36,42,2021-12-07T01:57:07Z,2840000,145.0,13.0,1,right,MISS N. Jokic 14' turnaround Shot,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,14.52,Missed,,,,,,,,,,,,,,,,,,,
287,PT04M49.00S,2021-12-07T01:57:02.4Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612741,36,42,2021-12-07T01:57:07Z,2850000,,,0,,D. Jones Jr. REBOUND (Off:1 Def:2),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,286.0,3.0,2.0,1.0,,,,,,,,,,,,,
288,PT04M32.00S,2021-12-07T01:57:20.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,6.783837056504599,52.20588235294118,1610612741,36,42,2021-12-07T01:57:25Z,2860000,-11.0,11.0,1,left,MISS N. Vucevic Hook,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,1.58,Missed,,,,,,,,,,,,,,,,,,,
289,PT04M30.00S,2021-12-07T01:57:21.7Z,2,REGULAR,rebound,offensive,[],1627884,,,1610612741,36,42,2021-12-07T01:57:21Z,2870000,,,0,,D. Jones Jr. REBOUND (Off:2 Def:2),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,288.0,4.0,2.0,2.0,,,,,,,,,,,,,
290,PT04M22.00S,2021-12-07T01:57:29.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203897,25.57490144546649,60.5392156862745,1610612741,36,42,2021-12-07T01:57:33Z,2880000,-53.0,188.0,1,left,MISS Z. LaVine 19' pullup Shot,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,19.52,Missed,,,,,,,,,,,,,,,,,,,
291,PT04M20.00S,2021-12-07T01:57:31.5Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,36,42,2021-12-07T01:57:33Z,2890000,,,0,,N. Jokic REBOUND (Off:1 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,290.0,8.0,7.0,1.0,,,,,,,,,,,,,
292,PT04M12.00S,2021-12-07T01:57:41.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203897,,,1610612743,36,42,2021-12-07T01:58:11Z,2900000,,,0,,Z. LaVine shooting personal FOUL (2 PF) (Gordon 2 FT),"[203897, 203932]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,202007.0,,,,2.0,0.0,Gordon,203932.0,
294,PT04M12.00S,2021-12-07T01:58:12.3Z,2,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,36,43,2021-12-07T01:58:12Z,2920000,,,0,,A. Gordon Free Throw 1 of 2 (8 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
295,PT04M12.00S,2021-12-07T01:58:14.1Z,2,REGULAR,substitution,out,[],1630267,,,1610612743,36,43,2021-12-07T01:58:16Z,2930000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M12.00S,2021-12-07T01:58:14.1Z,2,REGULAR,substitution,in,[],203115,,,1610612743,36,43,2021-12-07T01:58:16Z,2940000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M12.00S,2021-12-07T01:58:26.0Z,2,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,36,44,2021-12-07T01:58:26Z,2950000,,,0,,A. Gordon Free Throw 2 of 2 (9 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
298,PT03M58.00S,2021-12-07T01:58:42.1Z,2,REGULAR,turnover,bad pass,[],203897,,,1610612741,36,44,2021-12-07T01:58:46Z,2960000,,,0,,Z. LaVine bad pass TURNOVER (1 TO),"[203897, 1628420]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,1.0,Morris,1628420.0,,,,,
299,PT03M58.00S,2021-12-07T01:58:42.1Z,2,REGULAR,steal,,[],1628420,,,1610612743,36,44,2021-12-07T01:58:44Z,2970000,,,0,,M. Morris STEAL (1 STL),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M46.00S,2021-12-07T01:58:53.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203115,73.66951379763469,17.15686274509804,1610612743,36,47,2021-12-07T01:58:58Z,2980000,-164.0,195.0,1,right,W. Barton 25' 3PT  (13 PTS) (N. Jokic 7 AST),"[203115, 203999]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.49,Made,,,,,,,13.0,N. Jokic,203999.0,7.0,,,,,,,,,
302,PT03M30.00S,2021-12-07T01:59:09.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628366,5.469776609724048,52.94117647058824,1610612741,38,47,2021-12-07T01:59:15Z,3000000,-15.0,-1.0,1,left,L. Ball Layup (14 PTS),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,1.47,Made,,,,,,,14.0,,,,,,,,,,,,
303,PT03M09.00S,2021-12-07T01:59:31.3Z,2,REGULAR,2pt,Jump Shot,[],203115,94.1688567674113,25.98039215686275,1610612743,38,47,2021-12-07T01:59:35Z,3010000,-120.0,2.0,1,right,MISS W. Barton 12' turnaround Shot,[203115],1610612743.0,DEN,turnaround,,,Barton,W. Barton,,,,,12.01,Missed,,,,,,,,,,,,,,,,,,,
304,PT03M07.00S,2021-12-07T01:59:33.3Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,38,47,2021-12-07T01:59:35Z,3020000,,,0,,N. Vucevic REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,303.0,3.0,3.0,0.0,,,,,,,,,,,,,
305,PT03M03.00S,2021-12-07T01:59:37.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202696,29.911300919842315,34.55882352941176,1610612741,38,47,2021-12-07T01:59:44Z,3030000,77.0,229.0,1,left,MISS N. Vucevic 24' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,24.14,Missed,,,,,,,,,,,,,,,,,,,
306,PT02M59.00S,2021-12-07T01:59:41.5Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,38,47,2021-12-07T01:59:45Z,3040000,,,0,,A. Gordon REBOUND (Off:1 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,305.0,3.0,2.0,1.0,,,,,,,,,,,,,
307,PT02M57.00S,2021-12-07T01:59:48.1Z,2,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,38,47,2021-12-07T01:59:53Z,3050000,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,201246.0,1.0,,,,,,,
308,PT02M47.00S,2021-12-07T02:00:08.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612741,38,47,2021-12-07T02:00:34Z,3060000,,,0,,N. Jokic shooting personal FOUL (2 PF) (LaVine 2 FT),"[203999, 203897]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,201246.0,,,,2.0,0.0,LaVine,203897.0,
312,PT02M47.00S,2021-12-07T02:00:41.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203897,,,1610612741,39,47,2021-12-07T02:00:41Z,3080000,,,0,,Z. LaVine Free Throw 1 of 2 (11 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
313,PT02M47.00S,2021-12-07T02:00:57.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203897,,,1610612741,40,47,2021-12-07T02:00:57Z,3090000,,,0,,Z. LaVine Free Throw 2 of 2 (12 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
314,PT02M37.00S,2021-12-07T02:01:09.1Z,2,REGULAR,3pt,Jump Shot,[],203999,67.09921156373193,37.99019607843137,1610612743,40,47,2021-12-07T02:01:15Z,3100000,-60.0,257.0,1,right,MISS N. Jokic 26' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
315,PT02M33.00S,2021-12-07T02:01:13.1Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612741,40,47,2021-12-07T02:01:15Z,3110000,,,0,,D. Jones Jr. REBOUND (Off:2 Def:3),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,314.0,5.0,3.0,2.0,,,,,,,,,,,,,
316,PT02M26.00S,2021-12-07T02:01:20.1Z,2,REGULAR,3pt,Jump Shot,[],1628366,30.699737187910642,63.725490196078425,1610612741,40,47,2021-12-07T02:01:26Z,3120000,-69.0,236.0,1,left,MISS L. Ball 24' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,24.59,Missed,,,,,,,,,,,,,,,,,,,
317,PT02M21.00S,2021-12-07T02:01:25.1Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,40,47,2021-12-07T02:01:26Z,3130000,,,0,,J. Green REBOUND (Off:2 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,316.0,5.0,3.0,2.0,,,,,,,,,,,,,
318,PT02M10.00S,2021-12-07T02:01:35.5Z,2,REGULAR,2pt,Jump Shot,[],1628420,77.87450722733246,61.51960784313726,1610612743,40,47,2021-12-07T02:01:43Z,3140000,58.0,155.0,1,right,MISS M. Morris 16' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,16.58,Missed,,,,,,,,,,,,,,,,,,,
319,PT02M09.00S,2021-12-07T02:01:36.5Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,40,47,2021-12-07T02:01:43Z,3150000,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,318.0,2.0,2.0,0.0,,,,,,,,,,,,,
320,PT02M09.00S,2021-12-07T02:01:43.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628420,,,1610612741,40,47,2021-12-07T02:01:49Z,3160000,,,0,,M. Morris personal FOUL (1 PF) (Dosunmu 2 FT),"[1628420, 1630245]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,202007.0,,,,1.0,0.0,Dosunmu,1630245.0,
322,PT02M09.00S,2021-12-07T02:02:07.2Z,2,REGULAR,freethrow,1 of 2,[],1630245,,,1610612741,41,47,2021-12-07T02:02:07Z,3180000,,,0,,A. Dosunmu Free Throw 1 of 2 (1 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
323,PT02M09.00S,2021-12-07T02:02:22.4Z,2,REGULAR,freethrow,2 of 2,[],1630245,,,1610612741,42,47,2021-12-07T02:02:22Z,3190000,,,0,,A. Dosunmu Free Throw 2 of 2 (2 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
324,PT01M53.00S,2021-12-07T02:02:40.3Z,2,REGULAR,3pt,Jump Shot,[],203932,66.70499342969777,59.55882352941176,1610612743,42,47,2021-12-07T02:03:12Z,3200000,48.0,260.0,1,right,MISS A. Gordon 26' pullup 3PT,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,,
325,PT01M50.00S,2021-12-07T02:02:43.3Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,42,47,2021-12-07T02:02:48Z,3210000,,,0,,A. Dosunmu REBOUND (Off:0 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,324.0,3.0,3.0,0.0,,,,,,,,,,,,,
326,PT01M41.00S,2021-12-07T02:02:52.1Z,2,REGULAR,3pt,Jump Shot,[],203897,24.52365308804205,13.480392156862745,1610612741,42,47,2021-12-07T02:02:57Z,3220000,183.0,178.0,1,left,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
327,PT01M38.00S,2021-12-07T02:02:55.1Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,42,47,2021-12-07T02:02:57Z,3230000,,,0,,J. Green REBOUND (Off:2 Def:4),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,326.0,6.0,4.0,2.0,,,,,,,,,,,,,
328,PT01M35.00S,2021-12-07T02:03:02.0Z,2,REGULAR,turnover,double dribble,[],203932,,,1610612743,42,47,2021-12-07T02:03:12Z,3240000,,,0,,A. Gordon double dribble TURNOVER (1 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,2882.0,1.0,,,,,,,
329,PT01M25.00S,2021-12-07T02:03:25.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203897,17.95335085413929,50.49019607843137,1610612741,44,47,2021-12-07T02:03:30Z,3250000,-2.0,116.0,1,left,Z. LaVine 11' step back Jump Shot (14 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,11.63,Made,,,,,,,14.0,,,,,,,,,,,,
330,PT01M03.00S,2021-12-07T02:03:46.9Z,2,REGULAR,3pt,Jump Shot,[],203999,65.25952693823915,60.78431372549019,1610612743,44,47,2021-12-07T02:03:52Z,3260000,54.0,274.0,1,right,MISS N. Jokic 27' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,27.93,Missed,,,,,,,,,,,,,,,,,,,
331,PT01M00.00S,2021-12-07T02:03:49.9Z,2,REGULAR,rebound,defensive,[],1628366,,,1610612741,44,47,2021-12-07T02:03:52Z,3270000,,,0,,L. Ball REBOUND (Off:2 Def:2),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,330.0,4.0,2.0,2.0,,,,,,,,,,,,,
332,PT00M38.20S,2021-12-07T02:04:14.8Z,2,REGULAR,2pt,Jump Shot,[],1627884,13.091327201051248,10.049019607843137,1610612741,46,47,2021-12-07T02:04:24Z,3280000,200.0,71.0,1,left,D. Jones Jr. 21' Jump Shot (2 PTS) (N. Vucevic 2 AST),"[1627884, 202696]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,21.19,Made,,,,,,,2.0,N. Vucevic,202696.0,2.0,,,,,,,,,
334,PT00M28.20S,2021-12-07T02:04:29.7Z,2,REGULAR,3pt,Jump Shot,[],203999,66.70499342969777,40.931372549019606,1610612743,46,47,2021-12-07T02:04:33Z,3300000,-45.0,260.0,1,right,MISS N. Jokic 26' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,,
335,PT00M26.10S,2021-12-07T02:04:31.8Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612741,46,47,2021-12-07T02:04:33Z,3310000,,,0,,D. Jones Jr. REBOUND (Off:2 Def:4),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,334.0,6.0,4.0,2.0,,,,,,,,,,,,,
336,PT00M04.70S,2021-12-07T02:05:03.3Z,2,REGULAR,2pt,Jump Shot,[],203897,7.046649145860711,83.33333333333334,1610612741,46,47,2021-12-07T02:05:08Z,3320000,-167.0,14.0,1,left,MISS Z. LaVine 16' fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,16.73,Missed,,,,,,,,,,,,,,,,,,,
337,PT00M04.70S,2021-12-07T02:05:03.3Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,46,47,2021-12-07T02:05:15Z,3330000,,,0,,N. Jokic REBOUND (Off:1 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,336.0,9.0,8.0,1.0,,,,,,,,,,,,,
338,PT00M04.70S,2021-12-07T02:05:19.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627884,,,1610612743,46,47,2021-12-07T02:05:30Z,3340000,,,0,,D. Jones Jr. personal FOUL (3 PF) (Jokic 2 FT),"[1627884, 203999]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,2882.0,,,,3.0,0.0,Jokic,203999.0,
340,PT00M04.70S,2021-12-07T02:05:31.1Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,46,48,2021-12-07T02:05:31Z,3360000,,,0,,N. Jokic Free Throw 1 of 2 (6 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
341,PT00M04.70S,2021-12-07T02:05:35.1Z,2,REGULAR,substitution,out,[],1627884,,,1610612743,46,48,2021-12-07T02:05:40Z,3370000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M04.70S,2021-12-07T02:05:35.1Z,2,REGULAR,substitution,in,[],1629744,,,1610612743,46,48,2021-12-07T02:05:40Z,3380000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M04.70S,2021-12-07T02:05:54.6Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,46,49,2021-12-07T02:05:54Z,3390000,,,0,,N. Jokic Free Throw 2 of 2 (7 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
344,PT00M00.00S,2021-12-07T02:06:04.3Z,2,REGULAR,period,end,[],0,,,1610612741,46,49,2021-12-07T02:06:04Z,3400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2021-12-07T02:20:10.5Z,3,REGULAR,substitution,out,['startperiod'],1629744,,,1610612741,46,49,2021-12-07T02:21:12Z,3410000,,,0,,SUB out: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2021-12-07T02:20:10.5Z,3,REGULAR,substitution,in,['startperiod'],1627884,,,1610612741,46,49,2021-12-07T02:21:12Z,3420000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2021-12-07T02:21:25.3Z,3,REGULAR,period,start,[],0,,,1610612741,46,49,2021-12-07T02:21:25Z,3430000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M49.00S,2021-12-07T02:21:35.6Z,3,REGULAR,3pt,Jump Shot,[],1627884,95.3515111695138,95.83333333333334,1610612741,49,49,2021-12-07T02:21:42Z,3440000,229.0,-9.0,1,right,D. Jones Jr. 3PT  (5 PTS) (A. Dosunmu 2 AST),"[1627884, 1630245]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,22.94,Made,,,,,,,5.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,
350,PT11M37.00S,2021-12-07T02:21:52.9Z,3,REGULAR,foul,personal,[],1630245,,,1610612743,49,49,2021-12-07T02:22:09Z,3460000,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 201145]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,2882.0,,,,1.0,0.0,Green,201145.0,
352,PT11M27.00S,2021-12-07T02:22:15.2Z,3,REGULAR,2pt,Jump Shot,[],203999,21.895532194480946,41.66666666666667,1610612743,49,49,2021-12-07T02:22:21Z,3480000,42.0,153.0,1,left,MISS N. Jokic 15' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,15.89,Missed,,,,,,,,,,,,,,,,,,,
353,PT11M24.00S,2021-12-07T02:22:18.2Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,49,49,2021-12-07T02:22:21Z,3490000,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,352.0,1.0,1.0,0.0,,,,,,,,,,,,,
354,PT11M12.00S,2021-12-07T02:22:30.3Z,3,REGULAR,3pt,Jump Shot,[],1627884,95.3515111695138,3.6764705882352944,1610612741,49,49,2021-12-07T02:22:37Z,3500000,-232.0,-9.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,,
355,PT11M09.00S,2021-12-07T02:22:33.9Z,3,REGULAR,rebound,offensive,[],1627884,,,1610612741,49,49,2021-12-07T02:22:33Z,3510000,,,0,,D. Jones Jr. REBOUND (Off:3 Def:4),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,354.0,7.0,4.0,3.0,,,,,,,,,,,,,
356,PT11M07.00S,2021-12-07T02:22:35.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202696,84.70762155059133,26.96078431372549,1610612741,51,49,2021-12-07T02:22:42Z,3520000,-115.0,91.0,1,right,N. Vucevic 14' Jump Shot (9 PTS) (D. Jones Jr. 1 AST),"[202696, 1627884]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,14.69,Made,,,,,,,9.0,D. Jones Jr.,1627884.0,1.0,,,,,,,,,
358,PT10M55.00S,2021-12-07T02:22:50.6Z,3,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,51,49,2021-12-07T02:22:56Z,3540000,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (2 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,202007.0,2.0,,,,,,,
