actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
180,PT10M19.00S,2021-10-23T00:43:00.0Z,2,REGULAR,2pt,Jump Shot,[],1627742,10.5946123521682,27.696078431372552,1610612740,31,19,2021-10-23T00:49:10Z,1710000,112.0,47.0,1,left,MISS B. Ingram 12' turnaround Shot,[1627742],1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,12.1,Missed,,,,,,,,,,,,,,,,,,
181,PT10M15.00S,2021-10-23T00:43:04.0Z,2,REGULAR,rebound,defensive,[],1628993,,,1610612741,31,19,2021-10-23T00:43:05Z,1720000,,,0,,A. Johnson REBOUND (Off:1 Def:1),[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,180.0,2.0,1.0,1.0,,,,,,,,,,,,,
182,PT10M09.00S,2021-10-23T00:43:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,94.03745072273325,46.07843137254902,1610612741,33,19,2021-10-23T00:49:34Z,1730000,-20.0,4.0,1,right,D. DeRozan driving Layup (12 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,1.99,Made,12.0,,,,,,,,,,,,,,,,,
183,PT09M45.00S,2021-10-23T00:43:35.5Z,2,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612740,33,19,2021-10-23T00:43:40Z,1740000,,,0,,B. Ingram bad pass out-of-bounds TURNOVER (1 TO),[1627742],1610612740.0,NOP,bad pass,,,Ingram,B. Ingram,,,,,,,,,,,,,,,1627962.0,1.0,,,,,,,,
184,PT09M45.00S,2021-10-23T00:43:41.3Z,2,REGULAR,substitution,out,[],1629750,,,1610612741,33,19,2021-10-23T00:43:47Z,1750000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M45.00S,2021-10-23T00:43:41.3Z,2,REGULAR,substitution,in,[],1630172,,,1610612741,33,19,2021-10-23T00:43:47Z,1760000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M37.00S,2021-10-23T00:43:53.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628366,65.91655716162943,30.392156862745097,1610612741,33,19,2021-10-23T00:44:01Z,1770000,-98.0,268.0,1,right,MISS L. Ball 28' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,28.53,Missed,,,,,,,,,,,,,,,,,,
187,PT09M32.00S,2021-10-23T00:43:58.7Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,33,19,2021-10-23T00:44:01Z,1780000,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,
188,PT09M25.00S,2021-10-23T00:44:06.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,5.075558475689881,51.9607843137255,1610612740,33,21,2021-10-23T00:50:31Z,1790000,-10.0,-5.0,1,left,B. Ingram driving Layup (2 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,1.09,Made,2.0,,,,,,,,,,,,,,,,,
189,PT09M06.00S,2021-10-23T00:44:24.8Z,2,REGULAR,3pt,Jump Shot,[],1630172,72.09264126149803,19.607843137254903,1610612741,36,21,2021-10-23T00:44:34Z,1800000,-152.0,210.0,1,right,P. Williams 25' 3PT  (3 PTS) (L. Ball 3 AST),"[1630172, 1628366]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,25.91,Made,3.0,,,,,L. Ball,1628366.0,3.0,,,,,,,,,,
191,PT08M49.00S,2021-10-23T00:44:42.0Z,2,REGULAR,2pt,Jump Shot,[],202066,9.017739816031538,27.205882352941174,1610612740,36,21,2021-10-23T00:44:47Z,1820000,114.0,32.0,1,left,MISS G. Temple 11' fadeaway Shot,[202066],1610612740.0,NOP,fadeaway,,,Temple,G. Temple,,,,,11.85,Missed,,,,,,,,,,,,,,,,,,
192,PT08M46.00S,2021-10-23T00:44:45.0Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,36,21,2021-10-23T00:44:47Z,1830000,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,,,,
193,PT08M28.00S,2021-10-23T00:45:03.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,92.32917214191852,44.6078431372549,1610612741,36,21,2021-10-23T00:45:09Z,1840000,-27.0,20.0,1,right,MISS P. Williams driving Layup,[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,3.34,Missed,,,,,,,,,,,,,,,,,,
194,PT08M28.00S,2021-10-23T00:45:03.5Z,2,REGULAR,rebound,offensive,[],1628993,,,1610612741,36,21,2021-10-23T00:45:09Z,1850000,,,0,,A. Johnson REBOUND (Off:2 Def:1),[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,193.0,3.0,1.0,2.0,,,,,,,,,,,,,
195,PT08M28.00S,2021-10-23T00:45:08.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628993,94.40999984741211,50.0,1610612741,38,21,2021-10-23T00:45:08Z,1860000,0.0,0.0,1,right,A. Johnson tip Layup (2 PTS),[1628993],1610612741.0,CHI,tip,,,Johnson,A. Johnson,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,
196,PT08M28.00S,2021-10-23T00:45:12.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,38,21,2021-10-23T00:45:12Z,1870000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M28.00S,2021-10-23T00:47:27.0Z,2,REGULAR,substitution,out,[],1627936,,,1610612740,38,21,2021-10-23T00:47:53Z,1880000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M28.00S,2021-10-23T00:47:27.0Z,2,REGULAR,substitution,out,[],1629637,,,1610612740,38,21,2021-10-23T00:47:53Z,1890000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M28.00S,2021-10-23T00:47:27.0Z,2,REGULAR,substitution,out,[],1630530,,,1610612740,38,21,2021-10-23T00:47:53Z,1900000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M28.00S,2021-10-23T00:47:27.0Z,2,REGULAR,substitution,out,[],203107,,,1610612740,38,21,2021-10-23T00:47:53Z,1910000,,,0,,SUB out: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M28.00S,2021-10-23T00:47:27.0Z,2,REGULAR,substitution,out,[],202066,,,1610612740,38,21,2021-10-23T00:47:53Z,1920000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M28.00S,2021-10-23T00:47:27.0Z,2,REGULAR,substitution,in,[],1628972,,,1610612740,38,21,2021-10-23T00:47:53Z,1930000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M28.00S,2021-10-23T00:47:27.0Z,2,REGULAR,substitution,in,[],202685,,,1610612740,38,21,2021-10-23T00:47:53Z,1940000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M28.00S,2021-10-23T00:47:27.0Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,38,21,2021-10-23T00:47:53Z,1950000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M28.00S,2021-10-23T00:47:27.0Z,2,REGULAR,substitution,in,[],1628984,,,1610612740,38,21,2021-10-23T00:47:53Z,1960000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M28.00S,2021-10-23T00:47:27.0Z,2,REGULAR,substitution,in,[],1629638,,,1610612740,38,21,2021-10-23T00:47:53Z,1970000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M15.00S,2021-10-23T00:48:13.9Z,2,REGULAR,2pt,Jump Shot,[],1627742,10.5946123521682,22.058823529411764,1610612740,38,23,2021-10-23T00:52:04Z,1990000,140.0,47.0,1,left,B. Ingram 14' Jump Shot (4 PTS) (D. Graham 2 AST),"[1627742, 1628984]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,14.74,Made,4.0,,,,,D. Graham,1628984.0,2.0,,,,,,,,,,
211,PT07M59.00S,2021-10-23T00:48:26.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,80.6340341655716,57.84313725490197,1610612741,38,23,2021-10-23T00:48:32Z,2010000,39.0,130.0,1,right,MISS D. DeRozan 13' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,13.53,Missed,,,,,,,,,,,,,,,,,,
212,PT07M55.00S,2021-10-23T00:48:30.6Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,38,23,2021-10-23T00:48:32Z,2020000,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,211.0,4.0,3.0,1.0,,,,,,,,,,,,,
213,PT07M43.00S,2021-10-23T00:48:45.7Z,2,REGULAR,foul,personal,['2freethrow'],1628366,,,1610612740,38,23,2021-10-23T00:48:53Z,2030000,,,0,,L. Ball shooting personal FOUL (1 PF) (Graham 2 FT),"[1628366, 1628984]",1610612741.0,CHI,shooting,,,Ball,L. Ball,,,,,,,,,,,,,,,1628171.0,,1.0,0.0,Graham,1628984.0,,,,
215,PT07M43.00S,2021-10-23T00:49:15.5Z,2,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,38,23,2021-10-23T00:49:15Z,2050000,,,0,,MISS D. Graham Free Throw 1 of 2,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Missed,,,,,,,,,,,,,,,,,,
216,PT07M43.00S,2021-10-23T00:49:15.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,38,23,2021-10-23T00:49:15Z,2060000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,215.0,,,,,,,,,,,,,,,,
217,PT07M43.00S,2021-10-23T00:49:16.5Z,2,REGULAR,substitution,out,[],1628993,,,1610612740,38,23,2021-10-23T00:49:24Z,2070000,,,0,,SUB out: A. Johnson,[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M43.00S,2021-10-23T00:49:16.5Z,2,REGULAR,substitution,in,[],202696,,,1610612740,38,23,2021-10-23T00:49:24Z,2080000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M43.00S,2021-10-23T00:49:36.1Z,2,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,38,24,2021-10-23T00:49:36Z,2090000,,,0,,D. Graham Free Throw 2 of 2 (1 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
220,PT07M29.00S,2021-10-23T00:49:54.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,83.18002628120894,44.9984681372549,1610612741,40,24,2021-10-23T00:50:01Z,2100000,-25.0,106.0,1,right,N. Vucevic 10' Jump Shot (7 PTS) (T. Brown Jr. 1 AST),"[202696, 1628972]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,10.85,Made,7.0,,,,,T. Brown Jr.,1628972.0,1.0,,,,,,,,,,
222,PT07M11.00S,2021-10-23T00:50:10.7Z,2,REGULAR,3pt,Jump Shot,[],1628984,3.630091984231275,5.637254901960785,1610612740,40,27,2021-10-23T00:50:17Z,2120000,222.0,-18.0,1,left,D. Graham 3PT  (4 PTS) (B. Ingram 4 AST),"[1628984, 1627742]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,22.26,Made,4.0,,,,,B. Ingram,1627742.0,4.0,,,,,,,,,,
224,PT06M57.00S,2021-10-23T00:50:27.7Z,2,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612741,40,27,2021-10-23T00:50:36Z,2140000,,,0,,H. Jones shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1630529, 201942]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,,,,,,,,,,,1628171.0,,1.0,0.0,DeRozan,201942.0,,,,
226,PT06M57.00S,2021-10-23T00:50:57.9Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,41,27,2021-10-23T00:51:24Z,2160000,,,0,,D. DeRozan Free Throw 1 of 2 (13 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
227,PT06M57.00S,2021-10-23T00:50:58.8Z,2,REGULAR,substitution,out,[],1628366,,,1610612741,41,27,2021-10-23T00:51:08Z,2170000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M57.00S,2021-10-23T00:50:58.8Z,2,REGULAR,substitution,out,[],1628972,,,1610612741,41,27,2021-10-23T00:51:08Z,2180000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M57.00S,2021-10-23T00:50:58.8Z,2,REGULAR,substitution,in,[],1627936,,,1610612741,41,27,2021-10-23T00:51:08Z,2190000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M57.00S,2021-10-23T00:50:58.8Z,2,REGULAR,substitution,in,[],203897,,,1610612741,41,27,2021-10-23T00:51:08Z,2200000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M57.00S,2021-10-23T00:50:57.9Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,41,27,2021-10-23T00:51:24Z,2210000,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Missed,,,,,,,,,,,,,,,,,,
232,PT06M55.00S,2021-10-23T00:50:59.9Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,41,27,2021-10-23T00:51:24Z,2220000,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,231.0,5.0,4.0,1.0,,,,,,,,,,,,,
233,PT06M41.00S,2021-10-23T00:51:34.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,5.206964520367937,51.9607843137255,1610612740,41,29,2021-10-23T00:51:46Z,2230000,-10.0,-4.0,1,left,B. Ingram reverse Layup (6 PTS) (J. Valanciunas 1 AST),"[1627742, 202685]",1610612740.0,NOP,reverse,,,Ingram,B. Ingram,,,,,1.04,Made,6.0,,,,,J. Valanciunas,202685.0,1.0,,,,,,,,,,
235,PT06M25.00S,2021-10-23T00:51:51.7Z,2,REGULAR,turnover,bad pass,[],203897,,,1610612741,41,29,2021-10-23T00:51:57Z,2250000,,,0,,Z. LaVine bad pass TURNOVER (3 TO),"[203897, 1629638]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,3.0,,,,,,,Alexander-Walker,1629638.0
236,PT06M25.00S,2021-10-23T00:51:51.7Z,2,REGULAR,steal,,[],1629638,,,1610612740,41,29,2021-10-23T00:52:26Z,2260000,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M04.00S,2021-10-23T00:52:12.1Z,2,REGULAR,turnover,bad pass,[],1630529,,,1610612740,41,29,2021-10-23T00:52:16Z,2270000,,,0,,H. Jones bad pass TURNOVER (2 TO),"[1630529, 1630172]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,2.0,,,,,,,Williams,1630172.0
238,PT06M04.00S,2021-10-23T00:52:12.1Z,2,REGULAR,steal,,[],1630172,,,1610612741,41,29,2021-10-23T00:52:14Z,2280000,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M50.00S,2021-10-23T00:52:26.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203897,95.3515111695138,4.166666666666666,1610612741,44,29,2021-10-23T00:52:31Z,2290000,-229.0,-9.0,1,right,Z. LaVine 3PT  (3 PTS) (D. DeRozan 1 AST),"[203897, 201942]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,22.94,Made,3.0,,,,,D. DeRozan,201942.0,1.0,,,,,,,,,,
241,PT05M39.00S,2021-10-23T00:52:37.0Z,2,REGULAR,3pt,Jump Shot,[],1627742,29.517082785808146,73.2843137254902,1610612740,44,32,2021-10-23T00:52:41Z,2310000,-116.0,225.0,1,left,B. Ingram 25' 3PT  (9 PTS) (D. Graham 3 AST),"[1627742, 1628984]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,25.33,Made,9.0,,,,,D. Graham,1628984.0,3.0,,,,,,,,,,
243,PT05M27.00S,2021-10-23T00:52:48.9Z,2,REGULAR,3pt,Jump Shot,[],202696,69.59592641261499,26.96078431372549,1610612741,44,32,2021-10-23T00:52:57Z,2330000,-115.0,233.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,
244,PT05M25.00S,2021-10-23T00:52:50.9Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,44,32,2021-10-23T00:52:57Z,2340000,,,0,,B. Ingram REBOUND (Off:0 Def:6),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,243.0,6.0,6.0,0.0,,,,,,,,,,,,,
245,PT05M17.00S,2021-10-23T00:53:01.9Z,2,REGULAR,foul,personal,[],1630172,,,1610612740,44,32,2021-10-23T00:53:52Z,2350000,,,0,,P. Williams personal FOUL (2 PF),"[1630172, 1627742]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,1162.0,,2.0,0.0,Ingram,1627742.0,,,,
247,PT05M17.00S,2021-10-23T00:53:35.4Z,2,REGULAR,substitution,out,[],201942,,,1610612740,44,32,2021-10-23T00:53:38Z,2370000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M17.00S,2021-10-23T00:53:35.4Z,2,REGULAR,substitution,in,[],1628366,,,1610612740,44,32,2021-10-23T00:53:38Z,2380000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M02.00S,2021-10-23T00:53:55.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,5.601182654402102,50.0,1610612740,44,34,2021-10-23T00:53:59Z,2390000,0.0,0.0,1,left,J. Valanciunas Layup (6 PTS) (B. Ingram 5 AST),"[202685, 1627742]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,0.02,Made,6.0,,,,,B. Ingram,1627742.0,5.0,,,,,,,,,,
251,PT04M54.00S,2021-10-23T00:54:04.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,94.03745072273325,50.49019607843137,1610612741,46,34,2021-10-23T00:54:09Z,2410000,2.0,4.0,1,right,Z. LaVine reverse Layup (5 PTS) (L. Ball 4 AST),"[203897, 1628366]",1610612741.0,CHI,reverse,,,LaVine,Z. LaVine,,,,,0.43,Made,5.0,,,,,L. Ball,1628366.0,4.0,,,,,,,,,,
253,PT04M46.00S,2021-10-23T00:54:18.6Z,2,REGULAR,foul,offensive,[],1627742,,,1610612740,46,34,2021-10-23T00:54:27Z,2430000,,,0,,B. Ingram offensive FOUL (2 PF),"[1627742, 1630172]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,1162.0,,2.0,0.0,Williams,1630172.0,,,,
255,PT04M46.00S,2021-10-23T00:54:18.6Z,2,REGULAR,turnover,offensive foul,[],1627742,,,1610612740,46,34,2021-10-23T00:54:18Z,2450000,,,0,,B. Ingram offensive foul TURNOVER (2 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,1162.0,2.0,,,,,,,,
256,PT04M39.00S,2021-10-23T00:54:39.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,88.51839684625493,48.529411764705884,1610612741,46,34,2021-10-23T00:57:32Z,2460000,-7.0,55.0,1,right,MISS Z. LaVine driving Layup - blocked,"[203897, 1630529]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,5.59,Missed,,,,,,,,,,,,,,,Jones,1630529.0,,
257,PT04M39.00S,2021-10-23T00:54:39.7Z,2,REGULAR,block,,[],1630529,,,1610612741,46,34,2021-10-23T00:54:45Z,2470000,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M38.00S,2021-10-23T00:54:40.7Z,2,REGULAR,rebound,offensive,[],203897,,,1610612741,46,34,2021-10-23T00:57:32Z,2480000,,,0,,Z. LaVine REBOUND (Off:1 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,256.0,3.0,2.0,1.0,,,,,,,,,,,,,
259,PT04M36.00S,2021-10-23T00:54:48.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203897,94.34954007884363,49.65533088235294,1610612741,48,34,2021-10-23T00:57:53Z,2490000,-2.0,1.0,1,right,Z. LaVine Layup (7 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,0.18,Made,7.0,,,,,,,,,,,,,,,,,
260,PT04M20.00S,2021-10-23T00:54:53.6Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1627742,25.18068331143233,27.696078431372552,1610612740,48,34,2021-10-23T00:58:18Z,2500000,112.0,184.0,1,left,MISS B. Ingram 21' step back Shot,[1627742],1610612740.0,NOP,step back,,,Ingram,B. Ingram,,,,,21.53,Missed,,,,,,,,,,,,,,,,,,
261,PT04M20.00S,2021-10-23T00:54:53.6Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,48,34,2021-10-23T00:55:04Z,2510000,,,0,,Z. LaVine REBOUND (Off:1 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,260.0,4.0,3.0,1.0,,,,,,,,,,,,,
262,PT04M12.00S,2021-10-23T00:55:02.0Z,2,REGULAR,3pt,Jump Shot,[],203897,67.7562417871222,31.127450980392158,1610612741,51,34,2021-10-23T00:58:47Z,2520000,-94.0,251.0,1,right,Z. LaVine 26' 3PT pullup (10 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,26.78,Made,10.0,,,,,,,,,,,,,,,,,
263,PT03M58.00S,2021-10-23T00:55:15.6Z,2,REGULAR,3pt,Jump Shot,[],1628984,29.6484888304862,74.01960784313727,1610612740,51,37,2021-10-23T00:55:23Z,2530000,-120.0,226.0,1,left,D. Graham 25' 3PT  (7 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.61,Made,7.0,,,,,,,,,,,,,,,,,
264,PT03M57.00S,2021-10-23T00:55:21.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,51,37,2021-10-23T00:55:21Z,2540000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M57.00S,2021-10-23T00:58:08.4Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,51,37,2021-10-23T00:58:16Z,2550000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M57.00S,2021-10-23T00:58:08.4Z,2,REGULAR,substitution,in,[],201942,,,1610612741,51,37,2021-10-23T00:58:16Z,2560000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M38.00S,2021-10-23T00:58:35.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,86.15308804204993,46.07843137254902,1610612741,51,37,2021-10-23T00:58:41Z,2570000,-20.0,78.0,1,right,MISS N. Vucevic 8' driving floating Shot,[202696],1610612741.0,CHI,driving floating,,,Vucevic,N. Vucevic,,,,,8.01,Missed,,,,,,,,,,,,,,,,,,
268,PT03M35.00S,2021-10-23T00:58:38.9Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612740,51,37,2021-10-23T00:58:38Z,2580000,,,0,,D. Graham REBOUND (Off:0 Def:2),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,267.0,2.0,2.0,0.0,,,,,,,,,,,,,
269,PT03M25.00S,2021-10-23T00:58:54.0Z,2,REGULAR,foul,personal,['2freethrow'],1628366,,,1610612740,51,37,2021-10-23T00:59:00Z,2590000,,,0,,L. Ball shooting personal FOUL (2 PF) (Ingram 2 FT),"[1628366, 1627742]",1610612741.0,CHI,shooting,,,Ball,L. Ball,,,,,,,,,,,,,,,1627962.0,,2.0,0.0,Ingram,1627742.0,,,,
271,PT03M25.00S,2021-10-23T00:59:19.7Z,2,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,51,38,2021-10-23T00:59:19Z,2610000,,,0,,B. Ingram Free Throw 1 of 2 (10 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
