actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
184,PT08M20.00S,2022-04-09T00:48:17.3Z,2,REGULAR,substitution,out,[],202684,,,1610612741,32,55,2022-04-09T00:48:35Z,1790000,,,0,,SUB out: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M20.00S,2022-04-09T00:48:17.3Z,2,REGULAR,substitution,in,[],202696,,,1610612741,32,55,2022-04-09T00:48:35Z,1800000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M04.00S,2022-04-09T00:49:07.3Z,2,REGULAR,3pt,Jump Shot,[],1629632,25.18068331143233,18.38235294117647,1610612741,32,55,2022-04-09T00:49:18Z,1810000,158.0,184.0,1,left,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,24.27,Missed,,,,,,,,,,,,,,,,,,,
187,PT08M01.00S,2022-04-09T00:49:10.3Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,32,55,2022-04-09T00:49:18Z,1820000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,186.0,2.0,2.0,0.0,,,,,,,
188,PT07M43.00S,2022-04-09T00:49:31.3Z,2,REGULAR,2pt,Hook,[],1629667,93.9060446780552,69.11764705882352,1610612766,32,55,2022-04-09T00:52:16Z,1830000,96.0,5.0,1,right,MISS J. McDaniels 9' turnaround Hook,[1629667],1610612766.0,CHA,turnaround,,,McDaniels,J. McDaniels,,,,,9.57,Missed,,,,,,,,,,,,,,,,,,,
189,PT07M42.00S,2022-04-09T00:49:32.3Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,32,55,2022-04-09T00:52:16Z,1840000,,,0,,N. Vucevic REBOUND (Off:1 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,188.0,3.0,2.0,1.0,,,,,,,
190,PT07M38.00S,2022-04-09T00:49:37.2Z,2,REGULAR,foul,personal,[],1626149,,,1610612741,32,55,2022-04-09T00:52:45Z,1850000,,,0,,M. Harrell take personal FOUL (2 PF),"[1626149, 1629632]",1610612766.0,CHA,take,,,Harrell,M. Harrell,,,,,,,,,,,,,,1627541.0,,,,,2.0,0.0,White,1629632.0,,,
192,PT07M38.00S,2022-04-09T00:49:46.2Z,2,REGULAR,substitution,out,[],1630163,,,1610612741,32,55,2022-04-09T00:49:51Z,1870000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT07M38.00S,2022-04-09T00:49:46.2Z,2,REGULAR,substitution,out,[],1628998,,,1610612741,32,55,2022-04-09T00:49:51Z,1880000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M38.00S,2022-04-09T00:49:46.2Z,2,REGULAR,substitution,in,[],1628970,,,1610612741,32,55,2022-04-09T00:49:51Z,1890000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M38.00S,2022-04-09T00:49:46.2Z,2,REGULAR,substitution,in,[],1626179,,,1610612741,32,55,2022-04-09T00:49:51Z,1900000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M38.00S,2022-04-09T00:49:46.2Z,2,REGULAR,substitution,out,[],1627884,,,1610612741,32,55,2022-04-09T00:50:36Z,1905000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M38.00S,2022-04-09T00:49:46.2Z,2,REGULAR,substitution,in,[],1630172,,,1610612741,32,55,2022-04-09T00:50:36Z,1907500,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M21.00S,2022-04-09T00:50:15.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,6.521024967148489,47.794117647058826,1610612741,32,55,2022-04-09T00:53:44Z,1910000,11.0,9.0,1,left,MISS P. Williams Layup - blocked,"[1630172, 1629023]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,1.41,Missed,,,,,,,,,,,,,,,,,,Washington,1629023.0
197,PT07M21.00S,2022-04-09T00:50:15.8Z,2,REGULAR,block,,[],1629023,,,1610612741,32,55,2022-04-09T00:50:22Z,1920000,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M21.00S,2022-04-09T00:50:15.8Z,2,REGULAR,rebound,offensive,[],1630172,,,1610612741,32,55,2022-04-09T00:50:26Z,1930000,,,0,,P. Williams REBOUND (Off:1 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,196.0,2.0,1.0,1.0,,,,,,,
199,PT07M21.00S,2022-04-09T00:50:26.8Z,2,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612741,32,55,2022-04-09T00:50:36Z,1940000,,,0,,P. Washington shooting personal FOUL (2 PF) (Williams 2 FT),"[1629023, 1630172]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,,,,,,,,,,200834.0,,,,,2.0,0.0,Williams,1630172.0,,,
203,PT07M21.00S,2022-04-09T00:50:41.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630172,,,1610612741,32,55,2022-04-09T00:50:41Z,1960000,,,0,,MISS P. Williams Free Throw 1 of 2,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
204,PT07M21.00S,2022-04-09T00:50:41.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,32,55,2022-04-09T00:50:41Z,1970000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,203.0,,,,,,,,,,
205,PT07M21.00S,2022-04-09T00:50:52.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630172,,,1610612741,33,55,2022-04-09T00:50:52Z,1980000,,,0,,P. Williams Free Throw 2 of 2 (3 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
206,PT06M59.00S,2022-04-09T00:51:15.2Z,2,REGULAR,3pt,Jump Shot,[],1626179,74.06373193166885,16.176470588235293,1610612766,33,55,2022-04-09T00:51:22Z,1990000,-169.0,191.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,,
207,PT06M56.00S,2022-04-09T00:51:18.2Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,33,55,2022-04-09T00:51:22Z,2000000,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,206.0,2.0,2.0,0.0,,,,,,,
208,PT06M41.00S,2022-04-09T00:51:33.5Z,2,REGULAR,3pt,Jump Shot,[],203897,26.757555847568987,18.38235294117647,1610612741,36,55,2022-04-09T00:51:37Z,2010000,158.0,199.0,1,left,Z. LaVine 25' 3PT  (15 PTS) (P. Williams 3 AST),"[203897, 1630172]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,25.42,Made,15.0,P. Williams,1630172.0,3.0,,,,,,,,,,,,,,,
210,PT06M23.00S,2022-04-09T00:51:51.8Z,2,REGULAR,3pt,Jump Shot,[],1629667,95.22010512483574,4.166666666666666,1610612766,36,58,2022-04-09T00:55:20Z,2030000,-229.0,-8.0,1,right,J. McDaniels 3PT  (11 PTS) (M. Bridges 1 AST),"[1629667, 1628970]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,22.93,Made,11.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,,,
212,PT06M04.00S,2022-04-09T00:52:10.6Z,2,REGULAR,3pt,Jump Shot,[],201942,5.469776609724048,95.34313725490196,1610612741,36,58,2022-04-09T00:52:19Z,2050000,-227.0,-1.0,1,left,MISS D. DeRozan 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,,
213,PT06M01.00S,2022-04-09T00:52:13.6Z,2,REGULAR,rebound,defensive,[],1626149,,,1610612766,36,58,2022-04-09T00:52:21Z,2060000,,,0,,M. Harrell REBOUND (Off:1 Def:3),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,212.0,4.0,3.0,1.0,,,,,,,
214,PT05M53.00S,2022-04-09T00:52:21.4Z,2,REGULAR,3pt,Jump Shot,[],1629023,68.67608409986859,68.87254901960785,1610612766,36,61,2022-04-09T00:56:50Z,2070000,94.0,242.0,1,right,P. Washington 25' 3PT  (5 PTS) (T. Rozier 4 AST),"[1629023, 1626179]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.97,Made,5.0,T. Rozier,1626179.0,4.0,,,,,,,,,,,,,,,
216,PT05M37.00S,2022-04-09T00:52:37.0Z,2,REGULAR,3pt,Jump Shot,[],1630172,3.892904073587385,96.07843137254902,1610612741,39,61,2022-04-09T00:52:59Z,2090000,-230.0,-16.0,1,left,P. Williams 3PT  (6 PTS) (Z. LaVine 4 AST),"[1630172, 203897]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,23.09,Made,6.0,Z. LaVine,203897.0,4.0,,,,,,,,,,,,,,,
218,PT05M15.00S,2022-04-09T00:53:00.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,93.38042049934296,53.18627450980392,1610612766,39,63,2022-04-09T00:53:07Z,2110000,16.0,10.0,1,right,M. Harrell driving Layup (6 PTS),[1626149],1610612766.0,CHA,driving,,,Harrell,M. Harrell,,,,,1.86,Made,6.0,,,,,,,,,,,,,,,,,,
219,PT04M59.00S,2022-04-09T00:53:17.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,8.754927726675426,49.754901960784316,1610612741,39,63,2022-04-09T00:53:23Z,2120000,1.0,30.0,1,left,MISS N. Vucevic turnaround Hook - blocked,"[202696, 1628970]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,2.98,Missed,,,,,,,,,,,,,,,,,,Bridges,1628970.0
220,PT04M59.00S,2022-04-09T00:53:17.2Z,2,REGULAR,block,,[],1628970,,,1610612741,39,63,2022-04-09T00:53:20Z,2130000,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT04M59.00S,2022-04-09T00:53:17.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,39,63,2022-04-09T00:53:23Z,2140000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,219.0,,,,,,,,,,
222,PT04M59.00S,2022-04-09T00:53:22.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,39,63,2022-04-09T00:53:22Z,2150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT04M59.00S,2022-04-09T00:53:22.8Z,2,REGULAR,substitution,out,[],1626149,,,1610612741,39,63,2022-04-09T00:53:27Z,2160000,,,0,,SUB out: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT04M59.00S,2022-04-09T00:53:22.8Z,2,REGULAR,substitution,in,[],203486,,,1610612741,39,63,2022-04-09T00:53:27Z,2170000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT04M53.00S,2022-04-09T00:53:41.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202696,28.597240473061763,25.98039215686275,1610612741,39,63,2022-04-09T00:53:48Z,2180000,120.0,216.0,1,left,MISS N. Vucevic 24' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,24.74,Missed,,,,,,,,,,,,,,,,,,,
226,PT04M49.00S,2022-04-09T00:53:45.5Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,39,63,2022-04-09T00:53:48Z,2190000,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,225.0,1.0,1.0,0.0,,,,,,,
227,PT04M39.00S,2022-04-09T00:53:55.0Z,2,REGULAR,3pt,Jump Shot,[],1629023,68.28186596583443,61.51960784313726,1610612766,39,63,2022-04-09T00:54:06Z,2200000,58.0,246.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,,
228,PT04M36.00S,2022-04-09T00:53:58.0Z,2,REGULAR,rebound,offensive,[],1629667,,,1610612766,39,63,2022-04-09T00:54:06Z,2210000,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,227.0,3.0,2.0,1.0,,,,,,,
229,PT04M29.00S,2022-04-09T00:54:04.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628970,87.59855453350855,45.588235294117645,1610612766,39,65,2022-04-09T00:54:11Z,2220000,-22.0,64.0,1,right,M. Bridges 6' driving floating Jump Shot (7 PTS),[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,6.78,Made,7.0,,,,,,,,,,,,,,,,,,
230,PT04M13.00S,2022-04-09T00:54:24.4Z,2,REGULAR,turnover,out-of-bounds,[],201942,,,1610612741,39,65,2022-04-09T00:54:30Z,2230000,,,0,,D. DeRozan step out-of-bounds TURNOVER (2 TO),[201942],1610612741.0,CHI,step,,,DeRozan,D. DeRozan,,,,,,,,,,,2.0,,,201639.0,,,,,,,,,,,
231,PT04M13.00S,2022-04-09T00:54:28.5Z,2,REGULAR,substitution,out,[],1629023,,,1610612766,39,65,2022-04-09T00:54:35Z,2240000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT04M13.00S,2022-04-09T00:54:28.5Z,2,REGULAR,substitution,in,[],1628998,,,1610612766,39,65,2022-04-09T00:54:35Z,2250000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT03M56.00S,2022-04-09T00:55:00.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629667,93.9060446780552,50.245098039215684,1610612766,39,67,2022-04-09T00:58:53Z,2260000,1.0,5.0,1,right,J. McDaniels cutting DUNK (13 PTS) (M. Plumlee 2 AST),"[1629667, 203486]",1610612766.0,CHA,cutting,,,McDaniels,J. McDaniels,,,,,0.49,Made,13.0,M. Plumlee,203486.0,2.0,,,,,,,,,,,,,,,
235,PT03M56.00S,2022-04-09T00:55:05.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,39,67,2022-04-09T00:55:05Z,2280000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT03M56.00S,2022-04-09T00:57:53.7Z,2,REGULAR,substitution,out,[],1629667,,,1610612741,39,67,2022-04-09T00:58:03Z,2290000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT03M56.00S,2022-04-09T00:57:53.7Z,2,REGULAR,substitution,in,[],1630163,,,1610612741,39,67,2022-04-09T00:58:03Z,2300000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT03M42.00S,2022-04-09T00:58:25.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,13.354139290407357,48.77450980392157,1610612741,41,67,2022-04-09T01:00:21Z,2310000,6.0,73.0,1,left,D. DeRozan 7' fadeaway Jump Shot (10 PTS) (Z. LaVine 5 AST),"[201942, 203897]",1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,7.33,Made,10.0,Z. LaVine,203897.0,5.0,,,,,,,,,,,,,,,
240,PT03M28.00S,2022-04-09T00:58:38.4Z,2,REGULAR,3pt,Jump Shot,[],1626179,70.12155059132719,26.715686274509803,1610612766,41,67,2022-04-09T00:58:45Z,2330000,-116.0,228.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,,
241,PT03M24.00S,2022-04-09T00:58:42.4Z,2,REGULAR,rebound,offensive,[],1628998,,,1610612766,41,67,2022-04-09T00:58:45Z,2340000,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,240.0,2.0,1.0,1.0,,,,,,,
242,PT03M13.00S,2022-04-09T00:58:54.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630163,86.5473061760841,52.450980392156865,1610612766,41,67,2022-04-09T00:58:58Z,2350000,12.0,74.0,1,right,MISS L. Ball 7' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,7.5,Missed,,,,,,,,,,,,,,,,,,,
243,PT03M11.00S,2022-04-09T00:58:56.9Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,41,67,2022-04-09T00:58:58Z,2360000,,,0,,N. Vucevic REBOUND (Off:1 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,242.0,4.0,3.0,1.0,,,,,,,
244,PT03M06.00S,2022-04-09T00:59:02.7Z,2,REGULAR,foul,personal,['2freethrow'],1628998,,,1610612741,41,67,2022-04-09T00:59:10Z,2370000,,,0,,C. Martin shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1628998, 201942]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,,,,,,,,,,201639.0,,,,,1.0,0.0,DeRozan,201942.0,,,
246,PT03M06.00S,2022-04-09T00:59:28.0Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,41,67,2022-04-09T00:59:28Z,2390000,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Missed,,,,,,,,,,,,,,,,,,,
247,PT03M06.00S,2022-04-09T00:59:28.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,41,67,2022-04-09T00:59:28Z,2400000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,246.0,,,,,,,,,,
248,PT03M06.00S,2022-04-09T00:59:48.2Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,42,67,2022-04-09T00:59:48Z,2410000,,,0,,D. DeRozan Free Throw 2 of 2 (11 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
249,PT02M52.00S,2022-04-09T01:00:06.2Z,2,REGULAR,3pt,Jump Shot,[],1628970,95.87713534822602,95.83333333333334,1610612766,42,67,2022-04-09T01:00:13Z,2420000,229.0,-14.0,1,right,MISS M. Bridges step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,22.96,Missed,,,,,,,,,,,,,,,,,,,
250,PT02M50.00S,2022-04-09T01:00:08.6Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,42,67,2022-04-09T01:00:08Z,2430000,,,0,,M. Plumlee REBOUND (Off:1 Def:0),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,249.0,1.0,0.0,1.0,,,,,,,
251,PT02M37.00S,2022-04-09T01:00:21.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,93.9060446780552,47.05882352941176,1610612766,42,67,2022-04-09T01:00:26Z,2440000,-15.0,5.0,1,right,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,1.55,Missed,,,,,,,,,,,,,,,,,,,
252,PT02M33.00S,2022-04-09T01:00:24.5Z,2,REGULAR,rebound,offensive,[],1630163,,,1610612766,42,67,2022-04-09T01:00:24Z,2450000,,,0,,L. Ball REBOUND (Off:1 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,251.0,4.0,3.0,1.0,,,,,,,
253,PT02M33.00S,2022-04-09T01:00:24.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630163,94.40999984741211,50.0,1610612766,42,69,2022-04-09T01:00:24Z,2460000,0.0,0.0,1,right,L. Ball tip Layup (24 PTS),[1630163],1610612766.0,CHA,tip,,,Ball,L. Ball,,,,,0.0,Made,24.0,,,,,,,,,,,,,,,,,,
254,PT02M33.00S,2022-04-09T01:00:27.8Z,2,REGULAR,turnover,out-of-bounds,[],201942,,,1610612741,42,69,2022-04-09T01:00:36Z,2470000,,,0,,D. DeRozan lost ball out-of-bounds TURNOVER (3 TO),[201942],1610612741.0,CHI,lost ball,,,DeRozan,D. DeRozan,,,,,,,,,,,3.0,,,201639.0,,,,,,,,,,,
255,PT02M19.00S,2022-04-09T01:00:55.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,65.1281208935611,20.34313725490196,1610612766,42,69,2022-04-09T01:01:02Z,2480000,-148.0,275.0,1,right,MISS L. Ball 31' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,31.27,Missed,,,,,,,,,,,,,,,,,,,
256,PT02M15.00S,2022-04-09T01:00:59.8Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,42,69,2022-04-09T01:01:02Z,2490000,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,255.0,3.0,3.0,0.0,,,,,,,
257,PT02M02.00S,2022-04-09T01:01:12.3Z,2,REGULAR,3pt,Jump Shot,[],1630172,26.363337713534822,16.666666666666664,1610612741,45,69,2022-04-09T01:02:56Z,2500000,167.0,195.0,1,left,P. Williams 25' 3PT  (9 PTS) (C. White 1 AST),"[1630172, 1629632]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,25.68,Made,9.0,C. White,1629632.0,1.0,,,,,,,,,,,,,,,
259,PT01M43.00S,2022-04-09T01:01:31.5Z,2,REGULAR,3pt,Jump Shot,[],1626179,73.27529566360053,17.647058823529413,1610612766,45,69,2022-04-09T01:01:53Z,2520000,-162.0,199.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
260,PT01M42.00S,2022-04-09T01:01:32.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,45,69,2022-04-09T01:01:53Z,2530000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,259.0,,,,,,,,,,
261,PT01M42.00S,2022-04-09T01:01:44.7Z,2,REGULAR,foul,personal,[],1629632,,,1610612766,45,69,2022-04-09T01:02:03Z,2540000,,,0,,C. White loose ball personal FOUL (2 PF),"[1629632, 203486]",1610612741.0,CHI,loose ball,,,White,C. White,,,,,,,,,,,,,,201639.0,,,,,2.0,0.0,Plumlee,203486.0,,,
263,PT01M32.00S,2022-04-09T01:02:14.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,94.30026281208936,46.81372549019608,1610612766,45,71,2022-04-09T01:04:21Z,2560000,-16.0,1.0,1,right,M. Bridges reverse Layup (9 PTS) (C. Martin 2 AST),"[1628970, 1628998]",1610612766.0,CHA,reverse,,,Bridges,M. Bridges,,,,,1.59,Made,9.0,C. Martin,1628998.0,2.0,,,,,,,,,,,,,,,
265,PT01M12.00S,2022-04-09T01:02:34.4Z,2,REGULAR,turnover,bad pass,[],201942,,,1610612741,45,71,2022-04-09T01:02:42Z,2580000,,,0,,D. DeRozan bad pass TURNOVER (4 TO),"[201942, 1628998]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,4.0,Martin,1628998.0,,,,,,,,,,,,
266,PT01M12.00S,2022-04-09T01:02:34.4Z,2,REGULAR,steal,,[],1628998,,,1610612766,45,71,2022-04-09T01:03:49Z,2590000,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT01M07.00S,2022-04-09T01:02:39.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628998,93.38042049934296,50.98039215686274,1610612766,45,73,2022-04-09T01:05:12Z,2600000,5.0,10.0,1,right,C. Martin running Layup (6 PTS) (T. Rozier 5 AST),"[1628998, 1626179]",1610612766.0,CHA,running,,,Martin,C. Martin,,,,,1.09,Made,6.0,T. Rozier,1626179.0,5.0,,,,,,,,,,,,,,,
269,PT00M59.60S,2022-04-09T01:02:49.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612741,45,73,2022-04-09T01:03:10Z,2620000,,,0,,L. Ball personal FOUL (1 PF) (White 2 FT),"[1630163, 1629632]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,200834.0,,,,,1.0,0.0,White,1629632.0,,,
271,PT00M59.60S,2022-04-09T01:03:13.7Z,2,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,45,73,2022-04-09T01:03:13Z,2640000,,,0,,MISS C. White Free Throw 1 of 2,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Missed,,,,,,,,,,,,,,,,,,,
272,PT00M59.60S,2022-04-09T01:03:13.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,45,73,2022-04-09T01:03:13Z,2650000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,271.0,,,,,,,,,,
