actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
86,PT04M25.00S,2022-02-27T01:25:25.5Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,11,22,2022-02-27T01:30:42Z,860000,,,0,,N. Vucevic REBOUND (Off:1 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,85.0,,,,,,,3.0,2.0,1.0,,,,,,,,
87,PT04M24.00S,2022-02-27T01:25:26.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202696,92.59198423127464,54.90196078431373,1610612741,11,22,2022-02-27T01:31:06Z,870000,25.0,17.0,1,right,MISS N. Vucevic turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,2.99,Missed,,,,,,,,,,,,,,,,,,,
88,PT04M22.00S,2022-02-27T01:25:28.7Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612763,11,22,2022-02-27T01:25:34Z,880000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,87.0,,,,,,,2.0,2.0,0.0,,,,,,,,
89,PT04M19.00S,2022-02-27T01:25:32.0Z,1,REGULAR,turnover,bad pass,[],1629001,,,1610612763,11,22,2022-02-27T01:25:37Z,890000,,,0,,D. Melton bad pass TURNOVER (1 TO),"[1629001, 203897]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,1.0,LaVine,203897.0,,,,,,,,,,,,,,
90,PT04M19.00S,2022-02-27T01:25:32.0Z,1,REGULAR,steal,,[],203897,,,1610612741,11,22,2022-02-27T01:25:33Z,900000,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M12.00S,2022-02-27T01:25:38.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630245,96.13994743758212,96.32352941176471,1610612741,11,22,2022-02-27T01:31:52Z,910000,232.0,-16.0,1,right,MISS A. Dosunmu running 3PT - blocked,"[1630245, 203937]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,23.22,Missed,,,,,,,,,,,,,,,,,Anderson,203937.0,
92,PT04M12.00S,2022-02-27T01:25:38.6Z,1,REGULAR,block,,[],203937,,,1610612741,11,22,2022-02-27T01:25:42Z,920000,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M12.00S,2022-02-27T01:25:38.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,11,22,2022-02-27T01:25:49Z,930000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,91.0,,,,,,,,,,,,,,,,,
94,PT04M12.00S,2022-02-27T01:25:47.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,11,22,2022-02-27T01:25:47Z,940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M12.00S,2022-02-27T01:25:48.4Z,1,REGULAR,substitution,out,[],201942,,,1610612763,11,22,2022-02-27T01:26:15Z,950000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M12.00S,2022-02-27T01:25:48.4Z,1,REGULAR,substitution,out,[],1629750,,,1610612763,11,22,2022-02-27T01:26:15Z,960000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M12.00S,2022-02-27T01:25:48.4Z,1,REGULAR,substitution,in,[],1629632,,,1610612763,11,22,2022-02-27T01:26:15Z,970000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M12.00S,2022-02-27T01:25:48.4Z,1,REGULAR,substitution,in,[],1627884,,,1610612763,11,22,2022-02-27T01:26:15Z,980000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M00.00S,2022-02-27T01:26:41.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.258212877792378,51.71568627450981,1610612763,11,22,2022-02-27T01:32:29Z,990000,-9.0,6.0,1,left,MISS J. Morant driving finger roll Layup - blocked,"[1629630, 202696]",1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,1.07,Missed,,,,,,,,,,,,,,,,,Vucevic,202696.0,
100,PT04M00.00S,2022-02-27T01:26:41.1Z,1,REGULAR,block,,[],202696,,,1610612763,11,22,2022-02-27T01:27:04Z,1000000,,,0,,N. Vucevic BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M00.00S,2022-02-27T01:26:41.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,11,22,2022-02-27T01:26:47Z,1010000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,
102,PT04M00.00S,2022-02-27T01:26:46.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,11,22,2022-02-27T01:26:46Z,1020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M00.00S,2022-02-27T01:26:47.7Z,1,REGULAR,substitution,out,[],1630533,,,1610612763,11,22,2022-02-27T01:26:50Z,1030000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M00.00S,2022-02-27T01:26:47.7Z,1,REGULAR,substitution,in,[],1629723,,,1610612763,11,22,2022-02-27T01:26:50Z,1040000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M58.00S,2022-02-27T01:27:03.0Z,1,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612763,11,22,2022-02-27T01:27:16Z,1050000,,,0,,C. White shooting personal FOUL (1 PF) (Konchar 2 FT),"[1629632, 1629723]",1610612741.0,CHI,shooting,,,White,C. White,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Konchar,1629723.0,,,
107,PT03M58.00S,2022-02-27T01:27:27.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629723,,,1610612763,11,23,2022-02-27T01:27:46Z,1070000,,,0,,J. Konchar Free Throw 1 of 2 (1 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
108,PT03M58.00S,2022-02-27T01:27:27.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629723,,,1610612763,11,23,2022-02-27T01:27:46Z,1080000,,,0,,MISS J. Konchar Free Throw 2 of 2,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Missed,,,,,,,,,,,,,,,,,,,
109,PT03M57.00S,2022-02-27T01:27:28.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,11,23,2022-02-27T01:27:46Z,1090000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,108.0,,,,,,,,,,,,,,,,,
110,PT03M57.00S,2022-02-27T01:27:45.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,11,23,2022-02-27T01:27:45Z,1100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M47.00S,2022-02-27T01:28:01.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,92.59198423127464,51.470588235294116,1610612741,13,23,2022-02-27T01:28:08Z,1110000,7.0,17.0,1,right,N. Vucevic driving Layup (4 PTS) (Z. LaVine 2 AST),"[202696, 203897]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,1.86,Made,4.0,,,,,Z. LaVine,203897.0,2.0,,,,,,,,,,,
113,PT03M35.00S,2022-02-27T01:28:15.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,15.062417871222076,53.431372549019606,1610612763,13,23,2022-02-27T01:34:17Z,1130000,-17.0,89.0,1,left,MISS J. Morant 9' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,9.07,Missed,,,,,,,,,,,,,,,,,,,
114,PT03M35.00S,2022-02-27T01:28:15.5Z,1,REGULAR,rebound,offensive,[],203500,,,1610612763,13,23,2022-02-27T01:34:17Z,1140000,,,0,,S. Adams REBOUND (Off:5 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,113.0,,,,,,,10.0,5.0,5.0,,,,,,,,
115,PT03M34.00S,2022-02-27T01:28:20.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203500,5.590000152587891,50.0,1610612763,13,25,2022-02-27T01:36:42Z,1150000,0.0,0.0,1,left,S. Adams tip Layup (8 PTS),[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,,
116,PT03M34.00S,2022-02-27T01:28:23.1Z,1,REGULAR,foul,personal,['1freethrow'],1630245,,,1610612763,13,25,2022-02-27T01:28:31Z,1160000,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Adams 1 FT),"[1630245, 203500]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Adams,203500.0,,,
118,PT03M34.00S,2022-02-27T01:28:49.8Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],203500,,,1610612763,13,26,2022-02-27T01:35:29Z,1180000,,,0,,S. Adams Free Throw 1 of 1 (9 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
119,PT03M25.00S,2022-02-27T01:29:05.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.32917214191852,52.94117647058824,1610612741,13,26,2022-02-27T01:29:21Z,1190000,15.0,20.0,1,right,MISS Z. LaVine driving Layup - blocked,"[203897, 203937]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,2.45,Missed,,,,,,,,,,,,,,,,,Anderson,203937.0,
120,PT03M25.00S,2022-02-27T01:29:05.1Z,1,REGULAR,block,,[],203937,,,1610612741,13,26,2022-02-27T01:29:41Z,1200000,,,0,,K. Anderson BLOCK (2 BLK),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M25.00S,2022-02-27T01:29:05.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,13,26,2022-02-27T01:29:21Z,1210000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,119.0,,,,,,,,,,,,,,,,,
122,PT03M25.00S,2022-02-27T01:29:12.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,13,26,2022-02-27T01:29:12Z,1220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M25.00S,2022-02-27T01:29:12.9Z,1,REGULAR,substitution,out,[],203500,,,1610612741,13,26,2022-02-27T01:29:15Z,1230000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M25.00S,2022-02-27T01:29:12.9Z,1,REGULAR,substitution,in,[],1629634,,,1610612741,13,26,2022-02-27T01:29:15Z,1240000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M19.00S,2022-02-27T01:29:24.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,90.62089356110381,51.225490196078425,1610612741,15,26,2022-02-27T01:29:36Z,1250000,6.0,36.0,1,right,N. Vucevic Layup (6 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,3.62,Made,6.0,,,,,,,,,,,,,,,,,,
126,PT03M04.00S,2022-02-27T01:29:39.5Z,1,REGULAR,3pt,Jump Shot,[],1629001,6.783837056504599,3.431372549019608,1610612763,15,26,2022-02-27T01:29:47Z,1260000,233.0,11.0,1,left,MISS D. Melton 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,23.31,Missed,,,,,,,,,,,,,,,,,,,
127,PT03M02.00S,2022-02-27T01:29:41.5Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,15,26,2022-02-27T01:29:47Z,1270000,,,0,,N. Vucevic REBOUND (Off:1 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,126.0,,,,,,,4.0,3.0,1.0,,,,,,,,
128,PT03M02.00S,2022-02-27T01:29:49.9Z,1,REGULAR,foul,personal,[],1629723,,,1610612741,15,26,2022-02-27T01:29:54Z,1280000,,,0,,J. Konchar personal FOUL (1 PF),"[1629723, 202696]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Vucevic,202696.0,,,
130,PT02M47.00S,2022-02-27T01:30:15.6Z,1,REGULAR,2pt,Hook,[],202696,91.5407358738502,66.66666666666666,1610612741,17,26,2022-02-27T01:38:15Z,1300000,83.0,27.0,1,right,N. Vucevic 8' turnaround Hook (8 PTS) (C. White 1 AST),"[202696, 1629632]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,8.76,Made,8.0,,,,,C. White,1629632.0,1.0,,,,,,,,,,,
132,PT02M46.00S,2022-02-27T01:30:23.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,17,26,2022-02-27T01:30:23Z,1320000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M33.00S,2022-02-27T01:33:30.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,5.995400788436268,44.6078431372549,1610612763,17,26,2022-02-27T01:38:56Z,1330000,27.0,4.0,1,left,MISS B. Clarke alley-oop Layup,[1629634],1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,2.73,Missed,,,,,,,,,,,,,,,,,,,
134,PT02M31.00S,2022-02-27T01:33:32.2Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,17,26,2022-02-27T01:33:32Z,1340000,,,0,,N. Vucevic REBOUND (Off:1 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,133.0,,,,,,,5.0,4.0,1.0,,,,,,,,
135,PT02M22.00S,2022-02-27T01:33:41.3Z,1,REGULAR,turnover,lost ball,[],202696,,,1610612741,17,26,2022-02-27T01:33:45Z,1350000,,,0,,N. Vucevic lost ball TURNOVER (1 TO),"[202696, 1629630]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,1.0,Morant,1629630.0,,,,,,,,,,,,,,
136,PT02M22.00S,2022-02-27T01:33:41.3Z,1,REGULAR,steal,,[],1629630,,,1610612763,17,26,2022-02-27T01:33:43Z,1360000,,,0,,J. Morant STEAL (1 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M15.00S,2022-02-27T01:33:49.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,32.40801576872536,40.68627450980392,1610612763,17,26,2022-02-27T01:34:02Z,1370000,47.0,252.0,1,left,MISS D. Melton 25' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,,
138,PT02M09.00S,2022-02-27T01:33:55.2Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612741,17,26,2022-02-27T01:34:02Z,1380000,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,137.0,,,,,,,1.0,1.0,0.0,,,,,,,,
140,PT02M09.00S,2022-02-27T01:34:18.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,17,26,2022-02-27T01:34:18Z,1400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M09.00S,2022-02-27T01:34:19.5Z,1,REGULAR,substitution,out,[],203897,,,1610612741,17,26,2022-02-27T01:34:30Z,1410000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M09.00S,2022-02-27T01:34:19.5Z,1,REGULAR,substitution,out,[],202696,,,1610612741,17,26,2022-02-27T01:34:30Z,1420000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M09.00S,2022-02-27T01:34:19.5Z,1,REGULAR,substitution,out,[],1629630,,,1610612741,17,26,2022-02-27T01:34:30Z,1430000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M09.00S,2022-02-27T01:34:19.5Z,1,REGULAR,substitution,in,[],202684,,,1610612741,17,26,2022-02-27T01:34:30Z,1440000,,,0,,SUB in: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M09.00S,2022-02-27T01:34:19.5Z,1,REGULAR,substitution,in,[],201942,,,1610612741,17,26,2022-02-27T01:34:30Z,1450000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M09.00S,2022-02-27T01:34:19.5Z,1,REGULAR,substitution,in,[],1626145,,,1610612741,17,26,2022-02-27T01:34:30Z,1460000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M00.00S,2022-02-27T01:34:34.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,90.3580814717477,50.49019607843137,1610612741,17,26,2022-02-27T01:41:16Z,1470000,2.0,38.0,1,right,MISS D. DeRozan driving floating Shot,[201942],1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,3.82,Missed,,,,,,,,,,,,,,,,,,,
148,PT02M00.00S,2022-02-27T01:34:34.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,17,26,2022-02-27T01:40:57Z,1480000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,,
150,PT02M00.00S,2022-02-27T01:34:49.1Z,1,REGULAR,foul,personal,[],203937,,,1610612741,17,26,2022-02-27T01:35:11Z,1500000,,,0,,K. Anderson loose ball personal FOUL (1 PF),"[203937, 202684]",1610612763.0,MEM,loose ball,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Thompson,202684.0,,,
152,PT01M51.00S,2022-02-27T01:34:57.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627884,94.03745072273325,45.83333333333333,1610612741,17,26,2022-02-27T01:42:00Z,1520000,-21.0,4.0,1,right,MISS D. Jones Jr. driving Layup,[1627884],1610612741.0,CHI,driving,,,Jones Jr.,D. Jones Jr.,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,,
153,PT01M49.00S,2022-02-27T01:34:59.7Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,17,26,2022-02-27T01:35:07Z,1530000,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,152.0,,,,,,,1.0,1.0,0.0,,,,,,,,
154,PT01M44.00S,2022-02-27T01:35:04.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629723,27.677398160315374,79.65686274509804,1610612763,17,26,2022-02-27T01:35:15Z,1540000,-148.0,208.0,1,left,MISS J. Konchar 25' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
155,PT01M42.00S,2022-02-27T01:35:06.5Z,1,REGULAR,rebound,defensive,[],202684,,,1610612741,17,26,2022-02-27T01:35:15Z,1550000,,,0,,T. Thompson REBOUND (Off:0 Def:1),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,154.0,,,,,,,1.0,1.0,0.0,,,,,,,,
156,PT01M32.00S,2022-02-27T01:35:16.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,83.78777923784494,45.09803921568628,1610612741,17,26,2022-02-27T01:42:38Z,1560000,-25.0,100.0,1,right,MISS D. DeRozan 10' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,10.29,Missed,,,,,,,,,,,,,,,,,,,
157,PT01M28.00S,2022-02-27T01:35:20.8Z,1,REGULAR,rebound,offensive,[],1627884,,,1610612741,17,26,2022-02-27T01:35:20Z,1570000,,,0,,D. Jones Jr. REBOUND (Off:1 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,156.0,,,,,,,2.0,1.0,1.0,,,,,,,,
158,PT01M28.00S,2022-02-27T01:35:20.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627884,94.40999984741211,50.0,1610612741,19,26,2022-02-27T01:35:20Z,1580000,0.0,0.0,1,right,D. Jones Jr. putback Layup (2 PTS),[1627884],1610612741.0,CHI,putback,,,Jones Jr.,D. Jones Jr.,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
159,PT01M18.00S,2022-02-27T01:35:37.0Z,1,REGULAR,2pt,Jump Shot,[],203937,18.478975032851512,31.127450980392158,1610612763,19,26,2022-02-27T01:43:36Z,1590000,94.0,121.0,1,left,MISS K. Anderson 15' driving floating bank Shot,[203937],1610612763.0,MEM,driving floating bank,,,Anderson,K. Anderson,,,,,15.36,Missed,,,,,,,,,,,,,,,,,,,
160,PT01M16.00S,2022-02-27T01:35:39.0Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,19,26,2022-02-27T01:43:36Z,1600000,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,159.0,,,,,,,1.0,0.0,1.0,,,,,,,,
191,PT01M12.00S,2022-02-27T01:35:39.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,6.438896189224705,49.28768382352941,1610612763,19,26,2022-02-27T01:40:30Z,1605000,4.0,8.0,1,left,MISS B. Clarke tip Layup,[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,0.88,Missed,,,,,,,,,,,,,,,,,,,
192,PT01M12.00S,2022-02-27T01:35:39.7Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,19,26,2022-02-27T01:40:30Z,1607500,,,0,,B. Clarke REBOUND (Off:2 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,191.0,,,,,,,2.0,0.0,2.0,,,,,,,,
161,PT01M07.00S,2022-02-27T01:35:42.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,5.590000152587891,50.0,1610612763,19,26,2022-02-27T01:40:30Z,1610000,0.0,0.0,1,left,MISS B. Clarke tip Layup,[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
162,PT01M06.00S,2022-02-27T01:35:43.2Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,19,26,2022-02-27T01:35:43Z,1620000,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,161.0,,,,,,,2.0,2.0,0.0,,,,,,,,
163,PT01M06.00S,2022-02-27T01:35:47.4Z,1,REGULAR,3pt,Jump Shot,[],1629632,66.96780551905388,47.549019607843135,1610612741,19,26,2022-02-27T01:35:52Z,1630000,-12.0,258.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
164,PT01M06.00S,2022-02-27T01:35:49.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,19,26,2022-02-27T01:35:49Z,1640000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,163.0,,,,,,,,,,,,,,,,,
165,PT01M06.00S,2022-02-27T01:35:51.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629634,,,1610612741,19,26,2022-02-27T01:36:02Z,1650000,,,0,,B. Clarke loose ball personal FOUL (1 PF) (Thompson 2 FT),"[1629634, 202684]",1610612763.0,MEM,loose ball,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Thompson,202684.0,,,
167,PT01M06.00S,2022-02-27T01:36:14.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],202684,,,1610612741,19,26,2022-02-27T01:36:15Z,1670000,,,0,,MISS T. Thompson Free Throw 1 of 2,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
168,PT01M06.00S,2022-02-27T01:36:14.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,19,26,2022-02-27T01:36:15Z,1680000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,167.0,,,,,,,,,,,,,,,,,
169,PT01M06.00S,2022-02-27T01:36:17.3Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,19,26,2022-02-27T01:36:32Z,1690000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT01M06.00S,2022-02-27T01:36:17.3Z,1,REGULAR,substitution,out,[],1629001,,,1610612741,19,26,2022-02-27T01:36:32Z,1700000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT01M06.00S,2022-02-27T01:36:17.3Z,1,REGULAR,substitution,out,[],203937,,,1610612741,19,26,2022-02-27T01:36:32Z,1710000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
