actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
172,PT11M27.00S,2022-02-13T01:38:44.4Z,2,REGULAR,2pt,Jump Shot,[],1629026,86.41590013140605,32.35294117647059,1610612760,24,32,2022-02-13T01:38:50Z,1710000,-88.0,75.0,1,right,K. Williams 11' turnaround Jump Shot (4 PTS),[1629026],1610612760.0,OKC,turnaround,,,Williams,K. Williams,,,,,11.59,Made,4.0,,,,,,,,,,,,,,,,,,
173,PT11M20.00S,2022-02-13T01:38:51.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,10.988830486202366,45.09803921568628,1610612741,26,32,2022-02-13T01:43:28Z,1720000,25.0,51.0,1,left,D. DeRozan driving floating Jump Shot (12 PTS),[201942],1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,5.64,Made,12.0,,,,,,,,,,,,,,,,,,
174,PT10M56.00S,2022-02-13T01:39:15.6Z,2,REGULAR,3pt,Jump Shot,[],1629660,70.64717477003943,22.30392156862745,1610612760,26,32,2022-02-13T01:39:22Z,1730000,-138.0,223.0,1,right,MISS T. Jerome 26' 3PT,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
175,PT10M54.00S,2022-02-13T01:39:17.6Z,2,REGULAR,rebound,defensive,[],1629076,,,1610612741,26,32,2022-02-13T01:39:22Z,1740000,,,0,,T. Cook REBOUND (Off:0 Def:1),[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,174.0,1.0,1.0,0.0,,,,,,,,,,,
176,PT10M48.00S,2022-02-13T01:39:27.5Z,2,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612741,26,32,2022-02-13T01:39:53Z,1750000,,,0,,A. Wiggins shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1630598, 201942]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,202007.0,,2.0,0.0,DeRozan,201942.0,,,,,
178,PT10M48.00S,2022-02-13T01:39:53.9Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,27,32,2022-02-13T01:39:54Z,1770000,,,0,,D. DeRozan Free Throw 1 of 2 (13 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
179,PT10M48.00S,2022-02-13T01:39:57.8Z,2,REGULAR,substitution,out,[],1630598,,,1610612741,27,32,2022-02-13T01:40:01Z,1780000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M48.00S,2022-02-13T01:39:57.8Z,2,REGULAR,substitution,in,[],1629652,,,1610612741,27,32,2022-02-13T01:40:01Z,1790000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M48.00S,2022-02-13T01:40:14.3Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,28,32,2022-02-13T01:40:14Z,1800000,,,0,,D. DeRozan Free Throw 2 of 2 (14 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
182,PT10M30.00S,2022-02-13T01:40:36.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,94.03745072273325,55.392156862745104,1610612760,28,32,2022-02-13T01:44:29Z,1810000,27.0,4.0,1,right,MISS L. Dort driving floating Shot,[1629652],1610612760.0,OKC,driving floating,,,Dort,L. Dort,,,,,2.72,Missed,,,,,,,,,,,,,,,,,,,
183,PT10M30.00S,2022-02-13T01:40:36.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,28,32,2022-02-13T01:46:57Z,1820000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,182.0,,,,,,,,,,,,,,
184,PT10M30.00S,2022-02-13T01:40:43.5Z,2,REGULAR,foul,personal,[],1629076,,,1610612760,28,32,2022-02-13T01:46:50Z,1830000,,,0,,T. Cook loose ball personal FOUL (1 PF),"[1629076, 1630197]",1610612741.0,CHI,loose ball,,,Cook,T. Cook,,,,,,,,,,,,,,,202007.0,,1.0,0.0,Pokusevski,1630197.0,,,,,
186,PT10M25.00S,2022-02-13T01:41:04.9Z,2,REGULAR,foul,personal,['2freethrow'],1629076,,,1610612760,28,32,2022-02-13T01:41:25Z,1850000,,,0,,T. Cook shooting personal FOUL (2 PF) (Williams 2 FT),"[1629076, 1629026]",1610612741.0,CHI,shooting,,,Cook,T. Cook,,,,,,,,,,,,,,,1628954.0,,2.0,0.0,Williams,1629026.0,,,,,
188,PT10M25.00S,2022-02-13T01:41:26.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629026,,,1610612760,28,33,2022-02-13T01:41:26Z,1870000,,,0,,K. Williams Free Throw 1 of 2 (5 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
189,PT10M25.00S,2022-02-13T01:41:40.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629026,,,1610612760,28,34,2022-02-13T01:41:40Z,1880000,,,0,,K. Williams Free Throw 2 of 2 (6 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
190,PT10M12.00S,2022-02-13T01:41:55.6Z,2,REGULAR,2pt,Jump Shot,[],201942,15.325229960578188,73.2843137254902,1610612741,28,34,2022-02-13T01:46:32Z,1890000,-116.0,92.0,1,left,MISS D. DeRozan 14' step back Shot,[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,14.81,Missed,,,,,,,,,,,,,,,,,,,
191,PT10M11.00S,2022-02-13T01:41:56.6Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,28,34,2022-02-13T01:41:59Z,1900000,,,0,,K. Williams REBOUND (Off:1 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,190.0,3.0,2.0,1.0,,,,,,,,,,,
192,PT09M57.00S,2022-02-13T01:42:10.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,94.1688567674113,47.549019607843135,1610612760,28,36,2022-02-13T01:42:16Z,1910000,-12.0,2.0,1,right,L. Dort driving reverse Layup (10 PTS),[1629652],1610612760.0,OKC,driving reverse,,,Dort,L. Dort,,,,,1.25,Made,10.0,,,,,,,,,,,,,,,,,,
193,PT09M48.00S,2022-02-13T01:42:27.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,8.492115637319317,48.03921568627451,1610612741,28,36,2022-02-13T01:42:41Z,1920000,10.0,27.0,1,left,MISS A. Dosunmu driving Layup - blocked,"[1630245, 1630197]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,2.9,Missed,,,,,,,,,,,,,,,,,Pokusevski,1630197.0,
194,PT09M48.00S,2022-02-13T01:42:27.2Z,2,REGULAR,block,,[],1630197,,,1610612741,28,36,2022-02-13T01:42:30Z,1930000,,,0,,A. Pokusevski BLOCK (2 BLK),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M46.00S,2022-02-13T01:42:29.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,28,36,2022-02-13T01:42:41Z,1940000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,193.0,,,,,,,,,,,,,,
196,PT09M46.00S,2022-02-13T01:42:32.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,28,36,2022-02-13T01:42:32Z,1950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M46.00S,2022-02-13T01:42:33.3Z,2,REGULAR,substitution,out,[],201942,,,1610612741,28,36,2022-02-13T01:42:42Z,1960000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M46.00S,2022-02-13T01:42:33.3Z,2,REGULAR,substitution,out,[],1629076,,,1610612741,28,36,2022-02-13T01:42:42Z,1970000,,,0,,SUB out: T. Cook,[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M46.00S,2022-02-13T01:42:33.3Z,2,REGULAR,substitution,out,[],1630322,,,1610612741,28,36,2022-02-13T01:42:42Z,1980000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M46.00S,2022-02-13T01:42:33.3Z,2,REGULAR,substitution,in,[],1628972,,,1610612741,28,36,2022-02-13T01:42:42Z,1990000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M46.00S,2022-02-13T01:42:33.3Z,2,REGULAR,substitution,in,[],202696,,,1610612741,28,36,2022-02-13T01:42:42Z,2000000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M46.00S,2022-02-13T01:42:33.3Z,2,REGULAR,substitution,in,[],1629647,,,1610612741,28,36,2022-02-13T01:42:42Z,2010000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M35.00S,2022-02-13T01:43:01.3Z,2,REGULAR,turnover,lost ball,[],202696,,,1610612741,28,36,2022-02-13T01:43:07Z,2020000,,,0,,N. Vucevic lost ball TURNOVER (4 TO),"[202696, 1629026]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,4.0,,,,,Williams,1629026.0,,,
204,PT09M35.00S,2022-02-13T01:43:01.3Z,2,REGULAR,steal,,[],1629026,,,1610612760,28,36,2022-02-13T01:43:03Z,2030000,,,0,,K. Williams STEAL (1 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M26.00S,2022-02-13T01:43:11.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,67.49342969776609,64.4607843137255,1610612760,28,36,2022-02-13T01:48:06Z,2040000,72.0,253.0,1,right,MISS L. Dort 26' pullup 3PT,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
206,PT09M23.00S,2022-02-13T01:43:14.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,28,36,2022-02-13T01:43:19Z,2050000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,205.0,,,,,,,,,,,,,,
207,PT09M23.00S,2022-02-13T01:43:19.6Z,2,REGULAR,foul,personal,[],1630197,,,1610612741,28,36,2022-02-13T01:43:46Z,2060000,,,0,,A. Pokusevski loose ball personal FOUL (1 PF),"[1630197, 202696]",1610612760.0,OKC,loose ball,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,202007.0,,1.0,0.0,Vucevic,202696.0,,,,,
209,PT09M23.00S,2022-02-13T01:43:28.6Z,2,REGULAR,substitution,out,[],1629652,,,1610612741,28,36,2022-02-13T01:43:32Z,2080000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M23.00S,2022-02-13T01:43:28.6Z,2,REGULAR,substitution,in,[],1630598,,,1610612741,28,36,2022-02-13T01:43:32Z,2090000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M16.00S,2022-02-13T01:43:45.6Z,2,REGULAR,3pt,Jump Shot,[],1629744,18.610381077529567,4.901960784313726,1610612741,28,36,2022-02-13T01:43:53Z,2110000,225.0,122.0,1,left,MISS M. Thomas 25' 3PT,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
213,PT09M11.00S,2022-02-13T01:43:50.6Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,28,36,2022-02-13T01:43:53Z,2120000,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,212.0,1.0,1.0,0.0,,,,,,,,,,,
214,PT08M54.00S,2022-02-13T01:44:09.7Z,2,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612760,28,36,2022-02-13T01:44:19Z,2130000,,,0,,C. White shooting personal FOUL (1 PF) (Williams 2 FT),"[1629632, 1629026]",1610612741.0,CHI,shooting,,,White,C. White,,,,,,,,,,,,,,,2003.0,,1.0,0.0,Williams,1629026.0,,,,,
216,PT08M54.00S,2022-02-13T01:44:29.7Z,2,REGULAR,freethrow,1 of 2,[],1629026,,,1610612760,28,37,2022-02-13T01:44:29Z,2150000,,,0,,K. Williams Free Throw 1 of 2 (7 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
217,PT08M54.00S,2022-02-13T01:44:43.3Z,2,REGULAR,freethrow,2 of 2,[],1629026,,,1610612760,28,38,2022-02-13T01:44:43Z,2160000,,,0,,K. Williams Free Throw 2 of 2 (8 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
218,PT08M45.00S,2022-02-13T01:44:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202696,5.338370565045992,50.0,1610612741,30,38,2022-02-13T01:44:58Z,2170000,0.0,-2.0,1,left,N. Vucevic driving finger roll Layup (6 PTS) (A. Dosunmu 2 AST),"[202696, 1630245]",1610612741.0,CHI,driving finger roll,,,Vucevic,N. Vucevic,,,,,0.23,Made,6.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,,,,,
220,PT08M26.00S,2022-02-13T01:45:13.9Z,2,REGULAR,turnover,lost ball,[],1630197,,,1610612760,30,38,2022-02-13T01:49:57Z,2190000,,,0,,A. Pokusevski lost ball TURNOVER (1 TO),"[1630197, 1630245]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,1.0,,,,,Dosunmu,1630245.0,,,
221,PT08M26.00S,2022-02-13T01:45:13.9Z,2,REGULAR,steal,,[],1630245,,,1610612741,30,38,2022-02-13T01:45:54Z,2200000,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M21.00S,2022-02-13T01:45:18.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630245,5.863994743758213,50.98039215686274,1610612741,32,38,2022-02-13T01:50:41Z,2210000,-5.0,3.0,1,left,A. Dosunmu running reverse Layup (7 PTS) (C. White 1 AST),"[1630245, 1629632]",1610612741.0,CHI,running reverse,,,Dosunmu,A. Dosunmu,,,,,0.55,Made,7.0,C. White,1629632.0,1.0,,,,,,,,,,,,,,,
224,PT08M08.00S,2022-02-13T01:45:32.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630197,93.24901445466492,50.98039215686274,1610612760,32,40,2022-02-13T01:45:39Z,2230000,5.0,11.0,1,right,A. Pokusevski reverse DUNK (7 PTS) (K. Williams 1 AST),"[1630197, 1629026]",1610612760.0,OKC,reverse,,,Pokusevski,A. Pokusevski,,,,,1.2,Made,7.0,K. Williams,1629026.0,1.0,,,,,,,,,,,,,,,
226,PT07M55.00S,2022-02-13T01:45:45.0Z,2,REGULAR,3pt,Jump Shot,[],1628972,26.757555847568987,17.401960784313726,1610612741,32,40,2022-02-13T01:45:51Z,2250000,163.0,199.0,1,left,MISS T. Brown Jr. 25' 3PT - blocked,"[1628972, 1630197]",1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,25.72,Missed,,,,,,,,,,,,,,,,,Pokusevski,1630197.0,
227,PT07M55.00S,2022-02-13T01:45:45.0Z,2,REGULAR,block,,[],1630197,,,1610612741,32,40,2022-02-13T01:45:48Z,2260000,,,0,,A. Pokusevski BLOCK (3 BLK),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M49.00S,2022-02-13T01:45:51.0Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,32,40,2022-02-13T01:45:51Z,2270000,,,0,,N. Vucevic REBOUND (Off:2 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,226.0,6.0,4.0,2.0,,,,,,,,,,,
229,PT07M49.00S,2022-02-13T01:45:50.2Z,2,REGULAR,2pt,Hook,"['2ndchance', 'pointsinthepaint']",202696,5.590000152587891,50.0,1610612741,34,40,2022-02-13T01:52:30Z,2280000,0.0,0.0,1,left,N. Vucevic turnaround Hook (8 PTS),[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,,
230,PT07M33.00S,2022-02-13T01:46:06.7Z,2,REGULAR,2pt,Jump Shot,[],1629647,76.16622864651774,26.96078431372549,1610612760,34,42,2022-02-13T01:53:11Z,2290000,-115.0,172.0,1,right,D. Bazley 20' pullup Jump Shot (4 PTS),[1629647],1610612760.0,OKC,pullup,,,Bazley,D. Bazley,,,,,20.66,Made,4.0,,,,,,,,,,,,,,,,,,
232,PT07M15.00S,2022-02-13T01:46:25.1Z,2,REGULAR,turnover,bad pass,[],202696,,,1610612741,34,42,2022-02-13T01:46:31Z,2310000,,,0,,N. Vucevic bad pass TURNOVER (5 TO),"[202696, 1629647]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,5.0,,,,,Bazley,1629647.0,,,
233,PT07M15.00S,2022-02-13T01:46:25.1Z,2,REGULAR,steal,,[],1629647,,,1610612760,34,42,2022-02-13T01:46:26Z,2320000,,,0,,D. Bazley STEAL (2 STL),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M12.00S,2022-02-13T01:46:29.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629647,93.9060446780552,47.05882352941176,1610612760,34,44,2022-02-13T01:54:18Z,2330000,-15.0,5.0,1,right,D. Bazley running Layup (6 PTS) (T. Jerome 2 AST),"[1629647, 1629660]",1610612760.0,OKC,running,,,Bazley,D. Bazley,,,,,1.55,Made,6.0,T. Jerome,1629660.0,2.0,,,,,,,,,,,,,,,
236,PT07M12.00S,2022-02-13T01:46:34.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,34,44,2022-02-13T01:46:34Z,2350000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M12.00S,2022-02-13T01:49:22.8Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,34,44,2022-02-13T01:49:43Z,2360000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M12.00S,2022-02-13T01:49:22.8Z,2,REGULAR,substitution,out,[],1629026,,,1610612741,34,44,2022-02-13T01:49:43Z,2370000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M12.00S,2022-02-13T01:49:22.8Z,2,REGULAR,substitution,in,[],1630792,,,1610612741,34,44,2022-02-13T01:49:43Z,2380000,,,0,,SUB in: M. Hill,[1630792],1610612741.0,CHI,,,,Hill,M. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M12.00S,2022-02-13T01:49:22.8Z,2,REGULAR,substitution,in,[],1629676,,,1610612741,34,44,2022-02-13T01:49:43Z,2390000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M58.00S,2022-02-13T01:49:56.2Z,2,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,34,44,2022-02-13T01:50:02Z,2400000,,,0,,C. White lost ball out-of-bounds TURNOVER (1 TO),[1629632],1610612741.0,CHI,lost ball,,,White,C. White,,,,,,,,,,,,,,,2003.0,1.0,,,,,,,,,
242,PT06M38.00S,2022-02-13T01:50:17.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630598,94.30026281208936,54.90196078431373,1610612760,34,44,2022-02-13T01:55:40Z,2410000,25.0,1.0,1,right,MISS A. Wiggins driving finger roll Layup,[1630598],1610612760.0,OKC,driving finger roll,,,Wiggins,A. Wiggins,,,,,2.45,Missed,,,,,,,,,,,,,,,,,,,
243,PT06M36.00S,2022-02-13T01:50:19.9Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612741,34,44,2022-02-13T01:50:23Z,2420000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:2),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,242.0,2.0,2.0,0.0,,,,,,,,,,,
244,PT06M26.00S,2022-02-13T01:50:29.6Z,2,REGULAR,2pt,Jump Shot,[],1630792,16.245072273324574,16.666666666666664,1610612741,36,44,2022-02-13T01:50:37Z,2430000,167.0,100.0,1,left,M. Hill 19' pullup Jump Shot (5 PTS) (C. White 2 AST),"[1630792, 1629632]",1610612741.0,CHI,pullup,,,Hill,M. Hill,,,,,19.45,Made,5.0,C. White,1629632.0,2.0,,,,,,,,,,,,,,,
246,PT06M18.00S,2022-02-13T01:50:38.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,83.13074901445466,48.77450980392157,1610612760,36,44,2022-02-13T01:50:45Z,2450000,-6.0,106.0,1,right,MISS T. Jerome 10' driving floating Shot,[1629660],1610612760.0,OKC,driving floating,,,Jerome,T. Jerome,,,,,10.63,Missed,,,,,,,,,,,,,,,,,,,
247,PT06M14.00S,2022-02-13T01:50:42.7Z,2,REGULAR,rebound,defensive,[],1630792,,,1610612741,36,44,2022-02-13T01:50:45Z,2460000,,,0,,M. Hill REBOUND (Off:0 Def:3),[1630792],1610612741.0,CHI,,,,Hill,M. Hill,,,,,,,,,,,246.0,3.0,3.0,0.0,,,,,,,,,,,
248,PT06M04.00S,2022-02-13T01:50:52.2Z,2,REGULAR,2pt,Hook,[],202696,6.915243101182654,71.07843137254902,1610612741,36,44,2022-02-13T01:51:00Z,2470000,-105.0,13.0,1,left,MISS N. Vucevic 10' Hook,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,10.61,Missed,,,,,,,,,,,,,,,,,,,
249,PT06M04.00S,2022-02-13T01:50:52.2Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,36,44,2022-02-13T01:57:14Z,2480000,,,0,,A. Pokusevski REBOUND (Off:2 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,248.0,4.0,2.0,2.0,,,,,,,,,,,
252,PT06M04.00S,2022-02-13T01:50:58.7Z,2,REGULAR,foul,personal,[],1630792,,,1610612760,36,44,2022-02-13T01:51:06Z,2510000,,,0,,M. Hill personal FOUL (1 PF),"[1630792, 1630197]",1610612741.0,CHI,,,,Hill,M. Hill,,,,,,,,,,,,,,,2003.0,,1.0,0.0,Pokusevski,1630197.0,,,,,
254,PT06M04.00S,2022-02-13T01:51:12.8Z,2,REGULAR,substitution,out,[],1630197,,,1610612760,36,44,2022-02-13T01:51:17Z,2530000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M04.00S,2022-02-13T01:51:12.8Z,2,REGULAR,substitution,in,[],1630581,,,1610612760,36,44,2022-02-13T01:51:17Z,2540000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M54.00S,2022-02-13T01:51:37.9Z,2,REGULAR,turnover,traveling,[],1629676,,,1610612760,36,44,2022-02-13T01:51:42Z,2550000,,,0,,I. Roby traveling TURNOVER (1 TO),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,2003.0,1.0,,,,,,,,,
257,PT05M45.00S,2022-02-13T01:52:00.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202696,31.61957950065703,44.6078431372549,1610612741,36,44,2022-02-13T01:52:06Z,2560000,27.0,245.0,1,left,MISS N. Vucevic 24' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,24.62,Missed,,,,,,,,,,,,,,,,,,,
258,PT05M40.00S,2022-02-13T01:52:05.1Z,2,REGULAR,rebound,defensive,[],1629660,,,1610612760,36,44,2022-02-13T01:52:06Z,2570000,,,0,,T. Jerome REBOUND (Off:0 Def:1),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,257.0,1.0,1.0,0.0,,,,,,,,,,,
259,PT05M34.00S,2022-02-13T01:52:10.8Z,2,REGULAR,3pt,Jump Shot,[],1630598,95.22010512483574,4.411764705882353,1610612760,36,44,2022-02-13T01:52:17Z,2580000,-228.0,-8.0,1,right,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,,
260,PT05M30.00S,2022-02-13T01:52:14.8Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,36,44,2022-02-13T01:52:17Z,2590000,,,0,,N. Vucevic REBOUND (Off:2 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,259.0,7.0,5.0,2.0,,,,,,,,,,,
261,PT05M25.00S,2022-02-13T01:52:19.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629632,6.258212877792378,48.77450980392157,1610612741,36,44,2022-02-13T02:00:58Z,2600000,6.0,6.0,1,left,MISS C. White running Layup - blocked,"[1629632, 1629676]",1610612741.0,CHI,running,,,White,C. White,,,,,0.88,Missed,,,,,,,,,,,,,,,,,Roby,1629676.0,
262,PT05M25.00S,2022-02-13T01:52:19.5Z,2,REGULAR,block,,[],1629676,,,1610612741,36,44,2022-02-13T01:53:55Z,2610000,,,0,,I. Roby BLOCK (1 BLK),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
