actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
267,PT04M41.00S,2022-02-25T01:58:08.9Z,2,REGULAR,3pt,Jump Shot,[],203897,32.802233902759525,49.50980392156863,1610612741,42,37,2022-02-25T02:05:28Z,2620000,2.0,256.0,1,left,MISS Z. LaVine 25' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
268,PT04M41.00S,2022-02-25T01:58:08.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,42,37,2022-02-25T01:59:01Z,2630000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,267.0,,,,,,,,,,,,,,,,,,
269,PT04M41.00S,2022-02-25T01:58:19.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203991,,,1610612741,42,37,2022-02-25T01:58:36Z,2640000,,,0,,C. Capela loose ball personal FOUL (1 PF) (Vucevic 2 FT),"[203991, 202696]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Vucevic,202696.0,,,
271,PT04M41.00S,2022-02-25T01:58:37.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202696,,,1610612741,43,37,2022-02-25T01:58:37Z,2660000,,,0,,N. Vucevic Free Throw 1 of 2 (1 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
272,PT04M41.00S,2022-02-25T01:58:50.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202696,,,1610612741,44,37,2022-02-25T01:58:50Z,2670000,,,0,,N. Vucevic Free Throw 2 of 2 (2 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
273,PT04M25.00S,2022-02-25T01:59:07.5Z,2,REGULAR,3pt,Jump Shot,[],1628989,66.04796320630749,49.50980392156863,1610612737,44,37,2022-02-25T01:59:15Z,2680000,-2.0,267.0,1,right,MISS K. Huerter 26' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
274,PT04M20.00S,2022-02-25T01:59:12.5Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,44,37,2022-02-25T01:59:15Z,2690000,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,273.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
275,PT04M09.00S,2022-02-25T01:59:23.0Z,2,REGULAR,2pt,Jump Shot,[],202696,22.158344283837057,70.83333333333334,1610612741,44,37,2022-02-25T01:59:27Z,2700000,-104.0,156.0,1,left,MISS N. Vucevic 18' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,18.74,Missed,,,,,,,,,,,,,,,,,,,
276,PT04M06.00S,2022-02-25T01:59:26.0Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,44,37,2022-02-25T01:59:27Z,2710000,,,0,,C. Capela REBOUND (Off:4 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,275.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
277,PT03M45.00S,2022-02-25T01:59:46.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203992,94.69448094612353,51.225490196078425,1610612737,44,39,2022-02-25T01:59:50Z,2720000,6.0,-3.0,1,right,B. Bogdanovic driving finger roll Layup (11 PTS),[203992],1610612737.0,ATL,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,0.66,Made,,,,,11.0,,,,,,,,,,,,,,
278,PT03M37.00S,2022-02-25T01:59:53.9Z,2,REGULAR,3pt,Jump Shot,[],202696,31.61957950065703,36.27450980392157,1610612741,44,39,2022-02-25T02:00:04Z,2730000,69.0,245.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
279,PT03M35.00S,2022-02-25T01:59:55.9Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,44,39,2022-02-25T02:00:04Z,2740000,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,278.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
280,PT03M31.00S,2022-02-25T02:00:01.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,66.70499342969777,47.30392156862745,1610612737,44,39,2022-02-25T02:00:11Z,2750000,-13.0,260.0,1,right,MISS T. Young 26' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
281,PT03M31.00S,2022-02-25T02:00:01.0Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,44,39,2022-02-25T02:00:11Z,2760000,,,0,,C. Capela REBOUND (Off:5 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,280.0,10.0,5.0,5.0,,,,,,,,,,,,,,,
282,PT03M25.00S,2022-02-25T02:00:06.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203991,92.77266754270697,50.93826593137255,1610612737,44,41,2022-02-25T02:00:16Z,2770000,5.0,15.0,1,right,C. Capela alley-oop DUNK (6 PTS) (T. Young 4 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,1.61,Made,,,,,6.0,,,,T. Young,1629027.0,4.0,,,,,,,,
284,PT03M04.00S,2022-02-25T02:00:26.8Z,2,REGULAR,2pt,Jump Shot,[],203897,16.245072273324574,23.284313725490197,1610612741,46,41,2022-02-25T02:00:31Z,2790000,134.0,100.0,1,left,Z. LaVine 16' pullup Jump Shot (6 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,16.7,Made,,,,,6.0,,,,,,,,,,,,,,
285,PT02M47.00S,2022-02-25T02:00:45.1Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,46,41,2022-02-25T02:01:11Z,2800000,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 202696]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,2.0,Vucevic,202696.0,,,,,,,,,,,
286,PT02M47.00S,2022-02-25T02:00:45.1Z,2,REGULAR,steal,,[],202696,,,1610612741,46,41,2022-02-25T02:00:47Z,2810000,,,0,,N. Vucevic STEAL (2 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M43.00S,2022-02-25T02:00:55.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628989,,,1610612741,46,41,2022-02-25T02:01:16Z,2820000,,,0,,K. Huerter personal FOUL (2 PF) (LaVine 2 FT),"[1628989, 203897]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,LaVine,203897.0,,,
289,PT02M43.00S,2022-02-25T02:01:17.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203897,,,1610612741,47,41,2022-02-25T02:01:17Z,2840000,,,0,,Z. LaVine Free Throw 1 of 2 (7 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
290,PT02M43.00S,2022-02-25T02:01:34.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203897,,,1610612741,48,41,2022-02-25T02:01:34Z,2850000,,,0,,Z. LaVine Free Throw 2 of 2 (8 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
291,PT02M31.00S,2022-02-25T02:01:48.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.64323258869908,50.0,1610612737,48,43,2022-02-25T02:02:31Z,2860000,0.0,7.0,1,right,C. Capela cutting DUNK (8 PTS) (T. Young 5 AST),"[203991, 1629027]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,0.73,Made,,,,,8.0,,,,T. Young,1629027.0,5.0,,,,,,,,
293,PT02M15.00S,2022-02-25T02:02:04.1Z,2,REGULAR,3pt,Jump Shot,[],1630245,28.33442838370565,74.50980392156863,1610612741,48,43,2022-02-25T02:02:09Z,2880000,-123.0,214.0,1,left,MISS A. Dosunmu 24' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,,
294,PT02M13.00S,2022-02-25T02:02:06.1Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,48,43,2022-02-25T02:02:09Z,2890000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,293.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
295,PT01M54.00S,2022-02-25T02:02:26.3Z,2,REGULAR,2pt,Jump Shot,[],201568,89.83245729303549,74.50980392156863,1610612737,48,45,2022-02-25T02:11:06Z,2900000,123.0,43.0,1,right,D. Gallinari 12' fadeaway Jump Shot (7 PTS),[201568],1610612737.0,ATL,fadeaway,,,Gallinari,D. Gallinari,,,,,12.99,Made,,,,,7.0,,,,,,,,,,,,,,
297,PT01M41.00S,2022-02-25T02:02:39.7Z,2,REGULAR,2pt,Jump Shot,[],202696,10.85742444152431,30.88235294117647,1610612741,50,45,2022-02-25T02:11:31Z,2920000,96.0,50.0,1,left,N. Vucevic 10' floating Jump Shot (4 PTS) (Z. LaVine 2 AST),"[202696, 203897]",1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,10.77,Made,,,,,4.0,,,,Z. LaVine,203897.0,2.0,,,,,,,,
299,PT01M33.00S,2022-02-25T02:02:54.5Z,2,REGULAR,foul,personal,['2freethrow'],203897,,,1610612737,50,45,2022-02-25T02:03:00Z,2940000,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Young 2 FT),"[203897, 1629027]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Young,1629027.0,,,
301,PT01M33.00S,2022-02-25T02:03:21.8Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,50,45,2022-02-25T02:03:21Z,2960000,,,0,,MISS T. Young Free Throw 1 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Missed,,,,,,,,,,,,,,,,,,,
302,PT01M33.00S,2022-02-25T02:03:21.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,50,45,2022-02-25T02:03:21Z,2970000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,,,,
303,PT01M33.00S,2022-02-25T02:03:22.7Z,2,REGULAR,substitution,out,[],1630245,,,1610612737,50,45,2022-02-25T02:03:33Z,2980000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M33.00S,2022-02-25T02:03:22.7Z,2,REGULAR,substitution,out,[],1628989,,,1610612737,50,45,2022-02-25T02:03:33Z,2990000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M33.00S,2022-02-25T02:03:22.7Z,2,REGULAR,substitution,in,[],1629632,,,1610612737,50,45,2022-02-25T02:03:33Z,3000000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M33.00S,2022-02-25T02:03:22.7Z,2,REGULAR,substitution,in,[],1626153,,,1610612737,50,45,2022-02-25T02:03:33Z,3010000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M33.00S,2022-02-25T02:03:47.5Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,50,46,2022-02-25T02:03:47Z,3020000,,,0,,T. Young Free Throw 2 of 2 (6 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
308,PT01M17.00S,2022-02-25T02:04:05.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,8.623521681997373,37.254901960784316,1610612741,50,46,2022-02-25T02:04:13Z,3030000,64.0,29.0,1,left,MISS N. Vucevic 6' turnaround Shot - blocked,"[202696, 203991]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,6.98,Missed,,,,,,,,,,,,,,,,,Capela,203991.0,
309,PT01M17.00S,2022-02-25T02:04:05.9Z,2,REGULAR,block,,[],203991,,,1610612741,50,46,2022-02-25T02:04:08Z,3040000,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M13.00S,2022-02-25T02:04:09.9Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,50,46,2022-02-25T02:04:13Z,3050000,,,0,,N. Vucevic REBOUND (Off:1 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,308.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
311,PT01M12.00S,2022-02-25T02:04:10.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,5.469776609724048,49.26470588235294,1610612741,52,46,2022-02-25T02:04:18Z,3060000,4.0,-1.0,1,left,N. Vucevic putback Layup (6 PTS),[202696],1610612741.0,CHI,putback,,,Vucevic,N. Vucevic,,,,,0.39,Made,,,,,6.0,,,,,,,,,,,,,,
312,PT01M04.00S,2022-02-25T02:04:23.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612737,52,46,2022-02-25T02:04:46Z,3070000,,,0,,C. White shooting personal FOUL (3 PF) (Young 2 FT),"[1629632, 1629027]",1610612741.0,CHI,shooting,,,White,C. White,,,,,,,,,,,,,,,,,,1830.0,3.0,0.0,Young,1629027.0,,,
314,PT01M04.00S,2022-02-25T02:04:47.4Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,52,47,2022-02-25T02:04:47Z,3090000,,,0,,T. Young Free Throw 1 of 2 (7 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
315,PT01M04.00S,2022-02-25T02:04:49.2Z,2,REGULAR,substitution,out,[],1629632,,,1610612737,52,47,2022-02-25T02:04:53Z,3100000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M04.00S,2022-02-25T02:04:49.2Z,2,REGULAR,substitution,in,[],1630245,,,1610612737,52,47,2022-02-25T02:04:53Z,3110000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M04.00S,2022-02-25T02:05:01.6Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,52,48,2022-02-25T02:05:01Z,3120000,,,0,,T. Young Free Throw 2 of 2 (8 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
318,PT00M55.20S,2022-02-25T02:05:17.3Z,2,REGULAR,turnover,traveling,[],202696,,,1610612741,52,48,2022-02-25T02:05:22Z,3130000,,,0,,N. Vucevic traveling TURNOVER (2 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,2.0,,,,,,2004.0,,,,,,,
319,PT00M39.20S,2022-02-25T02:05:44.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203991,93.77463863337714,50.245098039215684,1610612737,52,50,2022-02-25T02:05:48Z,3140000,1.0,6.0,1,right,C. Capela alley-oop DUNK (10 PTS) (T. Young 6 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.61,Made,,,,,10.0,,,,T. Young,1629027.0,6.0,,,,,,,,
321,PT00M34.90S,2022-02-25T02:05:53.5Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],201942,23.73521681997372,23.774509803921568,1610612741,52,50,2022-02-25T02:05:59Z,3160000,131.0,171.0,1,left,MISS D. DeRozan 21' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,21.52,Missed,,,,,,,,,,,,,,,,,,,
322,PT00M31.60S,2022-02-25T02:05:56.8Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,52,50,2022-02-25T02:05:59Z,3170000,,,0,,D. Gallinari REBOUND (Off:0 Def:5),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,321.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
323,PT00M11.70S,2022-02-25T02:06:16.8Z,2,REGULAR,3pt,Jump Shot,[],203992,93.24901445466492,97.30392156862744,1610612737,52,50,2022-02-25T02:06:25Z,3180000,237.0,11.0,1,right,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,23.68,Missed,,,,,,,,,,,,,,,,,,,
324,PT00M08.70S,2022-02-25T02:06:19.8Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,52,50,2022-02-25T02:06:25Z,3190000,,,0,,D. DeRozan REBOUND (Off:1 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,323.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
325,PT00M00.00S,2022-02-25T02:06:30.0Z,2,REGULAR,3pt,Jump Shot,[],1627884,26.49474375821288,83.08823529411765,1610612741,52,50,2022-02-25T02:06:37Z,3200000,-165.0,197.0,1,left,MISS D. Jones Jr. 25' 3PT,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,,
326,PT00M00.00S,2022-02-25T02:06:32.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,52,50,2022-02-25T02:06:32Z,3210000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,325.0,,,,,,,,,,,,,,,,,,
327,PT00M00.00S,2022-02-25T02:06:36.9Z,2,REGULAR,period,end,[],0,,,1610612741,52,50,2022-02-25T02:06:36Z,3220000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-02-25T02:21:50.7Z,3,REGULAR,substitution,out,['startperiod'],1627884,,,1610612741,52,50,2022-02-25T02:22:03Z,3230000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-02-25T02:21:50.7Z,3,REGULAR,substitution,out,['startperiod'],1626153,,,1610612741,52,50,2022-02-25T02:22:03Z,3240000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-02-25T02:21:50.7Z,3,REGULAR,substitution,in,['startperiod'],1629750,,,1610612741,52,50,2022-02-25T02:22:03Z,3250000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-02-25T02:21:50.7Z,3,REGULAR,substitution,in,['startperiod'],1628989,,,1610612741,52,50,2022-02-25T02:22:03Z,3260000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-02-25T02:21:55.5Z,3,REGULAR,period,start,[],0,,,1610612737,52,50,2022-02-25T02:22:04Z,3270000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M44.00S,2022-02-25T02:22:13.3Z,3,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612737,52,50,2022-02-25T02:22:35Z,3280000,,,0,,A. Dosunmu shooting personal FOUL (3 PF) (Young 2 FT),"[1630245, 1629027]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,2004.0,3.0,0.0,Young,1629027.0,,,
335,PT11M44.00S,2022-02-25T02:22:36.6Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,52,50,2022-02-25T02:22:36Z,3300000,,,0,,MISS T. Young Free Throw 1 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Missed,,,,,,,,,,,,,,,,,,,
336,PT11M44.00S,2022-02-25T02:22:36.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,52,50,2022-02-25T02:22:36Z,3310000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,335.0,,,,,,,,,,,,,,,,,,
337,PT11M44.00S,2022-02-25T02:22:50.9Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,52,51,2022-02-25T02:22:50Z,3320000,,,0,,T. Young Free Throw 2 of 2 (9 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
338,PT11M28.00S,2022-02-25T02:23:09.3Z,3,REGULAR,3pt,Jump Shot,[],203897,68.9388961892247,31.372549019607842,1610612741,55,51,2022-02-25T02:23:14Z,3330000,-93.0,239.0,1,right,Z. LaVine 25' 3PT step back (11 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,25.7,Made,,,,,11.0,,,,,,,,,,,,,,
339,PT11M14.00S,2022-02-25T02:23:23.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,5.863994743758213,49.754901960784316,1610612737,55,53,2022-02-25T02:24:09Z,3340000,1.0,3.0,1,left,C. Capela DUNK (12 PTS) (T. Young 7 AST),"[203991, 1629027]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,0.29,Made,,,,,12.0,,,,T. Young,1629027.0,7.0,,,,,,,,
341,PT10M55.00S,2022-02-25T02:23:41.9Z,3,REGULAR,3pt,Jump Shot,[],203897,66.70499342969777,49.26470588235294,1610612741,58,53,2022-02-25T02:24:51Z,3360000,-4.0,260.0,1,right,Z. LaVine 26' 3PT step back (14 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,26.05,Made,,,,,14.0,,,,,,,,,,,,,,
342,PT10M38.00S,2022-02-25T02:23:58.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.258212877792378,45.09803921568628,1610612737,58,53,2022-02-25T02:24:03Z,3370000,25.0,6.0,1,left,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,2.53,Missed,,,,,,,,,,,,,,,,,,,
343,PT10M37.00S,2022-02-25T02:24:00.4Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,58,53,2022-02-25T02:24:00Z,3380000,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,342.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
344,PT10M34.00S,2022-02-25T02:24:10.5Z,3,REGULAR,foul,personal,[],203992,,,1610612741,58,53,2022-02-25T02:25:55Z,3390000,,,0,,B. Bogdanovic take personal FOUL (1 PF),"[203992, 203897]",1610612737.0,ATL,take,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,LaVine,203897.0,,,
346,PT10M25.00S,2022-02-25T02:24:37.2Z,3,REGULAR,3pt,Jump Shot,[],201942,68.41327201051249,50.245098039215684,1610612741,61,53,2022-02-25T02:24:42Z,3410000,1.0,244.0,1,right,D. DeRozan 24' 3PT  (25 PTS) (N. Vucevic 1 AST),"[201942, 202696]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,24.44,Made,,,,,25.0,,,,N. Vucevic,202696.0,1.0,,,,,,,,
348,PT10M04.00S,2022-02-25T02:25:01.0Z,3,REGULAR,foul,personal,['2freethrow'],201942,,,1610612737,61,53,2022-02-25T02:25:28Z,3430000,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Gallinari 2 FT),"[201942, 201568]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,2004.0,1.0,1.0,Gallinari,201568.0,,,
350,PT10M04.00S,2022-02-25T02:25:29.6Z,3,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,61,54,2022-02-25T02:25:58Z,3450000,,,0,,D. Gallinari Free Throw 1 of 2 (8 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
351,PT10M04.00S,2022-02-25T02:25:29.6Z,3,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,61,54,2022-02-25T02:25:58Z,3460000,,,0,,MISS D. Gallinari Free Throw 2 of 2,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Missed,,,,,,,,,,,,,,,,,,,
352,PT10M01.00S,2022-02-25T02:25:32.6Z,3,REGULAR,rebound,offensive,[],203992,,,1610612737,61,54,2022-02-25T02:25:58Z,3470000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,351.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
353,PT09M59.00S,2022-02-25T02:25:47.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201568,32.14520367936925,50.73529411764706,1610612737,61,57,2022-02-25T02:26:01Z,3480000,-4.0,250.0,1,left,D. Gallinari 24' 3PT  (11 PTS) (B. Bogdanovic 2 AST),"[201568, 203992]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,24.97,Made,,,,,11.0,,,,B. Bogdanovic,203992.0,2.0,,,,,,,,
355,PT09M33.00S,2022-02-25T02:26:14.3Z,3,REGULAR,3pt,Jump Shot,[],203897,92.9862023653088,5.88235294117647,1610612741,61,57,2022-02-25T02:26:23Z,3500000,-221.0,13.0,1,right,MISS Z. LaVine 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,22.1,Missed,,,,,,,,,,,,,,,,,,,
356,PT09M31.00S,2022-02-25T02:26:16.3Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,61,57,2022-02-25T02:26:23Z,3510000,,,0,,C. Capela REBOUND (Off:5 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,355.0,11.0,6.0,5.0,,,,,,,,,,,,,,,
