actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
90,PT02M41.00S,2022-02-06T20:59:07.8Z,1,REGULAR,substitution,out,[],1628972,,,1610612741,17,23,2022-02-06T20:59:29Z,870000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT02M41.00S,2022-02-06T20:59:07.8Z,1,REGULAR,substitution,out,[],202696,,,1610612741,17,23,2022-02-06T20:59:29Z,880000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT02M41.00S,2022-02-06T20:59:07.8Z,1,REGULAR,substitution,out,[],1630792,,,1610612741,17,23,2022-02-06T20:59:29Z,890000,,,0,,SUB out: M. Hill,[1630792],1610612741.0,CHI,,,,Hill,M. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT02M41.00S,2022-02-06T20:59:07.8Z,1,REGULAR,substitution,out,[],201980,,,1610612741,17,23,2022-02-06T20:59:29Z,900000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT02M41.00S,2022-02-06T20:59:07.8Z,1,REGULAR,substitution,out,[],203954,,,1610612741,17,23,2022-02-06T20:59:29Z,910000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT02M41.00S,2022-02-06T20:59:07.8Z,1,REGULAR,substitution,in,[],1628035,,,1610612741,17,23,2022-02-06T20:59:29Z,920000,,,0,,SUB in: A. McKinnie,[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT02M41.00S,2022-02-06T20:59:07.8Z,1,REGULAR,substitution,in,[],1628396,,,1610612741,17,23,2022-02-06T20:59:29Z,930000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT02M41.00S,2022-02-06T20:59:07.8Z,1,REGULAR,substitution,in,[],201942,,,1610612741,17,23,2022-02-06T20:59:29Z,940000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT02M41.00S,2022-02-06T20:59:07.8Z,1,REGULAR,substitution,in,[],1627788,,,1610612741,17,23,2022-02-06T20:59:29Z,950000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M41.00S,2022-02-06T20:59:07.8Z,1,REGULAR,substitution,in,[],203083,,,1610612741,17,23,2022-02-06T20:59:29Z,960000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT02M34.00S,2022-02-06T20:59:53.2Z,1,REGULAR,3pt,Jump Shot,[],1629744,32.013797634691194,50.245098039215684,1610612741,17,23,2022-02-06T20:59:58Z,970000,-1.0,248.0,1,left,MISS M. Thomas 24' 3PT,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
101,PT02M30.00S,2022-02-06T20:59:57.2Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,17,23,2022-02-06T20:59:58Z,980000,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,100.0,1.0,1.0,0.0,,,,,,,,,
102,PT02M13.00S,2022-02-06T21:00:12.7Z,1,REGULAR,3pt,Jump Shot,[],1630178,66.96780551905388,62.254901960784316,1610612755,17,26,2022-02-06T21:00:17Z,990000,61.0,258.0,1,right,T. Maxey 26' 3PT pullup (8 PTS) (S. Curry 2 AST),"[1630178, 203552]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,26.52,Made,8.0,S. Curry,203552.0,2.0,,,,,,,,,,,,,,,
104,PT01M54.00S,2022-02-06T21:00:31.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.2161629434954,49.50980392156863,1610612741,19,26,2022-02-06T21:00:41Z,1010000,2.0,119.0,1,left,D. DeRozan 11' pullup Jump Shot (10 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,11.87,Made,10.0,,,,,,,,,,,,,,,,,,
105,PT01M37.00S,2022-02-06T21:00:48.7Z,1,REGULAR,3pt,Jump Shot,[],203552,77.34888304862024,87.99019607843137,1610612755,19,29,2022-02-06T21:00:53Z,1020000,190.0,160.0,1,right,S. Curry 24' 3PT pullup (7 PTS) (A. Drummond 1 AST),"[203552, 203083]",1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,24.87,Made,7.0,A. Drummond,203083.0,1.0,,,,,,,,,,,,,,,
107,PT01M24.00S,2022-02-06T21:01:02.2Z,1,REGULAR,2pt,Jump Shot,[],201942,5.863994743758213,77.45098039215686,1610612741,21,29,2022-02-06T21:01:06Z,1040000,-137.0,3.0,1,left,D. DeRozan 13' turnaround fadeaway Jump Shot (12 PTS),[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,13.73,Made,12.0,,,,,,,,,,,,,,,,,,
108,PT01M13.00S,2022-02-06T21:01:15.4Z,1,REGULAR,foul,personal,[],1630245,,,1610612755,21,29,2022-02-06T21:01:23Z,1050000,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 1630178]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Maxey,1630178.0,,,,
110,PT01M13.00S,2022-02-06T21:01:25.2Z,1,REGULAR,substitution,out,[],1630245,,,1610612755,21,29,2022-02-06T21:01:31Z,1070000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT01M13.00S,2022-02-06T21:01:25.2Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,21,29,2022-02-06T21:01:31Z,1080000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT01M13.00S,2022-02-06T21:01:25.2Z,1,REGULAR,substitution,in,[],1630792,,,1610612755,21,29,2022-02-06T21:01:31Z,1090000,,,0,,SUB in: M. Hill,[1630792],1610612741.0,CHI,,,,Hill,M. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT01M13.00S,2022-02-06T21:01:25.2Z,1,REGULAR,substitution,in,[],202699,,,1610612755,21,29,2022-02-06T21:01:31Z,1100000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT01M08.00S,2022-02-06T21:01:37.8Z,1,REGULAR,3pt,Jump Shot,[],1627777,74.32654402102497,13.480392156862745,1610612755,21,32,2022-02-06T21:01:44Z,1110000,-183.0,189.0,1,right,G. Niang 26' 3PT  (3 PTS) (S. Curry 3 AST),"[1627777, 203552]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,26.27,Made,3.0,S. Curry,203552.0,3.0,,,,,,,,,,,,,,,
116,PT00M42.50S,2022-02-06T21:02:05.2Z,1,REGULAR,3pt,Jump Shot,[],1630792,4.28712220762155,95.58823529411765,1610612741,24,32,2022-02-06T21:02:10Z,1130000,-228.0,-12.0,1,left,M. Hill 3PT  (3 PTS) (D. DeRozan 2 AST),"[1630792, 201942]",1610612741.0,CHI,,,,Hill,M. Hill,,,,,22.82,Made,3.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,,,,,
118,PT00M38.20S,2022-02-06T21:02:18.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628035,,,1610612755,24,32,2022-02-06T21:02:29Z,1150000,,,0,,A. McKinnie personal FOUL (1 PF) (Korkmaz 2 FT),"[1628035, 1627788]",1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Korkmaz,1627788.0,,,,
120,PT00M38.20S,2022-02-06T21:02:43.8Z,1,REGULAR,freethrow,1 of 2,[],1627788,,,1610612755,24,33,2022-02-06T21:02:43Z,1170000,,,0,,F. Korkmaz Free Throw 1 of 2 (1 PTS),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
121,PT00M38.20S,2022-02-06T21:02:59.3Z,1,REGULAR,freethrow,2 of 2,[],1627788,,,1610612755,24,34,2022-02-06T21:02:59Z,1180000,,,0,,F. Korkmaz Free Throw 2 of 2 (2 PTS),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
122,PT00M34.40S,2022-02-06T21:03:08.2Z,1,REGULAR,3pt,Jump Shot,[],1628035,28.465834428383708,77.69607843137256,1610612741,24,34,2022-02-06T21:03:13Z,1190000,-138.0,215.0,1,left,MISS A. McKinnie 25' 3PT,[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
123,PT00M31.20S,2022-02-06T21:03:11.4Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,24,34,2022-02-06T21:03:13Z,1200000,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,122.0,2.0,2.0,0.0,,,,,,,,,
124,PT00M12.80S,2022-02-06T21:03:29.8Z,1,REGULAR,3pt,Jump Shot,[],1627777,80.3712220762155,8.088235294117647,1610612755,24,34,2022-02-06T21:03:35Z,1210000,-210.0,132.0,1,right,MISS G. Niang 24' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,,
125,PT00M09.10S,2022-02-06T21:03:33.5Z,1,REGULAR,rebound,defensive,[],1628035,,,1610612741,24,34,2022-02-06T21:03:35Z,1220000,,,0,,A. McKinnie REBOUND (Off:0 Def:1),[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,,
126,PT00M08.80S,2022-02-06T21:03:36.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,24,34,2022-02-06T21:03:36Z,1230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT00M08.80S,2022-02-06T21:03:47.5Z,1,REGULAR,substitution,out,[],203552,,,1610612741,24,34,2022-02-06T21:03:56Z,1240000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT00M08.80S,2022-02-06T21:03:47.5Z,1,REGULAR,substitution,in,[],1629718,,,1610612741,24,34,2022-02-06T21:03:56Z,1250000,,,0,,SUB in: C. Brown Jr.,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT00M02.00S,2022-02-06T21:04:37.8Z,1,REGULAR,foul,personal,['2freethrow'],1629718,,,1610612741,24,34,2022-02-06T21:05:06Z,1280000,,,0,,C. Brown Jr. shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1629718, 201942]",1610612755.0,PHI,shooting,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,DeRozan,201942.0,,,,
133,PT00M02.00S,2022-02-06T21:05:03.9Z,1,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,25,34,2022-02-06T21:05:03Z,1300000,,,0,,D. DeRozan Free Throw 1 of 2 (13 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
134,PT00M02.00S,2022-02-06T21:05:17.2Z,1,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,26,34,2022-02-06T21:05:17Z,1310000,,,0,,D. DeRozan Free Throw 2 of 2 (14 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
135,PT00M00.00S,2022-02-06T21:05:22.2Z,1,REGULAR,3pt,Jump Shot,[],1627788,24.26084099868594,49.50980392156863,1610612755,26,34,2022-02-06T21:05:35Z,1320000,-2.0,659.0,1,right,MISS F. Korkmaz 65' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,65.94,Missed,,,,,,,,,,,,,,,,,,,
136,PT00M00.00S,2022-02-06T21:05:22.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,26,34,2022-02-06T21:05:35Z,1330000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,135.0,,,,,,,,,,,,
137,PT00M00.00S,2022-02-06T21:05:29.8Z,1,REGULAR,period,end,[],0,,,1610612755,26,34,2022-02-06T21:05:29Z,1340000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2022-02-06T21:07:39.1Z,2,REGULAR,substitution,out,['startperiod'],1628035,,,1610612755,26,34,2022-02-06T21:08:10Z,1350000,,,0,,SUB out: A. McKinnie,[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2022-02-06T21:07:39.1Z,2,REGULAR,substitution,out,['startperiod'],1629718,,,1610612755,26,34,2022-02-06T21:08:10Z,1360000,,,0,,SUB out: C. Brown Jr.,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2022-02-06T21:07:39.1Z,2,REGULAR,substitution,in,['startperiod'],1629750,,,1610612755,26,34,2022-02-06T21:08:10Z,1370000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2022-02-06T21:07:39.1Z,2,REGULAR,substitution,in,['startperiod'],1630198,,,1610612755,26,34,2022-02-06T21:08:10Z,1380000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2022-02-06T21:08:07.4Z,2,REGULAR,period,start,[],0,,,1610612741,26,34,2022-02-06T21:08:10Z,1390000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT11M44.00S,2022-02-06T21:08:21.7Z,2,REGULAR,3pt,Jump Shot,[],1629744,28.203022339027594,72.54901960784314,1610612741,26,34,2022-02-06T21:08:25Z,1400000,-113.0,213.0,1,left,MISS M. Thomas 24' 3PT,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,24.06,Missed,,,,,,,,,,,,,,,,,,,
144,PT11M42.00S,2022-02-06T21:08:24.0Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,26,34,2022-02-06T21:08:24Z,1410000,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,143.0,3.0,3.0,0.0,,,,,,,,,
145,PT11M27.00S,2022-02-06T21:08:38.9Z,2,REGULAR,2pt,Jump Shot,[],1627777,77.08607095926413,76.7156862745098,1610612755,26,34,2022-02-06T21:08:44Z,1420000,134.0,163.0,1,right,MISS G. Niang 21' step back Shot,[1627777],1610612755.0,PHI,step back,,,Niang,G. Niang,,,,,21.07,Missed,,,,,,,,,,,,,,,,,,,
146,PT11M25.00S,2022-02-06T21:08:40.9Z,2,REGULAR,rebound,defensive,[],1629744,,,1610612741,26,34,2022-02-06T21:08:44Z,1430000,,,0,,M. Thomas REBOUND (Off:0 Def:2),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,145.0,2.0,2.0,0.0,,,,,,,,,
147,PT11M16.00S,2022-02-06T21:08:52.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,26,34,2022-02-06T21:08:52Z,1440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT11M08.00S,2022-02-06T21:09:14.0Z,2,REGULAR,2pt,Jump Shot,[],201942,24.78646517739816,55.14705882352941,1610612741,26,34,2022-02-06T21:09:18Z,1450000,-26.0,180.0,1,left,MISS D. DeRozan 18' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,18.23,Missed,,,,,,,,,,,,,,,,,,,
149,PT11M06.00S,2022-02-06T21:09:16.0Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,26,34,2022-02-06T21:09:18Z,1460000,,,0,,A. Drummond REBOUND (Off:0 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,148.0,4.0,4.0,0.0,,,,,,,,,
150,PT10M58.00S,2022-02-06T21:09:23.3Z,2,REGULAR,2pt,Jump Shot,[],1627788,94.69448094612353,68.87254901960785,1610612755,26,34,2022-02-06T21:09:27Z,1470000,94.0,-3.0,1,right,MISS F. Korkmaz 9' driving floating Shot,[1627788],1610612755.0,PHI,driving floating,,,Korkmaz,F. Korkmaz,,,,,9.44,Missed,,,,,,,,,,,,,,,,,,,
151,PT10M57.00S,2022-02-06T21:09:24.3Z,2,REGULAR,rebound,defensive,[],1628396,,,1610612741,26,34,2022-02-06T21:09:27Z,1480000,,,0,,T. Bradley REBOUND (Off:0 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,150.0,1.0,1.0,0.0,,,,,,,,,
152,PT10M37.00S,2022-02-06T21:09:44.8Z,2,REGULAR,3pt,Jump Shot,[],1629744,31.882391590013142,45.83333333333333,1610612741,26,34,2022-02-06T21:09:49Z,1490000,21.0,247.0,1,left,MISS M. Thomas 24' 3PT,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,24.81,Missed,,,,,,,,,,,,,,,,,,,
153,PT10M34.00S,2022-02-06T21:09:47.8Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,26,34,2022-02-06T21:09:49Z,1500000,,,0,,A. Drummond REBOUND (Off:0 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,152.0,5.0,5.0,0.0,,,,,,,,,
154,PT10M20.00S,2022-02-06T21:10:01.6Z,2,REGULAR,3pt,Jump Shot,[],1627788,95.6143232588699,4.166666666666666,1610612755,26,37,2022-02-06T21:10:05Z,1510000,-229.0,-11.0,1,right,F. Korkmaz 3PT  (5 PTS) (G. Niang 1 AST),"[1627788, 1627777]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,22.95,Made,5.0,G. Niang,1627777.0,1.0,,,,,,,,,,,,,,,
156,PT10M02.00S,2022-02-06T21:10:19.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.2161629434954,62.00980392156863,1610612741,28,37,2022-02-06T21:10:25Z,1530000,-60.0,119.0,1,left,D. DeRozan 13' turnaround fadeaway Jump Shot (16 PTS),[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,13.3,Made,16.0,,,,,,,,,,,,,,,,,,
157,PT09M44.00S,2022-02-06T21:10:38.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203083,88.38699080157687,50.73529411764706,1610612755,28,37,2022-02-06T22:57:21Z,1540000,4.0,57.0,1,right,MISS A. Drummond driving floating Shot,[203083],1610612755.0,PHI,driving floating,,,Drummond,A. Drummond,,,,,5.68,Missed,,,,,,,,,,,,,,,,,,,
158,PT09M41.00S,2022-02-06T21:10:41.4Z,2,REGULAR,rebound,defensive,[],1628396,,,1610612741,28,37,2022-02-06T21:10:49Z,1550000,,,0,,T. Bradley REBOUND (Off:0 Def:2),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,157.0,2.0,2.0,0.0,,,,,,,,,
159,PT09M29.00S,2022-02-06T21:10:54.6Z,2,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612741,28,37,2022-02-06T21:11:23Z,1560000,,,0,,I. Joe shooting personal FOUL (1 PF) (Green 2 FT),"[1630198, 1629750]",1610612755.0,PHI,shooting,,,Joe,I. Joe,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Green,1629750.0,,,,
161,PT09M29.00S,2022-02-06T21:11:23.9Z,2,REGULAR,freethrow,1 of 2,[],1629750,,,1610612741,29,37,2022-02-06T21:11:23Z,1580000,,,0,,J. Green Free Throw 1 of 2 (3 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
162,PT09M29.00S,2022-02-06T21:11:39.6Z,2,REGULAR,freethrow,2 of 2,[],1629750,,,1610612741,30,37,2022-02-06T21:11:39Z,1590000,,,0,,J. Green Free Throw 2 of 2 (4 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
163,PT09M13.00S,2022-02-06T21:11:58.6Z,2,REGULAR,2pt,Jump Shot,[],202699,79.31997371879106,40.44117647058824,1610612755,30,39,2022-02-06T21:12:04Z,1600000,-48.0,142.0,1,right,T. Harris 14' pullup Jump Shot (2 PTS) (I. Joe 1 AST),"[202699, 1630198]",1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,14.97,Made,2.0,I. Joe,1630198.0,1.0,,,,,,,,,,,,,,,
176,PT08M57.00S,2022-02-06T21:12:18.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.873193166885677,63.48039215686274,1610612741,30,39,2022-02-06T21:13:36Z,1635000,-67.0,125.0,1,left,MISS D. DeRozan 14' pullup Shot - blocked,"[201942, 202699]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,14.19,Missed,,,,,Harris,202699.0,,,,,,,,,,,,,
177,PT08M57.00S,2022-02-06T21:12:18.7Z,2,REGULAR,block,,[],202699,,,1610612741,30,39,2022-02-06T21:13:36Z,1637500,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT08M57.00S,2022-02-06T21:12:18.7Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612755,30,39,2022-02-06T21:14:29Z,1638750,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,176.0,1.0,1.0,0.0,,,,,,,,,
167,PT08M57.00S,2022-02-06T21:12:20.8Z,2,REGULAR,foul,personal,[],201942,,,1610612755,30,39,2022-02-06T21:13:36Z,1640000,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 1630198]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Joe,1630198.0,,,,
169,PT08M42.00S,2022-02-06T21:12:44.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,93.77463863337714,51.470588235294116,1610612755,30,41,2022-02-06T21:13:36Z,1660000,7.0,6.0,1,right,A. Drummond DUNK (2 PTS) (F. Korkmaz 1 AST),"[203083, 1627788]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,0.95,Made,2.0,F. Korkmaz,1627788.0,1.0,,,,,,,,,,,,,,,
171,PT08M27.00S,2022-02-06T21:13:02.9Z,2,REGULAR,foul,personal,['2freethrow'],1627788,,,1610612741,30,41,2022-02-06T21:13:09Z,1680000,,,0,,F. Korkmaz shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1627788, 201942]",1610612755.0,PHI,shooting,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,DeRozan,201942.0,,,,
173,PT08M27.00S,2022-02-06T21:13:30.3Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,31,41,2022-02-06T21:13:30Z,1700000,,,0,,D. DeRozan Free Throw 1 of 2 (17 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
174,PT08M27.00S,2022-02-06T21:13:32.2Z,2,REGULAR,substitution,out,[],1630792,,,1610612741,31,41,2022-02-06T21:13:35Z,1710000,,,0,,SUB out: M. Hill,[1630792],1610612741.0,CHI,,,,Hill,M. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT08M27.00S,2022-02-06T21:13:32.2Z,2,REGULAR,substitution,in,[],1628972,,,1610612741,31,41,2022-02-06T21:13:35Z,1720000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT08M27.00S,2022-02-06T21:13:30.3Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,31,41,2022-02-06T21:14:00Z,1730000,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Missed,,,,,,,,,,,,,,,,,,,
180,PT08M24.00S,2022-02-06T21:13:33.3Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,31,41,2022-02-06T21:14:00Z,1740000,,,0,,A. Drummond REBOUND (Off:0 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,179.0,6.0,6.0,0.0,,,,,,,,,
181,PT08M08.00S,2022-02-06T21:14:05.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,91.67214191852825,46.81372549019608,1610612755,31,41,2022-02-06T21:14:12Z,1750000,-16.0,26.0,1,right,MISS A. Drummond driving Layup - blocked,"[203083, 1628396]",1610612755.0,PHI,driving,,,Drummond,A. Drummond,,,,,3.03,Missed,,,,,Bradley,1628396.0,,,,,,,,,,,,,
182,PT08M08.00S,2022-02-06T21:14:05.3Z,2,REGULAR,block,,[],1628396,,,1610612755,31,41,2022-02-06T21:14:07Z,1760000,,,0,,T. Bradley BLOCK (1 BLK),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M08.00S,2022-02-06T21:14:05.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,31,41,2022-02-06T21:14:12Z,1770000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,181.0,,,,,,,,,,,,
