actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
91,PT03M58.00S,2021-11-30T01:26:22.8Z,1,REGULAR,3pt,Jump Shot,[],1629023,68.28186596583443,63.725490196078425,1610612766,21,19,2021-11-30T01:26:27Z,910000,69.0,246.0,1,right,P. Washington 25' 3PT  (12 PTS) (K. Oubre Jr. 1 AST),"[1629023, 1626162]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.51,Made,,,,,12.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,,,,,
93,PT03M43.00S,2021-11-30T01:26:38.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,19.136005256241788,45.588235294117645,1610612741,23,19,2021-11-30T01:26:41Z,930000,22.0,127.0,1,left,N. Vucevic 12' turnaround Jump Shot (9 PTS) (A. Caruso 1 AST),"[202696, 1627936]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,12.93,Made,,,,,9.0,A. Caruso,1627936.0,1.0,,,,,,,,,,,
95,PT03M36.00S,2021-11-30T01:26:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,93.38042049934296,52.69607843137255,1610612766,23,21,2021-11-30T01:26:50Z,950000,13.0,10.0,1,right,M. Bridges driving finger roll Layup (2 PTS) (L. Ball 3 AST),"[1628970, 1630163]",1610612766.0,CHA,driving finger roll,,,Bridges,M. Bridges,,,,,1.66,Made,,,,,2.0,L. Ball,1630163.0,3.0,,,,,,,,,,,
96,PT03M14.00S,2021-11-30T01:27:07.0Z,1,REGULAR,3pt,Jump Shot,[],203897,25.04927726675427,87.5,1610612741,26,21,2021-11-30T01:27:13Z,960000,-188.0,183.0,1,left,Z. LaVine 26' 3PT  (5 PTS) (N. Vucevic 2 AST),"[203897, 202696]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,26.2,Made,,,,,5.0,N. Vucevic,202696.0,2.0,,,,,,,,,,,
98,PT03M01.00S,2021-11-30T01:27:20.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629667,94.69448094612353,50.245098039215684,1610612766,26,23,2021-11-30T01:32:21Z,980000,1.0,-3.0,1,right,J. McDaniels cutting DUNK (2 PTS) (L. Ball 4 AST),"[1629667, 1630163]",1610612766.0,CHA,cutting,,,McDaniels,J. McDaniels,,,,,0.29,Made,,,,,2.0,L. Ball,1630163.0,4.0,,,,,,,,,,,
100,PT02M42.00S,2021-11-30T01:27:38.9Z,1,REGULAR,turnover,bad pass,[],1627936,,,1610612741,26,23,2021-11-30T01:27:44Z,1000000,,,0,,A. Caruso bad pass TURNOVER (1 TO),"[1627936, 1629667]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,1.0,,,McDaniels,1629667.0,
101,PT02M42.00S,2021-11-30T01:27:38.9Z,1,REGULAR,steal,,[],1629667,,,1610612766,26,23,2021-11-30T01:27:44Z,1010000,,,0,,J. McDaniels STEAL (1 STL),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M37.00S,2021-11-30T01:27:44.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630163,73.27529566360053,18.872549019607842,1610612766,26,23,2021-11-30T01:33:07Z,1020000,-156.0,199.0,1,right,MISS L. Ball 25' running pullup 3PT,[1630163],1610612766.0,CHA,running pullup,,,Ball,L. Ball,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,,
103,PT02M34.00S,2021-11-30T01:27:47.6Z,1,REGULAR,rebound,offensive,[],1630163,,,1610612766,26,23,2021-11-30T01:27:47Z,1030000,,,0,,L. Ball REBOUND (Off:2 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,102.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
104,PT02M32.00S,2021-11-30T01:27:49.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626162,96.5341655716163,97.30392156862744,1610612766,26,26,2021-11-30T01:27:58Z,1040000,237.0,-20.0,1,right,K. Oubre Jr. 3PT  (3 PTS) (L. Ball 5 AST),"[1626162, 1630163]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.73,Made,,,,,3.0,L. Ball,1630163.0,5.0,,,,,,,,,,,
106,PT02M17.00S,2021-11-30T01:28:04.7Z,1,REGULAR,3pt,Jump Shot,[],203897,31.750985545335087,62.254901960784316,1610612741,26,26,2021-11-30T01:33:41Z,1060000,-61.0,246.0,1,left,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,,
107,PT02M14.00S,2021-11-30T01:28:07.5Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,26,26,2021-11-30T01:28:07Z,1070000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,106.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
108,PT02M01.00S,2021-11-30T01:28:20.6Z,1,REGULAR,3pt,Jump Shot,[],1626162,71.96123521681997,20.833333333333336,1610612766,26,26,2021-11-30T01:28:25Z,1080000,-146.0,211.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
109,PT01M58.00S,2021-11-30T01:28:23.6Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,26,26,2021-11-30T01:28:25Z,1090000,,,0,,N. Vucevic REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,108.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
110,PT01M48.00S,2021-11-30T01:28:33.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,7.178055190538765,50.73529411764706,1610612741,26,26,2021-11-30T01:28:39Z,1100000,-4.0,15.0,1,left,MISS N. Vucevic cutting Layup,[202696],1610612741.0,CHI,cutting,,,Vucevic,N. Vucevic,,,,,1.54,Missed,,,,,,,,,,,,,,,,,,,
111,PT01M46.00S,2021-11-30T01:28:35.9Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,26,26,2021-11-30T01:39:55Z,1110000,,,0,,N. Vucevic REBOUND (Off:1 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,110.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
171,PT01M46.00S,2021-11-30T01:28:43.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,5.732588699080158,50.245098039215684,1610612741,26,26,2021-11-30T01:40:43Z,1115000,-1.0,1.0,1,left,MISS N. Vucevic tip Layup - blocked,"[202696, 1628970]",1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,0.18,Missed,,,,,,,,,,,,,,,Bridges,1628970.0,,,
172,PT01M46.00S,2021-11-30T01:28:43.6Z,1,REGULAR,block,,[],1628970,,,1610612741,26,26,2021-11-30T01:40:31Z,1117500,,,0,,M. Bridges BLOCK (2 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT01M44.00S,2021-11-30T01:28:45.6Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,26,26,2021-11-30T01:40:43Z,1118750,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,171.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
112,PT01M35.00S,2021-11-30T01:28:53.3Z,1,REGULAR,foul,personal,[],202696,,,1610612766,26,26,2021-11-30T01:40:31Z,1120000,,,0,,N. Vucevic personal FOUL (1 PF),"[202696, 1628970]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,1146.0,1.0,0.0,Bridges,1628970.0,,,,,,
114,PT01M35.00S,2021-11-30T01:29:00.5Z,1,REGULAR,substitution,out,[],203897,,,1610612766,26,26,2021-11-30T01:40:31Z,1140000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M35.00S,2021-11-30T01:29:00.5Z,1,REGULAR,substitution,out,[],202696,,,1610612766,26,26,2021-11-30T01:40:31Z,1150000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M35.00S,2021-11-30T01:29:00.5Z,1,REGULAR,substitution,out,[],1628970,,,1610612766,26,26,2021-11-30T01:40:31Z,1160000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M35.00S,2021-11-30T01:29:00.5Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,26,26,2021-11-30T01:40:31Z,1170000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M35.00S,2021-11-30T01:29:00.5Z,1,REGULAR,substitution,in,[],1627884,,,1610612766,26,26,2021-11-30T01:40:31Z,1180000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M35.00S,2021-11-30T01:29:00.5Z,1,REGULAR,substitution,in,[],201942,,,1610612766,26,26,2021-11-30T01:40:31Z,1190000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M35.00S,2021-11-30T01:29:00.5Z,1,REGULAR,substitution,in,[],1626179,,,1610612766,26,26,2021-11-30T01:40:31Z,1200000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M35.00S,2021-11-30T01:29:00.5Z,1,REGULAR,substitution,in,[],202330,,,1610612766,26,26,2021-11-30T01:40:31Z,1210000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M24.00S,2021-11-30T01:29:24.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,86.5473061760841,57.107843137254896,1610612766,26,28,2021-11-30T01:29:29Z,1220000,36.0,74.0,1,right,K. Oubre Jr. 8' driving floating Jump Shot (5 PTS) (T. Rozier 1 AST),"[1626162, 1626179]",1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,8.21,Made,,,,,5.0,T. Rozier,1626179.0,1.0,,,,,,,,,,,
124,PT01M04.00S,2021-11-30T01:29:43.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,7.966491458607096,43.38235294117647,1610612741,28,28,2021-11-30T01:29:52Z,1240000,33.0,22.0,1,left,D. DeRozan driving floating bank Jump Shot (6 PTS) (D. Jones Jr. 1 AST),"[201942, 1627884]",1610612741.0,CHI,driving floating bank,,,DeRozan,D. DeRozan,,,,,4.0,Made,,,,,6.0,D. Jones Jr.,1627884.0,1.0,,,,,,,,,,,
125,PT00M52.30S,2021-11-30T01:30:00.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629750,,,1610612766,28,28,2021-11-30T01:30:06Z,1250000,,,0,,J. Green shooting personal FOUL (1 PF) (Hayward 2 FT),"[1629750, 202330]",1610612741.0,CHI,shooting,,,Green,J. Green,,,,,,,,,,,,,,,1146.0,1.0,0.0,Hayward,202330.0,,,,,,
128,PT00M52.30S,2021-11-30T01:30:24.3Z,1,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,28,28,2021-11-30T01:30:24Z,1270000,,,0,,MISS G. Hayward Free Throw 1 of 2,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Missed,,,,,,,,,,,,,,,,,,,
129,PT00M52.30S,2021-11-30T01:30:24.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,28,28,2021-11-30T01:30:24Z,1280000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,
130,PT00M52.30S,2021-11-30T01:30:44.4Z,1,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,28,29,2021-11-30T01:30:44Z,1290000,,,0,,G. Hayward Free Throw 2 of 2 (3 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
131,PT00M42.80S,2021-11-30T01:30:57.2Z,1,REGULAR,3pt,Jump Shot,[],1629632,28.597240473061763,20.833333333333336,1610612741,28,29,2021-11-30T01:31:04Z,1300000,146.0,216.0,1,left,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
132,PT00M39.70S,2021-11-30T01:31:02.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,28,29,2021-11-30T01:31:02Z,1310000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,131.0,,,,,,,,,,,,,,,,,,
133,PT00M39.70S,2021-11-30T01:31:04.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,28,29,2021-11-30T01:31:04Z,1320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M33.20S,2021-11-30T01:31:25.3Z,1,REGULAR,foul,personal,[],1626162,,,1610612741,28,29,2021-11-30T01:31:46Z,1330000,,,0,,K. Oubre Jr. personal FOUL (1 PF),"[1626162, 201942]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,1146.0,1.0,0.0,DeRozan,201942.0,,,,,,
136,PT00M26.40S,2021-11-30T01:32:07.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629632,7.835085413929041,50.245098039215684,1610612741,28,29,2021-11-30T01:38:36Z,1350000,-1.0,21.0,1,left,MISS C. White driving finger roll Layup,[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,,
137,PT00M24.90S,2021-11-30T01:32:09.2Z,1,REGULAR,rebound,offensive,[],1627884,,,1610612741,28,29,2021-11-30T01:32:13Z,1360000,,,0,,D. Jones Jr. REBOUND (Off:1 Def:0),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,136.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
138,PT00M24.90S,2021-11-30T01:32:10.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627884,5.590000152587891,50.0,1610612741,30,29,2021-11-30T01:32:10Z,1370000,0.0,0.0,1,left,D. Jones Jr. putback Layup (2 PTS),[1627884],1610612741.0,CHI,putback,,,Jones Jr.,D. Jones Jr.,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
140,PT00M03.30S,2021-11-30T01:32:33.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612766,30,29,2021-11-30T01:32:44Z,1380000,,,0,,C. White shooting personal FOUL (1 PF) (Rozier 2 FT),"[1629632, 1626179]",1610612741.0,CHI,shooting,,,White,C. White,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Rozier,1626179.0,,,,,,
142,PT00M03.30S,2021-11-30T01:33:07.8Z,1,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,30,30,2021-11-30T01:33:07Z,1400000,,,0,,T. Rozier Free Throw 1 of 2 (6 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
143,PT00M03.30S,2021-11-30T01:33:25.7Z,1,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,30,31,2021-11-30T01:33:25Z,1410000,,,0,,T. Rozier Free Throw 2 of 2 (7 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
144,PT00M00.00S,2021-11-30T01:33:33.4Z,1,REGULAR,3pt,Jump Shot,[],1627936,37.40144546649146,16.176470588235293,1610612741,30,31,2021-11-30T01:41:26Z,1420000,169.0,299.0,1,left,MISS A. Caruso 34' pullup 3PT - blocked,"[1627936, 1626162]",1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,34.36,Missed,,,,,,,,,,,,,,,Oubre Jr.,1626162.0,,,
145,PT00M00.00S,2021-11-30T01:33:33.4Z,1,REGULAR,block,,[],1626162,,,1610612741,30,31,2021-11-30T01:33:36Z,1430000,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M00.00S,2021-11-30T01:33:33.4Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,30,31,2021-11-30T01:33:43Z,1440000,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,144.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
147,PT00M00.00S,2021-11-30T01:33:40.9Z,1,REGULAR,period,end,[],0,,,1610612766,30,31,2021-11-30T01:33:41Z,1450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2021-11-30T01:35:41.0Z,2,REGULAR,substitution,out,['startperiod'],1629750,,,1610612766,30,31,2021-11-30T01:36:22Z,1460000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2021-11-30T01:35:41.0Z,2,REGULAR,substitution,in,['startperiod'],1630245,,,1610612766,30,31,2021-11-30T01:36:22Z,1470000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-11-30T01:36:29.8Z,2,REGULAR,period,start,[],0,,,1610612741,30,31,2021-11-30T01:36:29Z,1480000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT11M43.00S,2021-11-30T01:36:45.9Z,2,REGULAR,2pt,Jump Shot,[],201942,24.78646517739816,47.05882352941176,1610612741,30,31,2021-11-30T01:36:51Z,1490000,15.0,180.0,1,left,MISS D. DeRozan 18' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,18.11,Missed,,,,,,,,,,,,,,,,,,,
152,PT11M40.00S,2021-11-30T01:36:48.9Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,30,31,2021-11-30T01:36:51Z,1500000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
153,PT11M35.00S,2021-11-30T01:36:55.9Z,2,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612766,30,31,2021-11-30T01:37:01Z,1510000,,,0,,A. Caruso shooting personal FOUL (1 PF) (McDaniels 2 FT),"[1627936, 1629667]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,,,,,,,,,,,1627529.0,1.0,0.0,McDaniels,1629667.0,,,,,,
155,PT11M35.00S,2021-11-30T01:37:21.1Z,2,REGULAR,freethrow,1 of 2,[],1629667,,,1610612766,30,32,2021-11-30T01:37:21Z,1530000,,,0,,J. McDaniels Free Throw 1 of 2 (3 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
156,PT11M35.00S,2021-11-30T01:37:21.8Z,2,REGULAR,substitution,out,[],1627936,,,1610612766,30,32,2021-11-30T01:37:25Z,1540000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M35.00S,2021-11-30T01:37:21.8Z,2,REGULAR,substitution,in,[],1628366,,,1610612766,30,32,2021-11-30T01:37:25Z,1550000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M35.00S,2021-11-30T01:37:37.5Z,2,REGULAR,freethrow,2 of 2,[],1629667,,,1610612766,30,33,2021-11-30T01:37:37Z,1560000,,,0,,J. McDaniels Free Throw 2 of 2 (4 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
159,PT11M14.00S,2021-11-30T01:37:59.5Z,2,REGULAR,2pt,Jump Shot,[],1630245,5.913272010512484,8.60140931372549,1610612741,32,33,2021-11-30T01:44:15Z,1570000,207.0,3.0,1,left,A. Dosunmu 20' Jump Shot (2 PTS) (D. DeRozan 2 AST),"[1630245, 201942]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,20.7,Made,,,,,2.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,
176,PT11M14.00S,2021-11-30T01:38:03.9Z,2,REGULAR,instantreplay,request,[],0,,,1610612766,32,33,2021-11-30T01:46:43Z,1585000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Changed to 2-pt FG
161,PT11M00.00S,2021-11-30T01:38:13.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,88.91261498028909,44.85294117647059,1610612766,32,35,2021-11-30T01:43:23Z,1590000,-26.0,52.0,1,right,K. Oubre Jr. driving floating Jump Shot (7 PTS) (T. Rozier 2 AST),"[1626162, 1626179]",1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,5.77,Made,,,,,7.0,T. Rozier,1626179.0,2.0,,,,,,,,,,,
163,PT10M56.00S,2021-11-30T01:38:20.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1630245,5.469776609724048,47.05882352941176,1610612741,34,35,2021-11-30T01:43:51Z,1610000,15.0,-1.0,1,left,A. Dosunmu running Layup (4 PTS) (L. Ball 2 AST),"[1630245, 1628366]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,1.47,Made,,,,,4.0,L. Ball,1628366.0,2.0,,,,,,,,,,,
165,PT10M56.00S,2021-11-30T01:38:24.6Z,2,REGULAR,violation,defensive goaltending,[],1629023,,,1610612741,34,35,2021-11-30T01:45:55Z,1630000,,,0,,P. Washington defensive goaltending VIOLATION,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,1627962.0,,,,,,,,,,
167,PT10M41.00S,2021-11-30T01:38:46.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,89.43823915900131,55.14705882352941,1610612766,34,35,2021-11-30T01:38:51Z,1650000,26.0,47.0,1,right,MISS K. Oubre Jr. driving Layup,[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,5.34,Missed,,,,,,,,,,,,,,,,,,,
168,PT10M40.00S,2021-11-30T01:38:47.0Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,34,35,2021-11-30T01:38:51Z,1660000,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,167.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
169,PT10M33.00S,2021-11-30T01:38:53.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628366,5.338370565045992,51.9607843137255,1610612741,36,35,2021-11-30T01:39:05Z,1670000,-10.0,-2.0,1,left,L. Ball driving Layup (8 PTS),[1628366],1610612741.0,CHI,driving,,,Ball,L. Ball,,,,,1.01,Made,,,,,8.0,,,,,,,,,,,,,,
170,PT10M33.00S,2021-11-30T01:38:58.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,36,35,2021-11-30T01:38:58Z,1680000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M33.00S,2021-11-30T01:41:51.7Z,2,REGULAR,substitution,out,[],1629023,,,1610612766,36,35,2021-11-30T01:41:57Z,1690000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M33.00S,2021-11-30T01:41:51.7Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,36,35,2021-11-30T01:41:57Z,1700000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M16.00S,2021-11-30T01:42:11.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,93.77463863337714,49.01960784313725,1610612766,36,37,2021-11-30T01:48:04Z,1720000,-5.0,6.0,1,right,M. Bridges driving Layup (4 PTS) (K. Oubre Jr. 2 AST),"[1628970, 1626162]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,0.77,Made,,,,,4.0,K. Oubre Jr.,1626162.0,2.0,,,,,,,,,,,
179,PT10M01.00S,2021-11-30T01:42:29.3Z,2,REGULAR,foul,personal,['2freethrow'],202330,,,1610612741,36,37,2021-11-30T01:43:05Z,1740000,,,0,,G. Hayward shooting personal FOUL (1 PF) (DeRozan 2 FT),"[202330, 201942]",1610612766.0,CHA,shooting,,,Hayward,G. Hayward,,,,,,,,,,,,,,,1627962.0,1.0,0.0,DeRozan,201942.0,,,,,,
181,PT10M01.00S,2021-11-30T01:43:07.2Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,37,37,2021-11-30T01:43:07Z,1760000,,,0,,D. DeRozan Free Throw 1 of 2 (7 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
182,PT10M01.00S,2021-11-30T01:43:10.6Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,38,37,2021-11-30T01:43:10Z,1770000,,,0,,D. DeRozan Free Throw 2 of 2 (8 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
