actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
88,PT03M39.00S,2022-02-02T01:28:06.2Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,20,23,2022-02-02T01:28:11Z,870000,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,,,
89,PT03M39.00S,2022-02-02T01:28:12.5Z,1,REGULAR,timeout,full,['team'],0,,,1610612741,20,23,2022-02-02T01:28:16Z,880000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M39.00S,2022-02-02T01:29:20.1Z,1,REGULAR,substitution,out,[],201942,,,1610612741,20,23,2022-02-02T01:29:37Z,890000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M39.00S,2022-02-02T01:29:20.1Z,1,REGULAR,substitution,out,[],1629750,,,1610612741,20,23,2022-02-02T01:29:37Z,900000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M39.00S,2022-02-02T01:29:20.1Z,1,REGULAR,substitution,out,[],1628964,,,1610612741,20,23,2022-02-02T01:29:37Z,910000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M39.00S,2022-02-02T01:29:20.1Z,1,REGULAR,substitution,out,[],1630532,,,1610612741,20,23,2022-02-02T01:29:37Z,920000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M39.00S,2022-02-02T01:29:20.1Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,20,23,2022-02-02T01:29:37Z,930000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M39.00S,2022-02-02T01:29:20.1Z,1,REGULAR,substitution,in,[],1628972,,,1610612741,20,23,2022-02-02T01:29:37Z,940000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M39.00S,2022-02-02T01:29:20.1Z,1,REGULAR,substitution,in,[],203082,,,1610612741,20,23,2022-02-02T01:29:37Z,950000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M39.00S,2022-02-02T01:29:20.1Z,1,REGULAR,substitution,in,[],1629643,,,1610612741,20,23,2022-02-02T01:29:37Z,960000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M24.00S,2022-02-02T01:29:59.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,90.3580814717477,51.470588235294116,1610612741,20,23,2022-02-02T01:30:18Z,970000,7.0,38.0,1,right,MISS N. Vucevic driving Hook,[202696],1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,,,3.88,Missed,,,,,,,,,,,,,,,,,
99,PT03M23.00S,2022-02-02T01:30:00.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,20,23,2022-02-02T01:30:18Z,980000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,,,,
100,PT03M23.00S,2022-02-02T01:30:04.5Z,1,REGULAR,foul,personal,[],202696,,,1610612753,20,23,2022-02-02T01:30:10Z,990000,,,0,,N. Vucevic loose ball personal FOUL (1 PF),"[202696, 1629643]",1610612741.0,CHI,loose ball,,,Vucevic,N. Vucevic,,,,,1148.0,,,,,,,,,,,,1.0,0.0,Okeke,1629643.0,,,,,
102,PT03M07.00S,2022-02-02T01:30:31.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,12.565703022339028,54.65686274509803,1610612753,20,25,2022-02-02T01:30:36Z,1010000,-23.0,66.0,1,left,T. Ross 6' driving floating Jump Shot (2 PTS) (C. Anthony 5 AST),"[203082, 1630175]",1610612753.0,ORL,driving floating,,,Ross,T. Ross,,,,,,,6.96,Made,,,,,2.0,C. Anthony,1630175.0,5.0,,,,,,,,,
104,PT02M47.00S,2022-02-02T01:30:50.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,93.11760840998686,58.57843137254902,1610612741,22,25,2022-02-02T01:30:58Z,1030000,43.0,12.0,1,right,N. Vucevic turnaround Hook (6 PTS) (Z. LaVine 2 AST),"[202696, 203897]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,,,4.46,Made,,,,,6.0,Z. LaVine,203897.0,2.0,,,,,,,,,
106,PT02M36.00S,2022-02-02T01:31:01.4Z,1,REGULAR,3pt,Jump Shot,[],1628976,31.882391590013142,46.07843137254902,1610612753,22,25,2022-02-02T01:31:06Z,1050000,20.0,247.0,1,left,MISS W. Carter Jr. 24' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,24.8,Missed,,,,,,,,,,,,,,,,,
107,PT02M33.00S,2022-02-02T01:31:04.4Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,22,25,2022-02-02T01:31:06Z,1060000,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,
108,PT02M26.00S,2022-02-02T01:31:11.6Z,1,REGULAR,3pt,Jump Shot,[],1628972,93.77463863337714,2.696078431372549,1610612741,22,25,2022-02-02T01:31:17Z,1070000,-237.0,6.0,1,right,MISS T. Brown Jr. 3PT,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,23.66,Missed,,,,,,,,,,,,,,,,,
109,PT02M22.00S,2022-02-02T01:31:15.6Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,22,25,2022-02-02T01:31:17Z,1080000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,
110,PT02M13.00S,2022-02-02T01:31:24.6Z,1,REGULAR,2pt,Jump Shot,[],1630175,21.369908015768726,28.186274509803923,1610612753,22,25,2022-02-02T01:31:28Z,1090000,109.0,148.0,1,left,MISS C. Anthony 18' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,,,18.42,Missed,,,,,,,,,,,,,,,,,
111,PT02M11.00S,2022-02-02T01:31:26.6Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,22,25,2022-02-02T01:31:28Z,1100000,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,110.0,2.0,2.0,0.0,,,,,,,,,,,,,
112,PT02M05.00S,2022-02-02T01:31:34.6Z,1,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612741,22,25,2022-02-02T01:31:49Z,1110000,,,0,,C. Anthony shooting personal FOUL (1 PF) (LaVine 2 FT),"[1630175, 203897]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,201638.0,,,,,,,,,,,,1.0,0.0,LaVine,203897.0,,,,,
114,PT02M05.00S,2022-02-02T01:32:03.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203897,,,1610612741,23,25,2022-02-02T01:32:03Z,1130000,,,0,,Z. LaVine Free Throw 1 of 2 (10 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,
115,PT02M05.00S,2022-02-02T01:32:03.8Z,1,REGULAR,substitution,out,[],202696,,,1610612741,23,25,2022-02-02T01:32:23Z,1140000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M05.00S,2022-02-02T01:32:03.8Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,23,25,2022-02-02T01:32:23Z,1150000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M05.00S,2022-02-02T01:32:03.8Z,1,REGULAR,substitution,out,[],1628976,,,1610612741,23,25,2022-02-02T01:32:23Z,1160000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M05.00S,2022-02-02T01:32:03.8Z,1,REGULAR,substitution,out,[],1630175,,,1610612741,23,25,2022-02-02T01:32:23Z,1170000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M05.00S,2022-02-02T01:32:03.8Z,1,REGULAR,substitution,in,[],1628396,,,1610612741,23,25,2022-02-02T01:32:23Z,1180000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M05.00S,2022-02-02T01:32:03.8Z,1,REGULAR,substitution,in,[],1629744,,,1610612741,23,25,2022-02-02T01:32:23Z,1190000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M05.00S,2022-02-02T01:32:03.8Z,1,REGULAR,substitution,in,[],1630591,,,1610612741,23,25,2022-02-02T01:32:23Z,1200000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M05.00S,2022-02-02T01:32:03.8Z,1,REGULAR,substitution,in,[],1629021,,,1610612741,23,25,2022-02-02T01:32:23Z,1210000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M05.00S,2022-02-02T01:32:25.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203897,,,1610612741,24,25,2022-02-02T01:32:25Z,1220000,,,0,,Z. LaVine Free Throw 2 of 2 (11 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,
124,PT02M04.00S,2022-02-02T01:32:29.5Z,1,REGULAR,foul,personal,[],1629744,,,1610612753,24,25,2022-02-02T01:33:03Z,1230000,,,0,,M. Thomas take personal FOUL (1 PF),"[1629744, 1630591]",1610612741.0,CHI,take,,,Thomas,M. Thomas,,,,,1148.0,,,,,,,,,,,,1.0,0.0,Suggs,1630591.0,,,,,
126,PT02M04.00S,2022-02-02T01:32:36.6Z,1,REGULAR,substitution,out,[],203897,,,1610612753,24,25,2022-02-02T01:32:42Z,1250000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M04.00S,2022-02-02T01:32:36.6Z,1,REGULAR,substitution,in,[],201942,,,1610612753,24,25,2022-02-02T01:32:42Z,1260000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M59.00S,2022-02-02T01:32:49.5Z,1,REGULAR,3pt,Jump Shot,[],203082,32.276609724047304,43.13725490196079,1610612753,24,28,2022-02-02T01:32:54Z,1270000,34.0,251.0,1,left,T. Ross 25' 3PT  (5 PTS) (J. Suggs 3 AST),"[203082, 1630591]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,25.32,Made,,,,,5.0,J. Suggs,1630591.0,3.0,,,,,,,,,
130,PT01M45.00S,2022-02-02T01:33:02.2Z,1,REGULAR,turnover,bad pass,[],1629632,,,1610612741,24,28,2022-02-02T01:33:06Z,1290000,,,0,,C. White bad pass TURNOVER (1 TO),"[1629632, 1629021]",1610612741.0,CHI,,,,White,C. White,,,,,,1.0,,,,,,,,,,,,,,,Wagner,1629021.0,,,
131,PT01M45.00S,2022-02-02T01:33:02.2Z,1,REGULAR,steal,,[],1629021,,,1610612753,24,28,2022-02-02T01:33:04Z,1300000,,,0,,M. Wagner STEAL (1 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M33.00S,2022-02-02T01:33:15.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629021,5.863994743758213,48.529411764705884,1610612753,24,30,2022-02-02T01:33:19Z,1310000,7.0,3.0,1,left,M. Wagner driving finger roll Layup (2 PTS) (C. Okeke 1 AST),"[1629021, 1629643]",1610612753.0,ORL,driving finger roll,,,Wagner,M. Wagner,,,,,,,0.78,Made,,,,,2.0,C. Okeke,1629643.0,1.0,,,,,,,,,
134,PT01M13.00S,2022-02-02T01:33:34.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628396,80.6340341655716,51.225490196078425,1610612741,26,30,2022-02-02T01:33:46Z,1330000,6.0,130.0,1,right,T. Bradley 12' bank Jump Shot (2 PTS) (C. White 1 AST),"[1628396, 1629632]",1610612741.0,CHI,bank,,,Bradley,T. Bradley,,,,,,,12.96,Made,,,,,2.0,C. White,1629632.0,1.0,,,,,,,,,
136,PT01M01.00S,2022-02-02T01:33:46.2Z,1,REGULAR,3pt,Jump Shot,[],1629021,31.882391590013142,53.92156862745098,1610612753,26,33,2022-02-02T01:33:52Z,1350000,-20.0,247.0,1,left,M. Wagner 24' 3PT  (5 PTS) (T. Ross 1 AST),"[1629021, 203082]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,24.8,Made,,,,,5.0,T. Ross,203082.0,1.0,,,,,,,,,
138,PT00M51.10S,2022-02-02T01:33:59.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,79.71419185282524,49.754901960784316,1610612741,28,33,2022-02-02T01:34:28Z,1370000,-1.0,138.0,1,right,D. DeRozan 13' pullup Jump Shot (4 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,13.82,Made,,,,,4.0,,,,,,,,,,,,
139,PT00M51.10S,2022-02-02T01:34:04.9Z,1,REGULAR,foul,personal,['1freethrow'],1629643,,,1610612741,28,33,2022-02-02T01:34:11Z,1380000,,,0,,C. Okeke shooting personal FOUL (1 PF) (DeRozan 1 FT),"[1629643, 201942]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,1148.0,,,,,,,,,,,,1.0,0.0,DeRozan,201942.0,,,,,
141,PT00M51.10S,2022-02-02T01:34:28.5Z,1,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,28,33,2022-02-02T01:34:30Z,1400000,,,0,,MISS D. DeRozan Free Throw 1 of 1,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,
143,PT00M49.70S,2022-02-02T01:34:29.9Z,1,REGULAR,rebound,offensive,[],201942,,,1610612741,28,33,2022-02-02T01:34:30Z,1410000,,,0,,D. DeRozan REBOUND (Off:2 Def:0),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,141.0,2.0,0.0,2.0,,,,,,,,,,,,,
144,PT00M41.50S,2022-02-02T01:34:37.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201942,66.04796320630749,47.549019607843135,1610612741,31,33,2022-02-02T01:34:43Z,1420000,-12.0,267.0,1,right,D. DeRozan 26' 3PT  (7 PTS) (T. Bradley 1 AST),"[201942, 1628396]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,26.69,Made,,,,,7.0,T. Bradley,1628396.0,1.0,,,,,,,,,
146,PT00M30.80S,2022-02-02T01:34:54.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,6.915243101182654,45.588235294117645,1610612753,31,33,2022-02-02T01:34:59Z,1440000,22.0,13.0,1,left,MISS J. Suggs driving finger roll Layup,[1630591],1610612753.0,ORL,driving finger roll,,,Suggs,J. Suggs,,,,,,,2.54,Missed,,,,,,,,,,,,,,,,,
147,PT00M29.10S,2022-02-02T01:34:56.3Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,31,33,2022-02-02T01:34:59Z,1450000,,,0,,D. DeRozan REBOUND (Off:2 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,146.0,3.0,1.0,2.0,,,,,,,,,,,,,
148,PT00M11.00S,2022-02-02T01:35:14.4Z,1,REGULAR,3pt,Jump Shot,[],1628972,95.3515111695138,96.81372549019608,1610612741,34,33,2022-02-02T01:35:19Z,1460000,234.0,-9.0,1,right,T. Brown Jr. 3PT  (3 PTS) (D. DeRozan 3 AST),"[1628972, 201942]",1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,23.43,Made,,,,,3.0,D. DeRozan,201942.0,3.0,,,,,,,,,
150,PT00M01.30S,2022-02-02T01:35:29.3Z,1,REGULAR,3pt,Jump Shot,[],1629021,31.488173455978973,36.029411764705884,1610612753,34,33,2022-02-02T01:35:35Z,1480000,70.0,243.0,1,left,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,25.33,Missed,,,,,,,,,,,,,,,,,
151,PT00M01.30S,2022-02-02T01:35:29.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,34,33,2022-02-02T01:35:35Z,1490000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,
152,PT00M00.00S,2022-02-02T01:35:33.6Z,1,REGULAR,period,end,[],0,,,1610612753,34,33,2022-02-02T01:35:33Z,1500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-02-02T01:38:18.5Z,2,REGULAR,period,start,[],0,,,1610612741,34,33,2022-02-02T01:38:18Z,1510000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M49.00S,2022-02-02T01:38:29.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201942,92.72339027595268,50.0,1610612741,36,33,2022-02-02T01:38:43Z,1520000,0.0,16.0,1,right,D. DeRozan driving DUNK (9 PTS) (C. White 2 AST),"[201942, 1629632]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,,,1.59,Made,,,,,9.0,C. White,1629632.0,2.0,,,,,,,,,
156,PT11M34.00S,2022-02-02T01:38:45.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203914,7.5722733245729295,50.245098039215684,1610612753,36,33,2022-02-02T01:38:58Z,1540000,-1.0,19.0,1,left,MISS G. Harris driving Layup,[203914],1610612753.0,ORL,driving,,,Harris,G. Harris,,,,,,,1.87,Missed,,,,,,,,,,,,,,,,,
157,PT11M33.00S,2022-02-02T01:38:46.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,36,33,2022-02-02T01:39:04Z,1550000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,156.0,,,,,,,,,,,,,,,,
158,PT11M33.00S,2022-02-02T01:38:52.3Z,2,REGULAR,foul,personal,[],1628396,,,1610612753,36,33,2022-02-02T01:39:08Z,1560000,,,0,,T. Bradley loose ball personal FOUL (1 PF),"[1628396, 1629021]",1610612741.0,CHI,loose ball,,,Bradley,T. Bradley,,,,,203177.0,,,,,,,,,,,,1.0,0.0,Wagner,1629021.0,,,,,
160,PT11M26.00S,2022-02-02T01:39:13.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629021,26.757555847568987,79.41176470588235,1610612753,36,33,2022-02-02T01:39:22Z,1580000,-147.0,199.0,1,left,MISS M. Wagner 24' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,24.75,Missed,,,,,,,,,,,,,,,,,
161,PT11M26.00S,2022-02-02T01:39:13.9Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,36,33,2022-02-02T01:39:22Z,1590000,,,0,,D. DeRozan REBOUND (Off:2 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,160.0,4.0,2.0,2.0,,,,,,,,,,,,,
162,PT11M15.00S,2022-02-02T01:39:24.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,86.41590013140605,51.225490196078425,1610612741,36,33,2022-02-02T01:40:18Z,1600000,6.0,75.0,1,right,MISS D. DeRozan 7' pullup Shot - blocked,"[201942, 1629643]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,7.54,Missed,,,,,,,,,,,,,,,Okeke,1629643.0,
163,PT11M15.00S,2022-02-02T01:39:24.5Z,2,REGULAR,block,,[],1629643,,,1610612741,36,33,2022-02-02T01:39:26Z,1610000,,,0,,C. Okeke BLOCK (1 BLK),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M12.00S,2022-02-02T01:39:27.5Z,2,REGULAR,rebound,offensive,[],201942,,,1610612741,36,33,2022-02-02T01:39:33Z,1620000,,,0,,D. DeRozan REBOUND (Off:3 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,162.0,5.0,2.0,3.0,,,,,,,,,,,,,
165,PT11M06.00S,2022-02-02T01:39:33.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,87.07293035479631,96.81372549019608,1610612741,36,33,2022-02-02T01:39:40Z,1630000,234.0,69.0,1,right,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,24.41,Missed,,,,,,,,,,,,,,,,,
166,PT11M02.00S,2022-02-02T01:39:37.4Z,2,REGULAR,rebound,offensive,[],1628396,,,1610612741,36,33,2022-02-02T01:39:40Z,1640000,,,0,,T. Bradley REBOUND (Off:1 Def:0),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,165.0,1.0,0.0,1.0,,,,,,,,,,,,,
167,PT10M59.00S,2022-02-02T01:39:40.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629632,76.2976346911958,30.392156862745097,1610612741,36,33,2022-02-02T01:40:45Z,1650000,-98.0,170.0,1,right,MISS C. White 19' step back Shot,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,,,19.65,Missed,,,,,,,,,,,,,,,,,
168,PT10M57.00S,2022-02-02T01:39:42.0Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,36,33,2022-02-02T01:39:43Z,1660000,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,167.0,1.0,1.0,0.0,,,,,,,,,,,,,
169,PT10M46.00S,2022-02-02T01:39:53.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203914,7.835085413929041,52.20588235294118,1610612753,36,35,2022-02-02T01:39:58Z,1670000,-11.0,21.0,1,left,G. Harris driving Layup (5 PTS) (T. Ross 2 AST),"[203914, 203082]",1610612753.0,ORL,driving,,,Harris,G. Harris,,,,,,,2.38,Made,,,,,5.0,T. Ross,203082.0,2.0,,,,,,,,,
171,PT10M20.00S,2022-02-02T01:40:18.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,91.80354796320631,53.92156862745098,1610612741,38,35,2022-02-02T01:40:23Z,1690000,20.0,25.0,1,right,T. Brown Jr. driving finger roll Layup (5 PTS),[1628972],1610612741.0,CHI,driving finger roll,,,Brown Jr.,T. Brown Jr.,,,,,,,3.14,Made,,,,,5.0,,,,,,,,,,,,
172,PT10M08.00S,2022-02-02T01:40:31.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,7.178055190538765,54.166666666666664,1610612753,38,37,2022-02-02T01:40:39Z,1700000,-21.0,15.0,1,left,M. Wagner driving Layup (7 PTS) (J. Suggs 4 AST),"[1629021, 1630591]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,,,2.56,Made,,,,,7.0,J. Suggs,1630591.0,4.0,,,,,,,,,
174,PT09M59.00S,2022-02-02T01:40:46.0Z,2,REGULAR,foul,offensive,[],1628396,,,1610612741,38,37,2022-02-02T01:40:54Z,1720000,,,0,,T. Bradley off-the-ball offensive FOUL (2 PF),"[1628396, 1629643]",1610612741.0,CHI,off-the-ball,,,Bradley,T. Bradley,,,,,1148.0,,,,,,,,,,,,2.0,0.0,Okeke,1629643.0,,,,,
176,PT09M59.00S,2022-02-02T01:40:46.0Z,2,REGULAR,turnover,offensive foul,[],1628396,,,1610612741,38,37,2022-02-02T01:40:46Z,1740000,,,0,,T. Bradley offensive foul TURNOVER (1 TO),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,1148.0,1.0,,,,,,,,,,,,,,,,,,,
177,PT09M59.00S,2022-02-02T01:40:52.6Z,2,REGULAR,substitution,out,[],1628972,,,1610612753,38,37,2022-02-02T01:41:14Z,1750000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M59.00S,2022-02-02T01:40:52.6Z,2,REGULAR,substitution,out,[],1628396,,,1610612753,38,37,2022-02-02T01:41:14Z,1760000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M59.00S,2022-02-02T01:40:52.6Z,2,REGULAR,substitution,in,[],1629076,,,1610612753,38,37,2022-02-02T01:41:14Z,1770000,,,0,,SUB in: T. Cook,[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M59.00S,2022-02-02T01:40:52.6Z,2,REGULAR,substitution,in,[],1630245,,,1610612753,38,37,2022-02-02T01:41:14Z,1780000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M49.00S,2022-02-02T01:41:18.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629021,5.995400788436268,50.73529411764706,1610612753,38,39,2022-02-02T01:41:38Z,1790000,-4.0,4.0,1,left,M. Wagner cutting DUNK (9 PTS) (C. Okeke 2 AST),"[1629021, 1629643]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,,,0.54,Made,,,,,9.0,C. Okeke,1629643.0,2.0,,,,,,,,,
