actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
171,PT11M33.00S,2021-10-31T00:41:15.8Z,2,REGULAR,turnover,backcourt,[],203903,,,1610612762,28,24,2021-10-31T00:41:23Z,1700000,,,0,,J. Clarkson backcourt TURNOVER (2 TO),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,2.0,,,,,202901.0,,,,,,,
172,PT11M25.00S,2021-10-31T00:41:36.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,85.10183968462549,51.225490196078425,1610612741,30,24,2021-10-31T00:41:41Z,1710000,6.0,88.0,1,right,D. DeRozan 8' turnaround Jump Shot (6 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,8.77,Made,,,,,6.0,,,,,,,,,,,,,
173,PT11M02.00S,2021-10-31T00:41:59.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,5.469776609724048,65.44117647058823,1610612762,30,24,2021-10-31T00:42:10Z,1720000,-77.0,-1.0,1,left,MISS J. Clarkson 7' fadeaway Shot,[203903],1610612762.0,UTA,fadeaway,,,Clarkson,J. Clarkson,,,,,7.72,Missed,,,,,,,,,,,,,,,,,,
174,PT10M56.00S,2021-10-31T00:42:05.5Z,2,REGULAR,rebound,offensive,[],203497,,,1610612762,30,24,2021-10-31T00:42:10Z,1730000,,,0,,R. Gobert REBOUND (Off:4 Def:4),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,173.0,8.0,4.0,4.0,,,,,,,,,,,,,,
175,PT10M56.00S,2021-10-31T00:42:10.8Z,2,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,30,24,2021-10-31T00:42:19Z,1740000,,,0,,J. Clarkson bad pass out-of-bounds TURNOVER (3 TO),[203903],1610612762.0,UTA,bad pass,,,Clarkson,J. Clarkson,,,,,,,,,,,,3.0,,,,,204059.0,,,,,,,
176,PT10M41.00S,2021-10-31T00:42:26.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630245,91.80354796320631,51.225490196078425,1610612741,30,24,2021-10-31T00:42:34Z,1750000,6.0,25.0,1,right,MISS A. Dosunmu driving Layup,[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,
177,PT10M38.00S,2021-10-31T00:42:29.5Z,2,REGULAR,rebound,offensive,[],201942,,,1610612741,30,24,2021-10-31T00:42:34Z,1760000,,,0,,D. DeRozan REBOUND (Off:1 Def:0),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,176.0,1.0,0.0,1.0,,,,,,,,,,,,,,
178,PT10M35.00S,2021-10-31T00:42:32.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628366,87.33574244415243,94.11764705882352,1610612741,30,24,2021-10-31T00:42:41Z,1770000,221.0,67.0,1,right,MISS L. Ball fadeaway 3PT,[1628366],1610612741.0,CHI,fadeaway,,,Ball,L. Ball,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,
179,PT10M35.00S,2021-10-31T00:42:32.1Z,2,REGULAR,rebound,defensive,[],1630215,,,1610612762,30,24,2021-10-31T00:43:18Z,1780000,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,178.0,1.0,1.0,0.0,,,,,,,,,,,,,,
188,PT10M35.00S,2021-10-31T00:42:34.7Z,2,REGULAR,turnover,out-of-bounds,[],1630215,,,1610612762,30,24,2021-10-31T00:44:17Z,1785000,,,0,,J. Butler bad pass out-of-bounds TURNOVER (1 TO),[1630215],1610612762.0,UTA,bad pass,,,Butler,J. Butler,,,,,,,,,,,,1.0,,,,,202901.0,,,,,,,
180,PT10M35.00S,2021-10-31T00:42:37.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,30,24,2021-10-31T00:44:17Z,1790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M26.00S,2021-10-31T00:43:05.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201942,83.26215505913272,33.33333333333333,1610612741,32,24,2021-10-31T00:44:17Z,1800000,-83.0,105.0,1,right,D. DeRozan 13' pullup Jump Shot (8 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,13.39,Made,,,,,8.0,,,,,,,,,,,,,
182,PT10M14.00S,2021-10-31T00:43:17.1Z,2,REGULAR,3pt,Jump Shot,[],204060,4.681340341655716,5.392156862745098,1610612762,32,27,2021-10-31T00:43:27Z,1810000,223.0,-8.0,1,left,J. Ingles 3PT  (6 PTS) (J. Butler 1 AST),"[204060, 1630215]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,22.32,Made,,,,,6.0,,,,,,,,,,,J. Butler,1630215.0,1.0
184,PT09M59.00S,2021-10-31T00:43:32.4Z,2,REGULAR,2pt,Jump Shot,[],201942,76.2976346911958,42.40196078431372,1610612741,34,27,2021-10-31T00:44:23Z,1830000,-38.0,170.0,1,right,D. DeRozan 17' Jump Shot (10 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,17.45,Made,,,,,10.0,,,,,,,,,,,,,
185,PT09M32.00S,2021-10-31T00:43:59.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629672,5.338370565045992,48.28431372549019,1610612762,34,27,2021-10-31T00:45:28Z,1840000,9.0,-2.0,1,left,MISS E. Paschall driving Layup,[1629672],1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,0.89,Missed,,,,,,,,,,,,,,,,,,
186,PT09M32.00S,2021-10-31T00:43:59.7Z,2,REGULAR,rebound,offensive,[],1629672,,,1610612762,34,27,2021-10-31T00:44:29Z,1850000,,,0,,E. Paschall REBOUND (Off:1 Def:0),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,185.0,1.0,0.0,1.0,,,,,,,,,,,,,,
187,PT09M28.00S,2021-10-31T00:44:03.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629672,5.590000152587891,50.0,1610612762,34,29,2021-10-31T00:44:03Z,1860000,0.0,0.0,1,left,E. Paschall tip Layup (2 PTS),[1629672],1610612762.0,UTA,tip,,,Paschall,E. Paschall,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,
189,PT09M16.00S,2021-10-31T00:44:18.1Z,2,REGULAR,foul,personal,['2freethrow'],1629672,,,1610612741,34,29,2021-10-31T00:44:47Z,1870000,,,0,,E. Paschall shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1629672, 201942]",1610612762.0,UTA,shooting,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,DeRozan,201942.0,,,
191,PT09M16.00S,2021-10-31T00:44:48.1Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,35,29,2021-10-31T00:44:48Z,1890000,,,0,,D. DeRozan Free Throw 1 of 2 (11 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
192,PT09M16.00S,2021-10-31T00:45:10.0Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,36,29,2021-10-31T00:45:10Z,1900000,,,0,,D. DeRozan Free Throw 2 of 2 (12 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
193,PT09M01.00S,2021-10-31T00:45:27.0Z,2,REGULAR,3pt,Jump Shot,[],203903,28.465834428383708,79.41176470588235,1610612762,36,29,2021-10-31T00:45:40Z,1910000,-147.0,215.0,1,left,MISS J. Clarkson 26' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,
194,PT09M01.00S,2021-10-31T00:45:27.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,36,29,2021-10-31T00:45:40Z,1920000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,193.0,,,,,,,,,,,,,,,,,
195,PT09M01.00S,2021-10-31T00:45:33.4Z,2,REGULAR,foul,personal,[],1628396,,,1610612762,36,29,2021-10-31T00:45:37Z,1930000,,,0,,T. Bradley loose ball personal FOUL (2 PF),"[1628396, 203497]",1610612741.0,CHI,loose ball,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Gobert,203497.0,,,
197,PT08M50.00S,2021-10-31T00:46:02.0Z,2,REGULAR,turnover,lost ball,[],1630215,,,1610612762,36,29,2021-10-31T00:46:07Z,1950000,,,0,,J. Butler lost ball TURNOVER (2 TO),"[1630215, 1628366]",1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,2.0,Ball,1628366.0,,,,,,,,,,
198,PT08M50.00S,2021-10-31T00:46:02.0Z,2,REGULAR,steal,,[],1628366,,,1610612741,36,29,2021-10-31T00:46:03Z,1960000,,,0,,L. Ball STEAL (3 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M44.00S,2021-10-31T00:46:08.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628366,93.9060446780552,49.754901960784316,1610612741,38,29,2021-10-31T00:46:16Z,1970000,-1.0,5.0,1,right,L. Ball driving finger roll Layup (11 PTS) (A. Dosunmu 1 AST),"[1628366, 1630245]",1610612741.0,CHI,driving finger roll,,,Ball,L. Ball,,,,,0.49,Made,,,,,11.0,,,,,,,,,,,A. Dosunmu,1630245.0,1.0
201,PT08M44.00S,2021-10-31T00:46:14.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,38,29,2021-10-31T00:46:14Z,1990000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M34.00S,2021-10-31T00:49:14.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204060,8.360709592641262,60.78431372549019,1610612762,38,29,2021-10-31T00:49:23Z,2000000,-54.0,26.0,1,left,MISS J. Ingles driving Layup - blocked,"[204060, 1627884]",1610612762.0,UTA,driving,,,Ingles,J. Ingles,,,,,5.99,Missed,,,,,,,,,Jones Jr.,1627884.0,,,,,,,,
203,PT08M34.00S,2021-10-31T00:49:14.4Z,2,REGULAR,block,,[],1627884,,,1610612762,38,29,2021-10-31T00:49:17Z,2010000,,,0,,D. Jones Jr. BLOCK (1 BLK),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M34.00S,2021-10-31T00:49:14.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,38,29,2021-10-31T00:49:23Z,2020000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,202.0,,,,,,,,,,,,,,,,,
205,PT08M34.00S,2021-10-31T00:49:19.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,38,29,2021-10-31T00:49:19Z,2030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M32.00S,2021-10-31T00:49:30.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203903,4.155716162943495,98.2843137254902,1610612762,38,29,2021-10-31T00:49:35Z,2040000,-241.0,-13.0,1,left,MISS J. Clarkson 24' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,24.18,Missed,,,,,,,,,,,,,,,,,,
207,PT08M29.00S,2021-10-31T00:49:33.8Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,38,29,2021-10-31T00:49:35Z,2050000,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,206.0,2.0,2.0,0.0,,,,,,,,,,,,,,
208,PT08M21.00S,2021-10-31T00:49:41.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,83.65637319316689,47.05882352941176,1610612741,40,29,2021-10-31T00:49:46Z,2060000,-15.0,101.0,1,right,D. DeRozan 10' pullup Jump Shot (14 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,10.22,Made,,,,,14.0,,,,,,,,,,,,,
209,PT08M03.00S,2021-10-31T00:49:58.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,6.258212877792378,53.18627450980392,1610612762,40,29,2021-10-31T00:50:07Z,2070000,-16.0,6.0,1,left,MISS J. Clarkson finger roll Layup,[203903],1610612762.0,UTA,finger roll,,,Clarkson,J. Clarkson,,,,,1.71,Missed,,,,,,,,,,,,,,,,,,
210,PT08M02.00S,2021-10-31T00:49:59.8Z,2,REGULAR,rebound,defensive,[],1628366,,,1610612741,40,29,2021-10-31T00:50:07Z,2080000,,,0,,L. Ball REBOUND (Off:0 Def:3),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,209.0,3.0,3.0,0.0,,,,,,,,,,,,,,
211,PT08M01.00S,2021-10-31T00:50:06.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,93.64323258869908,50.245098039215684,1610612741,40,29,2021-10-31T00:50:23Z,2090000,1.0,7.0,1,right,MISS A. Dosunmu driving Layup - blocked,"[1630245, 1630215]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,0.74,Missed,,,,,,,,,Butler,1630215.0,,,,,,,,
212,PT08M01.00S,2021-10-31T00:50:06.4Z,2,REGULAR,block,,[],1630215,,,1610612741,40,29,2021-10-31T00:50:10Z,2100000,,,0,,J. Butler BLOCK (1 BLK),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M01.00S,2021-10-31T00:50:06.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,40,29,2021-10-31T00:50:23Z,2110000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,211.0,,,,,,,,,,,,,,,,,
214,PT08M01.00S,2021-10-31T00:50:11.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,40,29,2021-10-31T00:50:11Z,2120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M01.00S,2021-10-31T00:50:12.5Z,2,REGULAR,substitution,out,[],1629672,,,1610612741,40,29,2021-10-31T00:50:25Z,2130000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M01.00S,2021-10-31T00:50:12.5Z,2,REGULAR,substitution,out,[],204060,,,1610612741,40,29,2021-10-31T00:50:25Z,2140000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M01.00S,2021-10-31T00:50:12.5Z,2,REGULAR,substitution,out,[],1630215,,,1610612741,40,29,2021-10-31T00:50:25Z,2150000,,,0,,SUB out: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M01.00S,2021-10-31T00:50:12.5Z,2,REGULAR,substitution,out,[],203497,,,1610612741,40,29,2021-10-31T00:50:25Z,2160000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M01.00S,2021-10-31T00:50:12.5Z,2,REGULAR,substitution,in,[],202711,,,1610612741,40,29,2021-10-31T00:50:25Z,2170000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M01.00S,2021-10-31T00:50:12.5Z,2,REGULAR,substitution,in,[],1628378,,,1610612741,40,29,2021-10-31T00:50:25Z,2180000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M01.00S,2021-10-31T00:50:12.5Z,2,REGULAR,substitution,in,[],1626220,,,1610612741,40,29,2021-10-31T00:50:25Z,2190000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M01.00S,2021-10-31T00:50:12.5Z,2,REGULAR,substitution,in,[],202355,,,1610612741,40,29,2021-10-31T00:50:25Z,2200000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M53.00S,2021-10-31T00:50:33.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201942,79.97700394218134,71.32352941176471,1610612741,40,29,2021-10-31T00:50:38Z,2210000,107.0,136.0,1,right,MISS D. DeRozan 17' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,17.26,Missed,,,,,,,,,,,,,,,,,,
224,PT07M52.00S,2021-10-31T00:50:34.6Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612762,40,29,2021-10-31T00:50:38Z,2220000,,,0,,D. Mitchell REBOUND (Off:0 Def:4),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,223.0,4.0,4.0,0.0,,,,,,,,,,,,,,
225,PT07M38.00S,2021-10-31T00:50:50.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202355,6.258212877792378,63.48039215686274,1610612762,40,31,2021-10-31T00:51:01Z,2230000,-67.0,6.0,1,left,H. Whiteside 6' Hook (2 PTS) (R. O'Neale 2 AST),"[202355, 1626220]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,6.77,Made,,,,,2.0,,,,,,,,,,,R. O'Neale,1626220.0,2.0
227,PT07M38.00S,2021-10-31T00:50:56.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,40,31,2021-10-31T00:50:56Z,2250000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M38.00S,2021-10-31T00:53:30.8Z,2,REGULAR,substitution,out,[],1628366,,,1610612741,40,31,2021-10-31T00:53:40Z,2260000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M38.00S,2021-10-31T00:53:30.8Z,2,REGULAR,substitution,out,[],201942,,,1610612741,40,31,2021-10-31T00:53:40Z,2270000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M38.00S,2021-10-31T00:53:30.8Z,2,REGULAR,substitution,out,[],1628396,,,1610612741,40,31,2021-10-31T00:53:40Z,2280000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M38.00S,2021-10-31T00:53:30.8Z,2,REGULAR,substitution,in,[],203897,,,1610612741,40,31,2021-10-31T00:53:40Z,2290000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M38.00S,2021-10-31T00:53:30.8Z,2,REGULAR,substitution,in,[],202696,,,1610612741,40,31,2021-10-31T00:53:40Z,2300000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M38.00S,2021-10-31T00:53:30.8Z,2,REGULAR,substitution,in,[],1627936,,,1610612741,40,31,2021-10-31T00:53:40Z,2310000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M19.00S,2021-10-31T00:54:04.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,87.33574244415243,50.73529411764706,1610612741,42,31,2021-10-31T00:54:10Z,2320000,4.0,67.0,1,right,N. Vucevic 6' pullup Jump Shot (3 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,pullup,,,Vucevic,N. Vucevic,,,,,6.66,Made,,,,,3.0,,,,,,,,,,,Z. LaVine,203897.0,1.0
236,PT06M57.00S,2021-10-31T00:54:27.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,5.995400788436268,49.50980392156863,1610612762,42,33,2021-10-31T00:54:35Z,2340000,2.0,4.0,1,left,D. Mitchell running finger roll Layup (11 PTS),[1628378],1610612762.0,UTA,running finger roll,,,Mitchell,D. Mitchell,,,,,0.46,Made,,,,,11.0,,,,,,,,,,,,,
237,PT06M48.00S,2021-10-31T00:54:35.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,93.38042049934296,50.245098039215684,1610612741,42,33,2021-10-31T00:54:44Z,2350000,1.0,10.0,1,right,MISS A. Caruso Layup - blocked,"[1627936, 202355]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,0.98,Missed,,,,,,,,,Whiteside,202355.0,,,,,,,,
238,PT06M48.00S,2021-10-31T00:54:35.5Z,2,REGULAR,block,,[],202355,,,1610612741,42,33,2021-10-31T00:54:41Z,2360000,,,0,,H. Whiteside BLOCK (1 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M42.00S,2021-10-31T00:54:41.5Z,2,REGULAR,rebound,offensive,[],1627884,,,1610612741,42,33,2021-10-31T00:54:44Z,2370000,,,0,,D. Jones Jr. REBOUND (Off:1 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,237.0,2.0,1.0,1.0,,,,,,,,,,,,,,
240,PT06M39.00S,2021-10-31T00:54:44.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630245,95.6143232588699,46.32352941176471,1610612741,42,33,2021-10-31T00:57:33Z,2380000,-18.0,-11.0,1,right,MISS A. Dosunmu driving Layup,[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,2.16,Missed,,,,,,,,,,,,,,,,,,
241,PT06M37.00S,2021-10-31T00:54:46.9Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,42,33,2021-10-31T00:54:46Z,2390000,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,240.0,2.0,2.0,0.0,,,,,,,,,,,,,,
242,PT06M34.00S,2021-10-31T00:54:49.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,19.136005256241788,93.62745098039215,1610612762,42,36,2021-10-31T00:54:56Z,2400000,-218.0,127.0,1,left,R. O'Neale 25' 3PT  (3 PTS) (J. Clarkson 1 AST),"[1626220, 203903]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,25.26,Made,,,,,3.0,,,,,,,,,,,J. Clarkson,203903.0,1.0
244,PT06M14.00S,2021-10-31T00:55:12.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,91.14651773981603,49.754901960784316,1610612741,44,36,2021-10-31T00:55:22Z,2420000,-1.0,31.0,1,right,Z. LaVine running Layup (8 PTS) (N. Vucevic 1 AST),"[203897, 202696]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,3.07,Made,,,,,8.0,,,,,,,,,,,N. Vucevic,202696.0,1.0
246,PT06M14.00S,2021-10-31T00:55:16.5Z,2,REGULAR,foul,personal,['1freethrow'],202355,,,1610612741,44,36,2021-10-31T00:55:51Z,2440000,,,0,,H. Whiteside shooting personal FOUL (2 PF) (LaVine 1 FT),"[202355, 203897]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,1198.0,2.0,0.0,LaVine,203897.0,,,
248,PT06M14.00S,2021-10-31T00:55:24.6Z,2,REGULAR,substitution,out,[],1627884,,,1610612741,44,36,2021-10-31T00:56:38Z,2460000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M14.00S,2021-10-31T00:55:24.6Z,2,REGULAR,substitution,in,[],1629750,,,1610612741,44,36,2021-10-31T00:56:38Z,2470000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M14.00S,2021-10-31T00:55:52.2Z,2,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,45,36,2021-10-31T00:55:52Z,2480000,,,0,,Z. LaVine Free Throw 1 of 1 (9 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
251,PT05M51.00S,2021-10-31T00:56:15.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,6.1268068331143235,51.9607843137255,1610612762,45,38,2021-10-31T00:56:20Z,2490000,-10.0,5.0,1,left,J. Clarkson driving finger roll Layup (4 PTS) (D. Mitchell 2 AST),"[203903, 1628378]",1610612762.0,UTA,driving finger roll,,,Clarkson,J. Clarkson,,,,,1.1,Made,,,,,4.0,,,,,,,,,,,D. Mitchell,1628378.0,2.0
254,PT05M38.00S,2021-10-31T00:56:39.5Z,2,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612741,45,38,2021-10-31T00:56:59Z,2520000,,,0,,D. Mitchell shooting personal FOUL (1 PF) (LaVine 2 FT),"[1628378, 203897]",1610612762.0,UTA,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,LaVine,203897.0,,,
256,PT05M38.00S,2021-10-31T00:57:00.4Z,2,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,46,38,2021-10-31T00:57:00Z,2540000,,,0,,Z. LaVine Free Throw 1 of 2 (10 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
257,PT05M38.00S,2021-10-31T00:57:18.3Z,2,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,47,38,2021-10-31T00:57:18Z,2550000,,,0,,Z. LaVine Free Throw 2 of 2 (11 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
