actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
93,PT04M02.00S,2022-02-15T01:27:58.3Z,1,REGULAR,3pt,Jump Shot,[],1627749,68.41327201051249,69.85294117647058,1610612759,21,17,2022-02-15T01:30:04Z,930000,99.0,244.0,1,right,MISS D. Murray 26' step back 3PT,[1627749],1610612759.0,SAS,step back,,,Murray,D. Murray,,,,,,,,26.38,Missed,,,,,,,,,,,,,,,
94,PT03M58.00S,2022-02-15T01:28:02.3Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,21,17,2022-02-15T01:28:06Z,940000,,,0,,N. Vucevic REBOUND (Off:0 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,93.0,6.0,6.0,0.0,,,,,,,
95,PT03M47.00S,2022-02-15T01:28:13.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,19.398817345597898,51.470588235294116,1610612741,23,17,2022-02-15T01:28:20Z,950000,-7.0,130.0,1,left,N. Vucevic 13' pullup Jump Shot (8 PTS) (C. White 2 AST),"[202696, 1629632]",1610612741.0,CHI,pullup,,,Vucevic,N. Vucevic,,,,,,,,13.0,Made,8.0,C. White,1629632.0,2.0,,,,,,,,,,,
97,PT03M33.00S,2022-02-15T01:28:26.3Z,1,REGULAR,3pt,Jump Shot,[],1628380,66.44218134034165,41.42156862745098,1610612759,23,17,2022-02-15T01:28:31Z,970000,-43.0,263.0,1,right,MISS Z. Collins 26' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,26.64,Missed,,,,,,,,,,,,,,,
98,PT03M30.00S,2022-02-15T01:28:29.3Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612741,23,17,2022-02-15T01:28:31Z,980000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:2),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,97.0,2.0,2.0,0.0,,,,,,,
99,PT03M20.00S,2022-02-15T01:28:40.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,4.418528252299605,51.9607843137255,1610612741,25,17,2022-02-15T01:31:34Z,990000,-10.0,-11.0,1,left,N. Vucevic driving finger roll Layup (10 PTS),[202696],1610612741.0,CHI,driving finger roll,,,Vucevic,N. Vucevic,,,,,,,,1.47,Made,10.0,,,,,,,,,,,,,,
100,PT03M12.00S,2022-02-15T01:28:48.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630563,94.1688567674113,50.98039215686274,1610612759,25,19,2022-02-15T01:29:00Z,1000000,5.0,2.0,1,right,J. Primo driving Layup (2 PTS),[1630563],1610612759.0,SAS,driving,,,Primo,J. Primo,,,,,,,,0.54,Made,2.0,,,,,,,,,,,,,,
101,PT02M58.00S,2022-02-15T01:29:02.2Z,1,REGULAR,2pt,Jump Shot,[],1629632,24.392247043363994,72.30392156862744,1610612741,25,19,2022-02-15T01:32:09Z,1010000,-112.0,177.0,1,left,MISS C. White 20' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,,,,20.9,Missed,,,,,,,,,,,,,,,
102,PT02M53.00S,2022-02-15T01:29:07.2Z,1,REGULAR,rebound,offensive,[],1627884,,,1610612741,25,19,2022-02-15T01:29:11Z,1020000,,,0,,D. Jones Jr. REBOUND (Off:1 Def:0),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,101.0,1.0,0.0,1.0,,,,,,,
103,PT02M53.00S,2022-02-15T01:29:06.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627884,5.590000152587891,50.0,1610612741,25,19,2022-02-15T01:29:06Z,1030000,0.0,0.0,1,left,MISS D. Jones Jr. tip Layup,[1627884],1610612741.0,CHI,tip,,,Jones Jr.,D. Jones Jr.,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
104,PT02M52.00S,2022-02-15T01:29:08.0Z,1,REGULAR,rebound,offensive,[],1627884,,,1610612741,25,19,2022-02-15T01:29:08Z,1040000,,,0,,D. Jones Jr. REBOUND (Off:2 Def:0),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,103.0,2.0,0.0,2.0,,,,,,,
105,PT02M52.00S,2022-02-15T01:29:08.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627884,5.590000152587891,50.0,1610612741,25,19,2022-02-15T01:29:08Z,1050000,0.0,0.0,1,left,MISS D. Jones Jr. tip Layup,[1627884],1610612741.0,CHI,tip,,,Jones Jr.,D. Jones Jr.,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
106,PT02M50.00S,2022-02-15T01:29:09.5Z,1,REGULAR,rebound,offensive,[],1627884,,,1610612741,25,19,2022-02-15T01:29:09Z,1060000,,,0,,D. Jones Jr. REBOUND (Off:3 Def:0),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,105.0,3.0,0.0,3.0,,,,,,,
107,PT02M50.00S,2022-02-15T01:29:09.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627884,5.590000152587891,50.0,1610612741,25,19,2022-02-15T01:29:09Z,1070000,0.0,0.0,1,left,MISS D. Jones Jr. tip Layup,[1627884],1610612741.0,CHI,tip,,,Jones Jr.,D. Jones Jr.,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
108,PT02M50.00S,2022-02-15T01:29:10.1Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612759,25,19,2022-02-15T01:29:10Z,1080000,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,107.0,1.0,1.0,0.0,,,,,,,
109,PT02M43.00S,2022-02-15T01:29:17.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,94.1688567674113,51.470588235294116,1610612759,25,21,2022-02-15T01:29:22Z,1090000,7.0,2.0,1,right,Z. Collins driving finger roll Layup (2 PTS) (L. Walker IV 1 AST),"[1628380, 1629022]",1610612759.0,SAS,driving finger roll,,,Collins,Z. Collins,,,,,,,,0.77,Made,2.0,L. Walker IV,1629022.0,1.0,,,,,,,,,,,
111,PT02M21.00S,2022-02-15T01:29:39.1Z,1,REGULAR,2pt,Hook,[],202696,7.703679369250986,29.65686274509804,1610612741,27,21,2022-02-15T01:33:10Z,1110000,102.0,20.0,1,left,N. Vucevic 10' turnaround Hook (12 PTS),[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,,,,10.36,Made,12.0,,,,,,,,,,,,,,
113,PT02M07.00S,2022-02-15T01:29:53.2Z,1,REGULAR,2pt,Jump Shot,[],1629022,91.40932982917214,83.33333333333334,1610612759,27,23,2022-02-15T01:33:31Z,1130000,167.0,28.0,1,right,L. Walker IV 16' pullup Jump Shot (2 PTS) (D. Vassell 1 AST),"[1629022, 1630170]",1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,16.91,Made,2.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,
115,PT01M48.00S,2022-02-15T01:30:14.7Z,1,REGULAR,turnover,out-of-bounds,[],202696,,,1610612741,27,23,2022-02-15T01:30:19Z,1150000,,,0,,N. Vucevic bad pass out-of-bounds TURNOVER (1 TO),[202696],1610612741.0,CHI,bad pass,,,Vucevic,N. Vucevic,,,,,1.0,,,,,,,,,,,,,203177.0,,,,,,
116,PT01M48.00S,2022-02-15T01:30:17.5Z,1,REGULAR,substitution,out,[],1629632,,,1610612759,27,23,2022-02-15T01:30:44Z,1160000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M48.00S,2022-02-15T01:30:17.5Z,1,REGULAR,substitution,out,[],202696,,,1610612759,27,23,2022-02-15T01:30:44Z,1170000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M48.00S,2022-02-15T01:30:17.5Z,1,REGULAR,substitution,out,[],1627749,,,1610612759,27,23,2022-02-15T01:30:44Z,1180000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M48.00S,2022-02-15T01:30:17.5Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,27,23,2022-02-15T01:30:44Z,1190000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M48.00S,2022-02-15T01:30:17.5Z,1,REGULAR,substitution,in,[],201942,,,1610612759,27,23,2022-02-15T01:30:44Z,1200000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M48.00S,2022-02-15T01:30:17.5Z,1,REGULAR,substitution,in,[],1628396,,,1610612759,27,23,2022-02-15T01:30:44Z,1210000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M48.00S,2022-02-15T01:30:17.5Z,1,REGULAR,substitution,in,[],1628966,,,1610612759,27,23,2022-02-15T01:30:44Z,1220000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M48.00S,2022-02-15T01:30:17.5Z,1,REGULAR,substitution,in,[],1630200,,,1610612759,27,23,2022-02-15T01:30:44Z,1230000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M34.00S,2022-02-15T01:30:49.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629022,81.553876478318,62.5,1610612759,27,25,2022-02-15T01:34:06Z,1240000,62.0,121.0,1,right,L. Walker IV 13' pullup Jump Shot (4 PTS),[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,13.61,Made,4.0,,,,,,,,,,,,,,
125,PT01M26.00S,2022-02-15T01:30:57.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,20.05584756898817,40.68627450980392,1610612741,29,25,2022-02-15T01:31:07Z,1250000,47.0,136.0,1,left,D. DeRozan 14' pullup Jump Shot (2 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,,14.38,Made,2.0,,,,,,,,,,,,,,
126,PT01M14.00S,2022-02-15T01:31:09.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,92.06636005256242,50.49019607843137,1610612759,29,27,2022-02-15T01:31:13Z,1260000,2.0,22.0,1,right,K. Bates-Diop Layup (2 PTS) (Z. Collins 1 AST),"[1628966, 1628380]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,2.22,Made,2.0,Z. Collins,1628380.0,1.0,,,,,,,,,,,
128,PT01M03.00S,2022-02-15T01:31:20.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,7.835085413929041,53.67647058823529,1610612741,29,27,2022-02-15T01:31:27Z,1280000,-18.0,21.0,1,left,MISS D. DeRozan driving Layup - blocked,"[201942, 1628380]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,,,,2.8,Missed,,,,,,,,,,,,,,Collins,1628380.0
131,PT01M03.00S,2022-02-15T01:31:20.5Z,1,REGULAR,block,,[],1628380,,,1610612741,29,27,2022-02-15T01:31:32Z,1285000,,,0,,Z. Collins BLOCK (1 BLK),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,
129,PT00M59.90S,2022-02-15T01:31:23.6Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,29,27,2022-02-15T01:31:27Z,1290000,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,
130,PT00M54.60S,2022-02-15T01:31:30.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,70.77858081471747,25.0,1610612759,29,27,2022-02-15T01:31:43Z,1300000,-125.0,222.0,1,right,MISS L. Walker IV 25' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,25.49,Missed,,,,,,,,,,,,,,,
132,PT00M52.40S,2022-02-15T01:31:32.7Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612741,29,27,2022-02-15T01:31:32Z,1310000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:3),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,130.0,3.0,3.0,0.0,,,,,,,
133,PT00M48.60S,2022-02-15T01:31:36.6Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1628972,19.530223390275953,32.59803921568628,1610612741,29,27,2022-02-15T01:35:11Z,1320000,87.0,131.0,1,left,MISS T. Brown Jr. 15' pullup Shot,[1628972],1610612741.0,CHI,pullup,,,Brown Jr.,T. Brown Jr.,,,,,,,,15.73,Missed,,,,,,,,,,,,,,,
134,PT00M45.30S,2022-02-15T01:31:39.9Z,1,REGULAR,rebound,offensive,[],1628396,,,1610612741,29,27,2022-02-15T01:31:53Z,1330000,,,0,,T. Bradley REBOUND (Off:1 Def:0),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,133.0,1.0,0.0,1.0,,,,,,,
135,PT00M44.40S,2022-02-15T01:31:40.6Z,1,REGULAR,turnover,lost ball,[],1628396,,,1610612741,29,27,2022-02-15T01:32:10Z,1340000,,,0,,T. Bradley lost ball TURNOVER (1 TO),"[1628396, 1630200]",1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,1.0,Jones,1630200.0,,,,,,,,,,,,,,,,,
136,PT00M44.40S,2022-02-15T01:31:40.6Z,1,REGULAR,steal,,[],1630200,,,1610612759,29,27,2022-02-15T01:31:43Z,1350000,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M39.70S,2022-02-15T01:31:45.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628966,93.77463863337714,50.73529411764706,1610612759,29,27,2022-02-15T01:32:14Z,1360000,4.0,6.0,1,right,MISS K. Bates-Diop Layup,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,0.7,Missed,,,,,,,,,,,,,,,
138,PT00M37.00S,2022-02-15T01:31:48.1Z,1,REGULAR,rebound,offensive,[],1629022,,,1610612759,29,27,2022-02-15T01:31:48Z,1370000,,,0,,L. Walker IV REBOUND (Off:1 Def:1),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,137.0,2.0,1.0,1.0,,,,,,,
139,PT00M34.60S,2022-02-15T01:31:50.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628966,93.77463863337714,46.568627450980394,1610612759,29,27,2022-02-15T01:32:18Z,1380000,-17.0,6.0,1,right,MISS K. Bates-Diop Layup - blocked,"[1628966, 1628396]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,1.82,Missed,,,,,,,,,,,,,,Bradley,1628396.0
140,PT00M34.60S,2022-02-15T01:31:50.6Z,1,REGULAR,block,,[],1628396,,,1610612759,29,27,2022-02-15T01:31:53Z,1390000,,,0,,T. Bradley BLOCK (1 BLK),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M31.50S,2022-02-15T01:31:53.7Z,1,REGULAR,rebound,defensive,[],1628396,,,1610612741,29,27,2022-02-15T01:32:18Z,1400000,,,0,,T. Bradley REBOUND (Off:1 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,139.0,2.0,1.0,1.0,,,,,,,
142,PT00M12.00S,2022-02-15T01:32:13.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628396,10.5946123521682,50.0,1610612741,29,27,2022-02-15T01:32:27Z,1410000,0.0,47.0,1,left,MISS T. Bradley pullup Shot,[1628396],1610612741.0,CHI,pullup,,,Bradley,T. Bradley,,,,,,,,4.71,Missed,,,,,,,,,,,,,,,
143,PT00M09.70S,2022-02-15T01:32:15.5Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612759,29,27,2022-02-15T01:32:27Z,1420000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,142.0,1.0,1.0,0.0,,,,,,,
144,PT00M02.90S,2022-02-15T01:32:22.3Z,1,REGULAR,2pt,Jump Shot,[],1629022,70.90998685939553,43.872549019607845,1610612759,29,27,2022-02-15T01:36:08Z,1430000,-31.0,221.0,1,right,MISS L. Walker IV 22' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,22.3,Missed,,,,,,,,,,,,,,,
145,PT00M02.90S,2022-02-15T01:32:22.3Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612741,29,27,2022-02-15T01:32:30Z,1440000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:4),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,144.0,4.0,4.0,0.0,,,,,,,
146,PT00M00.00S,2022-02-15T01:32:27.1Z,1,REGULAR,period,end,[],0,,,1610612741,29,27,2022-02-15T01:32:27Z,1450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-02-15T01:33:52.9Z,2,REGULAR,substitution,out,['startperiod'],1627884,,,1610612741,29,27,2022-02-15T01:35:13Z,1460000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-02-15T01:33:52.9Z,2,REGULAR,substitution,out,['startperiod'],1629744,,,1610612741,29,27,2022-02-15T01:35:13Z,1470000,,,0,,SUB out: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-02-15T01:33:52.9Z,2,REGULAR,substitution,in,['startperiod'],1630245,,,1610612741,29,27,2022-02-15T01:35:13Z,1480000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-02-15T01:33:52.9Z,2,REGULAR,substitution,in,['startperiod'],1629750,,,1610612741,29,27,2022-02-15T01:35:13Z,1490000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-02-15T01:35:20.7Z,2,REGULAR,period,start,[],0,,,1610612759,29,27,2022-02-15T01:35:20Z,1500000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M43.00S,2022-02-15T01:35:36.8Z,2,REGULAR,3pt,Jump Shot,[],1628380,67.36202365308804,50.73529411764706,1610612759,29,30,2022-02-15T01:35:42Z,1510000,4.0,254.0,1,right,Z. Collins 25' 3PT  (5 PTS) (T. Jones 1 AST),"[1628380, 1630200]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,25.43,Made,5.0,T. Jones,1630200.0,1.0,,,,,,,,,,,
154,PT11M25.00S,2022-02-15T01:35:55.4Z,2,REGULAR,3pt,Jump Shot,[],1629750,5.075558475689881,93.87254901960785,1610612741,29,30,2022-02-15T01:36:02Z,1530000,-219.0,-5.0,1,left,MISS J. Green 3PT,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,21.95,Missed,,,,,,,,,,,,,,,
155,PT11M20.00S,2022-02-15T01:36:00.4Z,2,REGULAR,rebound,defensive,[],1628966,,,1610612759,29,30,2022-02-15T01:36:02Z,1540000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:2),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,154.0,2.0,2.0,0.0,,,,,,,
156,PT11M16.00S,2022-02-15T01:36:06.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,93.9060446780552,42.8921568627451,1610612759,29,30,2022-02-15T01:36:11Z,1550000,-36.0,5.0,1,right,MISS T. Jones Jump Shot,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,3.58,Missed,,,,,,,,,,,,,,,
157,PT11M16.00S,2022-02-15T01:36:10.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,29,30,2022-02-15T01:36:10Z,1560000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,156.0,,,,,,,,,,
158,PT11M16.00S,2022-02-15T01:36:11.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,29,30,2022-02-15T01:36:11Z,1570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M14.00S,2022-02-15T01:36:22.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629022,91.14651773981603,75.98039215686273,1610612759,29,30,2022-02-15T01:36:32Z,1580000,130.0,31.0,1,right,MISS L. Walker IV 13' fadeaway Shot,[1629022],1610612759.0,SAS,fadeaway,,,Walker IV,L. Walker IV,,,,,,,,13.35,Missed,,,,,,,,,,,,,,,
160,PT11M11.00S,2022-02-15T01:36:25.9Z,2,REGULAR,rebound,defensive,[],1628396,,,1610612741,29,30,2022-02-15T01:36:32Z,1590000,,,0,,T. Bradley REBOUND (Off:1 Def:2),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,159.0,3.0,2.0,1.0,,,,,,,
161,PT11M07.00S,2022-02-15T01:36:29.6Z,2,REGULAR,turnover,bad pass,[],1628396,,,1610612741,29,30,2022-02-15T01:37:20Z,1600000,,,0,,T. Bradley bad pass TURNOVER (2 TO),"[1628396, 1628380]",1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,2.0,Collins,1628380.0,,,,,,,,,,,,,,,,,
162,PT11M07.00S,2022-02-15T01:36:29.6Z,2,REGULAR,steal,,[],1628380,,,1610612759,29,30,2022-02-15T01:39:06Z,1610000,,,0,,Z. Collins STEAL (1 STL),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,
163,PT10M59.00S,2022-02-15T01:36:38.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628966,93.38042049934296,52.20588235294118,1610612759,29,30,2022-02-15T01:37:27Z,1620000,11.0,10.0,1,right,MISS K. Bates-Diop driving Layup,[1628966],1610612759.0,SAS,driving,,,Bates-Diop,K. Bates-Diop,,,,,,,,1.47,Missed,,,,,,,,,,,,,,,
164,PT10M57.00S,2022-02-15T01:36:39.9Z,2,REGULAR,rebound,defensive,[],1628396,,,1610612741,29,30,2022-02-15T01:36:39Z,1630000,,,0,,T. Bradley REBOUND (Off:1 Def:3),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,163.0,4.0,3.0,1.0,,,,,,,
165,PT10M52.00S,2022-02-15T01:36:45.3Z,2,REGULAR,turnover,bad pass,[],1628972,,,1610612741,29,30,2022-02-15T01:37:40Z,1640000,,,0,,T. Brown Jr. bad pass TURNOVER (1 TO),"[1628972, 1629022]",1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,1.0,Walker IV,1629022.0,,,,,,,,,,,,,,,,,
166,PT10M52.00S,2022-02-15T01:36:45.3Z,2,REGULAR,steal,,[],1629022,,,1610612759,29,30,2022-02-15T01:39:26Z,1650000,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M52.00S,2022-02-15T01:36:48.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629022,93.77463863337714,49.50980392156863,1610612759,29,32,2022-02-15T01:40:07Z,1660000,-2.0,6.0,1,right,L. Walker IV running DUNK (6 PTS),[1629022],1610612759.0,SAS,running,,,Walker IV,L. Walker IV,,,,,,,,0.65,Made,6.0,,,,,,,,,,,,,,
168,PT10M52.00S,2022-02-15T01:36:55.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,29,32,2022-02-15T01:36:55Z,1670000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M38.00S,2022-02-15T01:40:08.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,17.821944809461236,47.549019607843135,1610612741,29,32,2022-02-15T01:40:32Z,1680000,12.0,115.0,1,left,MISS D. DeRozan 11' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,,11.57,Missed,,,,,,,,,,,,,,,
170,PT10M36.00S,2022-02-15T01:40:10.9Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612759,29,32,2022-02-15T01:40:14Z,1690000,,,0,,L. Walker IV REBOUND (Off:1 Def:2),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,169.0,3.0,2.0,1.0,,,,,,,
171,PT10M35.00S,2022-02-15T01:40:19.2Z,2,REGULAR,foul,personal,[],1630245,,,1610612759,29,32,2022-02-15T01:41:15Z,1700000,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 1630563]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Primo,1630563.0,,
173,PT10M35.00S,2022-02-15T01:40:26.3Z,2,REGULAR,substitution,out,[],1628966,,,1610612759,29,32,2022-02-15T01:40:32Z,1720000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M35.00S,2022-02-15T01:40:26.3Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,29,32,2022-02-15T01:40:32Z,1730000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
