actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
93,PT03M43.00S,2022-04-03T00:27:11.0Z,1,REGULAR,steal,,[],1630172,,,1610612741,25,27,2022-04-03T00:27:13Z,890000,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M28.00S,2022-04-03T00:27:26.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630172,14.14257555847569,50.98039215686274,1610612741,25,27,2022-04-03T00:27:31Z,900000,-5.0,80.0,1,left,MISS P. Williams 8' driving floating Shot,[1630172],1610612741.0,CHI,driving floating,,,Williams,P. Williams,,,,,8.05,Missed,,,,,,,,,,,,,,,,,,,
95,PT03M24.00S,2022-04-03T00:27:30.2Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,25,27,2022-04-03T00:27:31Z,910000,,,0,,N. Vucevic REBOUND (Off:2 Def:0),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,94.0,2.0,0.0,2.0,,,,,,,,
96,PT03M24.00S,2022-04-03T00:27:29.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",202696,5.590000152587891,50.0,1610612741,27,27,2022-04-03T00:27:33Z,920000,0.0,0.0,1,left,N. Vucevic putback Layup (6 PTS),[202696],1610612741.0,CHI,putback,,,Vucevic,N. Vucevic,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
97,PT03M14.00S,2022-04-03T00:27:39.5Z,1,REGULAR,3pt,Jump Shot,[],203473,66.5735873850197,41.66666666666667,1610612748,27,27,2022-04-03T00:27:46Z,930000,-42.0,262.0,1,right,MISS D. Dedmon 26' 3PT,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,26.5,Missed,,,,,,,,,,,,,,,,,,,
98,PT03M11.00S,2022-04-03T00:27:42.5Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,27,27,2022-04-03T00:27:46Z,940000,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,97.0,2.0,2.0,0.0,,,,,,,,
99,PT02M59.00S,2022-04-03T00:27:55.2Z,1,REGULAR,3pt,Jump Shot,[],203897,17.95335085413929,92.15686274509804,1610612741,27,27,2022-04-03T00:28:01Z,950000,-211.0,116.0,1,left,MISS Z. LaVine 24' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,24.08,Missed,,,,,,,,,,,,,,,,,,,
100,PT02M56.00S,2022-04-03T00:27:58.2Z,1,REGULAR,rebound,offensive,[],203897,,,1610612741,27,27,2022-04-03T00:28:01Z,960000,,,0,,Z. LaVine REBOUND (Off:1 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,99.0,2.0,1.0,1.0,,,,,,,,
101,PT02M51.00S,2022-04-03T00:28:03.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203897,6.833114323258869,55.943627450980394,1610612741,27,27,2022-04-03T00:32:16Z,970000,-30.0,12.0,1,left,MISS Z. LaVine driving reverse Layup,[203897],1610612741.0,CHI,driving reverse,,,LaVine,Z. LaVine,,,,,3.19,Missed,,,,,,,,,,,,,,,,,,,
102,PT02M49.00S,2022-04-03T00:28:05.0Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,27,27,2022-04-03T00:28:06Z,980000,,,0,,D. Dedmon REBOUND (Off:0 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,101.0,3.0,3.0,0.0,,,,,,,,
103,PT02M39.00S,2022-04-03T00:28:15.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,90.14454664914587,65.30713848039215,1610612748,27,27,2022-04-03T00:33:01Z,990000,77.0,40.0,1,right,MISS K. Lowry 8' fadeaway Shot,[200768],1610612748.0,MIA,fadeaway,,,Lowry,K. Lowry,,,,,8.64,Missed,,,,,,,,,,,,,,,,,,,
104,PT02M37.00S,2022-04-03T00:28:17.7Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,27,27,2022-04-03T00:28:19Z,1000000,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,103.0,2.0,2.0,0.0,,,,,,,,
105,PT02M33.00S,2022-04-03T00:28:21.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,24.129434954007884,16.42156862745098,1610612741,27,27,2022-04-03T00:33:18Z,1010000,168.0,174.0,1,left,MISS C. White 24' running 3PT,[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,24.2,Missed,,,,,,,,,,,,,,,,,,,
106,PT02M29.00S,2022-04-03T00:28:25.1Z,1,REGULAR,rebound,offensive,[],1629632,,,1610612741,27,27,2022-04-03T00:28:25Z,1020000,,,0,,C. White REBOUND (Off:1 Def:0),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,105.0,1.0,0.0,1.0,,,,,,,,
107,PT02M26.00S,2022-04-03T00:28:27.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,5.863994743758213,4.901960784313726,1610612741,30,27,2022-04-03T00:28:35Z,1030000,225.0,3.0,1,left,A. Dosunmu 3PT  (7 PTS) (C. White 2 AST),"[1630245, 1629632]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,22.55,Made,7.0,C. White,1629632.0,2.0,,,,,,,,,,,,,,,
109,PT02M01.00S,2022-04-03T00:28:53.1Z,1,REGULAR,2pt,Jump Shot,[],200768,78.26872536136662,21.813725490196077,1610612748,30,27,2022-04-03T00:28:59Z,1050000,-141.0,152.0,1,right,MISS K. Lowry 20' Jump Shot,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,20.71,Missed,,,,,,,,,,,,,,,,,,,
110,PT01M59.00S,2022-04-03T00:28:55.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,30,27,2022-04-03T00:28:59Z,1060000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,109.0,,,,,,,,,,,
111,PT01M59.00S,2022-04-03T00:28:53.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,30,27,2022-04-03T00:29:17Z,1070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT01M59.00S,2022-04-03T00:28:59.7Z,1,REGULAR,substitution,out,[],203897,,,1610612741,30,27,2022-04-03T00:29:20Z,1080000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT01M59.00S,2022-04-03T00:28:59.7Z,1,REGULAR,substitution,out,[],202696,,,1610612741,30,27,2022-04-03T00:29:20Z,1090000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT01M59.00S,2022-04-03T00:28:59.7Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,30,27,2022-04-03T00:29:20Z,1100000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M59.00S,2022-04-03T00:28:59.7Z,1,REGULAR,substitution,out,[],200768,,,1610612741,30,27,2022-04-03T00:29:20Z,1110000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M59.00S,2022-04-03T00:28:59.7Z,1,REGULAR,substitution,out,[],200782,,,1610612741,30,27,2022-04-03T00:29:20Z,1120000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M59.00S,2022-04-03T00:28:59.7Z,1,REGULAR,substitution,out,[],1629622,,,1610612741,30,27,2022-04-03T00:29:20Z,1130000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M59.00S,2022-04-03T00:28:59.7Z,1,REGULAR,substitution,in,[],1627936,,,1610612741,30,27,2022-04-03T00:29:20Z,1140000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M59.00S,2022-04-03T00:28:59.7Z,1,REGULAR,substitution,in,[],201942,,,1610612741,30,27,2022-04-03T00:29:20Z,1150000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M59.00S,2022-04-03T00:28:59.7Z,1,REGULAR,substitution,in,[],202684,,,1610612741,30,27,2022-04-03T00:29:20Z,1160000,,,0,,SUB in: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M59.00S,2022-04-03T00:28:59.7Z,1,REGULAR,substitution,in,[],1629130,,,1610612741,30,27,2022-04-03T00:29:20Z,1170000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M59.00S,2022-04-03T00:28:59.7Z,1,REGULAR,substitution,in,[],202710,,,1610612741,30,27,2022-04-03T00:29:20Z,1180000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M59.00S,2022-04-03T00:28:59.7Z,1,REGULAR,substitution,in,[],1629216,,,1610612741,30,27,2022-04-03T00:29:20Z,1190000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M48.00S,2022-04-03T00:29:32.2Z,1,REGULAR,2pt,Jump Shot,[],201942,15.505913272010503,68.70021446078431,1610612741,30,27,2022-04-03T00:34:20Z,1200000,-94.0,93.0,1,left,MISS D. DeRozan 13' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,13.21,Missed,,,,,,,,,,,,,,,,,,,
125,PT01M46.00S,2022-04-03T00:29:34.2Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,30,27,2022-04-03T00:29:35Z,1210000,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,
126,PT01M33.00S,2022-04-03T00:29:47.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,94.43166885676742,51.225490196078425,1610612748,30,29,2022-04-03T00:29:52Z,1220000,6.0,0.0,1,right,J. Butler driving finger roll Layup (7 PTS),[202710],1610612748.0,MIA,driving finger roll,,,Butler,J. Butler,,,,,0.61,Made,7.0,,,,,,,,,,,,,,,,,,
127,PT01M12.00S,2022-04-03T00:30:08.6Z,1,REGULAR,2pt,Jump Shot,[],201942,26.281208935611033,60.96430759803921,1610612741,30,29,2022-04-03T00:35:05Z,1230000,-55.0,195.0,1,left,MISS D. DeRozan 20' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,20.21,Missed,,,,,,,,,,,,,,,,,,,
128,PT01M10.00S,2022-04-03T00:30:10.6Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,30,29,2022-04-03T00:35:05Z,1240000,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,127.0,2.0,2.0,0.0,,,,,,,,
129,PT01M04.00S,2022-04-03T00:30:21.2Z,1,REGULAR,foul,personal,[],201942,,,1610612748,30,29,2022-04-03T00:30:31Z,1250000,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 1629639]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Herro,1629639.0,
131,PT00M55.00S,2022-04-03T00:30:46.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,93.64323258869908,47.30392156862745,1610612748,30,29,2022-04-03T00:36:18Z,1270000,-13.0,7.0,1,right,MISS T. Herro driving Layup - blocked,"[1629639, 202684]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,1.53,Missed,,,,,,,,,,,,Thompson,202684.0,,,,,,
132,PT00M55.00S,2022-04-03T00:30:46.5Z,1,REGULAR,block,,[],202684,,,1610612748,30,29,2022-04-03T00:30:49Z,1280000,,,0,,T. Thompson BLOCK (1 BLK),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT00M53.30S,2022-04-03T00:30:48.2Z,1,REGULAR,rebound,offensive,[],203473,,,1610612748,30,29,2022-04-03T00:30:52Z,1290000,,,0,,D. Dedmon REBOUND (Off:1 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,131.0,4.0,3.0,1.0,,,,,,,,
134,PT00M53.30S,2022-04-03T00:30:51.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203473,94.40999984741211,50.0,1610612748,30,31,2022-04-03T00:30:51Z,1300000,0.0,0.0,1,right,D. Dedmon putback Layup (7 PTS),[203473],1610612748.0,MIA,putback,,,Dedmon,D. Dedmon,,,,,0.0,Made,7.0,,,,,,,,,,,,,,,,,,
135,PT00M33.70S,2022-04-03T00:31:13.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,30,31,2022-04-03T00:31:13Z,1310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M32.10S,2022-04-03T00:31:29.2Z,1,REGULAR,3pt,Jump Shot,[],1629632,32.802233902759525,48.77450980392157,1610612741,30,31,2022-04-03T00:31:40Z,1320000,6.0,256.0,1,left,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
137,PT00M30.80S,2022-04-03T00:31:30.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,30,31,2022-04-03T00:31:40Z,1330000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,136.0,,,,,,,,,,,
138,PT00M30.80S,2022-04-03T00:31:33.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,30,31,2022-04-03T00:31:33Z,1340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M20.30S,2022-04-03T00:31:52.4Z,1,REGULAR,turnover,out-of-bounds,[],202710,,,1610612748,30,31,2022-04-03T00:32:04Z,1350000,,,0,,J. Butler lost ball out-of-bounds TURNOVER (2 TO),[202710],1610612748.0,MIA,lost ball,,,Butler,J. Butler,,,,,,,,,,,2.0,,,,,,,,,202056.0,,,,,
140,PT00M04.90S,2022-04-03T00:32:17.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,27.808804204993432,22.794117647058822,1610612741,30,31,2022-04-03T00:32:24Z,1360000,136.0,209.0,1,left,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,,
141,PT00M04.90S,2022-04-03T00:32:17.2Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,30,31,2022-04-03T00:39:11Z,1370000,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,
142,PT00M00.20S,2022-04-03T00:32:28.2Z,1,REGULAR,3pt,Jump Shot,[],202710,22.421156373193167,94.36274509803921,1610612748,30,31,2022-04-03T00:32:56Z,1380000,222.0,677.0,1,right,MISS J. Butler 71' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,71.21,Missed,,,,,,,,,,,,,,,,,,,
143,PT00M00.10S,2022-04-03T00:32:28.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,30,31,2022-04-03T00:32:56Z,1390000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,142.0,,,,,,,,,,,
144,PT00M00.00S,2022-04-03T00:32:33.7Z,1,REGULAR,period,end,[],0,,,1610612748,30,31,2022-04-03T00:32:33Z,1400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-04-03T00:34:42.3Z,2,REGULAR,substitution,out,['startperiod'],203473,,,1610612748,30,31,2022-04-03T00:35:00Z,1410000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-04-03T00:34:42.3Z,2,REGULAR,substitution,in,['startperiod'],1628389,,,1610612748,30,31,2022-04-03T00:35:00Z,1420000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-04-03T00:35:07.6Z,2,REGULAR,period,start,[],0,,,1610612741,30,31,2022-04-03T00:35:07Z,1430000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT11M46.00S,2022-04-03T00:35:21.0Z,2,REGULAR,2pt,Jump Shot,[],201942,23.521681997371886,39.928002450980394,1610612741,30,31,2022-04-03T00:38:57Z,1440000,50.0,169.0,1,left,MISS D. DeRozan 17' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,17.6,Missed,,,,,,,,,,,,,,,,,,,
149,PT11M40.00S,2022-04-03T00:35:27.0Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,30,31,2022-04-03T00:40:01Z,1450000,,,0,,J. Butler REBOUND (Off:0 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,148.0,2.0,2.0,0.0,,,,,,,,
150,PT11M37.00S,2022-04-03T00:35:34.6Z,2,REGULAR,foul,personal,[],1627936,,,1610612748,30,31,2022-04-03T00:35:43Z,1460000,,,0,,A. Caruso personal FOUL (2 PF),"[1627936, 1628389]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Adebayo,1628389.0,
152,PT11M24.00S,2022-04-03T00:35:59.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,87.59855453350855,51.225490196078425,1610612748,30,31,2022-04-03T00:41:43Z,1480000,6.0,64.0,1,right,MISS B. Adebayo 6' floating Shot,[1628389],1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,6.44,Missed,,,,,,,,,,,,,,,,,,,
153,PT11M22.00S,2022-04-03T00:36:01.8Z,2,REGULAR,rebound,defensive,[],202684,,,1610612741,30,31,2022-04-03T00:36:06Z,1490000,,,0,,T. Thompson REBOUND (Off:0 Def:1),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,152.0,1.0,1.0,0.0,,,,,,,,
154,PT11M13.00S,2022-04-03T00:36:10.4Z,2,REGULAR,3pt,Jump Shot,[],201942,12.171484888304862,94.85294117647058,1610612741,30,31,2022-04-03T00:36:16Z,1500000,-224.0,62.0,1,left,MISS D. DeRozan 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,23.27,Missed,,,,,,,,,,,,,,,,,,,
155,PT11M09.00S,2022-04-03T00:36:14.4Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,30,31,2022-04-03T00:36:16Z,1510000,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,154.0,2.0,2.0,0.0,,,,,,,,
156,PT10M50.00S,2022-04-03T00:36:34.0Z,2,REGULAR,3pt,Jump Shot,[],1629639,95.6143232588699,2.941176470588235,1610612748,30,34,2022-04-03T00:36:45Z,1520000,-235.0,-11.0,1,right,T. Herro 3PT  (3 PTS) (J. Butler 4 AST),"[1629639, 202710]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,23.56,Made,3.0,J. Butler,202710.0,4.0,,,,,,,,,,,,,,,
158,PT10M28.00S,2022-04-03T00:36:54.5Z,2,REGULAR,2pt,Jump Shot,[],201942,14.454664914586061,69.51210171568627,1610612741,32,34,2022-04-03T00:43:46Z,1540000,-98.0,83.0,1,left,D. DeRozan 12' pullup Jump Shot (6 PTS) (A. Caruso 2 AST),"[201942, 1627936]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,12.84,Made,6.0,A. Caruso,1627936.0,2.0,,,,,,,,,,,,,,,
160,PT10M12.00S,2022-04-03T00:37:11.2Z,2,REGULAR,3pt,Jump Shot,[],1629639,64.86530880420499,34.80392156862745,1610612748,32,37,2022-04-03T00:37:16Z,1560000,-76.0,278.0,1,right,T. Herro 28' 3PT  (6 PTS) (B. Adebayo 2 AST),"[1629639, 1628389]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,28.8,Made,6.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,,,,,,
162,PT09M54.00S,2022-04-03T00:37:31.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,32,37,2022-04-03T00:37:31Z,1580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT09M43.00S,2022-04-03T00:37:58.1Z,2,REGULAR,2pt,Jump Shot,[],201942,22.99605781865965,46.400122549019606,1610612741,32,37,2022-04-03T00:44:21Z,1590000,18.0,164.0,1,left,MISS D. DeRozan 16' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,16.47,Missed,,,,,,,,,,,,,,,,,,,
164,PT09M40.00S,2022-04-03T00:38:01.1Z,2,REGULAR,rebound,offensive,[],202684,,,1610612741,32,37,2022-04-03T00:38:01Z,1600000,,,0,,T. Thompson REBOUND (Off:1 Def:1),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,163.0,2.0,1.0,1.0,,,,,,,,
165,PT09M40.00S,2022-04-03T00:38:00.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202684,5.590000152587891,50.0,1610612741,34,37,2022-04-03T00:38:00Z,1610000,0.0,0.0,1,left,T. Thompson tip Layup (2 PTS),[202684],1610612741.0,CHI,tip,,,Thompson,T. Thompson,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
166,PT09M28.00S,2022-04-03T00:38:13.2Z,2,REGULAR,3pt,Jump Shot,[],1629639,68.80749014454665,69.85294117647058,1610612748,34,40,2022-04-03T00:38:18Z,1620000,99.0,241.0,1,right,T. Herro 26' 3PT  (9 PTS) (G. Vincent 1 AST),"[1629639, 1629216]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,26.04,Made,9.0,G. Vincent,1629216.0,1.0,,,,,,,,,,,,,,,
168,PT09M11.00S,2022-04-03T00:38:35.1Z,2,REGULAR,foul,personal,[],1629130,,,1610612741,34,40,2022-04-03T00:38:42Z,1640000,,,0,,D. Robinson personal FOUL (1 PF),"[1629130, 201942]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,DeRozan,201942.0,
170,PT09M09.00S,2022-04-03T00:39:07.2Z,2,REGULAR,foul,personal,['2freethrow'],202710,,,1610612741,34,40,2022-04-03T00:45:09Z,1660000,,,0,,J. Butler shooting personal FOUL (1 PF) (DeRozan 2 FT),"[202710, 201942]",1610612748.0,MIA,shooting,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,DeRozan,201942.0,
172,PT09M09.00S,2022-04-03T00:39:31.4Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,35,40,2022-04-03T00:39:31Z,1680000,,,0,,D. DeRozan Free Throw 1 of 2 (7 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
173,PT09M09.00S,2022-04-03T00:39:50.7Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,36,40,2022-04-03T00:39:50Z,1690000,,,0,,D. DeRozan Free Throw 2 of 2 (8 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
174,PT08M54.00S,2022-04-03T00:40:10.4Z,2,REGULAR,2pt,Jump Shot,[],202710,87.99277266754271,21.568627450980394,1610612748,36,42,2022-04-03T00:40:13Z,1700000,-142.0,60.0,1,right,J. Butler 15' turnaround fadeaway Jump Shot (9 PTS),[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,15.45,Made,9.0,,,,,,,,,,,,,,,,,,
175,PT08M54.00S,2022-04-03T00:40:16.8Z,2,REGULAR,foul,personal,['1freethrow'],1629632,,,1610612748,36,42,2022-04-03T00:40:36Z,1710000,,,0,,C. White shooting personal FOUL (1 PF) (Butler 1 FT),"[1629632, 202710]",1610612741.0,CHI,shooting,,,White,C. White,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Butler,202710.0,
177,PT08M54.00S,2022-04-03T00:40:40.2Z,2,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,36,43,2022-04-03T00:40:40Z,1730000,,,0,,J. Butler Free Throw 1 of 1 (10 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
178,PT08M30.00S,2022-04-03T00:41:05.6Z,2,REGULAR,3pt,Jump Shot,[],1630172,27.151773981603156,76.7156862745098,1610612741,39,43,2022-04-03T00:41:11Z,1740000,-134.0,203.0,1,left,P. Williams 24' 3PT  (5 PTS) (A. Caruso 3 AST),"[1630172, 1627936]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,24.28,Made,5.0,A. Caruso,1627936.0,3.0,,,,,,,,,,,,,,,
180,PT08M16.00S,2022-04-03T00:41:19.3Z,2,REGULAR,3pt,Jump Shot,[],1629130,96.13994743758212,96.32352941176471,1610612748,39,43,2022-04-03T00:41:30Z,1760000,232.0,-16.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,23.22,Missed,,,,,,,,,,,,,,,,,,,
