actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
88,PT04M19.00S,2021-11-23T01:23:35.0Z,1,REGULAR,2pt,Jump Shot,[],203200,78.0059132720105,17.647058823529413,1610612754,9,23,2021-11-23T01:27:50Z,880000,-162.0,154.0,1,right,J. Holiday 22' fadeaway Jump Shot (8 PTS) (D. Sabonis 2 AST),"[203200, 1627734]",1610612754.0,IND,fadeaway,,,Holiday,J. Holiday,,,,,22.35,Made,8.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,,,,
90,PT04M02.00S,2021-11-23T01:23:51.8Z,1,REGULAR,3pt,Jump Shot,[],1628972,18.084756898817346,5.88235294117647,1610612741,9,23,2021-11-23T01:23:55Z,900000,221.0,117.0,1,left,MISS T. Brown Jr. 24' 3PT,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,
91,PT04M00.00S,2021-11-23T01:23:53.8Z,1,REGULAR,rebound,defensive,[],1630537,,,1610612754,9,23,2021-11-23T01:23:55Z,910000,,,0,,C. Duarte REBOUND (Off:0 Def:3),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,90.0,3.0,3.0,0.0,,,,,,,,,,
92,PT03M51.00S,2021-11-23T01:24:02.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,94.82588699080158,46.568627450980394,1610612754,9,25,2021-11-23T01:24:08Z,920000,-17.0,-4.0,1,right,D. Sabonis Layup (4 PTS) (J. Holiday 1 AST),"[1627734, 203200]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,1.76,Made,4.0,J. Holiday,203200.0,1.0,,,,,,,,,,,,,,
94,PT03M41.00S,2021-11-23T01:24:13.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,7.095926412614981,45.01761642156863,1610612741,9,25,2021-11-23T01:24:20Z,940000,25.0,14.0,1,left,MISS Z. LaVine driving Layup - blocked,"[203897, 1627763]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,2.87,Missed,,,,,,,,,,,,,,,,,Brogdon,1627763.0
95,PT03M41.00S,2021-11-23T01:24:13.2Z,1,REGULAR,block,,[],1627763,,,1610612741,9,25,2021-11-23T01:24:15Z,950000,,,0,,M. Brogdon BLOCK (1 BLK),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M40.00S,2021-11-23T01:24:14.2Z,1,REGULAR,rebound,defensive,[],1630537,,,1610612754,9,25,2021-11-23T01:24:20Z,960000,,,0,,C. Duarte REBOUND (Off:0 Def:4),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,94.0,4.0,4.0,0.0,,,,,,,,,,
97,PT03M40.00S,2021-11-23T01:24:21.6Z,1,REGULAR,foul,personal,[],1628366,,,1610612754,9,25,2021-11-23T02:12:12Z,970000,,,0,,L. Ball personal FOUL (1 PF),"[1628366, 1630537]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,2003.0,1.0,0.0,Duarte,1630537.0,,,,,
99,PT03M27.00S,2021-11-23T01:24:53.1Z,1,REGULAR,foul,offensive,[],1627734,,,1610612754,9,25,2021-11-23T01:25:09Z,990000,,,0,,D. Sabonis off-the-ball offensive FOUL (1 PF),"[1627734, 1627884]",1610612754.0,IND,off-the-ball,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,2003.0,1.0,0.0,Jones Jr.,1627884.0,,,,,
101,PT03M27.00S,2021-11-23T01:24:53.1Z,1,REGULAR,turnover,offensive foul,[],1627734,,,1610612754,9,25,2021-11-23T01:24:53Z,1010000,,,0,,D. Sabonis offensive foul TURNOVER (1 TO),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,2003.0,,,,,1.0,,,,
103,PT03M13.00S,2021-11-23T01:25:24.1Z,1,REGULAR,foul,personal,[],1627734,,,1610612741,9,25,2021-11-23T01:25:32Z,1030000,,,0,,D. Sabonis personal FOUL (2 PF),"[1627734, 1628972]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,2003.0,2.0,0.0,Brown Jr.,1628972.0,,,,,
105,PT03M13.00S,2021-11-23T01:25:35.5Z,1,REGULAR,substitution,out,[],203897,,,1610612741,9,25,2021-11-23T01:25:45Z,1050000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M13.00S,2021-11-23T01:25:35.5Z,1,REGULAR,substitution,out,[],203200,,,1610612741,9,25,2021-11-23T01:25:45Z,1060000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M13.00S,2021-11-23T01:25:35.5Z,1,REGULAR,substitution,out,[],1627734,,,1610612741,9,25,2021-11-23T01:25:45Z,1070000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M13.00S,2021-11-23T01:25:35.5Z,1,REGULAR,substitution,in,[],201942,,,1610612741,9,25,2021-11-23T01:25:45Z,1080000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M13.00S,2021-11-23T01:25:35.5Z,1,REGULAR,substitution,in,[],1626167,,,1610612741,9,25,2021-11-23T01:25:45Z,1090000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M13.00S,2021-11-23T01:25:35.5Z,1,REGULAR,substitution,in,[],1628470,,,1610612741,9,25,2021-11-23T01:25:45Z,1100000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M58.00S,2021-11-23T01:26:08.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201942,27.283180026281208,39.21568627450981,1610612741,9,25,2021-11-23T01:26:13Z,1110000,54.0,204.0,1,left,MISS D. DeRozan 21' step back Shot,[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,21.1,Missed,,,,,,,,,,,,,,,,,,
112,PT02M56.00S,2021-11-23T01:26:10.3Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,9,25,2021-11-23T01:26:13Z,1120000,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,111.0,1.0,1.0,0.0,,,,,,,,,,
113,PT02M48.00S,2021-11-23T01:26:23.3Z,1,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612754,9,25,2021-11-23T01:29:29Z,1130000,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Duarte 2 FT),"[1630245, 1630537]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,1628485.0,2.0,0.0,Duarte,1630537.0,,,,,
115,PT02M48.00S,2021-11-23T01:26:32.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,9,25,2021-11-23T01:26:32Z,1150000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M48.00S,2021-11-23T01:28:44.2Z,1,REGULAR,substitution,out,[],1630245,,,1610612754,9,25,2021-11-23T01:29:02Z,1160000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M48.00S,2021-11-23T01:28:44.2Z,1,REGULAR,substitution,out,[],1627747,,,1610612754,9,25,2021-11-23T01:29:02Z,1170000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M48.00S,2021-11-23T01:28:44.2Z,1,REGULAR,substitution,in,[],1629750,,,1610612754,9,25,2021-11-23T01:29:02Z,1180000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M48.00S,2021-11-23T01:28:44.2Z,1,REGULAR,substitution,in,[],204456,,,1610612754,9,25,2021-11-23T01:29:02Z,1190000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M48.00S,2021-11-23T01:29:30.9Z,1,REGULAR,freethrow,1 of 2,[],1630537,,,1610612754,9,25,2021-11-23T01:29:31Z,1200000,,,0,,MISS C. Duarte Free Throw 1 of 2,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,Missed,,,,,,,,,,,,,,,,,,
121,PT02M48.00S,2021-11-23T01:29:30.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,9,25,2021-11-23T01:29:31Z,1210000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,
122,PT02M48.00S,2021-11-23T01:29:42.7Z,1,REGULAR,freethrow,2 of 2,[],1630537,,,1610612754,9,26,2021-11-23T01:29:42Z,1220000,,,0,,C. Duarte Free Throw 2 of 2 (1 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
123,PT02M33.00S,2021-11-23T01:30:01.8Z,1,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612741,9,26,2021-11-23T01:30:08Z,1230000,,,0,,T. Craig shooting personal FOUL (1 PF) (Jones Jr. 2 FT),"[1628470, 1627884]",1610612754.0,IND,shooting,,,Craig,T. Craig,,,,,,,,,,,,,,,1628485.0,1.0,0.0,Jones Jr.,1627884.0,,,,,
125,PT02M33.00S,2021-11-23T01:30:25.7Z,1,REGULAR,freethrow,1 of 2,[],1627884,,,1610612741,10,26,2021-11-23T01:30:25Z,1250000,,,0,,D. Jones Jr. Free Throw 1 of 2 (1 PTS),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
126,PT02M33.00S,2021-11-23T01:30:28.1Z,1,REGULAR,substitution,out,[],1628366,,,1610612741,10,26,2021-11-23T01:30:30Z,1260000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M33.00S,2021-11-23T01:30:28.1Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,10,26,2021-11-23T01:30:30Z,1270000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M33.00S,2021-11-23T01:30:25.7Z,1,REGULAR,freethrow,2 of 2,[],1627884,,,1610612741,10,26,2021-11-23T01:30:48Z,1280000,,,0,,MISS D. Jones Jr. Free Throw 2 of 2,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
129,PT02M28.00S,2021-11-23T01:30:30.7Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612754,10,26,2021-11-23T01:30:48Z,1290000,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,,,
130,PT02M07.00S,2021-11-23T01:31:08.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,93.64323258869908,47.549019607843135,1610612754,10,28,2021-11-23T01:31:12Z,1300000,-12.0,7.0,1,right,M. Brogdon driving Layup (2 PTS),[1627763],1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,1.43,Made,2.0,,,,,,,,,,,,,,,,,
131,PT01M52.00S,2021-11-23T01:31:23.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.478975032851512,34.55882352941176,1610612741,12,28,2021-11-23T01:31:27Z,1310000,77.0,121.0,1,left,D. DeRozan 14' pullup Jump Shot (4 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,14.37,Made,4.0,,,,,,,,,,,,,,,,,
132,PT01M38.00S,2021-11-23T01:31:38.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,94.56307490144546,54.41176470588235,1610612754,12,28,2021-11-23T01:31:44Z,1320000,22.0,-1.0,1,right,MISS M. Turner Layup,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,2.21,Missed,,,,,,,,,,,,,,,,,,
133,PT01M36.00S,2021-11-23T01:31:40.3Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612741,12,28,2021-11-23T01:31:44Z,1330000,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,,,
134,PT01M24.00S,2021-11-23T01:31:52.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629750,13.091327201051248,50.49019607843137,1610612741,12,28,2021-11-23T01:31:58Z,1340000,-2.0,71.0,1,left,MISS J. Green 7' floating Shot,[1629750],1610612741.0,CHI,floating,,,Green,J. Green,,,,,7.06,Missed,,,,,,,,,,,,,,,,,,
135,PT01M20.00S,2021-11-23T01:31:55.6Z,1,REGULAR,rebound,offensive,[],1627884,,,1610612741,12,28,2021-11-23T01:31:55Z,1350000,,,0,,D. Jones Jr. REBOUND (Off:1 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,134.0,2.0,1.0,1.0,,,,,,,,,,
136,PT01M20.00S,2021-11-23T01:31:55.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627884,5.590000152587891,50.0,1610612741,14,28,2021-11-23T01:31:55Z,1360000,0.0,0.0,1,left,D. Jones Jr. tip Layup (3 PTS),[1627884],1610612741.0,CHI,tip,,,Jones Jr.,D. Jones Jr.,,,,,0.0,Made,3.0,,,,,,,,,,,,,,,,,
137,PT01M13.00S,2021-11-23T01:32:02.3Z,1,REGULAR,3pt,Jump Shot,[],1626167,67.62483574244416,53.431372549019606,1610612754,14,31,2021-11-23T01:32:06Z,1370000,17.0,252.0,1,right,M. Turner 25' 3PT  (6 PTS) (M. Brogdon 4 AST),"[1626167, 1627763]",1610612754.0,IND,,,,Turner,M. Turner,,,,,25.24,Made,6.0,M. Brogdon,1627763.0,4.0,,,,,,,,,,,,,,
139,PT00M54.90S,2021-11-23T01:32:22.7Z,1,REGULAR,2pt,Jump Shot,[],201942,18.347568988173457,74.26470588235294,1610612741,16,31,2021-11-23T01:32:28Z,1390000,-121.0,120.0,1,left,D. DeRozan 17' pullup Jump Shot (6 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,17.06,Made,6.0,,,,,,,,,,,,,,,,,
140,PT00M33.20S,2021-11-23T01:32:45.9Z,1,REGULAR,3pt,Jump Shot,[],1628470,73.53810775295663,17.15686274509804,1610612754,16,31,2021-11-23T01:33:01Z,1400000,-164.0,196.0,1,right,MISS T. Craig 25' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,
142,PT00M28.80S,2021-11-23T01:32:50.3Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,16,31,2021-11-23T01:33:14Z,1420000,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,140.0,2.0,2.0,0.0,,,,,,,,,,
143,PT00M20.90S,2021-11-23T01:32:58.4Z,1,REGULAR,3pt,Jump Shot,[],1629632,30.831143232588698,71.81372549019608,1610612741,16,31,2021-11-23T01:36:16Z,1430000,-109.0,237.0,1,left,MISS C. White 26' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,
144,PT00M18.60S,2021-11-23T01:33:00.7Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,16,31,2021-11-23T01:36:05Z,1440000,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,143.0,2.0,2.0,0.0,,,,,,,,,,
145,PT00M00.00S,2021-11-23T01:33:20.2Z,1,REGULAR,3pt,Jump Shot,[],1630537,68.15045992115637,24.019607843137255,1610612754,16,31,2021-11-23T01:33:24Z,1450000,-130.0,247.0,1,right,MISS C. Duarte 27' pullup 3PT,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,27.9,Missed,,,,,,,,,,,,,,,,,,
146,PT00M00.00S,2021-11-23T01:33:22.1Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,16,31,2021-11-23T01:33:22Z,1460000,,,0,,C. White REBOUND (Off:0 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,145.0,3.0,3.0,0.0,,,,,,,,,,
147,PT00M00.00S,2021-11-23T01:33:23.5Z,1,REGULAR,period,end,[],0,,,1610612741,16,31,2021-11-23T01:33:23Z,1470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2021-11-23T01:35:07.4Z,2,REGULAR,substitution,out,['startperiod'],1627763,,,1610612741,16,31,2021-11-23T01:35:50Z,1480000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2021-11-23T01:35:07.4Z,2,REGULAR,substitution,out,['startperiod'],1626167,,,1610612741,16,31,2021-11-23T01:35:50Z,1490000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-11-23T01:35:07.4Z,2,REGULAR,substitution,in,['startperiod'],1627734,,,1610612741,16,31,2021-11-23T01:35:50Z,1500000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2021-11-23T01:35:07.4Z,2,REGULAR,substitution,in,['startperiod'],1629103,,,1610612741,16,31,2021-11-23T01:35:50Z,1510000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2021-11-23T01:35:56.6Z,2,REGULAR,period,start,[],0,,,1610612741,16,31,2021-11-23T01:35:56Z,1520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT11M42.00S,2021-11-23T01:36:13.9Z,2,REGULAR,2pt,Jump Shot,[],201942,17.559132720105126,70.58823529411765,1610612741,18,31,2021-11-23T01:36:19Z,1530000,-103.0,113.0,1,left,D. DeRozan 15' Jump Shot (8 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,15.25,Made,8.0,,,,,,,,,,,,,,,,,
154,PT11M26.00S,2021-11-23T01:36:30.3Z,2,REGULAR,2pt,Jump Shot,[],1629103,77.4802890932983,31.127450980392158,1610612754,18,31,2021-11-23T01:36:35Z,1540000,-94.0,159.0,1,right,MISS K. Martin 18' pullup Shot,[1629103],1610612754.0,IND,pullup,,,Martin,K. Martin,,,,,18.51,Missed,,,,,,,,,,,,,,,,,,
155,PT11M24.00S,2021-11-23T01:36:32.4Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612754,18,31,2021-11-23T01:36:32Z,1550000,,,0,,D. Sabonis REBOUND (Off:4 Def:3),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,154.0,7.0,3.0,4.0,,,,,,,,,,
156,PT11M15.00S,2021-11-23T01:36:45.7Z,2,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612754,18,31,2021-11-23T01:37:10Z,1560000,,,0,,C. White shooting personal FOUL (2 PF) (McConnell 2 FT),"[1629632, 204456]",1610612741.0,CHI,shooting,,,White,C. White,,,,,,,,,,,,,,,1628485.0,2.0,0.0,McConnell,204456.0,,,,,
158,PT11M15.00S,2021-11-23T01:37:15.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],204456,,,1610612754,18,32,2021-11-23T01:37:15Z,1580000,,,0,,T. McConnell Free Throw 1 of 2 (1 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
159,PT11M15.00S,2021-11-23T01:37:30.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],204456,,,1610612754,18,33,2021-11-23T01:37:30Z,1590000,,,0,,T. McConnell Free Throw 2 of 2 (2 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
160,PT11M06.00S,2021-11-23T01:37:44.6Z,2,REGULAR,foul,personal,['2freethrow'],1629103,,,1610612741,18,33,2021-11-23T01:37:54Z,1600000,,,0,,K. Martin shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1629103, 201942]",1610612754.0,IND,shooting,,,Martin,K. Martin,,,,,,,,,,,,,,,1628485.0,1.0,0.0,DeRozan,201942.0,,,,,
162,PT11M06.00S,2021-11-23T01:38:10.3Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,19,33,2021-11-23T01:38:10Z,1620000,,,0,,D. DeRozan Free Throw 1 of 2 (9 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
163,PT11M06.00S,2021-11-23T01:38:11.0Z,2,REGULAR,substitution,out,[],1627884,,,1610612741,19,33,2021-11-23T01:38:15Z,1630000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M06.00S,2021-11-23T01:38:11.0Z,2,REGULAR,substitution,in,[],1628396,,,1610612741,19,33,2021-11-23T01:38:15Z,1640000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M06.00S,2021-11-23T01:38:28.1Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,20,33,2021-11-23T01:38:28Z,1650000,,,0,,D. DeRozan Free Throw 2 of 2 (10 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
166,PT10M50.00S,2021-11-23T01:38:44.8Z,2,REGULAR,turnover,bad pass,[],204456,,,1610612754,20,33,2021-11-23T01:38:52Z,1660000,,,0,,T. McConnell bad pass TURNOVER (1 TO),"[204456, 1629632]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,1.0,White,1629632.0,,
167,PT10M50.00S,2021-11-23T01:38:44.8Z,2,REGULAR,steal,,[],1629632,,,1610612741,20,33,2021-11-23T01:38:52Z,1670000,,,0,,C. White STEAL (1 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M43.00S,2021-11-23T01:38:51.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,6.521024967148489,55.392156862745104,1610612741,20,33,2021-11-23T01:38:59Z,1680000,-27.0,9.0,1,left,MISS D. DeRozan running finger roll Layup - blocked,"[201942, 1628470]",1610612741.0,CHI,running finger roll,,,DeRozan,D. DeRozan,,,,,2.84,Missed,,,,,,,,,,,,,,,,,Craig,1628470.0
169,PT10M43.00S,2021-11-23T01:38:51.4Z,2,REGULAR,block,,[],1628470,,,1610612741,20,33,2021-11-23T01:38:53Z,1690000,,,0,,T. Craig BLOCK (1 BLK),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M40.00S,2021-11-23T01:38:54.4Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612754,20,33,2021-11-23T01:38:59Z,1700000,,,0,,T. Craig REBOUND (Off:0 Def:2),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,168.0,2.0,2.0,0.0,,,,,,,,,,
171,PT10M36.00S,2021-11-23T01:38:59.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629103,72.35545335085413,19.362745098039216,1610612754,20,33,2021-11-23T01:39:38Z,1710000,-153.0,207.0,1,right,MISS K. Martin 25' 3PT,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,
172,PT10M31.00S,2021-11-23T01:39:04.2Z,2,REGULAR,rebound,offensive,[],204456,,,1610612754,20,33,2021-11-23T01:39:27Z,1720000,,,0,,T. McConnell REBOUND (Off:1 Def:0),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,171.0,1.0,0.0,1.0,,,,,,,,,,
173,PT10M30.00S,2021-11-23T01:39:09.7Z,2,REGULAR,foul,personal,[],1629750,,,1610612754,20,33,2021-11-23T01:39:12Z,1730000,,,0,,J. Green personal FOUL (1 PF),"[1629750, 1627734]",1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,1628485.0,1.0,0.0,Sabonis,1627734.0,,,,,
175,PT10M18.00S,2021-11-23T01:39:43.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630537,86.41590013140605,49.50980392156863,1610612754,20,33,2021-11-23T01:45:09Z,1750000,-2.0,75.0,1,right,MISS C. Duarte 7' fadeaway Shot,[1630537],1610612754.0,IND,fadeaway,,,Duarte,C. Duarte,,,,,7.52,Missed,,,,,,,,,,,,,,,,,,
176,PT10M16.00S,2021-11-23T01:39:45.9Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612741,20,33,2021-11-23T01:39:49Z,1760000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,175.0,1.0,1.0,0.0,,,,,,,,,,
177,PT10M04.00S,2021-11-23T01:39:56.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,12.171484888304862,40.931372549019606,1610612741,22,33,2021-11-23T01:40:01Z,1770000,45.0,62.0,1,left,C. White 7' driving floating Jump Shot (2 PTS) (D. DeRozan 1 AST),"[1629632, 201942]",1610612741.0,CHI,driving floating,,,White,C. White,,,,,7.67,Made,2.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
