actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
269,PT05M38.00S,2025-12-16T01:02:50.3Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,45,43,2025-12-16T01:03:08Z,2620000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,,,,,,267.0,1.0,1.0,0.0,,,,,,,,
270,PT05M28.00S,2025-12-16T01:02:57.5Z,2,REGULAR,3pt,Jump Shot,[],1627759,88.78120893561103,4.411764705882353,1610612738,45,43,2025-12-16T01:03:11Z,2630000,False,-228.0,53.0,1,right,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,23.4,Missed,,,,,,,,,,,,,,,,,,
271,PT05M26.00S,2025-12-16T01:02:59.5Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,45,43,2025-12-16T01:03:11Z,2640000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Left Corner 3,24+ Left,,,,,,,,,270.0,2.0,2.0,0.0,,,,,,,,
272,PT05M18.00S,2025-12-16T01:03:07.9Z,2,REGULAR,3pt,Jump Shot,[],1631093,16.376478318002626,95.83333333333334,1610612765,45,43,2025-12-16T01:03:16Z,2650000,False,-229.0,101.0,1,left,MISS J. Ivey 25' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
273,PT05M17.00S,2025-12-16T01:03:08.9Z,2,REGULAR,rebound,defensive,[],1642864,,,1610612738,45,43,2025-12-16T01:03:16Z,2660000,False,,,0,,H. González REBOUND (Off:1 Def:4),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Left Center,,,,,,,,,272.0,5.0,4.0,1.0,,,,,,,,
274,PT05M10.00S,2025-12-16T01:03:16.7Z,2,REGULAR,3pt,Jump Shot,[],1627759,64.33968462549278,35.78431372549019,1610612738,45,43,2025-12-16T01:07:25Z,2670000,False,-71.0,283.0,1,right,MISS J. Brown 29' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,29.15,Missed,,,,,,,,,,,,,,,,,,
275,PT05M08.00S,2025-12-16T01:03:18.7Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,45,43,2025-12-16T01:03:24Z,2680000,False,,,0,,I. Stewart REBOUND (Off:3 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,,,,,274.0,4.0,1.0,3.0,,,,,,,,
276,PT04M54.00S,2025-12-16T01:03:31.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,4.993429697766097,57.13082107843137,1610612765,45,45,2025-12-16T01:03:35Z,2690000,False,-36.0,-6.0,1,left,C. Cunningham driving Layup (13 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.61,Made,13.0,,,,,,,,,,,,,,,,,
277,PT04M31.00S,2025-12-16T01:03:55.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1630202,87.86136662286465,44.36274509803921,1610612738,47,45,2025-12-16T01:04:13Z,2700000,False,-28.0,62.0,1,right,P. Pritchard 6' driving floating Jump Shot (12 PTS),[1630202],1610612738.0,BOS,driving floating,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,6.77,Made,12.0,,,,,,,,,,,,,,,,,
278,PT04M31.00S,2025-12-16T01:04:05.4Z,2,REGULAR,violation,defensive goaltending,[],1630191,,,1610612738,47,45,2025-12-16T01:04:13Z,2710000,False,,,0,,I. Stewart defensive goaltending VIOLATION,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,202007.0,,,,,,,,,,,,,,,,
280,PT04M18.00S,2025-12-16T01:04:44.7Z,2,REGULAR,substitution,out,[],1631248,,,1610612765,47,45,2025-12-16T01:05:01Z,2730000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M18.00S,2025-12-16T01:04:44.7Z,2,REGULAR,substitution,out,[],1630595,,,1610612765,47,45,2025-12-16T01:05:01Z,2740000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M18.00S,2025-12-16T01:04:44.7Z,2,REGULAR,substitution,out,[],1641842,,,1610612765,47,45,2025-12-16T01:05:01Z,2750000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M18.00S,2025-12-16T01:04:44.7Z,2,REGULAR,substitution,out,[],1630191,,,1610612765,47,45,2025-12-16T01:05:01Z,2760000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M18.00S,2025-12-16T01:04:44.7Z,2,REGULAR,substitution,out,[],1629750,,,1610612765,47,45,2025-12-16T01:05:01Z,2770000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M18.00S,2025-12-16T01:04:44.7Z,2,REGULAR,substitution,in,[],1629674,,,1610612765,47,45,2025-12-16T01:05:01Z,2780000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M18.00S,2025-12-16T01:04:44.7Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,47,45,2025-12-16T01:05:01Z,2790000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M18.00S,2025-12-16T01:04:44.7Z,2,REGULAR,substitution,in,[],1627747,,,1610612765,47,45,2025-12-16T01:05:01Z,2800000,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M18.00S,2025-12-16T01:04:44.7Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,47,45,2025-12-16T01:05:01Z,2810000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M18.00S,2025-12-16T01:04:44.7Z,2,REGULAR,substitution,in,[],202699,,,1610612765,47,45,2025-12-16T01:05:01Z,2820000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M07.00S,2025-12-16T01:05:14.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612765,47,45,2025-12-16T01:05:23Z,2830000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
291,PT03M51.00S,2025-12-16T01:05:38.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630202,82.60512483574244,25.245098039215684,1610612738,47,45,2025-12-16T01:05:51Z,2840000,False,-124.0,111.0,1,right,MISS P. Pritchard 16' step back Shot,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left Center,16.63,Missed,,,,,,,,,,,,,,,,,,
292,PT03M49.00S,2025-12-16T01:05:40.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,47,45,2025-12-16T01:05:51Z,2850000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,291.0,,,,,,,,,,,
294,PT03M39.00S,2025-12-16T01:06:02.8Z,2,REGULAR,foul,personal,['2freethrow'],1631169,,,1610612765,47,45,2025-12-16T01:06:16Z,2870000,False,,,0,,J. Minott shooting personal FOUL (2 PF) (Thompson 2 FT),"[1631169, 1641709]",1610612738.0,BOS,shooting,,,Minott,J. Minott,,,,,In The Paint (Non-RA),8-16 Center,,,,202007.0,2.0,0.0,Thompson,1641709.0,,,,,,,,,,,,
296,PT03M39.00S,2025-12-16T01:06:29.0Z,2,REGULAR,freethrow,1 of 2,[],1641709,,,1610612765,47,45,2025-12-16T01:06:29Z,2890000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
297,PT03M39.00S,2025-12-16T01:06:29.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,47,45,2025-12-16T01:06:29Z,2900000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,296.0,,,,,,,,,,,
298,PT03M39.00S,2025-12-16T01:06:31.0Z,2,REGULAR,substitution,out,[],1631169,,,1610612765,47,45,2025-12-16T01:06:37Z,2910000,False,,,0,,SUB out: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M39.00S,2025-12-16T01:06:31.0Z,2,REGULAR,substitution,in,[],1628401,,,1610612765,47,45,2025-12-16T01:06:37Z,2920000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M39.00S,2025-12-16T01:06:54.1Z,2,REGULAR,freethrow,2 of 2,[],1641709,,,1610612765,47,46,2025-12-16T01:06:54Z,2930000,False,,,0,,A. Thompson Free Throw 2 of 2 (3 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
301,PT03M15.00S,2025-12-16T01:07:20.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,92.59198423127464,62.5,1610612738,49,46,2025-12-16T01:07:23Z,2940000,False,62.0,17.0,1,right,N. Queta 6' driving Layup (2 PTS) (J. Brown 5 AST),"[1629674, 1627759]",1610612738.0,BOS,driving,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,6.48,Made,2.0,,,,,,,,,,J. Brown,1627759.0,5.0,,,,,
303,PT03M03.00S,2025-12-16T01:07:31.6Z,2,REGULAR,turnover,bad pass,[],1641709,,,1610612765,49,46,2025-12-16T01:07:36Z,2960000,False,,,0,,A. Thompson bad pass TURNOVER (1 TO),"[1641709, 1629674]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,,,Queta,1629674.0
304,PT03M03.00S,2025-12-16T01:07:31.6Z,2,REGULAR,steal,,[],1629674,,,1610612738,49,46,2025-12-16T01:07:33Z,2970000,False,,,0,,N. Queta STEAL (2 STL),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
305,PT02M48.00S,2025-12-16T01:07:47.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629674,93.11760840998686,50.245098039215684,1610612738,51,46,2025-12-16T01:07:50Z,2980000,False,1.0,12.0,1,right,N. Queta alley-oop DUNK (4 PTS) (P. Pritchard 3 AST),"[1629674, 1630202]",1610612738.0,BOS,alley-oop,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,1.23,Made,4.0,,,,,,,,,,P. Pritchard,1630202.0,3.0,,,,,
307,PT02M31.00S,2025-12-16T01:08:10.5Z,2,REGULAR,3pt,Jump Shot,[],1631093,31.882391590013142,32.59803921568628,1610612765,51,49,2025-12-16T01:08:15Z,3000000,False,87.0,247.0,1,left,J. Ivey 26' 3PT  (5 PTS) (T. Harris 1 AST),"[1631093, 202699]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,26.21,Made,5.0,,,,,,,,,,T. Harris,202699.0,1.0,,,,,
309,PT02M19.00S,2025-12-16T01:08:23.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.77463863337714,60.049019607843135,1610612738,51,49,2025-12-16T01:08:42Z,3020000,False,50.0,6.0,1,right,MISS J. Brown driving Layup - blocked,"[1627759, 1631105]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,Duren,1631105.0,,
310,PT02M19.00S,2025-12-16T01:08:23.9Z,2,REGULAR,block,,[],1631105,,,1610612738,51,49,2025-12-16T01:08:26Z,3030000,False,,,0,,J. Duren BLOCK (2 BLK),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
311,PT02M17.00S,2025-12-16T01:08:25.9Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,51,49,2025-12-16T01:08:42Z,3040000,False,,,0,,T. Harris REBOUND (Off:1 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,309.0,2.0,1.0,1.0,,,,,,,,
312,PT02M00.00S,2025-12-16T01:08:40.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631105,10.85742444152431,42.8921568627451,1610612765,51,51,2025-12-16T01:08:45Z,3050000,False,36.0,50.0,1,left,J. Duren 6' turnaround Jump Shot (6 PTS),[1631105],1610612765.0,DET,turnaround,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,6.1,Made,6.0,,,,,,,,,,,,,,,,,
313,PT01M57.00S,2025-12-16T01:08:56.4Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612738,51,51,2025-12-16T01:15:48Z,3060000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612765.0,DET,,,,,,,,,,,,,,,200833.0,,,,,,,,,,,,,,,,
314,PT01M40.00S,2025-12-16T01:09:12.1Z,2,REGULAR,3pt,Jump Shot,[],1628401,93.82391590013141,3.699448529411765,1610612738,51,51,2025-12-16T01:09:20Z,3070000,False,-232.0,6.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
315,PT01M38.00S,2025-12-16T01:09:14.1Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,51,51,2025-12-16T01:09:20Z,3080000,False,,,0,,J. Duren REBOUND (Off:0 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,,,,,,,314.0,2.0,2.0,0.0,,,,,,,,
504,PT01M29.00S,2025-12-16T01:09:18.7Z,2,REGULAR,turnover,bad pass,[],1641709,,,1610612765,51,51,2025-12-16T02:02:10Z,3085000,False,,,0,,A. Thompson bad pass TURNOVER (2 TO),"[1641709, 1628401]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,,,White,1628401.0
505,PT01M29.00S,2025-12-16T01:09:18.7Z,2,REGULAR,steal,,[],1628401,,,1610612738,51,51,2025-12-16T02:02:10Z,3087500,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
319,PT01M22.00S,2025-12-16T01:09:30.6Z,2,REGULAR,turnover,bad pass,[],1628401,,,1610612738,51,51,2025-12-16T01:38:27Z,3120000,False,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 1631093]",1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,,,Ivey,1631093.0
320,PT01M22.00S,2025-12-16T01:09:30.6Z,2,REGULAR,steal,,[],1631093,,,1610612765,51,51,2025-12-16T01:10:56Z,3130000,False,,,0,,J. Ivey STEAL (1 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
321,PT01M14.00S,2025-12-16T01:09:40.2Z,2,REGULAR,foul,personal,['2freethrow'],1642864,,,1610612765,51,51,2025-12-16T01:12:49Z,3140000,False,,,0,,H. González shooting personal FOUL (2 PF) (Harris 2 FT),"[1642864, 202699]",1610612738.0,BOS,shooting,,,González,H. González,,,,,Restricted Area,0-8 Center,,,,200833.0,2.0,0.0,Harris,202699.0,,,,,,,,,,,,
323,PT01M14.00S,2025-12-16T01:10:06.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,51,51,2025-12-16T01:10:06Z,3160000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M14.00S,2025-12-16T01:12:39.0Z,2,REGULAR,substitution,out,[],1641709,,,1610612765,51,51,2025-12-16T01:12:48Z,3170000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M14.00S,2025-12-16T01:12:39.0Z,2,REGULAR,substitution,out,[],1631093,,,1610612765,51,51,2025-12-16T01:12:48Z,3180000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M14.00S,2025-12-16T01:12:39.0Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,51,51,2025-12-16T01:12:48Z,3190000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M14.00S,2025-12-16T01:12:39.0Z,2,REGULAR,substitution,in,[],1629130,,,1610612765,51,51,2025-12-16T01:12:48Z,3200000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M14.00S,2025-12-16T01:13:25.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202699,,,1610612765,51,52,2025-12-16T01:13:25Z,3210000,False,,,0,,T. Harris Free Throw 1 of 2 (5 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
329,PT01M14.00S,2025-12-16T01:13:38.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202699,,,1610612765,51,53,2025-12-16T01:13:38Z,3220000,False,,,0,,T. Harris Free Throw 2 of 2 (6 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
330,PT00M58.60S,2025-12-16T01:13:55.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,80.50262812089356,46.32352941176471,1610612738,53,53,2025-12-16T01:14:00Z,3230000,False,-18.0,131.0,1,right,J. Brown 13' driving floating Jump Shot (16 PTS),[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,13.21,Made,16.0,,,,,,,,,,,,,,,,,
331,PT00M40.30S,2025-12-16T01:14:17.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,15.325229960578188,34.31372549019608,1610612765,53,53,2025-12-16T01:14:25Z,3240000,False,78.0,92.0,1,left,MISS C. LeVert 12' pullup Shot,[1627747],1610612765.0,DET,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Right,12.06,Missed,,,,,,,,,,,,,,,,,,
332,PT00M38.60S,2025-12-16T01:14:19.3Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,53,53,2025-12-16T01:14:25Z,3250000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,331.0,1.0,1.0,0.0,,,,,,,,
333,PT00M32.20S,2025-12-16T01:14:26.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628401,90.75229960578186,65.44117647058823,1610612738,55,53,2025-12-16T01:14:30Z,3260000,False,77.0,34.0,1,right,D. White 8' running Layup (8 PTS),[1628401],1610612738.0,BOS,running,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,8.45,Made,8.0,,,,,,,,,,,,,,,,,
334,PT00M28.70S,2025-12-16T01:14:33.3Z,2,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,55,53,2025-12-16T01:15:47Z,3270000,False,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (3 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,Right Corner 3,24+ Right,,,,1628168.0,,,,,,,,,,,,3.0,,,,
335,PT00M14.30S,2025-12-16T01:14:58.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627759,85.23324572930355,42.40196078431372,1610612738,57,53,2025-12-16T01:15:02Z,3280000,False,-38.0,86.0,1,right,J. Brown 9' turnaround Jump Shot (18 PTS),[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,9.43,Made,18.0,,,,,,,,,,,,,,,,,
336,PT00M01.00S,2025-12-16T01:15:14.2Z,2,REGULAR,2pt,Jump Shot,[],1630595,13.748357424441524,29.411764705882355,1610612765,57,53,2025-12-16T01:15:20Z,3290000,False,103.0,77.0,1,left,MISS C. Cunningham 12' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,12.83,Missed,,,,,,,,,,,,,,,,,,
337,PT00M01.00S,2025-12-16T01:15:14.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,57,53,2025-12-16T01:15:20Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,336.0,,,,,,,,,,,
338,PT00M00.00S,2025-12-16T01:15:22.1Z,2,REGULAR,period,end,[],0,,,1610612765,57,53,2025-12-16T01:15:22Z,3310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2025-12-16T01:29:52.4Z,3,REGULAR,substitution,out,['startperiod'],1627747,,,1610612765,57,53,2025-12-16T01:30:35Z,3320000,False,,,0,,SUB out: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2025-12-16T01:29:52.4Z,3,REGULAR,substitution,in,['startperiod'],1641709,,,1610612765,57,53,2025-12-16T01:30:35Z,3330000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2025-12-16T01:30:41.3Z,3,REGULAR,period,start,[],0,,,1610612765,57,53,2025-12-16T01:30:41Z,3340000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M54.00S,2025-12-16T01:30:51.3Z,3,REGULAR,foul,personal,[],1642864,,,1610612765,57,53,2025-12-16T01:31:02Z,3350000,False,,,0,,H. González personal FOUL (3 PF),"[1642864, 1630595]",1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Right Center,,,,202007.0,3.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,
344,PT11M43.00S,2025-12-16T01:31:19.0Z,3,REGULAR,2pt,Jump Shot,[],202699,79.45137976346912,42.15686274509804,1610612765,57,55,2025-12-16T01:31:23Z,3370000,False,-39.0,141.0,1,right,T. Harris 14' turnaround Jump Shot (8 PTS),[202699],1610612765.0,DET,turnaround,,,Harris,T. Harris,,,,,Mid-Range,8-16 Center,14.61,Made,8.0,,,,,,,,,,,,,,,,,
345,PT11M21.00S,2025-12-16T01:31:39.9Z,3,REGULAR,3pt,Jump Shot,[],1627759,31.750985545335087,38.72549019607843,1610612738,57,55,2025-12-16T01:31:46Z,3380000,False,56.0,246.0,1,left,MISS J. Brown 25' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,25.24,Missed,,,,,,,,,,,,,,,,,,
346,PT11M19.00S,2025-12-16T01:31:41.9Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,57,55,2025-12-16T01:31:46Z,3390000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,,,,345.0,3.0,3.0,0.0,,,,,,,,
347,PT11M15.00S,2025-12-16T01:31:47.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202699,92.9862023653088,52.94117647058824,1610612765,57,55,2025-12-16T01:31:59Z,3400000,False,15.0,13.0,1,right,MISS T. Harris running Layup,[202699],1610612765.0,DET,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
348,PT11M14.00S,2025-12-16T01:31:48.7Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,57,55,2025-12-16T01:31:59Z,3410000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,347.0,2.0,2.0,0.0,,,,,,,,
349,PT11M02.00S,2025-12-16T01:31:59.4Z,3,REGULAR,3pt,Jump Shot,[],1630202,37.00722733245729,38.23529411764706,1610612738,57,55,2025-12-16T01:34:57Z,3420000,False,59.0,295.0,1,left,MISS P. Pritchard 30' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,30.12,Missed,,,,,,,,,,,,,,,,,,
350,PT11M00.00S,2025-12-16T01:32:01.4Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,57,55,2025-12-16T01:32:32Z,3430000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,349.0,1.0,1.0,0.0,,,,,,,,
