actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
75,PT04M57.00S,2026-03-23T00:24:01.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,88.78120893561103,35.294117647058826,1610612750,13,8,2026-03-23T00:24:12Z,720000,False,-74.0,53.0,1,right,MISS J. McDaniels 9' driving Layup,[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,9.06,Missed,,,,,,,,,,,,,,,,,,
76,PT04M52.00S,2026-03-23T00:24:06.8Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,13,8,2026-03-23T00:24:12Z,730000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Left,,,75.0,2.0,2.0,0.0,,,,,,,,,,,,,,
77,PT04M47.00S,2026-03-23T00:24:11.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,30.042706964520367,23.03921568627451,1610612738,13,8,2026-03-23T00:25:27Z,740000,False,135.0,230.0,1,left,MISS J. Tatum 26' running pullup 3PT,[1628369],1610612738.0,BOS,running pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,,,,,,,,,,,,,,,,,
78,PT04M44.00S,2026-03-23T00:24:14.4Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,13,8,2026-03-23T00:24:17Z,750000,False,,,0,,J. Randle REBOUND (Off:1 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,77.0,2.0,1.0,1.0,,,,,,,,,,,,,,
79,PT04M41.00S,2026-03-23T00:24:17.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630538,92.9862023653088,46.81372549019608,1610612750,13,10,2026-03-23T00:24:24Z,760000,False,-16.0,13.0,1,right,B. Hyland running Layup (2 PTS) (J. Randle 1 AST),"[1630538, 203944]",1610612750.0,MIN,running,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,2.0,,,,J. Randle,203944.0,1.0,,,,,
81,PT04M16.00S,2026-03-23T00:24:44.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629674,15.588042049934298,46.32352941176471,1610612738,13,10,2026-03-23T00:25:01Z,780000,False,18.0,94.0,1,left,MISS N. Queta 9' floating Shot - blocked,"[1629674, 203497]",1610612738.0,BOS,floating,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,9.58,Missed,,,,,Gobert,203497.0,,,,,,,,,,,,
82,PT04M16.00S,2026-03-23T00:24:44.1Z,1,REGULAR,block,,[],203497,,,1610612738,13,10,2026-03-23T00:24:46Z,790000,False,,,0,,R. Gobert BLOCK (3 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
83,PT04M14.00S,2026-03-23T00:24:46.1Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612738,13,10,2026-03-23T00:25:01Z,800000,False,,,0,,N. Queta REBOUND (Off:2 Def:4),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,,,81.0,6.0,4.0,2.0,,,,,,,,,,,,,,
84,PT04M13.00S,2026-03-23T00:24:47.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,8.623521681997373,47.05882352941176,1610612738,15,10,2026-03-23T00:25:06Z,810000,False,15.0,29.0,1,left,N. Queta putback Layup (2 PTS),[1629674],1610612738.0,BOS,putback,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,3.22,Made,,,,,,,2.0,,,,,,,,,,,
85,PT03M49.00S,2026-03-23T00:25:10.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,90.09526938239159,42.40196078431372,1610612750,15,10,2026-03-23T00:25:20Z,820000,False,-38.0,41.0,1,right,MISS J. Randle driving Layup,[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,5.56,Missed,,,,,,,,,,,,,,,,,,
86,PT03M49.00S,2026-03-23T00:25:10.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,15,10,2026-03-23T00:25:20Z,830000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,85.0,,,,,,,,,,,,,,,,,
87,PT03M49.00S,2026-03-23T00:25:15.6Z,1,REGULAR,foul,personal,[],203497,,,1610612738,15,10,2026-03-23T00:26:13Z,840000,False,,,0,,R. Gobert loose ball personal FOUL (1 PF),"[203497, 1629674]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Queta,1629674.0
89,PT03M49.00S,2026-03-23T00:25:23.3Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,15,10,2026-03-23T00:25:36Z,860000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M49.00S,2026-03-23T00:25:23.3Z,1,REGULAR,substitution,out,[],1629674,,,1610612738,15,10,2026-03-23T00:25:36Z,870000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M49.00S,2026-03-23T00:25:23.3Z,1,REGULAR,substitution,out,[],1630183,,,1610612738,15,10,2026-03-23T00:25:36Z,880000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M49.00S,2026-03-23T00:25:23.3Z,1,REGULAR,substitution,in,[],1630568,,,1610612738,15,10,2026-03-23T00:25:36Z,890000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M49.00S,2026-03-23T00:25:23.3Z,1,REGULAR,substitution,in,[],1642864,,,1610612738,15,10,2026-03-23T00:25:36Z,900000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M49.00S,2026-03-23T00:25:23.3Z,1,REGULAR,substitution,in,[],203937,,,1610612738,15,10,2026-03-23T00:25:36Z,910000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M49.00S,2026-03-23T00:25:23.3Z,1,REGULAR,substitution,out,[],203944,,,1610612738,15,10,2026-03-23T00:25:44Z,920000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M49.00S,2026-03-23T00:25:23.3Z,1,REGULAR,substitution,in,[],1629675,,,1610612738,15,10,2026-03-23T00:25:44Z,930000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M34.00S,2026-03-23T00:26:22.0Z,1,REGULAR,foul,personal,['2freethrow'],203937,,,1610612738,15,10,2026-03-23T00:26:28Z,950000,False,,,0,,K. Anderson shooting personal FOUL (1 PF) (Brown 2 FT),"[203937, 1627759]",1610612750.0,MIN,shooting,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Brown,1627759.0
100,PT03M34.00S,2026-03-23T00:26:56.2Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,16,10,2026-03-23T00:26:56Z,970000,False,,,0,,J. Brown Free Throw 1 of 2 (10 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
101,PT03M34.00S,2026-03-23T00:27:18.5Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,17,10,2026-03-23T00:27:18Z,980000,False,,,0,,J. Brown Free Throw 2 of 2 (11 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
102,PT03M27.00S,2026-03-23T00:27:30.1Z,1,REGULAR,turnover,bad pass,[],1630538,,,1610612750,17,10,2026-03-23T00:27:38Z,990000,False,,,0,,B. Hyland bad pass TURNOVER (1 TO),"[1630538, 1630202]",1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1.0,Pritchard,1630202.0,,,,,,,,
103,PT03M27.00S,2026-03-23T00:27:30.1Z,1,REGULAR,steal,,[],1630202,,,1610612738,17,10,2026-03-23T00:40:13Z,1000000,False,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
104,PT03M21.00S,2026-03-23T00:27:34.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642864,6.521024967148489,56.372549019607845,1610612738,17,10,2026-03-23T00:27:44Z,1010000,False,-32.0,9.0,1,left,MISS H. González running Layup,[1642864],1610612738.0,BOS,running,,,González,H. González,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
105,PT03M19.00S,2026-03-23T00:27:36.4Z,1,REGULAR,rebound,offensive,[],1630568,,,1610612738,17,10,2026-03-23T00:27:36Z,1020000,False,,,0,,L. Garza REBOUND (Off:1 Def:0),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,104.0,1.0,0.0,1.0,,,,,,,,,,,,,,
106,PT03M18.00S,2026-03-23T00:27:38.3Z,1,REGULAR,turnover,bad pass,[],1630568,,,1610612738,17,10,2026-03-23T00:27:46Z,1030000,False,,,0,,L. Garza bad pass TURNOVER (1 TO),"[1630568, 203497]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,,,1.0,Gobert,203497.0,,,,,,,,
107,PT03M18.00S,2026-03-23T00:27:38.3Z,1,REGULAR,steal,,[],203497,,,1610612750,17,10,2026-03-23T00:27:41Z,1040000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
108,PT03M13.00S,2026-03-23T00:27:43.1Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629675,95.48291721419186,95.34313725490196,1610612750,17,10,2026-03-23T00:30:33Z,1050000,False,227.0,-10.0,1,right,MISS N. Reid running 3PT,[1629675],1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,22.69,Missed,,,,,,,,,,,,,,,,,,
109,PT03M10.00S,2026-03-23T00:27:46.1Z,1,REGULAR,rebound,defensive,[],1631248,,,1610612738,17,10,2026-03-23T00:27:56Z,1060000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:1),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Mid-Range,16-24 Right,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,,
110,PT03M03.00S,2026-03-23T00:27:53.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.623521681997373,53.92156862745098,1610612738,17,10,2026-03-23T00:28:04Z,1070000,False,-20.0,29.0,1,left,MISS J. Brown driving reverse Layup - blocked,"[1627759, 203497]",1610612738.0,BOS,driving reverse,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,Gobert,203497.0,,,,,,,,,,,,
111,PT03M03.00S,2026-03-23T00:27:53.6Z,1,REGULAR,block,,[],203497,,,1610612738,17,10,2026-03-23T00:27:55Z,1080000,False,,,0,,R. Gobert BLOCK (4 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
112,PT03M00.00S,2026-03-23T00:27:56.6Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,17,10,2026-03-23T00:28:04Z,1090000,False,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,110.0,6.0,5.0,1.0,,,,,,,,,,,,,,
113,PT02M45.00S,2026-03-23T00:28:11.2Z,1,REGULAR,3pt,Jump Shot,[],1630538,63.41984231274639,60.78431372549019,1610612750,17,10,2026-03-23T00:28:17Z,1100000,False,54.0,291.0,1,right,MISS B. Hyland 29' 3PT,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,29.63,Missed,,,,,,,,,,,,,,,,,,
114,PT02M41.00S,2026-03-23T00:28:15.2Z,1,REGULAR,rebound,offensive,[],203937,,,1610612750,17,10,2026-03-23T00:28:17Z,1110000,False,,,0,,K. Anderson REBOUND (Off:1 Def:0),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,113.0,1.0,0.0,1.0,,,,,,,,,,,,,,
115,PT02M38.00S,2026-03-23T00:28:22.5Z,1,REGULAR,foul,personal,[],1630568,,,1610612750,17,10,2026-03-23T00:28:29Z,1120000,False,,,0,,L. Garza personal FOUL (1 PF),"[1630568, 203937]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Anderson,203937.0
117,PT02M38.00S,2026-03-23T00:28:32.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,17,10,2026-03-23T00:28:34Z,1140000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M38.00S,2026-03-23T00:31:18.5Z,1,REGULAR,substitution,out,[],1628978,,,1610612750,17,10,2026-03-23T00:31:47Z,1150000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M38.00S,2026-03-23T00:31:18.5Z,1,REGULAR,substitution,out,[],203497,,,1610612750,17,10,2026-03-23T00:31:47Z,1160000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M38.00S,2026-03-23T00:31:18.5Z,1,REGULAR,substitution,in,[],1630245,,,1610612750,17,10,2026-03-23T00:31:47Z,1170000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M38.00S,2026-03-23T00:31:18.5Z,1,REGULAR,substitution,in,[],203944,,,1610612750,17,10,2026-03-23T00:31:47Z,1180000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M33.00S,2026-03-23T00:32:01.6Z,1,REGULAR,turnover,out-of-bounds,[],203937,,,1610612750,17,10,2026-03-23T00:32:17Z,1190000,False,,,0,,K. Anderson bad pass out-of-bounds TURNOVER (1 TO),[203937],1610612750.0,MIN,bad pass,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,,,,,,1.0,,,,,,,,,,
123,PT02M09.00S,2026-03-23T00:32:28.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,26.62614980289093,83.33333333333334,1610612738,17,10,2026-03-23T00:32:41Z,1200000,False,-167.0,198.0,1,left,MISS J. Brown 25' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,25.87,Missed,,,,,,,,,,,,,,,,,,
124,PT02M07.00S,2026-03-23T00:32:30.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,17,10,2026-03-23T00:32:37Z,1210000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,123.0,,,,,,,,,,,,,,,,,
126,PT01M55.00S,2026-03-23T00:32:58.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,92.72339027595268,56.127450980392155,1610612750,17,12,2026-03-23T00:33:05Z,1230000,False,31.0,16.0,1,right,B. Hyland driving Layup (4 PTS),[1630538],1610612750.0,MIN,driving,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,3.45,Made,,,,,,,4.0,,,,,,,,,,,
127,PT01M38.00S,2026-03-23T00:33:13.9Z,1,REGULAR,3pt,Jump Shot,[],1630202,26.49474375821288,84.06862745098039,1610612738,17,12,2026-03-23T00:33:29Z,1240000,False,-170.0,197.0,1,left,MISS P. Pritchard 26' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
128,PT01M36.00S,2026-03-23T00:33:15.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,17,12,2026-03-23T00:33:24Z,1250000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,127.0,,,,,,,,,,,,,,,,,
130,PT01M26.00S,2026-03-23T00:33:42.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631248,8.886333771353483,51.9607843137255,1610612738,19,12,2026-03-23T00:33:49Z,1270000,False,-10.0,31.0,1,left,B. Scheierman driving Layup (2 PTS) (P. Pritchard 1 AST),"[1631248, 1630202]",1610612738.0,BOS,driving,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,,,2.0,,,,P. Pritchard,1630202.0,1.0,,,,,
132,PT01M16.00S,2026-03-23T00:33:51.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,84.97043363994744,41.66666666666667,1610612750,19,14,2026-03-23T00:34:01Z,1290000,False,-42.0,89.0,1,right,K. Anderson 9' pullup Jump Shot (2 PTS),[203937],1610612750.0,MIN,pullup,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,9.81,Made,,,,,,,2.0,,,,,,,,,,,
133,PT00M59.40S,2026-03-23T00:34:20.3Z,1,REGULAR,foul,personal,[],1629675,,,1610612738,19,14,2026-03-23T00:34:31Z,1300000,False,,,0,,N. Reid personal FOUL (1 PF),"[1629675, 1630568]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Garza,1630568.0
135,PT00M59.40S,2026-03-23T00:34:29.0Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,19,14,2026-03-23T00:34:36Z,1320000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M59.40S,2026-03-23T00:34:29.0Z,1,REGULAR,substitution,in,[],1628401,,,1610612738,19,14,2026-03-23T00:34:36Z,1330000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M47.90S,2026-03-23T00:35:10.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,8.492115637319317,46.81372549019608,1610612738,21,14,2026-03-23T00:35:15Z,1350000,False,16.0,27.0,1,left,P. Pritchard driving Layup (2 PTS) (L. Garza 1 AST),"[1630202, 1630568]",1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,3.16,Made,,,,,,,2.0,,,,L. Garza,1630568.0,1.0,,,,,
140,PT00M36.60S,2026-03-23T00:35:23.7Z,1,REGULAR,2pt,Layup,[],203944,88.64980289093299,31.61764705882353,1610612750,21,14,2026-03-23T00:35:35Z,1370000,False,-92.0,54.0,1,right,MISS J. Randle 10' driving Layup,[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,10.67,Missed,,,,,,,,,,,,,,,,,,
141,PT00M31.20S,2026-03-23T00:35:29.1Z,1,REGULAR,rebound,offensive,[],203937,,,1610612750,21,14,2026-03-23T00:36:01Z,1380000,False,,,0,,K. Anderson REBOUND (Off:2 Def:0),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Left,,,140.0,2.0,0.0,2.0,,,,,,,,,,,,,,
142,PT00M31.20S,2026-03-23T00:35:30.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203937,94.40999984741211,50.0,1610612750,21,14,2026-03-23T00:35:44Z,1390000,False,0.0,0.0,1,right,MISS K. Anderson tip Layup,[203937],1610612750.0,MIN,tip,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
143,PT00M31.20S,2026-03-23T00:35:30.2Z,1,REGULAR,rebound,defensive,[],1630568,,,1610612738,21,14,2026-03-23T00:35:44Z,1400000,False,,,0,,L. Garza REBOUND (Off:1 Def:1),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,142.0,2.0,1.0,1.0,,,,,,,,,,,,,,
144,PT00M26.10S,2026-03-23T00:35:34.8Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630202,14.799605781865965,40.68627450980392,1610612738,23,14,2026-03-23T00:35:51Z,1410000,False,47.0,87.0,1,left,P. Pritchard 9' turnaround fadeaway Jump Shot (4 PTS),[1630202],1610612738.0,BOS,turnaround fadeaway,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,9.83,Made,,,,,,,4.0,,,,,,,,,,,
145,PT00M04.70S,2026-03-23T00:35:58.8Z,1,REGULAR,3pt,Jump Shot,[],1629675,90.3580814717477,94.85294117647058,1610612750,23,14,2026-03-23T00:36:34Z,1420000,False,224.0,38.0,1,right,MISS N. Reid pullup 3PT,[1629675],1610612750.0,MIN,pullup,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,22.75,Missed,,,,,,,,,,,,,,,,,,
146,PT00M01.90S,2026-03-23T00:36:01.6Z,1,REGULAR,rebound,defensive,[],1631248,,,1610612738,23,14,2026-03-23T00:36:04Z,1430000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:2),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Right Corner 3,24+ Right,,,145.0,2.0,2.0,0.0,,,,,,,,,,,,,,
147,PT00M00.00S,2026-03-23T00:36:03.8Z,1,REGULAR,heave,,[],0,,,1610612738,23,14,2026-03-23T00:36:16Z,1440000,False,,,0,,BOS Heave,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,47.23,,,,,,,,,,,,,,,,,,,
148,PT00M00.00S,2026-03-23T00:36:08.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,23,14,2026-03-23T00:36:08Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,147.0,,,,,,,,,,,,,,,,,
149,PT00M00.00S,2026-03-23T00:36:09.3Z,1,REGULAR,period,end,[],0,,,1610612738,23,14,2026-03-23T00:36:09Z,1460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2026-03-23T00:38:39.4Z,2,REGULAR,substitution,out,['startperiod'],203937,,,1610612738,23,14,2026-03-23T00:39:21Z,1470000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2026-03-23T00:38:39.4Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612738,23,14,2026-03-23T00:39:21Z,1480000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2026-03-23T00:38:39.4Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612738,23,14,2026-03-23T00:39:21Z,1490000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2026-03-23T00:38:39.4Z,2,REGULAR,substitution,in,['startperiod'],1630183,,,1610612738,23,14,2026-03-23T00:39:21Z,1500000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2026-03-23T00:39:42.8Z,2,REGULAR,period,start,[],0,,,1610612738,23,14,2026-03-23T00:39:42Z,1510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M41.00S,2026-03-23T00:40:01.4Z,2,REGULAR,3pt,Jump Shot,[],1628401,32.933639947437584,48.529411764705884,1610612738,26,14,2026-03-23T00:40:06Z,1520000,False,7.0,257.0,1,left,D. White 25' 3PT pullup (5 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,25.72,Made,,,,,,,5.0,,,,,,,,,,,
156,PT11M26.00S,2026-03-23T00:40:16.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,90.62089356110381,61.76470588235294,1610612750,26,14,2026-03-23T00:41:04Z,1530000,False,59.0,36.0,1,right,MISS N. Reid 6' driving floating bank Shot,[1629675],1610612750.0,MIN,driving floating bank,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,6.88,Missed,,,,,,,,,,,,,,,,,,
157,PT11M23.00S,2026-03-23T00:40:19.9Z,2,REGULAR,rebound,defensive,[],1642864,,,1610612738,26,14,2026-03-23T00:40:27Z,1540000,False,,,0,,H. González REBOUND (Off:0 Def:1),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,In The Paint (Non-RA),0-8 Center,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,,,
158,PT11M17.00S,2026-03-23T00:40:25.9Z,2,REGULAR,3pt,Jump Shot,[],1630202,31.750985545335087,22.058823529411764,1610612738,26,14,2026-03-23T00:40:36Z,1550000,False,140.0,246.0,1,left,MISS P. Pritchard 28' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,28.29,Missed,,,,,,,,,,,,,,,,,,
