actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
163,PT00M00.10S,2026-04-12T22:39:06.3Z,1,REGULAR,block,,[],1630625,,,1610612753,20,29,2026-04-12T22:39:14Z,1610000,False,,,0,,D. Banton BLOCK (1 BLK),[1630625],1610612738.0,BOS,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
164,PT00M00.10S,2026-04-12T22:39:06.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,20,29,2026-04-12T22:39:18Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,162.0,,,,,,,
165,PT00M00.00S,2026-04-12T22:39:15.7Z,1,REGULAR,period,end,[],0,,,1610612753,20,29,2026-04-12T22:39:15Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2026-04-12T22:41:43.8Z,2,REGULAR,substitution,out,['startperiod'],1631199,,,1610612753,20,29,2026-04-12T22:42:18Z,1640000,False,,,0,,SUB out: R. Harper Jr.,[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-04-12T22:41:43.8Z,2,REGULAR,substitution,out,['startperiod'],1641783,,,1610612753,20,29,2026-04-12T22:42:18Z,1650000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-04-12T22:41:43.8Z,2,REGULAR,substitution,in,['startperiod'],1631248,,,1610612753,20,29,2026-04-12T22:42:18Z,1660000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-04-12T22:41:43.8Z,2,REGULAR,substitution,in,['startperiod'],1628975,,,1610612753,20,29,2026-04-12T22:42:18Z,1670000,False,,,0,,SUB in: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-04-12T22:42:49.0Z,2,REGULAR,period,start,[],0,,,1610612738,20,29,2026-04-12T22:42:49Z,1680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M43.00S,2026-04-12T22:43:07.2Z,2,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612738,20,29,2026-04-12T22:43:14Z,1690000,False,,,0,,A. Black shooting personal FOUL (2 PF) (Scheierman 2 FT),"[1641710, 1631248]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,202901.0,2.0,0.0,Scheierman,1631248.0,,,,,,,,,,,,,,,
173,PT11M43.00S,2026-04-12T22:43:33.0Z,2,REGULAR,freethrow,1 of 2,[],1631248,,,1610612738,21,29,2026-04-12T22:43:33Z,1710000,False,,,0,,B. Scheierman Free Throw 1 of 2 (4 PTS),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,
174,PT11M43.00S,2026-04-12T22:43:47.5Z,2,REGULAR,freethrow,2 of 2,[],1631248,,,1610612738,22,29,2026-04-12T22:43:47Z,1720000,False,,,0,,B. Scheierman Free Throw 2 of 2 (5 PTS),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,
175,PT11M31.00S,2026-04-12T22:44:04.0Z,2,REGULAR,2pt,Jump Shot,[],1630532,24.99178712220762,71.83670343137256,1610612753,22,31,2026-04-12T22:46:03Z,1730000,False,-109.0,182.0,1,left,F. Wagner 21' Jump Shot (10 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,,21.26,Made,10.0,,,,,,,,,,,
176,PT11M15.00S,2026-04-12T22:44:21.3Z,2,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612738,22,31,2026-04-12T22:44:31Z,1740000,False,,,0,,G. Bitadze shooting personal FOUL (2 PF) (Scheierman 2 FT),"[1629048, 1631248]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,2.0,0.0,Scheierman,1631248.0,,,,,,,,,,,,,,,
178,PT11M15.00S,2026-04-12T22:44:42.4Z,2,REGULAR,freethrow,1 of 2,[],1631248,,,1610612738,23,31,2026-04-12T22:44:42Z,1760000,False,,,0,,B. Scheierman Free Throw 1 of 2 (6 PTS),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,
179,PT11M15.00S,2026-04-12T22:44:56.7Z,2,REGULAR,freethrow,2 of 2,[],1631248,,,1610612738,24,31,2026-04-12T22:44:56Z,1770000,False,,,0,,B. Scheierman Free Throw 2 of 2 (7 PTS),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,
180,PT11M08.00S,2026-04-12T22:45:08.1Z,2,REGULAR,foul,offensive,[],1641710,,,1610612753,24,31,2026-04-12T22:45:41Z,1780000,False,,,0,,A. Black offensive FOUL (3 PF),"[1641710, 1631248]",1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,200832.0,3.0,0.0,Scheierman,1631248.0,,,,,,,,,,,,,,,
182,PT11M08.00S,2026-04-12T22:45:08.1Z,2,REGULAR,turnover,offensive foul,[],1641710,,,1610612753,24,31,2026-04-12T22:45:25Z,1800000,False,,,0,,A. Black offensive foul TURNOVER (1 TO),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,1626302.0,,,,,1.0,,,,,,,,,,,,,,
183,PT11M08.00S,2026-04-12T22:45:24.9Z,2,REGULAR,substitution,out,[],1641710,,,1610612738,24,31,2026-04-12T22:45:31Z,1810000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M08.00S,2026-04-12T22:45:24.9Z,2,REGULAR,substitution,in,[],1630591,,,1610612738,24,31,2026-04-12T22:45:31Z,1820000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M01.00S,2026-04-12T22:45:43.2Z,2,REGULAR,foul,offensive,[],1630625,,,1610612738,24,31,2026-04-12T22:45:50Z,1830000,False,,,0,,D. Banton offensive FOUL (2 PF),"[1630625, 1630532]",1610612738.0,BOS,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,202901.0,2.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
187,PT11M01.00S,2026-04-12T22:45:43.2Z,2,REGULAR,turnover,offensive foul,[],1630625,,,1610612738,24,31,2026-04-12T22:45:43Z,1850000,False,,,0,,D. Banton offensive foul TURNOVER (1 TO),[1630625],1610612738.0,BOS,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,202901.0,,,,,1.0,,,,,,,,,,,,,,
189,PT10M48.00S,2026-04-12T22:46:28.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630532,21.632720105124836,32.1078431372549,1610612753,24,33,2026-04-12T22:46:32Z,1870000,False,89.0,151.0,1,left,F. Wagner 17' pullup Jump Shot (12 PTS),[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right Center,,,,,,,17.54,Made,12.0,,,,,,,,,,,
190,PT10M36.00S,2026-04-12T22:46:39.3Z,2,REGULAR,3pt,Jump Shot,[],1631248,73.9323258869908,16.911764705882355,1610612738,27,33,2026-04-12T22:46:43Z,1880000,False,-165.0,193.0,1,right,B. Scheierman 25' 3PT  (10 PTS) (D. Banton 2 AST),"[1631248, 1630625]",1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,,,,,,,25.38,Made,10.0,D. Banton,1630625.0,2.0,,,,,,,,
192,PT10M24.00S,2026-04-12T22:46:52.0Z,2,REGULAR,3pt,Jump Shot,[],1631288,31.882391590013142,32.59803921568628,1610612753,27,33,2026-04-12T22:46:59Z,1900000,False,87.0,247.0,1,left,MISS J. Cain 26' 3PT,[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Right Center,,,,,,,26.21,Missed,,,,,,,,,,,,
193,PT10M23.00S,2026-04-12T22:46:53.0Z,2,REGULAR,rebound,defensive,[],1642917,,,1610612738,27,33,2026-04-12T22:46:59Z,1910000,False,,,0,,M. Shulga REBOUND (Off:1 Def:1),[1642917],1610612738.0,BOS,,,,Shulga,M. Shulga,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,192.0,2.0,1.0,1.0,,,,
194,PT10M17.00S,2026-04-12T22:47:01.8Z,2,REGULAR,foul,offensive,[],1630568,,,1610612738,27,33,2026-04-12T22:47:27Z,1920000,False,,,0,,L. Garza offensive FOUL (1 PF),"[1630568, 1630532]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Center,202901.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
196,PT10M17.00S,2026-04-12T22:47:01.8Z,2,REGULAR,turnover,offensive foul,[],1630568,,,1610612738,27,33,2026-04-12T22:47:27Z,1940000,False,,,0,,L. Garza offensive foul TURNOVER (1 TO),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Center,202901.0,,,,,1.0,,,,,,,,,,,,,,
197,PT10M02.00S,2026-04-12T22:47:28.7Z,2,REGULAR,foul,personal,['2freethrow'],1631248,,,1610612753,27,33,2026-04-12T22:47:35Z,1950000,False,,,0,,B. Scheierman shooting personal FOUL (1 PF) (Cain 2 FT),"[1631248, 1631288]",1610612738.0,BOS,shooting,,,Scheierman,B. Scheierman,,,,,In The Paint (Non-RA),0-8 Center,202901.0,1.0,0.0,Cain,1631288.0,,,,,,,,,,,,,,,
199,PT10M02.00S,2026-04-12T22:47:57.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631288,,,1610612753,27,34,2026-04-12T22:47:57Z,1970000,False,,,0,,J. Cain Free Throw 1 of 2 (1 PTS),[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,
200,PT10M02.00S,2026-04-12T22:48:14.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631288,,,1610612753,27,35,2026-04-12T22:48:14Z,1980000,False,,,0,,J. Cain Free Throw 2 of 2 (2 PTS),[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,
201,PT09M43.00S,2026-04-12T22:48:33.9Z,2,REGULAR,3pt,Jump Shot,[],1631248,90.3580814717477,94.36274509803921,1610612738,27,35,2026-04-12T22:48:43Z,1990000,False,222.0,38.0,1,right,MISS B. Scheierman step back 3PT,[1631248],1610612738.0,BOS,step back,,,Scheierman,B. Scheierman,,,,,Right Corner 3,24+ Right,,,,,,,22.5,Missed,,,,,,,,,,,,
202,PT09M42.00S,2026-04-12T22:48:34.9Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,27,35,2026-04-12T22:48:43Z,2000000,False,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,201.0,2.0,2.0,0.0,,,,
203,PT09M36.00S,2026-04-12T22:48:40.7Z,2,REGULAR,turnover,bad pass,[],1628975,,,1610612753,27,35,2026-04-12T22:48:45Z,2010000,False,,,0,,J. Carter bad pass TURNOVER (1 TO),"[1628975, 1631248]",1610612753.0,ORL,,,,Carter,J. Carter,,,,,Mid-Range,8-16 Right,,,,,,1.0,,,,,,,,,,,Scheierman,1631248.0,,
204,PT09M36.00S,2026-04-12T22:48:40.7Z,2,REGULAR,steal,,[],1631248,,,1610612738,27,35,2026-04-12T22:48:42Z,2020000,False,,,0,,B. Scheierman STEAL (1 STL),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
205,PT09M32.00S,2026-04-12T22:48:45.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642910,93.51182654402102,45.83333333333333,1610612738,27,35,2026-04-12T22:48:53Z,2030000,False,-21.0,8.0,1,right,MISS J. Tonje running Layup,[1642910],1610612738.0,BOS,running,,,Tonje,J. Tonje,,,,,Restricted Area,0-8 Center,,,,,,,2.25,Missed,,,,,,,,,,,,
206,PT09M31.00S,2026-04-12T22:48:46.8Z,2,REGULAR,rebound,offensive,[],1630568,,,1610612738,27,35,2026-04-12T22:48:53Z,2040000,False,,,0,,L. Garza REBOUND (Off:1 Def:2),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,205.0,3.0,2.0,1.0,,,,
207,PT09M30.00S,2026-04-12T22:48:47.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630568,93.11760840998686,51.225490196078425,1610612738,29,35,2026-04-12T22:51:43Z,2050000,False,6.0,12.0,1,right,L. Garza putback Layup (5 PTS),[1630568],1610612738.0,BOS,putback,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,1.36,Made,5.0,,,,,,,,,,,
208,PT09M14.00S,2026-04-12T22:49:02.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,9.806176084099869,58.57843137254902,1610612753,29,37,2026-04-12T22:49:07Z,2060000,False,-43.0,40.0,1,left,J. Suggs driving floating Jump Shot (8 PTS),[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.85,Made,8.0,,,,,,,,,,,
209,PT08M58.00S,2026-04-12T22:49:19.8Z,2,REGULAR,turnover,bad pass,[],1630625,,,1610612738,29,37,2026-04-12T22:49:23Z,2070000,False,,,0,,D. Banton bad pass TURNOVER (2 TO),"[1630625, 1628975]",1610612738.0,BOS,,,,Banton,D. Banton,,,,,Mid-Range,8-16 Right,,,,,,2.0,,,,,,,,,,,Carter,1628975.0,,
210,PT08M58.00S,2026-04-12T22:49:19.8Z,2,REGULAR,steal,,[],1628975,,,1610612753,29,37,2026-04-12T22:49:21Z,2080000,False,,,0,,J. Carter STEAL (1 STL),[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
211,PT08M50.00S,2026-04-12T22:49:26.4Z,2,REGULAR,turnover,bad pass,[],1630591,,,1610612753,29,37,2026-04-12T22:49:53Z,2090000,False,,,0,,J. Suggs bad pass TURNOVER (2 TO),"[1630591, 1642917]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Center,,,,,,2.0,,,,,,,,,,,Shulga,1642917.0,,
212,PT08M50.00S,2026-04-12T22:49:26.4Z,2,REGULAR,steal,,[],1642917,,,1610612738,29,37,2026-04-12T22:49:53Z,2100000,False,,,0,,M. Shulga STEAL (1 STL),[1642917],1610612738.0,BOS,,,,Shulga,M. Shulga,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
213,PT08M43.00S,2026-04-12T22:49:33.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642910,95.0886990801577,4.6568627450980395,1610612738,32,37,2026-04-12T22:53:28Z,2110000,False,-227.0,-6.0,1,right,J. Tonje 3PT running (3 PTS) (D. Banton 3 AST),"[1642910, 1630625]",1610612738.0,BOS,running,,,Tonje,J. Tonje,,,,,Left Corner 3,24+ Left,,,,,,,22.68,Made,3.0,D. Banton,1630625.0,3.0,,,,,,,,
215,PT08M43.00S,2026-04-12T22:49:39.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,32,37,2026-04-12T22:49:39Z,2130000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M43.00S,2026-04-12T22:52:26.5Z,2,REGULAR,substitution,out,[],1631288,,,1610612753,32,37,2026-04-12T22:52:55Z,2140000,False,,,0,,SUB out: J. Cain,[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M43.00S,2026-04-12T22:52:26.5Z,2,REGULAR,substitution,out,[],1629048,,,1610612753,32,37,2026-04-12T22:52:55Z,2150000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M43.00S,2026-04-12T22:52:26.5Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,32,37,2026-04-12T22:52:55Z,2160000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M43.00S,2026-04-12T22:52:26.5Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,32,37,2026-04-12T22:52:55Z,2170000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M36.00S,2026-04-12T22:53:22.4Z,2,REGULAR,foul,personal,[],1642917,,,1610612753,32,37,2026-04-12T22:53:27Z,2180000,False,,,0,,M. Shulga personal FOUL (2 PF),"[1642917, 1630532]",1610612738.0,BOS,,,,Shulga,M. Shulga,,,,,In The Paint (Non-RA),8-16 Right,202901.0,2.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
222,PT08M27.00S,2026-04-12T22:53:45.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,4.28712220762155,58.57843137254902,1610612753,32,39,2026-04-12T22:53:48Z,2200000,False,-43.0,-12.0,1,left,F. Wagner cutting Layup (14 PTS) (P. Banchero 3 AST),"[1630532, 1631094]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.46,Made,14.0,P. Banchero,1631094.0,3.0,,,,,,,,
224,PT08M14.00S,2026-04-12T22:54:00.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630568,93.38042049934296,54.41176470588235,1610612738,34,39,2026-04-12T22:55:09Z,2220000,False,22.0,10.0,1,right,L. Garza cutting Layup (7 PTS) (B. Scheierman 2 AST),"[1630568, 1631248]",1610612738.0,BOS,cutting,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,2.41,Made,7.0,B. Scheierman,1631248.0,2.0,,,,,,,,
226,PT08M14.00S,2026-04-12T22:54:03.4Z,2,REGULAR,foul,personal,['1freethrow'],1630532,,,1610612738,34,39,2026-04-12T22:54:16Z,2240000,False,,,0,,F. Wagner shooting personal FOUL (1 PF) (Garza 1 FT),"[1630532, 1630568]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,202901.0,1.0,0.0,Garza,1630568.0,,,,,,,,,,,,,,,
228,PT08M14.00S,2026-04-12T22:54:28.7Z,2,REGULAR,freethrow,1 of 1,[],1630568,,,1610612738,35,39,2026-04-12T22:54:28Z,2260000,False,,,0,,L. Garza Free Throw 1 of 1 (8 PTS),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,
230,PT08M04.00S,2026-04-12T22:54:52.9Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,35,39,2026-04-12T22:55:07Z,2280000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M04.00S,2026-04-12T22:54:52.9Z,2,REGULAR,substitution,in,[],1641783,,,1610612753,35,39,2026-04-12T22:55:07Z,2290000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M01.00S,2026-04-12T22:55:10.9Z,2,REGULAR,3pt,Jump Shot,[],1630591,28.86005256241787,80.14705882352942,1610612753,35,39,2026-04-12T22:55:17Z,2300000,False,-151.0,219.0,1,left,MISS J. Suggs 26' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,26.57,Missed,,,,,,,,,,,,
233,PT07M59.00S,2026-04-12T22:55:12.9Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,35,39,2026-04-12T22:55:17Z,2310000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,232.0,4.0,3.0,1.0,,,,
234,PT07M51.00S,2026-04-12T22:55:20.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628975,23.73521681997372,13.23529411764706,1610612753,35,42,2026-04-12T22:55:24Z,2320000,False,184.0,171.0,1,left,J. Carter 25' 3PT  (3 PTS) (P. Banchero 4 AST),"[1628975, 1631094]",1610612753.0,ORL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,25.08,Made,3.0,P. Banchero,1631094.0,4.0,,,,,,,,
236,PT07M40.00S,2026-04-12T22:55:31.7Z,2,REGULAR,3pt,Jump Shot,[],1630568,64.73390275952694,52.94117647058824,1610612738,35,42,2026-04-12T22:55:46Z,2340000,False,15.0,279.0,1,right,MISS L. Garza 27' 3PT,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Center,,,,,,,27.94,Missed,,,,,,,,,,,,
237,PT07M34.00S,2026-04-12T22:55:37.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,35,42,2026-04-12T22:55:46Z,2350000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,236.0,,,,,,,
239,PT07M34.00S,2026-04-12T22:55:49.2Z,2,REGULAR,substitution,out,[],1642910,,,1610612753,35,42,2026-04-12T22:55:55Z,2370000,False,,,0,,SUB out: J. Tonje,[1642910],1610612738.0,BOS,,,,Tonje,J. Tonje,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M34.00S,2026-04-12T22:55:49.2Z,2,REGULAR,substitution,out,[],1642917,,,1610612753,35,42,2026-04-12T22:55:55Z,2380000,False,,,0,,SUB out: M. Shulga,[1642917],1610612738.0,BOS,,,,Shulga,M. Shulga,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M34.00S,2026-04-12T22:55:49.2Z,2,REGULAR,substitution,in,[],1631199,,,1610612753,35,42,2026-04-12T22:55:55Z,2390000,False,,,0,,SUB in: R. Harper Jr.,[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M34.00S,2026-04-12T22:55:49.2Z,2,REGULAR,substitution,in,[],1641775,,,1610612753,35,42,2026-04-12T22:55:55Z,2400000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M21.00S,2026-04-12T22:56:11.2Z,2,REGULAR,3pt,Jump Shot,[],1631094,7.30946123521682,95.83333333333334,1610612753,35,42,2026-04-12T22:56:18Z,2410000,False,-229.0,16.0,1,left,MISS P. Banchero 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,,,,,,,22.98,Missed,,,,,,,,,,,,
244,PT07M19.00S,2026-04-12T22:56:13.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,35,42,2026-04-12T22:56:18Z,2420000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,243.0,,,,,,,
246,PT07M17.00S,2026-04-12T22:56:27.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631094,6.521024967148489,50.98039215686274,1610612753,35,44,2026-04-12T22:56:30Z,2440000,False,-5.0,9.0,1,left,P. Banchero cutting DUNK (7 PTS) (J. Suggs 1 AST),"[1631094, 1630591]",1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,1.01,Made,7.0,J. Suggs,1630591.0,1.0,,,,,,,,
248,PT07M04.00S,2026-04-12T22:56:44.0Z,2,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612738,35,44,2026-04-12T22:56:55Z,2460000,False,,,0,,W. Carter Jr. shooting personal FOUL (2 PF) (Scheierman 2 FT),"[1628976, 1631248]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,200832.0,2.0,0.0,Scheierman,1631248.0,,,,,,,,,,,,,,,
250,PT07M04.00S,2026-04-12T22:57:08.2Z,2,REGULAR,freethrow,1 of 2,[],1631248,,,1610612738,36,44,2026-04-12T22:57:08Z,2480000,False,,,0,,B. Scheierman Free Throw 1 of 2 (11 PTS),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,
251,PT07M04.00S,2026-04-12T22:57:21.9Z,2,REGULAR,freethrow,2 of 2,[],1631248,,,1610612738,37,44,2026-04-12T22:57:21Z,2490000,False,,,0,,B. Scheierman Free Throw 2 of 2 (12 PTS),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,
252,PT06M50.00S,2026-04-12T22:57:44.2Z,2,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,37,44,2026-04-12T22:57:50Z,2500000,False,,,0,,P. Banchero bad pass out-of-bounds TURNOVER (2 TO),[1631094],1610612753.0,ORL,bad pass,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Right,1626302.0,,,,,2.0,,,,,,,,,,,,,,
253,PT06M38.00S,2026-04-12T22:58:10.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631248,86.41590013140605,64.95098039215686,1610612738,37,44,2026-04-12T22:58:17Z,2510000,False,75.0,75.0,1,right,MISS B. Scheierman 10' fadeaway Shot,[1631248],1610612738.0,BOS,fadeaway,,,Scheierman,B. Scheierman,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,10.61,Missed,,,,,,,,,,,,
