actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
79,PT04M31.00S,2026-01-08T00:26:21.4Z,1,REGULAR,jumpball,recovered,[],1627750,,,1610612743,19,19,2026-01-08T00:28:55Z,780000,False,,,0,,Jump Ball P. Watson vs. L. Garza: Tip to J. Murray,"[1627750, 1631212, 1630568]",1610612743.0,DEN,lodgedball,J. Murray,1627750.0,Murray,J. Murray,Watson,1631212.0,Garza,1630568.0,,,,,,,,,,,,,,,,,,,,,,
89,PT04M22.00S,2026-01-08T00:26:25.0Z,1,REGULAR,3pt,Jump Shot,[],203932,68.54467805519053,70.58823529411765,1610612743,19,19,2026-01-08T00:30:56Z,810000,False,103.0,243.0,1,right,MISS A. Gordon 26' pullup 3PT,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,26.41,Missed,,,,,,,,,,,,,,,,,,
90,PT04M18.00S,2026-01-08T00:26:29.5Z,1,REGULAR,rebound,offensive,[],1642461,,,1610612743,19,19,2026-01-08T00:26:29Z,820000,False,,,0,,S. Jones REBOUND (Off:1 Def:2),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Right Center,,,89.0,3.0,2.0,1.0,,,,,,,,,,,,,,
91,PT04M16.00S,2026-01-08T00:26:31.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203501,77.87450722733246,44.6078431372549,1610612743,19,19,2026-01-08T00:26:42Z,830000,False,-27.0,155.0,1,right,MISS T. Hardaway Jr. 15' driving floating Shot,[203501],1610612743.0,DEN,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Center,15.78,Missed,,,,,,,,,,,,,,,,,,
92,PT04M13.00S,2026-01-08T00:26:34.4Z,1,REGULAR,rebound,defensive,[],1630568,,,1610612738,19,19,2026-01-08T00:26:42Z,840000,False,,,0,,L. Garza REBOUND (Off:0 Def:1),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Mid-Range,8-16 Center,,,91.0,1.0,1.0,0.0,,,,,,,,,,,,,,
93,PT04M09.00S,2026-01-08T00:26:38.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,25.969119579500656,81.86274509803921,1610612738,19,19,2026-01-08T00:26:47Z,850000,False,-159.0,192.0,1,left,MISS J. Brown 24' running pullup 3PT,[1627759],1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,24.92,Missed,,,,,,,,,,,,,,,,,,
94,PT04M08.00S,2026-01-08T00:26:39.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,19,19,2026-01-08T00:26:47Z,860000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,93.0,,,,,,,,,,,,,,,,,
96,PT03M58.00S,2026-01-08T00:27:00.0Z,1,REGULAR,3pt,Jump Shot,[],1627750,68.53851839684626,68.16023284313727,1610612743,19,19,2026-01-08T00:31:28Z,880000,False,91.0,243.0,1,right,MISS J. Murray 25' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,25.96,Missed,,,,,,,,,,,,,,,,,,
97,PT03M56.00S,2026-01-08T00:27:02.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,19,19,2026-01-08T00:27:40Z,890000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,96.0,,,,,,,,,,,,,,,,,
99,PT03M39.00S,2026-01-08T00:27:29.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630568,9.543363994743759,37.254901960784316,1610612738,21,19,2026-01-08T00:31:54Z,910000,False,64.0,37.0,1,left,L. Garza 7' turnaround bank Hook (2 PTS) (J. Brown 1 AST),"[1630568, 1627759]",1610612738.0,BOS,turnaround bank,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,7.38,Made,,,,,2.0,,,,,,,,,J. Brown,1627759.0,1.0,,
107,PT03M21.00S,2026-01-08T00:27:46.5Z,1,REGULAR,3pt,Jump Shot,[],1631212,65.52233902759527,39.950980392156865,1610612743,21,22,2026-01-08T00:32:34Z,930000,False,-50.0,272.0,1,right,P. Watson 27' 3PT step back (9 PTS) (A. Gordon 1 AST),"[1631212, 203932]",1610612743.0,DEN,step back,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,27.62,Made,,,,,9.0,,,,,,,,,A. Gordon,203932.0,1.0,,
109,PT03M10.00S,2026-01-08T00:27:57.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,15.982260183968464,37.00980392156863,1610612738,23,22,2026-01-08T00:28:03Z,950000,False,65.0,98.0,1,left,J. Brown 11' turnaround fadeaway Jump Shot (15 PTS),[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Right,11.73,Made,,,,,15.0,,,,,,,,,,,,,
111,PT02M54.00S,2026-01-08T00:28:16.4Z,1,REGULAR,foul,personal,[],1630568,,,1610612743,23,22,2026-01-08T00:28:24Z,960000,False,,,0,,L. Garza personal FOUL (1 PF),"[1630568, 1631212]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627964.0,1.0,0.0,Watson,1631212.0,,,,,,,,
113,PT02M54.00S,2026-01-08T00:28:26.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,23,22,2026-01-08T00:28:26Z,980000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M54.00S,2026-01-08T00:31:25.7Z,1,REGULAR,substitution,out,[],1630202,,,1610612743,23,22,2026-01-08T00:31:44Z,990000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M54.00S,2026-01-08T00:31:25.7Z,1,REGULAR,substitution,out,[],1642461,,,1610612743,23,22,2026-01-08T00:31:44Z,1000000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M54.00S,2026-01-08T00:31:25.7Z,1,REGULAR,substitution,in,[],1628401,,,1610612743,23,22,2026-01-08T00:31:44Z,1010000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M54.00S,2026-01-08T00:31:25.7Z,1,REGULAR,substitution,in,[],1628971,,,1610612743,23,22,2026-01-08T00:31:44Z,1020000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M41.00S,2026-01-08T00:32:07.8Z,1,REGULAR,2pt,Jump Shot,[],1628971,79.58278580814718,55.392156862745104,1610612743,23,24,2026-01-08T00:33:18Z,1030000,False,27.0,139.0,1,right,B. Brown 14' floating Jump Shot (2 PTS) (J. Murray 5 AST),"[1628971, 1627750]",1610612743.0,DEN,floating,,,Brown,B. Brown,,,,,Mid-Range,8-16 Center,14.2,Made,,,,,2.0,,,,,,,,,J. Murray,1627750.0,5.0,,
121,PT02M26.00S,2026-01-08T00:32:26.0Z,1,REGULAR,foul,personal,[],1628971,,,1610612738,23,24,2026-01-08T00:32:45Z,1050000,False,,,0,,B. Brown personal FOUL (1 PF),"[1628971, 1627759]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Center,,,,,,,,1627964.0,1.0,0.0,Brown,1627759.0,,,,,,,,
123,PT02M15.00S,2026-01-08T00:32:56.0Z,1,REGULAR,3pt,Jump Shot,[],1629014,32.53942181340342,25.98039215686275,1610612738,26,24,2026-01-08T00:32:59Z,1070000,False,120.0,253.0,1,left,A. Simons 28' 3PT  (3 PTS) (J. Brown 2 AST),"[1629014, 1627759]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,28.04,Made,,,,,3.0,,,,,,,,,J. Brown,1627759.0,2.0,,
125,PT02M00.00S,2026-01-08T00:33:10.3Z,1,REGULAR,3pt,Jump Shot,[],203501,68.54467805519053,74.50980392156863,1610612743,26,27,2026-01-08T00:33:17Z,1090000,False,123.0,243.0,1,right,T. Hardaway Jr. 27' 3PT  (3 PTS) (P. Watson 1 AST),"[203501, 1631212]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,27.23,Made,,,,,3.0,,,,,,,,,P. Watson,1631212.0,1.0,,
127,PT01M45.00S,2026-01-08T00:33:26.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630568,6.389618922470433,57.84313725490197,1610612738,28,27,2026-01-08T00:33:30Z,1110000,False,-39.0,8.0,1,left,L. Garza cutting Layup (4 PTS) (D. White 3 AST),"[1630568, 1628401]",1610612738.0,BOS,cutting,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,3.99,Made,,,,,4.0,,,,,,,,,D. White,1628401.0,3.0,,
129,PT01M31.00S,2026-01-08T00:33:40.9Z,1,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612743,28,27,2026-01-08T00:33:51Z,1130000,False,,,0,,D. White shooting personal FOUL (1 PF) (Hardaway Jr. 2 FT),"[1628401, 203501]",1610612738.0,BOS,shooting,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627964.0,1.0,0.0,Hardaway Jr.,203501.0,,,,,,,,
131,PT01M31.00S,2026-01-08T00:34:10.6Z,1,REGULAR,freethrow,1 of 2,[],203501,,,1610612743,28,28,2026-01-08T00:34:10Z,1150000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (4 PTS),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
132,PT01M31.00S,2026-01-08T00:34:14.7Z,1,REGULAR,substitution,out,[],1627759,,,1610612743,28,28,2026-01-08T00:34:22Z,1160000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M31.00S,2026-01-08T00:34:14.7Z,1,REGULAR,substitution,out,[],1631212,,,1610612743,28,28,2026-01-08T00:34:22Z,1170000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M31.00S,2026-01-08T00:34:14.7Z,1,REGULAR,substitution,in,[],1641775,,,1610612743,28,28,2026-01-08T00:34:22Z,1180000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M31.00S,2026-01-08T00:34:14.7Z,1,REGULAR,substitution,in,[],1630192,,,1610612743,28,28,2026-01-08T00:34:22Z,1190000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M31.00S,2026-01-08T00:34:35.7Z,1,REGULAR,freethrow,2 of 2,[],203501,,,1610612743,28,29,2026-01-08T00:34:35Z,1200000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (5 PTS),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
137,PT01M16.00S,2026-01-08T00:34:51.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,9.543363994743759,41.42156862745098,1610612738,30,29,2026-01-08T00:34:55Z,1210000,False,43.0,37.0,1,left,D. White driving Layup (5 PTS),[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,5.68,Made,,,,,5.0,,,,,,,,,,,,,
138,PT00M51.80S,2026-01-08T00:35:17.0Z,1,REGULAR,2pt,Jump Shot,[],203932,77.94431668856767,67.91513480392157,1610612743,30,31,2026-01-08T00:35:39Z,1220000,False,90.0,155.0,1,right,A. Gordon 17' pullup Jump Shot (2 PTS),[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Right Center,17.89,Made,,,,,2.0,,,,,,,,,,,,,
139,PT00M39.80S,2026-01-08T00:35:31.6Z,1,REGULAR,3pt,Jump Shot,[],1628401,37.53285151116951,42.40196078431372,1610612738,33,31,2026-01-08T00:35:52Z,1230000,False,38.0,300.0,1,left,D. White 30' 3PT pullup (8 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,30.27,Made,,,,,8.0,,,,,,,,,,,,,
140,PT00M31.60S,2026-01-08T00:35:42.6Z,1,REGULAR,3pt,Jump Shot,[],1627750,66.17936925098554,54.90196078431373,1610612743,33,31,2026-01-08T00:35:49Z,1240000,False,25.0,265.0,1,right,MISS J. Murray 26' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,26.65,Missed,,,,,,,,,,,,,,,,,,
141,PT00M28.30S,2026-01-08T00:35:45.9Z,1,REGULAR,rebound,defensive,[],1642864,,,1610612738,33,31,2026-01-08T00:35:49Z,1250000,False,,,0,,H. González REBOUND (Off:0 Def:1),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Center,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,,,
142,PT00M09.10S,2026-01-08T00:36:05.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628401,5.732588699080158,49.50980392156863,1610612738,35,31,2026-01-08T00:36:08Z,1260000,False,2.0,1.0,1,left,D. White driving DUNK (10 PTS) (A. Simons 2 AST),"[1628401, 1629014]",1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,10.0,,,,,,,,,A. Simons,1629014.0,2.0,,
144,PT00M00.00S,2026-01-08T00:36:20.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,89.9022667542707,35.31709558823529,1610612743,35,31,2026-01-08T00:36:44Z,1280000,False,-73.0,42.0,1,right,MISS J. Murray 8' driving Layup,[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Left,8.48,Missed,,,,,,,,,,,,,,,,,,
145,PT00M00.00S,2026-01-08T00:36:20.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,35,31,2026-01-08T00:36:44Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,144.0,,,,,,,,,,,,,,,,,
146,PT00M00.00S,2026-01-08T00:36:27.8Z,1,REGULAR,period,end,[],0,,,1610612743,35,31,2026-01-08T00:36:27Z,1300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2026-01-08T00:39:31.0Z,2,REGULAR,substitution,out,['startperiod'],1630568,,,1610612743,35,31,2026-01-08T00:39:44Z,1310000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2026-01-08T00:39:31.0Z,2,REGULAR,substitution,out,['startperiod'],1627750,,,1610612743,35,31,2026-01-08T00:39:44Z,1320000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2026-01-08T00:39:31.0Z,2,REGULAR,substitution,in,['startperiod'],1629674,,,1610612743,35,31,2026-01-08T00:39:44Z,1330000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2026-01-08T00:39:31.0Z,2,REGULAR,substitution,in,['startperiod'],1629618,,,1610612743,35,31,2026-01-08T00:39:44Z,1340000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2026-01-08T00:39:58.3Z,2,REGULAR,period,start,[],0,,,1610612743,35,31,2026-01-08T00:39:58Z,1350000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M45.00S,2026-01-08T00:40:12.4Z,2,REGULAR,3pt,Jump Shot,[],203501,67.88764783180025,32.1078431372549,1610612743,35,31,2026-01-08T00:40:33Z,1360000,False,-89.0,249.0,1,right,MISS T. Hardaway Jr. 26' step back 3PT,[203501],1610612743.0,DEN,step back,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,26.5,Missed,,,,,,,,,,,,,,,,,,
153,PT11M44.00S,2026-01-08T00:40:13.4Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,35,31,2026-01-08T00:40:26Z,1370000,False,,,0,,D. White REBOUND (Off:1 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,152.0,2.0,1.0,1.0,,,,,,,,,,,,,,
154,PT11M37.00S,2026-01-08T00:40:21.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,30.17411300919842,73.77450980392157,1610612738,38,31,2026-01-08T00:41:39Z,1380000,False,-119.0,231.0,1,left,D. White 25' 3PT running pullup (13 PTS),[1628401],1610612738.0,BOS,running pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,25.99,Made,,,,,13.0,,,,,,,,,,,,,
155,PT11M17.00S,2026-01-08T00:40:40.0Z,2,REGULAR,3pt,Jump Shot,[],203932,75.77201051248358,85.5392156862745,1610612743,38,34,2026-01-08T00:42:01Z,1390000,False,178.0,175.0,1,right,A. Gordon 24' 3PT step back (5 PTS),[203932],1610612743.0,DEN,step back,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,24.95,Made,,,,,5.0,,,,,,,,,,,,,
156,PT10M57.00S,2026-01-08T00:41:00.3Z,2,REGULAR,2pt,Jump Shot,[],1629014,14.4053876478318,30.88235294117647,1610612738,40,34,2026-01-08T00:41:04Z,1400000,False,96.0,83.0,1,left,A. Simons 12' driving floating Jump Shot (5 PTS),[1629014],1610612738.0,BOS,driving floating,,,Simons,A. Simons,,,,,Mid-Range,8-16 Right,12.65,Made,,,,,5.0,,,,,,,,,,,,,
157,PT10M29.00S,2026-01-08T00:41:31.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612743,40,34,2026-01-08T00:41:39Z,1410000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,202041.0,,,,,,,,,,,,
158,PT10M08.00S,2026-01-08T00:42:03.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628401,14.799605781865965,22.54901960784314,1610612738,40,34,2026-01-08T00:42:14Z,1420000,False,137.0,87.0,1,left,MISS D. White 16' pullup Shot,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,16-24 Right,16.23,Missed,,,,,,,,,,,,,,,,,,
159,PT10M05.00S,2026-01-08T00:42:06.4Z,2,REGULAR,rebound,offensive,[],1629674,,,1610612738,40,34,2026-01-08T00:42:14Z,1430000,False,,,0,,N. Queta REBOUND (Off:1 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,16-24 Right,,,158.0,4.0,3.0,1.0,,,,,,,,,,,,,,
160,PT10M03.00S,2026-01-08T00:42:09.8Z,2,REGULAR,foul,personal,['2freethrow'],1630192,,,1610612738,40,34,2026-01-08T00:42:20Z,1440000,False,,,0,,Z. Nnaji shooting personal FOUL (1 PF) (Walsh 2 FT),"[1630192, 1641775]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202041.0,1.0,0.0,Walsh,1641775.0,,,,,,,,
162,PT10M03.00S,2026-01-08T00:42:34.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1641775,,,1610612738,41,34,2026-01-08T00:43:02Z,1460000,False,,,0,,J. Walsh Free Throw 1 of 2 (1 PTS),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
163,PT10M03.00S,2026-01-08T00:42:34.9Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1641775,,,1610612738,41,34,2026-01-08T00:43:02Z,1470000,False,,,0,,MISS J. Walsh Free Throw 2 of 2,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
164,PT10M03.00S,2026-01-08T00:42:34.9Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,41,34,2026-01-08T00:43:08Z,1480000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,163.0,1.0,1.0,0.0,,,,,,,,,,,,,,
165,PT09M40.00S,2026-01-08T00:43:10.9Z,2,REGULAR,3pt,Jump Shot,[],1629618,67.36202365308804,27.450980392156865,1610612743,41,34,2026-01-08T00:43:18Z,1490000,False,-113.0,254.0,1,right,MISS J. Pickett 27' step back 3PT,[1629618],1610612743.0,DEN,step back,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,27.82,Missed,,,,,,,,,,,,,,,,,,
166,PT09M38.00S,2026-01-08T00:43:12.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,41,34,2026-01-08T00:43:18Z,1500000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,165.0,,,,,,,,,,,,,,,,,
168,PT09M23.00S,2026-01-08T00:43:35.1Z,2,REGULAR,2pt,Layup,[],1642864,10.85742444152431,27.450980392156865,1610612738,41,34,2026-01-08T00:43:46Z,1520000,False,113.0,50.0,1,left,MISS H. González 12' driving Layup,[1642864],1610612738.0,BOS,driving,,,González,H. González,,,,,Mid-Range,8-16 Right,12.31,Missed,,,,,,,,,,,,,,,,,,
169,PT09M22.00S,2026-01-08T00:43:36.1Z,2,REGULAR,rebound,offensive,[],1629674,,,1610612738,41,34,2026-01-08T00:43:46Z,1530000,False,,,0,,N. Queta REBOUND (Off:2 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,8-16 Right,,,168.0,5.0,3.0,2.0,,,,,,,,,,,,,,
170,PT09M19.00S,2026-01-08T00:43:38.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,19.530223390275953,92.40196078431373,1610612738,41,34,2026-01-08T00:43:52Z,1540000,False,-212.0,131.0,1,left,MISS D. White 24' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,24.93,Missed,,,,,,,,,,,,,,,,,,
171,PT09M17.00S,2026-01-08T00:43:40.1Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,41,34,2026-01-08T00:44:39Z,1550000,False,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,170.0,2.0,2.0,0.0,,,,,,,,,,,,,,
172,PT08M56.00S,2026-01-08T00:44:00.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,92.9862023653088,63.23529411764706,1610612743,41,36,2026-01-08T00:45:43Z,1560000,False,66.0,13.0,1,right,B. Brown 6' driving finger roll Layup (4 PTS),[1628971],1610612743.0,DEN,driving finger roll,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.75,Made,,,,,4.0,,,,,,,,,,,,,
173,PT08M43.00S,2026-01-08T00:44:13.7Z,2,REGULAR,turnover,lost ball,[],1628401,,,1610612738,41,36,2026-01-08T00:44:16Z,1570000,False,,,0,,D. White lost ball TURNOVER (1 TO),"[1628401, 1628971]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,Brown,1628971.0,,,,,
174,PT08M43.00S,2026-01-08T00:44:13.7Z,2,REGULAR,steal,,[],1628971,,,1610612743,41,36,2026-01-08T00:44:15Z,1580000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
175,PT08M40.00S,2026-01-08T00:44:18.6Z,2,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612743,41,36,2026-01-08T00:44:31Z,1590000,False,,,0,,N. Queta shooting personal FOUL (1 PF) (Nnaji 2 FT),"[1629674, 1630192]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1627964.0,1.0,0.0,Nnaji,1630192.0,,,,,,,,
177,PT08M40.00S,2026-01-08T00:44:49.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630192,,,1610612743,41,37,2026-01-08T00:45:12Z,1610000,False,,,0,,Z. Nnaji Free Throw 1 of 2 (1 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
178,PT08M40.00S,2026-01-08T00:44:49.8Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630192,,,1610612743,41,37,2026-01-08T00:45:12Z,1620000,False,,,0,,MISS Z. Nnaji Free Throw 2 of 2,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
179,PT08M40.00S,2026-01-08T00:44:49.8Z,2,REGULAR,rebound,defensive,[],1642864,,,1610612738,41,37,2026-01-08T00:45:12Z,1630000,False,,,0,,H. González REBOUND (Off:0 Def:2),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,178.0,2.0,2.0,0.0,,,,,,,,,,,,,,
180,PT08M19.00S,2026-01-08T00:45:28.8Z,2,REGULAR,2pt,Jump Shot,[],1629014,20.844283837056505,22.794117647058822,1610612738,41,37,2026-01-08T00:45:35Z,1640000,False,136.0,143.0,1,left,MISS A. Simons 19' fadeaway Shot,[1629014],1610612738.0,BOS,fadeaway,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right Center,19.76,Missed,,,,,,,,,,,,,,,,,,
