actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
57,PT07M39.00S,2025-11-26T22:20:37.8Z,1,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612765,7,6,2025-11-26T22:20:49Z,570000,False,,,0,,D. White shooting personal FOUL (2 PF) (Cunningham 2 FT),"[1628401, 1630595]",1610612738.0,BOS,shooting,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1146.0,2.0,0.0,Cunningham,1630595.0,,,,,,
59,PT07M39.00S,2025-11-26T22:21:06.9Z,1,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,7,7,2025-11-26T22:21:06Z,590000,False,,,0,,C. Cunningham Free Throw 1 of 2 (1 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
60,PT07M39.00S,2025-11-26T22:21:07.7Z,1,REGULAR,substitution,out,[],1628401,,,1610612765,7,7,2025-11-26T22:21:10Z,600000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M39.00S,2025-11-26T22:21:07.7Z,1,REGULAR,substitution,in,[],1630573,,,1610612765,7,7,2025-11-26T22:21:10Z,610000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M39.00S,2025-11-26T22:21:25.2Z,1,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,7,8,2025-11-26T22:21:25Z,620000,False,,,0,,C. Cunningham Free Throw 2 of 2 (2 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,,,,,,,,,,2.0,,,,,
63,PT07M26.00S,2025-11-26T22:21:39.6Z,1,REGULAR,3pt,Jump Shot,[],1627759,67.62483574244416,65.44117647058823,1610612738,7,8,2025-11-26T22:21:49Z,630000,False,77.0,252.0,1,right,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
64,PT07M23.00S,2025-11-26T22:21:42.6Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,7,8,2025-11-26T22:21:49Z,640000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,,,
65,PT07M18.00S,2025-11-26T22:21:47.2Z,1,REGULAR,turnover,bad pass,[],1641709,,,1610612765,7,8,2025-11-26T22:21:54Z,650000,False,,,0,,A. Thompson bad pass TURNOVER (1 TO),"[1641709, 1627759]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Brown,1627759.0,,,,,,,,,,,
66,PT07M18.00S,2025-11-26T22:21:47.2Z,1,REGULAR,steal,,[],1627759,,,1610612738,7,8,2025-11-26T22:21:48Z,660000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
67,PT07M10.00S,2025-11-26T22:21:54.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630568,93.38042049934296,95.83333333333334,1610612738,7,8,2025-11-26T22:22:00Z,670000,False,229.0,10.0,1,right,MISS L. Garza 3PT,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
68,PT07M06.00S,2025-11-26T22:21:58.7Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,7,8,2025-11-26T22:22:00Z,680000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT06M59.00S,2025-11-26T22:22:06.2Z,1,REGULAR,3pt,Jump Shot,[],1629130,24.655059132720105,13.23529411764706,1610612765,7,11,2025-11-26T22:22:10Z,690000,False,184.0,179.0,1,left,D. Robinson 25' 3PT  (6 PTS) (A. Thompson 1 AST),"[1629130, 1641709]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,25.68,Made,,,,,,,,,,,,,6.0,A. Thompson,1641709.0,1.0,,
71,PT06M44.00S,2025-11-26T22:22:21.1Z,1,REGULAR,3pt,Jump Shot,[],1630202,59.21484888304862,40.19607843137255,1610612738,7,11,2025-11-26T22:22:26Z,710000,False,-49.0,331.0,1,right,MISS P. Pritchard 33' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,33.45,Missed,,,,,,,,,,,,,,,,,,
72,PT06M42.00S,2025-11-26T22:22:23.1Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,7,11,2025-11-26T22:22:26Z,720000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,71.0,2.0,2.0,0.0,,,,,,,,,,,,,,
73,PT06M37.00S,2025-11-26T22:22:28.5Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631105,6.1268068331143235,49.01960784313725,1610612765,7,13,2025-11-26T22:24:09Z,730000,False,5.0,5.0,1,left,J. Duren running DUNK (4 PTS) (C. Cunningham 2 AST),"[1631105, 1630595]",1610612765.0,DET,running,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.71,Made,,,,,,,,,,,,,4.0,C. Cunningham,1630595.0,2.0,,
75,PT06M37.00S,2025-11-26T22:22:32.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,7,13,2025-11-26T22:22:32Z,750000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M37.00S,2025-11-26T22:25:18.1Z,1,REGULAR,substitution,out,[],1641775,,,1610612738,7,13,2025-11-26T22:25:55Z,760000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M37.00S,2025-11-26T22:25:18.1Z,1,REGULAR,substitution,out,[],1630568,,,1610612738,7,13,2025-11-26T22:25:55Z,770000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M37.00S,2025-11-26T22:25:18.1Z,1,REGULAR,substitution,out,[],202699,,,1610612738,7,13,2025-11-26T22:25:55Z,780000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M37.00S,2025-11-26T22:25:18.1Z,1,REGULAR,substitution,in,[],1631248,,,1610612738,7,13,2025-11-26T22:25:55Z,790000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M37.00S,2025-11-26T22:25:18.1Z,1,REGULAR,substitution,in,[],1642873,,,1610612738,7,13,2025-11-26T22:25:55Z,800000,False,,,0,,SUB in: A. Williams,[1642873],1610612738.0,BOS,,,,Williams,A. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M37.00S,2025-11-26T22:25:18.1Z,1,REGULAR,substitution,in,[],1630191,,,1610612738,7,13,2025-11-26T22:25:55Z,810000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
795,PT06M28.00S,2025-11-26T22:25:55.5Z,1,REGULAR,violation,kicked ball,[],1641709,,,1610612738,7,13,2025-11-27T01:14:31Z,820000,False,,,0,,A. Thompson kicked ball VIOLATION,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M21.00S,2025-11-26T22:26:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,91.5407358738502,61.51960784313726,1610612738,7,13,2025-11-26T22:28:56Z,840000,False,58.0,27.0,1,right,MISS J. Brown 6' driving Layup - blocked,"[1627759, 1629130]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.36,Missed,,,,,,,,,,,,,,,,,Robinson,1629130.0
131,PT06M21.00S,2025-11-26T22:26:50.7Z,1,REGULAR,block,,[],1629130,,,1610612738,7,13,2025-11-26T22:32:37Z,845000,False,,,0,,D. Robinson BLOCK (1 BLK),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
85,PT06M19.00S,2025-11-26T22:26:52.7Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,7,13,2025-11-26T22:27:41Z,850000,False,,,0,,J. Duren REBOUND (Off:0 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,84.0,2.0,2.0,0.0,,,,,,,,,,,,,,
