actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
86,PT04M24.00S,2026-01-10T00:28:50.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630572,92.59198423127464,51.225490196078425,1610612761,28,18,2026-01-10T00:29:01Z,860000,False,6.0,17.0,1,right,S. Mamukelashvili cutting DUNK (2 PTS) (I. Quickley 4 AST),"[1630572, 1630193]",1610612761.0,TOR,cutting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.82,,,,,I. Quickley,1630193.0,4.0,,,,,
88,PT04M02.00S,2026-01-10T00:29:13.2Z,1,REGULAR,3pt,Jump Shot,[],1627759,25.57490144546649,84.06862745098039,1610612738,28,18,2026-01-10T00:43:13Z,880000,False,-170.0,188.0,1,left,MISS J. Brown 25' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.36,,,,,,,,,,,,
89,PT03M59.00S,2026-01-10T00:29:16.2Z,1,REGULAR,rebound,defensive,[],1642367,,,1610612761,28,18,2026-01-10T00:29:20Z,890000,False,,,0,,J. Mogbo REBOUND (Off:0 Def:1),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,
90,PT03M54.00S,2026-01-10T00:29:21.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630572,89.30683311432325,45.09803921568628,1610612761,28,20,2026-01-10T00:43:51Z,900000,False,-25.0,48.0,1,right,S. Mamukelashvili running Layup (4 PTS) (G. Dick 1 AST),"[1630572, 1641711]",1610612761.0,TOR,running,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,5.39,,,,,G. Dick,1641711.0,1.0,,,,,
92,PT03M44.00S,2026-01-10T00:29:31.3Z,1,REGULAR,3pt,Jump Shot,[],1630573,27.94021024967148,83.82352941176471,1610612738,31,20,2026-01-10T00:29:36Z,920000,False,-169.0,210.0,1,left,S. Hauser 26' 3PT  (12 PTS) (D. White 3 AST),"[1630573, 1628401]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,Made,12.0,26.97,,,,,D. White,1628401.0,3.0,,,,,
94,PT03M28.00S,2026-01-10T00:29:47.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,85.23324572930355,37.00980392156863,1610612761,31,20,2026-01-10T00:44:31Z,940000,False,-65.0,86.0,1,right,MISS R. Barrett 10' driving floating Shot,[1629628],1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,10.8,,,,,,,,,,,,
95,PT03M27.00S,2026-01-10T00:29:48.7Z,1,REGULAR,rebound,offensive,[],1629628,,,1610612761,31,20,2026-01-10T00:31:00Z,950000,False,,,0,,R. Barrett REBOUND (Off:1 Def:1),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,94.0,2.0,1.0,1.0,,,,,,,,
96,PT03M27.00S,2026-01-10T00:30:05.0Z,1,REGULAR,foul,personal,['2freethrow'],1630568,,,1610612761,31,20,2026-01-10T00:36:57Z,960000,False,,,0,,L. Garza shooting personal FOUL (2 PF) (Barrett 2 FT),"[1630568, 1629628]",1610612738.0,BOS,shooting,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,1148.0,2.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,
98,PT03M27.00S,2026-01-10T00:30:24.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629628,,,1610612761,31,21,2026-01-10T00:31:00Z,980000,False,,,0,,R. Barrett Free Throw 1 of 2 (3 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
99,PT03M27.00S,2026-01-10T00:30:26.4Z,1,REGULAR,substitution,out,[],1627759,,,1610612761,31,21,2026-01-10T00:30:38Z,990000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M27.00S,2026-01-10T00:30:26.4Z,1,REGULAR,substitution,out,[],1630193,,,1610612761,31,21,2026-01-10T00:30:38Z,1000000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M27.00S,2026-01-10T00:30:26.4Z,1,REGULAR,substitution,out,[],1630572,,,1610612761,31,21,2026-01-10T00:30:38Z,1010000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M27.00S,2026-01-10T00:30:26.4Z,1,REGULAR,substitution,in,[],1641775,,,1610612761,31,21,2026-01-10T00:30:38Z,1020000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M27.00S,2026-01-10T00:30:26.4Z,1,REGULAR,substitution,in,[],1642867,,,1610612761,31,21,2026-01-10T00:30:38Z,1030000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M27.00S,2026-01-10T00:30:26.4Z,1,REGULAR,substitution,in,[],1642347,,,1610612761,31,21,2026-01-10T00:30:38Z,1040000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M27.00S,2026-01-10T00:30:42.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629628,,,1610612761,31,22,2026-01-10T00:31:00Z,1050000,False,,,0,,R. Barrett Free Throw 2 of 2 (4 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
106,PT03M05.00S,2026-01-10T00:31:05.4Z,1,REGULAR,2pt,Jump Shot,[],1628401,19.136005256241788,20.833333333333336,1610612738,33,22,2026-01-10T00:31:10Z,1060000,False,146.0,127.0,1,left,D. White 19' turnaround Jump Shot (4 PTS),[1628401],1610612738.0,BOS,turnaround,,,White,D. White,,,,,Mid-Range,16-24 Right Center,,,,,,Made,4.0,19.36,,,,,,,,,,,,
107,PT02M40.00S,2026-01-10T00:31:30.1Z,1,REGULAR,3pt,Jump Shot,[],1642347,72.48685939553219,83.82352941176471,1610612761,33,25,2026-01-10T00:31:34Z,1070000,False,169.0,206.0,1,right,J. Shead 26' 3PT  (3 PTS) (R. Barrett 3 AST),"[1642347, 1629628]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,26.66,,,,,R. Barrett,1629628.0,3.0,,,,,
109,PT02M27.00S,2026-01-10T00:31:45.7Z,1,REGULAR,foul,personal,[],1641711,,,1610612738,33,25,2026-01-10T00:32:34Z,1090000,False,,,0,,G. Dick personal FOUL (1 PF),"[1641711, 1630568]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,8-16 Right,1148.0,1.0,0.0,Garza,1630568.0,,,,,,,,,,,,,,,
111,PT02M27.00S,2026-01-10T00:31:55.2Z,1,REGULAR,substitution,out,[],1629628,,,1610612738,33,25,2026-01-10T00:31:58Z,1110000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M27.00S,2026-01-10T00:31:55.2Z,1,REGULAR,substitution,in,[],1642419,,,1610612738,33,25,2026-01-10T00:31:58Z,1120000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M21.00S,2026-01-10T00:32:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630568,5.732588699080158,45.34313725490196,1610612738,35,25,2026-01-10T00:46:36Z,1130000,False,23.0,1.0,1,left,L. Garza cutting Layup (4 PTS) (D. White 4 AST),"[1630568, 1628401]",1610612738.0,BOS,cutting,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,2.33,,,,,D. White,1628401.0,4.0,,,,,
115,PT02M10.00S,2026-01-10T00:32:25.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641711,92.19776609724047,46.32352941176471,1610612761,35,27,2026-01-10T00:32:40Z,1150000,False,-18.0,21.0,1,right,G. Dick driving Layup (2 PTS) (J. Mogbo 1 AST),"[1641711, 1642367]",1610612761.0,TOR,driving,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.78,,,,,J. Mogbo,1642367.0,1.0,,,,,
120,PT01M45.00S,2026-01-10T00:32:49.8Z,1,REGULAR,3pt,Jump Shot,[],1630573,13.354139290407357,3.9215686274509802,1610612738,35,27,2026-01-10T00:32:55Z,1170000,False,230.0,73.0,1,left,MISS S. Hauser 24' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,,,,,,Missed,,24.17,,,,,,,,,,,,
121,PT01M41.00S,2026-01-10T00:32:53.8Z,1,REGULAR,rebound,defensive,[],1642419,,,1610612761,35,27,2026-01-10T00:32:55Z,1180000,False,,,0,,J. Battle REBOUND (Off:0 Def:1),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Right Corner 3,24+ Right,,,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,
122,PT01M31.00S,2026-01-10T00:33:03.0Z,1,REGULAR,3pt,Jump Shot,[],1641711,73.80091984231275,84.31372549019608,1610612761,35,27,2026-01-10T00:33:08Z,1190000,False,172.0,194.0,1,right,MISS G. Dick 25' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.89,,,,,,,,,,,,
123,PT01M28.00S,2026-01-10T00:33:06.0Z,1,REGULAR,rebound,defensive,[],1642864,,,1610612738,35,27,2026-01-10T00:33:08Z,1200000,False,,,0,,H. González REBOUND (Off:0 Def:2),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Right Center,,,,,,,,,122.0,2.0,2.0,0.0,,,,,,,,
124,PT01M13.00S,2026-01-10T00:33:21.7Z,1,REGULAR,turnover,lost ball,[],1628401,,,1610612738,35,27,2026-01-10T00:33:30Z,1210000,False,,,0,,D. White lost ball TURNOVER (1 TO),"[1628401, 1642867]",1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Murray-Boyles,1642867.0
125,PT01M13.00S,2026-01-10T00:33:21.7Z,1,REGULAR,steal,,[],1642867,,,1610612761,35,27,2026-01-10T00:50:28Z,1220000,False,,,0,,C. Murray-Boyles STEAL (1 STL),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
126,PT01M11.00S,2026-01-10T00:33:26.2Z,1,REGULAR,foul,personal,[],1642864,,,1610612761,35,27,2026-01-10T00:33:36Z,1230000,False,,,0,,H. González personal FOUL (1 PF),"[1642864, 1641711]",1610612738.0,BOS,,,,González,H. González,,,,,In The Paint (Non-RA),8-16 Center,1628487.0,1.0,0.0,Dick,1641711.0,,,,,,,,,,,,,,,
128,PT01M11.00S,2026-01-10T00:33:38.7Z,1,REGULAR,substitution,out,[],1630573,,,1610612761,35,27,2026-01-10T00:33:49Z,1250000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M11.00S,2026-01-10T00:33:38.7Z,1,REGULAR,substitution,out,[],1642867,,,1610612761,35,27,2026-01-10T00:33:49Z,1260000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M11.00S,2026-01-10T00:33:38.7Z,1,REGULAR,substitution,in,[],1642918,,,1610612761,35,27,2026-01-10T00:33:49Z,1280000,False,,,0,,SUB in: A. Martin,[1642918],1610612761.0,TOR,,,,Martin,A. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M11.00S,2026-01-10T00:33:38.7Z,1,REGULAR,substitution,in,[],1630202,,,1610612761,35,27,2026-01-10T00:34:21Z,1285000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M58.50S,2026-01-10T00:34:09.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642347,72.61826544021025,89.2156862745098,1610612761,35,30,2026-01-10T00:34:25Z,1290000,False,196.0,205.0,1,right,J. Shead 28' 3PT  (6 PTS) (A. Martin 1 AST),"[1642347, 1642918]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,,,,Made,6.0,28.36,,,,,A. Martin,1642918.0,1.0,,,,,
135,PT00M36.70S,2026-01-10T00:34:33.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,14.931011826544022,45.34313725490196,1610612738,35,30,2026-01-10T00:49:18Z,1310000,False,23.0,88.0,1,left,MISS P. Pritchard 9' driving floating Shot,[1630202],1610612738.0,BOS,driving floating,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.09,,,,,,,,,,,,
136,PT00M32.00S,2026-01-10T00:34:38.6Z,1,REGULAR,rebound,offensive,[],1630568,,,1610612738,35,30,2026-01-10T00:34:38Z,1320000,False,,,0,,L. Garza REBOUND (Off:1 Def:0),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,135.0,1.0,0.0,1.0,,,,,,,,
137,PT00M32.00S,2026-01-10T00:34:38.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630568,5.590000152587891,50.0,1610612738,35,30,2026-01-10T00:34:51Z,1330000,False,0.0,0.0,1,left,MISS L. Garza tip Layup,[1630568],1610612738.0,BOS,tip,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,,,,
138,PT00M31.00S,2026-01-10T00:34:39.6Z,1,REGULAR,rebound,offensive,[],1630568,,,1610612738,35,30,2026-01-10T00:34:51Z,1340000,False,,,0,,L. Garza REBOUND (Off:2 Def:0),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,,137.0,2.0,0.0,2.0,,,,,,,,
139,PT00M31.00S,2026-01-10T00:34:41.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642864,7.835085413929041,50.245098039215684,1610612738,37,30,2026-01-10T00:52:56Z,1350000,False,-1.0,21.0,1,left,H. González driving Layup (2 PTS) (L. Garza 1 AST),"[1642864, 1630568]",1610612738.0,BOS,driving,,,González,H. González,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.11,,,,,L. Garza,1630568.0,1.0,,,,,
141,PT00M18.80S,2026-01-10T00:34:54.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,91.40932982917214,60.29411764705882,1610612761,37,30,2026-01-10T00:35:03Z,1370000,False,51.0,28.0,1,right,MISS J. Shead driving floating bank Shot,[1642347],1610612761.0,TOR,driving floating bank,,,Shead,J. Shead,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.88,,,,,,,,,,,,
142,PT00M16.60S,2026-01-10T00:34:56.8Z,1,REGULAR,rebound,defensive,[],1630568,,,1610612738,37,30,2026-01-10T00:34:56Z,1380000,False,,,0,,L. Garza REBOUND (Off:2 Def:1),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,141.0,3.0,1.0,2.0,,,,,,,,
143,PT00M04.50S,2026-01-10T00:35:09.9Z,1,REGULAR,foul,personal,[],1641711,,,1610612738,37,30,2026-01-10T00:35:21Z,1390000,False,,,0,,G. Dick take personal FOUL (2 PF),"[1641711, 1628401]",1610612761.0,TOR,take,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,1626300.0,2.0,0.0,White,1628401.0,,,,,,,,,,,,,,,
145,PT00M04.50S,2026-01-10T00:35:29.0Z,1,REGULAR,substitution,out,[],1642864,,,1610612738,37,30,2026-01-10T00:36:01Z,1410000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M04.50S,2026-01-10T00:35:29.0Z,1,REGULAR,substitution,out,[],1630568,,,1610612738,37,30,2026-01-10T00:36:01Z,1420000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M04.50S,2026-01-10T00:35:29.0Z,1,REGULAR,substitution,out,[],1641711,,,1610612738,37,30,2026-01-10T00:36:01Z,1430000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M04.50S,2026-01-10T00:35:29.0Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,37,30,2026-01-10T00:36:01Z,1440000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M04.50S,2026-01-10T00:35:29.0Z,1,REGULAR,substitution,in,[],1629014,,,1610612738,37,30,2026-01-10T00:36:01Z,1450000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M04.50S,2026-01-10T00:35:29.0Z,1,REGULAR,substitution,in,[],1642266,,,1610612738,37,30,2026-01-10T00:36:01Z,1460000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M01.20S,2026-01-10T00:36:06.5Z,1,REGULAR,2pt,Jump Shot,[],1630202,14.011169513797633,31.372549019607842,1610612738,37,30,2026-01-10T00:36:11Z,1470000,False,93.0,79.0,1,left,MISS P. Pritchard 12' pullup Shot,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Right,,,,,,Missed,,12.22,,,,,,,,,,,,
152,PT00M01.20S,2026-01-10T00:36:06.5Z,1,REGULAR,rebound,defensive,[],1642266,,,1610612761,37,30,2026-01-10T00:36:11Z,1480000,False,,,0,,J. Walter REBOUND (Off:0 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Mid-Range,8-16 Right,,,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,
153,PT00M00.00S,2026-01-10T00:37:40.7Z,1,REGULAR,period,end,[],0,,,1610612761,37,30,2026-01-10T00:37:40Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2026-01-10T00:38:11.3Z,2,REGULAR,substitution,out,['startperiod'],1628401,,,1610612761,37,30,2026-01-10T00:38:41Z,1500000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2026-01-10T00:38:11.3Z,2,REGULAR,substitution,out,['startperiod'],1630573,,,1610612761,37,30,2026-01-10T00:38:41Z,1510000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2026-01-10T00:38:11.3Z,2,REGULAR,substitution,out,['startperiod'],1642266,,,1610612761,37,30,2026-01-10T00:38:41Z,1520000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2026-01-10T00:38:11.3Z,2,REGULAR,substitution,in,['startperiod'],1642864,,,1610612761,37,30,2026-01-10T00:38:41Z,1530000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2026-01-10T00:38:11.3Z,2,REGULAR,substitution,in,['startperiod'],1629674,,,1610612761,37,30,2026-01-10T00:38:41Z,1540000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2026-01-10T00:38:11.3Z,2,REGULAR,substitution,in,['startperiod'],1641711,,,1610612761,37,30,2026-01-10T00:38:41Z,1550000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2026-01-10T00:38:45.5Z,2,REGULAR,period,start,[],0,,,1610612761,37,30,2026-01-10T00:38:45Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M51.00S,2026-01-10T00:38:53.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642367,89.43823915900131,44.36274509803921,1610612761,37,32,2026-01-10T00:39:02Z,1570000,False,-28.0,47.0,1,right,J. Mogbo cutting Layup (4 PTS) (J. Shead 1 AST),"[1642367, 1642347]",1610612761.0,TOR,cutting,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,5.46,,,,,J. Shead,1642347.0,1.0,,,,,
163,PT11M36.00S,2026-01-10T00:39:08.4Z,2,REGULAR,2pt,Jump Shot,[],1629014,24.26084099868594,32.59803921568628,1610612738,37,32,2026-01-10T00:39:13Z,1590000,False,87.0,176.0,1,left,MISS A. Simons 19' pullup Shot,[1629014],1610612738.0,BOS,pullup,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,19.6,,,,,,,,,,,,
164,PT11M33.00S,2026-01-10T00:39:11.4Z,2,REGULAR,rebound,defensive,[],1642347,,,1610612761,37,32,2026-01-10T00:39:28Z,1600000,False,,,0,,J. Shead REBOUND (Off:0 Def:1),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Mid-Range,16-24 Right Center,,,,,,,,,163.0,1.0,1.0,0.0,,,,,,,,
165,PT11M29.00S,2026-01-10T00:39:14.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642419,71.82982917214193,12.745098039215685,1610612761,37,32,2026-01-10T00:56:45Z,1610000,False,-186.0,212.0,1,right,MISS J. Battle 28' running 3PT,[1642419],1610612761.0,TOR,running,,,Battle,J. Battle,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,28.25,,,,,,,,,,,,
166,PT11M26.00S,2026-01-10T00:39:17.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,37,32,2026-01-10T00:39:36Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,165.0,,,,,,,,,,,
168,PT11M20.00S,2026-01-10T00:39:41.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642347,82.86793692509855,40.931372549019606,1610612761,37,34,2026-01-10T00:39:46Z,1640000,False,-45.0,109.0,1,right,J. Shead 11' driving floating Jump Shot (8 PTS),[1642347],1610612761.0,TOR,driving floating,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,8.0,11.76,,,,,,,,,,,,
169,PT11M05.00S,2026-01-10T00:39:57.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,9.411957950065702,55.88235294117647,1610612738,39,34,2026-01-10T00:40:01Z,1650000,False,-29.0,36.0,1,left,P. Pritchard driving Layup (9 PTS) (A. Simons 1 AST),"[1630202, 1629014]",1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,9.0,4.65,,,,,A. Simons,1629014.0,1.0,,,,,
172,PT10M55.00S,2026-01-10T00:40:08.6Z,2,REGULAR,3pt,Jump Shot,[],1641711,65.78515111695138,49.50980392156863,1610612761,39,34,2026-01-10T00:40:27Z,1680000,False,-2.0,269.0,1,right,MISS G. Dick 26' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.91,,,,,,,,,,,,
173,PT10M53.00S,2026-01-10T00:40:10.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,39,34,2026-01-10T00:40:27Z,1690000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,172.0,,,,,,,,,,,
175,PT10M32.00S,2026-01-10T00:40:38.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642864,6.783837056504599,56.372549019607845,1610612738,41,34,2026-01-10T00:40:42Z,1710000,False,-32.0,11.0,1,left,H. González driving Layup (4 PTS) (A. Simons 2 AST),"[1642864, 1629014]",1610612738.0,BOS,driving,,,González,H. González,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,3.38,,,,,A. Simons,1629014.0,2.0,,,,,
177,PT10M19.00S,2026-01-10T00:40:50.6Z,2,REGULAR,3pt,Jump Shot,[],1642347,70.12155059132719,73.52941176470588,1610612761,41,37,2026-01-10T00:40:55Z,1730000,False,118.0,228.0,1,right,J. Shead 25' 3PT  (11 PTS) (A. Martin 2 AST),"[1642347, 1642918]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,,,,Made,11.0,25.69,,,,,A. Martin,1642918.0,2.0,,,,,
179,PT09M59.00S,2026-01-10T00:41:10.9Z,2,REGULAR,3pt,Jump Shot,[],1641775,18.873193166885677,3.6764705882352944,1610612738,41,37,2026-01-10T00:41:25Z,1750000,False,232.0,125.0,1,left,MISS J. Walsh 26' 3PT,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.31,,,,,,,,,,,,
