actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
84,PT05M28.00S,2026-01-06T00:52:29.7Z,1,REGULAR,3pt,Jump Shot,[],1628401,34.510512483574246,68.87254901960785,1610612738,14,11,2026-01-06T00:52:34Z,840000,False,-94.0,272.0,1,left,MISS D. White 28' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,28.78,Missed,,,,,,,,,,,,,,,,,,
85,PT05M25.00S,2026-01-06T00:52:32.7Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,14,11,2026-01-06T00:52:34Z,850000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,
86,PT05M10.00S,2026-01-06T00:52:49.1Z,1,REGULAR,turnover,out-of-bounds,[],1641824,,,1610612741,14,11,2026-01-06T00:53:01Z,860000,False,,,0,,M. Buzelis lost ball out-of-bounds TURNOVER (1 TO),[1641824],1610612741.0,CHI,lost ball,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1155.0,1.0,,,,,,,,,,,
87,PT04M59.00S,2026-01-06T00:53:15.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642864,32.670827858081466,31.862745098039213,1610612738,17,11,2026-01-06T00:53:19Z,870000,False,91.0,255.0,1,left,H. González 27' 3PT  (3 PTS) (D. White 2 AST),"[1642864, 1628401]",1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Right Center,27.03,Made,,,,,3.0,,,D. White,1628401.0,2.0,,,,,,,,
89,PT04M41.00S,2026-01-06T00:53:32.5Z,1,REGULAR,3pt,Jump Shot,[],1629632,67.88764783180025,37.254901960784316,1610612741,17,11,2026-01-06T00:53:36Z,890000,False,-64.0,249.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
90,PT04M38.00S,2026-01-06T00:53:35.5Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,17,11,2026-01-06T00:53:36Z,900000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,,,
91,PT04M33.00S,2026-01-06T00:53:40.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,33.722076215505915,50.0,1610612738,20,11,2026-01-06T00:55:35Z,910000,False,0.0,264.0,1,left,S. Hauser 26' 3PT running (6 PTS) (D. White 3 AST),"[1630573, 1628401]",1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,26.45,Made,,,,,6.0,,,D. White,1628401.0,3.0,,,,,,,,
96,PT04M20.00S,2026-01-06T00:54:11.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,20,11,2026-01-06T00:54:11Z,960000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M20.00S,2026-01-06T00:56:32.2Z,1,REGULAR,substitution,out,[],1641824,,,1610612741,20,11,2026-01-06T00:56:41Z,970000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M20.00S,2026-01-06T00:56:32.2Z,1,REGULAR,substitution,in,[],1641763,,,1610612741,20,11,2026-01-06T00:56:41Z,980000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M06.00S,2026-01-06T00:57:11.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612741,20,11,2026-01-06T00:57:20Z,990000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627524.0,,,,,,,,,,,,
101,PT03M55.00S,2026-01-06T00:57:33.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,35.167542706964525,57.107843137254896,1610612738,20,11,2026-01-06T00:58:12Z,1000000,False,-36.0,278.0,1,left,MISS S. Hauser 28' pullup 3PT,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,28.04,Missed,,,,,,,,,,,,,,,,,,
102,PT03M53.00S,2026-01-06T00:57:35.0Z,1,REGULAR,rebound,offensive,[],1642864,,,1610612738,20,11,2026-01-06T01:06:20Z,1010000,False,,,0,,H. González REBOUND (Off:1 Def:0),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Center,,,101.0,1.0,0.0,1.0,,,,,,,,,,,,,,
166,PT03M53.00S,2026-01-06T00:57:35.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642864,7.30946123521682,49.01960784313725,1610612738,20,11,2026-01-06T01:06:26Z,1015000,False,5.0,16.0,1,left,MISS H. González tip Layup,[1642864],1610612738.0,BOS,tip,,,González,H. González,,,,,Restricted Area,0-8 Center,1.69,Missed,,,,,,,,,,,,,,,,,,
167,PT03M52.00S,2026-01-06T00:57:36.3Z,1,REGULAR,rebound,offensive,[],1630568,,,1610612738,20,11,2026-01-06T01:06:26Z,1017500,False,,,0,,L. Garza REBOUND (Off:1 Def:0),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,166.0,1.0,0.0,1.0,,,,,,,,,,,,,,
103,PT03M51.00S,2026-01-06T00:57:37.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630568,5.590000152587891,50.0,1610612738,22,11,2026-01-06T01:06:01Z,1020000,False,0.0,0.0,1,left,L. Garza putback Layup (2 PTS),[1630568],1610612738.0,BOS,putback,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
104,PT03M43.00S,2026-01-06T00:57:49.3Z,1,REGULAR,foul,personal,[],1642864,,,1610612741,22,11,2026-01-06T00:57:56Z,1030000,False,,,0,,H. González personal FOUL (1 PF),"[1642864, 1642950]",1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627524.0,,,,,,,1.0,0.0,Olbrich,1642950.0,,
106,PT03M43.00S,2026-01-06T00:57:56.1Z,1,REGULAR,substitution,out,[],1630573,,,1610612741,22,11,2026-01-06T00:58:00Z,1050000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M43.00S,2026-01-06T00:57:56.1Z,1,REGULAR,substitution,in,[],1641775,,,1610612741,22,11,2026-01-06T00:58:00Z,1060000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M37.00S,2026-01-06T00:58:15.6Z,1,REGULAR,3pt,Jump Shot,[],1641763,66.17936925098554,59.31372549019608,1610612741,22,14,2026-01-06T00:58:20Z,1070000,False,47.0,265.0,1,right,J. Phillips 26' 3PT  (3 PTS) (A. Dosunmu 1 AST),"[1641763, 1630245]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Center,26.95,Made,,,,,3.0,,,A. Dosunmu,1630245.0,1.0,,,,,,,,
110,PT03M21.00S,2026-01-06T00:58:31.2Z,1,REGULAR,turnover,bad pass,[],1629014,,,1610612738,22,14,2026-01-06T00:58:36Z,1090000,False,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 1641763]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,,,,Phillips,1641763.0,,,,,,
111,PT03M21.00S,2026-01-06T00:58:31.2Z,1,REGULAR,steal,,[],1641763,,,1610612741,22,14,2026-01-06T01:00:08Z,1100000,False,,,0,,J. Phillips STEAL (1 STL),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
112,PT03M10.00S,2026-01-06T00:58:42.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642950,87.72996057818659,4.901960784313726,1610612741,22,14,2026-01-06T00:58:48Z,1110000,False,-225.0,63.0,1,right,MISS L. Olbrich 3PT,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
113,PT03M06.00S,2026-01-06T00:58:46.6Z,1,REGULAR,rebound,offensive,[],1641763,,,1610612741,22,14,2026-01-06T00:58:54Z,1120000,False,,,0,,J. Phillips REBOUND (Off:1 Def:0),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Left Corner 3,24+ Left,,,112.0,1.0,0.0,1.0,,,,,,,,,,,,,,
114,PT03M05.00S,2026-01-06T00:58:46.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641763,94.40999984741211,50.0,1610612741,22,14,2026-01-06T00:58:46Z,1130000,False,0.0,0.0,1,right,MISS J. Phillips tip Layup,[1641763],1610612741.0,CHI,tip,,,Phillips,J. Phillips,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
115,PT03M04.00S,2026-01-06T00:58:47.4Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,22,14,2026-01-06T00:58:47Z,1140000,False,,,0,,J. Walsh REBOUND (Off:0 Def:1),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Mid-Range,8-16 Left,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,,
116,PT02M56.00S,2026-01-06T00:58:55.9Z,1,REGULAR,3pt,Jump Shot,[],1629014,31.750985545335087,62.5,1610612738,22,14,2026-01-06T00:59:00Z,1150000,False,-62.0,246.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,25.38,Missed,,,,,,,,,,,,,,,,,,
117,PT02M53.00S,2026-01-06T00:58:58.9Z,1,REGULAR,rebound,defensive,[],1642950,,,1610612741,22,14,2026-01-06T00:59:00Z,1160000,False,,,0,,L. Olbrich REBOUND (Off:0 Def:1),[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,Above the Break 3,24+ Center,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,,,
118,PT02M41.00S,2026-01-06T00:59:11.3Z,1,REGULAR,3pt,Jump Shot,[],1629632,69.46452036793693,71.32352941176471,1610612741,22,14,2026-01-06T00:59:16Z,1170000,False,107.0,235.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,,
119,PT02M38.00S,2026-01-06T00:59:14.3Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,22,14,2026-01-06T00:59:16Z,1180000,False,,,0,,J. Walsh REBOUND (Off:0 Def:2),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Right Center,,,118.0,2.0,2.0,0.0,,,,,,,,,,,,,,
120,PT02M32.00S,2026-01-06T00:59:19.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,24.392247043363994,17.892156862745097,1610612738,22,14,2026-01-06T01:04:25Z,1190000,False,161.0,177.0,1,left,MISS A. Simons running 3PT,[1629014],1610612738.0,BOS,running,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,23.88,Missed,,,,,,,,,,,,,,,,,,
121,PT02M29.00S,2026-01-06T00:59:22.4Z,1,REGULAR,rebound,offensive,[],1642864,,,1610612738,22,14,2026-01-06T00:59:25Z,1200000,False,,,0,,H. González REBOUND (Off:2 Def:0),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Right Center,,,120.0,2.0,0.0,2.0,,,,,,,,,,,,,,
122,PT02M28.00S,2026-01-06T00:59:24.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,31.225361366622867,27.941176470588236,1610612738,22,14,2026-01-06T00:59:28Z,1210000,False,110.0,241.0,1,left,MISS A. Simons 26' 3PT,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,26.5,Missed,,,,,,,,,,,,,,,,,,
123,PT02M25.00S,2026-01-06T00:59:27.7Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,22,14,2026-01-06T00:59:28Z,1220000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,,,
124,PT02M20.00S,2026-01-06T00:59:31.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630245,73.01248357424441,18.38235294117647,1610612741,22,14,2026-01-06T01:05:19Z,1230000,False,-158.0,201.0,1,right,MISS A. Dosunmu 25' running 3PT,[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
125,PT02M19.00S,2026-01-06T00:59:32.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,22,14,2026-01-06T00:59:39Z,1240000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,124.0,,,,,,,,,,,,,,,,,
126,PT02M19.00S,2026-01-06T00:59:39.4Z,1,REGULAR,foul,personal,[],1642950,,,1610612738,22,14,2026-01-06T00:59:49Z,1250000,False,,,0,,L. Olbrich loose ball personal FOUL (1 PF),"[1642950, 1642864]",1610612741.0,CHI,loose ball,,,Olbrich,L. Olbrich,,,,,Restricted Area,0-8 Center,,,,,,,,1628954.0,,,,,,,1.0,0.0,González,1642864.0,,
128,PT02M19.00S,2026-01-06T00:59:45.7Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,22,14,2026-01-06T00:59:58Z,1270000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M19.00S,2026-01-06T00:59:45.7Z,1,REGULAR,substitution,out,[],1642864,,,1610612738,22,14,2026-01-06T00:59:58Z,1280000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M19.00S,2026-01-06T00:59:45.7Z,1,REGULAR,substitution,out,[],1630172,,,1610612738,22,14,2026-01-06T00:59:58Z,1290000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M19.00S,2026-01-06T00:59:45.7Z,1,REGULAR,substitution,out,[],1642950,,,1610612738,22,14,2026-01-06T00:59:58Z,1300000,False,,,0,,SUB out: L. Olbrich,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M19.00S,2026-01-06T00:59:45.7Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,22,14,2026-01-06T00:59:58Z,1310000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M19.00S,2026-01-06T00:59:45.7Z,1,REGULAR,substitution,in,[],1627759,,,1610612738,22,14,2026-01-06T00:59:58Z,1320000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M19.00S,2026-01-06T00:59:45.7Z,1,REGULAR,substitution,in,[],202696,,,1610612738,22,14,2026-01-06T00:59:58Z,1330000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M19.00S,2026-01-06T00:59:45.7Z,1,REGULAR,substitution,in,[],1630171,,,1610612738,22,14,2026-01-06T00:59:58Z,1340000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M07.00S,2026-01-06T01:00:18.4Z,1,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612738,22,14,2026-01-06T01:00:27Z,1350000,False,,,0,,C. White shooting personal FOUL (1 PF) (Garza 2 FT),"[1629632, 1630568]",1610612741.0,CHI,shooting,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628954.0,,,,,,,1.0,0.0,Garza,1630568.0,,
138,PT02M07.00S,2026-01-06T01:00:46.5Z,1,REGULAR,freethrow,1 of 2,[],1630568,,,1610612738,23,14,2026-01-06T01:00:46Z,1370000,False,,,0,,L. Garza Free Throw 1 of 2 (3 PTS),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
139,PT02M07.00S,2026-01-06T01:01:01.4Z,1,REGULAR,freethrow,2 of 2,[],1630568,,,1610612738,24,14,2026-01-06T01:01:01Z,1380000,False,,,0,,L. Garza Free Throw 2 of 2 (4 PTS),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
140,PT01M56.00S,2026-01-06T01:01:13.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,87.46714848883047,35.294117647058826,1610612741,24,14,2026-01-06T01:08:07Z,1390000,False,-74.0,65.0,1,right,MISS N. Vučević 9' driving floating Shot,[202696],1610612741.0,CHI,driving floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Left,9.83,Missed,,,,,,,,,,,,,,,,,,
141,PT01M53.00S,2026-01-06T01:01:16.9Z,1,REGULAR,rebound,defensive,[],1630568,,,1610612738,24,14,2026-01-06T01:01:19Z,1400000,False,,,0,,L. Garza REBOUND (Off:1 Def:1),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Left,,,140.0,2.0,1.0,1.0,,,,,,,,,,,,,,
142,PT01M48.00S,2026-01-06T01:01:21.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630202,7.966491458607096,41.911764705882355,1610612738,24,14,2026-01-06T01:01:28Z,1410000,False,40.0,22.0,1,left,MISS P. Pritchard running Layup - blocked,"[1630202, 1630245]",1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,Dosunmu,1630245.0
143,PT01M48.00S,2026-01-06T01:01:21.0Z,1,REGULAR,block,,[],1630245,,,1610612738,24,14,2026-01-06T01:01:22Z,1420000,False,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
144,PT01M46.00S,2026-01-06T01:01:23.0Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,24,14,2026-01-06T01:01:28Z,1430000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,142.0,2.0,2.0,0.0,,,,,,,,,,,,,,
145,PT01M43.00S,2026-01-06T01:01:26.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630171,90.3580814717477,96.07843137254902,1610612741,24,14,2026-01-06T01:01:38Z,1440000,False,230.0,38.0,1,right,MISS I. Okoro running 3PT,[1630171],1610612741.0,CHI,running,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,23.35,Missed,,,,,,,,,,,,,,,,,,
146,PT01M43.00S,2026-01-06T01:01:26.7Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,24,14,2026-01-06T01:01:38Z,1450000,False,,,0,,J. Walsh REBOUND (Off:0 Def:3),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Right Corner 3,24+ Right,,,145.0,3.0,3.0,0.0,,,,,,,,,,,,,,
147,PT01M26.00S,2026-01-06T01:01:43.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641775,10.988830486202366,37.254901960784316,1610612738,26,14,2026-01-06T01:01:52Z,1460000,False,64.0,51.0,1,left,J. Walsh 8' driving finger roll Layup (2 PTS) (J. Brown 1 AST),"[1641775, 1627759]",1610612738.0,BOS,driving finger roll,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),8-16 Right,8.15,Made,,,,,2.0,,,J. Brown,1627759.0,1.0,,,,,,,,
148,PT01M11.00S,2026-01-06T01:01:58.6Z,1,REGULAR,3pt,Jump Shot,[],202696,86.41590013140605,4.166666666666666,1610612741,26,14,2026-01-06T01:02:03Z,1470000,False,-229.0,75.0,1,right,MISS N. Vučević 24' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Left Corner 3,24+ Left,24.12,Missed,,,,,,,,,,,,,,,,,,
149,PT01M08.00S,2026-01-06T01:02:01.6Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,26,14,2026-01-06T01:02:03Z,1480000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,,,
150,PT00M59.90S,2026-01-06T01:02:10.5Z,1,REGULAR,3pt,Jump Shot,[],1630202,28.33442838370565,22.30392156862745,1610612738,29,14,2026-01-06T01:02:15Z,1490000,False,138.0,214.0,1,left,P. Pritchard 25' 3PT  (3 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,25.47,Made,,,,,3.0,,,,,,,,,,,,,
153,PT00M43.90S,2026-01-06T01:02:48.8Z,1,REGULAR,3pt,Jump Shot,[],1630245,67.88764783180025,63.725490196078425,1610612741,29,14,2026-01-06T01:02:56Z,1510000,False,69.0,249.0,1,right,MISS A. Dosunmu 25' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,25.87,Missed,,,,,,,,,,,,,,,,,,
154,PT00M39.90S,2026-01-06T01:02:52.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,29,14,2026-01-06T01:02:56Z,1520000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,153.0,,,,,,,,,,,,,,,,,
156,PT00M34.40S,2026-01-06T01:03:09.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,14.011169513797633,34.31372549019608,1610612738,31,14,2026-01-06T01:03:14Z,1540000,False,78.0,79.0,1,left,P. Pritchard 11' pullup Jump Shot (5 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Right,11.14,Made,,,,,5.0,,,,,,,,,,,,,
158,PT00M10.00S,2026-01-06T01:03:41.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612741,31,14,2026-01-06T01:04:07Z,1560000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,1155.0,,,,,,,,,,,,
159,PT00M04.40S,2026-01-06T01:04:09.7Z,1,REGULAR,foul,personal,[],1630245,,,1610612738,31,14,2026-01-06T01:04:20Z,1570000,False,,,0,,A. Dosunmu take personal FOUL (1 PF),"[1630245, 1630202]",1610612741.0,CHI,take,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,,,,,1155.0,,,,,,,1.0,0.0,Pritchard,1630202.0,,
161,PT00M04.40S,2026-01-06T01:04:19.2Z,1,REGULAR,substitution,out,[],1641775,,,1610612738,31,14,2026-01-06T01:04:26Z,1590000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M04.40S,2026-01-06T01:04:19.2Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,31,14,2026-01-06T01:04:26Z,1600000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M00.40S,2026-01-06T01:04:39.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630202,17.0335085413929,66.91176470588235,1610612738,31,14,2026-01-06T01:04:44Z,1610000,False,-85.0,108.0,1,left,MISS P. Pritchard 13' pullup Shot,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Left,13.69,Missed,,,,,,,,,,,,,,,,,,
164,PT00M00.40S,2026-01-06T01:04:39.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,31,14,2026-01-06T01:04:44Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,8-16 Left,,,163.0,,,,,,,,,,,,,,,,,
165,PT00M00.00S,2026-01-06T01:04:43.1Z,1,REGULAR,period,end,[],0,,,1610612738,31,14,2026-01-06T01:04:43Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-01-06T01:07:00.8Z,2,REGULAR,substitution,out,['startperiod'],1630573,,,1610612738,31,14,2026-01-06T01:07:20Z,1640000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-01-06T01:07:00.8Z,2,REGULAR,substitution,out,['startperiod'],1629632,,,1610612738,31,14,2026-01-06T01:07:20Z,1650000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-01-06T01:07:00.8Z,2,REGULAR,substitution,out,['startperiod'],1630245,,,1610612738,31,14,2026-01-06T01:07:20Z,1660000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
