actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
87,PT05M46.00S,2026-03-18T23:25:23.2Z,1,REGULAR,3pt,Jump Shot,[],1629001,69.85873850197109,73.77450980392157,1610612744,20,14,2026-03-18T23:25:47Z,860000,False,119.0,231.0,1,right,MISS D. Melton 25' pullup 3PT,[1629001],1610612744.0,GSW,pullup,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,25.96,Missed,,,,,,,,,,,,,,,,,,
88,PT05M45.00S,2026-03-18T23:25:24.2Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,20,14,2026-03-18T23:25:29Z,870000,False,,,0,,N. Queta REBOUND (Off:1 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,87.0,3.0,2.0,1.0,,,,,,,,,,,,,,
89,PT05M36.00S,2026-03-18T23:25:33.8Z,1,REGULAR,3pt,Jump Shot,[],1628369,27.020367936925098,78.92156862745098,1610612738,23,14,2026-03-18T23:25:37Z,880000,False,-145.0,201.0,1,left,J. Tatum 24' 3PT  (9 PTS) (P. Pritchard 1 AST),"[1628369, 1630202]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,24.8,Made,,,,,,,,,,,,9.0,P. Pritchard,1630202.0,1.0,,,
91,PT05M18.00S,2026-03-18T23:25:51.8Z,1,REGULAR,2pt,Jump Shot,[],1630311,79.31997371879106,64.95098039215686,1610612744,23,14,2026-03-18T23:26:14Z,900000,False,75.0,142.0,1,right,MISS P. Spencer 16' floating Shot,[1630311],1610612744.0,GSW,floating,,,Spencer,P. Spencer,,,,,Mid-Range,16-24 Right Center,16.04,Missed,,,,,,,,,,,,,,,,,,
92,PT05M16.00S,2026-03-18T23:25:53.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,23,14,2026-03-18T23:25:58Z,910000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,91.0,3.0,3.0,0.0,,,,,,,,,,,,,,
93,PT05M10.00S,2026-03-18T23:26:02.5Z,1,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,23,14,2026-03-18T23:26:24Z,920000,False,,,0,,J. Brown bad pass out-of-bounds TURNOVER (1 TO),[1627759],1610612738.0,BOS,bad pass,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,202049.0,,,,,,,,,1.0,,
94,PT05M10.00S,2026-03-18T23:26:05.5Z,1,REGULAR,substitution,out,[],1630573,,,1610612744,23,14,2026-03-18T23:26:08Z,930000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M10.00S,2026-03-18T23:26:05.5Z,1,REGULAR,substitution,in,[],1631248,,,1610612744,23,14,2026-03-18T23:26:08Z,940000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M01.00S,2026-03-18T23:26:25.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203110,71.56701708278581,75.73529411764706,1610612744,23,14,2026-03-18T23:26:33Z,950000,False,129.0,215.0,1,right,MISS D. Green 25' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,25.04,Missed,,,,,,,,,,,,,,,,,,
97,PT05M00.00S,2026-03-18T23:26:26.2Z,1,REGULAR,rebound,defensive,[],1631248,,,1610612738,23,14,2026-03-18T23:26:33Z,960000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:1),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,,,96.0,1.0,1.0,0.0,,,,,,,,,,,,,,
98,PT04M42.00S,2026-03-18T23:26:44.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,14.931011826544022,35.294117647058826,1610612738,25,14,2026-03-18T23:26:48Z,970000,False,74.0,88.0,1,left,J. Brown 11' turnaround fadeaway Jump Shot (11 PTS),[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Right,11.46,Made,,,,,,,,,,,,11.0,,,,,,
99,PT04M30.00S,2026-03-18T23:26:56.6Z,1,REGULAR,2pt,Jump Shot,[],1630311,78.79434954007884,33.33333333333333,1610612744,25,14,2026-03-18T23:27:02Z,980000,False,-83.0,147.0,1,right,MISS P. Spencer 16' pullup Shot,[1630311],1610612744.0,GSW,pullup,,,Spencer,P. Spencer,,,,,Mid-Range,16-24 Left Center,16.88,Missed,,,,,,,,,,,,,,,,,,
100,PT04M29.00S,2026-03-18T23:26:57.6Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,25,14,2026-03-18T23:27:02Z,990000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,99.0,4.0,4.0,0.0,,,,,,,,,,,,,,
101,PT04M21.00S,2026-03-18T23:27:05.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,30.56833114323259,70.34313725490196,1610612738,25,14,2026-03-18T23:28:11Z,1000000,False,-102.0,235.0,1,left,MISS J. Tatum 25' running pullup 3PT,[1628369],1610612738.0,BOS,running pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
102,PT04M19.00S,2026-03-18T23:27:07.4Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,25,14,2026-03-18T23:27:15Z,1010000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,
103,PT04M05.00S,2026-03-18T23:27:21.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,85.62746386333771,39.46078431372549,1610612744,25,14,2026-03-18T23:27:30Z,1020000,False,-53.0,83.0,1,right,MISS D. Melton 9' driving floating Shot,[1629001],1610612744.0,GSW,driving floating,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Left,9.8,Missed,,,,,,,,,,,,,,,,,,
104,PT04M03.00S,2026-03-18T23:27:23.4Z,1,REGULAR,rebound,offensive,[],1629001,,,1610612744,25,14,2026-03-18T23:27:30Z,1030000,False,,,0,,D. Melton REBOUND (Off:1 Def:0),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Left,,,103.0,1.0,0.0,1.0,,,,,,,,,,,,,,
105,PT03M59.00S,2026-03-18T23:27:28.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630311,74.85216819973719,9.803921568627452,1610612744,25,17,2026-03-18T23:27:35Z,1040000,False,-201.0,184.0,1,right,P. Spencer 27' 3PT  (3 PTS) (D. Melton 1 AST),"[1630311, 1629001]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Left Center,27.24,Made,,,,,,,,,,,,3.0,D. Melton,1629001.0,1.0,,,
107,PT03M39.00S,2026-03-18T23:27:49.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629674,11.645860709592641,40.68627450980392,1610612738,25,17,2026-03-18T23:27:56Z,1060000,False,47.0,57.0,1,left,MISS N. Queta 7' turnaround Hook,[1629674],1610612738.0,BOS,turnaround,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,7.36,Missed,,,,,,,,,,,,,,,,,,
108,PT03M38.00S,2026-03-18T23:27:50.1Z,1,REGULAR,rebound,defensive,[],1642366,,,1610612744,25,17,2026-03-18T23:27:56Z,1070000,False,,,0,,Q. Post REBOUND (Off:0 Def:1),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,107.0,1.0,1.0,0.0,,,,,,,,,,,,,,
109,PT03M26.00S,2026-03-18T23:28:00.6Z,1,REGULAR,2pt,Jump Shot,[],1642366,73.58738501971091,73.30729166666666,1610612744,25,17,2026-03-18T23:31:31Z,1080000,False,117.0,196.0,1,right,MISS Q. Post 22' Jump Shot,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Mid-Range,16-24 Right Center,22.78,Missed,,,,,,,,,,,,,,,,,,
110,PT03M25.00S,2026-03-18T23:28:01.6Z,1,REGULAR,rebound,defensive,[],1631248,,,1610612738,25,17,2026-03-18T23:28:06Z,1090000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:2),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,,,109.0,2.0,2.0,0.0,,,,,,,,,,,,,,
111,PT03M16.00S,2026-03-18T23:28:11.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.30946123521682,51.470588235294116,1610612738,27,17,2026-03-18T23:28:15Z,1100000,False,-7.0,16.0,1,left,J. Brown driving Layup (13 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,,,,,,,,13.0,,,,,,
112,PT02M51.00S,2026-03-18T23:28:36.2Z,1,REGULAR,2pt,Jump Shot,[],1630311,78.9257555847569,64.70588235294117,1610612744,27,17,2026-03-18T23:32:06Z,1110000,False,74.0,146.0,1,right,MISS P. Spencer 16' turnaround fadeaway Shot,[1630311],1610612744.0,GSW,turnaround fadeaway,,,Spencer,P. Spencer,,,,,Mid-Range,16-24 Right Center,16.31,Missed,,,,,,,,,,,,,,,,,,
113,PT02M50.00S,2026-03-18T23:28:37.2Z,1,REGULAR,rebound,offensive,[],1627780,,,1610612744,27,17,2026-03-18T23:29:01Z,1120000,False,,,0,,G. Payton II REBOUND (Off:1 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,16-24 Right Center,,,112.0,2.0,1.0,1.0,,,,,,,,,,,,,,
114,PT02M50.00S,2026-03-18T23:28:40.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627780,94.40999984741211,50.0,1610612744,27,19,2026-03-18T23:29:12Z,1130000,False,0.0,0.0,1,right,G. Payton II tip Layup (2 PTS),[1627780],1610612744.0,GSW,tip,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,2.0,,,,,,
115,PT02M33.00S,2026-03-18T23:28:54.2Z,1,REGULAR,3pt,Jump Shot,[],1631248,8.623521681997373,4.411764705882353,1610612738,27,19,2026-03-18T23:29:06Z,1140000,False,228.0,29.0,1,left,MISS B. Scheierman 3PT,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Right Corner 3,24+ Right,22.97,Missed,,,,,,,,,,,,,,,,,,
116,PT02M30.00S,2026-03-18T23:28:57.2Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,27,19,2026-03-18T23:29:06Z,1150000,False,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,115.0,2.0,1.0,1.0,,,,,,,,,,,,,,
117,PT02M28.00S,2026-03-18T23:28:58.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,34.37910643889619,64.95098039215686,1610612738,30,19,2026-03-18T23:29:08Z,1160000,False,-75.0,271.0,1,left,P. Pritchard 28' 3PT  (3 PTS) (J. Brown 2 AST),"[1630202, 1627759]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,28.08,Made,,,,,,,,,,,,3.0,J. Brown,1627759.0,2.0,,,
119,PT02M15.00S,2026-03-18T23:29:11.8Z,1,REGULAR,3pt,Jump Shot,[],1627780,67.36202365308804,31.862745098039213,1610612744,30,19,2026-03-18T23:29:19Z,1180000,False,-91.0,254.0,1,right,MISS G. Payton II 27' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,27.0,Missed,,,,,,,,,,,,,,,,,,
120,PT02M14.00S,2026-03-18T23:29:12.8Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,30,19,2026-03-18T23:29:19Z,1190000,False,,,0,,N. Queta REBOUND (Off:1 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,119.0,4.0,3.0,1.0,,,,,,,,,,,,,,
121,PT01M57.00S,2026-03-18T23:29:29.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,10.33180026281209,42.8921568627451,1610612738,30,19,2026-03-18T23:29:36Z,1200000,False,36.0,45.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,5.7,Missed,,,,,,,,,,,,,,,,,,
122,PT01M56.00S,2026-03-18T23:29:30.3Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612738,30,19,2026-03-18T23:29:36Z,1210000,False,,,0,,N. Queta REBOUND (Off:2 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,121.0,5.0,3.0,2.0,,,,,,,,,,,,,,
123,PT01M56.00S,2026-03-18T23:29:31.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629674,5.590000152587891,50.0,1610612738,30,19,2026-03-18T23:29:41Z,1220000,False,0.0,0.0,1,left,MISS N. Queta tip Layup,[1629674],1610612738.0,BOS,tip,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
124,PT01M55.00S,2026-03-18T23:29:32.9Z,1,REGULAR,rebound,defensive,[],1642366,,,1610612744,30,19,2026-03-18T23:38:36Z,1230000,False,,,0,,Q. Post REBOUND (Off:0 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,123.0,2.0,2.0,0.0,,,,,,,,,,,,,,
125,PT01M50.00S,2026-03-18T23:29:37.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203110,93.24901445466492,42.8921568627451,1610612744,30,19,2026-03-18T23:31:09Z,1240000,False,-36.0,11.0,1,right,MISS D. Green running Layup,[203110],1610612744.0,GSW,running,,,Green,D. Green,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,,,,,,,,,
126,PT01M49.00S,2026-03-18T23:29:38.5Z,1,REGULAR,rebound,offensive,[],1627780,,,1610612744,30,19,2026-03-18T23:31:09Z,1250000,False,,,0,,G. Payton II REBOUND (Off:2 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,125.0,3.0,1.0,2.0,,,,,,,,,,,,,,
127,PT01M49.00S,2026-03-18T23:29:40.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1627780,94.40999984741211,50.0,1610612744,30,21,2026-03-18T23:31:12Z,1260000,False,0.0,0.0,1,right,G. Payton II tip Layup (4 PTS),[1627780],1610612744.0,GSW,tip,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,4.0,,,,,,
128,PT01M47.00S,2026-03-18T23:29:43.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,30,21,2026-03-18T23:29:43Z,1270000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M47.00S,2026-03-18T23:32:24.4Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,30,21,2026-03-18T23:32:53Z,1280000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M47.00S,2026-03-18T23:32:24.4Z,1,REGULAR,substitution,out,[],1629674,,,1610612738,30,21,2026-03-18T23:32:53Z,1290000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M47.00S,2026-03-18T23:32:24.4Z,1,REGULAR,substitution,out,[],1627780,,,1610612738,30,21,2026-03-18T23:32:53Z,1300000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M47.00S,2026-03-18T23:32:24.4Z,1,REGULAR,substitution,out,[],1629001,,,1610612738,30,21,2026-03-18T23:32:53Z,1310000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M47.00S,2026-03-18T23:32:24.4Z,1,REGULAR,substitution,out,[],203110,,,1610612738,30,21,2026-03-18T23:32:53Z,1320000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M47.00S,2026-03-18T23:32:24.4Z,1,REGULAR,substitution,out,[],1630311,,,1610612738,30,21,2026-03-18T23:32:53Z,1330000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M47.00S,2026-03-18T23:32:24.4Z,1,REGULAR,substitution,in,[],1642864,,,1610612738,30,21,2026-03-18T23:32:53Z,1340000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M47.00S,2026-03-18T23:32:24.4Z,1,REGULAR,substitution,in,[],1630568,,,1610612738,30,21,2026-03-18T23:32:53Z,1350000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M47.00S,2026-03-18T23:32:24.4Z,1,REGULAR,substitution,in,[],1642954,,,1610612738,30,21,2026-03-18T23:32:53Z,1360000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M47.00S,2026-03-18T23:32:24.4Z,1,REGULAR,substitution,in,[],1630611,,,1610612738,30,21,2026-03-18T23:32:53Z,1370000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M47.00S,2026-03-18T23:32:24.4Z,1,REGULAR,substitution,in,[],1642502,,,1610612738,30,21,2026-03-18T23:32:53Z,1380000,False,,,0,,SUB in: M. Leons,[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M47.00S,2026-03-18T23:32:24.4Z,1,REGULAR,substitution,in,[],1641764,,,1610612738,30,21,2026-03-18T23:32:53Z,1390000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M25.00S,2026-03-18T23:33:39.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,6.438896189224705,54.43474264705882,1610612738,32,21,2026-03-18T23:33:44Z,1400000,False,-22.0,8.0,1,left,J. Brown driving Layup (15 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,,,,,15.0,,,,,,
142,PT01M10.00S,2026-03-18T23:33:54.0Z,1,REGULAR,3pt,Jump Shot,[],1630611,69.33311432325887,24.264705882352942,1610612744,32,21,2026-03-18T23:34:00Z,1410000,False,-129.0,236.0,1,right,MISS G. Santos 26' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Left Center,26.86,Missed,,,,,,,,,,,,,,,,,,
143,PT01M09.00S,2026-03-18T23:33:55.0Z,1,REGULAR,rebound,defensive,[],1630568,,,1610612738,32,21,2026-03-18T23:34:00Z,1420000,False,,,0,,L. Garza REBOUND (Off:0 Def:1),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Left Center,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,,
144,PT00M59.10S,2026-03-18T23:34:06.3Z,1,REGULAR,2pt,Jump Shot,[],1627759,21.76412614980289,62.745098039215684,1610612738,34,21,2026-03-18T23:34:11Z,1430000,False,-64.0,152.0,1,left,J. Brown 16' turnaround fadeaway Jump Shot (17 PTS),[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,16.49,Made,,,,,,,,,,,,17.0,,,,,,
145,PT00M39.40S,2026-03-18T23:34:28.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642366,91.93495400788436,41.42156862745098,1610612744,34,23,2026-03-18T23:34:31Z,1440000,False,-43.0,23.0,1,right,Q. Post driving Layup (2 PTS) (B. Podziemski 4 AST),"[1642366, 1641764]",1610612744.0,GSW,driving,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,,,,,,,,,,,,2.0,B. Podziemski,1641764.0,4.0,,,
147,PT00M33.30S,2026-03-18T23:34:37.3Z,1,REGULAR,3pt,Jump Shot,[],1630202,33.722076215505915,22.058823529411764,1610612738,34,23,2026-03-18T23:36:32Z,1460000,False,140.0,264.0,1,left,MISS P. Pritchard 29' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,29.91,Missed,,,,,,,,,,,,,,,,,,
148,PT00M30.50S,2026-03-18T23:34:40.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,34,23,2026-03-18T23:34:46Z,1470000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,147.0,,,,,,,,,,,,,,,,,
149,PT00M30.50S,2026-03-18T23:34:45.3Z,1,REGULAR,foul,personal,[],1631248,,,1610612744,34,23,2026-03-18T23:34:59Z,1480000,False,,,0,,B. Scheierman loose ball personal FOUL (1 PF),"[1631248, 1642366]",1610612738.0,BOS,loose ball,,,Scheierman,B. Scheierman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627964.0,1.0,0.0,Post,1642366.0,,,,,,,
151,PT00M17.50S,2026-03-18T23:35:07.2Z,1,REGULAR,3pt,Jump Shot,[],1642954,70.12155059132719,72.79411764705883,1610612744,34,23,2026-03-18T23:35:13Z,1500000,False,114.0,228.0,1,right,MISS W. Richard 25' 3PT,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,,,,,,,,,,,,,,,,,
152,PT00M15.10S,2026-03-18T23:35:09.6Z,1,REGULAR,rebound,defensive,[],1630568,,,1610612738,34,23,2026-03-18T23:35:13Z,1510000,False,,,0,,L. Garza REBOUND (Off:0 Def:2),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Right Center,,,151.0,2.0,2.0,0.0,,,,,,,,,,,,,,
153,PT00M00.80S,2026-03-18T23:35:24.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,16.68856767411301,49.90042892156863,1610612738,36,23,2026-03-18T23:35:52Z,1520000,False,0.0,104.0,1,left,J. Brown 10' pullup Jump Shot (19 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,10.44,Made,,,,,,,,,,,,19.0,,,,,,
154,PT00M00.00S,2026-03-18T23:35:36.3Z,1,REGULAR,period,end,[],0,,,1610612744,36,23,2026-03-18T23:35:36Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2026-03-18T23:38:32.4Z,2,REGULAR,substitution,out,['startperiod'],1627759,,,1610612744,36,23,2026-03-18T23:38:44Z,1540000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2026-03-18T23:38:32.4Z,2,REGULAR,substitution,out,['startperiod'],1642864,,,1610612744,36,23,2026-03-18T23:38:44Z,1550000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2026-03-18T23:38:32.4Z,2,REGULAR,substitution,out,['startperiod'],1642366,,,1610612744,36,23,2026-03-18T23:38:44Z,1560000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2026-03-18T23:38:32.4Z,2,REGULAR,substitution,out,['startperiod'],1642502,,,1610612744,36,23,2026-03-18T23:38:44Z,1570000,False,,,0,,SUB out: M. Leons,[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2026-03-18T23:38:32.4Z,2,REGULAR,substitution,in,['startperiod'],1628401,,,1610612744,36,23,2026-03-18T23:38:44Z,1580000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2026-03-18T23:38:32.4Z,2,REGULAR,substitution,in,['startperiod'],1631199,,,1610612744,36,23,2026-03-18T23:38:44Z,1590000,False,,,0,,SUB in: R. Harper Jr.,[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2026-03-18T23:38:32.4Z,2,REGULAR,substitution,in,['startperiod'],204001,,,1610612744,36,23,2026-03-18T23:38:44Z,1600000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2026-03-18T23:38:32.4Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,36,23,2026-03-18T23:38:44Z,1610000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2026-03-18T23:39:12.2Z,2,REGULAR,period,start,[],0,,,1610612738,36,23,2026-03-18T23:39:12Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
