actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
172,PT10M45.00S,2026-02-12T01:07:30.5Z,2,REGULAR,turnover,offensive foul,[],202696,,,1610612738,38,27,2026-02-12T01:07:30Z,1680000,False,,,0,,N. Vučević offensive foul TURNOVER (2 TO),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,2.0,,,101284.0,,,,,,,,,,,,,,,,
173,PT10M29.00S,2026-02-12T01:07:58.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629012,89.56964520367937,97.05882352941177,1610612741,38,27,2026-02-12T01:08:12Z,1690000,False,235.0,46.0,1,right,MISS C. Sexton 3PT,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,23.97,,,,,,,,,
174,PT10M27.00S,2026-02-12T01:08:00.2Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,38,27,2026-02-12T01:08:12Z,1700000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,173.0,1.0,1.0,0.0,,
175,PT10M21.00S,2026-02-12T01:08:08.1Z,2,REGULAR,foul,personal,[],1627824,,,1610612738,38,27,2026-02-12T01:08:21Z,1710000,False,,,0,,G. Yabusele personal FOUL (1 PF),"[1627824, 1630202]",1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,16-24 Right Center,,,,101284.0,1.0,0.0,Pritchard,1630202.0,,,,,,,,,,,,
177,PT10M10.00S,2026-02-12T01:08:33.3Z,2,REGULAR,turnover,lost ball,[],1630202,,,1610612738,38,27,2026-02-12T01:09:20Z,1730000,False,,,0,,P. Pritchard lost ball TURNOVER (1 TO),"[1630202, 1642265]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,1.0,Dillingham,1642265.0,,,,,,,,,,,,,,,,,
178,PT10M10.00S,2026-02-12T01:08:33.3Z,2,REGULAR,steal,,[],1642265,,,1610612741,38,27,2026-02-12T01:08:43Z,1740000,False,,,0,,R. Dillingham STEAL (1 STL),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
179,PT10M07.00S,2026-02-12T01:08:46.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,38,27,2026-02-12T01:08:46Z,1750000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M56.00S,2026-02-12T01:11:48.4Z,2,REGULAR,turnover,lost ball,[],1629014,,,1610612741,38,27,2026-02-12T01:11:53Z,1760000,False,,,0,,A. Simons lost ball TURNOVER (1 TO),"[1629014, 1641775]",1610612741.0,CHI,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,1.0,Walsh,1641775.0,,,,,,,,,,,,,,,,,
185,PT09M56.00S,2026-02-12T01:11:48.4Z,2,REGULAR,steal,,[],1641775,,,1610612738,38,27,2026-02-12T01:11:49Z,1770000,False,,,0,,J. Walsh STEAL (2 STL),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
186,PT09M54.00S,2026-02-12T01:11:51.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641775,6.783837056504599,50.73529411764706,1610612738,40,27,2026-02-12T01:12:00Z,1780000,False,-4.0,11.0,1,left,J. Walsh driving DUNK (2 PTS),[1641775],1610612738.0,BOS,driving,,,Walsh,J. Walsh,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,1.19,,,,,,,,,
187,PT09M31.00S,2026-02-12T01:12:15.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,93.11760840998686,53.431372549019606,1610612741,40,29,2026-02-12T01:12:18Z,1790000,False,17.0,12.0,1,right,C. Sexton driving Layup (6 PTS),[1629012],1610612741.0,CHI,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,6.0,2.11,,,,,,,,,
188,PT09M16.00S,2026-02-12T01:12:29.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,7.30946123521682,45.588235294117645,1610612738,42,29,2026-02-12T01:12:32Z,1800000,False,22.0,16.0,1,left,D. White driving Layup (2 PTS),[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,2.74,,,,,,,,,
189,PT09M02.00S,2026-02-12T01:12:42.5Z,2,REGULAR,3pt,Jump Shot,[],1642265,66.83639947437582,69.85294117647058,1610612741,42,29,2026-02-12T01:18:40Z,1810000,False,99.0,259.0,1,right,MISS R. Dillingham 27' step back 3PT,[1642265],1610612741.0,CHI,step back,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,27.76,,,,,,,,,
190,PT09M01.00S,2026-02-12T01:12:43.5Z,2,REGULAR,rebound,defensive,[],1641775,,,1610612738,42,29,2026-02-12T01:12:48Z,1820000,False,,,0,,J. Walsh REBOUND (Off:0 Def:2),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,189.0,2.0,2.0,0.0,,
191,PT08M52.00S,2026-02-12T01:12:53.2Z,2,REGULAR,3pt,Jump Shot,[],1630573,24.129434954007884,87.00980392156863,1610612738,45,29,2026-02-12T01:12:58Z,1830000,False,-185.0,174.0,1,left,S. Hauser 25' 3PT  (6 PTS) (P. Pritchard 4 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,6.0,25.42,P. Pritchard,1630202.0,4.0,,,,,,
193,PT08M47.00S,2026-02-12T01:13:04.6Z,2,REGULAR,foul,personal,[],1641775,,,1610612741,45,29,2026-02-12T01:13:14Z,1850000,False,,,0,,J. Walsh personal FOUL (1 PF),"[1641775, 1629014]",1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Mid-Range,8-16 Right,,,,101284.0,1.0,0.0,Simons,1629014.0,,,,,,,,,,,,
195,PT08M47.00S,2026-02-12T01:13:13.5Z,2,REGULAR,substitution,out,[],202696,,,1610612741,45,29,2026-02-12T01:13:30Z,1870000,False,,,0,,SUB out: N. Vučević,[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M47.00S,2026-02-12T01:13:13.5Z,2,REGULAR,substitution,out,[],1627824,,,1610612741,45,29,2026-02-12T01:13:30Z,1880000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M47.00S,2026-02-12T01:13:13.5Z,2,REGULAR,substitution,in,[],1629674,,,1610612741,45,29,2026-02-12T01:13:30Z,1890000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M47.00S,2026-02-12T01:13:13.5Z,2,REGULAR,substitution,in,[],1630208,,,1610612741,45,29,2026-02-12T01:13:30Z,1900000,False,,,0,,SUB in: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M47.00S,2026-02-12T01:13:13.5Z,2,REGULAR,substitution,out,[],1631093,,,1610612741,45,29,2026-02-12T01:13:47Z,1905000,False,,,0,,SUB out: J. Ivey,[1631093],1610612741.0,CHI,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M47.00S,2026-02-12T01:13:13.5Z,2,REGULAR,substitution,in,[],1641824,,,1610612741,45,29,2026-02-12T01:13:47Z,1907500,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M30.00S,2026-02-12T01:13:40.8Z,2,REGULAR,2pt,Jump Shot,[],1642265,85.10183968462549,33.088235294117645,1610612741,45,29,2026-02-12T01:13:50Z,1910000,False,-85.0,88.0,1,right,MISS R. Dillingham 12' driving floating bank Shot,[1642265],1610612741.0,CHI,driving floating bank,,,Dillingham,R. Dillingham,,,,,Mid-Range,8-16 Left,,,,,,,,,Missed,,12.17,,,,,,,,,
200,PT08M27.00S,2026-02-12T01:13:43.7Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,45,29,2026-02-12T01:13:43Z,1920000,False,,,0,,S. Hauser REBOUND (Off:1 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,199.0,2.0,1.0,1.0,,
203,PT08M19.00S,2026-02-12T01:13:51.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,9.806176084099869,38.72549019607843,1610612738,45,29,2026-02-12T01:13:59Z,1930000,False,56.0,40.0,1,left,MISS D. White 6' driving Layup,[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,6.9,,,,,,,,,
204,PT08M18.00S,2026-02-12T01:13:52.5Z,2,REGULAR,rebound,offensive,[],1641775,,,1610612738,45,29,2026-02-12T01:13:59Z,1940000,False,,,0,,J. Walsh REBOUND (Off:1 Def:2),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,203.0,3.0,2.0,1.0,,
205,PT08M14.00S,2026-02-12T01:13:56.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1641775,11.251642575558476,47.30392156862745,1610612738,47,29,2026-02-12T01:14:01Z,1950000,False,13.0,53.0,1,left,J. Walsh driving Hook (4 PTS),[1641775],1610612738.0,BOS,driving,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,4.0,5.5,,,,,,,,,
206,PT08M00.00S,2026-02-12T01:14:10.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629014,85.15111695137976,51.90716911764706,1610612741,47,31,2026-02-12T01:14:18Z,1960000,False,10.0,87.0,1,right,A. Simons 8' driving Hook (7 PTS) (M. Buzelis 3 AST),"[1629014, 1641824]",1610612741.0,CHI,driving,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,7.0,8.76,M. Buzelis,1641824.0,3.0,,,,,,
207,PT07M44.00S,2026-02-12T01:14:25.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,9.017739816031538,40.44117647058824,1610612738,49,31,2026-02-12T01:14:29Z,1970000,False,48.0,32.0,1,left,P. Pritchard driving Layup (12 PTS) (N. Queta 1 AST),"[1630202, 1629674]",1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,12.0,5.77,N. Queta,1629674.0,1.0,,,,,,
209,PT07M32.00S,2026-02-12T01:14:38.6Z,2,REGULAR,turnover,bad pass,[],1629012,,,1610612741,49,31,2026-02-12T01:35:57Z,1980000,False,,,0,,C. Sexton bad pass TURNOVER (1 TO),"[1629012, 1628401]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,1.0,White,1628401.0,,,,,,,,,,,,,,,,,
210,PT07M32.00S,2026-02-12T01:14:38.6Z,2,REGULAR,steal,,[],1628401,,,1610612738,49,31,2026-02-12T01:35:57Z,1990000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
211,PT07M24.00S,2026-02-12T01:14:47.7Z,2,REGULAR,foul,personal,[],1629014,,,1610612738,49,31,2026-02-12T01:14:57Z,2000000,False,,,0,,A. Simons personal FOUL (1 PF),"[1629014, 1629674]",1610612741.0,CHI,,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,101284.0,1.0,0.0,Queta,1629674.0,,,,,,,,,,,,
213,PT07M24.00S,2026-02-12T01:14:57.7Z,2,REGULAR,substitution,out,[],1642265,,,1610612738,49,31,2026-02-12T01:15:03Z,2020000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M24.00S,2026-02-12T01:14:57.7Z,2,REGULAR,substitution,in,[],1630172,,,1610612738,49,31,2026-02-12T01:15:03Z,2030000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M12.00S,2026-02-12T01:15:23.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630202,21.632720105124836,46.81372549019608,1610612738,51,31,2026-02-12T01:15:28Z,2040000,False,16.0,151.0,1,left,P. Pritchard 15' fadeaway Jump Shot (14 PTS),[1630202],1610612738.0,BOS,fadeaway,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Center,,,,,,,,,Made,14.0,15.16,,,,,,,,,
216,PT06M47.00S,2026-02-12T01:15:48.7Z,2,REGULAR,2pt,Layup,[],1641824,90.48948751642575,32.84313725490196,1610612741,51,31,2026-02-12T01:15:54Z,2050000,False,-86.0,37.0,1,right,MISS M. Buzelis 9' driving Layup,[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Left,,,,,,,,,Missed,,9.34,,,,,,,,,
217,PT06M46.00S,2026-02-12T01:15:49.7Z,2,REGULAR,rebound,defensive,[],1629674,,,1610612738,51,31,2026-02-12T01:15:54Z,2060000,False,,,0,,N. Queta REBOUND (Off:1 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,216.0,3.0,2.0,1.0,,
218,PT06M30.00S,2026-02-12T01:16:06.1Z,2,REGULAR,3pt,Jump Shot,[],1630573,31.488173455978973,69.36274509803921,1610612738,54,31,2026-02-12T01:16:11Z,2070000,False,-97.0,243.0,1,left,S. Hauser 26' 3PT  (9 PTS) (D. White 5 AST),"[1630573, 1628401]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,9.0,26.2,D. White,1628401.0,5.0,,,,,,
220,PT06M27.00S,2026-02-12T01:16:12.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,54,31,2026-02-12T01:16:12Z,2090000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M13.00S,2026-02-12T01:19:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,91.06438896189225,63.50337009803921,1610612741,54,33,2026-02-12T01:19:34Z,2100000,False,68.0,31.0,1,right,M. Buzelis 7' driving Layup (8 PTS),[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,8.0,7.45,,,,,,,,,
222,PT05M50.00S,2026-02-12T01:19:43.9Z,2,REGULAR,3pt,Jump Shot,[],1628401,32.14520367936925,44.85294117647059,1610612738,57,33,2026-02-12T01:25:08Z,2110000,False,26.0,250.0,1,left,D. White 25' 3PT pullup (5 PTS) (J. Walsh 1 AST),"[1628401, 1641775]",1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,5.0,25.1,J. Walsh,1641775.0,1.0,,,,,,
224,PT05M34.00S,2026-02-12T01:20:01.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,90.93298291721419,54.189644607843135,1610612741,57,33,2026-02-12T01:20:13Z,2130000,False,21.0,33.0,1,right,MISS N. Richards Layup - blocked,"[1630208, 1629674]",1610612741.0,CHI,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,3.88,,,,,,,,Queta,1629674.0
225,PT05M34.00S,2026-02-12T01:20:01.2Z,2,REGULAR,block,,[],1629674,,,1610612741,57,33,2026-02-12T01:20:03Z,2140000,False,,,0,,N. Queta BLOCK (1 BLK),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
226,PT05M33.00S,2026-02-12T01:20:02.2Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,57,33,2026-02-12T01:20:13Z,2150000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,224.0,1.0,1.0,0.0,,
227,PT05M25.00S,2026-02-12T01:20:10.5Z,2,REGULAR,2pt,Jump Shot,[],1628401,22.552562417871222,48.03921568627451,1610612738,57,33,2026-02-12T01:20:17Z,2160000,False,10.0,159.0,1,left,MISS D. White 15' pullup Shot,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,8-16 Center,,,,,,,,,Missed,,15.98,,,,,,,,,
228,PT05M24.00S,2026-02-12T01:20:11.5Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,57,33,2026-02-12T01:20:17Z,2170000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:4),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,227.0,4.0,4.0,0.0,,
229,PT05M03.00S,2026-02-12T01:20:30.9Z,2,REGULAR,3pt,Jump Shot,[],1629012,72.7496714848883,80.14705882352942,1610612741,57,36,2026-02-12T01:20:35Z,2180000,False,151.0,204.0,1,right,C. Sexton 25' 3PT step back (9 PTS),[1629012],1610612741.0,CHI,step back,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,9.0,25.34,,,,,,,,,
230,PT04M51.00S,2026-02-12T01:20:46.3Z,2,REGULAR,foul,personal,[],1630172,,,1610612738,57,36,2026-02-12T01:21:22Z,2190000,False,,,0,,P. Williams personal FOUL (1 PF),"[1630172, 1641775]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,,,,1628484.0,1.0,0.0,Walsh,1641775.0,,,,,,,,,,,,
298,PT04M51.00S,2026-02-12T01:21:06.5Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,57,36,2026-02-12T01:28:12Z,2235000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M51.00S,2026-02-12T01:21:06.5Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,57,36,2026-02-12T01:28:12Z,2252500,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M51.00S,2026-02-12T01:21:06.5Z,2,REGULAR,substitution,out,[],1629012,,,1610612738,57,36,2026-02-12T01:28:12Z,2261250,False,,,0,,SUB out: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M51.00S,2026-02-12T01:21:06.5Z,2,REGULAR,substitution,out,[],1641824,,,1610612738,57,36,2026-02-12T01:28:12Z,2265625,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M51.00S,2026-02-12T01:21:06.5Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,57,36,2026-02-12T01:28:12Z,2267812,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M51.00S,2026-02-12T01:21:06.5Z,2,REGULAR,substitution,in,[],1642864,,,1610612738,57,36,2026-02-12T01:28:12Z,2268906,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M51.00S,2026-02-12T01:21:06.5Z,2,REGULAR,substitution,in,[],1642265,,,1610612738,57,36,2026-02-12T01:28:12Z,2269453,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M51.00S,2026-02-12T01:21:06.5Z,2,REGULAR,substitution,in,[],1631093,,,1610612738,57,36,2026-02-12T01:28:12Z,2269726,False,,,0,,SUB in: J. Ivey,[1631093],1610612741.0,CHI,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT04M45.00S,2026-02-12T01:21:26.8Z,2,REGULAR,violation,kicked ball,[],1630172,,,1610612738,57,36,2026-02-12T01:21:55Z,2270000,False,,,0,,P. Williams kicked ball VIOLATION,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,1151.0,,,,,,,,,,,,,,,,
239,PT04M45.00S,2026-02-12T01:21:38.4Z,2,REGULAR,substitution,out,[],1629014,,,1610612738,57,36,2026-02-12T01:21:44Z,2280000,False,,,0,,SUB out: A. Simons,[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT04M45.00S,2026-02-12T01:21:38.4Z,2,REGULAR,substitution,in,[],1629012,,,1610612738,57,36,2026-02-12T01:21:44Z,2290000,False,,,0,,SUB in: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M31.00S,2026-02-12T01:22:00.3Z,2,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612738,57,36,2026-02-12T01:22:10Z,2300000,False,,,0,,N. Richards shooting personal FOUL (3 PF) (White 2 FT),"[1630208, 1628401]",1610612741.0,CHI,shooting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,101284.0,3.0,0.0,White,1628401.0,,,,,,,,,,,,
243,PT04M31.00S,2026-02-12T01:22:32.6Z,2,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,57,36,2026-02-12T01:22:32Z,2320000,False,,,0,,MISS D. White Free Throw 1 of 2,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
244,PT04M31.00S,2026-02-12T01:22:32.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,57,36,2026-02-12T01:22:32Z,2330000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,,,,,
245,PT04M31.00S,2026-02-12T01:22:33.4Z,2,REGULAR,substitution,out,[],1629674,,,1610612738,57,36,2026-02-12T01:22:44Z,2340000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M31.00S,2026-02-12T01:22:33.4Z,2,REGULAR,substitution,out,[],1630208,,,1610612738,57,36,2026-02-12T01:22:44Z,2350000,False,,,0,,SUB out: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M31.00S,2026-02-12T01:22:33.4Z,2,REGULAR,substitution,in,[],202696,,,1610612738,57,36,2026-02-12T01:22:44Z,2360000,False,,,0,,SUB in: N. Vučević,[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M31.00S,2026-02-12T01:22:33.4Z,2,REGULAR,substitution,in,[],1627824,,,1610612738,57,36,2026-02-12T01:22:44Z,2370000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M31.00S,2026-02-12T01:23:11.7Z,2,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,58,36,2026-02-12T01:23:11Z,2380000,False,,,0,,D. White Free Throw 2 of 2 (6 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,Made,6.0,,,,,,,,,,
251,PT04M12.00S,2026-02-12T01:23:32.9Z,2,REGULAR,3pt,Jump Shot,[],1631093,69.99014454664915,74.50980392156863,1610612741,58,36,2026-02-12T01:23:41Z,2390000,False,123.0,230.0,1,right,MISS J. Ivey 26' 3PT,[1631093],1610612741.0,CHI,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,26.02,,,,,,,,,
252,PT04M11.00S,2026-02-12T01:23:33.9Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,58,36,2026-02-12T01:23:41Z,2400000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,251.0,2.0,2.0,0.0,,
253,PT04M04.00S,2026-02-12T01:23:41.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,30.699737187910642,75.0,1610612738,58,36,2026-02-12T01:31:23Z,2410000,False,-125.0,236.0,1,left,MISS J. Brown 26' running pullup 3PT,[1627759],1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,26.71,,,,,,,,,
254,PT04M01.00S,2026-02-12T01:23:44.2Z,2,REGULAR,rebound,defensive,[],1629012,,,1610612741,58,36,2026-02-12T01:23:46Z,2420000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,253.0,1.0,1.0,0.0,,
255,PT03M56.00S,2026-02-12T01:23:48.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642265,92.59198423127464,64.2156862745098,1610612741,58,38,2026-02-12T01:32:23Z,2430000,False,71.0,17.0,1,right,R. Dillingham 7' running Layup (4 PTS),[1642265],1610612741.0,CHI,running,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,4.0,7.31,,,,,,,,,
256,PT03M41.00S,2026-02-12T01:24:04.2Z,2,REGULAR,3pt,Jump Shot,[],202696,33.459264126149804,53.431372549019606,1610612738,61,38,2026-02-12T01:24:34Z,2440000,False,-17.0,262.0,1,left,N. Vučević 26' 3PT  (10 PTS) (D. White 6 AST),"[202696, 1628401]",1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,10.0,26.26,D. White,1628401.0,6.0,,,,,,
