actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
168,PT12M00.00S,2025-11-13T01:06:38.8Z,2,REGULAR,substitution,out,['startperiod'],1642285,,,1610612763,34,26,2025-11-13T01:07:04Z,1670000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-11-13T01:06:38.8Z,2,REGULAR,substitution,in,['startperiod'],1642864,,,1610612763,34,26,2025-11-13T01:07:04Z,1680000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-11-13T01:06:38.8Z,2,REGULAR,substitution,in,['startperiod'],1629674,,,1610612763,34,26,2025-11-13T01:07:04Z,1690000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-11-13T01:06:38.8Z,2,REGULAR,substitution,in,['startperiod'],1642377,,,1610612763,34,26,2025-11-13T01:07:04Z,1700000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-11-13T01:06:38.8Z,2,REGULAR,substitution,in,['startperiod'],1631246,,,1610612763,34,26,2025-11-13T01:07:04Z,1710000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-11-13T01:06:38.8Z,2,REGULAR,substitution,in,['startperiod'],1629111,,,1610612763,34,26,2025-11-13T01:07:04Z,1720000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-11-13T01:07:10.3Z,2,REGULAR,period,start,[],0,,,1610612738,34,26,2025-11-13T01:07:10Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M43.00S,2025-11-13T01:07:26.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,94.1688567674113,53.92156862745098,1610612738,36,26,2025-11-13T01:07:34Z,1740000,False,20.0,2.0,1,right,N. Queta driving reverse Layup (6 PTS) (A. Simons 4 AST),"[1629674, 1629014]",1610612738.0,BOS,driving reverse,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,6.0,,,,,,A. Simons,1629014.0,4.0,,,,,
177,PT11M43.00S,2025-11-13T01:07:29.5Z,2,REGULAR,foul,personal,['1freethrow'],1641765,,,1610612738,36,26,2025-11-13T01:07:38Z,1760000,False,,,0,,O. Prosper shooting personal FOUL (1 PF) (Queta 1 FT),"[1641765, 1629674]",1610612763.0,MEM,shooting,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Queta,1629674.0
179,PT11M43.00S,2025-11-13T01:07:59.1Z,2,REGULAR,freethrow,1 of 1,[],1629674,,,1610612738,37,26,2025-11-13T01:07:59Z,1780000,False,,,0,,N. Queta Free Throw 1 of 1 (7 PTS),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
180,PT11M24.00S,2025-11-13T01:08:19.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,8.623521681997373,46.81372549019608,1610612763,37,28,2025-11-13T01:45:42Z,1790000,False,16.0,29.0,1,left,J. Landale Layup (6 PTS) (O. Prosper 1 AST),"[1629111, 1641765]",1610612763.0,MEM,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,3.27,Made,,,,,6.0,,,,,,O. Prosper,1641765.0,1.0,,,,,
182,PT11M08.00S,2025-11-13T01:08:34.9Z,2,REGULAR,3pt,Jump Shot,[],1629014,62.63140604467805,41.911764705882355,1610612738,37,28,2025-11-13T01:13:18Z,1810000,False,-40.0,299.0,1,right,MISS A. Simons 30' step back 3PT,[1629014],1610612738.0,BOS,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,30.15,Missed,,,,,,,,,,,,,,,,,,
183,PT11M07.00S,2025-11-13T01:08:35.9Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,37,28,2025-11-13T01:08:41Z,1820000,False,,,0,,S. Aldama REBOUND (Off:2 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,182.0,5.0,3.0,2.0,,,,,,,,,,,,,,
184,PT11M00.00S,2025-11-13T01:08:44.4Z,2,REGULAR,3pt,Jump Shot,[],1630583,29.38567674113009,74.75490196078431,1610612763,37,28,2025-11-13T01:08:53Z,1830000,False,-124.0,224.0,1,left,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,,,,
185,PT10M59.00S,2025-11-13T01:08:45.4Z,2,REGULAR,rebound,offensive,[],1642377,,,1610612763,37,28,2025-11-13T01:08:53Z,1840000,False,,,0,,J. Wells REBOUND (Off:1 Def:0),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,,,184.0,1.0,0.0,1.0,,,,,,,,,,,,,,
186,PT10M54.00S,2025-11-13T01:08:50.1Z,2,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612763,37,28,2025-11-13T01:09:03Z,1850000,False,,,0,,N. Queta shooting personal FOUL (1 PF) (Aldama 2 FT),"[1629674, 1630583]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Aldama,1630583.0
188,PT10M54.00S,2025-11-13T01:09:21.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630583,,,1610612763,37,29,2025-11-13T01:09:21Z,1870000,False,,,0,,S. Aldama Free Throw 1 of 2 (7 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
189,PT10M54.00S,2025-11-13T01:09:21.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630583,,,1610612763,37,29,2025-11-13T01:09:38Z,1880000,False,,,0,,MISS S. Aldama Free Throw 2 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
190,PT10M54.00S,2025-11-13T01:09:21.4Z,2,REGULAR,rebound,defensive,[],1631169,,,1610612738,37,29,2025-11-13T01:09:38Z,1890000,False,,,0,,J. Minott REBOUND (Off:0 Def:2),[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,189.0,2.0,2.0,0.0,,,,,,,,,,,,,,
191,PT10M33.00S,2025-11-13T01:09:53.7Z,2,REGULAR,2pt,Jump Shot,[],1642864,89.30683311432325,66.91176470588235,1610612738,37,29,2025-11-13T01:24:58Z,1900000,False,85.0,48.0,1,right,MISS H. González 9' driving floating Shot - blocked,"[1642864, 1630583]",1610612738.0,BOS,driving floating,,,González,H. González,,,,,Mid-Range,8-16 Right,9.73,Missed,,,,,,,,,Aldama,1630583.0,,,,,,,,
196,PT10M33.00S,2025-11-13T01:09:53.7Z,2,REGULAR,block,,[],1630583,,,1610612738,37,29,2025-11-13T01:10:38Z,1905000,False,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
192,PT10M32.00S,2025-11-13T01:09:54.7Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612763,37,29,2025-11-13T01:10:08Z,1910000,False,,,0,,J. Landale REBOUND (Off:0 Def:3),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Mid-Range,8-16 Right,,,191.0,3.0,3.0,0.0,,,,,,,,,,,,,,
193,PT10M20.00S,2025-11-13T01:10:06.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,6.521024967148489,64.95098039215686,1610612763,37,29,2025-11-13T01:10:12Z,1920000,False,-75.0,9.0,1,left,MISS S. Aldama 7' driving Layup,[1630583],1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,7.53,Missed,,,,,,,,,,,,,,,,,,
194,PT10M19.00S,2025-11-13T01:10:07.6Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,37,29,2025-11-13T01:10:12Z,1930000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,193.0,2.0,2.0,0.0,,,,,,,,,,,,,,
195,PT10M15.00S,2025-11-13T01:10:14.7Z,2,REGULAR,turnover,out-of-bounds,[],1631169,,,1610612738,37,29,2025-11-13T01:10:21Z,1940000,False,,,0,,J. Minott lost ball out-of-bounds TURNOVER (2 TO),[1631169],1610612738.0,BOS,lost ball,,,Minott,J. Minott,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,,,,,,,,201638.0,,,,
197,PT10M00.00S,2025-11-13T01:10:39.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631246,33.85348226018397,38.23529411764706,1610612763,37,29,2025-11-13T01:10:47Z,1950000,False,59.0,266.0,1,left,MISS V. Williams Jr. 27' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,27.21,Missed,,,,,,,,,,,,,,,,,,
198,PT09M57.00S,2025-11-13T01:10:42.1Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612738,37,29,2025-11-13T01:10:47Z,1960000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,197.0,1.0,1.0,0.0,,,,,,,,,,,,,,
199,PT09M48.00S,2025-11-13T01:10:52.0Z,2,REGULAR,turnover,bad pass,[],1628401,,,1610612738,37,29,2025-11-13T01:10:56Z,1970000,False,,,0,,D. White bad pass TURNOVER (2 TO),"[1628401, 1629111]",1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,Landale,1629111.0,,,,,,,,,,
200,PT09M48.00S,2025-11-13T01:10:52.0Z,2,REGULAR,steal,,[],1629111,,,1610612763,37,29,2025-11-13T01:10:53Z,1980000,False,,,0,,J. Landale STEAL (1 STL),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
201,PT09M43.00S,2025-11-13T01:10:56.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630583,7.178055190538765,65.19607843137256,1610612763,37,31,2025-11-13T01:11:00Z,1990000,False,-76.0,15.0,1,left,S. Aldama 7' running Layup (9 PTS) (O. Prosper 2 AST),"[1630583, 1641765]",1610612763.0,MEM,running,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,7.75,Made,,,,,9.0,,,,,,O. Prosper,1641765.0,2.0,,,,,
203,PT09M42.00S,2025-11-13T01:10:59.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,37,31,2025-11-13T01:10:59Z,2010000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M42.00S,2025-11-13T01:13:20.9Z,2,REGULAR,substitution,out,[],1642864,,,1610612738,37,31,2025-11-13T01:13:36Z,2020000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M42.00S,2025-11-13T01:13:20.9Z,2,REGULAR,substitution,in,[],1631248,,,1610612738,37,31,2025-11-13T01:13:36Z,2030000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M19.00S,2025-11-13T01:14:13.5Z,2,REGULAR,3pt,Jump Shot,[],1628401,67.62483574244416,30.637254901960787,1610612738,37,31,2025-11-13T01:14:20Z,2040000,False,-97.0,252.0,1,right,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,26.98,Missed,,,,,,,,,,,,,,,,,,
207,PT09M18.00S,2025-11-13T01:14:14.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,37,31,2025-11-13T01:14:20Z,2050000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,206.0,,,,,,,,,,,,,,,,,
209,PT09M05.00S,2025-11-13T01:14:34.9Z,2,REGULAR,3pt,Jump Shot,[],1642377,25.443495400788436,80.88235294117648,1610612763,37,31,2025-11-13T01:14:40Z,2070000,False,-154.0,187.0,1,left,MISS J. Wells 24' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,24.23,Missed,,,,,,,,,,,,,,,,,,
210,PT09M03.00S,2025-11-13T01:14:36.9Z,2,REGULAR,rebound,defensive,[],1629674,,,1610612738,37,31,2025-11-13T01:14:40Z,2080000,False,,,0,,N. Queta REBOUND (Off:1 Def:4),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,209.0,5.0,4.0,1.0,,,,,,,,,,,,,,
211,PT08M41.00S,2025-11-13T01:14:57.9Z,2,REGULAR,3pt,Jump Shot,[],1631248,78.13731931668858,89.95098039215686,1610612738,37,31,2025-11-13T01:15:06Z,2090000,False,200.0,153.0,1,right,MISS B. Scheierman 25' 3PT,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
212,PT08M38.00S,2025-11-13T01:15:00.9Z,2,REGULAR,rebound,defensive,[],1631246,,,1610612763,37,31,2025-11-13T01:15:06Z,2100000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,211.0,1.0,1.0,0.0,,,,,,,,,,,,,,
213,PT08M27.00S,2025-11-13T01:15:11.9Z,2,REGULAR,3pt,Jump Shot,[],1641765,12.434296977660972,4.166666666666666,1610612763,37,31,2025-11-13T01:15:18Z,2110000,False,229.0,64.0,1,left,MISS O. Prosper 3PT,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Right Corner 3,24+ Right,23.81,Missed,,,,,,,,,,,,,,,,,,
214,PT08M26.00S,2025-11-13T01:15:12.9Z,2,REGULAR,rebound,defensive,[],1629674,,,1610612738,37,31,2025-11-13T01:15:18Z,2120000,False,,,0,,N. Queta REBOUND (Off:1 Def:5),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Right Corner 3,24+ Right,,,213.0,6.0,5.0,1.0,,,,,,,,,,,,,,
215,PT08M08.00S,2025-11-13T01:15:31.1Z,2,REGULAR,2pt,Jump Shot,[],1629014,77.87450722733246,40.44117647058824,1610612738,37,31,2025-11-13T01:15:37Z,2130000,False,-48.0,155.0,1,right,MISS A. Simons 16' turnaround fadeaway Shot,[1629014],1610612738.0,BOS,turnaround fadeaway,,,Simons,A. Simons,,,,,Mid-Range,16-24 Center,16.27,Missed,,,,,,,,,,,,,,,,,,
216,PT08M07.00S,2025-11-13T01:15:32.1Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612763,37,31,2025-11-13T01:15:37Z,2140000,False,,,0,,J. Landale REBOUND (Off:0 Def:4),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Mid-Range,16-24 Center,,,215.0,4.0,4.0,0.0,,,,,,,,,,,,,,
217,PT08M02.00S,2025-11-13T01:15:40.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631246,9.149145860709593,37.745098039215684,1610612763,37,33,2025-11-13T01:22:47Z,2150000,False,61.0,34.0,1,left,V. Williams Jr. 6' running Layup (5 PTS),[1631246],1610612763.0,MEM,running,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.99,Made,,,,,5.0,,,,,,,,,,,,,
218,PT08M02.00S,2025-11-13T01:15:49.8Z,2,REGULAR,foul,personal,['1freethrow'],1629674,,,1610612763,37,33,2025-11-13T01:16:21Z,2160000,False,,,0,,N. Queta shooting personal FOUL (2 PF) (Williams Jr. 1 FT),"[1629674, 1631246]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Williams Jr.,1631246.0
220,PT08M02.00S,2025-11-13T01:15:59.0Z,2,REGULAR,substitution,out,[],1629014,,,1610612763,37,33,2025-11-13T01:17:02Z,2180000,False,,,0,,SUB out: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M02.00S,2025-11-13T01:15:59.0Z,2,REGULAR,substitution,out,[],1631169,,,1610612763,37,33,2025-11-13T01:17:02Z,2190000,False,,,0,,SUB out: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M02.00S,2025-11-13T01:15:59.0Z,2,REGULAR,substitution,out,[],1628401,,,1610612763,37,33,2025-11-13T01:17:02Z,2200000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M02.00S,2025-11-13T01:15:59.0Z,2,REGULAR,substitution,out,[],1642377,,,1610612763,37,33,2025-11-13T01:17:02Z,2210000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M02.00S,2025-11-13T01:15:59.0Z,2,REGULAR,substitution,out,[],1630583,,,1610612763,37,33,2025-11-13T01:17:02Z,2220000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M02.00S,2025-11-13T01:15:59.0Z,2,REGULAR,substitution,out,[],1641765,,,1610612763,37,33,2025-11-13T01:17:02Z,2230000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M02.00S,2025-11-13T01:15:59.0Z,2,REGULAR,substitution,out,[],1629111,,,1610612763,37,33,2025-11-13T01:17:02Z,2240000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M02.00S,2025-11-13T01:15:59.0Z,2,REGULAR,substitution,in,[],1630202,,,1610612763,37,33,2025-11-13T01:17:02Z,2250000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M02.00S,2025-11-13T01:15:59.0Z,2,REGULAR,substitution,in,[],1641775,,,1610612763,37,33,2025-11-13T01:17:02Z,2260000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M02.00S,2025-11-13T01:15:59.0Z,2,REGULAR,substitution,in,[],1630573,,,1610612763,37,33,2025-11-13T01:17:02Z,2270000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M02.00S,2025-11-13T01:15:59.0Z,2,REGULAR,substitution,in,[],1642907,,,1610612763,37,33,2025-11-13T01:17:02Z,2280000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M02.00S,2025-11-13T01:15:59.0Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,37,33,2025-11-13T01:17:02Z,2290000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M02.00S,2025-11-13T01:15:59.0Z,2,REGULAR,substitution,in,[],203484,,,1610612763,37,33,2025-11-13T01:17:02Z,2300000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M02.00S,2025-11-13T01:15:59.0Z,2,REGULAR,substitution,in,[],1642285,,,1610612763,37,33,2025-11-13T01:17:02Z,2310000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M02.00S,2025-11-13T01:16:30.3Z,2,REGULAR,freethrow,1 of 1,[],1631246,,,1610612763,37,34,2025-11-13T01:16:30Z,2320000,False,,,0,,V. Williams Jr. Free Throw 1 of 1 (6 PTS),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
235,PT07M46.00S,2025-11-13T01:16:47.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629674,93.77463863337714,48.77450980392157,1610612738,39,34,2025-11-13T01:16:50Z,2330000,False,-6.0,6.0,1,right,N. Queta alley-oop DUNK (9 PTS) (P. Pritchard 3 AST),"[1629674, 1630202]",1610612738.0,BOS,alley-oop,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,9.0,,,,,,P. Pritchard,1630202.0,3.0,,,,,
237,PT07M34.00S,2025-11-13T01:17:02.3Z,2,REGULAR,foul,offensive,[],1628991,,,1610612763,39,34,2025-11-13T01:17:18Z,2350000,False,,,0,,J. Jackson Jr. offensive FOUL (2 PF),"[1628991, 1641775]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Walsh,1641775.0
239,PT07M34.00S,2025-11-13T01:17:02.3Z,2,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,39,34,2025-11-13T01:17:18Z,2370000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,1.0,,,,,,,,1627964.0,,,,
240,PT07M34.00S,2025-11-13T01:17:07.7Z,2,REGULAR,substitution,out,[],1631246,,,1610612738,39,34,2025-11-13T01:17:10Z,2380000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M34.00S,2025-11-13T01:17:07.7Z,2,REGULAR,substitution,in,[],1630583,,,1610612738,39,34,2025-11-13T01:17:10Z,2390000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M21.00S,2025-11-13T01:17:32.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,67.49342969776609,59.80392156862745,1610612738,42,34,2025-11-13T01:17:37Z,2400000,False,49.0,253.0,1,right,P. Pritchard 25' 3PT pullup (6 PTS) (N. Queta 2 AST),"[1630202, 1629674]",1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,25.78,Made,,,,,6.0,,,,,,N. Queta,1629674.0,2.0,,,,,
244,PT07M19.00S,2025-11-13T01:17:39.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,42,34,2025-11-13T01:17:39Z,2420000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M19.00S,2025-11-13T01:20:09.7Z,2,REGULAR,substitution,out,[],1631248,,,1610612763,42,34,2025-11-13T01:20:29Z,2430000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M19.00S,2025-11-13T01:20:09.7Z,2,REGULAR,substitution,out,[],1629674,,,1610612763,42,34,2025-11-13T01:20:29Z,2440000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M19.00S,2025-11-13T01:20:09.7Z,2,REGULAR,substitution,in,[],1627759,,,1610612763,42,34,2025-11-13T01:20:29Z,2450000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M19.00S,2025-11-13T01:20:09.7Z,2,REGULAR,substitution,in,[],1628449,,,1610612763,42,34,2025-11-13T01:20:29Z,2460000,False,,,0,,SUB in: C. Boucher,[1628449],1610612738.0,BOS,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M59.00S,2025-11-13T01:21:01.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,8.360709592641262,64.4607843137255,1610612763,42,34,2025-11-13T01:22:03Z,2470000,False,-72.0,26.0,1,left,MISS J. Jackson Jr. 7' turnaround Hook,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.69,Missed,,,,,,,,,,,,,,,,,,
250,PT06M58.00S,2025-11-13T01:21:02.8Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,42,34,2025-11-13T01:22:21Z,2480000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:0),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,249.0,1.0,0.0,1.0,,,,,,,,,,,,,,
251,PT06M58.00S,2025-11-13T01:21:05.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628991,5.590000152587891,50.0,1610612763,42,34,2025-11-13T01:22:25Z,2490000,False,0.0,0.0,1,left,MISS J. Jackson Jr. tip Layup,[1628991],1610612763.0,MEM,tip,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
