actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
87,PT05M21.00S,2025-10-29T23:25:27.5Z,1,REGULAR,3pt,Jump Shot,[],1629631,86.02168199737189,95.58823529411765,1610612739,19,18,2025-10-29T23:25:33Z,860000,False,228.0,79.0,1,right,D. Hunter 24' 3PT  (6 PTS) (C. Porter Jr. 1 AST),"[1629631, 1641854]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,24.12,Made,6.0,C. Porter Jr.,1641854.0,1.0,,,,,,,,,,,,,,
89,PT05M03.00S,2025-10-29T23:25:46.3Z,1,REGULAR,3pt,Jump Shot,[],1630573,17.427726675427067,7.352941176470589,1610612738,22,18,2025-10-29T23:25:50Z,880000,False,213.0,111.0,1,left,S. Hauser 24' 3PT  (9 PTS) (A. Simons 1 AST),"[1630573, 1629014]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,24.05,Made,9.0,A. Simons,1629014.0,1.0,,,,,,,,,,,,,,
91,PT04M52.00S,2025-10-29T23:25:57.8Z,1,REGULAR,3pt,Jump Shot,[],1630596,68.80749014454665,68.13725490196079,1610612739,22,21,2025-10-29T23:28:39Z,900000,False,91.0,241.0,1,right,E. Mobley 25' 3PT pullup (5 PTS),[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,25.72,Made,5.0,,,,,,,,,,,,,,,,,
92,PT04M32.00S,2025-10-29T23:26:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630568,7.046649145860711,44.36274509803921,1610612738,22,21,2025-10-29T23:30:49Z,910000,False,28.0,14.0,1,left,MISS L. Garza reverse Layup - blocked,"[1630568, 1630596]",1610612738.0,BOS,reverse,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,Mobley,1630596.0,,,,,,,
93,PT04M32.00S,2025-10-29T23:26:16.4Z,1,REGULAR,block,,[],1630596,,,1610612738,22,21,2025-10-29T23:26:18Z,920000,False,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT04M30.00S,2025-10-29T23:26:18.4Z,1,REGULAR,rebound,offensive,[],1630568,,,1610612738,22,21,2025-10-29T23:26:21Z,930000,False,,,0,,L. Garza REBOUND (Off:1 Def:0),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,92.0,1.0,0.0,1.0,,,
95,PT04M28.00S,2025-10-29T23:26:21.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,12.828515111695138,5.147058823529411,1610612738,22,21,2025-10-29T23:26:28Z,940000,False,224.0,68.0,1,left,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,,
96,PT04M25.00S,2025-10-29T23:26:24.0Z,1,REGULAR,rebound,offensive,[],1630568,,,1610612738,22,21,2025-10-29T23:26:28Z,950000,False,,,0,,L. Garza REBOUND (Off:2 Def:0),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,95.0,2.0,0.0,2.0,,,
97,PT04M24.00S,2025-10-29T23:26:25.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,32.933639947437584,40.44117647058824,1610612738,25,21,2025-10-29T23:26:30Z,960000,False,48.0,257.0,1,left,A. Simons 26' 3PT  (3 PTS) (L. Garza 1 AST),"[1629014, 1630568]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,26.15,Made,3.0,L. Garza,1630568.0,1.0,,,,,,,,,,,,,,
99,PT04M12.00S,2025-10-29T23:26:37.2Z,1,REGULAR,3pt,Jump Shot,[],1630596,67.36202365308804,69.36274509803921,1610612739,25,24,2025-10-29T23:26:41Z,980000,False,97.0,254.0,1,right,E. Mobley 27' 3PT pullup (8 PTS),[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,27.21,Made,8.0,,,,,,,,,,,,,,,,,
100,PT03M52.00S,2025-10-29T23:26:57.1Z,1,REGULAR,3pt,Jump Shot,[],1630573,14.273981603153747,4.166666666666666,1610612738,28,24,2025-10-29T23:27:02Z,990000,False,229.0,82.0,1,left,S. Hauser 24' 3PT  (12 PTS) (L. Garza 2 AST),"[1630573, 1630568]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,24.33,Made,12.0,L. Garza,1630568.0,2.0,,,,,,,,,,,,,,
102,PT03M39.00S,2025-10-29T23:27:10.4Z,1,REGULAR,turnover,lost ball,[],1630596,,,1610612739,28,24,2025-10-29T23:27:15Z,1010000,False,,,0,,E. Mobley lost ball TURNOVER (2 TO),"[1630596, 1630202]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,Pritchard,1630202.0
103,PT03M39.00S,2025-10-29T23:27:10.4Z,1,REGULAR,steal,,[],1630202,,,1610612738,28,24,2025-10-29T23:27:55Z,1020000,False,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
104,PT03M34.00S,2025-10-29T23:27:15.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,8.623521681997373,42.64705882352941,1610612738,30,24,2025-10-29T23:27:34Z,1030000,False,37.0,29.0,1,left,J. Brown running alley-oop Layup (4 PTS) (P. Pritchard 4 AST),"[1627759, 1630202]",1610612738.0,BOS,running alley-oop,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.66,Made,4.0,P. Pritchard,1630202.0,4.0,,,,,,,,,,,,,,
106,PT03M34.00S,2025-10-29T23:27:25.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,30,24,2025-10-29T23:27:25Z,1050000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M34.00S,2025-10-29T23:30:16.7Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,30,24,2025-10-29T23:30:30Z,1060000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M34.00S,2025-10-29T23:30:16.7Z,1,REGULAR,substitution,out,[],1629631,,,1610612739,30,24,2025-10-29T23:30:30Z,1070000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M34.00S,2025-10-29T23:30:16.7Z,1,REGULAR,substitution,in,[],1628378,,,1610612739,30,24,2025-10-29T23:30:30Z,1080000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M34.00S,2025-10-29T23:30:16.7Z,1,REGULAR,substitution,in,[],1628386,,,1610612739,30,24,2025-10-29T23:30:30Z,1090000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M18.00S,2025-10-29T23:31:11.4Z,1,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612739,30,24,2025-10-29T23:31:39Z,1100000,False,,,0,,J. Brown shooting personal FOUL (1 PF) (Allen 2 FT),"[1627759, 1628386]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1629178.0,1.0,0.0,Allen,1628386.0,,,,,,,,,
113,PT03M18.00S,2025-10-29T23:31:41.5Z,1,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,30,25,2025-10-29T23:31:41Z,1120000,False,,,0,,J. Allen Free Throw 1 of 2 (1 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
114,PT03M18.00S,2025-10-29T23:31:52.6Z,1,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,30,26,2025-10-29T23:31:52Z,1130000,False,,,0,,J. Allen Free Throw 2 of 2 (2 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
115,PT03M06.00S,2025-10-29T23:32:06.2Z,1,REGULAR,turnover,bad pass,[],1629014,,,1610612738,30,26,2025-10-29T23:32:11Z,1140000,False,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 1628366]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Ball,1628366.0
116,PT03M06.00S,2025-10-29T23:32:06.2Z,1,REGULAR,steal,,[],1628366,,,1610612739,30,26,2025-10-29T23:32:07Z,1150000,False,,,0,,L. Ball STEAL (1 STL),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
117,PT03M02.00S,2025-10-29T23:32:10.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629731,90.22667542706965,2.941176470588235,1610612739,30,29,2025-10-29T23:35:21Z,1160000,False,-235.0,39.0,1,right,D. Wade 3PT running (3 PTS) (D. Mitchell 2 AST),"[1629731, 1628378]",1610612739.0,CLE,running,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,23.86,Made,3.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,,,,
119,PT02M45.00S,2025-10-29T23:32:26.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630568,14.14257555847569,53.431372549019606,1610612738,32,29,2025-10-29T23:36:31Z,1180000,False,-17.0,80.0,1,left,L. Garza 8' floating Jump Shot (2 PTS) (P. Pritchard 5 AST),"[1630568, 1630202]",1610612738.0,BOS,floating,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,8.22,Made,2.0,P. Pritchard,1630202.0,5.0,,,,,,,,,,,,,,
122,PT02M30.00S,2025-10-29T23:32:49.2Z,1,REGULAR,substitution,out,[],1627759,,,1610612739,32,29,2025-10-29T23:32:52Z,1210000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M30.00S,2025-10-29T23:32:49.2Z,1,REGULAR,substitution,in,[],1642864,,,1610612739,32,29,2025-10-29T23:32:52Z,1220000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M28.00S,2025-10-29T23:33:08.9Z,1,REGULAR,3pt,Jump Shot,[],1628378,78.13731931668858,10.53921568627451,1610612739,32,32,2025-10-29T23:33:18Z,1230000,False,-197.0,153.0,1,right,D. Mitchell 24' 3PT  (9 PTS) (L. Ball 1 AST),"[1628378, 1628366]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,24.97,Made,9.0,L. Ball,1628366.0,1.0,,,,,,,,,,,,,,
126,PT02M05.00S,2025-10-29T23:33:30.7Z,1,REGULAR,3pt,Jump Shot,[],1630568,33.722076215505915,49.26470588235294,1610612738,32,32,2025-10-29T23:34:16Z,1250000,False,4.0,264.0,1,left,MISS L. Garza 26' 3PT,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
127,PT02M02.00S,2025-10-29T23:33:33.7Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,32,32,2025-10-29T23:34:16Z,1260000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,126.0,1.0,1.0,0.0,,,
128,PT01M51.00S,2025-10-29T23:33:47.3Z,1,REGULAR,foul,personal,['2freethrow'],1630568,,,1610612739,32,32,2025-10-30T00:27:06Z,1270000,False,,,0,,L. Garza shooting personal FOUL (1 PF) (Allen 2 FT),"[1630568, 1628386]",1610612738.0,BOS,shooting,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,1.0,0.0,Allen,1628386.0,,,,,,,,,
130,PT01M51.00S,2025-10-29T23:33:47.4Z,1,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,32,33,2025-10-30T00:04:29Z,1290000,False,,,0,,J. Allen Free Throw 1 of 2 (3 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
354,PT01M51.00S,2025-10-29T23:34:11.5Z,1,REGULAR,substitution,out,[],1630202,,,1610612739,32,33,2025-10-30T00:28:00Z,1315000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT01M51.00S,2025-10-29T23:34:11.5Z,1,REGULAR,substitution,out,[],1630568,,,1610612739,32,33,2025-10-30T00:28:00Z,1327500,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT01M51.00S,2025-10-29T23:34:11.5Z,1,REGULAR,substitution,in,[],1630214,,,1610612739,32,33,2025-10-30T00:28:00Z,1333750,False,,,0,,SUB in: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT01M51.00S,2025-10-29T23:34:11.5Z,1,REGULAR,substitution,in,[],1628401,,,1610612739,32,33,2025-10-30T00:28:00Z,1336875,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M51.00S,2025-10-29T23:33:47.4Z,1,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,32,34,2025-10-30T00:04:29Z,1340000,False,,,0,,J. Allen Free Throw 2 of 2 (4 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
217,PT01M30.00S,2025-10-29T23:34:35.7Z,1,REGULAR,turnover,lost ball,[],1628401,,,1610612738,32,34,2025-10-29T23:49:58Z,1345000,False,,,0,,D. White lost ball TURNOVER (2 TO),"[1628401, 1628386]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Allen,1628386.0
218,PT01M30.00S,2025-10-29T23:34:35.7Z,1,REGULAR,steal,,[],1628386,,,1610612739,32,34,2025-10-29T23:49:58Z,1347500,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
139,PT01M20.00S,2025-10-29T23:35:05.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641854,66.17936925098554,39.705882352941174,1610612739,32,37,2025-10-29T23:50:04Z,1380000,False,-51.0,265.0,1,right,C. Porter Jr. 27' 3PT step back (3 PTS),[1641854],1610612739.0,CLE,step back,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Center,27.04,Made,3.0,,,,,,,,,,,,,,,,,
141,PT01M05.00S,2025-10-29T23:35:46.3Z,1,REGULAR,3pt,Jump Shot,[],1629014,17.559132720105126,93.62745098039215,1610612738,35,37,2025-10-29T23:35:51Z,1400000,False,-218.0,113.0,1,left,A. Simons 24' 3PT  (6 PTS) (D. White 2 AST),"[1629014, 1628401]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,24.55,Made,6.0,D. White,1628401.0,2.0,,,,,,,,,,,,,,
143,PT00M53.80S,2025-10-29T23:35:59.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630573,,,1610612739,35,37,2025-10-29T23:36:09Z,1420000,False,,,0,,S. Hauser shooting personal FOUL (1 PF) (Allen 2 FT),"[1630573, 1628386]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202027.0,1.0,0.0,Allen,1628386.0,,,,,,,,,
145,PT00M53.80S,2025-10-29T23:36:25.2Z,1,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,35,38,2025-10-29T23:36:25Z,1440000,False,,,0,,J. Allen Free Throw 1 of 2 (5 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
146,PT00M53.80S,2025-10-29T23:36:39.9Z,1,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,35,39,2025-10-29T23:36:39Z,1450000,False,,,0,,J. Allen Free Throw 2 of 2 (6 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
147,PT00M39.80S,2025-10-29T23:36:55.3Z,1,REGULAR,3pt,Jump Shot,[],1630573,34.773324572930356,65.93137254901961,1610612738,35,39,2025-10-29T23:42:24Z,1460000,False,-80.0,274.0,1,left,MISS S. Hauser 28' pullup 3PT,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,28.57,Missed,,,,,,,,,,,,,,,,,,
148,PT00M36.70S,2025-10-29T23:36:58.4Z,1,REGULAR,rebound,offensive,[],1630573,,,1610612738,35,39,2025-10-29T23:37:01Z,1470000,False,,,0,,S. Hauser REBOUND (Off:1 Def:0),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,147.0,1.0,0.0,1.0,,,
149,PT00M36.10S,2025-10-29T23:36:59.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,34.247700394218136,55.392156862745104,1610612738,38,39,2025-10-29T23:37:03Z,1480000,False,-27.0,269.0,1,left,S. Hauser 27' 3PT  (15 PTS),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,27.07,Made,15.0,,,,,,,,,,,,,,,,,
150,PT00M25.10S,2025-10-29T23:37:18.5Z,1,REGULAR,turnover,out-of-bounds,[],1628386,,,1610612739,38,39,2025-10-29T23:37:28Z,1490000,False,,,0,,J. Allen lost ball out-of-bounds TURNOVER (1 TO),[1628386],1610612739.0,CLE,lost ball,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,1629178.0,,,,,,,,,,,1.0,,
151,PT00M04.20S,2025-10-29T23:37:43.8Z,1,REGULAR,foul,personal,['2freethrow'],1641854,,,1610612738,38,39,2025-10-29T23:40:53Z,1555000,False,,,0,,C. Porter Jr. shooting personal FOUL (1 PF) (White 2 FT),"[1641854, 1628401]",1610612739.0,CLE,shooting,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,202027.0,1.0,0.0,White,1628401.0,,,,,,,,,
153,PT00M04.20S,2025-10-29T23:38:15.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628401,,,1610612738,39,39,2025-10-29T23:41:21Z,1558125,False,,,0,,D. White Free Throw 1 of 2 (5 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
156,PT00M04.20S,2025-10-29T23:38:15.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628401,,,1610612738,40,39,2025-10-29T23:41:21Z,1558437,False,,,0,,D. White Free Throw 2 of 2 (6 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
154,PT00M04.20S,2025-10-29T23:38:16.3Z,1,REGULAR,substitution,out,[],1629014,,,1610612739,40,39,2025-10-29T23:41:21Z,1558750,False,,,0,,SUB out: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M04.20S,2025-10-29T23:38:16.3Z,1,REGULAR,substitution,in,[],1631169,,,1610612739,40,39,2025-10-29T23:41:21Z,1559375,False,,,0,,SUB in: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M00.00S,2025-10-29T23:38:50.3Z,1,REGULAR,3pt,Jump Shot,[],1628378,67.7562417871222,62.254901960784316,1610612739,40,42,2025-10-29T23:38:59Z,1560000,False,61.0,251.0,1,right,D. Mitchell 25' 3PT  (12 PTS) (L. Ball 2 AST),"[1628378, 1628366]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.8,Made,12.0,L. Ball,1628366.0,2.0,,,,,,,,,,,,,,
160,PT00M00.00S,2025-10-29T23:39:07.2Z,1,REGULAR,period,end,[],0,,,1610612738,40,42,2025-10-29T23:39:07Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-10-29T23:41:44.9Z,2,REGULAR,substitution,out,['startperiod'],1630573,,,1610612738,40,42,2025-10-29T23:42:31Z,1600000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-10-29T23:41:44.9Z,2,REGULAR,substitution,out,['startperiod'],1630214,,,1610612738,40,42,2025-10-29T23:42:31Z,1610000,False,,,0,,SUB out: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-10-29T23:41:44.9Z,2,REGULAR,substitution,out,['startperiod'],1628366,,,1610612738,40,42,2025-10-29T23:42:31Z,1630000,False,,,0,,SUB out: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-10-29T23:41:44.9Z,2,REGULAR,substitution,out,['startperiod'],1628386,,,1610612738,40,42,2025-10-29T23:42:31Z,1640000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-10-29T23:41:44.9Z,2,REGULAR,substitution,out,['startperiod'],1629731,,,1610612738,40,42,2025-10-29T23:42:31Z,1650000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-10-29T23:41:44.9Z,2,REGULAR,substitution,in,['startperiod'],1629014,,,1610612738,40,42,2025-10-29T23:42:31Z,1660000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-10-29T23:41:44.9Z,2,REGULAR,substitution,in,['startperiod'],1631248,,,1610612738,40,42,2025-10-29T23:42:31Z,1670000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-10-29T23:41:44.9Z,2,REGULAR,substitution,in,['startperiod'],1629674,,,1610612738,40,42,2025-10-29T23:42:31Z,1680000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-10-29T23:41:44.9Z,2,REGULAR,substitution,in,['startperiod'],1626204,,,1610612738,40,42,2025-10-29T23:42:31Z,1690000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-10-29T23:41:44.9Z,2,REGULAR,substitution,in,['startperiod'],1642878,,,1610612738,40,42,2025-10-29T23:42:31Z,1700000,False,,,0,,SUB in: T. Proctor,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-10-29T23:41:44.9Z,2,REGULAR,substitution,in,['startperiod'],1630596,,,1610612738,40,42,2025-10-29T23:42:31Z,1710000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-10-29T23:41:44.9Z,2,REGULAR,substitution,out,['startperiod'],1642864,,,1610612738,40,42,2025-10-29T23:44:24Z,1715000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-10-29T23:42:39.2Z,2,REGULAR,period,start,[],0,,,1610612738,40,42,2025-10-29T23:42:39Z,1720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M45.00S,2025-10-29T23:42:53.4Z,2,REGULAR,3pt,Jump Shot,[],1628401,29.25427069645204,72.05882352941177,1610612738,40,42,2025-10-29T23:46:19Z,1730000,False,-110.0,222.0,1,left,MISS D. White 24' step back 3PT,[1628401],1610612738.0,BOS,step back,,,White,D. White,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,,
175,PT11M40.00S,2025-10-29T23:42:58.4Z,2,REGULAR,rebound,offensive,[],1631248,,,1610612738,40,42,2025-10-29T23:43:00Z,1740000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:0),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,174.0,1.0,0.0,1.0,,,
177,PT11M33.00S,2025-10-29T23:43:31.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628401,19.92444152431012,30.637254901960787,1610612738,40,42,2025-10-29T23:43:38Z,1760000,False,97.0,135.0,1,left,MISS D. White 16' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,Mid-Range,16-24 Right Center,16.6,Missed,,,,,,,,,,,,,,,,,,
178,PT11M31.00S,2025-10-29T23:43:33.1Z,2,REGULAR,rebound,offensive,[],1629674,,,1610612738,40,42,2025-10-29T23:43:38Z,1770000,False,,,0,,N. Queta REBOUND (Off:2 Def:0),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,177.0,2.0,0.0,2.0,,,
