actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
171,PT11M37.00S,2026-03-26T00:07:06.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,12.302890932982917,45.83333333333333,1610612738,20,31,2026-03-26T00:09:02Z,1650000,False,21.0,63.0,1,left,MISS P. Pritchard 6' driving floating Shot,[1630202],1610612738.0,BOS,driving floating,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,,,,,,,,,,,,,,,,,,
172,PT11M35.00S,2026-03-26T00:07:08.9Z,2,REGULAR,rebound,defensive,[],1642272,,,1610612760,20,31,2026-03-26T00:07:17Z,1660000,False,,,0,,J. McCain REBOUND (Off:0 Def:1),[1642272],1610612760.0,OKC,,,,McCain,J. McCain,,,,,In The Paint (Non-RA),0-8 Center,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,,,
173,PT11M29.00S,2026-03-26T00:07:15.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,76.03482260183968,11.76470588235294,1610612760,20,31,2026-03-26T00:07:28Z,1670000,False,-191.0,173.0,1,right,MISS I. Joe 25' running 3PT,[1630198],1610612760.0,OKC,running,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,,
174,PT11M28.00S,2026-03-26T00:07:16.1Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,20,31,2026-03-26T00:07:28Z,1680000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,173.0,3.0,3.0,0.0,,,,,,,,,,,,,,
175,PT11M20.00S,2026-03-26T00:07:23.8Z,2,REGULAR,3pt,Jump Shot,[],1628369,26.363337713534822,80.3921568627451,1610612738,23,31,2026-03-26T00:07:31Z,1690000,False,-152.0,195.0,1,left,J. Tatum 24' 3PT step back (7 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,24.75,Made,,,,,,,7.0,,,,,,,,,,,
176,PT11M03.00S,2026-03-26T00:07:40.2Z,2,REGULAR,2pt,Jump Shot,[],1631114,73.40670170827858,46.07843137254902,1610612760,23,33,2026-03-26T00:07:44Z,1700000,False,-20.0,197.0,1,right,J. Williams 19' pullup Jump Shot (2 PTS) (I. Hartenstein 1 AST),"[1631114, 1628392]",1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,19.85,Made,,,,,,,2.0,I. Hartenstein,1628392.0,1.0,,,,,,,,
178,PT10M47.00S,2026-03-26T00:07:59.3Z,2,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612738,23,33,2026-03-26T00:08:11Z,1720000,False,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Queta 2 FT),"[1628392, 1629674]",1610612760.0,OKC,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,,,,,,,,1.0,0.0,Queta,1629674.0,,
180,PT10M47.00S,2026-03-26T00:08:35.1Z,2,REGULAR,freethrow,1 of 2,[],1629674,,,1610612738,23,33,2026-03-26T00:08:35Z,1740000,False,,,0,,MISS N. Queta Free Throw 1 of 2,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
181,PT10M47.00S,2026-03-26T00:08:35.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,23,33,2026-03-26T00:08:35Z,1750000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,
182,PT10M47.00S,2026-03-26T00:08:51.6Z,2,REGULAR,freethrow,2 of 2,[],1629674,,,1610612738,24,33,2026-03-26T00:08:51Z,1760000,False,,,0,,N. Queta Free Throw 2 of 2 (3 PTS),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
183,PT10M36.00S,2026-03-26T00:09:05.6Z,2,REGULAR,3pt,Jump Shot,[],1642272,67.7562417871222,51.225490196078425,1610612760,24,33,2026-03-26T00:09:10Z,1770000,False,6.0,251.0,1,right,MISS J. McCain 25' pullup 3PT,[1642272],1610612760.0,OKC,pullup,,,McCain,J. McCain,,,,,Above the Break 3,24+ Center,25.07,Missed,,,,,,,,,,,,,,,,,,
184,PT10M35.00S,2026-03-26T00:09:06.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,24,33,2026-03-26T00:09:10Z,1780000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,183.0,,,,,,,,,,,,,,,,,
186,PT10M16.00S,2026-03-26T00:09:35.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,6.307490144546649,45.71078431372549,1610612738,26,33,2026-03-26T00:09:43Z,1800000,False,21.0,7.0,1,left,N. Queta reverse Layup (5 PTS) (J. Tatum 2 AST),"[1629674, 1628369]",1610612738.0,BOS,reverse,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,,,5.0,J. Tatum,1628369.0,2.0,,,,,,,,
188,PT10M04.00S,2026-03-26T00:09:47.3Z,2,REGULAR,turnover,bad pass,[],1642349,,,1610612760,26,33,2026-03-26T00:09:50Z,1820000,False,,,0,,A. Mitchell bad pass TURNOVER (1 TO),"[1642349, 1628369]",1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1.0,,,,,,,,,,,Tatum,1628369.0
189,PT10M04.00S,2026-03-26T00:09:47.3Z,2,REGULAR,steal,,[],1628369,,,1610612738,26,33,2026-03-26T00:09:49Z,1830000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
190,PT09M47.00S,2026-03-26T00:10:04.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628401,7.046649145860711,43.13725490196079,1610612738,26,33,2026-03-26T00:10:12Z,1840000,False,34.0,14.0,1,left,MISS D. White driving Layup,[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
191,PT09M46.00S,2026-03-26T00:10:05.8Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,26,33,2026-03-26T00:11:02Z,1850000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,190.0,1.0,1.0,0.0,,,,,,,,,,,,,,
192,PT09M41.00S,2026-03-26T00:10:10.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630198,92.59198423127464,46.81372549019608,1610612760,26,35,2026-03-26T00:10:15Z,1860000,False,-16.0,17.0,1,right,I. Joe running finger roll Layup (2 PTS),[1630198],1610612760.0,OKC,running finger roll,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,,,2.0,,,,,,,,,,,
193,PT09M23.00S,2026-03-26T00:10:27.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,11.514454664914586,36.51960784313725,1610612738,26,35,2026-03-26T00:12:59Z,1870000,False,67.0,56.0,1,left,MISS D. White 8' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,8.74,Missed,,,,,,,,,,,,,,,,,,
194,PT09M22.00S,2026-03-26T00:10:28.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,26,35,2026-03-26T00:10:33Z,1880000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,193.0,,,,,,,,,,,,,,,,,
196,PT09M22.00S,2026-03-26T00:10:34.5Z,2,REGULAR,substitution,out,[],1628369,,,1610612738,26,35,2026-03-26T00:10:41Z,1900000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M22.00S,2026-03-26T00:10:34.5Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,26,35,2026-03-26T00:10:41Z,1910000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M22.00S,2026-03-26T00:10:34.5Z,2,REGULAR,substitution,out,[],1642349,,,1610612738,26,35,2026-03-26T00:10:56Z,1920000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M22.00S,2026-03-26T00:10:34.5Z,2,REGULAR,substitution,in,[],1629652,,,1610612738,26,35,2026-03-26T00:10:56Z,1930000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M14.00S,2026-03-26T00:11:12.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627759,7.178055190538765,80.63725490196079,1610612738,26,35,2026-03-26T00:11:18Z,1940000,False,-153.0,15.0,1,left,MISS J. Brown 15' fadeaway Shot,[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,15.39,Missed,,,,,,,,,,,,,,,,,,
201,PT09M12.00S,2026-03-26T00:11:14.4Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,26,35,2026-03-26T00:11:18Z,1950000,False,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Left,,,200.0,3.0,3.0,0.0,,,,,,,,,,,,,,
202,PT08M58.00S,2026-03-26T00:11:28.2Z,2,REGULAR,2pt,Jump Shot,[],1631114,75.77201051248358,36.51960784313725,1610612760,26,35,2026-03-26T00:14:04Z,1960000,False,-67.0,175.0,1,right,MISS J. Williams 18' step back Shot - blocked,"[1631114, 1630202]",1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,18.77,Missed,,,,,,,,,,,Pritchard,1630202.0,,,,,,
203,PT08M58.00S,2026-03-26T00:11:28.2Z,2,REGULAR,block,,[],1630202,,,1610612760,26,35,2026-03-26T00:11:32Z,1970000,False,,,0,,P. Pritchard BLOCK (1 BLK),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
204,PT08M57.00S,2026-03-26T00:11:29.2Z,2,REGULAR,rebound,offensive,[],1629652,,,1610612760,26,35,2026-03-26T00:11:58Z,1980000,False,,,0,,L. Dort REBOUND (Off:1 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Left Center,,,202.0,4.0,3.0,1.0,,,,,,,,,,,,,,
210,PT08M56.00S,2026-03-26T00:11:31.8Z,2,REGULAR,turnover,bad pass,[],1629652,,,1610612760,26,35,2026-03-26T00:12:14Z,1985000,False,,,0,,L. Dort bad pass TURNOVER (2 TO),"[1629652, 1627759]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,,,,,,,,,,,Brown,1627759.0
211,PT08M56.00S,2026-03-26T00:11:31.8Z,2,REGULAR,steal,,[],1627759,,,1610612738,26,35,2026-03-26T00:12:14Z,1987500,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
205,PT08M51.00S,2026-03-26T00:11:35.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1627759,7.835085413929041,46.32352941176471,1610612738,28,35,2026-03-26T00:12:14Z,1990000,False,18.0,21.0,1,left,J. Brown running Layup (2 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,,,2.0,,,,,,,,,,,
206,PT08M39.00S,2026-03-26T00:11:46.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642272,80.50262812089356,47.794117647058826,1610612760,28,35,2026-03-26T00:11:53Z,2000000,False,-11.0,131.0,1,right,MISS J. McCain 13' pullup Shot,[1642272],1610612760.0,OKC,pullup,,,McCain,J. McCain,,,,,In The Paint (Non-RA),8-16 Center,13.13,Missed,,,,,,,,,,,,,,,,,,
207,PT08M39.00S,2026-03-26T00:11:46.2Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,28,35,2026-03-26T00:11:53Z,2010000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,206.0,2.0,2.0,0.0,,,,,,,,,,,,,,
208,PT08M23.00S,2026-03-26T00:12:03.4Z,2,REGULAR,turnover,bad pass,[],1627759,,,1610612738,28,35,2026-03-26T00:12:19Z,2020000,False,,,0,,J. Brown bad pass TURNOVER (2 TO),"[1627759, 1628392]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,,,,,,,Hartenstein,1628392.0
209,PT08M23.00S,2026-03-26T00:12:03.4Z,2,REGULAR,steal,,[],1628392,,,1610612760,28,35,2026-03-26T00:12:05Z,2030000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
212,PT08M05.00S,2026-03-26T00:12:20.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642272,90.48948751642575,50.0,1610612760,28,37,2026-03-26T00:12:25Z,2040000,False,0.0,37.0,1,right,J. McCain driving Layup (2 PTS),[1642272],1610612760.0,OKC,driving,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,3.69,Made,,,,,,,2.0,,,,,,,,,,,
213,PT07M48.00S,2026-03-26T00:12:39.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,5.732588699080158,55.392156862745104,1610612738,30,37,2026-03-26T00:12:45Z,2050000,False,-27.0,1.0,1,left,D. White driving Layup (2 PTS),[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,2.7,Made,,,,,,,2.0,,,,,,,,,,,
214,PT07M35.00S,2026-03-26T00:12:50.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,85.23324572930355,59.31372549019608,1610612760,30,37,2026-03-26T00:18:12Z,2060000,False,47.0,86.0,1,right,MISS J. Williams 9' fadeaway Shot,[1631114],1610612760.0,OKC,fadeaway,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,9.81,Missed,,,,,,,,,,,,,,,,,,
215,PT07M34.00S,2026-03-26T00:12:51.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,30,37,2026-03-26T00:12:59Z,2070000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,214.0,,,,,,,,,,,,,,,,,
217,PT07M34.00S,2026-03-26T00:13:01.4Z,2,REGULAR,foul,personal,[],1628392,,,1610612738,30,37,2026-03-26T00:13:11Z,2090000,False,,,0,,I. Hartenstein loose ball personal FOUL (2 PF),"[1628392, 1629674]",1610612760.0,OKC,loose ball,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,,,,,,,,2.0,0.0,Queta,1629674.0,,
219,PT07M34.00S,2026-03-26T00:13:09.9Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,30,37,2026-03-26T00:13:16Z,2110000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M34.00S,2026-03-26T00:13:09.9Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,30,37,2026-03-26T00:13:16Z,2120000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M17.00S,2026-03-26T00:13:40.0Z,2,REGULAR,foul,offensive,[],1627759,,,1610612738,30,37,2026-03-26T00:13:49Z,2130000,False,,,0,,J. Brown offensive FOUL (1 PF),"[1627759, 1629652]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201245.0,,,,,,,,1.0,0.0,Dort,1629652.0,,
223,PT07M17.00S,2026-03-26T00:13:40.0Z,2,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,30,37,2026-03-26T00:13:40Z,2150000,False,,,0,,J. Brown offensive foul TURNOVER (3 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201245.0,3.0,,,,,,,,,,,,
224,PT07M01.00S,2026-03-26T00:14:03.5Z,2,REGULAR,turnover,lost ball,[],1629652,,,1610612760,30,37,2026-03-26T00:14:08Z,2160000,False,,,0,,L. Dort lost ball TURNOVER (3 TO),"[1629652, 1628369]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,3.0,,,,,,,,,,,Tatum,1628369.0
225,PT07M01.00S,2026-03-26T00:14:03.5Z,2,REGULAR,steal,,[],1628369,,,1610612738,30,37,2026-03-26T00:14:05Z,2170000,False,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
226,PT06M58.00S,2026-03-26T00:14:10.0Z,2,REGULAR,foul,personal,[],1630198,,,1610612738,30,37,2026-03-26T00:14:17Z,2180000,False,,,0,,I. Joe personal FOUL (1 PF),"[1630198, 1628369]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,,,,201245.0,,,,,,,,1.0,0.0,Tatum,1628369.0,,
228,PT06M58.00S,2026-03-26T00:14:20.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,30,37,2026-03-26T00:14:20Z,2200000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M58.00S,2026-03-26T00:16:44.5Z,2,REGULAR,substitution,out,[],1629674,,,1610612738,30,37,2026-03-26T00:17:04Z,2210000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M58.00S,2026-03-26T00:16:44.5Z,2,REGULAR,substitution,out,[],1631114,,,1610612738,30,37,2026-03-26T00:17:04Z,2220000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M58.00S,2026-03-26T00:16:44.5Z,2,REGULAR,substitution,out,[],1628392,,,1610612738,30,37,2026-03-26T00:17:04Z,2230000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M58.00S,2026-03-26T00:16:44.5Z,2,REGULAR,substitution,in,[],1630568,,,1610612738,30,37,2026-03-26T00:17:04Z,2240000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M58.00S,2026-03-26T00:16:44.5Z,2,REGULAR,substitution,in,[],1631119,,,1610612738,30,37,2026-03-26T00:17:04Z,2250000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M58.00S,2026-03-26T00:16:44.5Z,2,REGULAR,substitution,in,[],1631096,,,1610612738,30,37,2026-03-26T00:17:04Z,2260000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M51.00S,2026-03-26T00:17:23.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,34.247700394218136,50.245098039215684,1610612738,33,37,2026-03-26T00:17:57Z,2270000,False,-1.0,269.0,1,left,J. Tatum 26' 3PT step back (10 PTS) (D. White 3 AST),"[1628369, 1628401]",1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,26.94,Made,,,,,,,10.0,D. White,1628401.0,3.0,,,,,,,,
237,PT06M23.00S,2026-03-26T00:17:50.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,88.91261498028909,50.245098039215684,1610612760,33,39,2026-03-26T00:19:54Z,2290000,False,1.0,52.0,1,right,C. Holmgren driving floating Jump Shot (5 PTS),[1631096],1610612760.0,OKC,driving floating,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,5.17,Made,,,,,,,5.0,,,,,,,,,,,
238,PT06M06.00S,2026-03-26T00:18:07.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,5.206964520367937,47.794117647058826,1610612738,35,39,2026-03-26T00:18:10Z,2300000,False,11.0,-4.0,1,left,J. Tatum driving Layup (12 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,,,12.0,,,,,,,,,,,
239,PT05M55.00S,2026-03-26T00:18:18.7Z,2,REGULAR,2pt,Jump Shot,[],1642272,76.2976346911958,38.72549019607843,1610612760,35,41,2026-03-26T00:18:22Z,2310000,False,-56.0,170.0,1,right,J. McCain 17' step back Jump Shot (4 PTS),[1642272],1610612760.0,OKC,step back,,,McCain,J. McCain,,,,,Mid-Range,16-24 Center,17.94,Made,,,,,,,4.0,,,,,,,,,,,
240,PT05M34.00S,2026-03-26T00:18:39.2Z,2,REGULAR,3pt,Jump Shot,[],1627759,23.603810775295663,85.7843137254902,1610612738,38,41,2026-03-26T00:18:43Z,2320000,False,-179.0,169.0,1,left,J. Brown 24' 3PT  (5 PTS) (J. Tatum 3 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,24.64,Made,,,,,,,5.0,J. Tatum,1628369.0,3.0,,,,,,,,
242,PT05M33.00S,2026-03-26T00:18:45.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,38,41,2026-03-26T00:18:45Z,2340000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M33.00S,2026-03-26T00:21:17.7Z,2,REGULAR,substitution,out,[],1630568,,,1610612760,38,41,2026-03-26T00:21:30Z,2350000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M33.00S,2026-03-26T00:21:17.7Z,2,REGULAR,substitution,out,[],1642272,,,1610612760,38,41,2026-03-26T00:21:30Z,2360000,False,,,0,,SUB out: J. McCain,[1642272],1610612760.0,OKC,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M33.00S,2026-03-26T00:21:17.7Z,2,REGULAR,substitution,out,[],1630198,,,1610612760,38,41,2026-03-26T00:21:30Z,2370000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M33.00S,2026-03-26T00:21:17.7Z,2,REGULAR,substitution,in,[],1642864,,,1610612760,38,41,2026-03-26T00:21:30Z,2380000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M33.00S,2026-03-26T00:21:17.7Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,38,41,2026-03-26T00:21:30Z,2390000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M33.00S,2026-03-26T00:21:17.7Z,2,REGULAR,substitution,in,[],1641717,,,1610612760,38,41,2026-03-26T00:21:30Z,2400000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M22.00S,2026-03-26T00:21:50.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.85479632063075,54.65686274509803,1610612760,38,43,2026-03-26T00:23:08Z,2410000,False,23.0,15.0,1,right,S. Gilgeous-Alexander driving reverse Layup (9 PTS),[1628983],1610612760.0,OKC,driving reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,,,9.0,,,,,,,,,,,
250,PT05M09.00S,2026-03-26T00:22:02.2Z,2,REGULAR,3pt,Jump Shot,[],1628369,23.99802890932983,11.27450980392157,1610612738,38,43,2026-03-26T00:22:09Z,2420000,False,194.0,173.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
251,PT05M08.00S,2026-03-26T00:22:03.2Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,38,43,2026-03-26T00:22:09Z,2430000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,250.0,2.0,2.0,0.0,,,,,,,,,,,,,,
252,PT04M57.00S,2026-03-26T00:22:14.1Z,2,REGULAR,3pt,Jump Shot,[],1628983,74.58935611038108,87.74509803921569,1610612760,38,46,2026-03-26T00:22:17Z,2440000,False,189.0,186.0,1,right,S. Gilgeous-Alexander 26' 3PT pullup (12 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,26.52,Made,,,,,,,12.0,,,,,,,,,,,
