actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
189,PT09M22.00S,2021-12-11T01:42:39.4Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612745,32,34,2021-12-11T01:42:40Z,1880000,,,0,,G. Mathews REBOUND (Off:1 Def:1),[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,188.0,2.0,1.0,1.0,,,,,,,,,,
190,PT09M11.00S,2021-12-11T01:42:50.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628021,11.514454664914586,49.50980392156863,1610612745,32,34,2021-12-11T01:42:55Z,1890000,2.0,56.0,1,left,MISS D. Nwaba Jump Shot,[1628021],1610612745.0,HOU,,,,,,,5.58,Missed,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,
191,PT09M08.00S,2021-12-11T01:42:53.7Z,2,REGULAR,rebound,offensive,[],1628021,,,1610612745,32,34,2021-12-11T01:42:53Z,1900000,,,0,,D. Nwaba REBOUND (Off:1 Def:0),[1628021],1610612745.0,HOU,,,,,,,,,,Nwaba,D. Nwaba,,,,190.0,1.0,0.0,1.0,,,,,,,,,,
192,PT08M59.00S,2021-12-11T01:43:02.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630256,33.196452036793694,58.333333333333336,1610612745,32,34,2021-12-11T01:43:08Z,1910000,-42.0,260.0,1,left,MISS J. Tate 26' 3PT,[1630256],1610612745.0,HOU,,,,,,,26.28,Missed,,Tate,J. Tate,,,,,,,,,,,,,,,,,
193,PT08M55.00S,2021-12-11T01:43:06.3Z,2,REGULAR,rebound,defensive,[],203918,,,1610612749,32,34,2021-12-11T01:43:08Z,1920000,,,0,,R. Hood REBOUND (Off:0 Def:1),[203918],1610612749.0,MIL,,,,,,,,,,Hood,R. Hood,,,,192.0,1.0,1.0,0.0,,,,,,,,,,
194,PT08M50.00S,2021-12-11T01:43:11.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203918,68.80749014454665,28.676470588235293,1610612749,32,34,2021-12-11T01:43:20Z,1930000,-107.0,241.0,1,right,MISS R. Hood 26' 3PT,[203918],1610612749.0,MIL,,,,,,,26.32,Missed,,Hood,R. Hood,,,,,,,,,,,,,,,,,
195,PT08M48.00S,2021-12-11T01:43:13.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,32,34,2021-12-11T01:43:20Z,1940000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,194.0,,,,,,,,,,,,,
196,PT08M48.00S,2021-12-11T01:43:17.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,32,34,2021-12-11T01:43:17Z,1950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M30.00S,2021-12-11T01:43:45.2Z,2,REGULAR,2pt,Jump Shot,[],1630578,8.360709592641262,31.862745098039213,1610612745,34,34,2021-12-11T01:46:58Z,1960000,91.0,26.0,1,left,A. Sengun 9' floating Jump Shot (7 PTS),[1630578],1610612745.0,HOU,floating,,,,,,9.44,Made,7.0,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
198,PT08M12.00S,2021-12-11T01:44:03.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,92.85479632063075,48.529411764705884,1610612749,34,34,2021-12-11T01:44:07Z,1970000,-7.0,15.0,1,right,MISS B. Portis Layup - blocked,"[1626171, 1629726]",1610612749.0,MIL,,,,,,,1.65,Missed,,Portis,B. Portis,,,,,,,,Mathews,1629726.0,,,,,,,,
199,PT08M12.00S,2021-12-11T01:44:03.0Z,2,REGULAR,block,,[],1629726,,,1610612749,34,34,2021-12-11T01:44:05Z,1980000,,,0,,G. Mathews BLOCK (2 BLK),[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,
200,PT08M09.00S,2021-12-11T01:44:06.0Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,34,34,2021-12-11T01:44:07Z,1990000,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,198.0,2.0,2.0,0.0,,,,,,,,,,
201,PT08M01.00S,2021-12-11T01:44:13.8Z,2,REGULAR,3pt,Jump Shot,[],1628021,8.360709592641262,2.941176470588235,1610612745,34,34,2021-12-11T01:44:18Z,2000000,235.0,26.0,1,left,MISS D. Nwaba 3PT,[1628021],1610612745.0,HOU,,,,,,,23.67,Missed,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,
202,PT07M58.00S,2021-12-11T01:44:16.8Z,2,REGULAR,rebound,offensive,[],201571,,,1610612745,34,34,2021-12-11T01:44:18Z,2010000,,,0,,D. Augustin REBOUND (Off:1 Def:0),[201571],1610612745.0,HOU,,,,,,,,,,Augustin,D. Augustin,,,,201.0,1.0,0.0,1.0,,,,,,,,,,
203,PT07M55.00S,2021-12-11T01:44:19.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,30.831143232588698,23.284313725490197,1610612745,37,34,2021-12-11T01:44:22Z,2020000,134.0,237.0,1,left,G. Mathews 27' 3PT  (11 PTS) (D. Augustin 5 AST),"[1629726, 201571]",1610612745.0,HOU,,,,,,,27.23,Made,11.0,Mathews,G. Mathews,D. Augustin,201571.0,5.0,,,,,,,,,,,,,,
205,PT07M55.00S,2021-12-11T01:44:23.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,37,34,2021-12-11T01:44:23Z,2040000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M55.00S,2021-12-11T01:46:31.3Z,2,REGULAR,substitution,out,[],203918,,,1610612749,37,34,2021-12-11T01:46:55Z,2050000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,,,,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,
207,PT07M55.00S,2021-12-11T01:46:31.3Z,2,REGULAR,substitution,in,[],203114,,,1610612749,37,34,2021-12-11T01:46:55Z,2060000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,,,,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
208,PT07M36.00S,2021-12-11T01:47:37.4Z,2,REGULAR,turnover,bad pass,[],1628960,,,1610612749,37,34,2021-12-11T01:47:45Z,2070000,,,0,,G. Allen bad pass TURNOVER (1 TO),"[1628960, 1628021]",1610612749.0,MIL,,,,,,,,,,Allen,G. Allen,,,,,,,,,,,1.0,,,,,Nwaba,1628021.0
209,PT07M36.00S,2021-12-11T01:47:37.4Z,2,REGULAR,steal,,[],1628021,,,1610612745,37,34,2021-12-11T01:47:39Z,2080000,,,0,,D. Nwaba STEAL (1 STL),[1628021],1610612745.0,HOU,,,,,,,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,
210,PT07M34.00S,2021-12-11T01:47:40.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628021,6.389618922470433,50.245098039215684,1610612745,39,34,2021-12-11T01:47:54Z,2090000,-1.0,8.0,1,left,D. Nwaba running DUNK (2 PTS),[1628021],1610612745.0,HOU,running,,,,,,0.77,Made,2.0,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,
211,PT07M18.00S,2021-12-11T01:47:59.1Z,2,REGULAR,foul,personal,[],1628021,,,1610612749,39,34,2021-12-11T01:48:06Z,2100000,,,0,,D. Nwaba personal FOUL (1 PF),"[1628021, 203114]",1610612745.0,HOU,,,,,,,,,,Nwaba,D. Nwaba,,,,,,,,,,202901.0,,1.0,0.0,Middleton,203114.0,,
213,PT07M18.00S,2021-12-11T01:48:05.4Z,2,REGULAR,substitution,out,[],1630606,,,1610612749,39,34,2021-12-11T01:48:08Z,2120000,,,0,,SUB out: J. Smart,[1630606],1610612749.0,MIL,,,,,,,,,,Smart,J. Smart,,,,,,,,,,,,,,,,,
214,PT07M18.00S,2021-12-11T01:48:05.4Z,2,REGULAR,substitution,in,[],201950,,,1610612749,39,34,2021-12-11T01:48:08Z,2130000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
215,PT07M13.00S,2021-12-11T01:48:20.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.72339027595268,50.245098039215684,1610612749,39,34,2021-12-11T01:49:20Z,2140000,1.0,16.0,1,right,MISS J. Holiday driving Layup - blocked,"[201950, 1628021]",1610612749.0,MIL,driving,,,,,,1.59,Missed,,Holiday,J. Holiday,,,,,,,,Nwaba,1628021.0,,,,,,,,
216,PT07M13.00S,2021-12-11T01:48:20.1Z,2,REGULAR,block,,[],1628021,,,1610612749,39,34,2021-12-11T01:48:22Z,2150000,,,0,,D. Nwaba BLOCK (1 BLK),[1628021],1610612745.0,HOU,,,,,,,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,
217,PT07M10.00S,2021-12-11T01:48:23.1Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,39,34,2021-12-11T01:48:26Z,2160000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,215.0,4.0,3.0,1.0,,,,,,,,,,
218,PT07M09.00S,2021-12-11T01:48:23.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,92.9862023653088,50.0,1610612749,39,36,2021-12-11T01:50:39Z,2170000,0.0,13.0,1,right,G. Antetokounmpo putback DUNK (14 PTS),[203507],1610612749.0,MIL,putback,,,,,,1.34,Made,14.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
219,PT06M49.00S,2021-12-11T01:48:44.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,9.149145860709593,42.64705882352941,1610612745,41,36,2021-12-11T01:48:48Z,2180000,37.0,34.0,1,left,A. Sengun turnaround bank Jump Shot (9 PTS),[1630578],1610612745.0,HOU,turnaround bank,,,,,,4.98,Made,9.0,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
220,PT06M43.00S,2021-12-11T01:48:50.8Z,2,REGULAR,3pt,Jump Shot,[],1628960,93.11760840998686,4.411764705882353,1610612749,41,36,2021-12-11T01:48:55Z,2190000,-228.0,12.0,1,right,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,,,,22.82,Missed,,Allen,G. Allen,,,,,,,,,,,,,,,,,
221,PT06M39.00S,2021-12-11T01:48:54.8Z,2,REGULAR,rebound,defensive,[],1628021,,,1610612745,41,36,2021-12-11T01:48:55Z,2200000,,,0,,D. Nwaba REBOUND (Off:1 Def:1),[1628021],1610612745.0,HOU,,,,,,,,,,Nwaba,D. Nwaba,,,,220.0,2.0,1.0,1.0,,,,,,,,,,
222,PT06M26.00S,2021-12-11T01:49:10.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,41,36,2021-12-11T01:49:10Z,2210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M26.00S,2021-12-11T01:49:12.3Z,2,REGULAR,substitution,out,[],201571,,,1610612745,41,36,2021-12-11T01:49:17Z,2220000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,,,,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,
224,PT06M26.00S,2021-12-11T01:49:12.3Z,2,REGULAR,substitution,in,[],201569,,,1610612745,41,36,2021-12-11T01:49:17Z,2230000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,
225,PT06M20.00S,2021-12-11T01:49:34.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,5.995400788436268,48.529411764705884,1610612745,41,36,2021-12-11T01:52:57Z,2240000,7.0,4.0,1,left,MISS A. Sengun cutting Layup - blocked,"[1630578, 203507]",1610612745.0,HOU,cutting,,,,,,0.84,Missed,,Sengun,A. Sengun,,,,,,,,Antetokounmpo,203507.0,,,,,,,,
226,PT06M20.00S,2021-12-11T01:49:34.3Z,2,REGULAR,block,,[],203507,,,1610612745,41,36,2021-12-11T01:49:36Z,2250000,,,0,,G. Antetokounmpo BLOCK (2 BLK),[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
227,PT06M16.00S,2021-12-11T01:49:38.3Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,41,36,2021-12-11T01:56:26Z,2260000,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,,,,,,,Allen,G. Allen,,,,225.0,2.0,2.0,0.0,,,,,,,,,,
228,PT06M12.00S,2021-12-11T01:49:41.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,71.04139290407359,76.7156862745098,1610612749,41,36,2021-12-11T01:49:50Z,2270000,134.0,220.0,1,right,MISS G. Allen 25' 3PT,[1628960],1610612749.0,MIL,,,,,,,25.71,Missed,,Allen,G. Allen,,,,,,,,,,,,,,,,,
229,PT06M08.00S,2021-12-11T01:49:45.8Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,41,36,2021-12-11T01:49:50Z,2280000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:3),[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,228.0,5.0,3.0,2.0,,,,,,,,,,
230,PT06M06.00S,2021-12-11T01:49:46.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,93.38042049934296,51.225490196078425,1610612749,41,38,2021-12-11T01:49:53Z,2290000,6.0,10.0,1,right,B. Portis Layup (6 PTS) (G. Antetokounmpo 1 AST),"[1626171, 203507]",1610612749.0,MIL,,,,,,,1.15,Made,6.0,Portis,B. Portis,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,,,,,
232,PT05M55.00S,2021-12-11T01:49:58.3Z,2,REGULAR,3pt,Jump Shot,[],1629726,34.11629434954008,77.20588235294117,1610612745,44,38,2021-12-11T01:50:02Z,2310000,-136.0,268.0,1,left,G. Mathews 30' 3PT  (14 PTS) (E. Gordon 4 AST),"[1629726, 201569]",1610612745.0,HOU,,,,,,,30.07,Made,14.0,Mathews,G. Mathews,E. Gordon,201569.0,4.0,,,,,,,,,,,,,,
234,PT05M38.00S,2021-12-11T01:50:15.2Z,2,REGULAR,2pt,Jump Shot,[],203114,92.06636005256242,75.0,1610612749,44,38,2021-12-11T01:50:19Z,2330000,125.0,22.0,1,right,MISS K. Middleton 12' turnaround fadeaway Shot,[203114],1610612749.0,MIL,turnaround fadeaway,,,,,,12.69,Missed,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
235,PT05M37.00S,2021-12-11T01:50:16.2Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,44,38,2021-12-11T01:50:19Z,2340000,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,234.0,3.0,3.0,0.0,,,,,,,,,,
236,PT05M28.00S,2021-12-11T01:50:33.0Z,2,REGULAR,foul,personal,['2freethrow'],203507,,,1610612745,44,38,2021-12-11T01:50:39Z,2350000,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Sengun 2 FT),"[203507, 1630578]",1610612749.0,MIL,shooting,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,202901.0,,1.0,0.0,Sengun,1630578.0,,
238,PT05M28.00S,2021-12-11T01:50:55.6Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,45,38,2021-12-11T01:50:55Z,2370000,,,0,,A. Sengun Free Throw 1 of 2 (10 PTS),[1630578],1610612745.0,HOU,,,,,,,,Made,10.0,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
239,PT05M28.00S,2021-12-11T01:51:00.0Z,2,REGULAR,substitution,out,[],203507,,,1610612745,45,38,2021-12-11T01:51:03Z,2380000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
240,PT05M28.00S,2021-12-11T01:51:00.0Z,2,REGULAR,substitution,in,[],1626192,,,1610612745,45,38,2021-12-11T01:51:03Z,2390000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,,,,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,
241,PT05M28.00S,2021-12-11T01:51:16.0Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,46,38,2021-12-11T01:51:16Z,2400000,,,0,,A. Sengun Free Throw 2 of 2 (11 PTS),[1630578],1610612745.0,HOU,,,,,,,,Made,11.0,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
242,PT05M14.00S,2021-12-11T01:51:34.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628021,,,1610612749,46,38,2021-12-11T01:51:43Z,2410000,,,0,,D. Nwaba shooting personal FOUL (2 PF) (Middleton 2 FT),"[1628021, 203114]",1610612745.0,HOU,shooting,,,,,,,,,Nwaba,D. Nwaba,,,,,,,,,,2005.0,,2.0,0.0,Middleton,203114.0,,
244,PT05M14.00S,2021-12-11T01:51:56.7Z,2,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,46,38,2021-12-11T01:51:56Z,2430000,,,0,,MISS K. Middleton Free Throw 1 of 2,[203114],1610612749.0,MIL,,,,,,,,Missed,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
245,PT05M14.00S,2021-12-11T01:51:56.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,46,38,2021-12-11T01:51:56Z,2440000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,244.0,,,,,,,,,,,,,
246,PT05M14.00S,2021-12-11T01:51:57.5Z,2,REGULAR,substitution,out,[],1628021,,,1610612749,46,38,2021-12-11T01:52:03Z,2450000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,,,,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,
247,PT05M14.00S,2021-12-11T01:51:57.5Z,2,REGULAR,substitution,out,[],1630578,,,1610612749,46,38,2021-12-11T01:52:03Z,2460000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
248,PT05M14.00S,2021-12-11T01:51:57.5Z,2,REGULAR,substitution,in,[],1626174,,,1610612749,46,38,2021-12-11T01:52:03Z,2470000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,
249,PT05M14.00S,2021-12-11T01:51:57.5Z,2,REGULAR,substitution,in,[],1629717,,,1610612749,46,38,2021-12-11T01:52:03Z,2480000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,,,,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,
250,PT05M14.00S,2021-12-11T01:52:16.7Z,2,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,46,39,2021-12-11T01:52:16Z,2490000,,,0,,K. Middleton Free Throw 2 of 2 (4 PTS),[203114],1610612749.0,MIL,,,,,,,,Made,4.0,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
251,PT05M01.00S,2021-12-11T01:52:34.0Z,2,REGULAR,turnover,bad pass,[],201569,,,1610612745,46,39,2021-12-11T01:52:38Z,2500000,,,0,,E. Gordon bad pass TURNOVER (2 TO),"[201569, 1626171]",1610612745.0,HOU,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,2.0,,,,,Portis,1626171.0
252,PT05M01.00S,2021-12-11T01:52:34.0Z,2,REGULAR,steal,,[],1626171,,,1610612749,46,39,2021-12-11T01:52:36Z,2510000,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,
253,PT04M55.00S,2021-12-11T01:52:39.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203114,69.85873850197109,72.30392156862744,1610612749,46,42,2021-12-11T01:52:49Z,2520000,112.0,231.0,1,right,K. Middleton 25' 3PT pullup (7 PTS),[203114],1610612749.0,MIL,pullup,,,,,,25.63,Made,7.0,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
254,PT04M38.00S,2021-12-11T01:52:57.1Z,2,REGULAR,3pt,Jump Shot,[],1626174,28.465834428383708,78.43137254901961,1610612745,49,42,2021-12-11T01:53:00Z,2530000,-142.0,215.0,1,left,C. Wood 25' 3PT  (6 PTS) (A. Brooks 1 AST),"[1626174, 1629717]",1610612745.0,HOU,,,,,,,25.79,Made,6.0,Wood,C. Wood,A. Brooks,1629717.0,1.0,,,,,,,,,,,,,,
256,PT04M29.00S,2021-12-11T01:53:06.1Z,2,REGULAR,3pt,Jump Shot,[],203114,89.70105124835742,95.83333333333334,1610612749,49,45,2021-12-11T01:53:16Z,2550000,229.0,44.0,1,right,K. Middleton 3PT step back (10 PTS),[203114],1610612749.0,MIL,step back,,,,,,23.34,Made,10.0,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
257,PT04M20.00S,2021-12-11T01:53:15.1Z,2,REGULAR,3pt,Jump Shot,[],1629726,35.43035479632063,46.32352941176471,1610612745,52,45,2021-12-11T01:53:20Z,2560000,18.0,281.0,1,left,G. Mathews 28' 3PT pullup (17 PTS) (J. Tate 3 AST),"[1629726, 1630256]",1610612745.0,HOU,pullup,,,,,,28.11,Made,17.0,Mathews,G. Mathews,J. Tate,1630256.0,3.0,,,,,,,,,,,,,,
259,PT04M09.00S,2021-12-11T01:53:26.5Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612749,52,45,2021-12-11T01:53:30Z,2580000,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 1629726]",1610612749.0,MIL,,,,,,,,,,Middleton,K. Middleton,,,,,,,,,,,1.0,,,,,Mathews,1629726.0
260,PT04M09.00S,2021-12-11T01:53:26.5Z,2,REGULAR,steal,,[],1629726,,,1610612745,52,45,2021-12-11T01:53:28Z,2590000,,,0,,G. Mathews STEAL (1 STL),[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,
261,PT04M04.00S,2021-12-11T01:53:31.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629726,7.30946123521682,46.32352941176471,1610612745,52,45,2021-12-11T01:53:39Z,2600000,18.0,16.0,1,left,MISS G. Mathews running Layup - blocked,"[1629726, 1626192]",1610612745.0,HOU,running,,,,,,2.45,Missed,,Mathews,G. Mathews,,,,,,,,Connaughton,1626192.0,,,,,,,,
318,PT04M04.00S,2021-12-11T01:53:31.5Z,2,REGULAR,block,,[],1626192,,,1610612745,52,45,2021-12-11T02:07:38Z,2605000,,,0,,P. Connaughton BLOCK (1 BLK),[1626192],1610612749.0,MIL,,,,,,,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,
262,PT04M01.00S,2021-12-11T01:53:34.5Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,52,45,2021-12-11T01:53:39Z,2610000,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,,,,,,,Portis,B. Portis,,,,261.0,2.0,2.0,0.0,,,,,,,,,,
263,PT03M58.00S,2021-12-11T01:53:37.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201950,67.88764783180025,25.49019607843137,1610612749,52,45,2021-12-11T02:00:29Z,2620000,-123.0,249.0,1,right,MISS J. Holiday 27' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,,,,27.79,Missed,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
264,PT03M57.00S,2021-12-11T01:53:38.0Z,2,REGULAR,rebound,defensive,[],1629717,,,1610612745,52,45,2021-12-11T01:54:25Z,2630000,,,0,,A. Brooks REBOUND (Off:0 Def:3),[1629717],1610612745.0,HOU,,,,,,,,,,Brooks,A. Brooks,,,,263.0,3.0,3.0,0.0,,,,,,,,,,
265,PT03M46.00S,2021-12-11T01:53:49.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,6.783837056504599,48.529411764705884,1610612745,54,45,2021-12-11T01:53:56Z,2640000,7.0,11.0,1,left,C. Wood cutting DUNK (8 PTS) (E. Gordon 5 AST),"[1626174, 201569]",1610612745.0,HOU,cutting,,,,,,1.35,Made,8.0,Wood,C. Wood,E. Gordon,201569.0,5.0,,,,,,,,,,,,,,
267,PT03M46.00S,2021-12-11T01:53:55.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,54,45,2021-12-11T01:53:55Z,2660000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M46.00S,2021-12-11T01:56:15.8Z,2,REGULAR,substitution,out,[],1628960,,,1610612749,54,45,2021-12-11T01:56:43Z,2670000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,,,,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,
269,PT03M46.00S,2021-12-11T01:56:15.8Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,54,45,2021-12-11T01:56:43Z,2680000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,
270,PT03M46.00S,2021-12-11T01:56:15.8Z,2,REGULAR,substitution,in,[],203507,,,1610612749,54,45,2021-12-11T01:56:43Z,2690000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
271,PT03M46.00S,2021-12-11T01:56:15.8Z,2,REGULAR,substitution,in,[],202083,,,1610612749,54,45,2021-12-11T01:56:43Z,2700000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,,,,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,
272,PT03M34.00S,2021-12-11T01:57:00.3Z,2,REGULAR,3pt,Jump Shot,[],203114,67.23061760840999,31.61764705882353,1610612749,54,45,2021-12-11T01:57:05Z,2710000,-92.0,256.0,1,right,MISS K. Middleton 27' 3PT,[203114],1610612749.0,MIL,,,,,,,27.15,Missed,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
273,PT03M30.00S,2021-12-11T01:57:04.3Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,54,45,2021-12-11T01:57:05Z,2720000,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,,,,,,,Tate,J. Tate,,,,272.0,1.0,1.0,0.0,,,,,,,,,,
