actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
176,PT12M00.00S,2022-03-07T00:39:48.7Z,2,REGULAR,substitution,out,['startperiod'],203500,,,1610612763,27,34,2022-03-07T00:40:22Z,1740000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-03-07T00:39:48.7Z,2,REGULAR,substitution,out,['startperiod'],1629630,,,1610612763,27,34,2022-03-07T00:40:22Z,1750000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2022-03-07T00:39:48.7Z,2,REGULAR,substitution,in,['startperiod'],201569,,,1610612763,27,34,2022-03-07T00:40:22Z,1760000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-03-07T00:39:48.7Z,2,REGULAR,substitution,in,['startperiod'],1630231,,,1610612763,27,34,2022-03-07T00:40:22Z,1770000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-03-07T00:39:48.7Z,2,REGULAR,substitution,in,['startperiod'],1630217,,,1610612763,27,34,2022-03-07T00:40:22Z,1780000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2022-03-07T00:39:48.7Z,2,REGULAR,substitution,in,['startperiod'],1629723,,,1610612763,27,34,2022-03-07T00:40:22Z,1790000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2022-03-07T00:39:48.7Z,2,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,27,34,2022-03-07T00:40:22Z,1800000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2022-03-07T00:40:21.4Z,2,REGULAR,period,start,[],0,,,1610612745,27,34,2022-03-07T00:40:22Z,1810000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M45.00S,2022-03-07T00:40:34.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,5.863994743758213,48.28431372549019,1610612745,29,34,2022-03-07T00:40:44Z,1820000,9.0,3.0,1,left,E. Gordon cutting Layup (2 PTS) (A. Sengun 1 AST),"[201569, 1630578]",1610612745.0,HOU,cutting,,,Gordon,E. Gordon,,,,,0.9,Made,2.0,,,,,,,,,,A. Sengun,1630578.0,1.0,,,,,,
186,PT11M25.00S,2022-03-07T00:40:55.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,92.9862023653088,44.85294117647059,1610612763,29,36,2022-03-07T00:41:00Z,1840000,-26.0,13.0,1,right,J. Jackson Jr. driving finger roll Layup (4 PTS) (D. Bane 1 AST),"[1628991, 1630217]",1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,2.9,Made,4.0,,,,,,,,,,D. Bane,1630217.0,1.0,,,,,,
188,PT11M09.00S,2022-03-07T00:41:11.4Z,2,REGULAR,3pt,Jump Shot,[],1630231,33.065045992115635,36.029411764705884,1610612745,29,36,2022-03-07T00:41:18Z,1860000,70.0,258.0,1,left,MISS K. Martin Jr. 26' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,,
189,PT11M08.00S,2022-03-07T00:41:12.4Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,29,36,2022-03-07T00:41:18Z,1870000,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,188.0,1.0,0.0,1.0,,,,,,,,,,,,,,
190,PT10M54.00S,2022-03-07T00:41:27.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630231,7.440867279894875,49.50980392156863,1610612745,31,36,2022-03-07T00:41:49Z,1880000,2.0,17.0,1,left,K. Martin Jr. DUNK (2 PTS) (A. Sengun 2 AST),"[1630231, 1630578]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,1.76,Made,2.0,,,,,,,,,,A. Sengun,1630578.0,2.0,,,,,,
192,PT10M38.00S,2022-03-07T00:41:41.9Z,2,REGULAR,3pt,Jump Shot,[],1630217,75.3777923784494,10.294117647058822,1610612763,31,36,2022-03-07T00:43:12Z,1900000,-199.0,179.0,1,right,MISS D. Bane 26' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,,
193,PT10M36.00S,2022-03-07T00:41:43.9Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,31,36,2022-03-07T00:41:51Z,1910000,,,0,,J. Konchar REBOUND (Off:1 Def:0),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,192.0,1.0,0.0,1.0,,,,,,,,,,,,,,
194,PT10M33.00S,2022-03-07T00:41:47.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,69.20170827858082,71.81372549019608,1610612763,31,36,2022-03-07T00:41:56Z,1920000,109.0,237.0,1,right,MISS T. Jones 26' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
195,PT10M32.00S,2022-03-07T00:41:48.1Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,31,36,2022-03-07T00:41:56Z,1930000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,194.0,3.0,2.0,1.0,,,,,,,,,,,,,,
196,PT10M28.00S,2022-03-07T00:41:51.9Z,2,REGULAR,turnover,out-of-bounds,[],1628991,,,1610612763,31,36,2022-03-07T00:42:18Z,1940000,,,0,,J. Jackson Jr. lost ball out-of-bounds TURNOVER (1 TO),[1628991],1610612763.0,MEM,lost ball,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,1.0,,,
197,PT10M21.00S,2022-03-07T00:42:08.6Z,2,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612745,31,36,2022-03-07T00:42:26Z,1950000,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Sengun 2 FT),"[1628991, 1630578]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,203592.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,
199,PT10M21.00S,2022-03-07T00:42:37.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630578,,,1610612745,31,36,2022-03-07T00:42:37Z,1970000,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Missed,,,,,,,,,,,,,,,,,,,
200,PT10M21.00S,2022-03-07T00:42:37.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,31,36,2022-03-07T00:42:37Z,1980000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,199.0,,,,,,,,,,,,,,,,,
201,PT10M21.00S,2022-03-07T00:42:55.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630578,,,1610612745,32,36,2022-03-07T00:42:55Z,1990000,,,0,,A. Sengun Free Throw 2 of 2 (1 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
202,PT10M05.00S,2022-03-07T00:43:12.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628991,92.32917214191852,51.470588235294116,1610612763,32,38,2022-03-07T00:43:19Z,2000000,7.0,20.0,1,right,J. Jackson Jr. driving DUNK (6 PTS) (D. Bane 2 AST),"[1628991, 1630217]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,2.1,Made,6.0,,,,,,,,,,D. Bane,1630217.0,2.0,,,,,,
204,PT09M48.00S,2022-03-07T00:43:29.3Z,2,REGULAR,2pt,Jump Shot,[],201569,15.325229960578188,33.57843137254902,1610612745,34,38,2022-03-07T00:43:38Z,2020000,82.0,92.0,1,left,E. Gordon 12' pullup Jump Shot (4 PTS) (K. Martin Jr. 1 AST),"[201569, 1630231]",1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,12.3,Made,4.0,,,,,,,,,,K. Martin Jr.,1630231.0,1.0,,,,,,
206,PT09M40.00S,2022-03-07T00:43:37.0Z,2,REGULAR,3pt,Jump Shot,[],1630217,68.41327201051249,33.088235294117645,1610612763,34,41,2022-03-07T00:44:07Z,2040000,-85.0,244.0,1,right,D. Bane 25' 3PT pullup (5 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,25.86,Made,5.0,,,,,,,,,,,,,,,,,,
207,PT09M23.00S,2022-03-07T00:43:55.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.30946123521682,46.568627450980394,1610612745,36,41,2022-03-07T00:44:48Z,2050000,17.0,16.0,1,left,A. Sengun driving Layup (3 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,2.36,Made,3.0,,,,,,,,,,,,,,,,,,
208,PT09M11.00S,2022-03-07T00:44:09.1Z,2,REGULAR,foul,offensive,[],1628991,,,1610612763,36,41,2022-03-07T00:44:23Z,2060000,,,0,,J. Jackson Jr. offensive FOUL (3 PF),"[1628991, 1629726]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,203592.0,3.0,0.0,Mathews,1629726.0,,,,,,,,,
210,PT09M11.00S,2022-03-07T00:44:09.1Z,2,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,36,41,2022-03-07T00:44:09Z,2080000,,,0,,J. Jackson Jr. offensive foul TURNOVER (2 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,203592.0,,,,,,,,,,2.0,,,
211,PT09M11.00S,2022-03-07T00:44:19.5Z,2,REGULAR,substitution,out,[],1628991,,,1610612745,36,41,2022-03-07T00:44:28Z,2090000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M11.00S,2022-03-07T00:44:19.5Z,2,REGULAR,substitution,in,[],203937,,,1610612745,36,41,2022-03-07T00:44:28Z,2100000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M56.00S,2022-03-07T00:44:47.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630528,5.995400788436268,45.588235294117645,1610612745,38,41,2022-03-07T00:44:54Z,2110000,22.0,4.0,1,left,J. Christopher cutting DUNK (4 PTS) (A. Sengun 3 AST),"[1630528, 1630578]",1610612745.0,HOU,cutting,,,Christopher,J. Christopher,,,,,2.24,Made,4.0,,,,,,,,,,A. Sengun,1630578.0,3.0,,,,,,
215,PT08M40.00S,2022-03-07T00:45:04.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,89.17542706964521,51.225490196078425,1610612763,38,41,2022-03-07T00:45:13Z,2130000,6.0,49.0,1,right,MISS B. Clarke cutting Layup,[1629634],1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,4.97,Missed,,,,,,,,,,,,,,,,,,,
216,PT08M37.00S,2022-03-07T00:45:07.3Z,2,REGULAR,rebound,defensive,[],1630528,,,1610612745,38,41,2022-03-07T00:45:13Z,2140000,,,0,,J. Christopher REBOUND (Off:1 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,215.0,2.0,1.0,1.0,,,,,,,,,,,,,,
217,PT08M33.00S,2022-03-07T00:45:10.3Z,2,REGULAR,turnover,lost ball,[],1630528,,,1610612745,38,41,2022-03-07T00:45:16Z,2150000,,,0,,J. Christopher lost ball TURNOVER (1 TO),"[1630528, 1626145]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,1.0,Jones,1626145.0,
218,PT08M33.00S,2022-03-07T00:45:10.3Z,2,REGULAR,steal,,[],1626145,,,1610612763,38,41,2022-03-07T00:45:12Z,2160000,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M29.00S,2022-03-07T00:45:16.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,38,41,2022-03-07T00:45:16Z,2170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M27.00S,2022-03-07T00:45:33.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629723,93.51182654402102,46.568627450980394,1610612763,38,43,2022-03-07T00:45:40Z,2180000,-17.0,8.0,1,right,J. Konchar cutting Layup (2 PTS) (T. Jones 1 AST),"[1629723, 1626145]",1610612763.0,MEM,cutting,,,Konchar,J. Konchar,,,,,1.92,Made,2.0,,,,,,,,,,T. Jones,1626145.0,1.0,,,,,,
222,PT08M03.00S,2022-03-07T00:45:57.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,7.178055190538765,43.13725490196079,1610612745,38,43,2022-03-07T00:46:06Z,2200000,34.0,15.0,1,left,MISS K. Martin Jr. driving reverse Layup,[1630231],1610612745.0,HOU,driving reverse,,,Martin Jr.,K. Martin Jr.,,,,,3.74,Missed,,,,,,,,,,,,,,,,,,,
223,PT08M02.00S,2022-03-07T00:45:58.7Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,38,43,2022-03-07T00:46:06Z,2210000,,,0,,J. Konchar REBOUND (Off:1 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,222.0,2.0,1.0,1.0,,,,,,,,,,,,,,
224,PT07M58.00S,2022-03-07T00:46:04.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203937,93.38042049934296,47.05882352941176,1610612763,38,45,2022-03-07T00:46:26Z,2220000,-15.0,10.0,1,right,K. Anderson running Layup (2 PTS) (T. Jones 2 AST),"[203937, 1626145]",1610612763.0,MEM,running,,,Anderson,K. Anderson,,,,,1.76,Made,2.0,,,,,,,,,,T. Jones,1626145.0,2.0,,,,,,
226,PT07M58.00S,2022-03-07T00:46:09.6Z,2,REGULAR,foul,personal,['1freethrow'],1630528,,,1610612763,38,45,2022-03-07T00:46:27Z,2240000,,,0,,J. Christopher shooting personal FOUL (1 PF) (Anderson 1 FT),"[1630528, 203937]",1610612745.0,HOU,shooting,,,Christopher,J. Christopher,,,,,,,,,,,,1626301.0,1.0,0.0,Anderson,203937.0,,,,,,,,,
228,PT07M58.00S,2022-03-07T00:46:34.5Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],203937,,,1610612763,38,45,2022-03-07T00:46:39Z,2260000,,,0,,MISS K. Anderson Free Throw 1 of 1,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
229,PT07M58.00S,2022-03-07T00:46:34.5Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612745,38,45,2022-03-07T00:46:39Z,2270000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,228.0,1.0,1.0,0.0,,,,,,,,,,,,,,
230,PT07M36.00S,2022-03-07T00:46:53.0Z,2,REGULAR,turnover,bad pass,[],201569,,,1610612745,38,45,2022-03-07T00:48:05Z,2280000,,,0,,E. Gordon bad pass TURNOVER (1 TO),"[201569, 203937]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,1.0,Anderson,203937.0,
231,PT07M36.00S,2022-03-07T00:46:53.0Z,2,REGULAR,steal,,[],203937,,,1610612763,38,45,2022-03-07T00:46:58Z,2290000,,,0,,K. Anderson STEAL (1 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M31.00S,2022-03-07T00:47:00.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629723,91.27792378449409,49.754901960784316,1610612763,38,47,2022-03-07T00:48:12Z,2300000,-1.0,29.0,1,right,J. Konchar running Layup (4 PTS) (D. Bane 3 AST),"[1629723, 1630217]",1610612763.0,MEM,running,,,Konchar,J. Konchar,,,,,2.95,Made,4.0,,,,,,,,,,D. Bane,1630217.0,3.0,,,,,,
234,PT07M12.00S,2022-03-07T00:47:18.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,8.754927726675426,49.754901960784316,1610612745,38,47,2022-03-07T00:49:45Z,2320000,1.0,30.0,1,left,MISS J. Christopher driving Layup,[1630528],1610612745.0,HOU,driving,,,Christopher,J. Christopher,,,,,2.98,Missed,,,,,,,,,,,,,,,,,,,
235,PT07M12.00S,2022-03-07T00:47:18.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,38,47,2022-03-07T00:47:34Z,2330000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,234.0,,,,,,,,,,,,,,,,,
236,PT07M12.00S,2022-03-07T00:47:28.2Z,2,REGULAR,foul,personal,[],1629723,,,1610612745,38,47,2022-03-07T00:47:38Z,2340000,,,0,,J. Konchar loose ball personal FOUL (1 PF),"[1629723, 1630528]",1610612763.0,MEM,loose ball,,,Konchar,J. Konchar,,,,,,,,,,,,1626301.0,1.0,0.0,Christopher,1630528.0,,,,,,,,,
238,PT07M12.00S,2022-03-07T00:47:35.3Z,2,REGULAR,substitution,out,[],1630231,,,1610612745,38,47,2022-03-07T00:47:42Z,2360000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M12.00S,2022-03-07T00:47:35.3Z,2,REGULAR,substitution,out,[],201569,,,1610612745,38,47,2022-03-07T00:47:42Z,2370000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M12.00S,2022-03-07T00:47:35.3Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,38,47,2022-03-07T00:47:42Z,2380000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M12.00S,2022-03-07T00:47:35.3Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,38,47,2022-03-07T00:47:42Z,2390000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M01.00S,2022-03-07T00:47:52.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,30.56833114323259,70.34313725490196,1610612745,38,47,2022-03-07T00:48:59Z,2400000,-102.0,235.0,1,left,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
243,PT07M01.00S,2022-03-07T00:47:52.9Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,38,47,2022-03-07T00:48:01Z,2410000,,,0,,J. Konchar REBOUND (Off:1 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,242.0,3.0,2.0,1.0,,,,,,,,,,,,,,
244,PT06M48.00S,2022-03-07T00:48:06.6Z,2,REGULAR,3pt,Jump Shot,[],1626145,79.31997371879106,7.352941176470589,1610612763,38,50,2022-03-07T00:49:34Z,2420000,-213.0,142.0,1,right,T. Jones 25' 3PT pullup (7 PTS),[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,25.61,Made,7.0,,,,,,,,,,,,,,,,,,
245,PT06M41.00S,2022-03-07T00:48:13.9Z,2,REGULAR,foul,personal,['3freethrow'],1626145,,,1610612745,38,50,2022-03-07T00:51:27Z,2430000,,,0,,T. Jones shooting personal FOUL (1 PF) (Mathews 3 FT),"[1626145, 1629726]",1610612763.0,MEM,shooting,,,Jones,T. Jones,,,,,,,,,,,,1626301.0,1.0,0.0,Mathews,1629726.0,,,,,,,,,
247,PT06M41.00S,2022-03-07T00:48:24.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,38,50,2022-03-07T00:48:24Z,2450000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M41.00S,2022-03-07T00:50:48.9Z,2,REGULAR,substitution,out,[],1629723,,,1610612745,38,50,2022-03-07T00:51:24Z,2460000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M41.00S,2022-03-07T00:50:48.9Z,2,REGULAR,substitution,in,[],1630533,,,1610612745,38,50,2022-03-07T00:51:24Z,2470000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M41.00S,2022-03-07T00:51:34.6Z,2,REGULAR,freethrow,1 of 3,[],1629726,,,1610612745,38,50,2022-03-07T00:51:34Z,2480000,,,0,,MISS G. Mathews Free Throw 1 of 3,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Missed,,,,,,,,,,,,,,,,,,,
251,PT06M41.00S,2022-03-07T00:51:34.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,38,50,2022-03-07T00:51:34Z,2490000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,
252,PT06M41.00S,2022-03-07T00:51:48.1Z,2,REGULAR,freethrow,2 of 3,[],1629726,,,1610612745,39,50,2022-03-07T00:51:48Z,2500000,,,0,,G. Mathews Free Throw 2 of 3 (1 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
253,PT06M41.00S,2022-03-07T00:52:01.1Z,2,REGULAR,freethrow,3 of 3,[],1629726,,,1610612745,40,50,2022-03-07T00:52:01Z,2510000,,,0,,G. Mathews Free Throw 3 of 3 (2 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
254,PT06M24.00S,2022-03-07T00:52:19.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,86.94152431011827,37.745098039215684,1610612763,40,52,2022-03-07T00:52:26Z,2520000,-61.0,70.0,1,right,D. Bane 9' driving floating Jump Shot (7 PTS) (T. Jones 3 AST),"[1630217, 1626145]",1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,9.32,Made,7.0,,,,,,,,,,T. Jones,1626145.0,3.0,,,,,,
256,PT06M09.00S,2022-03-07T00:52:34.1Z,2,REGULAR,turnover,bad pass,[],1630528,,,1610612745,40,52,2022-03-07T00:52:40Z,2540000,,,0,,J. Christopher bad pass TURNOVER (2 TO),"[1630528, 1626145]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,2.0,Jones,1626145.0,
257,PT06M09.00S,2022-03-07T00:52:34.1Z,2,REGULAR,steal,,[],1626145,,,1610612763,40,52,2022-03-07T00:52:36Z,2550000,,,0,,T. Jones STEAL (2 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M07.00S,2022-03-07T00:52:37.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1626145,92.06636005256242,53.92156862745098,1610612763,40,54,2022-03-07T00:53:02Z,2570000,20.0,22.0,1,right,T. Jones running Layup (9 PTS),[1626145],1610612763.0,MEM,running,,,Jones,T. Jones,,,,,2.95,Made,9.0,,,,,,,,,,,,,,,,,,
261,PT06M07.00S,2022-03-07T00:52:52.2Z,2,REGULAR,violation,defensive goaltending,[],1630528,,,1610612763,40,54,2022-03-07T00:53:24Z,2590000,,,0,,J. Christopher defensive goaltending VIOLATION,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,1626301.0,,,,,,,,,,,,,
262,PT05M57.00S,2022-03-07T00:53:03.8Z,2,REGULAR,turnover,traveling,[],1630528,,,1610612745,40,54,2022-03-07T00:53:12Z,2600000,,,0,,J. Christopher traveling TURNOVER (3 TO),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,1830.0,,,,,,,,,,3.0,,,
263,PT05M57.00S,2022-03-07T00:53:08.0Z,2,REGULAR,substitution,out,[],1629726,,,1610612763,40,54,2022-03-07T00:53:21Z,2610000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M57.00S,2022-03-07T00:53:08.0Z,2,REGULAR,substitution,out,[],1630578,,,1610612763,40,54,2022-03-07T00:53:21Z,2620000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M57.00S,2022-03-07T00:53:08.0Z,2,REGULAR,substitution,out,[],1630217,,,1610612763,40,54,2022-03-07T00:53:21Z,2630000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M57.00S,2022-03-07T00:53:08.0Z,2,REGULAR,substitution,in,[],1629645,,,1610612763,40,54,2022-03-07T00:53:21Z,2640000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M57.00S,2022-03-07T00:53:08.0Z,2,REGULAR,substitution,in,[],1626174,,,1610612763,40,54,2022-03-07T00:53:21Z,2650000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
