actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
88,PT05M02.00S,2022-03-03T01:23:26.0Z,1,REGULAR,substitution,in,[],1630578,,,1610612762,13,19,2022-03-03T01:23:33Z,880000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M46.00S,2022-03-03T01:24:02.3Z,1,REGULAR,turnover,bad pass,[],202711,,,1610612762,13,19,2022-03-03T01:24:10Z,890000,,,0,,B. Bogdanovic bad pass TURNOVER (2 TO),"[202711, 1630578]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,2.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,
90,PT04M46.00S,2022-03-03T01:24:02.3Z,1,REGULAR,steal,,[],1630578,,,1610612745,13,19,2022-03-03T01:24:04Z,900000,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M44.00S,2022-03-03T01:24:11.4Z,1,REGULAR,foul,personal,[],1628378,,,1610612745,13,19,2022-03-03T01:27:17Z,910000,,,0,,D. Mitchell take personal FOUL (1 PF),"[1628378, 1629645]",1610612762.0,UTA,take,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Porter Jr.,1629645.0,,,
93,PT04M30.00S,2022-03-03T01:24:36.7Z,1,REGULAR,foul,personal,['2freethrow'],202355,,,1610612745,13,19,2022-03-03T01:24:52Z,930000,,,0,,H. Whiteside shooting personal FOUL (1 PF) (Sengun 2 FT),"[202355, 1630578]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Sengun,1630578.0,,,
97,PT04M30.00S,2022-03-03T01:25:08.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630578,,,1610612745,13,19,2022-03-03T01:25:08Z,950000,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,Missed,,,,,,,,,,,,,,,,
98,PT04M30.00S,2022-03-03T01:25:08.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,13,19,2022-03-03T01:25:08Z,960000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,97.0,,,,,,,,,,,
99,PT04M30.00S,2022-03-03T01:25:30.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630578,,,1610612745,14,19,2022-03-03T01:25:30Z,970000,,,0,,A. Sengun Free Throw 2 of 2 (1 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
100,PT04M08.00S,2022-03-03T01:25:54.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,82.9993429697766,48.529411764705884,1610612762,14,21,2022-03-03T01:26:00Z,980000,-7.0,107.0,1,right,B. Bogdanovic 10' turnaround fadeaway Jump Shot (2 PTS),[202711],1610612762.0,UTA,turnaround fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,,,,10.76,Made,2.0,,,,,,,,,,,,,,,
101,PT03M51.00S,2022-03-03T01:26:15.2Z,1,REGULAR,foul,offensive,[],1629645,,,1610612745,14,21,2022-03-03T01:29:48Z,990000,,,0,,K. Porter Jr. offensive FOUL (2 PF),"[1629645, 1628378]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,1628171.0,2.0,0.0,Mitchell,1628378.0,,,
103,PT03M51.00S,2022-03-03T01:26:15.2Z,1,REGULAR,turnover,offensive foul,[],1629645,,,1610612745,14,21,2022-03-03T01:26:15Z,1010000,,,0,,K. Porter Jr. offensive foul TURNOVER (2 TO),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,2.0,,,,,,,,,,,,,1628171.0,,,,,,,
104,PT03M51.00S,2022-03-03T01:26:20.9Z,1,REGULAR,substitution,out,[],1626220,,,1610612762,14,21,2022-03-03T01:26:40Z,1020000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M51.00S,2022-03-03T01:26:20.9Z,1,REGULAR,substitution,out,[],202711,,,1610612762,14,21,2022-03-03T01:26:40Z,1030000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M51.00S,2022-03-03T01:26:20.9Z,1,REGULAR,substitution,in,[],1627863,,,1610612762,14,21,2022-03-03T01:26:40Z,1040000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M51.00S,2022-03-03T01:26:20.9Z,1,REGULAR,substitution,in,[],203903,,,1610612762,14,21,2022-03-03T01:26:40Z,1050000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M32.00S,2022-03-03T01:26:52.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,68.28186596583443,74.50980392156863,1610612762,14,21,2022-03-03T01:27:02Z,1060000,123.0,246.0,1,right,MISS D. Mitchell 27' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,,,,27.45,Missed,,,,,,,,,,,,,,,,
109,PT03M31.00S,2022-03-03T01:26:53.7Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,14,21,2022-03-03T01:27:02Z,1070000,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,
110,PT03M12.00S,2022-03-03T01:27:14.4Z,1,REGULAR,foul,personal,['2freethrow'],1627863,,,1610612745,14,21,2022-03-03T01:27:28Z,1080000,,,0,,D. House Jr. shooting personal FOUL (1 PF) (Wood 2 FT),"[1627863, 1626174]",1610612762.0,UTA,shooting,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Wood,1626174.0,,,
112,PT03M12.00S,2022-03-03T01:27:30.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,14,21,2022-03-03T01:27:30Z,1100000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M12.00S,2022-03-03T01:30:01.3Z,1,REGULAR,substitution,out,[],1629645,,,1610612745,14,21,2022-03-03T01:30:30Z,1110000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M12.00S,2022-03-03T01:30:01.3Z,1,REGULAR,substitution,out,[],1630235,,,1610612745,14,21,2022-03-03T01:30:30Z,1120000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M12.00S,2022-03-03T01:30:01.3Z,1,REGULAR,substitution,out,[],202355,,,1610612745,14,21,2022-03-03T01:30:30Z,1130000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M12.00S,2022-03-03T01:30:01.3Z,1,REGULAR,substitution,out,[],1628378,,,1610612745,14,21,2022-03-03T01:30:30Z,1140000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M12.00S,2022-03-03T01:30:01.3Z,1,REGULAR,substitution,in,[],1630224,,,1610612745,14,21,2022-03-03T01:30:30Z,1150000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M12.00S,2022-03-03T01:30:01.3Z,1,REGULAR,substitution,in,[],203497,,,1610612745,14,21,2022-03-03T01:30:30Z,1160000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M12.00S,2022-03-03T01:30:01.3Z,1,REGULAR,substitution,in,[],200752,,,1610612745,14,21,2022-03-03T01:30:30Z,1170000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M12.00S,2022-03-03T01:30:01.3Z,1,REGULAR,substitution,in,[],201144,,,1610612745,14,21,2022-03-03T01:30:30Z,1180000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M12.00S,2022-03-03T01:30:40.0Z,1,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,15,21,2022-03-03T01:31:04Z,1190000,,,0,,C. Wood Free Throw 1 of 2 (4 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
122,PT03M12.00S,2022-03-03T01:30:40.0Z,1,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,15,21,2022-03-03T01:31:04Z,1200000,,,0,,MISS C. Wood Free Throw 2 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,Missed,,,,,,,,,,,,,,,,
123,PT03M12.00S,2022-03-03T01:30:40.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,15,21,2022-03-03T01:31:04Z,1210000,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,122.0,3.0,2.0,1.0,,,,,,,,
124,PT02M56.00S,2022-03-03T01:31:13.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.72339027595268,49.01960784313725,1610612762,15,23,2022-03-03T01:31:19Z,1220000,-5.0,16.0,1,right,R. Gobert alley-oop DUNK (8 PTS) (R. Gay 1 AST),"[203497, 200752]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,,,,1.66,Made,8.0,R. Gay,200752.0,1.0,,,,,,,,,,,,
126,PT02M38.00S,2022-03-03T01:31:31.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,6.783837056504599,52.94117647058824,1610612745,15,23,2022-03-03T01:31:35Z,1240000,-15.0,11.0,1,left,MISS C. Wood DUNK,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,1.85,Missed,,,,,,,,,,,,,,,,
127,PT02M36.00S,2022-03-03T01:31:33.2Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,15,23,2022-03-03T01:31:35Z,1250000,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,
128,PT02M32.00S,2022-03-03T01:31:37.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],200752,68.80749014454665,70.83333333333334,1610612762,15,23,2022-03-03T01:32:01Z,1260000,104.0,241.0,1,right,MISS R. Gay 26' running 3PT,[200752],1610612762.0,UTA,running,,,Gay,R. Gay,,,,,,,,26.23,Missed,,,,,,,,,,,,,,,,
129,PT02M31.00S,2022-03-03T01:31:38.8Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,15,23,2022-03-03T01:31:45Z,1270000,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,
130,PT02M14.00S,2022-03-03T01:31:55.5Z,1,REGULAR,3pt,Jump Shot,[],1630528,20.05584756898817,93.13725490196079,1610612745,15,23,2022-03-03T01:32:02Z,1280000,-216.0,136.0,1,left,MISS J. Christopher 25' step back 3PT,[1630528],1610612745.0,HOU,step back,,,Christopher,J. Christopher,,,,,,,,25.5,Missed,,,,,,,,,,,,,,,,
131,PT02M13.00S,2022-03-03T01:31:56.5Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,15,23,2022-03-03T01:32:02Z,1290000,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,130.0,4.0,3.0,1.0,,,,,,,,
132,PT02M06.00S,2022-03-03T01:32:08.0Z,1,REGULAR,foul,personal,[],1630578,,,1610612762,15,23,2022-03-03T01:32:19Z,1300000,,,0,,A. Sengun personal FOUL (1 PF),"[1630578, 1627863]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,House Jr.,1627863.0,,,
134,PT02M06.00S,2022-03-03T01:32:20.3Z,1,REGULAR,substitution,out,[],1629726,,,1610612762,15,23,2022-03-03T01:32:27Z,1320000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M06.00S,2022-03-03T01:32:20.3Z,1,REGULAR,substitution,in,[],1630256,,,1610612762,15,23,2022-03-03T01:32:27Z,1330000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M58.00S,2022-03-03T01:32:46.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,82.34231274638634,39.46078431372549,1610612762,15,23,2022-03-03T01:32:56Z,1340000,-53.0,113.0,1,right,MISS M. Conley 12' driving floating Shot,[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,,,,12.51,Missed,,,,,,,,,,,,,,,,
137,PT01M57.00S,2022-03-03T01:32:47.1Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,15,23,2022-03-03T01:32:56Z,1350000,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,136.0,2.0,2.0,0.0,,,,,,,,
138,PT01M49.00S,2022-03-03T01:32:56.2Z,1,REGULAR,3pt,Jump Shot,[],1630256,27.020367936925098,17.892156862745097,1610612745,18,23,2022-03-03T01:33:02Z,1360000,161.0,201.0,1,left,J. Tate 25' 3PT  (3 PTS) (A. Sengun 1 AST),"[1630256, 1630578]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,25.76,Made,3.0,A. Sengun,1630578.0,1.0,,,,,,,,,,,,
140,PT01M31.00S,2022-03-03T01:33:13.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203903,93.24901445466492,49.26470588235294,1610612762,18,25,2022-03-03T01:33:19Z,1380000,-4.0,11.0,1,right,J. Clarkson driving Layup (2 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,,,,1.16,Made,2.0,,,,,,,,,,,,,,,
141,PT01M18.00S,2022-03-03T01:33:26.2Z,1,REGULAR,3pt,Jump Shot,[],1630578,24.917871222076215,85.29411764705883,1610612745,18,25,2022-03-03T01:33:33Z,1390000,-176.0,182.0,1,left,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,25.33,Missed,,,,,,,,,,,,,,,,
142,PT01M17.00S,2022-03-03T01:33:27.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,18,25,2022-03-03T01:33:33Z,1400000,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,141.0,5.0,4.0,1.0,,,,,,,,
143,PT01M02.00S,2022-03-03T01:34:14.1Z,1,REGULAR,jumpball,recovered,[],200752,,,1610612762,18,25,2022-03-03T01:34:14Z,1410000,,,0,,Jump Ball J. Clarkson vs. J. Tate: Tip to R. Gay,"[200752, 203903, 1630256]",1610612762.0,UTA,heldball,R. Gay,200752.0,Gay,R. Gay,Clarkson,203903.0,Tate,1630256.0,,,,,,,,,,,,,,,,,,,,,
146,PT00M55.00S,2022-03-03T01:34:21.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,81.2910643889619,40.931372549019606,1610612762,18,25,2022-03-03T01:34:28Z,1440000,-45.0,123.0,1,right,MISS M. Conley 13' fadeaway Shot,[201144],1610612762.0,UTA,fadeaway,,,Conley,M. Conley,,,,,,,,13.15,Missed,,,,,,,,,,,,,,,,
147,PT00M53.50S,2022-03-03T01:34:23.0Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,18,25,2022-03-03T01:34:28Z,1450000,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,146.0,3.0,3.0,0.0,,,,,,,,
148,PT00M48.20S,2022-03-03T01:34:29.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,8.492115637319317,37.00980392156863,1610612745,18,25,2022-03-03T01:34:37Z,1460000,65.0,27.0,1,left,MISS C. Wood 7' driving floating bank Shot,[1626174],1610612745.0,HOU,driving floating bank,,,Wood,C. Wood,,,,,,,,7.05,Missed,,,,,,,,,,,,,,,,
149,PT00M45.30S,2022-03-03T01:34:32.1Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,18,25,2022-03-03T01:34:37Z,1470000,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,148.0,6.0,5.0,1.0,,,,,,,,
150,PT00M41.40S,2022-03-03T01:34:36.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",200752,91.67214191852825,52.450980392156865,1610612762,18,25,2022-03-03T01:34:44Z,1480000,12.0,26.0,1,right,MISS R. Gay running DUNK,[200752],1610612762.0,UTA,running,,,Gay,R. Gay,,,,,,,,2.86,Missed,,,,,,,,,,,,,,,,
151,PT00M41.40S,2022-03-03T01:34:36.5Z,1,REGULAR,rebound,offensive,[],201144,,,1610612762,18,25,2022-03-03T01:34:44Z,1490000,,,0,,M. Conley REBOUND (Off:1 Def:0),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,150.0,1.0,0.0,1.0,,,,,,,,
152,PT00M32.40S,2022-03-03T01:34:45.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],200752,95.22010512483574,84.55882352941177,1610612762,18,25,2022-03-03T01:34:52Z,1500000,173.0,-8.0,1,right,MISS R. Gay 17' Jump Shot,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,17.3,Missed,,,,,,,,,,,,,,,,
153,PT00M30.40S,2022-03-03T01:34:47.4Z,1,REGULAR,rebound,defensive,[],1630528,,,1610612745,18,25,2022-03-03T01:34:47Z,1510000,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,152.0,1.0,1.0,0.0,,,,,,,,
154,PT00M23.70S,2022-03-03T01:34:54.1Z,1,REGULAR,3pt,Jump Shot,[],1626174,27.020367936925098,83.08823529411765,1610612745,18,25,2022-03-03T01:34:59Z,1520000,-165.0,201.0,1,left,MISS C. Wood 26' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,26.07,Missed,,,,,,,,,,,,,,,,
155,PT00M20.50S,2022-03-03T01:34:57.3Z,1,REGULAR,rebound,defensive,[],1627863,,,1610612762,18,25,2022-03-03T01:34:59Z,1530000,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,
156,PT00M16.60S,2022-03-03T01:35:01.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627863,90.88370565045992,43.627450980392155,1610612762,18,25,2022-03-03T01:35:09Z,1540000,-32.0,33.0,1,right,MISS D. House Jr. running Layup - blocked,"[1627863, 1630224]",1610612762.0,UTA,running,,,House Jr.,D. House Jr.,,,,,,,,4.6,Missed,,,,,,,,,,,,,,Green,1630224.0,
157,PT00M16.60S,2022-03-03T01:35:01.4Z,1,REGULAR,block,,[],1630224,,,1610612762,18,25,2022-03-03T01:35:04Z,1550000,,,0,,J. Green BLOCK (1 BLK),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M13.10S,2022-03-03T01:35:04.9Z,1,REGULAR,rebound,defensive,[],1630528,,,1610612745,18,25,2022-03-03T01:35:09Z,1560000,,,0,,J. Christopher REBOUND (Off:0 Def:2),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,156.0,2.0,2.0,0.0,,,,,,,,
159,PT00M01.30S,2022-03-03T01:35:18.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627863,,,1610612745,18,25,2022-03-03T01:35:29Z,1570000,,,0,,D. House Jr. personal FOUL (2 PF) (Wood 2 FT),"[1627863, 1626174]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,202027.0,2.0,0.0,Wood,1626174.0,,,
161,PT00M01.30S,2022-03-03T01:35:51.8Z,1,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,19,25,2022-03-03T01:35:51Z,1590000,,,0,,C. Wood Free Throw 1 of 2 (5 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
162,PT00M01.30S,2022-03-03T01:36:13.1Z,1,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,20,25,2022-03-03T01:36:13Z,1600000,,,0,,C. Wood Free Throw 2 of 2 (6 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
165,PT00M00.00S,2022-03-03T01:36:26.8Z,1,REGULAR,period,end,[],0,,,1610612762,20,25,2022-03-03T01:36:26Z,1630000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-03-03T01:38:37.1Z,2,REGULAR,substitution,out,['startperiod'],1626174,,,1610612762,20,25,2022-03-03T01:38:55Z,1640000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-03-03T01:38:37.1Z,2,REGULAR,substitution,in,['startperiod'],1630231,,,1610612762,20,25,2022-03-03T01:38:55Z,1650000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-03-03T01:39:06.3Z,2,REGULAR,period,start,[],0,,,1610612745,20,25,2022-03-03T01:39:06Z,1660000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M48.00S,2022-03-03T01:39:17.4Z,2,REGULAR,3pt,Jump Shot,[],1630224,26.888961892247043,81.86274509803921,1610612745,20,25,2022-03-03T01:39:31Z,1670000,-159.0,200.0,1,left,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,,,,25.59,Missed,,,,,,,,,,,,,,,,
170,PT11M46.00S,2022-03-03T01:39:19.4Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,20,25,2022-03-03T01:39:31Z,1680000,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,169.0,2.0,1.0,1.0,,,,,,,,
171,PT11M37.00S,2022-03-03T01:39:29.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630256,32.670827858081466,51.470588235294116,1610612745,23,25,2022-03-03T01:39:34Z,1690000,-7.0,255.0,1,left,J. Tate 25' 3PT  (6 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,25.47,Made,6.0,,,,,,,,,,,,,,,
172,PT11M15.00S,2022-03-03T01:39:50.8Z,2,REGULAR,turnover,bad pass,[],203903,,,1610612762,23,25,2022-03-03T01:39:55Z,1700000,,,0,,J. Clarkson bad pass TURNOVER (1 TO),"[203903, 1630224]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,1.0,Green,1630224.0,,,,,,,,,,,,,,,,,,
173,PT11M15.00S,2022-03-03T01:39:50.8Z,2,REGULAR,steal,,[],1630224,,,1610612745,23,25,2022-03-03T01:39:52Z,1710000,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M10.00S,2022-03-03T01:39:55.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630528,17.69053876478318,59.55882352941176,1610612745,25,25,2022-03-03T01:40:05Z,1720000,-48.0,114.0,1,left,J. Christopher 12' pullup Jump Shot (2 PTS),[1630528],1610612745.0,HOU,pullup,,,Christopher,J. Christopher,,,,,,,,12.34,Made,2.0,,,,,,,,,,,,,,,
175,PT10M54.00S,2022-03-03T01:40:11.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.72339027595268,52.450980392156865,1610612762,25,27,2022-03-03T01:40:16Z,1730000,12.0,16.0,1,right,R. Gobert alley-oop DUNK (10 PTS) (M. Conley 2 AST),"[203497, 201144]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,,,,2.01,Made,10.0,M. Conley,201144.0,2.0,,,,,,,,,,,,
177,PT10M44.00S,2022-03-03T01:40:21.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,7.966491458607096,56.127450980392155,1610612745,25,27,2022-03-03T01:40:53Z,1750000,-31.0,22.0,1,left,MISS J. Tate driving Hook,[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,,,,3.79,Missed,,,,,,,,,,,,,,,,
178,PT10M42.00S,2022-03-03T01:40:23.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,25,27,2022-03-03T01:40:27Z,1760000,,,0,,R. Gobert REBOUND (Off:1 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,177.0,7.0,6.0,1.0,,,,,,,,
179,PT10M34.00S,2022-03-03T01:40:31.1Z,2,REGULAR,3pt,Jump Shot,[],200752,94.03745072273325,96.81372549019608,1610612762,25,27,2022-03-03T01:40:46Z,1770000,234.0,4.0,1,right,MISS R. Gay 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,23.41,Missed,,,,,,,,,,,,,,,,
