actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
354,PT11M29.00S,2022-04-02T01:23:28.2Z,3,REGULAR,2pt,Jump Shot,[],203200,78.40013140604468,73.0392156862745,1610612758,62,57,2022-04-02T01:23:37Z,3490000,115.0,151.0,1,right,MISS J. Holiday 18' pullup Shot,[203200],1610612758.0,SAC,pullup,,,Holiday,J. Holiday,,,,,18.95,Missed,,,,,,,,,,,,,,,,,,
355,PT11M28.00S,2022-04-02T01:23:29.2Z,3,REGULAR,rebound,defensive,[],1630586,,,1610612745,62,57,2022-04-02T01:23:37Z,3500000,,,0,,U. Garuba REBOUND (Off:2 Def:7),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,354.0,9.0,7.0,2.0,,,,,,,,,,,,,
356,PT11M16.00S,2022-04-02T01:23:41.5Z,3,REGULAR,3pt,Jump Shot,[],1629645,30.831143232588698,71.56862745098039,1610612745,65,57,2022-04-02T01:25:51Z,3510000,-108.0,237.0,1,left,K. Porter Jr. 26' 3PT pullup (14 PTS),[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,26.06,Made,14.0,,,,,,,,,,,,,,,,,
357,PT11M01.00S,2022-04-02T01:23:59.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,65,57,2022-04-02T01:23:59Z,3520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT10M54.00S,2022-04-02T01:24:17.8Z,3,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612758,65,57,2022-04-02T01:24:26Z,3530000,,,0,,G. Mathews shooting personal FOUL (2 PF) (Lyles 2 FT),"[1629726, 1626168]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,,,,,,,,,,,201245.0,2.0,0.0,Lyles,1626168.0,,,,,
360,PT10M54.00S,2022-04-02T01:24:52.3Z,3,REGULAR,freethrow,1 of 2,[],1626168,,,1610612758,65,58,2022-04-02T01:24:52Z,3550000,,,0,,T. Lyles Free Throw 1 of 2 (9 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
361,PT10M54.00S,2022-04-02T01:25:09.8Z,3,REGULAR,freethrow,2 of 2,[],1626168,,,1610612758,65,59,2022-04-02T01:25:09Z,3560000,,,0,,T. Lyles Free Throw 2 of 2 (10 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
362,PT10M44.00S,2022-04-02T01:25:20.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,6.783837056504599,48.28431372549019,1610612745,67,59,2022-04-02T01:26:54Z,3570000,9.0,11.0,1,left,J. Tate reverse Layup (12 PTS) (K. Porter Jr. 8 AST),"[1630256, 1629645]",1610612745.0,HOU,reverse,,,Tate,J. Tate,,,,,1.42,Made,12.0,,,,,K. Porter Jr.,1629645.0,8.0,,,,,,,,,,
364,PT10M33.00S,2022-04-02T01:25:36.2Z,3,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612758,67,59,2022-04-02T01:25:46Z,3590000,,,0,,G. Mathews shooting personal FOUL (3 PF) (Jones 2 FT),"[1629726, 1627745]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,,,,,,,,,,,1193.0,3.0,0.0,Jones,1627745.0,,,,,
366,PT10M33.00S,2022-04-02T01:25:58.5Z,3,REGULAR,freethrow,1 of 2,[],1627745,,,1610612758,67,60,2022-04-02T01:25:58Z,3610000,,,0,,D. Jones Free Throw 1 of 2 (8 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
367,PT10M33.00S,2022-04-02T01:26:12.2Z,3,REGULAR,freethrow,2 of 2,[],1627745,,,1610612758,67,61,2022-04-02T01:26:12Z,3620000,,,0,,D. Jones Free Throw 2 of 2 (9 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
368,PT10M19.00S,2022-04-02T01:26:29.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,9.017739816031538,53.431372549019606,1610612745,69,61,2022-04-02T01:27:51Z,3630000,-17.0,32.0,1,left,K. Porter Jr. driving floating Jump Shot (16 PTS),[1629645],1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,3.66,Made,16.0,,,,,,,,,,,,,,,,,
369,PT10M03.00S,2022-04-02T01:26:44.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627745,82.1287779237845,61.10217524509804,1610612758,69,63,2022-04-02T01:28:16Z,3640000,56.0,115.0,1,right,D. Jones 12' Jump Shot (11 PTS) (D. Mitchell 6 AST),"[1627745, 1630558]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,12.81,Made,11.0,,,,,D. Mitchell,1630558.0,6.0,,,,,,,,,,
371,PT09M45.00S,2022-04-02T01:27:03.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,6.915243101182654,50.0,1610612745,69,63,2022-04-02T01:27:12Z,3660000,0.0,13.0,1,left,MISS J. Tate driving finger roll Layup,[1630256],1610612745.0,HOU,driving finger roll,,,Tate,J. Tate,,,,,1.25,Missed,,,,,,,,,,,,,,,,,,
372,PT09M45.00S,2022-04-02T01:27:03.3Z,3,REGULAR,rebound,offensive,[],1629645,,,1610612745,69,63,2022-04-02T01:27:12Z,3670000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,371.0,2.0,1.0,1.0,,,,,,,,,,,,,
373,PT09M41.00S,2022-04-02T01:27:07.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,30.962549277266753,62.254901960784316,1610612745,72,63,2022-04-02T01:27:15Z,3680000,-61.0,239.0,1,left,J. Green 24' 3PT  (17 PTS) (K. Porter Jr. 9 AST),"[1630224, 1629645]",1610612745.0,HOU,,,,Green,J. Green,,,,,24.63,Made,17.0,,,,,K. Porter Jr.,1629645.0,9.0,,,,,,,,,,
375,PT09M28.00S,2022-04-02T01:27:20.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.59198423127464,49.754901960784316,1610612758,72,65,2022-04-02T01:27:29Z,3700000,-1.0,17.0,1,right,H. Barnes driving reverse Layup (15 PTS) (D. Mitchell 7 AST),"[203084, 1630558]",1610612758.0,SAC,driving reverse,,,Barnes,H. Barnes,,,,,1.71,Made,15.0,,,,,D. Mitchell,1630558.0,7.0,,,,,,,,,,
377,PT09M03.00S,2022-04-02T01:27:45.6Z,3,REGULAR,3pt,Jump Shot,[],1630224,35.02381734559789,49.463848039215684,1610612745,72,65,2022-04-02T01:29:16Z,3720000,3.0,277.0,1,left,MISS J. Green 27' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,27.67,Missed,,,,,,,,,,,,,,,,,,
378,PT09M03.00S,2022-04-02T01:27:45.6Z,3,REGULAR,rebound,defensive,[],1627745,,,1610612758,72,65,2022-04-02T01:27:51Z,3730000,,,0,,D. Jones REBOUND (Off:1 Def:7),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,377.0,8.0,7.0,1.0,,,,,,,,,,,,,
379,PT08M56.00S,2022-04-02T01:27:53.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626168,92.59198423127464,48.77450980392157,1610612758,72,67,2022-04-02T01:27:57Z,3740000,-6.0,17.0,1,right,T. Lyles cutting DUNK (12 PTS) (D. Mitchell 8 AST),"[1626168, 1630558]",1610612758.0,SAC,cutting,,,Lyles,T. Lyles,,,,,1.82,Made,12.0,,,,,D. Mitchell,1630558.0,8.0,,,,,,,,,,
381,PT08M56.00S,2022-04-02T01:28:06.6Z,3,REGULAR,stoppage,other,[],0,,,1610612745,72,67,2022-04-02T01:28:06Z,3760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT08M43.00S,2022-04-02T01:28:17.4Z,3,REGULAR,3pt,Jump Shot,[],1629726,26.49474375821288,83.82352941176471,1610612745,75,67,2022-04-02T01:28:22Z,3770000,-169.0,197.0,1,left,G. Mathews 25' 3PT  (22 PTS) (K. Porter Jr. 10 AST),"[1629726, 1629645]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,25.93,Made,22.0,,,,,K. Porter Jr.,1629645.0,10.0,,,,,,,,,,
384,PT08M41.00S,2022-04-02T01:28:23.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,75,67,2022-04-02T01:28:23Z,3790000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT08M30.00S,2022-04-02T01:31:25.1Z,3,REGULAR,turnover,lost ball,[],1630558,,,1610612758,75,67,2022-04-02T01:31:29Z,3800000,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1630558, 1629645]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,1.0,Porter Jr.,1629645.0,,
386,PT08M30.00S,2022-04-02T01:31:25.1Z,3,REGULAR,steal,,[],1629645,,,1610612745,75,67,2022-04-02T01:31:26Z,3810000,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
387,PT08M27.00S,2022-04-02T01:31:28.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629645,7.30946123521682,47.549019607843135,1610612745,77,67,2022-04-02T01:31:35Z,3820000,12.0,16.0,1,left,K. Porter Jr. running DUNK (18 PTS),[1629645],1610612745.0,HOU,running,,,Porter Jr.,K. Porter Jr.,,,,,2.03,Made,18.0,,,,,,,,,,,,,,,,,
388,PT08M11.00S,2022-04-02T01:31:44.7Z,3,REGULAR,3pt,Jump Shot,[],203084,90.3580814717477,3.6764705882352944,1610612758,77,67,2022-04-02T01:31:51Z,3830000,-232.0,38.0,1,right,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,
389,PT08M09.00S,2022-04-02T01:31:46.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,77,67,2022-04-02T01:31:51Z,3840000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,388.0,,,,,,,,,,,,,,,,
390,PT08M09.00S,2022-04-02T01:31:50.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,77,67,2022-04-02T01:31:50Z,3850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M53.00S,2022-04-02T01:32:09.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630224,9.017739816031538,54.90196078431373,1610612745,77,67,2022-04-02T01:32:17Z,3860000,-25.0,32.0,1,left,MISS J. Green turnaround Hook,[1630224],1610612745.0,HOU,turnaround,,,Green,J. Green,,,,,4.05,Missed,,,,,,,,,,,,,,,,,,
392,PT07M52.00S,2022-04-02T01:32:10.7Z,3,REGULAR,rebound,offensive,[],1630586,,,1610612745,77,67,2022-04-02T01:32:17Z,3870000,,,0,,U. Garuba REBOUND (Off:3 Def:7),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,391.0,10.0,7.0,3.0,,,,,,,,,,,,,
393,PT07M48.00S,2022-04-02T01:32:14.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630256,29.122864651773984,24.019607843137255,1610612745,80,67,2022-04-02T01:32:21Z,3880000,130.0,221.0,1,left,J. Tate 25' 3PT  (15 PTS) (U. Garuba 3 AST),"[1630256, 1630586]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,25.66,Made,15.0,,,,,U. Garuba,1630586.0,3.0,,,,,,,,,,
395,PT07M24.00S,2022-04-02T01:32:38.0Z,3,REGULAR,3pt,Jump Shot,[],1630558,71.96123521681997,79.90196078431373,1610612758,80,67,2022-04-02T01:32:44Z,3900000,150.0,211.0,1,right,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,
396,PT07M23.00S,2022-04-02T01:32:39.0Z,3,REGULAR,rebound,defensive,[],1630586,,,1610612745,80,67,2022-04-02T01:32:44Z,3910000,,,0,,U. Garuba REBOUND (Off:3 Def:8),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,395.0,11.0,8.0,3.0,,,,,,,,,,,,,
397,PT07M14.00S,2022-04-02T01:32:48.4Z,3,REGULAR,3pt,Jump Shot,[],1629645,32.14520367936925,53.67647058823529,1610612745,80,67,2022-04-02T01:33:36Z,3920000,-18.0,250.0,1,left,MISS K. Porter Jr. 25' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,25.04,Missed,,,,,,,,,,,,,,,,,,
398,PT07M12.00S,2022-04-02T01:32:50.4Z,3,REGULAR,rebound,defensive,[],1630558,,,1610612758,80,67,2022-04-02T01:32:55Z,3930000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,397.0,2.0,2.0,0.0,,,,,,,,,,,,,
399,PT07M05.00S,2022-04-02T01:32:57.9Z,3,REGULAR,3pt,Jump Shot,[],203200,87.46714848883047,3.1862745098039214,1610612758,80,70,2022-04-02T01:33:03Z,3940000,-234.0,65.0,1,right,J. Holiday 24' 3PT  (3 PTS),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,24.3,Made,3.0,,,,,,,,,,,,,,,,,
400,PT06M42.00S,2022-04-02T01:33:22.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,8.623521681997373,52.20588235294118,1610612745,80,70,2022-04-02T01:33:35Z,3950000,-11.0,29.0,1,left,MISS J. Green driving finger roll Layup - blocked,"[1630224, 1627745]",1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,3.06,Missed,,,,,,,,,,,,,,,,,Jones,1627745.0
401,PT06M42.00S,2022-04-02T01:33:22.4Z,3,REGULAR,block,,[],1627745,,,1610612745,80,70,2022-04-02T01:33:24Z,3960000,,,0,,D. Jones BLOCK (3 BLK),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M41.00S,2022-04-02T01:33:23.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,80,70,2022-04-02T01:33:35Z,3970000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,
403,PT06M41.00S,2022-04-02T01:33:26.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,80,70,2022-04-02T01:33:26Z,3980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M39.00S,2022-04-02T01:33:43.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,11.777266754270697,94.6078431372549,1610612745,80,70,2022-04-02T01:33:49Z,3990000,-223.0,58.0,1,left,MISS G. Mathews 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,
405,PT06M38.00S,2022-04-02T01:33:44.1Z,3,REGULAR,rebound,defensive,[],1627745,,,1610612758,80,70,2022-04-02T01:33:49Z,4000000,,,0,,D. Jones REBOUND (Off:1 Def:8),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,404.0,9.0,8.0,1.0,,,,,,,,,,,,,
406,PT06M24.00S,2022-04-02T01:33:57.6Z,3,REGULAR,3pt,Jump Shot,[],203084,71.43561103810775,79.41176470588235,1610612758,80,73,2022-04-02T01:34:03Z,4010000,147.0,216.0,1,right,H. Barnes 26' 3PT step back (18 PTS) (D. Jones 1 AST),"[203084, 1627745]",1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,26.13,Made,18.0,,,,,D. Jones,1627745.0,1.0,,,,,,,,,,
408,PT06M00.00S,2022-04-02T01:34:21.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,6.964520367936927,57.47549019607843,1610612745,80,73,2022-04-02T01:35:57Z,4030000,-37.0,13.0,1,left,MISS J. Tate bank Hook,[1630256],1610612745.0,HOU,bank,,,Tate,J. Tate,,,,,3.96,Missed,,,,,,,,,,,,,,,,,,
409,PT06M00.00S,2022-04-02T01:34:21.6Z,3,REGULAR,rebound,defensive,[],1627745,,,1610612758,80,73,2022-04-02T01:34:29Z,4040000,,,0,,D. Jones REBOUND (Off:1 Def:9),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,408.0,10.0,9.0,1.0,,,,,,,,,,,,,
410,PT05M54.00S,2022-04-02T01:34:27.9Z,3,REGULAR,turnover,lost ball,[],1630558,,,1610612758,80,73,2022-04-02T01:34:33Z,4050000,,,0,,D. Mitchell lost ball TURNOVER (2 TO),"[1630558, 1629645]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,2.0,Porter Jr.,1629645.0,,
411,PT05M54.00S,2022-04-02T01:34:27.9Z,3,REGULAR,steal,,[],1629645,,,1610612745,80,73,2022-04-02T01:35:52Z,4060000,,,0,,K. Porter Jr. STEAL (2 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M51.00S,2022-04-02T01:34:33.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,80,73,2022-04-02T01:34:33Z,4070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M50.00S,2022-04-02T01:35:21.8Z,3,REGULAR,stoppage,other,[],0,,,1610612745,80,73,2022-04-02T01:35:21Z,4080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M40.00S,2022-04-02T01:36:16.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629645,5.995400788436268,50.0,1610612745,82,73,2022-04-02T01:36:21Z,4090000,0.0,4.0,1,left,K. Porter Jr. driving reverse Layup (20 PTS),[1629645],1610612745.0,HOU,driving reverse,,,Porter Jr.,K. Porter Jr.,,,,,0.39,Made,20.0,,,,,,,,,,,,,,,,,
415,PT05M24.00S,2022-04-02T01:36:35.4Z,3,REGULAR,foul,personal,[],1630256,,,1610612758,82,73,2022-04-02T01:36:50Z,4100000,,,0,,J. Tate personal FOUL (3 PF),"[1630256, 1626168]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,204059.0,3.0,1.0,Lyles,1626168.0,,,,,
417,PT05M24.00S,2022-04-02T01:36:51.8Z,3,REGULAR,substitution,out,[],203200,,,1610612758,82,73,2022-04-02T01:36:58Z,4120000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M24.00S,2022-04-02T01:36:51.8Z,3,REGULAR,substitution,in,[],1628367,,,1610612758,82,73,2022-04-02T01:36:58Z,4130000,,,0,,SUB in: J. Jackson,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M24.00S,2022-04-02T01:37:04.5Z,3,REGULAR,substitution,out,[],1630256,,,1610612758,82,73,2022-04-02T01:37:12Z,4140000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M24.00S,2022-04-02T01:37:04.5Z,3,REGULAR,substitution,out,[],203084,,,1610612758,82,73,2022-04-02T01:37:12Z,4150000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M24.00S,2022-04-02T01:37:04.5Z,3,REGULAR,substitution,in,[],1630231,,,1610612758,82,73,2022-04-02T01:37:12Z,4160000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M24.00S,2022-04-02T01:37:04.5Z,3,REGULAR,substitution,in,[],1628978,,,1610612758,82,73,2022-04-02T01:37:12Z,4170000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M13.00S,2022-04-02T01:37:32.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,91.93495400788436,49.754901960784316,1610612758,82,73,2022-04-02T01:44:36Z,4180000,-1.0,23.0,1,right,MISS T. Lyles Layup - blocked,"[1626168, 1630231]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,2.33,Missed,,,,,,,,,,,,,,,,,Martin Jr.,1630231.0
424,PT05M13.00S,2022-04-02T01:37:32.0Z,3,REGULAR,block,,[],1630231,,,1610612758,82,73,2022-04-02T01:44:24Z,4190000,,,0,,K. Martin Jr. BLOCK (1 BLK),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M08.00S,2022-04-02T01:37:37.0Z,3,REGULAR,rebound,offensive,[],1626168,,,1610612758,82,73,2022-04-02T01:44:36Z,4200000,,,0,,T. Lyles REBOUND (Off:1 Def:0),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,423.0,1.0,0.0,1.0,,,,,,,,,,,,,
426,PT05M07.00S,2022-04-02T01:37:36.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,92.32917214191852,47.794117647058826,1610612758,82,75,2022-04-02T01:37:43Z,4210000,-11.0,20.0,1,right,T. Lyles putback Layup (14 PTS),[1626168],1610612758.0,SAC,putback,,,Lyles,T. Lyles,,,,,2.25,Made,14.0,,,,,,,,,,,,,,,,,
427,PT04M46.00S,2022-04-02T01:37:57.3Z,3,REGULAR,3pt,Jump Shot,[],1630224,6.389618922470433,95.58823529411765,1610612745,85,75,2022-04-02T01:38:01Z,4220000,-228.0,8.0,1,left,J. Green 3PT step back (20 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,22.8,Made,20.0,,,,,,,,,,,,,,,,,
428,PT04M35.00S,2022-04-02T01:38:10.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,85,75,2022-04-02T01:38:10Z,4230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M35.00S,2022-04-02T01:38:26.2Z,3,REGULAR,substitution,out,[],1626168,,,1610612758,85,75,2022-04-02T01:38:32Z,4240000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M35.00S,2022-04-02T01:38:26.2Z,3,REGULAR,substitution,in,[],1629002,,,1610612758,85,75,2022-04-02T01:38:32Z,4250000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M26.00S,2022-04-02T01:39:03.3Z,3,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612758,85,75,2022-04-02T01:39:14Z,4260000,,,0,,J. Green shooting personal FOUL (3 PF) (Jackson 2 FT),"[1630224, 1628367]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,,,,,,,,,,,1193.0,3.0,0.0,Jackson,1628367.0,,,,,
433,PT04M26.00S,2022-04-02T01:39:29.7Z,3,REGULAR,freethrow,1 of 2,[],1628367,,,1610612758,85,75,2022-04-02T01:39:48Z,4280000,,,0,,MISS J. Jackson Free Throw 1 of 2,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,Missed,,,,,,,,,,,,,,,,,,
434,PT04M26.00S,2022-04-02T01:39:29.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,85,75,2022-04-02T01:39:48Z,4290000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,433.0,,,,,,,,,,,,,,,,
435,PT04M26.00S,2022-04-02T01:39:29.7Z,3,REGULAR,freethrow,2 of 2,[],1628367,,,1610612758,85,75,2022-04-02T01:39:48Z,4300000,,,0,,MISS J. Jackson Free Throw 2 of 2,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,Missed,,,,,,,,,,,,,,,,,,
436,PT04M26.00S,2022-04-02T01:39:29.7Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,85,75,2022-04-02T01:39:48Z,4310000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,435.0,3.0,2.0,1.0,,,,,,,,,,,,,
437,PT04M17.00S,2022-04-02T01:39:48.2Z,3,REGULAR,3pt,Jump Shot,[],1629645,31.09395532194481,33.82352941176471,1610612745,85,75,2022-04-02T01:39:53Z,4320000,81.0,240.0,1,left,MISS K. Porter Jr. 25' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,
438,PT04M14.00S,2022-04-02T01:39:51.0Z,3,REGULAR,rebound,offensive,[],1630586,,,1610612745,85,75,2022-04-02T01:39:51Z,4330000,,,0,,U. Garuba REBOUND (Off:4 Def:8),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,437.0,12.0,8.0,4.0,,,,,,,,,,,,,
439,PT04M10.00S,2022-04-02T01:39:55.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,31.61957950065703,34.55882352941176,1610612745,85,75,2022-04-02T01:40:01Z,4340000,77.0,245.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
440,PT04M08.00S,2022-04-02T01:39:57.2Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,85,75,2022-04-02T01:40:01Z,4350000,,,0,,C. Metu REBOUND (Off:1 Def:7),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,439.0,8.0,7.0,1.0,,,,,,,,,,,,,
441,PT03M59.00S,2022-04-02T01:40:06.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,92.19776609724047,51.9607843137255,1610612758,85,75,2022-04-02T01:40:12Z,4360000,10.0,21.0,1,right,MISS D. Mitchell driving Layup - blocked,"[1630558, 1629726]",1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,2.3,Missed,,,,,,,,,,,,,,,,,Mathews,1629726.0
