actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
181,PT11M30.00S,2022-01-08T01:40:12.0Z,2,REGULAR,foul,technical,['1freethrow'],1629650,,,1610612745,23,46,2022-01-08T01:40:20Z,1810000,,,0,,M. Brown defensive-3-second technical FOUL (1 Tech),[1629650],1610612742.0,DAL,defensive-3-second,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,202049.0,0.0,1.0,,
182,PT11M30.00S,2022-01-08T01:40:30.5Z,2,REGULAR,freethrow,1 of 1,[],201569,,,1610612745,24,46,2022-01-08T01:40:30Z,1820000,,,0,,E. Gordon technical Free Throw 1 of 1 (5 PTS),[201569],1610612745.0,HOU,technical,,,Gordon,E. Gordon,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
183,PT11M23.00S,2022-01-08T01:40:48.0Z,2,REGULAR,3pt,Jump Shot,[],1630256,69.72733245729303,28.431372549019606,1610612745,27,46,2022-01-08T01:40:52Z,1830000,-108.0,232.0,1,right,J. Tate 25' 3PT  (12 PTS) (E. Gordon 1 AST),"[1630256, 201569]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,25.59,Made,,,,,12.0,E. Gordon,201569.0,1.0,,,,,,,,,,
185,PT10M58.00S,2022-01-08T01:41:13.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629650,6.783837056504599,47.794117647058826,1610612742,27,46,2022-01-08T01:41:20Z,1850000,11.0,11.0,1,left,MISS M. Brown DUNK,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,1.58,Missed,,,,,,,,,,,,,,,,,,
187,PT10M58.00S,2022-01-08T01:41:13.4Z,2,REGULAR,rebound,defensive,[],201569,,,1610612745,27,46,2022-01-08T01:41:20Z,1870000,,,0,,E. Gordon REBOUND (Off:0 Def:2),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,185.0,2.0,2.0,0.0,,,,,,,,,,,,,,
188,PT10M52.00S,2022-01-08T01:41:19.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629726,75.3777923784494,85.7843137254902,1610612745,30,46,2022-01-08T01:41:27Z,1880000,179.0,179.0,1,right,G. Mathews 25' 3PT  (3 PTS) (J. Tate 1 AST),"[1629726, 1630256]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,25.3,Made,,,,,3.0,J. Tate,1630256.0,1.0,,,,,,,,,,
190,PT10M37.00S,2022-01-08T01:41:37.4Z,2,REGULAR,foul,offensive,[],1629650,,,1610612742,30,46,2022-01-08T01:41:52Z,1900000,,,0,,M. Brown offensive FOUL (1 PF),"[1629650, 1629645]",1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,202901.0,1.0,1.0,Porter Jr.,1629645.0
192,PT10M37.00S,2022-01-08T01:41:37.4Z,2,REGULAR,turnover,offensive foul,[],1629650,,,1610612742,30,46,2022-01-08T01:41:37Z,1920000,,,0,,M. Brown offensive foul TURNOVER (1 TO),[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,1.0,,,202901.0,,,,
193,PT10M28.00S,2022-01-08T01:41:58.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630256,72.09264126149803,80.14705882352942,1610612745,30,46,2022-01-08T01:42:06Z,1930000,151.0,210.0,1,right,MISS J. Tate 25' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,
194,PT10M27.00S,2022-01-08T01:41:59.5Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,30,46,2022-01-08T01:42:06Z,1940000,,,0,,M. Kleber REBOUND (Off:0 Def:6),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,193.0,6.0,6.0,0.0,,,,,,,,,,,,,,
195,PT10M20.00S,2022-01-08T01:42:06.6Z,2,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612742,30,46,2022-01-08T01:42:20Z,1950000,,,0,,J. Tate shooting personal FOUL (2 PF) (Brown 2 FT),"[1630256, 1629650]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Brown,1629650.0
197,PT10M20.00S,2022-01-08T01:42:33.6Z,2,REGULAR,freethrow,1 of 2,[],1629650,,,1610612742,30,46,2022-01-08T01:42:33Z,1970000,,,0,,MISS M. Brown Free Throw 1 of 2,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,
198,PT10M20.00S,2022-01-08T01:42:33.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,30,46,2022-01-08T01:42:33Z,1980000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,197.0,,,,,,,,,,,,,,,,,
199,PT10M20.00S,2022-01-08T01:42:34.6Z,2,REGULAR,substitution,out,[],201569,,,1610612742,30,46,2022-01-08T01:42:43Z,1990000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M20.00S,2022-01-08T01:42:34.6Z,2,REGULAR,substitution,in,[],1630224,,,1610612742,30,46,2022-01-08T01:42:43Z,2000000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M20.00S,2022-01-08T01:42:33.6Z,2,REGULAR,freethrow,2 of 2,[],1629650,,,1610612742,30,46,2022-01-08T01:43:00Z,2010000,,,0,,MISS M. Brown Free Throw 2 of 2,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,
202,PT10M20.00S,2022-01-08T01:42:33.6Z,2,REGULAR,rebound,defensive,[],1628021,,,1610612745,30,46,2022-01-08T01:43:00Z,2020000,,,0,,D. Nwaba REBOUND (Off:0 Def:1),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,,,
203,PT10M09.00S,2022-01-08T01:43:05.5Z,2,REGULAR,foul,personal,['3freethrow'],1628973,,,1610612745,30,46,2022-01-08T01:43:29Z,2030000,,,0,,J. Brunson shooting personal FOUL (1 PF) (Mathews 3 FT),"[1628973, 1629726]",1610612742.0,DAL,shooting,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Mathews,1629726.0
205,PT10M09.00S,2022-01-08T01:43:40.1Z,2,REGULAR,freethrow,1 of 3,[],1629726,,,1610612745,31,46,2022-01-08T01:43:40Z,2050000,,,0,,G. Mathews Free Throw 1 of 3 (4 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
206,PT10M09.00S,2022-01-08T01:43:51.6Z,2,REGULAR,freethrow,2 of 3,[],1629726,,,1610612745,32,46,2022-01-08T01:43:51Z,2060000,,,0,,G. Mathews Free Throw 2 of 3 (5 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
207,PT10M09.00S,2022-01-08T01:44:06.9Z,2,REGULAR,freethrow,3 of 3,[],1629726,,,1610612745,33,46,2022-01-08T01:44:06Z,2070000,,,0,,G. Mathews Free Throw 3 of 3 (6 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
208,PT09M47.00S,2022-01-08T01:44:31.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,11.908672798948752,37.254901960784316,1610612742,33,46,2022-01-08T01:44:41Z,2080000,64.0,59.0,1,left,MISS J. Brunson 8' turnaround fadeaway bank Shot,[1628973],1610612742.0,DAL,turnaround fadeaway bank,,,Brunson,J. Brunson,,,,,8.71,Missed,,,,,,,,,,,,,,,,,,
209,PT09M46.00S,2022-01-08T01:44:32.6Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,33,46,2022-01-08T01:44:41Z,2090000,,,0,,J. Tate REBOUND (Off:1 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,208.0,2.0,1.0,1.0,,,,,,,,,,,,,,
210,PT09M40.00S,2022-01-08T01:44:38.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630224,93.64323258869908,46.32352941176471,1610612745,33,46,2022-01-08T01:44:48Z,2100000,-18.0,7.0,1,right,MISS J. Green running Layup,[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,1.98,Missed,,,,,,,,,,,,,,,,,,
211,PT09M37.00S,2022-01-08T01:44:41.2Z,2,REGULAR,rebound,offensive,[],1630256,,,1610612745,33,46,2022-01-08T01:44:48Z,2110000,,,0,,J. Tate REBOUND (Off:2 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,210.0,3.0,1.0,2.0,,,,,,,,,,,,,,
212,PT09M37.00S,2022-01-08T01:44:40.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,94.40999984741211,50.0,1610612745,33,46,2022-01-08T01:44:40Z,2120000,0.0,0.0,1,right,MISS J. Tate tip Layup,[1630256],1610612745.0,HOU,tip,,,Tate,J. Tate,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
213,PT09M36.00S,2022-01-08T01:44:41.6Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,33,46,2022-01-08T01:44:41Z,2130000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,212.0,1.0,1.0,0.0,,,,,,,,,,,,,,
214,PT09M30.00S,2022-01-08T01:44:47.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,6.783837056504599,45.34313725490196,1610612742,33,48,2022-01-08T01:44:53Z,2140000,23.0,11.0,1,left,D. Finney-Smith driving Layup (2 PTS),[1627827],1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,2.59,Made,,,,,2.0,,,,,,,,,,,,,
215,PT09M23.00S,2022-01-08T01:44:54.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630224,92.32917214191852,48.529411764705884,1610612745,35,48,2022-01-08T01:45:02Z,2150000,-7.0,20.0,1,right,J. Green alley-oop DUNK (2 PTS) (J. Tate 2 AST),"[1630224, 1630256]",1610612745.0,HOU,alley-oop,,,Green,J. Green,,,,,2.1,Made,,,,,2.0,J. Tate,1630256.0,2.0,,,,,,,,,,
217,PT09M11.00S,2022-01-08T01:45:08.9Z,2,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612742,35,48,2022-01-08T01:45:20Z,2170000,,,0,,K. Porter Jr. shooting personal FOUL (2 PF) (Hardaway Jr. 2 FT),"[1629645, 203501]",1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Hardaway Jr.,203501.0
219,PT09M11.00S,2022-01-08T01:45:36.8Z,2,REGULAR,freethrow,1 of 2,[],203501,,,1610612742,35,49,2022-01-08T01:45:36Z,2190000,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (10 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
220,PT09M11.00S,2022-01-08T01:45:37.6Z,2,REGULAR,substitution,out,[],1630256,,,1610612742,35,49,2022-01-08T01:45:48Z,2200000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M11.00S,2022-01-08T01:45:37.6Z,2,REGULAR,substitution,out,[],1629650,,,1610612742,35,49,2022-01-08T01:45:48Z,2210000,,,0,,SUB out: M. Brown,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M11.00S,2022-01-08T01:45:37.6Z,2,REGULAR,substitution,in,[],1630231,,,1610612742,35,49,2022-01-08T01:45:48Z,2220000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M11.00S,2022-01-08T01:45:37.6Z,2,REGULAR,substitution,in,[],203939,,,1610612742,35,49,2022-01-08T01:45:48Z,2230000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M11.00S,2022-01-08T01:46:00.1Z,2,REGULAR,freethrow,2 of 2,[],203501,,,1610612742,35,50,2022-01-08T01:46:00Z,2240000,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (11 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
225,PT09M01.00S,2022-01-08T01:46:11.1Z,2,REGULAR,3pt,Jump Shot,[],1629726,67.7562417871222,28.921568627450984,1610612745,35,50,2022-01-08T01:46:17Z,2250000,-105.0,251.0,1,right,MISS G. Mathews 27' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,27.19,Missed,,,,,,,,,,,,,,,,,,
226,PT09M00.00S,2022-01-08T01:46:12.1Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,35,50,2022-01-08T01:46:17Z,2260000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,225.0,2.0,2.0,0.0,,,,,,,,,,,,,,
227,PT08M48.00S,2022-01-08T01:46:24.7Z,2,REGULAR,3pt,Jump Shot,[],1628467,31.35676741130092,31.862745098039213,1610612742,35,53,2022-01-08T01:46:29Z,2270000,91.0,242.0,1,left,M. Kleber 25' 3PT  (8 PTS) (J. Brunson 7 AST),"[1628467, 1628973]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,25.87,Made,,,,,8.0,J. Brunson,1628973.0,7.0,,,,,,,,,,
229,PT08M32.00S,2022-01-08T01:46:40.6Z,2,REGULAR,3pt,Jump Shot,[],1630231,72.35545335085413,80.14705882352942,1610612745,35,53,2022-01-08T01:46:48Z,2290000,151.0,207.0,1,right,MISS K. Martin Jr. 25' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,
230,PT08M30.00S,2022-01-08T01:46:42.6Z,2,REGULAR,rebound,offensive,[],1630224,,,1610612745,35,53,2022-01-08T01:46:48Z,2300000,,,0,,J. Green REBOUND (Off:1 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,229.0,2.0,1.0,1.0,,,,,,,,,,,,,,
231,PT08M27.00S,2022-01-08T01:46:49.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,35,53,2022-01-08T01:46:49Z,2310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M27.00S,2022-01-08T01:46:50.9Z,2,REGULAR,substitution,out,[],203501,,,1610612745,35,53,2022-01-08T01:46:53Z,2320000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M27.00S,2022-01-08T01:46:50.9Z,2,REGULAR,substitution,in,[],203493,,,1610612745,35,53,2022-01-08T01:46:53Z,2330000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M24.00S,2022-01-08T01:47:03.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629726,91.5407358738502,55.14705882352941,1610612745,37,53,2022-01-08T01:47:09Z,2340000,26.0,27.0,1,right,G. Mathews cutting Layup (8 PTS) (K. Porter Jr. 2 AST),"[1629726, 1629645]",1610612745.0,HOU,cutting,,,Mathews,G. Mathews,,,,,3.73,Made,,,,,8.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,
236,PT08M09.00S,2022-01-08T01:47:18.5Z,2,REGULAR,turnover,lost ball,[],1628973,,,1610612742,37,53,2022-01-08T01:47:22Z,2360000,,,0,,J. Brunson lost ball TURNOVER (1 TO),"[1628973, 1630231]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,1.0,Martin Jr.,1630231.0,,,,,
237,PT08M09.00S,2022-01-08T01:47:18.5Z,2,REGULAR,steal,,[],1630231,,,1610612745,37,53,2022-01-08T01:47:20Z,2370000,,,0,,K. Martin Jr. STEAL (1 STL),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M09.00S,2022-01-08T01:47:23.5Z,2,REGULAR,foul,personal,[],1628973,,,1610612745,37,53,2022-01-08T01:47:32Z,2380000,,,0,,J. Brunson take personal FOUL (2 PF),"[1628973, 1630231]",1610612742.0,DAL,take,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Martin Jr.,1630231.0
240,PT07M57.00S,2022-01-08T01:47:51.2Z,2,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612745,37,53,2022-01-08T01:48:04Z,2400000,,,0,,K. Porter Jr. bad pass out-of-bounds TURNOVER (1 TO),[1629645],1610612745.0,HOU,bad pass,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,1.0,,,202901.0,,,,
241,PT07M46.00S,2022-01-08T01:48:14.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,37,53,2022-01-08T01:48:14Z,2410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M37.00S,2022-01-08T01:48:36.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203939,8.360709592641262,51.470588235294116,1610612742,37,55,2022-01-08T01:48:41Z,2420000,-7.0,26.0,1,left,D. Powell cutting Layup (6 PTS) (R. Bullock 2 AST),"[203939, 203493]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,2.71,Made,,,,,6.0,R. Bullock,203493.0,2.0,,,,,,,,,,
244,PT07M25.00S,2022-01-08T01:48:47.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,92.32917214191852,48.28431372549019,1610612745,37,55,2022-01-08T01:48:55Z,2440000,-9.0,20.0,1,right,MISS K. Martin Jr. cutting DUNK,[1630231],1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,2.14,Missed,,,,,,,,,,,,,,,,,,
245,PT07M25.00S,2022-01-08T01:48:47.8Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,37,55,2022-01-08T01:48:55Z,2450000,,,0,,M. Kleber REBOUND (Off:0 Def:7),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,244.0,7.0,7.0,0.0,,,,,,,,,,,,,,
246,PT07M11.00S,2022-01-08T01:49:02.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,6.521024967148489,51.9607843137255,1610612742,37,57,2022-01-08T01:49:06Z,2460000,-10.0,9.0,1,left,D. Powell alley-oop DUNK (8 PTS) (J. Brunson 8 AST),"[203939, 1628973]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,1.32,Made,,,,,8.0,J. Brunson,1628973.0,8.0,,,,,,,,,,
248,PT07M11.00S,2022-01-08T01:49:06.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,37,57,2022-01-08T01:49:06Z,2480000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M11.00S,2022-01-08T01:50:29.9Z,2,REGULAR,substitution,out,[],1628021,,,1610612745,37,57,2022-01-08T01:51:48Z,2490000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M11.00S,2022-01-08T01:50:29.9Z,2,REGULAR,substitution,out,[],1630231,,,1610612745,37,57,2022-01-08T01:51:48Z,2500000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M11.00S,2022-01-08T01:50:29.9Z,2,REGULAR,substitution,out,[],1628467,,,1610612745,37,57,2022-01-08T01:51:48Z,2510000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M11.00S,2022-01-08T01:50:29.9Z,2,REGULAR,substitution,in,[],1626174,,,1610612745,37,57,2022-01-08T01:51:48Z,2520000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M11.00S,2022-01-08T01:50:29.9Z,2,REGULAR,substitution,in,[],1629717,,,1610612745,37,57,2022-01-08T01:51:48Z,2530000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M11.00S,2022-01-08T01:50:29.9Z,2,REGULAR,substitution,in,[],1630182,,,1610612745,37,57,2022-01-08T01:51:48Z,2540000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M47.00S,2022-01-08T01:52:22.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.72339027595268,48.28431372549019,1610612745,39,57,2022-01-08T01:52:29Z,2550000,-9.0,16.0,1,right,J. Green driving finger roll Layup (4 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,1.81,Made,,,,,4.0,,,,,,,,,,,,,
256,PT06M30.00S,2022-01-08T01:52:38.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,6.783837056504599,48.28431372549019,1610612742,39,59,2022-01-08T01:52:43Z,2560000,9.0,11.0,1,left,D. Powell alley-oop DUNK (10 PTS) (J. Brunson 9 AST),"[203939, 1628973]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,1.42,Made,,,,,10.0,J. Brunson,1628973.0,9.0,,,,,,,,,,
258,PT06M17.00S,2022-01-08T01:52:51.7Z,2,REGULAR,3pt,Jump Shot,[],1629717,90.75229960578186,4.901960784313726,1610612745,39,59,2022-01-08T01:52:58Z,2580000,-225.0,34.0,1,right,MISS A. Brooks 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,22.81,Missed,,,,,,,,,,,,,,,,,,
259,PT06M16.00S,2022-01-08T01:52:52.7Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,39,59,2022-01-08T01:52:58Z,2590000,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,258.0,2.0,2.0,0.0,,,,,,,,,,,,,,
260,PT06M05.00S,2022-01-08T01:53:04.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203939,5.863994743758213,53.18627450980392,1610612742,39,59,2022-01-08T01:53:10Z,2600000,-16.0,3.0,1,left,MISS D. Powell alley-oop Layup,[203939],1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,1.61,Missed,,,,,,,,,,,,,,,,,,
261,PT06M02.00S,2022-01-08T01:53:06.8Z,2,REGULAR,rebound,offensive,[],1628973,,,1610612742,39,59,2022-01-08T01:53:06Z,2610000,,,0,,J. Brunson REBOUND (Off:1 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,260.0,3.0,2.0,1.0,,,,,,,,,,,,,,
262,PT06M00.00S,2022-01-08T01:53:08.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630182,17.427726675427067,61.274509803921575,1610612742,39,59,2022-01-08T01:53:20Z,2620000,-56.0,111.0,1,left,MISS J. Green 12' driving floating Shot,[1630182],1610612742.0,DAL,driving floating,,,Green,J. Green,,,,,12.48,Missed,,,,,,,,,,,,,,,,,,
263,PT06M00.00S,2022-01-08T01:53:08.6Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,39,59,2022-01-08T01:53:20Z,2630000,,,0,,D. Powell REBOUND (Off:3 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,262.0,4.0,1.0,3.0,,,,,,,,,,,,,,
264,PT05M59.00S,2022-01-08T01:53:13.1Z,2,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612742,39,59,2022-01-08T01:53:29Z,2640000,,,0,,C. Wood shooting personal FOUL (1 PF) (Powell 2 FT),"[1626174, 203939]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Powell,203939.0
266,PT05M59.00S,2022-01-08T01:53:48.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203939,,,1610612742,39,60,2022-01-08T01:53:48Z,2660000,,,0,,D. Powell Free Throw 1 of 2 (11 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
267,PT05M59.00S,2022-01-08T01:53:49.2Z,2,REGULAR,substitution,out,[],1628973,,,1610612742,39,60,2022-01-08T01:53:57Z,2670000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M59.00S,2022-01-08T01:53:49.2Z,2,REGULAR,substitution,in,[],203504,,,1610612742,39,60,2022-01-08T01:53:57Z,2680000,,,0,,SUB in: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M59.00S,2022-01-08T01:54:11.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203939,,,1610612742,39,61,2022-01-08T01:54:11Z,2690000,,,0,,D. Powell Free Throw 2 of 2 (12 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
270,PT05M40.00S,2022-01-08T01:54:32.5Z,2,REGULAR,3pt,Jump Shot,[],1629726,68.28186596583443,81.86274509803921,1610612745,42,61,2022-01-08T01:54:40Z,2700000,159.0,246.0,1,right,G. Mathews 29' 3PT  (11 PTS) (J. Green 1 AST),"[1629726, 1630224]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,29.28,Made,,,,,11.0,J. Green,1630224.0,1.0,,,,,,,,,,
