actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
182,PT10M20.00S,2022-03-12T01:41:14.7Z,2,REGULAR,rebound,defensive,[],202722,,,1610612742,23,33,2022-03-12T01:45:30Z,1790000,,,0,,D. Bertans REBOUND (Off:1 Def:2),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,181.0,3.0,2.0,1.0,,,,,
183,PT10M14.00S,2022-03-12T01:41:21.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203504,10.5946123521682,56.61764705882353,1610612742,23,33,2022-03-12T01:41:43Z,1800000,-33.0,47.0,1,left,MISS T. Burke running Layup,[203504],1610612742.0,DAL,running,,,Burke,T. Burke,,,,,,,,,,Missed,,,5.76,,,,,,,,,,,,
184,PT10M13.00S,2022-03-12T01:41:22.7Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,23,33,2022-03-12T01:41:43Z,1810000,,,0,,D. Powell REBOUND (Off:4 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,183.0,4.0,0.0,4.0,,,,,
185,PT10M13.00S,2022-03-12T01:41:33.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203939,5.590000152587891,50.0,1610612742,23,35,2022-03-12T01:41:53Z,1820000,0.0,0.0,1,left,D. Powell putback Layup (12 PTS),[203939],1610612742.0,DAL,putback,,,Powell,D. Powell,,,,,,,,,,Made,12.0,,0.0,,,,,,,,,,,,
186,PT10M13.00S,2022-03-12T01:41:36.1Z,2,REGULAR,foul,personal,['1freethrow'],203471,,,1610612742,23,35,2022-03-12T01:41:44Z,1830000,,,0,,D. Schroder shooting personal FOUL (1 PF) (Powell 1 FT),"[203471, 203939]",1610612745.0,HOU,shooting,,,Schroder,D. Schroder,,,,,1179.0,1.0,0.0,Powell,203939.0,,,,,,,,,,,,,,,,
188,PT10M13.00S,2022-03-12T01:41:55.5Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],203939,,,1610612742,23,36,2022-03-12T01:41:55Z,1850000,,,0,,D. Powell Free Throw 1 of 1 (13 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
189,PT09M52.00S,2022-03-12T01:42:18.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,89.96386333771353,51.71568627450981,1610612745,25,36,2022-03-12T01:42:25Z,1860000,9.0,42.0,1,right,K. Martin Jr. driving Layup (7 PTS) (G. Mathews 1 AST),"[1630231, 1629726]",1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,Made,7.0,,4.27,G. Mathews,1629726.0,1.0,,,,,,,,,
191,PT09M42.00S,2022-03-12T01:42:29.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203504,8.623521681997373,50.245098039215684,1610612742,25,38,2022-03-12T01:42:35Z,1880000,-1.0,29.0,1,left,T. Burke driving Layup (4 PTS),[203504],1610612742.0,DAL,driving,,,Burke,T. Burke,,,,,,,,,,Made,4.0,,2.86,,,,,,,,,,,,
192,PT09M29.00S,2022-03-12T01:42:40.9Z,2,REGULAR,3pt,Jump Shot,[],1629726,63.9454664914586,49.26470588235294,1610612745,25,38,2022-03-12T01:42:47Z,1890000,-4.0,286.0,1,right,MISS G. Mathews 28' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,Missed,,,28.64,,,,,,,,,,,,
193,PT09M28.00S,2022-03-12T01:42:41.9Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,25,38,2022-03-12T01:42:47Z,1900000,,,0,,D. Powell REBOUND (Off:4 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,192.0,5.0,1.0,4.0,,,,,
194,PT09M20.00S,2022-03-12T01:42:51.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203504,13.87976346911958,50.73529411764706,1610612742,25,38,2022-03-12T01:43:03Z,1910000,-4.0,78.0,1,left,MISS T. Burke 7' pullup Shot,[203504],1610612742.0,DAL,pullup,,,Burke,T. Burke,,,,,,,,,,Missed,,,7.81,,,,,,,,,,,,
195,PT09M19.00S,2022-03-12T01:42:52.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,25,38,2022-03-12T01:43:03Z,1920000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,194.0,,,,,,,,
196,PT09M19.00S,2022-03-12T01:42:57.9Z,2,REGULAR,foul,personal,[],201569,,,1610612742,25,38,2022-03-12T01:43:11Z,1930000,,,0,,E. Gordon loose ball personal FOUL (1 PF),"[201569, 203939]",1610612745.0,HOU,loose ball,,,Gordon,E. Gordon,,,,,203177.0,1.0,0.0,Powell,203939.0,,,,,,,,,,,,,,,,
198,PT09M19.00S,2022-03-12T01:43:10.2Z,2,REGULAR,substitution,out,[],202722,,,1610612742,25,38,2022-03-12T01:43:30Z,1950000,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M19.00S,2022-03-12T01:43:10.2Z,2,REGULAR,substitution,in,[],1630182,,,1610612742,25,38,2022-03-12T01:43:30Z,1960000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M19.00S,2022-03-12T01:43:10.2Z,2,REGULAR,substitution,out,[],1630231,,,1610612742,25,38,2022-03-12T01:44:01Z,1965000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M19.00S,2022-03-12T01:43:10.2Z,2,REGULAR,substitution,in,[],1630578,,,1610612742,25,38,2022-03-12T01:44:01Z,1967500,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M11.00S,2022-03-12T01:43:31.8Z,2,REGULAR,turnover,bad pass,[],203915,,,1610612742,25,38,2022-03-12T01:44:52Z,1970000,,,0,,S. Dinwiddie bad pass TURNOVER (1 TO),"[203915, 1629726]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,1.0,,,,,,,,,Mathews,1629726.0,,,
201,PT09M11.00S,2022-03-12T01:43:31.8Z,2,REGULAR,steal,,[],1629726,,,1610612745,25,38,2022-03-12T01:51:55Z,1980000,,,0,,G. Mathews STEAL (1 STL),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M06.00S,2022-03-12T01:44:13.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,87.99277266754271,56.127450980392155,1610612745,27,38,2022-03-12T01:46:00Z,1990000,31.0,60.0,1,right,A. Sengun 6' Layup (4 PTS) (J. Christopher 1 AST),"[1630578, 1630528]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,Made,4.0,,6.77,J. Christopher,1630528.0,1.0,,,,,,,,,
203,PT08M55.00S,2022-03-12T01:44:13.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,27,38,2022-03-12T01:48:30Z,2000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M49.00S,2022-03-12T01:44:19.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203939,13.354139290407357,49.01960784313725,1610612742,27,40,2022-03-12T01:44:25Z,2030000,5.0,73.0,1,left,D. Powell 7' Layup (15 PTS) (S. Dinwiddie 3 AST),"[203939, 203915]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,Made,15.0,,7.32,S. Dinwiddie,203915.0,3.0,,,,,,,,,
209,PT08M49.00S,2022-03-12T01:44:25.2Z,2,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612742,27,40,2022-03-12T01:44:35Z,2040000,,,0,,A. Sengun shooting personal FOUL (2 PF) (Powell 1 FT),"[1630578, 203939]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,1179.0,2.0,0.0,Powell,203939.0,,,,,,,,,,,,,,,,
211,PT08M49.00S,2022-03-12T01:44:36.9Z,2,REGULAR,substitution,out,[],201569,,,1610612742,27,40,2022-03-12T01:44:52Z,2060000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M49.00S,2022-03-12T01:44:36.9Z,2,REGULAR,substitution,in,[],1628021,,,1610612742,27,40,2022-03-12T01:44:52Z,2070000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M49.00S,2022-03-12T01:44:52.3Z,2,REGULAR,substitution,out,[],203504,,,1610612742,27,40,2022-03-12T01:44:57Z,2080000,,,0,,SUB out: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M49.00S,2022-03-12T01:44:52.3Z,2,REGULAR,substitution,in,[],203493,,,1610612742,27,40,2022-03-12T01:44:57Z,2090000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M49.00S,2022-03-12T01:45:00.5Z,2,REGULAR,freethrow,1 of 1,[],203939,,,1610612742,27,41,2022-03-12T01:45:00Z,2100000,,,0,,D. Powell Free Throw 1 of 1 (16 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
216,PT08M38.00S,2022-03-12T01:45:12.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,90.09526938239159,48.529411764705884,1610612745,29,41,2022-03-12T01:45:17Z,2110000,-7.0,41.0,1,right,A. Sengun driving Layup (6 PTS) (J. Christopher 2 AST),"[1630578, 1630528]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,,,,,,Made,6.0,,4.13,J. Christopher,1630528.0,2.0,,,,,,,,,
218,PT08M24.00S,2022-03-12T01:45:26.8Z,2,REGULAR,3pt,Jump Shot,[],203915,34.641918528252305,46.32352941176471,1610612742,29,41,2022-03-12T01:45:39Z,2130000,18.0,273.0,1,left,MISS S. Dinwiddie 27' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Missed,,,27.37,,,,,,,,,,,,
219,PT08M23.00S,2022-03-12T01:45:27.8Z,2,REGULAR,rebound,defensive,[],1628021,,,1610612745,29,41,2022-03-12T01:45:39Z,2140000,,,0,,D. Nwaba REBOUND (Off:0 Def:1),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,218.0,1.0,1.0,0.0,,,,,
220,PT08M16.00S,2022-03-12T01:45:34.7Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],203471,79.45137976346912,61.51960784313726,1610612745,29,41,2022-03-12T01:49:23Z,2150000,58.0,141.0,1,right,MISS D. Schroder 15' running pullup Shot - blocked,"[203471, 203915]",1610612745.0,HOU,running pullup,,,Schroder,D. Schroder,,,,,,,,,,Missed,,,15.2,,,,,,,,,,,Dinwiddie,203915.0
221,PT08M16.00S,2022-03-12T01:45:34.7Z,2,REGULAR,block,,[],203915,,,1610612745,29,41,2022-03-12T01:45:38Z,2160000,,,0,,S. Dinwiddie BLOCK (1 BLK),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M15.00S,2022-03-12T01:45:35.7Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,29,41,2022-03-12T01:45:46Z,2170000,,,0,,J. Green REBOUND (Off:1 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,220.0,2.0,1.0,1.0,,,,,
223,PT08M03.00S,2022-03-12T01:45:48.2Z,2,REGULAR,turnover,bad pass,[],1628425,,,1610612742,29,41,2022-03-12T01:45:54Z,2180000,,,0,,S. Brown bad pass TURNOVER (1 TO),"[1628425, 1629726]",1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,1.0,,,,,,,,,Mathews,1629726.0,,,
224,PT08M03.00S,2022-03-12T01:45:48.2Z,2,REGULAR,steal,,[],1629726,,,1610612745,29,41,2022-03-12T01:45:50Z,2190000,,,0,,G. Mathews STEAL (2 STL),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M58.00S,2022-03-12T01:45:52.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628021,90.48948751642575,52.69607843137255,1610612745,31,41,2022-03-12T01:45:59Z,2200000,13.0,37.0,1,right,D. Nwaba running DUNK (2 PTS) (G. Mathews 2 AST),"[1628021, 1629726]",1610612745.0,HOU,running,,,Nwaba,D. Nwaba,,,,,,,,,,Made,2.0,,3.93,G. Mathews,1629726.0,2.0,,,,,,,,,
227,PT07M41.00S,2022-03-12T01:46:10.8Z,2,REGULAR,foul,offensive,[],203493,,,1610612742,31,41,2022-03-12T01:51:09Z,2220000,,,0,,R. Bullock offensive FOUL (2 PF),"[203493, 1629726]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,1628954.0,2.0,0.0,Mathews,1629726.0,,,,,,,,,,,,,,,,
229,PT07M41.00S,2022-03-12T01:46:10.8Z,2,REGULAR,turnover,offensive foul,[],203493,,,1610612742,31,41,2022-03-12T01:51:09Z,2240000,,,0,,R. Bullock offensive foul TURNOVER (1 TO),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,1628954.0,,,,,,,1.0,,,,,,,,,,,,,
230,PT07M41.00S,2022-03-12T01:46:31.4Z,2,REGULAR,substitution,out,[],1628425,,,1610612745,31,41,2022-03-12T01:46:35Z,2250000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M41.00S,2022-03-12T01:46:31.4Z,2,REGULAR,substitution,in,[],203504,,,1610612745,31,41,2022-03-12T01:46:35Z,2260000,,,0,,SUB in: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M26.00S,2022-03-12T01:46:49.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630578,90.3580814717477,50.245098039215684,1610612745,31,41,2022-03-12T01:46:55Z,2270000,1.0,38.0,1,right,MISS A. Sengun Hook,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,Missed,,,3.81,,,,,,,,,,,,
233,PT07M25.00S,2022-03-12T01:46:50.0Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,31,41,2022-03-12T01:46:55Z,2280000,,,0,,D. Powell REBOUND (Off:4 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,232.0,6.0,2.0,4.0,,,,,
234,PT07M14.00S,2022-03-12T01:46:59.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,10.068988173455978,47.30392156862745,1610612742,31,43,2022-03-12T01:47:04Z,2290000,13.0,42.0,1,left,S. Dinwiddie driving Layup (4 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Made,4.0,,4.42,,,,,,,,,,,,
235,PT07M12.00S,2022-03-12T01:47:07.2Z,2,REGULAR,turnover,inbound,[],1630578,,,1610612745,31,43,2022-03-12T01:47:17Z,2300000,,,0,,A. Sengun inbound TURNOVER (1 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,203177.0,,,,,,,1.0,,,,,,,,,,,,,
236,PT07M05.00S,2022-03-12T01:47:31.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203939,7.178055190538765,45.09803921568628,1610612742,31,45,2022-03-12T01:47:38Z,2310000,25.0,15.0,1,left,D. Powell turnaround Jump Shot (18 PTS),[203939],1610612742.0,DAL,turnaround,,,Powell,D. Powell,,,,,,,,,,Made,18.0,,2.87,,,,,,,,,,,,
237,PT07M00.00S,2022-03-12T01:47:40.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,31,45,2022-03-12T01:47:40Z,2320000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M00.00S,2022-03-12T01:49:39.7Z,2,REGULAR,substitution,out,[],203471,,,1610612745,31,45,2022-03-12T01:50:24Z,2330000,,,0,,SUB out: D. Schroder,[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M00.00S,2022-03-12T01:49:39.7Z,2,REGULAR,substitution,out,[],1629726,,,1610612745,31,45,2022-03-12T01:50:24Z,2340000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M00.00S,2022-03-12T01:49:39.7Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,31,45,2022-03-12T01:50:24Z,2350000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M00.00S,2022-03-12T01:49:39.7Z,2,REGULAR,substitution,in,[],1629645,,,1610612745,31,45,2022-03-12T01:50:24Z,2360000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M48.00S,2022-03-12T01:50:52.9Z,2,REGULAR,foul,offensive,[],1630578,,,1610612745,31,45,2022-03-12T01:51:10Z,2370000,,,0,,A. Sengun offensive FOUL (3 PF),"[1630578, 203939]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,1628954.0,3.0,0.0,Powell,203939.0,,,,,,,,,,,,,,,,
245,PT06M48.00S,2022-03-12T01:50:52.9Z,2,REGULAR,turnover,offensive foul,[],1630578,,,1610612745,31,45,2022-03-12T01:50:52Z,2390000,,,0,,A. Sengun offensive foul TURNOVER (2 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,1628954.0,,,,,,,2.0,,,,,,,,,,,,,
246,PT06M48.00S,2022-03-12T01:51:09.4Z,2,REGULAR,substitution,out,[],1630578,,,1610612742,31,45,2022-03-12T01:51:17Z,2400000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M48.00S,2022-03-12T01:51:09.4Z,2,REGULAR,substitution,in,[],1628981,,,1610612742,31,45,2022-03-12T01:51:17Z,2410000,,,0,,SUB in: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M48.00S,2022-03-12T01:51:29.2Z,2,REGULAR,instantreplay,request,[],0,,,1610612742,31,45,2022-03-12T01:52:24Z,2420000,,,0,,,[],,,support,,,,,,,,,1179.0,,,,,,,,,,,,,,,,,,Common Foul Upheld,,
249,PT06M28.00S,2022-03-12T01:53:07.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203915,20.71287779237845,61.029411764705884,1610612742,31,47,2022-03-12T01:53:14Z,2430000,-55.0,142.0,1,left,S. Dinwiddie 15' floating Jump Shot (6 PTS) (D. Powell 1 AST),"[203915, 203939]",1610612742.0,DAL,floating,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Made,6.0,,15.25,D. Powell,203939.0,1.0,,,,,,,,,
251,PT06M16.00S,2022-03-12T01:53:19.3Z,2,REGULAR,turnover,bad pass,[],1630528,,,1610612745,31,47,2022-03-12T01:53:26Z,2450000,,,0,,J. Christopher bad pass TURNOVER (1 TO),"[1630528, 1630182]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,1.0,,,,,,,,,Green,1630182.0,,,
252,PT06M16.00S,2022-03-12T01:53:19.3Z,2,REGULAR,steal,,[],1630182,,,1610612742,31,47,2022-03-12T01:53:22Z,2460000,,,0,,J. Green STEAL (2 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M55.00S,2022-03-12T01:53:40.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203915,33.459264126149804,42.15686274509804,1610612742,31,47,2022-03-12T01:53:51Z,2470000,39.0,262.0,1,left,MISS S. Dinwiddie 26' step back 3PT,[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Missed,,,26.49,,,,,,,,,,,,
254,PT05M54.00S,2022-03-12T01:53:41.7Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,31,47,2022-03-12T01:53:51Z,2480000,,,0,,D. Powell REBOUND (Off:5 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,253.0,7.0,2.0,5.0,,,,,
255,PT05M53.00S,2022-03-12T01:53:47.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612742,31,47,2022-03-12T01:54:01Z,2490000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M53.00S,2022-03-12T01:53:51.5Z,2,REGULAR,substitution,out,[],203939,,,1610612745,31,47,2022-03-12T01:53:59Z,2500000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M53.00S,2022-03-12T01:53:51.5Z,2,REGULAR,substitution,out,[],203915,,,1610612745,31,47,2022-03-12T01:53:59Z,2510000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M53.00S,2022-03-12T01:53:51.5Z,2,REGULAR,substitution,in,[],202722,,,1610612745,31,47,2022-03-12T01:53:59Z,2520000,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M53.00S,2022-03-12T01:53:51.5Z,2,REGULAR,substitution,in,[],1629029,,,1610612745,31,47,2022-03-12T01:53:59Z,2530000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M38.00S,2022-03-12T01:54:16.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630528,88.78120893561103,94.85294117647058,1610612745,31,47,2022-03-12T01:54:23Z,2540000,224.0,53.0,1,right,MISS J. Christopher 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,Missed,,,23.05,,,,,,,,,,,,
261,PT05M37.00S,2022-03-12T01:54:17.2Z,2,REGULAR,rebound,defensive,[],203504,,,1610612742,31,47,2022-03-12T01:54:23Z,2550000,,,0,,T. Burke REBOUND (Off:0 Def:1),[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,260.0,1.0,1.0,0.0,,,,,
262,PT05M28.00S,2022-03-12T01:54:27.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203504,9.543363994743759,53.67647058823529,1610612742,31,49,2022-03-12T01:54:34Z,2560000,-18.0,37.0,1,left,T. Burke driving finger roll Layup (6 PTS),[203504],1610612742.0,DAL,driving finger roll,,,Burke,T. Burke,,,,,,,,,,Made,6.0,,4.15,,,,,,,,,,,,
263,PT05M13.00S,2022-03-12T01:54:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,90.88370565045992,52.20588235294118,1610612745,33,49,2022-03-12T01:54:47Z,2570000,11.0,33.0,1,right,J. Christopher Layup (2 PTS) (K. Porter Jr. 1 AST),"[1630528, 1629645]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,Made,2.0,,3.5,K. Porter Jr.,1629645.0,1.0,,,,,,,,,
265,PT04M59.00S,2022-03-12T01:54:57.4Z,2,REGULAR,foul,personal,[],1628981,,,1610612742,33,49,2022-03-12T01:55:10Z,2590000,,,0,,B. Fernando personal FOUL (1 PF),"[1628981, 202722]",1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,1179.0,1.0,0.0,Bertans,202722.0,,,,,,,,,,,,,,,,
267,PT04M52.00S,2022-03-12T01:55:23.7Z,2,REGULAR,3pt,Jump Shot,[],1629029,32.802233902759525,70.83333333333334,1610612742,33,49,2022-03-12T01:55:33Z,2610000,-104.0,256.0,1,left,MISS L. Doncic 27' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Missed,,,27.62,,,,,,,,,,,,
268,PT04M51.00S,2022-03-12T01:55:24.7Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612745,33,49,2022-03-12T01:55:33Z,2620000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,267.0,3.0,3.0,0.0,,,,,
269,PT04M40.00S,2022-03-12T01:55:36.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628981,89.70105124835742,50.98039215686274,1610612745,35,49,2022-03-12T01:55:41Z,2630000,5.0,44.0,1,right,B. Fernando cutting DUNK (2 PTS) (J. Green 2 AST),"[1628981, 1630224]",1610612745.0,HOU,cutting,,,Fernando,B. Fernando,,,,,,,,,,Made,2.0,,4.46,J. Green,1630224.0,2.0,,,,,,,,,
271,PT04M28.00S,2022-03-12T01:55:50.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,9.806176084099869,52.20588235294118,1610612742,35,49,2022-03-12T01:56:20Z,2650000,-11.0,40.0,1,left,MISS J. Green cutting Layup - blocked,"[1630182, 1629645]",1610612742.0,DAL,cutting,,,Green,J. Green,,,,,,,,,,Missed,,,4.12,,,,,,,,,,,Porter Jr.,1629645.0
272,PT04M28.00S,2022-03-12T01:55:50.5Z,2,REGULAR,block,,[],1629645,,,1610612742,35,49,2022-03-12T01:55:55Z,2660000,,,0,,K. Porter Jr. BLOCK (1 BLK),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
