actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
92,PT04M55.00S,2022-02-01T01:27:07.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627780,6.652431011826544,53.92156862745098,1610612744,15,16,2022-02-01T01:27:12Z,920000,-20.0,10.0,1,left,G. Payton II cutting DUNK (2 PTS) (J. Toscano-Anderson 1 AST),"[1627780, 1629308]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,2.2,Made,,,,,,,,2.0,J. Toscano-Anderson,1629308.0,1.0,,,,,,,,
157,PT04M42.00S,2022-02-01T01:27:09.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,93.11760840998686,54.65686274509803,1610612745,15,16,2022-02-01T02:09:06Z,935000,23.0,12.0,1,right,MISS C. Wood driving Layup - blocked,"[1626174, 203952]",1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,2.63,Missed,,,,,,,,,,,,,,,,,Wiggins,203952.0,
158,PT04M42.00S,2022-02-01T01:27:09.6Z,1,REGULAR,block,,[],203952,,,1610612745,15,16,2022-02-01T01:36:50Z,937500,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT04M39.00S,2022-02-01T01:27:12.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,15,16,2022-02-01T02:09:06Z,938750,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,157.0,,,,,,,,,,,,,,,,,,
160,PT04M39.00S,2022-02-01T01:27:15.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,15,16,2022-02-01T01:37:40Z,939375,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M31.00S,2022-02-01T01:27:52.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626174,67.62483574244416,44.11764705882353,1610612745,15,16,2022-02-01T01:37:12Z,940000,-29.0,252.0,1,right,MISS C. Wood 25' step back 3PT,[1626174],1610612745.0,HOU,step back,,,Wood,C. Wood,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,,
95,PT04M28.00S,2022-02-01T01:27:55.5Z,1,REGULAR,rebound,offensive,[],1630231,,,1610612745,15,16,2022-02-01T01:27:58Z,950000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:0),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,94.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
96,PT04M22.00S,2022-02-01T01:28:01.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,92.46057818659659,56.372549019607845,1610612745,17,16,2022-02-01T01:28:05Z,960000,32.0,18.0,1,right,C. Wood driving Layup (11 PTS) (K. Porter Jr. 4 AST),"[1626174, 1629645]",1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,3.68,Made,,,,,,,,11.0,K. Porter Jr.,1629645.0,4.0,,,,,,,,
98,PT04M02.00S,2022-02-01T01:28:20.4Z,1,REGULAR,3pt,Jump Shot,[],201939,37.00722733245729,47.30392156862745,1610612744,17,16,2022-02-01T01:28:25Z,980000,13.0,295.0,1,left,MISS S. Curry 29' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,29.57,Missed,,,,,,,,,,,,,,,,,,,
99,PT04M00.00S,2022-02-01T01:28:22.4Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,17,16,2022-02-01T01:28:25Z,990000,,,0,,C. Wood REBOUND (Off:0 Def:4),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,98.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
100,PT03M52.00S,2022-02-01T01:28:31.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,93.64323258869908,48.529411764705884,1610612745,17,16,2022-02-01T01:28:36Z,1000000,-7.0,7.0,1,right,MISS K. Martin Jr. Layup - blocked,"[1630231, 201939]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,1.04,Missed,,,,,,,,,,,,,,,,,Curry,201939.0,
188,PT03M52.00S,2022-02-01T01:28:31.0Z,1,REGULAR,block,,[],201939,,,1610612745,17,16,2022-02-01T01:40:56Z,1005000,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M51.00S,2022-02-01T01:28:32.0Z,1,REGULAR,rebound,offensive,[],1630231,,,1610612745,17,16,2022-02-01T01:29:52Z,1010000,,,0,,K. Martin Jr. REBOUND (Off:2 Def:0),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,100.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
102,PT03M50.00S,2022-02-01T01:28:35.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,94.1688567674113,50.73529411764706,1610612745,17,16,2022-02-01T01:33:52Z,1020000,4.0,2.0,1,right,MISS K. Martin Jr. putback Layup - blocked,"[1630231, 1629308]",1610612745.0,HOU,putback,,,Martin Jr.,K. Martin Jr.,,,,,0.44,Missed,,,,,,,,,,,,,,,,,Toscano-Anderson,1629308.0,
103,PT03M50.00S,2022-02-01T01:28:35.4Z,1,REGULAR,block,,[],1629308,,,1610612745,17,16,2022-02-01T01:28:38Z,1030000,,,0,,J. Toscano-Anderson BLOCK (1 BLK),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M49.00S,2022-02-01T01:28:36.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,17,16,2022-02-01T01:28:52Z,1040000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,102.0,,,,,,,,,,,,,,,,,,
105,PT03M49.00S,2022-02-01T01:28:40.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,17,16,2022-02-01T01:28:57Z,1050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M40.00S,2022-02-01T01:29:05.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626174,92.59198423127464,52.450980392156865,1610612745,19,16,2022-02-01T01:29:12Z,1060000,12.0,17.0,1,right,C. Wood DUNK (13 PTS) (K. Porter Jr. 5 AST),"[1626174, 1629645]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,2.11,Made,,,,,,,,13.0,K. Porter Jr.,1629645.0,5.0,,,,,,,,
108,PT03M25.00S,2022-02-01T01:29:21.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,6.389618922470433,53.18627450980392,1610612744,19,18,2022-02-01T01:29:34Z,1080000,-16.0,8.0,1,left,S. Curry driving Layup (2 PTS) (J. Poole 1 AST),"[201939, 1629673]",1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,1.76,Made,,,,,,,,2.0,J. Poole,1629673.0,1.0,,,,,,,,
110,PT03M13.00S,2022-02-01T01:29:32.4Z,1,REGULAR,3pt,Jump Shot,[],1629726,95.6143232588699,4.901960784313726,1610612745,19,18,2022-02-01T01:29:36Z,1100000,-225.0,-11.0,1,right,MISS G. Mathews 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,22.58,Missed,,,,,,,,,,,,,,,,,,,
111,PT03M13.00S,2022-02-01T01:29:32.4Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,19,18,2022-02-01T01:29:36Z,1110000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,110.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
112,PT03M07.00S,2022-02-01T01:29:38.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,31.61957950065703,72.05882352941177,1610612744,19,21,2022-02-01T01:35:24Z,1120000,-110.0,245.0,1,left,J. Poole 26' 3PT running pullup (3 PTS),[1629673],1610612744.0,GSW,running pullup,,,Poole,J. Poole,,,,,26.84,Made,,,,,,,,3.0,,,,,,,,,,,
113,PT02M49.00S,2022-02-01T01:29:56.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.32917214191852,49.26470588235294,1610612745,21,21,2022-02-01T01:30:01Z,1130000,-4.0,20.0,1,right,J. Green cutting finger roll Layup (6 PTS) (K. Martin Jr. 1 AST),"[1630224, 1630231]",1610612745.0,HOU,cutting finger roll,,,Green,J. Green,,,,,1.99,Made,,,,,,,,6.0,K. Martin Jr.,1630231.0,1.0,,,,,,,,
115,PT02M31.00S,2022-02-01T01:30:14.8Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,21,21,2022-02-01T01:30:18Z,1150000,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1630231]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,1.0,Martin Jr.,1630231.0,,,,,,,,,,,,
116,PT02M31.00S,2022-02-01T01:30:14.8Z,1,REGULAR,steal,,[],1630231,,,1610612745,21,21,2022-02-01T01:30:17Z,1160000,,,0,,K. Martin Jr. STEAL (1 STL),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M26.00S,2022-02-01T01:30:22.5Z,1,REGULAR,foul,personal,['2freethrow'],203952,,,1610612745,21,21,2022-02-01T01:30:37Z,1170000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Wood 2 FT),"[203952, 1626174]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Wood,1626174.0,,,
119,PT02M26.00S,2022-02-01T01:31:04.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626174,,,1610612745,21,21,2022-02-01T01:31:04Z,1190000,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,,
120,PT02M26.00S,2022-02-01T01:31:04.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,21,21,2022-02-01T01:31:04Z,1200000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,119.0,,,,,,,,,,,,,,,,,,
121,PT02M26.00S,2022-02-01T01:31:06.8Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,21,21,2022-02-01T01:31:19Z,1210000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M26.00S,2022-02-01T01:31:06.8Z,1,REGULAR,substitution,out,[],1629645,,,1610612745,21,21,2022-02-01T01:31:19Z,1220000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M26.00S,2022-02-01T01:31:06.8Z,1,REGULAR,substitution,out,[],201939,,,1610612745,21,21,2022-02-01T01:31:19Z,1230000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M26.00S,2022-02-01T01:31:06.8Z,1,REGULAR,substitution,in,[],1630528,,,1610612745,21,21,2022-02-01T01:31:19Z,1240000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M26.00S,2022-02-01T01:31:06.8Z,1,REGULAR,substitution,in,[],201569,,,1610612745,21,21,2022-02-01T01:31:19Z,1250000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M26.00S,2022-02-01T01:31:06.8Z,1,REGULAR,substitution,in,[],1627814,,,1610612745,21,21,2022-02-01T01:31:19Z,1260000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M26.00S,2022-02-01T01:31:26.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626174,,,1610612745,22,21,2022-02-01T01:31:26Z,1270000,,,0,,C. Wood Free Throw 2 of 2 (14 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,,,,14.0,,,,,,,,,,,
128,PT02M03.00S,2022-02-01T01:31:50.3Z,1,REGULAR,3pt,Jump Shot,[],1629308,29.25427069645204,81.12745098039215,1610612744,22,21,2022-02-01T01:31:57Z,1280000,-156.0,222.0,1,left,MISS J. Toscano-Anderson 27' 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,27.15,Missed,,,,,,,,,,,,,,,,,,,
129,PT01M59.00S,2022-02-01T01:31:54.3Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,22,21,2022-02-01T01:31:57Z,1290000,,,0,,C. Wood REBOUND (Off:0 Def:5),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,128.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
130,PT01M57.00S,2022-02-01T01:31:55.7Z,1,REGULAR,turnover,lost ball,[],1626174,,,1610612745,22,21,2022-02-01T01:32:00Z,1300000,,,0,,C. Wood lost ball TURNOVER (1 TO),"[1626174, 1627780]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,1.0,Payton II,1627780.0,,,,,,,,,,,,
131,PT01M57.00S,2022-02-01T01:31:55.7Z,1,REGULAR,steal,,[],1627780,,,1610612744,22,21,2022-02-01T01:31:58Z,1310000,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M53.00S,2022-02-01T01:31:59.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203952,26.49474375821288,15.686274509803921,1610612744,22,21,2022-02-01T01:32:03Z,1320000,172.0,197.0,1,left,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
133,PT01M51.00S,2022-02-01T01:32:01.7Z,1,REGULAR,rebound,defensive,[],1629726,,,1610612745,22,21,2022-02-01T01:32:01Z,1330000,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
134,PT01M42.00S,2022-02-01T01:32:10.8Z,1,REGULAR,3pt,Jump Shot,[],1629726,67.09921156373193,72.30392156862744,1610612745,25,21,2022-02-01T01:32:16Z,1340000,112.0,257.0,1,right,G. Mathews 28' 3PT  (3 PTS) (J. Christopher 1 AST),"[1629726, 1630528]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,28.0,Made,,,,,,,,3.0,J. Christopher,1630528.0,1.0,,,,,,,,
136,PT01M20.00S,2022-02-01T01:32:32.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,5.995400788436268,55.392156862745104,1610612744,25,23,2022-02-01T01:39:52Z,1360000,-27.0,4.0,1,left,A. Wiggins Layup (5 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,2.73,Made,,,,,,,,5.0,,,,,,,,,,,
137,PT01M08.00S,2022-02-01T01:32:44.9Z,1,REGULAR,3pt,Jump Shot,[],1626174,66.83639947437582,56.127450980392155,1610612745,25,23,2022-02-01T01:32:49Z,1370000,31.0,259.0,1,right,MISS C. Wood 26' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
138,PT01M07.00S,2022-02-01T01:32:45.9Z,1,REGULAR,rebound,defensive,[],1627814,,,1610612744,25,23,2022-02-01T01:34:10Z,1380000,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
139,PT00M57.20S,2022-02-01T01:32:59.5Z,1,REGULAR,foul,offensive,[],1629673,,,1610612744,25,23,2022-02-01T01:33:07Z,1390000,,,0,,J. Poole charge offensive FOUL (1 PF),"[1629673, 1629726]",1610612744.0,GSW,charge,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Mathews,1629726.0,,,
141,PT00M57.20S,2022-02-01T01:32:59.5Z,1,REGULAR,turnover,offensive foul,[],1629673,,,1610612744,25,23,2022-02-01T01:32:59Z,1410000,,,0,,J. Poole offensive foul TURNOVER (1 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,1.0,,,,,,,1627962.0,,,,,,,
142,PT00M57.20S,2022-02-01T01:33:14.3Z,1,REGULAR,substitution,out,[],1626174,,,1610612745,25,23,2022-02-01T01:33:18Z,1420000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M57.20S,2022-02-01T01:33:14.3Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,25,23,2022-02-01T01:33:18Z,1430000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M40.60S,2022-02-01T01:33:37.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630231,78.9257555847569,8.333333333333332,1610612745,25,23,2022-02-01T01:33:41Z,1440000,-208.0,146.0,1,right,MISS K. Martin Jr. 25' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
145,PT00M38.60S,2022-02-01T01:33:39.3Z,1,REGULAR,rebound,defensive,[],1627814,,,1610612744,25,23,2022-02-01T01:33:58Z,1450000,,,0,,D. Lee REBOUND (Off:0 Def:2),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,144.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
146,PT00M28.40S,2022-02-01T01:33:49.6Z,1,REGULAR,turnover,bad pass,[],1629673,,,1610612744,25,23,2022-02-01T01:33:53Z,1460000,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 1629726]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,2.0,Mathews,1629726.0,,,,,,,,,,,,
147,PT00M28.40S,2022-02-01T01:33:49.6Z,1,REGULAR,steal,,[],1629726,,,1610612745,25,23,2022-02-01T01:33:51Z,1470000,,,0,,G. Mathews STEAL (1 STL),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M06.00S,2022-02-01T01:34:13.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629308,,,1610612745,25,23,2022-02-01T01:34:30Z,1480000,,,0,,J. Toscano-Anderson shooting personal FOUL (1 PF) (Sengun 2 FT),"[1629308, 1630578]",1610612744.0,GSW,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Sengun,1630578.0,,,
150,PT00M06.00S,2022-02-01T01:34:42.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630578,,,1610612745,25,23,2022-02-01T01:34:42Z,1500000,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Missed,,,,,,,,,,,,,,,,,,,
151,PT00M06.00S,2022-02-01T01:34:42.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,25,23,2022-02-01T01:34:42Z,1510000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,
152,PT00M06.00S,2022-02-01T01:34:42.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630578,,,1610612745,25,23,2022-02-01T01:35:10Z,1520000,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Missed,,,,,,,,,,,,,,,,,,,
153,PT00M03.60S,2022-02-01T01:34:45.1Z,1,REGULAR,rebound,defensive,[],1629308,,,1610612744,25,23,2022-02-01T01:35:10Z,1530000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:1),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,152.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
154,PT00M00.20S,2022-02-01T01:35:07.2Z,1,REGULAR,3pt,Jump Shot,[],1629673,42.657687253613666,34.80392156862745,1610612744,25,23,2022-02-01T01:41:23Z,1540000,76.0,348.0,1,left,MISS J. Poole 35' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,35.67,Missed,,,,,,,,,,,,,,,,,,,
155,PT00M00.20S,2022-02-01T01:35:07.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,25,23,2022-02-01T01:35:13Z,1550000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,,,
156,PT00M00.00S,2022-02-01T01:35:19.1Z,1,REGULAR,period,end,[],0,,,1610612744,25,23,2022-02-01T01:35:19Z,1560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-02-01T01:37:38.0Z,2,REGULAR,substitution,out,['startperiod'],1627780,,,1610612744,25,23,2022-02-01T01:38:00Z,1570000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-02-01T01:37:38.0Z,2,REGULAR,substitution,out,['startperiod'],1627814,,,1610612744,25,23,2022-02-01T01:38:00Z,1580000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-02-01T01:37:38.0Z,2,REGULAR,substitution,out,['startperiod'],203952,,,1610612744,25,23,2022-02-01T01:38:00Z,1590000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-02-01T01:37:38.0Z,2,REGULAR,substitution,in,['startperiod'],1630228,,,1610612744,25,23,2022-02-01T01:38:00Z,1600000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-02-01T01:37:38.0Z,2,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,25,23,2022-02-01T01:38:00Z,1610000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-02-01T01:37:38.0Z,2,REGULAR,substitution,in,['startperiod'],202691,,,1610612744,25,23,2022-02-01T01:38:00Z,1620000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-02-01T01:38:01.4Z,2,REGULAR,period,start,[],0,,,1610612745,25,23,2022-02-01T01:38:01Z,1630000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M37.00S,2022-02-01T01:38:23.6Z,2,REGULAR,3pt,Jump Shot,[],201569,80.23981603153744,6.862745098039216,1610612745,25,23,2022-02-01T01:38:33Z,1640000,-216.0,133.0,1,right,MISS E. Gordon 25' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,,
169,PT11M35.00S,2022-02-01T01:38:31.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,25,23,2022-02-01T01:38:31Z,1650000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,168.0,,,,,,,,,,,,,,,,,,
170,PT11M35.00S,2022-02-01T01:38:33.8Z,2,REGULAR,foul,personal,[],202691,,,1610612745,25,23,2022-02-01T01:41:22Z,1660000,,,0,,K. Thompson loose ball personal FOUL (1 PF),"[202691, 1630578]",1610612744.0,GSW,loose ball,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Sengun,1630578.0,,,
172,PT11M22.00S,2022-02-01T01:38:58.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,71.69842312746385,15.196078431372548,1610612745,25,23,2022-02-01T01:59:22Z,1680000,-174.0,214.0,1,right,MISS G. Mathews 27' pullup 3PT,[1629726],1610612745.0,HOU,pullup,,,Mathews,G. Mathews,,,,,27.54,Missed,,,,,,,,,,,,,,,,,,,
173,PT11M22.00S,2022-02-01T01:39:01.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,25,23,2022-02-01T01:39:01Z,1690000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,172.0,,,,,,,,,,,,,,,,,,
174,PT11M22.00S,2022-02-01T01:39:02.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,25,23,2022-02-01T01:39:02Z,1700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M12.00S,2022-02-01T01:39:19.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630528,82.21090670170827,97.79411764705883,1610612745,25,23,2022-02-01T01:39:24Z,1710000,239.0,115.0,1,right,MISS J. Christopher 26' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,26.51,Missed,,,,,,,,,,,,,,,,,,,
176,PT11M08.00S,2022-02-01T01:39:23.8Z,2,REGULAR,rebound,offensive,[],1630231,,,1610612745,25,23,2022-02-01T01:39:24Z,1720000,,,0,,K. Martin Jr. REBOUND (Off:3 Def:0),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,175.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
177,PT11M05.00S,2022-02-01T01:39:26.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201569,89.56964520367937,50.49019607843137,1610612745,27,23,2022-02-01T01:39:31Z,1730000,2.0,46.0,1,right,E. Gordon driving finger roll Layup (2 PTS) (G. Mathews 1 AST),"[201569, 1629726]",1610612745.0,HOU,driving finger roll,,,Gordon,E. Gordon,,,,,4.56,Made,,,,,,,,2.0,G. Mathews,1629726.0,1.0,,,,,,,,
