actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
275,PT06M31.00S,2021-11-28T02:00:12.2Z,2,REGULAR,3pt,Jump Shot,[],1628970,34.510512483574246,23.284313725490197,1610612766,56,47,2021-11-28T02:00:19Z,2740000,134.0,272.0,1,left,MISS M. Bridges 30' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,30.29,Missed,,,,,,,,,,,,,,,,,,,
276,PT06M30.00S,2021-11-28T02:00:13.2Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,56,47,2021-11-28T02:00:19Z,2750000,,,0,,C. Wood REBOUND (Off:4 Def:6),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,275.0,10.0,6.0,4.0,,,,,,
277,PT06M15.00S,2021-11-28T02:00:28.8Z,2,REGULAR,turnover,bad pass,[],1629645,,,1610612745,56,47,2021-11-28T02:03:04Z,2760000,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 1626179]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,1.0,Rozier,1626179.0,,,
278,PT06M15.00S,2021-11-28T02:00:28.8Z,2,REGULAR,steal,,[],1626179,,,1610612766,56,47,2021-11-28T02:00:30Z,2770000,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT06M15.00S,2021-11-28T02:00:36.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201569,,,1610612766,56,47,2021-11-28T02:00:51Z,2780000,,,0,,E. Gordon clear-path personal FOUL (2 PF) (Rozier 2 FT),"[201569, 1626179]",1610612745.0,HOU,clear-path,,,Gordon,E. Gordon,,,,,,,,,,,1628954.0,2.0,0.0,Rozier,1626179.0,,,,,,,,,,
281,PT06M15.00S,2021-11-28T02:00:55.1Z,2,REGULAR,instantreplay,request,[],0,,,1610612766,56,47,2021-11-28T02:01:37Z,2800000,,,0,,,[],,,support,,,,,,,,,,,,,,,2004.0,,,,,,,,,,,,Clear Path - Supported Call,,
282,PT06M15.00S,2021-11-28T02:01:55.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626179,,,1610612766,56,48,2021-11-28T02:01:55Z,2810000,,,0,,T. Rozier clear-path Free Throw 1 of 2 (4 PTS),[1626179],1610612766.0,CHA,clear-path,,,Rozier,T. Rozier,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
283,PT06M15.00S,2021-11-28T02:02:11.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626179,,,1610612766,56,49,2021-11-28T02:02:11Z,2820000,,,0,,T. Rozier clear-path Free Throw 2 of 2 (5 PTS),[1626179],1610612766.0,CHA,clear-path,,,Rozier,T. Rozier,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
284,PT06M07.00S,2021-11-28T02:02:31.6Z,2,REGULAR,foul,offensive,[],1630163,,,1610612745,56,49,2021-11-28T02:13:35Z,2830000,,,0,,L. Ball offensive FOUL (1 PF),"[1630163, 1629726]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,1626300.0,1.0,0.0,Mathews,1629726.0,,,,,,,,,,
286,PT06M07.00S,2021-11-28T02:02:31.6Z,2,REGULAR,turnover,offensive foul,[],1630163,,,1610612766,56,49,2021-11-28T02:13:35Z,2850000,,,0,,L. Ball offensive foul TURNOVER (2 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,1626300.0,,,,,,,,,2.0,,,,,
287,PT05M50.00S,2021-11-28T02:03:01.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629645,67.23061760840999,45.34313725490196,1610612745,56,49,2021-11-28T02:03:08Z,2860000,-23.0,256.0,1,right,MISS K. Porter Jr. 25' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
288,PT05M48.00S,2021-11-28T02:03:03.3Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,56,49,2021-11-28T02:03:08Z,2870000,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,287.0,1.0,1.0,0.0,,,,,,
289,PT05M42.00S,2021-11-28T02:03:10.2Z,2,REGULAR,turnover,bad pass,[],1628970,,,1610612766,56,49,2021-11-28T02:03:14Z,2880000,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628970, 1629645]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,1.0,Porter Jr.,1629645.0,,,
290,PT05M42.00S,2021-11-28T02:03:10.2Z,2,REGULAR,steal,,[],1629645,,,1610612745,56,49,2021-11-28T02:03:12Z,2890000,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M36.00S,2021-11-28T02:03:15.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626174,92.72339027595268,49.50980392156863,1610612745,58,49,2021-11-28T02:03:25Z,2900000,-2.0,16.0,1,right,C. Wood alley-oop DUNK (11 PTS) (J. Tate 1 AST),"[1626174, 1630256]",1610612745.0,HOU,alley-oop,,,Wood,C. Wood,,,,,1.61,Made,11.0,J. Tate,1630256.0,1.0,,,,,,,,,,,,,,,
293,PT05M24.00S,2021-11-28T02:03:27.6Z,2,REGULAR,3pt,Jump Shot,[],1628970,6.389618922470433,4.166666666666666,1610612766,58,52,2021-11-28T02:03:32Z,2920000,229.0,8.0,1,left,M. Bridges 3PT  (9 PTS) (P. Washington 2 AST),"[1628970, 1629023]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,22.93,Made,9.0,P. Washington,1629023.0,2.0,,,,,,,,,,,,,,,
295,PT05M02.00S,2021-11-28T02:03:49.0Z,2,REGULAR,3pt,Jump Shot,[],1630256,70.90998685939553,21.813725490196077,1610612745,58,52,2021-11-28T02:03:55Z,2940000,-141.0,221.0,1,right,MISS J. Tate 26' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
296,PT05M01.00S,2021-11-28T02:03:50.0Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,58,52,2021-11-28T02:03:55Z,2950000,,,0,,L. Ball REBOUND (Off:2 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,295.0,5.0,3.0,2.0,,,,,,
297,PT04M53.00S,2021-11-28T02:04:01.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612766,58,52,2021-11-28T02:04:13Z,2960000,,,0,,C. Wood shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1626174, 1626162]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,,,,,,,1626300.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,
299,PT04M53.00S,2021-11-28T02:04:26.5Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,58,53,2021-11-28T02:04:26Z,2980000,,,0,,K. Oubre Jr. Free Throw 1 of 2 (11 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
300,PT04M53.00S,2021-11-28T02:04:42.7Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,58,54,2021-11-28T02:04:42Z,2990000,,,0,,K. Oubre Jr. Free Throw 2 of 2 (12 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
301,PT04M39.00S,2021-11-28T02:05:00.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,93.64323258869908,50.245098039215684,1610612745,60,54,2021-11-28T02:05:04Z,3000000,1.0,7.0,1,right,C. Wood alley-oop DUNK (13 PTS) (K. Porter Jr. 4 AST),"[1626174, 1629645]",1610612745.0,HOU,alley-oop,,,Wood,C. Wood,,,,,0.74,Made,13.0,K. Porter Jr.,1629645.0,4.0,,,,,,,,,,,,,,,
303,PT04M22.00S,2021-11-28T02:05:17.0Z,2,REGULAR,3pt,Jump Shot,[],1626179,23.603810775295663,87.00980392156863,1610612766,60,57,2021-11-28T02:05:20Z,3020000,-185.0,169.0,1,left,T. Rozier 25' 3PT  (8 PTS) (L. Ball 4 AST),"[1626179, 1630163]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.08,Made,8.0,L. Ball,1630163.0,4.0,,,,,,,,,,,,,,,
305,PT04M07.00S,2021-11-28T02:05:31.3Z,2,REGULAR,turnover,lost ball,[],1629645,,,1610612745,60,57,2021-11-28T02:05:35Z,3040000,,,0,,K. Porter Jr. lost ball TURNOVER (2 TO),"[1629645, 1630163]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,2.0,Ball,1630163.0,,,
306,PT04M07.00S,2021-11-28T02:05:31.3Z,2,REGULAR,steal,,[],1630163,,,1610612766,60,57,2021-11-28T02:05:33Z,3050000,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M03.00S,2021-11-28T02:05:35.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629023,5.732588699080158,54.41176470588235,1610612766,60,59,2021-11-28T02:05:40Z,3060000,-22.0,1.0,1,left,P. Washington alley-oop Layup (2 PTS) (L. Ball 5 AST),"[1629023, 1630163]",1610612766.0,CHA,alley-oop,,,Washington,P. Washington,,,,,2.21,Made,2.0,L. Ball,1630163.0,5.0,,,,,,,,,,,,,,,
309,PT03M53.00S,2021-11-28T02:05:45.6Z,2,REGULAR,3pt,Jump Shot,[],201569,71.30420499342969,79.65686274509804,1610612745,63,59,2021-11-28T02:05:49Z,3080000,148.0,217.0,1,right,E. Gordon 26' 3PT pullup (6 PTS),[201569],1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,26.3,Made,6.0,,,,,,,,,,,,,,,,,,
310,PT03M52.00S,2021-11-28T02:05:53.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,63,59,2021-11-28T02:05:53Z,3090000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M52.00S,2021-11-28T02:08:11.9Z,2,REGULAR,substitution,out,[],1626162,,,1610612766,63,59,2021-11-28T02:08:39Z,3100000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M52.00S,2021-11-28T02:08:11.9Z,2,REGULAR,substitution,in,[],202330,,,1610612766,63,59,2021-11-28T02:08:39Z,3110000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M34.00S,2021-11-28T02:09:07.6Z,2,REGULAR,turnover,lost ball,[],1628970,,,1610612766,63,59,2021-11-28T02:09:12Z,3120000,,,0,,M. Bridges lost ball TURNOVER (2 TO),"[1628970, 1629726]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,2.0,Mathews,1629726.0,,,
314,PT03M34.00S,2021-11-28T02:09:07.6Z,2,REGULAR,steal,,[],1629726,,,1610612745,63,59,2021-11-28T02:09:09Z,3130000,,,0,,G. Mathews STEAL (1 STL),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M28.00S,2021-11-28T02:09:13.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201569,63.55124835742444,47.549019607843135,1610612745,66,59,2021-11-28T02:09:21Z,3140000,-12.0,290.0,1,right,E. Gordon 29' 3PT  (9 PTS) (J. Tate 2 AST),"[201569, 1630256]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,29.04,Made,9.0,J. Tate,1630256.0,2.0,,,,,,,,,,,,,,,
317,PT03M13.00S,2021-11-28T02:09:28.7Z,2,REGULAR,2pt,Jump Shot,[],1630163,9.543363994743759,17.892156862745097,1610612766,66,61,2021-11-28T02:09:32Z,3160000,161.0,37.0,1,left,L. Ball 16' fadeaway Jump Shot (13 PTS),[1630163],1610612766.0,CHA,fadeaway,,,Ball,L. Ball,,,,,16.48,Made,13.0,,,,,,,,,,,,,,,,,,
318,PT02M49.00S,2021-11-28T02:09:52.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,92.06636005256242,47.549019607843135,1610612745,66,61,2021-11-28T02:12:12Z,3170000,-12.0,22.0,1,right,MISS C. Wood driving Layup,[1626174],1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,2.53,Missed,,,,,,,,,,,,,,,,,,,
319,PT02M48.00S,2021-11-28T02:09:53.3Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,66,61,2021-11-28T02:10:00Z,3180000,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,318.0,3.0,2.0,1.0,,,,,,
320,PT02M33.00S,2021-11-28T02:10:11.8Z,2,REGULAR,turnover,traveling,[],1628970,,,1610612766,66,61,2021-11-28T02:10:18Z,3190000,,,0,,M. Bridges traveling TURNOVER (3 TO),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,1628954.0,,,,,,,,,3.0,,,,,
321,PT02M14.00S,2021-11-28T02:10:46.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626174,90.09526938239159,53.92156862745098,1610612745,68,61,2021-11-28T02:10:52Z,3200000,20.0,41.0,1,right,C. Wood driving floating Jump Shot (15 PTS),[1626174],1610612745.0,HOU,driving floating,,,Wood,C. Wood,,,,,4.51,Made,15.0,,,,,,,,,,,,,,,,,,
322,PT02M05.00S,2021-11-28T02:10:56.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202330,8.886333771353483,54.166666666666664,1610612766,68,61,2021-11-28T02:11:04Z,3210000,-21.0,31.0,1,left,MISS G. Hayward driving Layup,[202330],1610612766.0,CHA,driving,,,Hayward,G. Hayward,,,,,3.73,Missed,,,,,,,,,,,,,,,,,,,
323,PT02M05.00S,2021-11-28T02:10:56.7Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,68,61,2021-11-28T02:11:04Z,3220000,,,0,,C. Wood REBOUND (Off:4 Def:7),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,322.0,11.0,7.0,4.0,,,,,,
324,PT02M00.00S,2021-11-28T02:11:02.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630256,92.06636005256242,47.05882352941176,1610612745,68,61,2021-11-28T02:11:10Z,3230000,-15.0,22.0,1,right,MISS J. Tate running Layup,[1630256],1610612745.0,HOU,running,,,Tate,J. Tate,,,,,2.65,Missed,,,,,,,,,,,,,,,,,,,
325,PT01M58.00S,2021-11-28T02:11:04.4Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,68,61,2021-11-28T02:11:10Z,3240000,,,0,,L. Ball REBOUND (Off:2 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,324.0,6.0,4.0,2.0,,,,,,
326,PT01M53.00S,2021-11-28T02:11:09.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630163,7.966491458607096,46.32352941176471,1610612766,68,61,2021-11-28T02:11:23Z,3250000,18.0,22.0,1,left,MISS L. Ball running Layup - blocked,"[1630163, 1626174]",1610612766.0,CHA,running,,,Ball,L. Ball,,,,,2.9,Missed,,,,,,,,,,,,,,,,,,Wood,1626174.0
327,PT01M53.00S,2021-11-28T02:11:09.0Z,2,REGULAR,block,,[],1626174,,,1610612766,68,61,2021-11-28T02:11:10Z,3260000,,,0,,C. Wood BLOCK (1 BLK),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M53.00S,2021-11-28T02:11:09.0Z,2,REGULAR,rebound,offensive,[],1630163,,,1610612766,68,61,2021-11-28T02:11:23Z,3270000,,,0,,L. Ball REBOUND (Off:3 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,326.0,7.0,4.0,3.0,,,,,,
329,PT01M48.00S,2021-11-28T02:11:13.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202330,5.469776609724048,2.941176470588235,1610612766,68,64,2021-11-28T02:11:25Z,3280000,235.0,-1.0,1,left,G. Hayward 3PT  (12 PTS) (L. Ball 6 AST),"[202330, 1630163]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,23.53,Made,12.0,L. Ball,1630163.0,6.0,,,,,,,,,,,,,,,
331,PT01M33.00S,2021-11-28T02:11:31.3Z,2,REGULAR,foul,personal,[],1630163,,,1610612745,68,64,2021-11-28T02:11:49Z,3300000,,,0,,L. Ball personal FOUL (2 PF),"[1630163, 1630256]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,1626300.0,2.0,0.0,Tate,1630256.0,,,,,,,,,,
333,PT01M21.00S,2021-11-28T02:12:02.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,88.51839684625493,52.20588235294118,1610612745,68,64,2021-11-28T02:12:08Z,3320000,11.0,55.0,1,right,MISS E. Gordon Layup - blocked,"[201569, 1629023]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,5.65,Missed,,,,,,,,,,,,,,,,,,Washington,1629023.0
334,PT01M21.00S,2021-11-28T02:12:02.1Z,2,REGULAR,block,,[],1629023,,,1610612745,68,64,2021-11-28T02:12:04Z,3330000,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M17.00S,2021-11-28T02:12:06.1Z,2,REGULAR,rebound,offensive,[],1629645,,,1610612745,68,64,2021-11-28T02:12:08Z,3340000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,333.0,3.0,2.0,1.0,,,,,,
336,PT01M17.00S,2021-11-28T02:12:06.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629645,89.43823915900131,47.05882352941176,1610612745,68,64,2021-11-28T02:14:44Z,3350000,-15.0,47.0,1,right,MISS K. Porter Jr. turnaround Shot,[1629645],1610612745.0,HOU,turnaround,,,Porter Jr.,K. Porter Jr.,,,,,4.91,Missed,,,,,,,,,,,,,,,,,,,
337,PT01M14.00S,2021-11-28T02:12:08.6Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,68,64,2021-11-28T02:12:08Z,3360000,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,336.0,2.0,2.0,0.0,,,,,,
338,PT01M07.00S,2021-11-28T02:12:16.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202330,6.652431011826544,53.92156862745098,1610612766,68,66,2021-11-28T02:12:20Z,3370000,-20.0,10.0,1,left,G. Hayward Layup (14 PTS) (L. Ball 7 AST),"[202330, 1630163]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,2.2,Made,14.0,L. Ball,1630163.0,7.0,,,,,,,,,,,,,,,
340,PT00M43.10S,2021-11-28T02:12:41.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,93.51182654402102,53.431372549019606,1610612745,70,66,2021-11-28T02:12:49Z,3390000,17.0,8.0,1,right,K. Porter Jr. driving Layup (11 PTS) (J. Tate 3 AST),"[1629645, 1630256]",1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,1.92,Made,11.0,J. Tate,1630256.0,3.0,,,,,,,,,,,,,,,
341,PT00M34.50S,2021-11-28T02:12:53.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612766,70,66,2021-11-28T02:13:10Z,3400000,,,0,,G. Mathews shooting personal FOUL (2 PF) (Hayward 2 FT),"[1629726, 202330]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,,,,,,,1626300.0,2.0,0.0,Hayward,202330.0,,,,,,,,,,
343,PT00M34.50S,2021-11-28T02:13:32.3Z,2,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,70,67,2021-11-28T02:13:32Z,3420000,,,0,,G. Hayward Free Throw 1 of 2 (15 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
344,PT00M34.50S,2021-11-28T02:13:41.0Z,2,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,70,68,2021-11-28T02:13:41Z,3430000,,,0,,G. Hayward Free Throw 2 of 2 (16 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
345,PT00M28.00S,2021-11-28T02:14:00.1Z,2,REGULAR,3pt,Jump Shot,[],1629726,78.53153745072274,6.61764705882353,1610612745,70,68,2021-11-28T02:14:06Z,3440000,-217.0,149.0,1,right,MISS G. Mathews 26' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,,
346,PT00M24.50S,2021-11-28T02:14:03.6Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,70,68,2021-11-28T02:14:03Z,3450000,,,0,,G. Hayward REBOUND (Off:0 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,345.0,2.0,2.0,0.0,,,,,,
347,PT00M06.70S,2021-11-28T02:14:21.2Z,2,REGULAR,3pt,Jump Shot,[],1626179,34.90473061760841,40.19607843137255,1610612766,70,71,2021-11-28T02:14:29Z,3460000,49.0,276.0,1,left,T. Rozier 27' 3PT  (11 PTS) (L. Ball 8 AST),"[1626179, 1630163]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,27.99,Made,11.0,L. Ball,1630163.0,8.0,,,,,,,,,,,,,,,
349,PT00M00.70S,2021-11-28T02:14:33.6Z,2,REGULAR,3pt,Jump Shot,[],1629645,70.12155059132719,78.92156862745098,1610612745,73,71,2021-11-28T02:14:39Z,3480000,145.0,228.0,1,right,K. Porter Jr. 27' 3PT pullup (14 PTS),[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,27.03,Made,14.0,,,,,,,,,,,,,,,,,,
350,PT00M00.00S,2021-11-28T02:14:46.0Z,2,REGULAR,period,end,[],0,,,1610612766,73,71,2021-11-28T02:14:46Z,3490000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2021-11-28T02:30:01.9Z,3,REGULAR,period,start,[],0,,,1610612766,73,71,2021-11-28T02:30:01Z,3500000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT11M47.00S,2021-11-28T02:30:14.1Z,3,REGULAR,3pt,Jump Shot,[],1629023,72.88107752956637,17.647058823529413,1610612766,73,74,2021-11-28T02:30:19Z,3510000,-162.0,202.0,1,right,P. Washington 25' 3PT  (5 PTS) (G. Hayward 2 AST),"[1629023, 202330]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.91,Made,5.0,G. Hayward,202330.0,2.0,,,,,,,,,,,,,,,
355,PT11M32.00S,2021-11-28T02:30:37.5Z,3,REGULAR,foul,personal,[],202330,,,1610612745,73,74,2021-11-28T02:31:09Z,3530000,,,0,,G. Hayward personal FOUL (2 PF),"[202330, 1629645]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,1626300.0,2.0,0.0,Porter Jr.,1629645.0,,,,,,,,,,
357,PT11M20.00S,2021-11-28T02:30:59.7Z,3,REGULAR,3pt,Jump Shot,[],1630256,28.597240473061763,73.2843137254902,1610612745,76,74,2021-11-28T02:31:13Z,3550000,-116.0,216.0,1,left,J. Tate 24' 3PT  (9 PTS) (K. Porter Jr. 5 AST),"[1630256, 1629645]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,24.56,Made,9.0,K. Porter Jr.,1629645.0,5.0,,,,,,,,,,,,,,,
359,PT11M06.00S,2021-11-28T02:31:14.0Z,3,REGULAR,3pt,Jump Shot,[],1628970,69.33311432325887,25.98039215686275,1610612766,76,77,2021-11-28T02:31:18Z,3570000,-120.0,236.0,1,right,M. Bridges 26' 3PT  (12 PTS) (P. Washington 3 AST),"[1628970, 1629023]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,26.46,Made,12.0,P. Washington,1629023.0,3.0,,,,,,,,,,,,,,,
361,PT10M50.00S,2021-11-28T02:31:29.6Z,3,REGULAR,3pt,Jump Shot,[],201569,36.35019710906702,46.568627450980394,1610612745,79,77,2021-11-28T02:31:35Z,3590000,17.0,289.0,1,left,E. Gordon 28' 3PT step back (12 PTS) (K. Porter Jr. 6 AST),"[201569, 1629645]",1610612745.0,HOU,step back,,,Gordon,E. Gordon,,,,,28.97,Made,12.0,K. Porter Jr.,1629645.0,6.0,,,,,,,,,,,,,,,
363,PT10M36.00S,2021-11-28T02:31:43.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202330,88.64980289093299,38.23529411764706,1610612766,79,77,2021-11-28T02:31:48Z,3610000,-59.0,54.0,1,right,MISS G. Hayward 8' turnaround Hook,[202330],1610612766.0,CHA,turnaround,,,Hayward,G. Hayward,,,,,8.0,Missed,,,,,,,,,,,,,,,,,,,
364,PT10M35.00S,2021-11-28T02:31:44.9Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,79,77,2021-11-28T02:31:48Z,3620000,,,0,,C. Wood REBOUND (Off:4 Def:8),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,363.0,12.0,8.0,4.0,,,,,,
365,PT10M19.00S,2021-11-28T02:32:01.8Z,3,REGULAR,3pt,Jump Shot,[],1626174,8.492115637319317,96.32352941176471,1610612745,82,77,2021-11-28T02:32:08Z,3630000,-232.0,27.0,1,left,C. Wood 3PT step back (18 PTS) (K. Porter Jr. 7 AST),"[1626174, 1629645]",1610612745.0,HOU,step back,,,Wood,C. Wood,,,,,23.32,Made,18.0,K. Porter Jr.,1629645.0,7.0,,,,,,,,,,,,,,,
