actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
94,PT04M03.00S,2022-03-19T00:24:33.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626147,21.632720105124836,91.66666666666666,1610612754,18,16,2022-03-19T00:24:37Z,940000,-208.0,151.0,1,left,MISS J. Anderson 25' 3PT,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,
95,PT04M00.00S,2022-03-19T00:24:36.7Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,18,16,2022-03-19T00:24:37Z,950000,,,0,,C. Wood REBOUND (Off:0 Def:4),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,94.0,4.0,4.0,0.0,,,,,,,,,,
96,PT03M44.00S,2022-03-19T00:24:52.8Z,1,REGULAR,3pt,Jump Shot,[],1626174,71.96123521681997,9.558823529411764,1610612745,18,16,2022-03-19T00:24:59Z,960000,-202.0,211.0,1,right,MISS C. Wood 29' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,29.23,Missed,,,,,,,,,,,,,,,,,,
97,PT03M43.00S,2022-03-19T00:24:53.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,18,16,2022-03-19T00:24:59Z,970000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,96.0,,,,,,,,,,,,,
98,PT03M43.00S,2022-03-19T00:25:00.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,18,16,2022-03-19T00:25:00Z,980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M40.00S,2022-03-19T00:25:01.6Z,1,REGULAR,turnover,bad pass,[],1626147,,,1610612754,18,16,2022-03-19T00:25:05Z,990000,,,0,,J. Anderson bad pass TURNOVER (1 TO),"[1626147, 1626174]",1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,1.0,Wood,1626174.0,,,,,,,
100,PT03M40.00S,2022-03-19T00:25:01.6Z,1,REGULAR,steal,,[],1626174,,,1610612745,18,16,2022-03-19T00:25:03Z,1000000,,,0,,C. Wood STEAL (1 STL),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M37.00S,2022-03-19T00:25:05.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629645,80.6340341655716,6.61764705882353,1610612745,21,16,2022-03-19T00:25:10Z,1010000,-217.0,130.0,1,right,K. Porter Jr. 25' 3PT  (7 PTS) (C. Wood 3 AST),"[1629645, 1626174]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,25.26,Made,7.0,C. Wood,1626174.0,3.0,,,,,,,,,,,,,,
103,PT03M31.00S,2022-03-19T00:25:15.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,21,16,2022-03-19T00:25:15Z,1030000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M31.00S,2022-03-19T00:27:25.8Z,1,REGULAR,substitution,out,[],1629048,,,1610612754,21,16,2022-03-19T00:28:00Z,1040000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M31.00S,2022-03-19T00:27:25.8Z,1,REGULAR,substitution,in,[],1630188,,,1610612754,21,16,2022-03-19T00:28:00Z,1050000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M21.00S,2022-03-19T00:28:20.4Z,1,REGULAR,3pt,Jump Shot,[],1630613,6.783837056504599,5.147058823529411,1610612754,21,19,2022-03-19T00:28:24Z,1060000,224.0,11.0,1,left,D. Washington Jr. 3PT  (3 PTS) (M. Brogdon 1 AST),"[1630613, 1627763]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,22.46,Made,3.0,M. Brogdon,1627763.0,1.0,,,,,,,,,,,,,,
108,PT03M02.00S,2022-03-19T00:28:38.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626174,88.91261498028909,41.17647058823529,1610612745,21,19,2022-03-19T00:28:45Z,1080000,-44.0,52.0,1,right,MISS C. Wood 6' turnaround Hook,[1626174],1610612745.0,HOU,turnaround,,,Wood,C. Wood,,,,,6.8,Missed,,,,,,,,,,,,,,,,,,
109,PT03M00.00S,2022-03-19T00:28:40.8Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,21,19,2022-03-19T00:28:45Z,1090000,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,
110,PT02M54.00S,2022-03-19T00:28:47.2Z,1,REGULAR,3pt,Jump Shot,[],1627763,33.459264126149804,33.57843137254902,1610612754,21,19,2022-03-19T00:29:04Z,1100000,82.0,262.0,1,left,MISS M. Brogdon 27' step back 3PT,[1627763],1610612754.0,IND,step back,,,Brogdon,M. Brogdon,,,,,27.46,Missed,,,,,,,,,,,,,,,,,,
111,PT02M51.00S,2022-03-19T00:28:50.2Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612754,21,19,2022-03-19T00:28:53Z,1110000,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,110.0,2.0,1.0,1.0,,,,,,,,,,
112,PT02M50.00S,2022-03-19T00:28:51.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,5.863994743758213,51.225490196078425,1610612754,21,21,2022-03-19T00:28:57Z,1120000,-6.0,3.0,1,left,J. Smith putback Layup (2 PTS),[1630188],1610612754.0,IND,putback,,,Smith,J. Smith,,,,,0.66,Made,2.0,,,,,,,,,,,,,,,,,
123,PT02M33.00S,2022-03-19T00:29:02.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,21,21,2022-03-19T00:30:34Z,1125000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M33.00S,2022-03-19T00:29:13.6Z,1,REGULAR,substitution,out,[],1626174,,,1610612745,21,21,2022-03-19T00:29:28Z,1130000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M33.00S,2022-03-19T00:29:13.6Z,1,REGULAR,substitution,out,[],1627763,,,1610612745,21,21,2022-03-19T00:29:28Z,1140000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M33.00S,2022-03-19T00:29:13.6Z,1,REGULAR,substitution,in,[],1630231,,,1610612745,21,21,2022-03-19T00:29:28Z,1150000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M33.00S,2022-03-19T00:29:13.6Z,1,REGULAR,substitution,in,[],202362,,,1610612745,21,21,2022-03-19T00:29:28Z,1160000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M30.00S,2022-03-19T00:29:38.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,94.03745072273325,55.392156862745104,1610612745,21,21,2022-03-19T00:29:42Z,1170000,27.0,4.0,1,right,MISS D. Schroder cutting Layup,[203471],1610612745.0,HOU,cutting,,,Schroder,D. Schroder,,,,,2.72,Missed,,,,,,,,,,,,,,,,,,
118,PT02M28.00S,2022-03-19T00:29:40.1Z,1,REGULAR,rebound,defensive,[],202362,,,1610612754,21,21,2022-03-19T00:29:42Z,1180000,,,0,,L. Stephenson REBOUND (Off:0 Def:1),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,
119,PT02M27.00S,2022-03-19T00:29:44.3Z,1,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612754,21,21,2022-03-19T00:29:55Z,1190000,,,0,,K. Martin Jr. shooting personal FOUL (1 PF) (Washington Jr. 2 FT),"[1630231, 1630613]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Washington Jr.,1630613.0,,
121,PT02M27.00S,2022-03-19T00:30:19.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630613,,,1610612754,21,22,2022-03-19T00:30:42Z,1210000,,,0,,D. Washington Jr. Free Throw 1 of 2 (4 PTS),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
122,PT02M27.00S,2022-03-19T00:30:19.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630613,,,1610612754,21,22,2022-03-19T00:30:42Z,1220000,,,0,,MISS D. Washington Jr. Free Throw 2 of 2,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
124,PT02M26.00S,2022-03-19T00:30:20.0Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,21,22,2022-03-19T00:30:42Z,1230000,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,
125,PT02M11.00S,2022-03-19T00:30:53.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202362,,,1610612745,21,22,2022-03-19T00:31:00Z,1240000,,,0,,L. Stephenson personal FOUL (1 PF) (Sengun 2 FT),"[202362, 1630578]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Sengun,1630578.0,,
127,PT02M11.00S,2022-03-19T00:31:23.9Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,22,22,2022-03-19T00:31:23Z,1260000,,,0,,A. Sengun Free Throw 1 of 2 (3 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
128,PT02M11.00S,2022-03-19T00:31:24.8Z,1,REGULAR,substitution,out,[],1629645,,,1610612745,22,22,2022-03-19T00:31:30Z,1270000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M11.00S,2022-03-19T00:31:24.8Z,1,REGULAR,substitution,out,[],1626147,,,1610612745,22,22,2022-03-19T00:31:30Z,1280000,,,0,,SUB out: J. Anderson,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M11.00S,2022-03-19T00:31:24.8Z,1,REGULAR,substitution,in,[],1630528,,,1610612745,22,22,2022-03-19T00:31:30Z,1290000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M11.00S,2022-03-19T00:31:24.8Z,1,REGULAR,substitution,in,[],1630678,,,1610612745,22,22,2022-03-19T00:31:30Z,1300000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M11.00S,2022-03-19T00:31:45.3Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,23,22,2022-03-19T00:31:45Z,1310000,,,0,,A. Sengun Free Throw 2 of 2 (4 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
133,PT02M02.00S,2022-03-19T00:31:57.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,12.040078843626807,37.254901960784316,1610612754,23,24,2022-03-19T00:32:07Z,1320000,64.0,61.0,1,left,T. Haliburton 8' driving finger roll Layup (4 PTS) (D. Washington Jr. 1 AST),"[1630169, 1630613]",1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,8.8,Made,4.0,D. Washington Jr.,1630613.0,1.0,,,,,,,,,,,,,,
134,PT01M52.00S,2022-03-19T00:32:10.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630678,,,1610612745,23,24,2022-03-19T00:32:24Z,1330000,,,0,,T. Taylor personal FOUL (1 PF) (Green 2 FT),"[1630678, 1630224]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Green,1630224.0,,
136,PT01M52.00S,2022-03-19T00:32:33.5Z,1,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,24,24,2022-03-19T00:32:33Z,1350000,,,0,,J. Green Free Throw 1 of 2 (3 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
137,PT01M52.00S,2022-03-19T00:32:48.5Z,1,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,25,24,2022-03-19T00:32:48Z,1360000,,,0,,J. Green Free Throw 2 of 2 (4 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
138,PT01M39.00S,2022-03-19T00:33:03.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630169,10.068988173455978,36.27450980392157,1610612754,25,26,2022-03-19T00:38:37Z,1370000,69.0,42.0,1,left,T. Haliburton 8' driving bank Hook (6 PTS),[1630169],1610612754.0,IND,driving bank,,,Haliburton,T. Haliburton,,,,,8.05,Made,6.0,,,,,,,,,,,,,,,,,
139,PT01M31.00S,2022-03-19T00:33:11.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630528,85.75886990801577,43.13725490196079,1610612745,25,26,2022-03-19T00:33:18Z,1380000,-34.0,81.0,1,right,MISS J. Christopher 8' driving floating Shot,[1630528],1610612745.0,HOU,driving floating,,,Christopher,J. Christopher,,,,,8.83,Missed,,,,,,,,,,,,,,,,,,
140,PT01M28.00S,2022-03-19T00:33:14.4Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,25,26,2022-03-19T00:33:18Z,1390000,,,0,,J. Smith REBOUND (Off:1 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,139.0,3.0,2.0,1.0,,,,,,,,,,
141,PT01M25.00S,2022-03-19T00:33:17.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630613,25.837713534822605,87.5,1610612754,25,26,2022-03-19T00:38:28Z,1400000,-188.0,190.0,1,left,MISS D. Washington Jr. 26' running 3PT,[1630613],1610612754.0,IND,running,,,Washington Jr.,D. Washington Jr.,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,
142,PT01M25.00S,2022-03-19T00:33:17.7Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612754,25,26,2022-03-19T00:33:33Z,1410000,,,0,,J. Smith REBOUND (Off:2 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,141.0,4.0,2.0,2.0,,,,,,,,,,
143,PT01M24.00S,2022-03-19T00:33:24.2Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630188,5.590000152587891,50.0,1610612754,25,28,2022-03-19T00:37:27Z,1420000,0.0,0.0,1,left,J. Smith tip DUNK (4 PTS),[1630188],1610612754.0,IND,tip,,,Smith,J. Smith,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,
144,PT01M09.00S,2022-03-19T00:33:34.5Z,1,REGULAR,turnover,bad pass,[],203471,,,1610612745,25,28,2022-03-19T00:33:37Z,1430000,,,0,,D. Schroder bad pass TURNOVER (1 TO),"[203471, 1630169]",1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,1.0,Haliburton,1630169.0,,,,,,,
145,PT01M09.00S,2022-03-19T00:33:34.5Z,1,REGULAR,steal,,[],1630169,,,1610612754,25,28,2022-03-19T00:33:36Z,1440000,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M03.00S,2022-03-19T00:33:40.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630678,7.703679369250986,56.127450980392155,1610612754,25,28,2022-03-19T00:33:44Z,1450000,-31.0,20.0,1,left,MISS T. Taylor Layup - blocked,"[1630678, 1630578]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,3.65,Missed,,,,,,,,,,,,,,,,,Sengun,1630578.0
147,PT01M03.00S,2022-03-19T00:33:40.1Z,1,REGULAR,block,,[],1630578,,,1610612754,25,28,2022-03-19T00:33:42Z,1460000,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M01.00S,2022-03-19T00:33:42.1Z,1,REGULAR,rebound,offensive,[],1630678,,,1610612754,25,28,2022-03-19T00:33:44Z,1470000,,,0,,T. Taylor REBOUND (Off:1 Def:0),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,146.0,1.0,0.0,1.0,,,,,,,,,,
149,PT00M58.30S,2022-03-19T00:33:45.7Z,1,REGULAR,turnover,bad pass,[],1630169,,,1610612754,25,28,2022-03-19T00:33:49Z,1480000,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1630528]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,1.0,Christopher,1630528.0,,,,,,,
150,PT00M58.30S,2022-03-19T00:33:45.7Z,1,REGULAR,steal,,[],1630528,,,1610612745,25,28,2022-03-19T00:33:47Z,1490000,,,0,,J. Christopher STEAL (1 STL),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M54.90S,2022-03-19T00:33:49.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630231,93.64323258869908,52.69607843137255,1610612745,27,28,2022-03-19T00:36:07Z,1500000,13.0,7.0,1,right,K. Martin Jr. running alley-oop DUNK (2 PTS) (D. Schroder 1 AST),"[1630231, 203471]",1610612745.0,HOU,running alley-oop,,,Martin Jr.,K. Martin Jr.,,,,,1.53,Made,2.0,D. Schroder,203471.0,1.0,,,,,,,,,,,,,,
153,PT00M48.20S,2022-03-19T00:34:00.7Z,1,REGULAR,3pt,Jump Shot,[],1630169,28.728646517739815,77.69607843137256,1610612754,27,28,2022-03-19T00:36:37Z,1520000,-138.0,218.0,1,left,MISS T. Haliburton 25' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,
154,PT00M44.80S,2022-03-19T00:34:04.1Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,27,28,2022-03-19T00:34:05Z,1530000,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,153.0,2.0,2.0,0.0,,,,,,,,,,
155,PT00M32.90S,2022-03-19T00:34:22.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630678,,,1610612745,27,28,2022-03-19T00:34:45Z,1540000,,,0,,T. Taylor personal FOUL (2 PF) (Sengun 2 FT),"[1630678, 1630578]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Sengun,1630578.0,,
158,PT00M32.90S,2022-03-19T00:34:52.5Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,28,28,2022-03-19T00:34:52Z,1560000,,,0,,A. Sengun Free Throw 1 of 2 (5 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
159,PT00M32.90S,2022-03-19T00:34:53.7Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,28,28,2022-03-19T00:34:56Z,1570000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M32.90S,2022-03-19T00:34:53.7Z,1,REGULAR,substitution,in,[],1630227,,,1610612745,28,28,2022-03-19T00:34:56Z,1580000,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M32.90S,2022-03-19T00:34:53.7Z,1,REGULAR,substitution,out,[],1630169,,,1610612745,28,28,2022-03-19T00:35:04Z,1590000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M32.90S,2022-03-19T00:34:53.7Z,1,REGULAR,substitution,in,[],1627741,,,1610612745,28,28,2022-03-19T00:35:04Z,1600000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M32.90S,2022-03-19T00:35:21.2Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,29,28,2022-03-19T00:35:21Z,1610000,,,0,,A. Sengun Free Throw 2 of 2 (6 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
164,PT00M14.10S,2022-03-19T00:35:49.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,29,28,2022-03-19T00:35:49Z,1620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M09.80S,2022-03-19T00:36:04.0Z,1,REGULAR,turnover,bad pass,[],1627741,,,1610612754,29,28,2022-03-19T00:36:12Z,1630000,,,0,,B. Hield bad pass TURNOVER (3 TO),"[1627741, 1630528]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,3.0,Christopher,1630528.0,,,,,,,
166,PT00M09.80S,2022-03-19T00:36:04.0Z,1,REGULAR,steal,,[],1630528,,,1610612745,29,28,2022-03-19T00:36:06Z,1640000,,,0,,J. Christopher STEAL (2 STL),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M04.40S,2022-03-19T00:36:09.2Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203471,79.84559789750328,94.11764705882352,1610612745,32,28,2022-03-19T00:38:01Z,1650000,221.0,137.0,1,right,D. Schroder 25' 3PT running (3 PTS) (J. Christopher 1 AST),"[203471, 1630528]",1610612745.0,HOU,running,,,Schroder,D. Schroder,,,,,25.97,Made,3.0,J. Christopher,1630528.0,1.0,,,,,,,,,,,,,,
169,PT00M00.00S,2022-03-19T00:36:22.1Z,1,REGULAR,3pt,Jump Shot,[],1627741,32.14520367936925,32.59803921568628,1610612754,32,28,2022-03-19T00:38:16Z,1670000,87.0,250.0,1,left,MISS B. Hield 26' pullup bank 3PT,[1627741],1610612754.0,IND,pullup bank,,,Hield,B. Hield,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,
170,PT00M00.00S,2022-03-19T00:36:24.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,32,28,2022-03-19T00:36:24Z,1680000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,169.0,,,,,,,,,,,,,
171,PT00M00.00S,2022-03-19T00:36:28.1Z,1,REGULAR,period,end,[],0,,,1610612754,32,28,2022-03-19T00:36:28Z,1690000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-03-19T00:39:03.9Z,2,REGULAR,period,start,[],0,,,1610612754,32,28,2022-03-19T00:39:03Z,1700000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M44.00S,2022-03-19T00:39:21.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,32,28,2022-03-19T00:39:21Z,1710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M40.00S,2022-03-19T00:39:39.4Z,2,REGULAR,2pt,Jump Shot,[],1630613,9.017739816031538,28.431372549019606,1610612754,32,30,2022-03-19T00:39:44Z,1720000,108.0,32.0,1,left,D. Washington Jr. 11' driving floating Jump Shot (6 PTS) (L. Stephenson 1 AST),"[1630613, 202362]",1610612754.0,IND,driving floating,,,Washington Jr.,D. Washington Jr.,,,,,11.25,Made,6.0,L. Stephenson,202362.0,1.0,,,,,,,,,,,,,,
175,PT11M25.00S,2022-03-19T00:39:57.8Z,2,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,32,30,2022-03-19T00:40:07Z,1730000,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (1 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,,,,,,,,,,,1.0,,,2003.0,,,,,,
176,PT11M18.00S,2022-03-19T00:40:07.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630188,7.966491458607096,48.03921568627451,1610612754,32,32,2022-03-19T00:41:07Z,1740000,10.0,22.0,1,left,J. Smith DUNK (6 PTS) (L. Stephenson 2 AST),"[1630188, 202362]",1610612754.0,IND,,,,Smith,J. Smith,,,,,2.44,Made,6.0,L. Stephenson,202362.0,2.0,,,,,,,,,,,,,,
178,PT11M04.00S,2022-03-19T00:40:21.3Z,2,REGULAR,2pt,Jump Shot,[],203471,70.90998685939553,53.431372549019606,1610612745,32,32,2022-03-19T00:40:28Z,1760000,17.0,221.0,1,right,MISS D. Schroder 22' pullup Shot,[203471],1610612745.0,HOU,pullup,,,Schroder,D. Schroder,,,,,22.16,Missed,,,,,,,,,,,,,,,,,,
179,PT11M03.00S,2022-03-19T00:40:22.3Z,2,REGULAR,rebound,defensive,[],1630613,,,1610612754,32,32,2022-03-19T00:40:39Z,1770000,,,0,,D. Washington Jr. REBOUND (Off:0 Def:1),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,178.0,1.0,1.0,0.0,,,,,,,,,,
180,PT10M53.00S,2022-03-19T00:40:32.9Z,2,REGULAR,3pt,Jump Shot,[],1630188,7.046649145860711,96.81372549019608,1610612754,32,32,2022-03-19T00:40:37Z,1780000,-234.0,14.0,1,left,MISS J. Smith 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,
