actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
267,PT03M27.00S,2021-11-25T01:54:33.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628366,80.1084099868594,6.127450980392156,1610612741,49,55,2021-11-25T02:12:26Z,2670000,-219.0,134.0,1,right,L. Ball 25' 3PT step back (14 PTS) (D. DeRozan 5 AST),"[1628366, 201942]",1610612741.0,CHI,step back,,,Ball,L. Ball,,,,,,,25.73,Made,14.0,D. DeRozan,201942.0,5.0,,,,,,,,,,,,
269,PT03M26.00S,2021-11-25T01:54:38.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,49,55,2021-11-25T01:54:38Z,2690000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M26.00S,2021-11-25T01:56:50.6Z,2,REGULAR,substitution,out,[],201571,,,1610612745,49,55,2021-11-25T01:57:27Z,2700000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M26.00S,2021-11-25T01:56:50.6Z,2,REGULAR,substitution,in,[],201569,,,1610612745,49,55,2021-11-25T01:57:27Z,2710000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M14.00S,2021-11-25T01:57:44.8Z,2,REGULAR,2pt,Jump Shot,[],1626174,7.703679369250986,29.901960784313726,1610612745,49,55,2021-11-25T01:57:51Z,2720000,100.0,20.0,1,left,MISS C. Wood 10' driving floating Shot,[1626174],1610612745.0,HOU,driving floating,,,Wood,C. Wood,,,,,,,10.25,Missed,,,,,,,,,,,,,,,,
273,PT03M13.00S,2021-11-25T01:57:45.8Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,49,55,2021-11-25T02:07:53Z,2730000,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,272.0,2.0,2.0,0.0,,,,,,,,
274,PT03M09.00S,2021-11-25T01:57:50.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628366,93.24901445466492,47.549019607843135,1610612741,49,55,2021-11-25T02:02:50Z,2740000,-12.0,11.0,1,right,MISS L. Ball running Layup,[1628366],1610612741.0,CHI,running,,,Ball,L. Ball,,,,,,,1.65,Missed,,,,,,,,,,,,,,,,
275,PT03M09.00S,2021-11-25T01:57:50.5Z,2,REGULAR,rebound,offensive,[],1629750,,,1610612741,49,55,2021-11-25T01:58:11Z,2750000,,,0,,J. Green REBOUND (Off:4 Def:0),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,274.0,4.0,0.0,4.0,,,,,,,,
276,PT03M08.00S,2021-11-25T01:57:54.3Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629750,94.40999984741211,50.0,1610612741,49,57,2021-11-25T01:58:18Z,2760000,0.0,0.0,1,right,J. Green tip DUNK (5 PTS),[1629750],1610612741.0,CHI,tip,,,Green,J. Green,,,,,,,0.0,Made,5.0,,,,,,,,,,,,,,,
277,PT02M59.00S,2021-11-25T01:57:59.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629726,4.944152431011826,48.28431372549019,1610612745,51,57,2021-11-25T01:58:05Z,2770000,9.0,-6.0,1,left,G. Mathews cutting DUNK (2 PTS) (K. Porter Jr. 5 AST),"[1629726, 1629645]",1610612745.0,HOU,cutting,,,Mathews,G. Mathews,,,,,,,1.05,Made,2.0,K. Porter Jr.,1629645.0,5.0,,,,,,,,,,,,
279,PT02M33.00S,2021-11-25T01:58:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,92.59198423127464,52.94117647058824,1610612741,51,57,2021-11-25T01:58:31Z,2790000,15.0,17.0,1,right,MISS A. Caruso driving Layup - blocked,"[1627936, 1626174]",1610612741.0,CHI,driving,,,Caruso,A. Caruso,,,,,,,2.25,Missed,,,,,,,,,Wood,1626174.0,,,,,,
280,PT02M33.00S,2021-11-25T01:58:27.1Z,2,REGULAR,block,,[],1626174,,,1610612741,51,57,2021-11-25T01:58:29Z,2800000,,,0,,C. Wood BLOCK (2 BLK),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M31.00S,2021-11-25T01:58:29.1Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,51,57,2021-11-25T01:58:39Z,2810000,,,0,,J. Tate REBOUND (Off:0 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,279.0,3.0,3.0,0.0,,,,,,,,
282,PT02M18.00S,2021-11-25T01:58:41.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,6.389618922470433,46.32352941176471,1610612745,53,57,2021-11-25T01:58:47Z,2820000,18.0,8.0,1,left,C. Wood Layup (12 PTS) (K. Porter Jr. 6 AST),"[1626174, 1629645]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,1.99,Made,12.0,K. Porter Jr.,1629645.0,6.0,,,,,,,,,,,,
284,PT01M56.00S,2021-11-25T01:59:02.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,81.15965834428384,38.970588235294116,1610612741,53,57,2021-11-25T01:59:11Z,2840000,-55.0,125.0,1,right,MISS Z. LaVine 13' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,,,13.62,Missed,,,,,,,,,,,,,,,,
285,PT01M55.00S,2021-11-25T01:59:03.9Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612745,53,57,2021-11-25T01:59:11Z,2850000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,284.0,2.0,2.0,0.0,,,,,,,,
286,PT01M43.00S,2021-11-25T01:59:15.3Z,2,REGULAR,2pt,Jump Shot,[],1629645,13.748357424441524,15.686274509803921,1610612745,53,57,2021-11-25T01:59:22Z,2860000,172.0,77.0,1,left,MISS K. Porter Jr. 18' step back Shot,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,,,18.8,Missed,,,,,,,,,,,,,,,,
287,PT01M40.00S,2021-11-25T01:59:18.3Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,53,57,2021-11-25T01:59:22Z,2870000,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,286.0,2.0,2.0,0.0,,,,,,,,
288,PT01M24.00S,2021-11-25T01:59:35.2Z,2,REGULAR,2pt,Jump Shot,[],201942,82.47371879106439,33.088235294117645,1610612741,53,57,2021-11-25T01:59:42Z,2880000,-85.0,112.0,1,right,MISS D. DeRozan 14' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,14.05,Missed,,,,,,,,,,,,,,,,
289,PT01M22.00S,2021-11-25T01:59:37.2Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612745,53,57,2021-11-25T01:59:42Z,2890000,,,0,,G. Mathews REBOUND (Off:0 Def:3),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,288.0,3.0,3.0,0.0,,,,,,,,
290,PT01M07.00S,2021-11-25T01:59:52.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,6.389618922470433,51.71568627450981,1610612745,55,57,2021-11-25T01:59:58Z,2900000,-9.0,8.0,1,left,J. Tate Layup (6 PTS) (C. Wood 2 AST),"[1630256, 1626174]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,1.15,Made,6.0,C. Wood,1626174.0,2.0,,,,,,,,,,,,
292,PT00M58.00S,2021-11-25T02:00:02.2Z,2,REGULAR,3pt,Jump Shot,[],1628366,69.85873850197109,21.568627450980394,1610612741,55,60,2021-11-25T02:00:08Z,2920000,-142.0,231.0,1,right,L. Ball 27' 3PT pullup (17 PTS),[1628366],1610612741.0,CHI,pullup,,,Ball,L. Ball,,,,,,,27.11,Made,17.0,,,,,,,,,,,,,,,
293,PT00M35.80S,2021-11-25T02:00:29.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,6.652431011826544,46.07843137254902,1610612745,55,60,2021-11-25T02:00:37Z,2930000,20.0,10.0,1,left,MISS K. Porter Jr. driving Layup - blocked,"[1629645, 1628366]",1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,,,2.2,Missed,,,,,,,,,Ball,1628366.0,,,,,,
294,PT00M35.80S,2021-11-25T02:00:29.8Z,2,REGULAR,block,,[],1628366,,,1610612745,55,60,2021-11-25T02:00:31Z,2940000,,,0,,L. Ball BLOCK (1 BLK),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M33.20S,2021-11-25T02:00:32.4Z,2,REGULAR,rebound,defensive,[],1628366,,,1610612741,55,60,2021-11-25T02:05:45Z,2950000,,,0,,L. Ball REBOUND (Off:0 Def:3),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,293.0,3.0,3.0,0.0,,,,,,,,
296,PT00M29.60S,2021-11-25T02:00:36.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,92.46057818659659,52.450980392156865,1610612741,55,62,2021-11-25T02:00:46Z,2960000,12.0,18.0,1,right,A. Caruso running finger roll Layup (2 PTS) (D. DeRozan 6 AST),"[1627936, 201942]",1610612741.0,CHI,running finger roll,,,Caruso,A. Caruso,,,,,,,2.21,Made,2.0,D. DeRozan,201942.0,6.0,,,,,,,,,,,,
298,PT00M08.10S,2021-11-25T02:01:02.9Z,2,REGULAR,3pt,Jump Shot,[],1630256,8.492115637319317,3.431372549019608,1610612745,55,62,2021-11-25T02:01:07Z,2980000,233.0,27.0,1,left,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,23.44,Missed,,,,,,,,,,,,,,,,
299,PT00M06.20S,2021-11-25T02:01:04.9Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612741,55,62,2021-11-25T02:01:04Z,2990000,,,0,,J. Green REBOUND (Off:4 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,298.0,5.0,1.0,4.0,,,,,,,,
300,PT00M03.40S,2021-11-25T02:01:08.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203897,92.72339027595268,47.549019607843135,1610612741,55,64,2021-11-25T02:07:58Z,3000000,-12.0,16.0,1,right,Z. LaVine running Layup (14 PTS) (J. Green 1 AST),"[203897, 1629750]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,,,2.01,Made,14.0,J. Green,1629750.0,1.0,,,,,,,,,,,,
302,PT00M01.00S,2021-11-25T02:01:16.3Z,2,REGULAR,turnover,out-of-bounds,[],1626174,,,1610612745,55,64,2021-11-25T02:01:23Z,3020000,,,0,,C. Wood lost ball out-of-bounds TURNOVER (2 TO),[1626174],1610612745.0,HOU,lost ball,,,Wood,C. Wood,,,,,201638.0,2.0,,,,,,,,,,,,,,,,,,
303,PT00M00.00S,2021-11-25T02:01:26.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201942,47.78252299605782,36.76470588235294,1610612741,55,64,2021-11-25T02:09:43Z,3030000,-66.0,438.0,1,right,MISS D. DeRozan 44' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,44.33,Missed,,,,,,,,,,,,,,,,
304,PT00M00.00S,2021-11-25T02:01:26.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,55,64,2021-11-25T02:09:43Z,3040000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,303.0,,,,,,,,,,,
305,PT00M00.00S,2021-11-25T02:01:38.9Z,2,REGULAR,period,end,[],0,,,1610612741,55,64,2021-11-25T02:01:39Z,3050000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2021-11-25T02:15:41.5Z,3,REGULAR,substitution,out,['startperiod'],1627936,,,1610612741,55,64,2021-11-25T02:16:42Z,3060000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2021-11-25T02:15:41.5Z,3,REGULAR,substitution,in,['startperiod'],202696,,,1610612741,55,64,2021-11-25T02:16:42Z,3070000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2021-11-25T02:16:54.8Z,3,REGULAR,period,start,[],0,,,1610612741,55,64,2021-11-25T02:16:54Z,3080000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT11M48.00S,2021-11-25T02:17:06.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,17.559132720105126,39.46078431372549,1610612741,55,64,2021-11-25T02:17:16Z,3090000,53.0,113.0,1,left,MISS D. DeRozan 12' fadeaway Shot,[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,,,12.43,Missed,,,,,,,,,,,,,,,,
310,PT11M46.00S,2021-11-25T02:17:08.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,55,64,2021-11-25T02:17:16Z,3100000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,309.0,,,,,,,,,,,
311,PT11M45.00S,2021-11-25T02:17:12.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,55,64,2021-11-25T02:17:12Z,3110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT11M35.00S,2021-11-25T02:17:27.1Z,3,REGULAR,3pt,Jump Shot,[],1629726,77.61169513797634,9.068627450980392,1610612745,55,64,2021-11-25T02:17:32Z,3120000,-205.0,158.0,1,right,MISS G. Mathews 25' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,25.86,Missed,,,,,,,,,,,,,,,,
313,PT11M34.00S,2021-11-25T02:17:28.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,55,64,2021-11-25T02:17:32Z,3130000,,,0,,N. Vucevic REBOUND (Off:1 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,312.0,5.0,4.0,1.0,,,,,,,,
314,PT11M20.00S,2021-11-25T02:17:41.9Z,3,REGULAR,3pt,Jump Shot,[],201942,30.305519053876477,70.34313725490196,1610612741,55,64,2021-11-25T02:18:54Z,3140000,-102.0,232.0,1,left,MISS D. DeRozan 25' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,25.37,Missed,,,,,,,,,,,,,,,,
315,PT11M18.00S,2021-11-25T02:17:43.9Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,55,64,2021-11-25T02:17:47Z,3150000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,314.0,3.0,3.0,0.0,,,,,,,,
316,PT11M11.00S,2021-11-25T02:17:50.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,88.91261498028909,60.5392156862745,1610612745,55,64,2021-11-25T02:17:59Z,3160000,53.0,52.0,1,right,MISS C. Wood 7' driving floating bank Shot,[1626174],1610612745.0,HOU,driving floating bank,,,Wood,C. Wood,,,,,,,7.38,Missed,,,,,,,,,,,,,,,,
317,PT11M11.00S,2021-11-25T02:17:50.8Z,3,REGULAR,rebound,offensive,[],1626174,,,1610612745,55,64,2021-11-25T02:18:03Z,3170000,,,0,,C. Wood REBOUND (Off:2 Def:4),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,316.0,6.0,4.0,2.0,,,,,,,,
318,PT11M07.00S,2021-11-25T02:17:54.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626174,94.40999984741211,50.0,1610612745,57,64,2021-11-25T02:17:54Z,3180000,0.0,0.0,1,right,C. Wood tip DUNK (14 PTS),[1626174],1610612745.0,HOU,tip,,,Wood,C. Wood,,,,,,,0.0,Made,14.0,,,,,,,,,,,,,,,
319,PT10M56.00S,2021-11-25T02:18:10.5Z,3,REGULAR,turnover,out-of-bounds,[],202696,,,1610612741,57,64,2021-11-25T02:18:16Z,3190000,,,0,,N. Vucevic bad pass out-of-bounds TURNOVER (1 TO),[202696],1610612741.0,CHI,bad pass,,,Vucevic,N. Vucevic,,,,,1627963.0,1.0,,,,,,,,,,,,,,,,,,
320,PT10M40.00S,2021-11-25T02:18:50.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630256,93.77463863337714,47.05882352941176,1610612745,59,64,2021-11-25T02:20:11Z,3200000,-15.0,6.0,1,right,J. Tate driving finger roll Layup (8 PTS),[1630256],1610612745.0,HOU,driving finger roll,,,Tate,J. Tate,,,,,,,1.59,Made,8.0,,,,,,,,,,,,,,,
321,PT10M33.00S,2021-11-25T02:19:00.7Z,3,REGULAR,foul,offensive,[],202696,,,1610612741,59,64,2021-11-25T02:19:07Z,3210000,,,0,,N. Vucevic offensive FOUL (3 PF),"[202696, 1629726]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,202027.0,,,,,,,,,,,,,,3.0,0.0,Mathews,1629726.0,,
323,PT10M33.00S,2021-11-25T02:19:00.7Z,3,REGULAR,turnover,offensive foul,[],202696,,,1610612741,59,64,2021-11-25T02:19:00Z,3230000,,,0,,N. Vucevic offensive foul TURNOVER (2 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,202027.0,2.0,,,,,,,,,,,,,,,,,,
324,PT10M24.00S,2021-11-25T02:19:23.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,59,64,2021-11-25T02:19:23Z,3240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT10M11.00S,2021-11-25T02:19:47.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630256,72.35545335085413,82.84313725490196,1610612745,59,64,2021-11-25T02:19:53Z,3250000,164.0,207.0,1,right,MISS J. Tate 26' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,26.45,Missed,,,,,,,,,,,,,,,,
326,PT10M10.00S,2021-11-25T02:19:48.7Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612741,59,64,2021-11-25T02:19:53Z,3260000,,,0,,L. Ball REBOUND (Off:0 Def:4),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,325.0,4.0,4.0,0.0,,,,,,,,
327,PT10M09.00S,2021-11-25T02:19:54.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,59,64,2021-11-25T02:19:54Z,3270000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT09M59.00S,2021-11-25T02:23:01.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,16.376478318002626,53.92156862745098,1610612741,59,66,2021-11-25T02:23:07Z,3280000,-20.0,101.0,1,left,N. Vucevic 10' driving floating Jump Shot (11 PTS) (L. Ball 3 AST),"[202696, 1628366]",1610612741.0,CHI,driving floating,,,Vucevic,N. Vucevic,,,,,,,10.33,Made,11.0,L. Ball,1628366.0,3.0,,,,,,,,,,,,
330,PT09M37.00S,2021-11-25T02:23:23.7Z,3,REGULAR,2pt,Jump Shot,[],1629645,76.69185282522996,50.73529411764706,1610612745,59,66,2021-11-25T02:23:30Z,3300000,4.0,167.0,1,right,MISS K. Porter Jr. 16' step back Shot,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,,,16.66,Missed,,,,,,,,,,,,,,,,
331,PT09M35.00S,2021-11-25T02:23:25.7Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,59,66,2021-11-25T02:23:30Z,3310000,,,0,,N. Vucevic REBOUND (Off:1 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,330.0,6.0,5.0,1.0,,,,,,,,
332,PT09M22.00S,2021-11-25T02:23:38.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629750,16.90210249671485,57.84313725490197,1610612741,59,66,2021-11-25T02:23:43Z,3320000,-39.0,106.0,1,left,MISS J. Green 11' floating Shot,[1629750],1610612741.0,CHI,floating,,,Green,J. Green,,,,,,,11.34,Missed,,,,,,,,,,,,,,,,
333,PT09M19.00S,2021-11-25T02:23:41.7Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,59,66,2021-11-25T02:23:43Z,3330000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:4),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,332.0,4.0,4.0,0.0,,,,,,,,
334,PT09M02.00S,2021-11-25T02:23:58.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,89.56964520367937,49.50980392156863,1610612745,59,66,2021-11-25T02:26:05Z,3340000,-2.0,46.0,1,right,MISS J. Tate driving Hook - blocked,"[1630256, 202696]",1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,,,4.56,Missed,,,,,,,,,Vucevic,202696.0,,,,,,
335,PT09M02.00S,2021-11-25T02:23:58.7Z,3,REGULAR,block,,[],202696,,,1610612745,59,66,2021-11-25T02:24:01Z,3350000,,,0,,N. Vucevic BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
339,PT08M57.00S,2021-11-25T02:24:03.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,59,66,2021-11-25T02:24:33Z,3360000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,334.0,,,,,,,,,,,
336,PT08M57.00S,2021-11-25T02:24:32.1Z,3,REGULAR,jumpball,recovered,[],203897,,,1610612741,59,66,2021-11-25T02:24:32Z,3370000,,,0,,Jump Ball N. Vucevic vs. J. Tate: Tip to Z. LaVine,"[203897, 202696, 1630256]",1610612741.0,CHI,heldball,Z. LaVine,203897.0,LaVine,Z. LaVine,Vucevic,202696.0,Tate,1630256.0,,,,,,,,,,,,,,,,,,,,
340,PT08M46.00S,2021-11-25T02:24:45.7Z,3,REGULAR,foul,personal,[],1629726,,,1610612741,59,66,2021-11-25T02:29:21Z,3400000,,,0,,G. Mathews personal FOUL (3 PF),"[1629726, 201942]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,202027.0,,,,,,,,,,,,,,3.0,0.0,DeRozan,201942.0,,
342,PT08M39.00S,2021-11-25T02:25:14.6Z,3,REGULAR,2pt,Jump Shot,[],202696,14.536793692509855,16.176470588235293,1610612741,59,66,2021-11-25T02:27:55Z,3420000,169.0,84.0,1,left,MISS N. Vucevic 18' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,18.89,Missed,,,,,,,,,,,,,,,,
343,PT08M37.00S,2021-11-25T02:25:16.6Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,59,66,2021-11-25T02:25:22Z,3430000,,,0,,C. Wood REBOUND (Off:2 Def:5),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,342.0,7.0,5.0,2.0,,,,,,,,
344,PT08M30.00S,2021-11-25T02:25:27.4Z,3,REGULAR,foul,offensive,[],1630256,,,1610612745,59,66,2021-11-25T02:26:00Z,3440000,,,0,,J. Tate offensive FOUL (2 PF),"[1630256, 201942]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,1627963.0,,,,,,,,,,,,,,2.0,0.0,DeRozan,201942.0,,
346,PT08M30.00S,2021-11-25T02:25:27.4Z,3,REGULAR,turnover,offensive foul,[],1630256,,,1610612745,59,66,2021-11-25T02:25:27Z,3460000,,,0,,J. Tate offensive foul TURNOVER (3 TO),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,1627963.0,3.0,,,,,,,,,,,,,,,,,,
347,PT08M13.00S,2021-11-25T02:25:52.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628366,7.30946123521682,5.392156862745098,1610612741,59,66,2021-11-25T02:25:57Z,3470000,223.0,16.0,1,left,MISS L. Ball 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,22.36,Missed,,,,,,,,,,,,,,,,
348,PT08M12.00S,2021-11-25T02:25:54.2Z,3,REGULAR,rebound,defensive,[],1629726,,,1610612745,59,66,2021-11-25T02:25:54Z,3480000,,,0,,G. Mathews REBOUND (Off:0 Def:4),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,347.0,4.0,4.0,0.0,,,,,,,,
350,PT08M06.00S,2021-11-25T02:26:06.7Z,3,REGULAR,foul,personal,[],202696,,,1610612745,59,66,2021-11-25T02:26:12Z,3490000,,,0,,N. Vucevic personal FOUL (4 PF),"[202696, 1626174]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,1627963.0,,,,,,,,,,,,,,4.0,0.0,Wood,1626174.0,,
352,PT08M06.00S,2021-11-25T02:26:12.9Z,3,REGULAR,substitution,out,[],202696,,,1610612745,59,66,2021-11-25T02:26:17Z,3510000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
353,PT08M06.00S,2021-11-25T02:26:12.9Z,3,REGULAR,substitution,in,[],1627884,,,1610612745,59,66,2021-11-25T02:26:17Z,3520000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
354,PT07M59.00S,2021-11-25T02:26:31.3Z,3,REGULAR,turnover,lost ball,[],1630256,,,1610612745,59,66,2021-11-25T02:26:35Z,3530000,,,0,,J. Tate lost ball TURNOVER (4 TO),"[1630256, 1629750]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,4.0,,,,,,,,,,,,,,,,,Green,1629750.0
355,PT07M59.00S,2021-11-25T02:26:31.3Z,3,REGULAR,steal,,[],1629750,,,1610612741,59,66,2021-11-25T02:26:33Z,3540000,,,0,,J. Green STEAL (2 STL),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
