actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,turnoverTotal,stealPlayerName,stealPersonId
180,PT10M18.00S,2022-03-29T00:39:59.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628380,7.703679369250986,51.9607843137255,1610612759,33,46,2022-03-29T00:41:44Z,1800000,-10.0,20.0,1,left,Z. Collins running Layup (6 PTS) (D. Murray 5 AST),"[1628380, 1627749]",1610612759.0,SAS,running,,,Collins,Z. Collins,,,,,2.22,Made,,,,,6.0,D. Murray,1627749.0,5.0,,,,,,,,,,,
182,PT10M18.00S,2022-03-29T00:40:01.6Z,2,REGULAR,foul,personal,['1freethrow'],1630224,,,1610612759,33,46,2022-03-29T00:40:18Z,1820000,,,0,,J. Green shooting personal FOUL (2 PF) (Collins 1 FT),"[1630224, 1628380]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Collins,1628380.0,,,,
184,PT10M18.00S,2022-03-29T00:40:27.6Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1628380,,,1610612759,33,46,2022-03-29T00:40:36Z,1840000,,,0,,MISS Z. Collins Free Throw 1 of 1,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
185,PT10M18.00S,2022-03-29T00:40:27.6Z,2,REGULAR,rebound,defensive,[],1630586,,,1610612745,33,46,2022-03-29T00:40:36Z,1850000,,,0,,U. Garuba REBOUND (Off:0 Def:1),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,184.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
186,PT09M58.00S,2022-03-29T00:40:46.7Z,2,REGULAR,3pt,Jump Shot,[],1630528,77.7431011826544,8.088235294117647,1610612745,33,46,2022-03-29T00:40:57Z,1860000,-210.0,157.0,1,right,MISS J. Christopher 26' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,,
187,PT09M55.00S,2022-03-29T00:40:49.7Z,2,REGULAR,rebound,offensive,[],1630586,,,1610612745,33,46,2022-03-29T00:40:57Z,1870000,,,0,,U. Garuba REBOUND (Off:1 Def:1),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,186.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
188,PT09M55.00S,2022-03-29T00:40:51.8Z,2,REGULAR,foul,personal,['2freethrow'],1626196,,,1610612745,33,46,2022-03-29T00:41:07Z,1880000,,,0,,J. Richardson shooting personal FOUL (1 PF) (Garuba 2 FT),"[1626196, 1630586]",1610612759.0,SAS,shooting,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Garuba,1630586.0,,,,
190,PT09M55.00S,2022-03-29T00:41:14.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630586,,,1610612745,34,46,2022-03-29T00:41:14Z,1900000,,,0,,U. Garuba Free Throw 1 of 2 (1 PTS),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
191,PT09M55.00S,2022-03-29T00:41:15.5Z,2,REGULAR,substitution,out,[],1626196,,,1610612745,34,46,2022-03-29T00:41:23Z,1910000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M55.00S,2022-03-29T00:41:15.5Z,2,REGULAR,substitution,out,[],1629111,,,1610612745,34,46,2022-03-29T00:41:23Z,1920000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M55.00S,2022-03-29T00:41:15.5Z,2,REGULAR,substitution,in,[],1630563,,,1610612745,34,46,2022-03-29T00:41:23Z,1930000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M55.00S,2022-03-29T00:41:15.5Z,2,REGULAR,substitution,in,[],1629640,,,1610612745,34,46,2022-03-29T00:41:23Z,1940000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M55.00S,2022-03-29T00:41:34.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630586,,,1610612745,35,46,2022-03-29T00:41:34Z,1950000,,,0,,U. Garuba Free Throw 2 of 2 (2 PTS),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
196,PT09M38.00S,2022-03-29T00:41:52.4Z,2,REGULAR,3pt,Jump Shot,[],1630563,26.363337713534822,85.29411764705883,1610612759,35,46,2022-03-29T00:42:02Z,1960000,-176.0,195.0,1,left,MISS J. Primo 26' 3PT,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
197,PT09M35.00S,2022-03-29T00:41:55.4Z,2,REGULAR,rebound,offensive,[],1630170,,,1610612759,35,46,2022-03-29T00:42:02Z,1970000,,,0,,D. Vassell REBOUND (Off:1 Def:0),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,196.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
198,PT09M34.00S,2022-03-29T00:41:57.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630170,8.754927726675426,50.49019607843137,1610612759,35,48,2022-03-29T00:42:07Z,1980000,-2.0,30.0,1,left,D. Vassell putback DUNK (7 PTS),[1630170],1610612759.0,SAS,putback,,,Vassell,D. Vassell,,,,,2.99,Made,,,,,7.0,,,,,,,,,,,,,,
199,PT09M22.00S,2022-03-29T00:42:09.2Z,2,REGULAR,3pt,Jump Shot,[],1630586,72.7496714848883,82.59803921568627,1610612745,35,48,2022-03-29T00:42:14Z,1990000,163.0,204.0,1,right,MISS U. Garuba 26' 3PT,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
200,PT09M19.00S,2022-03-29T00:42:12.2Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,35,48,2022-03-29T00:42:14Z,2000000,,,0,,D. Vassell REBOUND (Off:1 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,199.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
201,PT09M14.00S,2022-03-29T00:42:18.4Z,2,REGULAR,foul,personal,[],1630231,,,1610612759,35,48,2022-03-29T00:42:26Z,2010000,,,0,,K. Martin Jr. personal FOUL (1 PF),"[1630231, 1628380]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Collins,1628380.0,,,,
203,PT09M08.00S,2022-03-29T00:42:41.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,6.258212877792378,40.68627450980392,1610612759,35,50,2022-03-29T00:42:49Z,2030000,47.0,6.0,1,left,D. Murray driving floating Jump Shot (13 PTS),[1627749],1610612759.0,SAS,driving floating,,,Murray,D. Murray,,,,,4.7,Made,,,,,13.0,,,,,,,,,,,,,,
204,PT09M08.00S,2022-03-29T00:42:44.7Z,2,REGULAR,foul,personal,['1freethrow'],1630231,,,1610612759,35,50,2022-03-29T00:42:50Z,2040000,,,0,,K. Martin Jr. shooting personal FOUL (2 PF) (Murray 1 FT),"[1630231, 1627749]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Murray,1627749.0,,,,
206,PT09M08.00S,2022-03-29T00:43:04.2Z,2,REGULAR,freethrow,1 of 1,[],1627749,,,1610612759,35,51,2022-03-29T00:43:04Z,2060000,,,0,,D. Murray Free Throw 1 of 1 (14 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
207,PT08M54.00S,2022-03-29T00:43:19.3Z,2,REGULAR,3pt,Jump Shot,[],1630224,70.51576872536137,77.45098039215686,1610612745,38,51,2022-03-29T00:43:24Z,2070000,137.0,225.0,1,right,J. Green 26' 3PT  (13 PTS) (J. Christopher 3 AST),"[1630224, 1630528]",1610612745.0,HOU,,,,Green,J. Green,,,,,26.33,Made,,,,,13.0,J. Christopher,1630528.0,3.0,,,,,,,,,,,
209,PT08M39.00S,2022-03-29T00:43:34.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630563,10.988830486202366,44.6078431372549,1610612759,38,51,2022-03-29T00:43:42Z,2090000,27.0,51.0,1,left,MISS J. Primo alley-oop Layup - blocked,"[1630563, 1630528]",1610612759.0,SAS,alley-oop,,,Primo,J. Primo,,,,,5.75,Missed,,,,,,,,,Christopher,1630528.0,,,,,,,,,
210,PT08M39.00S,2022-03-29T00:43:34.9Z,2,REGULAR,block,,[],1630528,,,1610612759,38,51,2022-03-29T00:43:39Z,2100000,,,0,,J. Christopher BLOCK (1 BLK),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M34.00S,2022-03-29T00:43:39.9Z,2,REGULAR,rebound,offensive,[],1628380,,,1610612759,38,51,2022-03-29T00:43:39Z,2110000,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,209.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
212,PT08M32.00S,2022-03-29T00:43:41.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,24.78646517739816,89.95098039215686,1610612759,38,51,2022-03-29T00:43:46Z,2120000,-200.0,180.0,1,left,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,26.93,Missed,,,,,,,,,,,,,,,,,,,
213,PT08M29.00S,2022-03-29T00:43:44.5Z,2,REGULAR,rebound,defensive,[],1630528,,,1610612745,38,51,2022-03-29T00:43:46Z,2130000,,,0,,J. Christopher REBOUND (Off:0 Def:2),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,212.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
214,PT08M26.00S,2022-03-29T00:43:47.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630224,73.80091984231275,8.333333333333332,1610612745,38,51,2022-03-29T00:43:56Z,2140000,-208.0,194.0,1,right,MISS J. Green 28' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,28.45,Missed,,,,,,,,,,,,,,,,,,,
215,PT08M21.00S,2022-03-29T00:43:52.5Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,38,51,2022-03-29T00:49:56Z,2150000,,,0,,D. Vassell REBOUND (Off:1 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,214.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
218,PT08M20.00S,2022-03-29T00:43:55.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627749,7.30946123521682,49.26470588235294,1610612759,38,53,2022-03-29T00:48:24Z,2180000,4.0,16.0,1,left,D. Murray running DUNK (16 PTS) (D. Vassell 2 AST),"[1627749, 1630170]",1610612759.0,SAS,running,,,Murray,D. Murray,,,,,1.66,Made,,,,,16.0,D. Vassell,1630170.0,2.0,,,,,,,,,,,
220,PT08M11.00S,2022-03-29T00:44:05.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,38,53,2022-03-29T00:44:05Z,2200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M11.00S,2022-03-29T00:44:06.9Z,2,REGULAR,substitution,out,[],1628380,,,1610612745,38,53,2022-03-29T00:44:15Z,2210000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M11.00S,2022-03-29T00:44:06.9Z,2,REGULAR,substitution,in,[],1627751,,,1610612745,38,53,2022-03-29T00:44:15Z,2220000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M06.00S,2022-03-29T00:44:27.6Z,2,REGULAR,3pt,Jump Shot,[],1630231,68.9388961892247,25.0,1610612745,38,53,2022-03-29T00:44:34Z,2230000,-125.0,239.0,1,right,MISS K. Martin Jr. 27' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,27.02,Missed,,,,,,,,,,,,,,,,,,,
224,PT08M03.00S,2022-03-29T00:44:30.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,38,53,2022-03-29T00:44:34Z,2240000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,223.0,,,,,,,,,,,,,,,,,,
225,PT08M03.00S,2022-03-29T00:44:34.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,38,53,2022-03-29T00:44:34Z,2250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M56.00S,2022-03-29T00:44:50.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630224,92.06636005256242,51.9607843137255,1610612745,40,53,2022-03-29T00:44:57Z,2260000,10.0,22.0,1,right,J. Green driving DUNK (15 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,2.42,Made,,,,,15.0,,,,,,,,,,,,,,
227,PT07M40.00S,2022-03-29T00:45:08.8Z,2,REGULAR,foul,personal,['2freethrow'],1630586,,,1610612759,40,53,2022-03-29T00:45:15Z,2270000,,,0,,U. Garuba shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630586, 1629640]",1610612745.0,HOU,shooting,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Johnson,1629640.0,,,,
229,PT07M40.00S,2022-03-29T00:45:35.7Z,2,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,40,54,2022-03-29T00:46:05Z,2290000,,,0,,K. Johnson Free Throw 1 of 2 (10 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
230,PT07M40.00S,2022-03-29T00:45:36.5Z,2,REGULAR,substitution,out,[],1630231,,,1610612759,40,54,2022-03-29T00:45:45Z,2300000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M40.00S,2022-03-29T00:45:36.5Z,2,REGULAR,substitution,out,[],1627749,,,1610612759,40,54,2022-03-29T00:45:45Z,2310000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M40.00S,2022-03-29T00:45:36.5Z,2,REGULAR,substitution,in,[],1630256,,,1610612759,40,54,2022-03-29T00:45:45Z,2320000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M40.00S,2022-03-29T00:45:36.5Z,2,REGULAR,substitution,in,[],1630200,,,1610612759,40,54,2022-03-29T00:45:45Z,2330000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M40.00S,2022-03-29T00:45:35.7Z,2,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,40,54,2022-03-29T00:46:05Z,2340000,,,0,,MISS K. Johnson Free Throw 2 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
235,PT07M40.00S,2022-03-29T00:45:35.7Z,2,REGULAR,rebound,defensive,[],1630227,,,1610612745,40,54,2022-03-29T00:46:05Z,2350000,,,0,,D. Nix REBOUND (Off:0 Def:1),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,234.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
236,PT07M33.00S,2022-03-29T00:46:05.5Z,2,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612745,40,54,2022-03-29T00:46:17Z,2360000,,,0,,T. Jones shooting personal FOUL (1 PF) (Nix 2 FT),"[1630200, 1630227]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Nix,1630227.0,,,,
238,PT07M33.00S,2022-03-29T00:46:26.7Z,2,REGULAR,freethrow,1 of 2,[],1630227,,,1610612745,40,54,2022-03-29T00:46:26Z,2380000,,,0,,MISS D. Nix Free Throw 1 of 2,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,Missed,,,,,,,,,,,,,,,,,,,
239,PT07M33.00S,2022-03-29T00:46:26.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,40,54,2022-03-29T00:46:26Z,2390000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,238.0,,,,,,,,,,,,,,,,,,
240,PT07M33.00S,2022-03-29T00:46:39.7Z,2,REGULAR,freethrow,2 of 2,[],1630227,,,1610612745,41,54,2022-03-29T00:46:39Z,2400000,,,0,,D. Nix Free Throw 2 of 2 (1 PTS),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
241,PT07M21.00S,2022-03-29T00:46:56.6Z,2,REGULAR,turnover,out-of-bounds,[],1630563,,,1610612759,41,54,2022-03-29T00:47:08Z,2410000,,,0,,J. Primo bad pass out-of-bounds TURNOVER (1 TO),[1630563],1610612759.0,SAS,bad pass,,,Primo,J. Primo,,,,,,,,,,,,,,,,,202058.0,,,,,,1.0,,
242,PT07M21.00S,2022-03-29T00:47:04.0Z,2,REGULAR,substitution,out,[],1630586,,,1610612745,41,54,2022-03-29T00:47:06Z,2420000,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M21.00S,2022-03-29T00:47:04.0Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,41,54,2022-03-29T00:47:06Z,2430000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M03.00S,2022-03-29T00:47:31.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630578,89.30683311432325,49.754901960784316,1610612745,43,54,2022-03-29T00:47:38Z,2440000,-1.0,48.0,1,right,A. Sengun turnaround Hook (2 PTS) (J. Green 2 AST),"[1630578, 1630224]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,4.8,Made,,,,,2.0,J. Green,1630224.0,2.0,,,,,,,,,,,
246,PT07M01.00S,2022-03-29T00:47:42.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,43,54,2022-03-29T00:47:42Z,2460000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M01.00S,2022-03-29T00:49:20.6Z,2,REGULAR,substitution,out,[],1630227,,,1610612759,43,54,2022-03-29T00:50:08Z,2470000,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M01.00S,2022-03-29T00:49:20.6Z,2,REGULAR,substitution,in,[],1630586,,,1610612759,43,54,2022-03-29T00:50:08Z,2480000,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M44.00S,2022-03-29T00:50:49.7Z,2,REGULAR,turnover,bad pass,[],1630170,,,1610612759,43,54,2022-03-29T00:50:57Z,2490000,,,0,,D. Vassell bad pass TURNOVER (1 TO),"[1630170, 1630528]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,1.0,Christopher,1630528.0
250,PT06M44.00S,2022-03-29T00:50:49.7Z,2,REGULAR,steal,,[],1630528,,,1610612745,43,54,2022-03-29T00:50:51Z,2500000,,,0,,J. Christopher STEAL (1 STL),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M39.00S,2022-03-29T00:50:53.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630528,93.11760840998686,44.36274509803921,1610612745,43,54,2022-03-29T00:51:07Z,2510000,-28.0,12.0,1,right,MISS J. Christopher running Layup,[1630528],1610612745.0,HOU,running,,,Christopher,J. Christopher,,,,,3.07,Missed,,,,,,,,,,,,,,,,,,,
252,PT06M36.00S,2022-03-29T00:50:56.4Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,43,54,2022-03-29T00:50:56Z,2520000,,,0,,K. Johnson REBOUND (Off:2 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,251.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
253,PT06M32.00S,2022-03-29T00:51:00.4Z,2,REGULAR,turnover,bad pass,[],1630563,,,1610612759,43,54,2022-03-29T00:51:10Z,2530000,,,0,,J. Primo bad pass TURNOVER (2 TO),"[1630563, 1630256]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,2.0,Tate,1630256.0
254,PT06M32.00S,2022-03-29T00:51:00.4Z,2,REGULAR,steal,,[],1630256,,,1610612745,43,54,2022-03-29T00:51:02Z,2540000,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M23.00S,2022-03-29T00:51:09.9Z,2,REGULAR,turnover,lost ball,[],1630578,,,1610612745,43,54,2022-03-29T00:51:14Z,2550000,,,0,,A. Sengun lost ball TURNOVER (2 TO),"[1630578, 1627751]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,2.0,Poeltl,1627751.0
256,PT06M23.00S,2022-03-29T00:51:09.9Z,2,REGULAR,steal,,[],1627751,,,1610612759,43,54,2022-03-29T00:51:12Z,2560000,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M20.00S,2022-03-29T00:51:20.2Z,2,REGULAR,foul,offensive,[],1629640,,,1610612759,43,54,2022-03-29T00:51:34Z,2580000,,,0,,K. Johnson charge offensive FOUL (1 PF),"[1629640, 1630256]",1610612759.0,SAS,charge,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Tate,1630256.0,,,,
260,PT06M20.00S,2022-03-29T00:51:20.2Z,2,REGULAR,turnover,offensive foul,[],1629640,,,1610612759,43,54,2022-03-29T00:51:20Z,2600000,,,0,,K. Johnson offensive foul TURNOVER (1 TO),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,202058.0,,,,,,1.0,,
261,PT06M20.00S,2022-03-29T00:51:31.2Z,2,REGULAR,substitution,out,[],1630224,,,1610612745,43,54,2022-03-29T00:51:47Z,2610000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M20.00S,2022-03-29T00:51:31.2Z,2,REGULAR,substitution,out,[],1630586,,,1610612745,43,54,2022-03-29T00:51:47Z,2620000,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M20.00S,2022-03-29T00:51:31.2Z,2,REGULAR,substitution,out,[],1630170,,,1610612745,43,54,2022-03-29T00:51:47Z,2630000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M20.00S,2022-03-29T00:51:31.2Z,2,REGULAR,substitution,in,[],1629726,,,1610612745,43,54,2022-03-29T00:51:47Z,2640000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M20.00S,2022-03-29T00:51:31.2Z,2,REGULAR,substitution,in,[],1629645,,,1610612745,43,54,2022-03-29T00:51:47Z,2650000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M20.00S,2022-03-29T00:51:31.2Z,2,REGULAR,substitution,in,[],1626196,,,1610612745,43,54,2022-03-29T00:51:47Z,2660000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M15.00S,2022-03-29T00:51:51.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629726,92.85479632063075,56.372549019607845,1610612745,43,54,2022-03-29T00:51:59Z,2670000,32.0,15.0,1,right,MISS G. Mathews driving Layup,[1629726],1610612745.0,HOU,driving,,,Mathews,G. Mathews,,,,,3.51,Missed,,,,,,,,,,,,,,,,,,,
268,PT06M13.00S,2022-03-29T00:51:53.1Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,43,54,2022-03-29T00:51:59Z,2680000,,,0,,J. Poeltl REBOUND (Off:1 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,267.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
269,PT06M05.00S,2022-03-29T00:52:01.6Z,2,REGULAR,3pt,Jump Shot,[],1626196,7.046649145860711,95.34313725490196,1610612759,43,54,2022-03-29T00:52:07Z,2690000,-227.0,14.0,1,left,MISS J. Richardson 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,22.71,Missed,,,,,,,,,,,,,,,,,,,
270,PT06M01.00S,2022-03-29T00:52:04.4Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,43,54,2022-03-29T00:52:04Z,2700000,,,0,,J. Poeltl REBOUND (Off:2 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,269.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
