actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
90,PT04M30.00S,2022-03-22T00:24:14.8Z,1,REGULAR,substitution,out,[],1630256,,,1610612764,15,23,2022-03-22T00:25:00Z,885000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M30.00S,2022-03-22T00:24:14.8Z,1,REGULAR,substitution,in,[],1630578,,,1610612764,15,23,2022-03-22T00:25:00Z,887500,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M30.00S,2022-03-22T00:24:45.9Z,1,REGULAR,freethrow,2 of 2,[],203526,,,1610612764,15,24,2022-03-22T00:24:45Z,890000,,,0,,R. Neto Free Throw 2 of 2 (2 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
92,PT04M19.00S,2022-03-22T00:24:59.9Z,1,REGULAR,foul,personal,[],1629060,,,1610612745,15,24,2022-03-22T00:25:14Z,900000,,,0,,R. Hachimura personal FOUL (2 PF),"[1629060, 1626174]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,203593.0,2.0,0.0,Wood,1626174.0,,,,,,
94,PT04M19.00S,2022-03-22T00:25:06.3Z,1,REGULAR,substitution,out,[],203526,,,1610612745,15,24,2022-03-22T00:25:10Z,920000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M19.00S,2022-03-22T00:25:06.3Z,1,REGULAR,substitution,in,[],202397,,,1610612745,15,24,2022-03-22T00:25:10Z,930000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M19.00S,2022-03-22T00:25:20.1Z,1,REGULAR,substitution,out,[],1629060,,,1610612745,15,24,2022-03-22T00:25:34Z,940000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M19.00S,2022-03-22T00:25:20.1Z,1,REGULAR,substitution,in,[],1630264,,,1610612745,15,24,2022-03-22T00:25:34Z,950000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M14.00S,2022-03-22T00:25:40.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,85.49605781865965,61.274509803921575,1610612745,17,24,2022-03-22T00:25:46Z,960000,56.0,84.0,1,right,C. Wood 10' driving floating Jump Shot (2 PTS) (A. Sengun 1 AST),"[1626174, 1630578]",1610612745.0,HOU,driving floating,,,Wood,C. Wood,,,,,10.1,Made,,,,,2.0,A. Sengun,1630578.0,1.0,,,,,,,,,,,
100,PT03M45.00S,2022-03-22T00:26:08.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630264,7.966491458607096,40.931372549019606,1610612764,17,26,2022-03-22T00:26:16Z,980000,45.0,22.0,1,left,A. Gill driving floating bank Jump Shot (2 PTS) (T. Satoransky 1 AST),"[1630264, 203107]",1610612764.0,WAS,driving floating bank,,,Gill,A. Gill,,,,,5.05,Made,,,,,2.0,T. Satoransky,203107.0,1.0,,,,,,,,,,,
102,PT03M25.00S,2022-03-22T00:26:28.4Z,1,REGULAR,2pt,Jump Shot,[],1630224,88.12417871222075,82.1078431372549,1610612745,17,26,2022-03-22T00:26:40Z,1000000,161.0,59.0,1,right,MISS J. Green 17' fadeaway Shot,[1630224],1610612745.0,HOU,fadeaway,,,Green,J. Green,,,,,17.1,Missed,,,,,,,,,,,,,,,,,,,
103,PT03M24.00S,2022-03-22T00:26:29.4Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,17,26,2022-03-22T00:26:40Z,1010000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,102.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
104,PT03M09.00S,2022-03-22T00:26:44.9Z,1,REGULAR,2pt,Jump Shot,[],202397,16.63929040735874,20.098039215686274,1610612764,17,26,2022-03-22T00:26:51Z,1020000,150.0,104.0,1,left,MISS I. Smith 18' pullup Shot,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,18.21,Missed,,,,,,,,,,,,,,,,,,,
105,PT03M08.00S,2022-03-22T00:26:45.9Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,17,26,2022-03-22T00:26:51Z,1030000,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
106,PT03M00.00S,2022-03-22T00:26:53.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,90.88370565045992,54.41176470588235,1610612745,17,26,2022-03-22T00:27:17Z,1040000,22.0,33.0,1,right,MISS K. Porter Jr. running Layup,[1629645],1610612745.0,HOU,running,,,Porter Jr.,K. Porter Jr.,,,,,3.99,Missed,,,,,,,,,,,,,,,,,,,
107,PT02M58.00S,2022-03-22T00:26:55.6Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,17,26,2022-03-22T00:27:00Z,1050000,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
108,PT02M53.00S,2022-03-22T00:27:02.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,9.543363994743759,50.0,1610612764,17,28,2022-03-22T00:27:09Z,1060000,0.0,37.0,1,left,D. Gafford cutting Layup (2 PTS) (D. Avdija 1 AST),"[1629655, 1630166]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,3.72,Made,,,,,2.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,
110,PT02M53.00S,2022-03-22T00:27:05.6Z,1,REGULAR,foul,personal,['1freethrow'],1630224,,,1610612764,17,28,2022-03-22T00:27:17Z,1080000,,,0,,J. Green shooting personal FOUL (1 PF) (Gafford 1 FT),"[1630224, 1629655]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,,,,,,,,,,,203593.0,1.0,0.0,Gafford,1629655.0,,,,,,
112,PT02M53.00S,2022-03-22T00:27:21.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,17,28,2022-03-22T00:27:21Z,1100000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M53.00S,2022-03-22T00:29:08.9Z,1,REGULAR,substitution,out,[],1630224,,,1610612764,17,28,2022-03-22T00:29:54Z,1110000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M53.00S,2022-03-22T00:29:08.9Z,1,REGULAR,substitution,in,[],1629726,,,1610612764,17,28,2022-03-22T00:29:54Z,1120000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M53.00S,2022-03-22T00:30:21.5Z,1,REGULAR,freethrow,1 of 1,[],1629655,,,1610612764,17,28,2022-03-22T00:30:26Z,1130000,,,0,,MISS D. Gafford Free Throw 1 of 1,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Missed,,,,,,,,,,,,,,,,,,,
116,PT02M53.00S,2022-03-22T00:30:21.5Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,17,28,2022-03-22T00:30:26Z,1140000,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
117,PT02M30.00S,2022-03-22T00:30:44.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,90.62089356110381,45.588235294117645,1610612745,19,28,2022-03-22T00:30:48Z,1150000,-22.0,36.0,1,right,A. Sengun driving Layup (2 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,4.2,Made,,,,,2.0,,,,,,,,,,,,,,
118,PT02M13.00S,2022-03-22T00:31:00.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,9.149145860709593,43.872549019607845,1610612764,19,30,2022-03-22T00:31:05Z,1160000,31.0,34.0,1,left,D. Avdija driving Layup (2 PTS),[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,4.54,Made,,,,,2.0,,,,,,,,,,,,,,
119,PT01M50.00S,2022-03-22T00:31:25.7Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612745,19,30,2022-03-22T00:32:06Z,1170000,,,0,,D. Gafford shooting personal FOUL (1 PF) (Sengun 2 FT),"[1629655, 1630578]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Sengun,1630578.0,,,,,,
121,PT01M50.00S,2022-03-22T00:31:35.9Z,1,REGULAR,substitution,out,[],1629645,,,1610612745,19,30,2022-03-22T00:31:42Z,1190000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M50.00S,2022-03-22T00:31:35.9Z,1,REGULAR,substitution,out,[],1626174,,,1610612745,19,30,2022-03-22T00:31:42Z,1200000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M50.00S,2022-03-22T00:31:35.9Z,1,REGULAR,substitution,in,[],1630231,,,1610612745,19,30,2022-03-22T00:31:42Z,1210000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M50.00S,2022-03-22T00:31:35.9Z,1,REGULAR,substitution,in,[],1630528,,,1610612745,19,30,2022-03-22T00:31:42Z,1220000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M50.00S,2022-03-22T00:32:50.7Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,20,30,2022-03-22T00:32:50Z,1230000,,,0,,A. Sengun Free Throw 1 of 2 (3 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
126,PT01M50.00S,2022-03-22T00:33:18.4Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,21,30,2022-03-22T00:33:18Z,1240000,,,0,,A. Sengun Free Throw 2 of 2 (4 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
127,PT01M38.00S,2022-03-22T00:33:31.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,8.623521681997373,53.92156862745098,1610612764,21,32,2022-03-22T00:33:35Z,1250000,-20.0,29.0,1,left,D. Gafford alley-oop DUNK (4 PTS) (D. Avdija 2 AST),"[1629655, 1630166]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,3.47,Made,,,,,4.0,D. Avdija,1630166.0,2.0,,,,,,,,,,,
129,PT01M25.00S,2022-03-22T00:33:43.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,90.75229960578186,55.14705882352941,1610612745,23,32,2022-03-22T00:33:47Z,1270000,26.0,34.0,1,right,D. Schroder cutting Layup (2 PTS) (A. Sengun 2 AST),"[203471, 1630578]",1610612745.0,HOU,cutting,,,Schroder,D. Schroder,,,,,4.29,Made,,,,,2.0,A. Sengun,1630578.0,2.0,,,,,,,,,,,
131,PT01M08.00S,2022-03-22T00:34:00.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,5.863994743758213,55.14705882352941,1610612764,23,34,2022-03-22T00:34:05Z,1290000,-26.0,3.0,1,left,D. Gafford reverse Layup (6 PTS) (D. Avdija 3 AST),"[1629655, 1630166]",1610612764.0,WAS,reverse,,,Gafford,D. Gafford,,,,,2.58,Made,,,,,6.0,D. Avdija,1630166.0,3.0,,,,,,,,,,,
133,PT00M59.70S,2022-03-22T00:34:09.2Z,1,REGULAR,3pt,Jump Shot,[],1630231,70.51576872536137,23.284313725490197,1610612745,26,34,2022-03-22T00:34:19Z,1310000,-134.0,225.0,1,right,K. Martin Jr. 26' 3PT  (3 PTS) (J. Christopher 1 AST),"[1630231, 1630528]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,26.14,Made,,,,,3.0,J. Christopher,1630528.0,1.0,,,,,,,,,,,
135,PT00M48.60S,2022-03-22T00:34:23.9Z,1,REGULAR,2pt,Jump Shot,[],202397,18.610381077529567,73.77450980392157,1610612764,26,36,2022-03-22T00:34:28Z,1330000,-119.0,122.0,1,left,I. Smith 17' pullup Jump Shot (2 PTS),[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,17.06,Made,,,,,2.0,,,,,,,,,,,,,,
136,PT00M31.10S,2022-03-22T00:34:43.0Z,1,REGULAR,3pt,Jump Shot,[],1629726,68.15045992115637,20.833333333333336,1610612745,26,36,2022-03-22T00:34:52Z,1340000,-146.0,247.0,1,right,MISS G. Mathews 28' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,28.67,Missed,,,,,,,,,,,,,,,,,,,
137,PT00M27.70S,2022-03-22T00:34:46.4Z,1,REGULAR,rebound,defensive,[],203107,,,1610612764,26,36,2022-03-22T00:34:52Z,1350000,,,0,,T. Satoransky REBOUND (Off:0 Def:1),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
138,PT00M06.00S,2022-03-22T00:35:08.4Z,1,REGULAR,3pt,Jump Shot,[],202397,28.728646517739815,24.754901960784316,1610612764,26,39,2022-03-22T00:35:14Z,1360000,126.0,218.0,1,left,I. Smith 25' 3PT pullup (5 PTS),[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,25.15,Made,,,,,5.0,,,,,,,,,,,,,,
139,PT00M02.50S,2022-03-22T00:35:24.2Z,1,REGULAR,foul,offensive,[],203471,,,1610612745,26,39,2022-03-22T00:37:03Z,1370000,,,0,,D. Schroder offensive FOUL (1 PF),"[203471, 1629655]",1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,202026.0,1.0,0.0,Gafford,1629655.0,,,,,,
141,PT00M02.50S,2022-03-22T00:35:24.2Z,1,REGULAR,turnover,offensive foul,[],203471,,,1610612745,26,39,2022-03-22T00:35:24Z,1390000,,,0,,D. Schroder offensive foul TURNOVER (1 TO),[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,202026.0,,,,,1.0,,,,,
142,PT00M00.00S,2022-03-22T00:35:46.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630264,9.411957950065702,40.931372549019606,1610612764,26,39,2022-03-22T00:36:14Z,1400000,45.0,36.0,1,left,MISS A. Gill driving floating Shot,[1630264],1610612764.0,WAS,driving floating,,,Gill,A. Gill,,,,,5.79,Missed,,,,,,,,,,,,,,,,,,,
143,PT00M00.00S,2022-03-22T00:35:46.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,26,39,2022-03-22T00:35:54Z,1410000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,142.0,,,,,,,,,,,,,,,,,,
144,PT00M00.00S,2022-03-22T00:35:51.4Z,1,REGULAR,period,end,[],0,,,1610612764,26,39,2022-03-22T00:35:51Z,1420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-03-22T00:37:02.8Z,2,REGULAR,substitution,out,['startperiod'],1630264,,,1610612764,26,39,2022-03-22T00:38:30Z,1430000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-03-22T00:37:02.8Z,2,REGULAR,substitution,out,['startperiod'],1629655,,,1610612764,26,39,2022-03-22T00:38:30Z,1440000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-03-22T00:37:02.8Z,2,REGULAR,substitution,in,['startperiod'],204001,,,1610612764,26,39,2022-03-22T00:38:30Z,1450000,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-03-22T00:37:02.8Z,2,REGULAR,substitution,in,['startperiod'],1630557,,,1610612764,26,39,2022-03-22T00:38:30Z,1460000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-03-22T00:38:44.4Z,2,REGULAR,period,start,[],0,,,1610612764,26,39,2022-03-22T00:38:44Z,1470000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT11M46.00S,2022-03-22T00:38:58.0Z,2,REGULAR,2pt,Jump Shot,[],1630166,27.151773981603156,44.36274509803921,1610612764,26,39,2022-03-22T00:39:22Z,1480000,28.0,203.0,1,left,MISS D. Avdija 20' pullup Shot,[1630166],1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,20.47,Missed,,,,,,,,,,,,,,,,,,,
151,PT11M45.00S,2022-03-22T00:38:59.0Z,2,REGULAR,rebound,offensive,[],1630557,,,1610612764,26,39,2022-03-22T00:39:49Z,1490000,,,0,,C. Kispert REBOUND (Off:1 Def:0),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,150.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
152,PT11M44.00S,2022-03-22T00:39:04.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630557,5.590000152587891,50.0,1610612764,26,41,2022-03-22T00:39:56Z,1500000,0.0,0.0,1,left,C. Kispert tip Layup (4 PTS),[1630557],1610612764.0,WAS,tip,,,Kispert,C. Kispert,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
153,PT11M29.00S,2022-03-22T00:39:14.7Z,2,REGULAR,turnover,bad pass,[],1630578,,,1610612745,26,41,2022-03-22T00:39:22Z,1510000,,,0,,A. Sengun bad pass TURNOVER (1 TO),"[1630578, 1630166]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,1.0,,,Avdija,1630166.0,
154,PT11M29.00S,2022-03-22T00:39:14.7Z,2,REGULAR,steal,,[],1630166,,,1610612764,26,41,2022-03-22T00:39:17Z,1520000,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M25.00S,2022-03-22T00:39:19.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",204001,7.5722733245729295,52.20588235294118,1610612764,26,43,2022-03-22T00:39:26Z,1530000,-11.0,19.0,1,left,K. Porzingis cutting DUNK (8 PTS) (D. Avdija 4 AST),"[204001, 1630166]",1610612764.0,WAS,cutting,,,Porzingis,K. Porzingis,,,,,2.17,Made,,,,,8.0,D. Avdija,1630166.0,4.0,,,,,,,,,,,
157,PT11M12.00S,2022-03-22T00:39:44.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,88.51839684625493,44.85294117647059,1610612745,26,43,2022-03-22T00:39:54Z,1550000,-26.0,55.0,1,right,MISS A. Sengun 6' driving Layup - blocked,"[1630578, 204001]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,6.11,Missed,,,,,,,,,,,,,,,Porzingis,204001.0,,,
158,PT11M12.00S,2022-03-22T00:39:44.3Z,2,REGULAR,block,,[],204001,,,1610612745,26,43,2022-03-22T00:39:46Z,1560000,,,0,,K. Porzingis BLOCK (3 BLK),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M12.00S,2022-03-22T00:39:44.3Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,26,43,2022-03-22T00:39:54Z,1570000,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,157.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
160,PT11M04.00S,2022-03-22T00:39:51.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,91.67214191852825,3.1862745098039214,1610612745,26,43,2022-03-22T00:39:57Z,1580000,-234.0,26.0,1,right,MISS G. Mathews step back 3PT,[1629726],1610612745.0,HOU,step back,,,Mathews,G. Mathews,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
161,PT11M04.00S,2022-03-22T00:39:51.9Z,2,REGULAR,rebound,defensive,[],204001,,,1610612764,26,43,2022-03-22T00:39:57Z,1590000,,,0,,K. Porzingis REBOUND (Off:1 Def:3),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,160.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
162,PT10M54.00S,2022-03-22T00:40:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202397,7.966491458607096,51.470588235294116,1610612764,26,43,2022-03-22T00:40:09Z,1600000,-7.0,22.0,1,left,MISS I. Smith driving reverse Layup,[202397],1610612764.0,WAS,driving reverse,,,Smith,I. Smith,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,,
163,PT10M52.00S,2022-03-22T00:40:04.0Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,26,43,2022-03-22T00:40:09Z,1610000,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,162.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
164,PT10M47.00S,2022-03-22T00:40:08.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203471,91.93495400788436,46.568627450980394,1610612745,26,43,2022-03-22T00:40:20Z,1620000,-17.0,23.0,1,right,MISS D. Schroder driving finger roll Layup,[203471],1610612745.0,HOU,driving finger roll,,,Schroder,D. Schroder,,,,,2.9,Missed,,,,,,,,,,,,,,,,,,,
165,PT10M46.00S,2022-03-22T00:40:09.9Z,2,REGULAR,rebound,defensive,[],204001,,,1610612764,26,43,2022-03-22T00:40:20Z,1630000,,,0,,K. Porzingis REBOUND (Off:1 Def:4),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,164.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
166,PT10M29.00S,2022-03-22T00:40:26.8Z,2,REGULAR,3pt,Jump Shot,[],204001,31.882391590013142,65.93137254901961,1610612764,26,43,2022-03-22T00:40:33Z,1640000,-80.0,247.0,1,left,MISS K. Porzingis 25' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,,
167,PT10M28.00S,2022-03-22T00:40:27.8Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612745,26,43,2022-03-22T00:40:33Z,1650000,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
168,PT10M25.00S,2022-03-22T00:40:32.3Z,2,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,26,43,2022-03-22T00:40:39Z,1660000,,,0,,A. Sengun lost ball out-of-bounds TURNOVER (2 TO),[1630578],1610612745.0,HOU,lost ball,,,Sengun,A. Sengun,,,,,,,,,,,,,,,203593.0,,,,,2.0,,,,,
169,PT10M10.00S,2022-03-22T00:40:54.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204001,9.149145860709593,50.98039215686274,1610612764,26,43,2022-03-22T00:41:15Z,1670000,-5.0,34.0,1,left,MISS K. Porzingis driving Layup,[204001],1610612764.0,WAS,driving,,,Porzingis,K. Porzingis,,,,,3.39,Missed,,,,,,,,,,,,,,,,,,,
170,PT10M09.00S,2022-03-22T00:40:55.4Z,2,REGULAR,rebound,offensive,[],204001,,,1610612764,26,43,2022-03-22T00:41:15Z,1680000,,,0,,K. Porzingis REBOUND (Off:2 Def:4),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,169.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
171,PT10M08.00S,2022-03-22T00:40:57.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",204001,8.886333771353483,49.26470588235294,1610612764,26,45,2022-03-22T00:41:20Z,1690000,4.0,31.0,1,left,K. Porzingis putback Layup (10 PTS),[204001],1610612764.0,WAS,putback,,,Porzingis,K. Porzingis,,,,,3.12,Made,,,,,10.0,,,,,,,,,,,,,,
172,PT09M51.00S,2022-03-22T00:41:13.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,92.19776609724047,49.754901960784316,1610612745,28,45,2022-03-22T00:41:23Z,1700000,-1.0,21.0,1,right,K. Martin Jr. cutting DUNK (5 PTS) (A. Sengun 3 AST),"[1630231, 1630578]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,2.08,Made,,,,,5.0,A. Sengun,1630578.0,3.0,,,,,,,,,,,
174,PT09M34.00S,2022-03-22T00:41:29.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,13.485545335085414,48.529411764705884,1610612764,28,47,2022-03-22T00:41:34Z,1720000,7.0,74.0,1,left,D. Avdija 7' driving floating Jump Shot (4 PTS) (K. Porzingis 1 AST),"[1630166, 204001]",1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,7.47,Made,,,,,4.0,K. Porzingis,204001.0,1.0,,,,,,,,,,,
176,PT09M13.00S,2022-03-22T00:41:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,91.80354796320631,44.36274509803921,1610612745,28,47,2022-03-22T00:41:57Z,1740000,-28.0,25.0,1,right,MISS K. Martin Jr. driving finger roll Layup,[1630231],1610612745.0,HOU,driving finger roll,,,Martin Jr.,K. Martin Jr.,,,,,3.74,Missed,,,,,,,,,,,,,,,,,,,
