actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
96,PT03M51.00S,2022-03-10T01:22:58.5Z,1,REGULAR,substitution,in,[],203145,,,1610612747,20,24,2022-03-10T01:23:11Z,960000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M51.00S,2022-03-10T01:22:58.5Z,1,REGULAR,substitution,in,[],2546,,,1610612747,20,24,2022-03-10T01:23:11Z,970000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M51.00S,2022-03-10T01:22:58.5Z,1,REGULAR,substitution,out,[],1630578,,,1610612747,20,24,2022-03-10T01:23:24Z,980000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M51.00S,2022-03-10T01:22:58.5Z,1,REGULAR,substitution,in,[],1628021,,,1610612747,20,24,2022-03-10T01:23:24Z,990000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M50.00S,2022-03-10T01:23:35.2Z,1,REGULAR,foul,personal,[],1629645,,,1610612747,20,24,2022-03-10T01:23:44Z,1000000,,,0,,K. Porter Jr. personal FOUL (1 PF),"[1629645, 1628370]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Monk,1628370.0,,,,,
102,PT03M46.00S,2022-03-10T01:23:54.5Z,1,REGULAR,foul,personal,[],1629645,,,1610612747,20,24,2022-03-10T01:24:06Z,1020000,,,0,,K. Porter Jr. personal FOUL (2 PF),"[1629645, 2546]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,1193.0,2.0,0.0,Anthony,2546.0,,,,,
104,PT03M37.00S,2022-03-10T01:24:22.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2546,13.61695137976347,60.5392156862745,1610612747,20,26,2022-03-10T01:24:29Z,1040000,-53.0,75.0,1,left,C. Anthony 9' turnaround fadeaway Jump Shot (2 PTS),[2546],1610612747.0,LAL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,9.21,Made,2.0,,,,,,,,,,,,,,,,,
105,PT03M27.00S,2022-03-10T01:24:35.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,20,26,2022-03-10T01:24:35Z,1050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M25.00S,2022-03-10T01:24:52.8Z,1,REGULAR,3pt,Jump Shot,[],1630224,78.13731931668858,6.862745098039216,1610612745,20,26,2022-03-10T01:25:01Z,1060000,-216.0,153.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,
107,PT03M21.00S,2022-03-10T01:24:56.8Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612747,20,26,2022-03-10T01:25:01Z,1070000,,,0,,M. Monk REBOUND (Off:1 Def:2),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,106.0,3.0,2.0,1.0,,,,,,,,,,
108,PT03M15.00S,2022-03-10T01:25:02.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202340,27.677398160315374,84.06862745098039,1610612747,20,26,2022-03-10T01:25:12Z,1080000,-170.0,208.0,1,left,MISS A. Bradley 26' 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,26.86,Missed,,,,,,,,,,,,,,,,,,
109,PT03M14.00S,2022-03-10T01:25:03.5Z,1,REGULAR,rebound,defensive,[],1628021,,,1610612745,20,26,2022-03-10T01:25:12Z,1090000,,,0,,D. Nwaba REBOUND (Off:0 Def:1),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,
111,PT03M08.00S,2022-03-10T01:25:10.8Z,1,REGULAR,foul,personal,['2freethrow'],1628370,,,1610612745,20,26,2022-03-10T01:25:26Z,1110000,,,0,,M. Monk shooting personal FOUL (1 PF) (Schroder 2 FT),"[1628370, 203471]",1610612747.0,LAL,shooting,,,Monk,M. Monk,,,,,,,,,,,,,,,1193.0,1.0,0.0,Schroder,203471.0,,,,,
113,PT03M08.00S,2022-03-10T01:25:37.6Z,1,REGULAR,freethrow,1 of 2,[],203471,,,1610612745,21,26,2022-03-10T01:25:37Z,1130000,,,0,,D. Schroder Free Throw 1 of 2 (1 PTS),[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
114,PT03M08.00S,2022-03-10T01:25:39.4Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,21,26,2022-03-10T01:25:51Z,1140000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M08.00S,2022-03-10T01:25:39.4Z,1,REGULAR,substitution,out,[],1628370,,,1610612745,21,26,2022-03-10T01:25:51Z,1150000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M08.00S,2022-03-10T01:25:39.4Z,1,REGULAR,substitution,in,[],1629726,,,1610612745,21,26,2022-03-10T01:25:51Z,1160000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M08.00S,2022-03-10T01:25:39.4Z,1,REGULAR,substitution,in,[],201566,,,1610612745,21,26,2022-03-10T01:25:51Z,1170000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M08.00S,2022-03-10T01:26:02.3Z,1,REGULAR,freethrow,2 of 2,[],203471,,,1610612745,22,26,2022-03-10T01:26:02Z,1180000,,,0,,D. Schroder Free Throw 2 of 2 (2 PTS),[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
119,PT03M01.00S,2022-03-10T01:26:12.1Z,1,REGULAR,2pt,Jump Shot,[],201566,17.0335085413929,72.54901960784314,1610612747,22,26,2022-03-10T01:26:24Z,1190000,-113.0,108.0,1,left,MISS R. Westbrook 15' pullup bank Shot,[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,15.58,Missed,,,,,,,,,,,,,,,,,,
120,PT03M00.00S,2022-03-10T01:26:13.1Z,1,REGULAR,rebound,offensive,[],203145,,,1610612747,22,26,2022-03-10T01:37:03Z,1200000,,,0,,K. Bazemore REBOUND (Off:1 Def:0),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,119.0,1.0,0.0,1.0,,,,,,,,,,
169,PT02M59.00S,2022-03-10T01:26:14.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203145,6.701708278580814,51.93014705882353,1610612747,22,26,2022-03-10T01:37:45Z,1205000,-10.0,10.0,1,left,MISS K. Bazemore tip Layup,[203145],1610612747.0,LAL,tip,,,Bazemore,K. Bazemore,,,,,1.43,Missed,,,,,,,,,,,,,,,,,,
170,PT02M59.00S,2022-03-10T01:26:14.7Z,1,REGULAR,rebound,offensive,[],203145,,,1610612747,22,26,2022-03-10T01:37:57Z,1207500,,,0,,K. Bazemore REBOUND (Off:2 Def:0),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,169.0,2.0,0.0,2.0,,,,,,,,,,
121,PT02M55.00S,2022-03-10T01:26:17.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203145,5.590000152587891,50.0,1610612747,22,26,2022-03-10T01:37:45Z,1210000,0.0,0.0,1,left,MISS K. Bazemore tip Layup,[203145],1610612747.0,LAL,tip,,,Bazemore,K. Bazemore,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
122,PT02M55.00S,2022-03-10T01:26:17.4Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,22,26,2022-03-10T01:26:30Z,1220000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,121.0,3.0,3.0,0.0,,,,,,,,,,
123,PT02M47.00S,2022-03-10T01:26:24.6Z,1,REGULAR,3pt,Jump Shot,[],1629645,67.49342969776609,66.66666666666666,1610612745,22,26,2022-03-10T01:33:04Z,1230000,83.0,253.0,1,right,MISS K. Porter Jr. 26' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,
124,PT02M45.00S,2022-03-10T01:26:26.6Z,1,REGULAR,rebound,defensive,[],2546,,,1610612747,22,26,2022-03-10T01:26:37Z,1240000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,123.0,1.0,1.0,0.0,,,,,,,,,,
125,PT02M38.00S,2022-03-10T01:26:35.5Z,1,REGULAR,turnover,bad pass,[],203145,,,1610612747,22,26,2022-03-10T01:26:41Z,1250000,,,0,,K. Bazemore bad pass TURNOVER (1 TO),"[203145, 1629645]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,1.0,Porter Jr.,1629645.0,,
126,PT02M38.00S,2022-03-10T01:26:35.5Z,1,REGULAR,steal,,[],1629645,,,1610612745,22,26,2022-03-10T01:38:28Z,1260000,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M19.00S,2022-03-10T01:26:52.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,70.51576872536137,87.25490196078431,1610612745,25,26,2022-03-10T01:27:01Z,1270000,186.0,225.0,1,right,G. Mathews 29' 3PT  (3 PTS) (D. Schroder 1 AST),"[1629726, 203471]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,29.19,Made,3.0,D. Schroder,203471.0,1.0,,,,,,,,,,,,,,
129,PT02M06.00S,2022-03-10T01:27:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.5722733245729295,41.17647058823529,1610612747,25,26,2022-03-10T01:27:22Z,1290000,44.0,19.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,4.79,Missed,,,,,,,,,,,,,,,,,,
130,PT02M05.00S,2022-03-10T01:27:06.7Z,1,REGULAR,rebound,offensive,[],201566,,,1610612747,25,26,2022-03-10T01:27:22Z,1300000,,,0,,R. Westbrook REBOUND (Off:1 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,129.0,3.0,2.0,1.0,,,,,,,,,,
131,PT02M05.00S,2022-03-10T01:27:08.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,5.601182654402102,44.85294117647059,1610612747,25,28,2022-03-10T01:27:34Z,1310000,26.0,0.0,1,left,R. Westbrook putback Layup (4 PTS),[201566],1610612747.0,LAL,putback,,,Westbrook,R. Westbrook,,,,,2.57,Made,4.0,,,,,,,,,,,,,,,,,
132,PT01M54.00S,2022-03-10T01:27:19.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,91.93495400788436,47.30392156862745,1610612745,27,28,2022-03-10T01:27:43Z,1320000,-13.0,23.0,1,right,D. Schroder driving reverse Layup (4 PTS),[203471],1610612745.0,HOU,driving reverse,,,Schroder,D. Schroder,,,,,2.69,Made,4.0,,,,,,,,,,,,,,,,,
133,PT01M54.00S,2022-03-10T01:27:23.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203145,,,1610612745,27,28,2022-03-10T01:30:45Z,1330000,,,0,,K. Bazemore shooting personal FOUL (1 PF) (Schroder 1 FT),"[203145, 203471]",1610612747.0,LAL,shooting,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,202049.0,1.0,0.0,Schroder,203471.0,,,,,
135,PT01M54.00S,2022-03-10T01:27:43.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,27,28,2022-03-10T01:27:43Z,1350000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M54.00S,2022-03-10T01:29:25.5Z,1,REGULAR,substitution,out,[],1629645,,,1610612745,27,28,2022-03-10T01:30:44Z,1360000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M54.00S,2022-03-10T01:29:25.5Z,1,REGULAR,substitution,out,[],1630231,,,1610612745,27,28,2022-03-10T01:30:44Z,1370000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M54.00S,2022-03-10T01:29:25.5Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,27,28,2022-03-10T01:30:44Z,1380000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M54.00S,2022-03-10T01:29:25.5Z,1,REGULAR,substitution,in,[],1630528,,,1610612745,27,28,2022-03-10T01:30:44Z,1390000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M54.00S,2022-03-10T01:30:54.9Z,1,REGULAR,freethrow,1 of 1,[],203471,,,1610612745,28,28,2022-03-10T01:30:55Z,1400000,,,0,,D. Schroder Free Throw 1 of 1 (5 PTS),[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
141,PT01M39.00S,2022-03-10T01:31:12.5Z,1,REGULAR,3pt,Jump Shot,[],201571,22.683968462549277,8.088235294117647,1610612747,28,31,2022-03-10T01:31:18Z,1410000,210.0,161.0,1,left,D. Augustin 26' 3PT  (6 PTS) (R. Westbrook 2 AST),"[201571, 201566]",1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,26.41,Made,6.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,
143,PT01M16.00S,2022-03-10T01:31:34.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,93.24901445466492,52.94117647058824,1610612745,28,31,2022-03-10T01:32:14Z,1430000,15.0,11.0,1,right,MISS A. Sengun driving DUNK,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,
146,PT01M16.00S,2022-03-10T01:31:34.9Z,1,REGULAR,rebound,defensive,[],2546,,,1610612747,28,31,2022-03-10T01:32:35Z,1435000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,143.0,2.0,2.0,0.0,,,,,,,,,,
144,PT01M07.00S,2022-03-10T01:31:44.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201571,5.863994743758213,50.0,1610612747,28,33,2022-03-10T01:37:53Z,1440000,0.0,3.0,1,left,D. Augustin driving Layup (8 PTS),[201571],1610612747.0,LAL,driving,,,Augustin,D. Augustin,,,,,0.26,Made,8.0,,,,,,,,,,,,,,,,,
145,PT00M50.40S,2022-03-10T01:32:05.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630528,83.20055847568987,51.635263480392155,1610612745,30,33,2022-03-10T01:39:01Z,1450000,8.0,105.0,1,right,J. Christopher 10' pullup Jump Shot (2 PTS),[1630528],1610612745.0,HOU,pullup,,,Christopher,J. Christopher,,,,,10.57,Made,2.0,,,,,,,,,,,,,,,,,
147,PT00M40.30S,2022-03-10T01:32:20.4Z,1,REGULAR,3pt,Jump Shot,[],2546,29.6484888304862,88.48039215686273,1610612747,30,36,2022-03-10T01:32:25Z,1460000,-192.0,226.0,1,left,C. Anthony 29' 3PT  (5 PTS) (R. Westbrook 3 AST),"[2546, 201566]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,29.7,Made,5.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,
149,PT00M33.30S,2022-03-10T01:32:33.2Z,1,REGULAR,3pt,Jump Shot,[],203471,65.78515111695138,29.901960784313726,1610612745,30,36,2022-03-10T01:32:38Z,1480000,-100.0,269.0,1,right,MISS D. Schroder 28' 3PT,[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,28.73,Missed,,,,,,,,,,,,,,,,,,
150,PT00M33.30S,2022-03-10T01:32:33.2Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,30,36,2022-03-10T01:32:38Z,1490000,,,0,,A. Sengun REBOUND (Off:2 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,149.0,3.0,1.0,2.0,,,,,,,,,,
151,PT00M30.10S,2022-03-10T01:32:39.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201566,,,1610612745,30,36,2022-03-10T01:34:45Z,1500000,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Nwaba 2 FT),"[201566, 1628021]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,1193.0,1.0,0.0,Nwaba,1628021.0,,,,,
153,PT00M30.10S,2022-03-10T01:33:08.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628021,,,1610612745,31,36,2022-03-10T01:33:52Z,1520000,,,0,,D. Nwaba Free Throw 1 of 2 (1 PTS),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
154,PT00M30.10S,2022-03-10T01:33:09.3Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,31,36,2022-03-10T01:33:16Z,1530000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M30.10S,2022-03-10T01:33:09.3Z,1,REGULAR,substitution,in,[],1630231,,,1610612745,31,36,2022-03-10T01:33:16Z,1540000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M30.10S,2022-03-10T01:33:08.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628021,,,1610612745,32,36,2022-03-10T01:33:52Z,1550000,,,0,,D. Nwaba Free Throw 2 of 2 (2 PTS),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
160,PT00M10.90S,2022-03-10T01:33:46.6Z,1,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612747,32,36,2022-03-10T01:34:01Z,1590000,,,0,,K. Martin Jr. shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1630231, 201566]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,202049.0,1.0,0.0,Westbrook,201566.0,,,,,
162,PT00M10.90S,2022-03-10T01:34:18.5Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,32,37,2022-03-10T01:34:18Z,1610000,,,0,,R. Westbrook Free Throw 1 of 2 (5 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
163,PT00M10.90S,2022-03-10T01:34:19.6Z,1,REGULAR,substitution,out,[],201571,,,1610612747,32,37,2022-03-10T01:34:28Z,1620000,,,0,,SUB out: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M10.90S,2022-03-10T01:34:19.6Z,1,REGULAR,substitution,in,[],1626169,,,1610612747,32,37,2022-03-10T01:34:28Z,1630000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M10.90S,2022-03-10T01:34:48.3Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,32,38,2022-03-10T01:34:48Z,1640000,,,0,,R. Westbrook Free Throw 2 of 2 (6 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
166,PT00M03.10S,2022-03-10T01:35:03.3Z,1,REGULAR,3pt,Jump Shot,[],1628021,92.85479632063075,94.6078431372549,1610612745,32,38,2022-03-10T01:35:17Z,1650000,223.0,15.0,1,right,MISS D. Nwaba 3PT,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,22.35,Missed,,,,,,,,,,,,,,,,,,
167,PT00M01.50S,2022-03-10T01:35:04.9Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,32,38,2022-03-10T01:35:17Z,1660000,,,0,,R. Westbrook REBOUND (Off:1 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,166.0,4.0,3.0,1.0,,,,,,,,,,
168,PT00M00.00S,2022-03-10T01:35:25.1Z,1,REGULAR,period,end,[],0,,,1610612747,32,38,2022-03-10T01:35:25Z,1670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-03-10T01:37:33.3Z,2,REGULAR,substitution,out,['startperiod'],1630231,,,1610612747,32,38,2022-03-10T01:37:56Z,1680000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-03-10T01:37:33.3Z,2,REGULAR,substitution,out,['startperiod'],202340,,,1610612747,32,38,2022-03-10T01:37:56Z,1690000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-03-10T01:37:33.3Z,2,REGULAR,substitution,out,['startperiod'],1626169,,,1610612747,32,38,2022-03-10T01:37:56Z,1700000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-03-10T01:37:33.3Z,2,REGULAR,substitution,in,['startperiod'],1630578,,,1610612747,32,38,2022-03-10T01:37:56Z,1710000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-03-10T01:37:33.3Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,32,38,2022-03-10T01:37:56Z,1720000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-03-10T01:37:33.3Z,2,REGULAR,substitution,in,['startperiod'],1630559,,,1610612747,32,38,2022-03-10T01:37:56Z,1730000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-03-10T01:38:09.5Z,2,REGULAR,period,start,[],0,,,1610612745,32,38,2022-03-10T01:38:09Z,1740000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M48.00S,2022-03-10T01:38:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628021,92.72339027595268,46.568627450980394,1610612745,32,38,2022-03-10T01:38:33Z,1750000,-17.0,16.0,1,right,MISS D. Nwaba Layup - blocked,"[1628021, 2544]",1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,2.34,Missed,,,,,,,,,,,,,,,,,James,2544.0
179,PT11M48.00S,2022-03-10T01:38:21.4Z,2,REGULAR,block,,[],2544,,,1610612745,32,38,2022-03-10T01:38:24Z,1760000,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M44.00S,2022-03-10T01:38:25.4Z,2,REGULAR,rebound,defensive,[],2546,,,1610612747,32,38,2022-03-10T01:38:33Z,1770000,,,0,,C. Anthony REBOUND (Off:0 Def:3),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,178.0,3.0,3.0,0.0,,,,,,,,,,
181,PT11M37.00S,2022-03-10T01:38:32.4Z,2,REGULAR,turnover,bad pass,[],1630559,,,1610612747,32,38,2022-03-10T01:38:38Z,1780000,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1628021]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,1.0,Nwaba,1628021.0,,
182,PT11M37.00S,2022-03-10T01:38:32.4Z,2,REGULAR,steal,,[],1628021,,,1610612745,32,38,2022-03-10T01:38:35Z,1790000,,,0,,D. Nwaba STEAL (1 STL),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M37.00S,2022-03-10T01:38:36.3Z,2,REGULAR,turnover,out-of-bounds,[],1628021,,,1610612745,32,38,2022-03-10T01:38:52Z,1800000,,,0,,D. Nwaba step out-of-bounds TURNOVER (1 TO),[1628021],1610612745.0,HOU,step,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,202049.0,,,,,1.0,,,,
184,PT11M37.00S,2022-03-10T01:38:42.5Z,2,REGULAR,substitution,out,[],1628021,,,1610612747,32,38,2022-03-10T01:38:52Z,1810000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M37.00S,2022-03-10T01:38:42.5Z,2,REGULAR,substitution,in,[],201569,,,1610612747,32,38,2022-03-10T01:38:52Z,1820000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
187,PT11M29.00S,2022-03-10T01:39:13.6Z,2,REGULAR,turnover,out-of-bounds,[],203145,,,1610612747,32,38,2022-03-10T01:39:20Z,1840000,,,0,,K. Bazemore lost ball out-of-bounds TURNOVER (2 TO),[203145],1610612747.0,LAL,lost ball,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,202049.0,,,,,2.0,,,,
