actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
93,PT05M34.00S,2021-11-11T01:01:58.0Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612765,12,13,2021-11-11T01:02:01Z,910000,,,0,,S. Bey REBOUND (Off:2 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,91.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
94,PT05M29.00S,2021-11-11T01:02:03.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203924,6.1268068331143235,96.81372549019608,1610612765,12,13,2021-11-11T01:02:11Z,920000,-234.0,5.0,1,left,MISS J. Grant 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
95,PT05M25.00S,2021-11-11T01:02:07.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,12,13,2021-11-11T01:02:11Z,930000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,
96,PT05M25.00S,2021-11-11T01:02:10.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,12,13,2021-11-11T01:02:10Z,940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M11.00S,2021-11-11T01:02:31.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612745,12,13,2021-11-11T01:02:41Z,950000,,,0,,I. Stewart shooting personal FOUL (2 PF) (Porter Jr. 2 FT),"[1630191, 1629645]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Porter Jr.,1629645.0,,,,
99,PT05M11.00S,2021-11-11T01:02:58.7Z,1,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,12,13,2021-11-11T01:03:24Z,970000,,,0,,MISS K. Porter Jr. Free Throw 1 of 2,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
100,PT05M11.00S,2021-11-11T01:02:58.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,12,13,2021-11-11T01:03:24Z,980000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,
101,PT05M11.00S,2021-11-11T01:03:04.9Z,1,REGULAR,substitution,out,[],1630256,,,1610612745,12,13,2021-11-11T01:03:15Z,990000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M11.00S,2021-11-11T01:03:04.9Z,1,REGULAR,substitution,out,[],1626174,,,1610612745,12,13,2021-11-11T01:03:15Z,1000000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M11.00S,2021-11-11T01:03:04.9Z,1,REGULAR,substitution,out,[],1630165,,,1610612745,12,13,2021-11-11T01:03:15Z,1010000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M11.00S,2021-11-11T01:03:04.9Z,1,REGULAR,substitution,out,[],1630191,,,1610612745,12,13,2021-11-11T01:03:15Z,1020000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT05M11.00S,2021-11-11T01:03:04.9Z,1,REGULAR,substitution,in,[],1628021,,,1610612745,12,13,2021-11-11T01:03:15Z,1030000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT05M11.00S,2021-11-11T01:03:04.9Z,1,REGULAR,substitution,in,[],1627863,,,1610612745,12,13,2021-11-11T01:03:15Z,1040000,,,0,,SUB in: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT05M11.00S,2021-11-11T01:03:04.9Z,1,REGULAR,substitution,in,[],203482,,,1610612745,12,13,2021-11-11T01:03:15Z,1050000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT05M11.00S,2021-11-11T01:03:04.9Z,1,REGULAR,substitution,in,[],202709,,,1610612745,12,13,2021-11-11T01:03:15Z,1060000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT05M11.00S,2021-11-11T01:02:58.7Z,1,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,12,13,2021-11-11T01:03:24Z,1070000,,,0,,MISS K. Porter Jr. Free Throw 2 of 2,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
110,PT05M11.00S,2021-11-11T01:02:58.7Z,1,REGULAR,rebound,defensive,[],203482,,,1610612765,12,13,2021-11-11T01:03:24Z,1080000,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
111,PT04M50.00S,2021-11-11T01:03:38.8Z,1,REGULAR,3pt,Jump Shot,[],202709,32.013797634691194,22.30392156862745,1610612765,12,13,2021-11-11T01:03:45Z,1090000,138.0,248.0,1,left,MISS C. Joseph 28' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,28.44,Missed,,,,,,,,,,,,,,,,,,,
112,PT04M50.00S,2021-11-11T01:03:38.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,12,13,2021-11-11T01:03:45Z,1100000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,111.0,,,,,,,,,,,,,,,,,,
113,PT04M50.00S,2021-11-11T01:03:44.4Z,1,REGULAR,foul,personal,[],201569,,,1610612765,12,13,2021-11-11T01:03:53Z,1110000,,,0,,E. Gordon loose ball personal FOUL (1 PF),"[201569, 1628367]",1610612745.0,HOU,loose ball,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Jackson,1628367.0,,,,
115,PT04M36.00S,2021-11-11T01:04:11.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202709,28.991458607095925,76.7156862745098,1610612765,12,13,2021-11-11T01:04:16Z,1130000,-134.0,220.0,1,left,MISS C. Joseph 25' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
116,PT04M33.00S,2021-11-11T01:04:14.9Z,1,REGULAR,rebound,defensive,[],1627863,,,1610612745,12,13,2021-11-11T01:04:16Z,1140000,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
117,PT04M18.00S,2021-11-11T01:04:32.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628367,,,1610612745,12,13,2021-11-11T01:04:42Z,1150000,,,0,,J. Jackson shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1628367, 1629645]",1610612765.0,DET,shooting,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Porter Jr.,1629645.0,,,,
119,PT04M18.00S,2021-11-11T01:04:58.3Z,1,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,13,13,2021-11-11T01:04:58Z,1170000,,,0,,K. Porter Jr. Free Throw 1 of 2 (4 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
120,PT04M18.00S,2021-11-11T01:05:09.9Z,1,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,14,13,2021-11-11T01:05:09Z,1180000,,,0,,K. Porter Jr. Free Throw 2 of 2 (5 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
121,PT03M58.00S,2021-11-11T01:05:31.0Z,1,REGULAR,3pt,Jump Shot,[],203482,34.773324572930356,33.088235294117645,1610612765,14,13,2021-11-11T01:05:34Z,1190000,85.0,274.0,1,left,MISS K. Olynyk 28' 3PT,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,28.71,Missed,,,,,,,,,,,,,,,,,,,
122,PT03M56.00S,2021-11-11T01:05:33.0Z,1,REGULAR,rebound,defensive,[],1628021,,,1610612745,14,13,2021-11-11T01:05:34Z,1200000,,,0,,D. Nwaba REBOUND (Off:0 Def:1),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
123,PT03M44.00S,2021-11-11T01:05:45.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628464,92.9862023653088,50.98039215686274,1610612745,16,13,2021-11-11T01:05:48Z,1210000,5.0,13.0,1,right,D. Theis cutting DUNK (2 PTS) (D. House Jr. 1 AST),"[1628464, 1627863]",1610612745.0,HOU,cutting,,,Theis,D. Theis,,,,,1.43,Made,,,,,,,2.0,D. House Jr.,1627863.0,1.0,,,,,,,,,
128,PT03M25.00S,2021-11-11T01:06:00.2Z,1,REGULAR,violation,kicked ball,[],1629645,,,1610612765,16,13,2021-11-11T01:06:55Z,1225000,,,0,,K. Porter Jr. kicked ball VIOLATION,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M25.00S,2021-11-11T01:06:17.4Z,1,REGULAR,substitution,out,[],1630180,,,1610612765,16,13,2021-11-11T01:06:29Z,1240000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M25.00S,2021-11-11T01:06:17.4Z,1,REGULAR,substitution,in,[],1628402,,,1610612765,16,13,2021-11-11T01:06:29Z,1250000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M20.00S,2021-11-11T01:06:55.8Z,1,REGULAR,foul,personal,[],1627863,,,1610612765,16,13,2021-11-11T01:07:12Z,1260000,,,0,,D. House Jr. personal FOUL (1 PF),"[1627863, 203482]",1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Olynyk,203482.0,,,,
131,PT03M10.00S,2021-11-11T01:07:24.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,8.360709592641262,54.90196078431373,1610612765,16,15,2021-11-11T01:07:29Z,1280000,-25.0,26.0,1,left,J. Grant driving Layup (8 PTS),[203924],1610612765.0,DET,driving,,,Grant,J. Grant,,,,,3.58,Made,,,,,,,8.0,,,,,,,,,,,,
132,PT02M59.00S,2021-11-11T01:07:35.2Z,1,REGULAR,2pt,Jump Shot,[],1629645,90.3580814717477,30.14705882352941,1610612745,16,15,2021-11-11T01:07:43Z,1290000,-99.0,38.0,1,right,MISS K. Porter Jr. 10' turnaround fadeaway Shot,[1629645],1610612745.0,HOU,turnaround fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,10.64,Missed,,,,,,,,,,,,,,,,,,,
134,PT02M58.00S,2021-11-11T01:07:36.2Z,1,REGULAR,rebound,defensive,[],1628367,,,1610612765,16,15,2021-11-11T01:07:54Z,1310000,,,0,,J. Jackson REBOUND (Off:1 Def:1),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,132.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
135,PT02M52.00S,2021-11-11T01:07:42.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203482,34.11629434954008,58.08823529411765,1610612765,16,18,2021-11-11T01:07:58Z,1320000,-40.0,268.0,1,left,K. Olynyk 27' 3PT  (3 PTS) (J. Jackson 1 AST),"[203482, 1628367]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,27.12,Made,,,,,,,3.0,J. Jackson,1628367.0,1.0,,,,,,,,,
137,PT02M43.00S,2021-11-11T01:07:54.2Z,1,REGULAR,turnover,out-of-bounds,[],201569,,,1610612745,16,18,2021-11-11T01:08:14Z,1340000,,,0,,E. Gordon bad pass out-of-bounds TURNOVER (1 TO),[201569],1610612745.0,HOU,bad pass,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,203592.0,,,,,1.0,,,
138,PT02M43.00S,2021-11-11T01:07:57.3Z,1,REGULAR,substitution,out,[],1629645,,,1610612765,16,18,2021-11-11T01:08:05Z,1350000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M43.00S,2021-11-11T01:07:57.3Z,1,REGULAR,substitution,out,[],1628464,,,1610612765,16,18,2021-11-11T01:08:05Z,1360000,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M43.00S,2021-11-11T01:07:57.3Z,1,REGULAR,substitution,in,[],1630224,,,1610612765,16,18,2021-11-11T01:08:05Z,1370000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M43.00S,2021-11-11T01:07:57.3Z,1,REGULAR,substitution,in,[],1626174,,,1610612765,16,18,2021-11-11T01:08:05Z,1380000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M36.00S,2021-11-11T01:08:20.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628402,26.757555847568987,19.852941176470587,1610612765,16,18,2021-11-11T01:08:24Z,1390000,151.0,199.0,1,left,MISS F. Jackson 24' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,,
143,PT02M35.00S,2021-11-11T01:08:21.1Z,1,REGULAR,rebound,defensive,[],1628021,,,1610612745,16,18,2021-11-11T01:10:31Z,1400000,,,0,,D. Nwaba REBOUND (Off:0 Def:2),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,142.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
144,PT02M28.00S,2021-11-11T01:08:27.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627863,67.49342969776609,75.49019607843137,1610612745,19,18,2021-11-11T01:08:33Z,1410000,127.0,253.0,1,right,D. House Jr. 28' 3PT  (3 PTS) (D. Nwaba 1 AST),"[1627863, 1628021]",1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,28.34,Made,,,,,,,3.0,D. Nwaba,1628021.0,1.0,,,,,,,,,
146,PT02M09.00S,2021-11-11T01:08:47.3Z,1,REGULAR,turnover,lost ball,[],202709,,,1610612765,19,18,2021-11-11T01:08:51Z,1430000,,,0,,C. Joseph lost ball TURNOVER (1 TO),"[202709, 1628021]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,1.0,Nwaba,1628021.0,
147,PT02M09.00S,2021-11-11T01:08:47.3Z,1,REGULAR,steal,,[],1628021,,,1610612745,19,18,2021-11-11T01:08:49Z,1440000,,,0,,D. Nwaba STEAL (1 STL),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M06.00S,2021-11-11T01:08:54.5Z,1,REGULAR,turnover,traveling,[],1628021,,,1610612745,19,18,2021-11-11T01:09:00Z,1450000,,,0,,D. Nwaba traveling TURNOVER (1 TO),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,1179.0,,,,,1.0,,,
149,PT02M06.00S,2021-11-11T01:08:58.9Z,1,REGULAR,substitution,out,[],203924,,,1610612765,19,18,2021-11-11T01:09:05Z,1460000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT02M06.00S,2021-11-11T01:08:58.9Z,1,REGULAR,substitution,in,[],1626168,,,1610612765,19,18,2021-11-11T01:09:05Z,1470000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M56.00S,2021-11-11T01:09:23.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626168,5.469776609724048,97.79411764705883,1610612765,19,21,2021-11-11T01:09:28Z,1480000,-239.0,-1.0,1,left,T. Lyles 3PT  (3 PTS) (C. Joseph 1 AST),"[1626168, 202709]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,23.9,Made,,,,,,,3.0,C. Joseph,202709.0,1.0,,,,,,,,,
153,PT01M38.00S,2021-11-11T01:09:40.5Z,1,REGULAR,3pt,Jump Shot,[],1628021,71.04139290407359,16.666666666666664,1610612745,19,21,2021-11-11T01:09:44Z,1500000,-167.0,220.0,1,right,MISS D. Nwaba 27' 3PT,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,27.58,Missed,,,,,,,,,,,,,,,,,,,
154,PT01M37.00S,2021-11-11T01:09:41.5Z,1,REGULAR,rebound,defensive,[],202709,,,1610612765,19,21,2021-11-11T01:09:44Z,1510000,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,153.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
155,PT01M31.00S,2021-11-11T01:09:48.7Z,1,REGULAR,3pt,Jump Shot,[],1626168,8.492115637319317,3.431372549019608,1610612765,19,21,2021-11-11T01:09:52Z,1520000,233.0,27.0,1,left,MISS T. Lyles 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,,
156,PT01M29.00S,2021-11-11T01:09:50.7Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,19,21,2021-11-11T01:09:52Z,1530000,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
157,PT01M18.00S,2021-11-11T01:10:00.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.59198423127464,46.07843137254902,1610612745,21,21,2021-11-11T01:10:06Z,1540000,-20.0,17.0,1,right,J. Green driving Layup (4 PTS) (C. Wood 1 AST),"[1630224, 1626174]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,2.6,Made,,,,,,,4.0,C. Wood,1626174.0,1.0,,,,,,,,,
159,PT01M06.00S,2021-11-11T01:10:15.7Z,1,REGULAR,turnover,out-of-bounds,[],1626168,,,1610612765,21,21,2021-11-11T01:12:17Z,1560000,,,0,,T. Lyles lost ball out-of-bounds TURNOVER (1 TO),[1626168],1610612765.0,DET,lost ball,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,204058.0,,,,,1.0,,,
160,PT00M55.60S,2021-11-11T01:10:38.0Z,1,REGULAR,turnover,out-of-bounds,[],201569,,,1610612745,21,21,2021-11-11T01:10:41Z,1570000,,,0,,E. Gordon lost ball out-of-bounds TURNOVER (2 TO),[201569],1610612745.0,HOU,lost ball,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,204058.0,,,,,2.0,,,
161,PT00M38.70S,2021-11-11T01:11:13.4Z,1,REGULAR,turnover,out-of-bounds,[],202709,,,1610612765,21,21,2021-11-11T01:11:19Z,1580000,,,0,,C. Joseph bad pass out-of-bounds TURNOVER (2 TO),[202709],1610612765.0,DET,bad pass,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,203592.0,,,,,2.0,,,
162,PT00M24.50S,2021-11-11T01:11:30.1Z,1,REGULAR,turnover,bad pass,[],1627863,,,1610612745,21,21,2021-11-11T01:11:34Z,1590000,,,0,,D. House Jr. bad pass TURNOVER (1 TO),"[1627863, 203482]",1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,1.0,Olynyk,203482.0,
163,PT00M24.50S,2021-11-11T01:11:30.1Z,1,REGULAR,steal,,[],203482,,,1610612765,21,21,2021-11-11T01:11:31Z,1600000,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M21.00S,2021-11-11T01:11:34.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628367,6.1268068331143235,47.30392156862745,1610612765,21,23,2021-11-11T01:14:55Z,1610000,13.0,5.0,1,left,J. Jackson running Layup (4 PTS) (C. Joseph 2 AST),"[1628367, 202709]",1610612765.0,DET,running,,,Jackson,J. Jackson,,,,,1.44,Made,,,,,,,4.0,C. Joseph,202709.0,2.0,,,,,,,,,
166,PT00M01.70S,2021-11-11T01:11:55.2Z,1,REGULAR,3pt,Jump Shot,[],1630224,76.5604467805519,12.009803921568627,1610612745,21,23,2021-11-11T01:12:05Z,1630000,-190.0,168.0,1,right,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,,
167,PT00M00.30S,2021-11-11T01:11:56.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,21,23,2021-11-11T01:13:13Z,1640000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,166.0,,,,,,,,,,,,,,,,,,
168,PT00M00.00S,2021-11-11T01:12:16.1Z,1,REGULAR,period,end,[],0,,,1610612745,21,23,2021-11-11T01:12:16Z,1650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2021-11-11T01:14:15.9Z,2,REGULAR,substitution,out,['startperiod'],1628021,,,1610612745,21,23,2021-11-11T01:15:33Z,1660000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2021-11-11T01:14:15.9Z,2,REGULAR,substitution,in,['startperiod'],1630256,,,1610612745,21,23,2021-11-11T01:15:33Z,1670000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2021-11-11T01:15:41.5Z,2,REGULAR,period,start,[],0,,,1610612745,21,23,2021-11-11T01:15:41Z,1680000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M36.00S,2021-11-11T01:16:08.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612745,21,23,2021-11-11T01:16:22Z,1690000,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,203592.0,,,,,,,,
173,PT11M23.00S,2021-11-11T01:16:32.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203482,13.61695137976347,97.05882352941177,1610612765,21,26,2021-11-11T01:16:37Z,1700000,-235.0,75.0,1,left,K. Olynyk 24' 3PT  (6 PTS) (J. Jackson 2 AST),"[203482, 1628367]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,24.71,Made,,,,,,,6.0,J. Jackson,1628367.0,2.0,,,,,,,,,
175,PT11M11.00S,2021-11-11T01:16:47.3Z,2,REGULAR,foul,personal,['2freethrow'],1628402,,,1610612745,21,26,2021-11-11T01:16:56Z,1720000,,,0,,F. Jackson shooting personal FOUL (1 PF) (Wood 2 FT),"[1628402, 1626174]",1610612765.0,DET,shooting,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,203592.0,1.0,0.0,Wood,1626174.0,,,,
177,PT11M11.00S,2021-11-11T01:17:14.1Z,2,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,21,26,2021-11-11T01:17:20Z,1740000,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,,
178,PT11M11.00S,2021-11-11T01:17:14.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,21,26,2021-11-11T01:17:20Z,1750000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,177.0,,,,,,,,,,,,,,,,,,
179,PT11M11.00S,2021-11-11T01:17:14.1Z,2,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,21,26,2021-11-11T01:17:30Z,1760000,,,0,,MISS C. Wood Free Throw 2 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,,
180,PT11M11.00S,2021-11-11T01:17:14.1Z,2,REGULAR,rebound,defensive,[],1628367,,,1610612765,21,26,2021-11-11T01:17:30Z,1770000,,,0,,J. Jackson REBOUND (Off:1 Def:2),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,179.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
181,PT10M57.00S,2021-11-11T01:17:36.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203482,10.85742444152431,52.450980392156865,1610612765,21,26,2021-11-11T01:17:40Z,1780000,-12.0,50.0,1,left,MISS K. Olynyk Hook,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,5.11,Missed,,,,,,,,,,,,,,,,,,,
182,PT10M56.00S,2021-11-11T01:17:37.3Z,2,REGULAR,rebound,offensive,[],203482,,,1610612765,21,26,2021-11-11T01:17:40Z,1790000,,,0,,K. Olynyk REBOUND (Off:1 Def:1),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,181.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
183,PT10M53.00S,2021-11-11T01:17:40.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626168,8.886333771353483,2.941176470588235,1610612765,21,26,2021-11-11T01:17:49Z,1800000,235.0,31.0,1,left,MISS T. Lyles 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,23.73,Missed,,,,,,,,,,,,,,,,,,,
184,PT10M49.00S,2021-11-11T01:17:44.8Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,21,26,2021-11-11T01:17:49Z,1810000,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,183.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
