actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
183,PT09M52.00S,2022-01-29T01:41:56.7Z,2,REGULAR,steal,,[],1628372,,,1610612757,24,36,2022-01-29T01:41:58Z,1820000,,,0,,D. Smith Jr. STEAL (1 STL),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M45.00S,2022-01-29T01:42:03.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203468,30.17411300919842,29.901960784313726,1610612757,24,36,2022-01-29T01:42:11Z,1830000,100.0,231.0,1,left,MISS C. McCollum 25' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,,
185,PT09M43.00S,2022-01-29T01:42:05.7Z,2,REGULAR,rebound,offensive,[],1630570,,,1610612757,24,36,2022-01-29T01:42:11Z,1840000,,,0,,T. Watford REBOUND (Off:1 Def:0),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,184.0,1.0,0.0,1.0,,,,,,,,,,,,,,
186,PT09M39.00S,2022-01-29T01:42:10.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203503,33.327858081471746,47.30392156862745,1610612757,24,36,2022-01-29T01:42:17Z,1850000,13.0,261.0,1,left,MISS T. Snell 26' 3PT,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
187,PT09M38.00S,2022-01-29T01:42:11.4Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,24,36,2022-01-29T01:42:17Z,1860000,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,186.0,3.0,2.0,1.0,,,,,,,,,,,,,,
190,PT09M24.00S,2022-01-29T01:42:46.6Z,2,REGULAR,foul,personal,[],1626181,,,1610612745,24,36,2022-01-29T01:42:57Z,1890000,,,0,,N. Powell loose ball personal FOUL (1 PF),"[1626181, 1629726]",1610612757.0,POR,loose ball,,,Powell,N. Powell,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Mathews,1629726.0,,,,,,
192,PT09M24.00S,2022-01-29T01:42:55.6Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612745,24,36,2022-01-29T01:43:03Z,1910000,,,0,,TEAM delay-of-game VIOLATION,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,,,,
193,PT09M17.00S,2022-01-29T01:43:07.0Z,2,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612745,24,36,2022-01-29T01:43:15Z,1920000,,,0,,T. Watford shooting personal FOUL (2 PF) (Sengun 2 FT),"[1630570, 1630578]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,,,,,,,,,,,2005.0,2.0,0.0,Sengun,1630578.0,,,,,,
195,PT09M17.00S,2022-01-29T01:43:37.9Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,25,36,2022-01-29T01:43:37Z,1940000,,,0,,A. Sengun Free Throw 1 of 2 (3 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
196,PT09M17.00S,2022-01-29T01:43:55.3Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,26,36,2022-01-29T01:43:55Z,1950000,,,0,,A. Sengun Free Throw 2 of 2 (4 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
197,PT09M03.00S,2022-01-29T01:44:10.8Z,2,REGULAR,3pt,Jump Shot,[],1626181,32.276609724047304,69.36274509803921,1610612757,26,39,2022-01-29T01:44:16Z,1960000,-97.0,251.0,1,left,N. Powell 26' 3PT pullup (7 PTS),[1626181],1610612757.0,POR,pullup,,,Powell,N. Powell,,,,,26.89,Made,7.0,,,,,,,,,,,,,,,,,,
198,PT09M01.00S,2022-01-29T01:44:18.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,26,39,2022-01-29T01:44:18Z,1970000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M39.00S,2022-01-29T01:47:35.9Z,2,REGULAR,3pt,Jump Shot,[],1630528,66.96780551905388,39.46078431372549,1610612745,29,39,2022-01-29T01:47:41Z,1980000,-53.0,258.0,1,right,J. Christopher 26' 3PT  (5 PTS) (D. Augustin 1 AST),"[1630528, 201571]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,26.33,Made,5.0,,,,,,,,,,,,,D. Augustin,201571.0,1.0,,,
201,PT08M22.00S,2022-01-29T01:47:55.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,7.046649145860711,49.754901960784316,1610612757,29,41,2022-01-29T01:48:05Z,2000000,1.0,14.0,1,left,N. Powell driving reverse Layup (9 PTS),[1626181],1610612757.0,POR,driving reverse,,,Powell,N. Powell,,,,,1.38,Made,9.0,,,,,,,,,,,,,,,,,,
202,PT08M22.00S,2022-01-29T01:47:58.3Z,2,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612757,29,41,2022-01-29T01:48:09Z,2010000,,,0,,A. Sengun shooting personal FOUL (1 PF) (Powell 1 FT),"[1630578, 1626181]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,,,,,,,,202049.0,1.0,0.0,Powell,1626181.0,,,,,,
204,PT08M22.00S,2022-01-29T01:48:24.9Z,2,REGULAR,freethrow,1 of 1,[],1626181,,,1610612757,29,42,2022-01-29T01:48:24Z,2030000,,,0,,N. Powell Free Throw 1 of 1 (10 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
205,PT08M07.00S,2022-01-29T01:48:44.7Z,2,REGULAR,turnover,out-of-bounds,[],1630231,,,1610612745,29,42,2022-01-29T01:48:49Z,2040000,,,0,,K. Martin Jr. lost ball out-of-bounds TURNOVER (2 TO),[1630231],1610612745.0,HOU,lost ball,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,2.0,,,1628172.0,,,,,,,,,,
206,PT08M07.00S,2022-01-29T01:48:47.3Z,2,REGULAR,substitution,out,[],1630570,,,1610612757,29,42,2022-01-29T01:48:58Z,2050000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M07.00S,2022-01-29T01:48:47.3Z,2,REGULAR,substitution,out,[],1628372,,,1610612757,29,42,2022-01-29T01:48:58Z,2060000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M07.00S,2022-01-29T01:48:47.3Z,2,REGULAR,substitution,in,[],1629014,,,1610612757,29,42,2022-01-29T01:48:58Z,2070000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M07.00S,2022-01-29T01:48:47.3Z,2,REGULAR,substitution,in,[],203994,,,1610612757,29,42,2022-01-29T01:48:58Z,2080000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M56.00S,2022-01-29T01:49:17.3Z,2,REGULAR,foul,offensive,[],203994,,,1610612757,29,42,2022-01-29T01:49:25Z,2090000,,,0,,J. Nurkic offensive FOUL (2 PF),"[203994, 1629726]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,2005.0,2.0,0.0,Mathews,1629726.0,,,,,,
212,PT07M56.00S,2022-01-29T01:49:17.3Z,2,REGULAR,turnover,offensive foul,[],203994,,,1610612757,29,42,2022-01-29T01:49:17Z,2110000,,,0,,J. Nurkic offensive foul TURNOVER (2 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,2.0,,,2005.0,,,,,,,,,,
213,PT07M39.00S,2022-01-29T01:49:43.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,71.30420499342969,90.44117647058823,1610612745,32,42,2022-01-29T01:49:55Z,2120000,202.0,217.0,1,right,G. Mathews 29' 3PT  (3 PTS) (J. Christopher 1 AST),"[1629726, 1630528]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,29.68,Made,3.0,,,,,,,,,,,,,J. Christopher,1630528.0,1.0,,,
215,PT07M39.00S,2022-01-29T01:49:48.2Z,2,REGULAR,foul,personal,['1freethrow'],1629014,,,1610612745,32,42,2022-01-29T01:49:56Z,2140000,,,0,,A. Simons shooting personal FOUL (2 PF) (Mathews 1 FT),"[1629014, 1629726]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,,,,,,,,,,,2005.0,2.0,0.0,Mathews,1629726.0,,,,,,
217,PT07M39.00S,2022-01-29T01:50:15.3Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629726,,,1610612745,33,42,2022-01-29T01:50:15Z,2160000,,,0,,G. Mathews Free Throw 1 of 1 (4 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
218,PT07M26.00S,2022-01-29T01:50:31.1Z,2,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612757,33,42,2022-01-29T01:50:44Z,2170000,,,0,,K. Martin Jr. shooting personal FOUL (1 PF) (Nurkic 2 FT),"[1630231, 203994]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,2005.0,1.0,0.0,Nurkic,203994.0,,,,,,
220,PT07M26.00S,2022-01-29T01:50:59.6Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,33,43,2022-01-29T01:50:59Z,2190000,,,0,,J. Nurkic Free Throw 1 of 2 (6 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
221,PT07M26.00S,2022-01-29T01:51:01.7Z,2,REGULAR,substitution,out,[],1630231,,,1610612757,33,43,2022-01-29T01:51:06Z,2200000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M26.00S,2022-01-29T01:51:01.7Z,2,REGULAR,substitution,in,[],1630256,,,1610612757,33,43,2022-01-29T01:51:06Z,2210000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M26.00S,2022-01-29T01:51:19.8Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,33,44,2022-01-29T01:51:19Z,2220000,,,0,,J. Nurkic Free Throw 2 of 2 (7 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
224,PT07M11.00S,2022-01-29T01:51:36.4Z,2,REGULAR,2pt,Jump Shot,[],1630528,79.97700394218134,84.80392156862744,1610612745,35,44,2022-01-29T01:51:43Z,2230000,174.0,136.0,1,right,J. Christopher 22' step back Jump Shot (7 PTS),[1630528],1610612745.0,HOU,step back,,,Christopher,J. Christopher,,,,,22.07,Made,7.0,,,,,,,,,,,,,,,,,,
225,PT07M00.00S,2022-01-29T01:51:48.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,14.668199737187912,37.5,1610612757,35,46,2022-01-29T01:51:58Z,2240000,62.0,85.0,1,left,A. Simons 10' driving floating Jump Shot (12 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,10.58,Made,12.0,,,,,,,,,,,,,,,,,,
226,PT06M46.00S,2022-01-29T01:52:01.2Z,2,REGULAR,3pt,Jump Shot,[],201571,80.23981603153744,7.107843137254902,1610612745,35,46,2022-01-29T01:52:09Z,2250000,-214.0,133.0,1,right,MISS D. Augustin 25' 3PT,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,,
227,PT06M46.00S,2022-01-29T01:52:01.2Z,2,REGULAR,rebound,defensive,[],203503,,,1610612757,35,46,2022-01-29T01:52:09Z,2260000,,,0,,T. Snell REBOUND (Off:0 Def:1),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,226.0,1.0,1.0,0.0,,,,,,,,,,,,,,
228,PT06M37.00S,2022-01-29T01:52:10.6Z,2,REGULAR,3pt,Jump Shot,[],203468,23.340998685939553,88.48039215686273,1610612757,35,49,2022-01-29T01:52:20Z,2270000,-192.0,167.0,1,left,C. McCollum 25' 3PT pullup (12 PTS),[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,25.47,Made,12.0,,,,,,,,,,,,,,,,,,
229,PT06M26.00S,2022-01-29T01:52:21.2Z,2,REGULAR,3pt,Jump Shot,[],1629726,74.32654402102497,13.725490196078432,1610612745,38,49,2022-01-29T01:52:25Z,2280000,-181.0,189.0,1,right,G. Mathews 26' 3PT  (7 PTS) (J. Tate 1 AST),"[1629726, 1630256]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,26.18,Made,7.0,,,,,,,,,,,,,J. Tate,1630256.0,1.0,,,
231,PT06M10.00S,2022-01-29T01:52:39.0Z,2,REGULAR,turnover,out-of-bounds,[],203468,,,1610612757,38,49,2022-01-29T01:52:47Z,2300000,,,0,,C. McCollum bad pass out-of-bounds TURNOVER (1 TO),[203468],1610612757.0,POR,bad pass,,,McCollum,C. McCollum,,,,,,,,,,,,1.0,,,202049.0,,,,,,,,,,
232,PT06M10.00S,2022-01-29T01:52:41.8Z,2,REGULAR,substitution,out,[],1630528,,,1610612745,38,49,2022-01-29T01:53:14Z,2310000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M10.00S,2022-01-29T01:52:41.8Z,2,REGULAR,substitution,out,[],203503,,,1610612745,38,49,2022-01-29T01:53:14Z,2320000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M10.00S,2022-01-29T01:52:41.8Z,2,REGULAR,substitution,out,[],1626181,,,1610612745,38,49,2022-01-29T01:53:14Z,2330000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M10.00S,2022-01-29T01:52:41.8Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,38,49,2022-01-29T01:53:14Z,2340000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M10.00S,2022-01-29T01:52:41.8Z,2,REGULAR,substitution,in,[],203463,,,1610612745,38,49,2022-01-29T01:53:14Z,2350000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M10.00S,2022-01-29T01:52:41.8Z,2,REGULAR,substitution,in,[],203496,,,1610612745,38,49,2022-01-29T01:53:14Z,2360000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M01.00S,2022-01-29T01:53:28.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630256,92.72339027595268,3.9215686274509802,1610612745,38,49,2022-01-29T01:53:34Z,2370000,-230.0,16.0,1,right,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,,
239,PT06M00.00S,2022-01-29T01:53:29.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,38,49,2022-01-29T01:53:34Z,2380000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,238.0,,,,,,,,,,,,,,,,,
240,PT06M00.00S,2022-01-29T01:53:33.0Z,2,REGULAR,foul,personal,[],1630578,,,1610612757,38,49,2022-01-29T01:53:43Z,2390000,,,0,,A. Sengun loose ball personal FOUL (2 PF),"[1630578, 203994]",1610612745.0,HOU,loose ball,,,Sengun,A. Sengun,,,,,,,,,,,,,,,202049.0,2.0,0.0,Nurkic,203994.0,,,,,,
242,PT06M00.00S,2022-01-29T01:53:41.0Z,2,REGULAR,substitution,out,[],1630578,,,1610612757,38,49,2022-01-29T01:53:43Z,2410000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M00.00S,2022-01-29T01:53:41.0Z,2,REGULAR,substitution,in,[],1626174,,,1610612757,38,49,2022-01-29T01:53:43Z,2420000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M48.00S,2022-01-29T01:54:10.0Z,2,REGULAR,3pt,Jump Shot,[],203468,25.837713534822605,84.06862745098039,1610612757,38,52,2022-01-29T01:54:14Z,2430000,-170.0,190.0,1,left,C. McCollum 25' 3PT  (15 PTS) (R. Covington 1 AST),"[203468, 203496]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,25.54,Made,15.0,,,,,,,,,,,,,R. Covington,203496.0,1.0,,,
246,PT05M25.00S,2022-01-29T01:54:33.0Z,2,REGULAR,3pt,Jump Shot,[],1626174,79.45137976346912,7.107843137254902,1610612745,38,52,2022-01-29T01:54:40Z,2450000,-214.0,141.0,1,right,MISS C. Wood 25' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
247,PT05M23.00S,2022-01-29T01:54:35.0Z,2,REGULAR,rebound,defensive,[],203468,,,1610612757,38,52,2022-01-29T01:54:40Z,2460000,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,246.0,1.0,1.0,0.0,,,,,,,,,,,,,,
248,PT05M21.00S,2022-01-29T01:54:39.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612757,38,52,2022-01-29T01:54:53Z,2470000,,,0,,G. Mathews personal FOUL (1 PF) (Nurkic 2 FT),"[1629726, 203994]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,202049.0,1.0,0.0,Nurkic,203994.0,,,,,,
251,PT05M21.00S,2022-01-29T01:55:14.6Z,2,REGULAR,substitution,out,[],201571,,,1610612757,38,52,2022-01-29T01:58:36Z,2485000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M21.00S,2022-01-29T01:55:14.6Z,2,REGULAR,substitution,in,[],201569,,,1610612757,38,52,2022-01-29T01:58:36Z,2487500,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M21.00S,2022-01-29T01:55:15.8Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,38,53,2022-01-29T02:01:28Z,2490000,,,0,,J. Nurkic Free Throw 1 of 2 (8 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
253,PT05M21.00S,2022-01-29T01:55:15.8Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,38,53,2022-01-29T02:01:28Z,2520000,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
254,PT05M21.00S,2022-01-29T01:55:15.8Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,38,53,2022-01-29T02:01:28Z,2530000,,,0,,C. Wood REBOUND (Off:0 Def:7),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,253.0,7.0,7.0,0.0,,,,,,,,,,,,,,
255,PT05M01.00S,2022-01-29T01:55:52.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,91.67214191852825,50.49019607843137,1610612745,38,53,2022-01-29T02:00:59Z,2545000,2.0,26.0,1,right,MISS J. Tate driving Hook,[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,2.59,Missed,,,,,,,,,,,,,,,,,,,
256,PT04M59.00S,2022-01-29T01:55:54.2Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,38,53,2022-01-29T02:00:59Z,2552500,,,0,,R. Covington REBOUND (Off:0 Def:3),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,255.0,3.0,3.0,0.0,,,,,,,,,,,,,,
257,PT04M51.00S,2022-01-29T01:56:00.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,6.1268068331143235,48.77450980392157,1610612757,38,53,2022-01-29T01:56:09Z,2560000,6.0,5.0,1,left,MISS C. McCollum driving Layup,[203468],1610612757.0,POR,driving,,,McCollum,C. McCollum,,,,,0.8,Missed,,,,,,,,,,,,,,,,,,,
258,PT04M50.00S,2022-01-29T01:56:01.0Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,38,53,2022-01-29T01:56:09Z,2570000,,,0,,J. Tate REBOUND (Off:0 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,257.0,2.0,2.0,0.0,,,,,,,,,,,,,,
259,PT04M44.00S,2022-01-29T01:56:12.9Z,2,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612745,38,53,2022-01-29T01:56:21Z,2580000,,,0,,A. Simons shooting personal FOUL (3 PF) (Green 2 FT),"[1629014, 1630224]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,,,,,,,,,,,202049.0,3.0,0.0,Green,1630224.0,,,,,,
261,PT04M44.00S,2022-01-29T01:56:43.4Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,38,53,2022-01-29T01:56:43Z,2600000,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
262,PT04M44.00S,2022-01-29T01:56:43.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,38,53,2022-01-29T01:56:43Z,2610000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,261.0,,,,,,,,,,,,,,,,,
263,PT04M44.00S,2022-01-29T01:56:58.1Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,39,53,2022-01-29T01:56:58Z,2620000,,,0,,J. Green Free Throw 2 of 2 (4 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
264,PT04M25.00S,2022-01-29T01:57:18.9Z,2,REGULAR,3pt,Jump Shot,[],203463,7.30946123521682,3.9215686274509802,1610612757,39,56,2022-01-29T01:57:27Z,2630000,230.0,16.0,1,left,B. McLemore 3PT  (6 PTS) (A. Simons 2 AST),"[203463, 1629014]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,23.1,Made,6.0,,,,,,,,,,,,,A. Simons,1629014.0,2.0,,,
266,PT04M15.00S,2022-01-29T01:57:33.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612745,39,56,2022-01-29T01:57:48Z,2650000,,,0,,C. McCollum shooting personal FOUL (1 PF) (Tate 2 FT),"[203468, 1630256]",1610612757.0,POR,shooting,,,McCollum,C. McCollum,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Tate,1630256.0,,,,,,
268,PT04M15.00S,2022-01-29T01:58:26.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,39,56,2022-01-29T01:58:26Z,2670000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M15.00S,2022-01-29T01:58:33.1Z,2,REGULAR,instantreplay,request,[],0,,,1610612745,39,56,2022-01-29T02:00:24Z,2680000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,,,,No Hostile Act
270,PT04M15.00S,2022-01-29T02:00:37.6Z,2,REGULAR,substitution,out,[],203468,,,1610612745,39,56,2022-01-29T02:01:08Z,2690000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M15.00S,2022-01-29T02:00:37.6Z,2,REGULAR,substitution,in,[],1626181,,,1610612745,39,56,2022-01-29T02:01:08Z,2700000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M15.00S,2022-01-29T02:01:28.1Z,2,REGULAR,freethrow,1 of 2,[],1630256,,,1610612745,39,56,2022-01-29T02:01:28Z,2710000,,,0,,MISS J. Tate Free Throw 1 of 2,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,Missed,,,,,,,,,,,,,,,,,,,
273,PT04M15.00S,2022-01-29T02:01:28.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,39,56,2022-01-29T02:01:28Z,2720000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,272.0,,,,,,,,,,,,,,,,,
274,PT04M15.00S,2022-01-29T02:01:41.6Z,2,REGULAR,freethrow,2 of 2,[],1630256,,,1610612745,40,56,2022-01-29T02:01:41Z,2730000,,,0,,J. Tate Free Throw 2 of 2 (7 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
275,PT04M00.00S,2022-01-29T02:01:58.1Z,2,REGULAR,3pt,Jump Shot,[],203463,32.802233902759525,51.71568627450981,1610612757,40,56,2022-01-29T02:02:05Z,2740000,-9.0,256.0,1,left,MISS B. McLemore 25' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
276,PT03M59.00S,2022-01-29T02:01:59.1Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,40,56,2022-01-29T02:02:05Z,2750000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,275.0,1.0,1.0,0.0,,,,,,,,,,,,,,
