actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
91,PT02M35.00S,2022-02-28T00:25:57.2Z,1,REGULAR,2pt,Jump Shot,[],202694,82.07950065703022,25.735294117647058,1610612746,21,15,2022-02-28T00:26:55Z,910000,-121.0,116.0,1,right,MISS M. Morris Sr. 16' Jump Shot,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,16.78,Missed,,,,,,,,,,,,,,,,,,,
92,PT02M34.00S,2022-02-28T00:25:58.2Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,21,15,2022-02-28T00:26:03Z,920000,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,91.0,2.0,2.0,0.0,,,,,,,,,,,
93,PT02M26.00S,2022-02-28T00:26:06.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,6.389618922470433,49.754901960784316,1610612745,23,15,2022-02-28T00:26:12Z,930000,1.0,8.0,1,left,C. Wood cutting DUNK (2 PTS) (D. Schroder 3 AST),"[1626174, 203471]",1610612745.0,HOU,cutting,,,Wood,C. Wood,,,,,0.77,Made,2.0,D. Schroder,203471.0,3.0,,,,,,,,,,,,,,,
95,PT02M09.00S,2022-02-28T00:26:22.6Z,1,REGULAR,2pt,Jump Shot,[],202704,71.96123521681997,62.745098039215684,1610612746,23,17,2022-02-28T00:26:27Z,950000,64.0,211.0,1,right,R. Jackson 22' pullup Jump Shot (4 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,22.05,Made,4.0,,,,,,,,,,,,,,,,,,
96,PT01M55.00S,2022-02-28T00:26:36.6Z,1,REGULAR,2pt,Jump Shot,[],203471,22.946780551905388,45.83333333333333,1610612745,25,17,2022-02-28T00:26:41Z,960000,21.0,163.0,1,left,D. Schroder 16' pullup Jump Shot (8 PTS),[203471],1610612745.0,HOU,pullup,,,Schroder,D. Schroder,,,,,16.45,Made,8.0,,,,,,,,,,,,,,,,,,
97,PT01M44.00S,2022-02-28T00:26:48.1Z,1,REGULAR,3pt,Jump Shot,[],202694,75.50919842312747,12.990196078431374,1610612746,25,17,2022-02-28T00:26:56Z,970000,-185.0,178.0,1,right,MISS M. Morris Sr. 25' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
98,PT01M40.00S,2022-02-28T00:26:52.1Z,1,REGULAR,rebound,defensive,[],1629726,,,1610612745,25,17,2022-02-28T00:26:56Z,980000,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,,
99,PT01M36.00S,2022-02-28T00:26:57.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630224,6.1268068331143235,50.98039215686274,1610612745,25,17,2022-02-28T00:28:40Z,990000,-5.0,5.0,1,left,MISS J. Green running Layup - blocked,"[1630224, 1628392]",1610612745.0,HOU,running,,,Green,J. Green,,,,,0.71,Missed,,,,,,,,,Hartenstein,1628392.0,,,,,,,,,
100,PT01M36.00S,2022-02-28T00:26:57.0Z,1,REGULAR,block,,[],1628392,,,1610612745,25,17,2022-02-28T00:27:00Z,1000000,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT01M36.00S,2022-02-28T00:26:57.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,25,17,2022-02-28T00:27:08Z,1010000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,
102,PT01M36.00S,2022-02-28T00:27:02.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,25,17,2022-02-28T00:27:02Z,1020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT01M36.00S,2022-02-28T00:27:08.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,25,17,2022-02-28T00:27:08Z,1030000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT01M36.00S,2022-02-28T00:29:22.7Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,25,17,2022-02-28T00:29:48Z,1040000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT01M36.00S,2022-02-28T00:29:22.7Z,1,REGULAR,substitution,out,[],1626174,,,1610612745,25,17,2022-02-28T00:29:48Z,1050000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT01M36.00S,2022-02-28T00:29:22.7Z,1,REGULAR,substitution,out,[],202694,,,1610612745,25,17,2022-02-28T00:29:48Z,1060000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT01M36.00S,2022-02-28T00:29:22.7Z,1,REGULAR,substitution,in,[],1630528,,,1610612745,25,17,2022-02-28T00:29:48Z,1070000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT01M36.00S,2022-02-28T00:29:22.7Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,25,17,2022-02-28T00:29:48Z,1080000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT01M36.00S,2022-02-28T00:29:22.7Z,1,REGULAR,substitution,in,[],203496,,,1610612745,25,17,2022-02-28T00:29:48Z,1090000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT01M19.00S,2022-02-28T00:30:13.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630528,23.603810775295663,35.78431372549019,1610612745,25,17,2022-02-28T00:30:19Z,1100000,71.0,169.0,1,left,MISS J. Christopher 18' pullup Shot,[1630528],1610612745.0,HOU,pullup,,,Christopher,J. Christopher,,,,,18.37,Missed,,,,,,,,,,,,,,,,,,,
111,PT01M18.00S,2022-02-28T00:30:14.1Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612746,25,17,2022-02-28T00:30:19Z,1110000,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,110.0,1.0,1.0,0.0,,,,,,,,,,,
112,PT01M12.00S,2022-02-28T00:30:25.6Z,1,REGULAR,foul,offensive,[],1628392,,,1610612746,25,17,2022-02-28T00:30:33Z,1120000,,,0,,I. Hartenstein offensive FOUL (1 PF),"[1628392, 203471]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Schroder,203471.0,,,,
114,PT01M12.00S,2022-02-28T00:30:25.6Z,1,REGULAR,turnover,offensive foul,[],1628392,,,1610612746,25,17,2022-02-28T00:30:25Z,1140000,,,0,,I. Hartenstein offensive foul TURNOVER (1 TO),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,1627962.0,,,,,1.0,,,
115,PT01M00.00S,2022-02-28T00:30:47.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630231,23.078186596583443,10.53921568627451,1610612745,28,17,2022-02-28T00:30:51Z,1150000,197.0,164.0,1,left,K. Martin Jr. 25' 3PT  (3 PTS) (G. Mathews 1 AST),"[1630231, 1629726]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,25.68,Made,3.0,G. Mathews,1629726.0,1.0,,,,,,,,,,,,,,,
117,PT00M40.40S,2022-02-28T00:31:10.3Z,1,REGULAR,3pt,Jump Shot,[],203496,84.83902759526939,95.83333333333334,1610612746,28,17,2022-02-28T00:31:17Z,1170000,229.0,90.0,1,right,MISS R. Covington 24' 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,24.62,Missed,,,,,,,,,,,,,,,,,,,
118,PT00M39.70S,2022-02-28T00:31:11.0Z,1,REGULAR,rebound,offensive,[],1630527,,,1610612746,28,17,2022-02-28T00:33:11Z,1180000,,,0,,B. Boston Jr. REBOUND (Off:1 Def:0),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,117.0,1.0,0.0,1.0,,,,,,,,,,,
119,PT00M38.80S,2022-02-28T00:31:13.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630527,92.19776609724047,50.49019607843137,1610612746,28,17,2022-02-28T00:33:02Z,1190000,2.0,21.0,1,right,MISS B. Boston Jr. putback Layup,[1630527],1610612746.0,LAC,putback,,,Boston Jr.,B. Boston Jr.,,,,,2.09,Missed,,,,,,,,,,,,,,,,,,,
120,PT00M38.10S,2022-02-28T00:31:14.4Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612746,28,17,2022-02-28T00:33:02Z,1200000,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,119.0,2.0,1.0,1.0,,,,,,,,,,,
121,PT00M38.10S,2022-02-28T00:31:20.0Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628392,94.40999984741211,50.0,1610612746,28,19,2022-02-28T00:32:56Z,1210000,0.0,0.0,1,right,I. Hartenstein putback DUNK (2 PTS),[1628392],1610612746.0,LAC,putback,,,Hartenstein,I. Hartenstein,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
122,PT00M30.10S,2022-02-28T00:31:22.8Z,1,REGULAR,3pt,Jump Shot,[],203471,20.45006570302234,91.91176470588235,1610612745,28,19,2022-02-28T00:33:26Z,1220000,-210.0,140.0,1,left,MISS D. Schroder 25' pullup 3PT,[203471],1610612745.0,HOU,pullup,,,Schroder,D. Schroder,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
123,PT00M27.50S,2022-02-28T00:31:25.4Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612746,28,19,2022-02-28T00:31:25Z,1230000,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,,
125,PT00M13.40S,2022-02-28T00:31:47.0Z,1,REGULAR,3pt,Jump Shot,[],1630527,70.64717477003943,82.59803921568627,1610612746,28,19,2022-02-28T00:33:27Z,1250000,163.0,223.0,1,right,MISS B. Boston Jr. 27' 3PT,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,27.65,Missed,,,,,,,,,,,,,,,,,,,
126,PT00M11.90S,2022-02-28T00:31:48.5Z,1,REGULAR,rebound,defensive,[],203471,,,1610612745,28,19,2022-02-28T00:33:27Z,1260000,,,0,,D. Schroder REBOUND (Off:1 Def:2),[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,125.0,3.0,2.0,1.0,,,,,,,,,,,
127,PT00M02.80S,2022-02-28T00:31:58.9Z,1,REGULAR,foul,personal,[],202704,,,1610612745,28,19,2022-02-28T00:32:02Z,1270000,,,0,,R. Jackson personal FOUL (2 PF),"[202704, 1630578]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Sengun,1630578.0,,,,
129,PT00M02.80S,2022-02-28T00:32:06.3Z,1,REGULAR,substitution,out,[],202704,,,1610612745,28,19,2022-02-28T00:32:11Z,1290000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT00M02.80S,2022-02-28T00:32:06.3Z,1,REGULAR,substitution,in,[],1629611,,,1610612745,28,19,2022-02-28T00:32:11Z,1300000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT00M00.00S,2022-02-28T00:32:24.6Z,1,REGULAR,3pt,Jump Shot,[],1630578,34.247700394218136,53.431372549019606,1610612745,28,19,2022-02-28T00:32:30Z,1310000,-17.0,269.0,1,left,MISS A. Sengun 26' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,26.99,Missed,,,,,,,,,,,,,,,,,,,
132,PT00M00.00S,2022-02-28T00:32:27.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,28,19,2022-02-28T00:32:27Z,1320000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,131.0,,,,,,,,,,,,,,
133,PT00M00.00S,2022-02-28T00:32:29.0Z,1,REGULAR,period,end,[],0,,,1610612745,28,19,2022-02-28T00:32:29Z,1330000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT12M00.00S,2022-02-28T00:34:36.5Z,2,REGULAR,substitution,out,['startperiod'],203471,,,1610612745,28,19,2022-02-28T00:35:02Z,1340000,,,0,,SUB out: D. Schroder,[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT12M00.00S,2022-02-28T00:34:36.5Z,2,REGULAR,substitution,in,['startperiod'],201569,,,1610612745,28,19,2022-02-28T00:35:02Z,1360000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2022-02-28T00:34:36.5Z,2,REGULAR,substitution,in,['startperiod'],1629599,,,1610612745,28,19,2022-02-28T00:35:02Z,1370000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-02-28T00:34:36.5Z,2,REGULAR,substitution,out,['startperiod'],1630527,,,1610612745,28,19,2022-02-28T00:37:19Z,1375000,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2022-02-28T00:35:06.5Z,2,REGULAR,period,start,[],0,,,1610612746,28,19,2022-02-28T00:35:06Z,1380000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT11M38.00S,2022-02-28T00:35:27.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,92.06636005256242,49.50980392156863,1610612746,28,21,2022-02-28T00:35:31Z,1390000,-2.0,22.0,1,right,I. Hartenstein cutting DUNK (4 PTS) (R. Covington 1 AST),"[1628392, 203496]",1610612746.0,LAC,cutting,,,Hartenstein,I. Hartenstein,,,,,2.22,Made,4.0,R. Covington,203496.0,1.0,,,,,,,,,,,,,,,
141,PT11M19.00S,2022-02-28T00:35:49.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,28,21,2022-02-28T00:35:49Z,1410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT11M14.00S,2022-02-28T00:36:03.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,5.206964520367937,50.245098039215684,1610612745,28,21,2022-02-28T00:36:09Z,1420000,-1.0,-4.0,1,left,MISS K. Martin Jr. driving DUNK - blocked,"[1630231, 1628392]",1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,0.38,Missed,,,,,,,,,Hartenstein,1628392.0,,,,,,,,,
143,PT11M14.00S,2022-02-28T00:36:03.0Z,2,REGULAR,block,,[],1628392,,,1610612745,28,21,2022-02-28T00:36:05Z,1430000,,,0,,I. Hartenstein BLOCK (2 BLK),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT11M12.00S,2022-02-28T00:36:05.0Z,2,REGULAR,rebound,defensive,[],203496,,,1610612746,28,21,2022-02-28T00:36:09Z,1440000,,,0,,R. Covington REBOUND (Off:0 Def:1),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,142.0,1.0,1.0,0.0,,,,,,,,,,,
145,PT11M09.00S,2022-02-28T00:36:15.6Z,2,REGULAR,foul,offensive,[],1629599,,,1610612746,28,21,2022-02-28T00:36:56Z,1450000,,,0,,A. Coffey charge offensive FOUL (1 PF),"[1629599, 1629726]",1610612746.0,LAC,charge,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Mathews,1629726.0,,,,
147,PT11M09.00S,2022-02-28T00:36:15.6Z,2,REGULAR,turnover,offensive foul,[],1629599,,,1610612746,28,21,2022-02-28T00:36:15Z,1470000,,,0,,A. Coffey offensive foul TURNOVER (1 TO),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,202053.0,,,,,1.0,,,
148,PT10M52.00S,2022-02-28T00:36:43.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,26.62614980289093,85.5392156862745,1610612745,31,21,2022-02-28T00:36:46Z,1480000,-178.0,198.0,1,left,G. Mathews 26' 3PT  (7 PTS) (K. Martin Jr. 2 AST),"[1629726, 1630231]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,26.59,Made,7.0,K. Martin Jr.,1630231.0,2.0,,,,,,,,,,,,,,,
150,PT10M36.00S,2022-02-28T00:36:59.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,94.43166885676742,49.26470588235294,1610612746,31,23,2022-02-28T00:37:07Z,1500000,-4.0,0.0,1,right,I. Hartenstein cutting DUNK (6 PTS) (T. Mann 1 AST),"[1628392, 1629611]",1610612746.0,LAC,cutting,,,Hartenstein,I. Hartenstein,,,,,0.37,Made,6.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,,,
152,PT10M20.00S,2022-02-28T00:37:14.7Z,2,REGULAR,3pt,Jump Shot,[],201569,8.360709592641262,3.9215686274509802,1610612745,34,23,2022-02-28T00:38:04Z,1520000,230.0,26.0,1,left,E. Gordon 3PT pullup (6 PTS),[201569],1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,23.19,Made,6.0,,,,,,,,,,,,,,,,,,
154,PT10M02.00S,2022-02-28T00:37:32.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,92.59198423127464,48.28431372549019,1610612746,34,25,2022-02-28T00:37:36Z,1530000,-9.0,17.0,1,right,I. Hartenstein cutting Layup (8 PTS) (L. Kennard 1 AST),"[1628392, 1628379]",1610612746.0,LAC,cutting,,,Hartenstein,I. Hartenstein,,,,,1.91,Made,8.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,,,,,
156,PT09M54.00S,2022-02-28T00:37:44.7Z,2,REGULAR,foul,personal,[],1628392,,,1610612745,34,25,2022-02-28T00:37:52Z,1550000,,,0,,I. Hartenstein personal FOUL (2 PF),"[1628392, 201569]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Gordon,201569.0,,,,
158,PT09M49.00S,2022-02-28T00:38:13.4Z,2,REGULAR,3pt,Jump Shot,[],1629726,6.389618922470433,96.56862745098039,1610612745,34,25,2022-02-28T00:38:19Z,1570000,-233.0,8.0,1,left,MISS G. Mathews 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
159,PT09M47.00S,2022-02-28T00:38:15.4Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,34,25,2022-02-28T00:38:19Z,1580000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,158.0,2.0,2.0,0.0,,,,,,,,,,,
160,PT09M32.00S,2022-02-28T00:38:30.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,93.38042049934296,48.03921568627451,1610612746,34,27,2022-02-28T00:38:37Z,1590000,-10.0,10.0,1,right,I. Hartenstein driving Layup (10 PTS),[1628392],1610612746.0,LAC,driving,,,Hartenstein,I. Hartenstein,,,,,1.38,Made,10.0,,,,,,,,,,,,,,,,,,
161,PT09M32.00S,2022-02-28T00:38:33.5Z,2,REGULAR,foul,personal,['1freethrow'],1630528,,,1610612746,34,27,2022-02-28T00:38:40Z,1600000,,,0,,J. Christopher shooting personal FOUL (1 PF) (Hartenstein 1 FT),"[1630528, 1628392]",1610612745.0,HOU,shooting,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Hartenstein,1628392.0,,,,
163,PT09M32.00S,2022-02-28T00:38:41.6Z,2,REGULAR,substitution,out,[],1630231,,,1610612746,34,27,2022-02-28T00:39:02Z,1620000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT09M32.00S,2022-02-28T00:38:41.6Z,2,REGULAR,substitution,in,[],1630256,,,1610612746,34,27,2022-02-28T00:39:02Z,1630000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT09M32.00S,2022-02-28T00:39:01.6Z,2,REGULAR,freethrow,1 of 1,[],1628392,,,1610612746,34,27,2022-02-28T00:39:06Z,1640000,,,0,,MISS I. Hartenstein Free Throw 1 of 1,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,Missed,,,,,,,,,,,,,,,,,,,
166,PT09M32.00S,2022-02-28T00:39:01.6Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,34,27,2022-02-28T00:39:06Z,1650000,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,,
167,PT09M17.00S,2022-02-28T00:39:15.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,9.411957950065702,45.34313725490196,1610612745,34,27,2022-02-28T00:39:20Z,1660000,23.0,36.0,1,left,MISS J. Christopher driving Layup - blocked,"[1630528, 203496]",1610612745.0,HOU,driving,,,Christopher,J. Christopher,,,,,4.29,Missed,,,,,,,,,Covington,203496.0,,,,,,,,,
168,PT09M17.00S,2022-02-28T00:39:15.3Z,2,REGULAR,block,,[],203496,,,1610612745,34,27,2022-02-28T00:39:17Z,1670000,,,0,,R. Covington BLOCK (1 BLK),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT09M15.00S,2022-02-28T00:39:17.3Z,2,REGULAR,rebound,defensive,[],203496,,,1610612746,34,27,2022-02-28T00:39:20Z,1680000,,,0,,R. Covington REBOUND (Off:0 Def:2),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,167.0,2.0,2.0,0.0,,,,,,,,,,,
170,PT09M11.00S,2022-02-28T00:39:21.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203496,73.80091984231275,82.84313725490196,1610612746,34,27,2022-02-28T00:39:29Z,1690000,164.0,194.0,1,right,MISS R. Covington 25' 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
171,PT09M10.00S,2022-02-28T00:39:22.9Z,2,REGULAR,rebound,defensive,[],1630528,,,1610612745,34,27,2022-02-28T00:39:29Z,1700000,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,170.0,1.0,1.0,0.0,,,,,,,,,,,
172,PT08M58.00S,2022-02-28T00:39:34.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.783837056504599,49.26470588235294,1610612745,36,27,2022-02-28T00:39:39Z,1710000,4.0,11.0,1,left,A. Sengun reverse Layup (2 PTS) (J. Christopher 1 AST),"[1630578, 1630528]",1610612745.0,HOU,reverse,,,Sengun,A. Sengun,,,,,1.19,Made,2.0,J. Christopher,1630528.0,1.0,,,,,,,,,,,,,,,
174,PT08M43.00S,2022-02-28T00:39:50.5Z,2,REGULAR,turnover,bad pass,[],1628392,,,1610612746,36,27,2022-02-28T00:39:56Z,1730000,,,0,,I. Hartenstein bad pass TURNOVER (2 TO),"[1628392, 1629726]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,2.0,Mathews,1629726.0,
175,PT08M43.00S,2022-02-28T00:39:50.5Z,2,REGULAR,steal,,[],1629726,,,1610612745,36,27,2022-02-28T00:39:52Z,1740000,,,0,,G. Mathews STEAL (1 STL),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT08M40.00S,2022-02-28T00:39:54.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629726,7.046649145860711,50.245098039215684,1610612745,36,27,2022-02-28T00:42:28Z,1750000,-1.0,14.0,1,left,MISS G. Mathews running Layup - blocked,"[1629726, 1629611]",1610612745.0,HOU,running,,,Mathews,G. Mathews,,,,,1.38,Missed,,,,,,,,,Mann,1629611.0,,,,,,,,,
177,PT08M40.00S,2022-02-28T00:39:54.4Z,2,REGULAR,block,,[],1629611,,,1610612745,36,27,2022-02-28T00:39:57Z,1760000,,,0,,T. Mann BLOCK (1 BLK),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT08M39.00S,2022-02-28T00:39:55.4Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,36,27,2022-02-28T00:42:28Z,1770000,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,176.0,3.0,3.0,0.0,,,,,,,,,,,
179,PT08M34.00S,2022-02-28T00:40:04.8Z,2,REGULAR,foul,personal,[],201569,,,1610612746,36,27,2022-02-28T00:40:15Z,1780000,,,0,,E. Gordon take personal FOUL (1 PF),"[201569, 203496]",1610612745.0,HOU,take,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Covington,203496.0,,,,
181,PT08M34.00S,2022-02-28T00:40:20.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,36,27,2022-02-28T00:40:20Z,1800000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
