actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value
183,PT10M24.00S,2022-02-07T00:40:11.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630231,7.178055190538765,49.26470588235294,1610612745,31,29,2022-02-07T00:43:20Z,1820000,4.0,15.0,1,left,K. Martin Jr. running DUNK (4 PTS) (C. Wood 1 AST),"[1630231, 1626174]",1610612745.0,HOU,running,,,Martin Jr.,K. Martin Jr.,,,,,1.54,Made,,,,,,,,,,,,,,,4.0,C. Wood,1626174.0,1.0,
185,PT10M10.00S,2022-02-07T00:40:36.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,93.38042049934296,55.14705882352941,1610612740,31,31,2022-02-07T00:44:29Z,1840000,26.0,10.0,1,right,J. Hart driving Layup (2 PTS) (J. Valanciunas 1 AST),"[1628404, 202685]",1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,2.75,Made,,,,,,,,,,,,,,,2.0,J. Valanciunas,202685.0,1.0,
187,PT10M10.00S,2022-02-07T00:40:41.7Z,2,REGULAR,foul,personal,[],202685,,,1610612745,31,31,2022-02-07T00:40:57Z,1860000,,,0,,J. Valanciunas loose ball personal FOUL (2 PF),"[202685, 1626174]",1610612740.0,NOP,loose ball,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Wood,1626174.0,,,,,
189,PT10M10.00S,2022-02-07T00:40:51.4Z,2,REGULAR,substitution,out,[],1626174,,,1610612745,31,31,2022-02-07T00:41:00Z,1880000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M10.00S,2022-02-07T00:40:51.4Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,31,31,2022-02-07T00:41:00Z,1890000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M45.00S,2022-02-07T00:41:32.3Z,2,REGULAR,3pt,Jump Shot,[],1630578,35.69316688567674,44.85294117647059,1610612745,31,31,2022-02-07T00:41:40Z,1900000,26.0,283.0,1,left,MISS A. Sengun 28' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,28.42,Missed,,,,,,,,,,,,,,,,,,,
192,PT09M43.00S,2022-02-07T00:41:34.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,31,31,2022-02-07T00:41:40Z,1910000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,191.0,,,,,,,,,,,,,,,,
193,PT09M43.00S,2022-02-07T00:41:38.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,31,31,2022-02-07T00:41:38Z,1920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M43.00S,2022-02-07T00:41:49.7Z,2,REGULAR,substitution,out,[],1630530,,,1610612745,31,31,2022-02-07T00:41:55Z,1930000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M43.00S,2022-02-07T00:41:49.7Z,2,REGULAR,substitution,in,[],1630529,,,1610612745,31,31,2022-02-07T00:41:55Z,1940000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M35.00S,2022-02-07T00:42:10.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630231,7.178055190538765,52.94117647058824,1610612745,33,31,2022-02-07T00:42:13Z,1950000,-15.0,15.0,1,left,K. Martin Jr. cutting DUNK (6 PTS) (G. Mathews 2 AST),"[1630231, 1629726]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,2.1,Made,,,,,,,,,,,,,,,6.0,G. Mathews,1629726.0,2.0,
198,PT09M22.00S,2022-02-07T00:42:23.0Z,2,REGULAR,2pt,Jump Shot,[],202685,84.31340341655716,77.20588235294117,1610612740,33,31,2022-02-07T00:42:28Z,1970000,136.0,95.0,1,right,MISS J. Valanciunas 16' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,16.59,Missed,,,,,,,,,,,,,,,,,,,
199,PT09M21.00S,2022-02-07T00:42:24.0Z,2,REGULAR,rebound,defensive,[],1630528,,,1610612745,33,31,2022-02-07T00:42:28Z,1980000,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,198.0,1.0,1.0,0.0,,,,,,,,,,,,,
200,PT09M14.00S,2022-02-07T00:42:31.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630528,7.30946123521682,45.588235294117645,1610612745,33,31,2022-02-07T00:42:40Z,1990000,22.0,16.0,1,left,MISS J. Christopher driving Hook,[1630528],1610612745.0,HOU,driving,,,Christopher,J. Christopher,,,,,2.74,Missed,,,,,,,,,,,,,,,,,,,
201,PT09M14.00S,2022-02-07T00:42:31.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,33,31,2022-02-07T00:42:40Z,2000000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,
202,PT09M14.00S,2022-02-07T00:42:35.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,33,31,2022-02-07T00:42:35Z,2010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M11.00S,2022-02-07T00:42:48.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,6.652431011826544,95.58823529411765,1610612745,36,31,2022-02-07T00:42:52Z,2020000,-228.0,10.0,1,left,G. Mathews 3PT  (4 PTS) (K. Porter Jr. 3 AST),"[1629726, 1629645]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,22.81,Made,,,,,,,,,,,,,,,4.0,K. Porter Jr.,1629645.0,3.0,
205,PT08M55.00S,2022-02-07T00:43:05.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,92.32917214191852,57.59803921568627,1610612740,36,31,2022-02-07T00:43:21Z,2040000,38.0,20.0,1,right,MISS N. Alexander-Walker driving finger roll Layup - blocked,"[1629638, 1630578]",1610612740.0,NOP,driving finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,4.28,Missed,Sengun,1630578.0,,,,,,,,,,,,,,,,,
206,PT08M55.00S,2022-02-07T00:43:05.2Z,2,REGULAR,block,,[],1630578,,,1610612740,36,31,2022-02-07T00:43:07Z,2050000,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M55.00S,2022-02-07T00:43:05.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,36,31,2022-02-07T00:43:21Z,2060000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,205.0,,,,,,,,,,,,,,,,
208,PT08M55.00S,2022-02-07T00:43:09.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,36,31,2022-02-07T00:43:09Z,2070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M49.00S,2022-02-07T00:43:27.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202685,93.38042049934296,53.67647058823529,1610612740,36,33,2022-02-07T00:48:31Z,2080000,18.0,10.0,1,right,J. Valanciunas fadeaway bank Jump Shot (3 PTS) (J. Hart 4 AST),"[202685, 1628404]",1610612740.0,NOP,fadeaway bank,,,Valanciunas,J. Valanciunas,,,,,2.08,Made,,,,,,,,,,,,,,,3.0,J. Hart,1628404.0,4.0,
211,PT08M49.00S,2022-02-07T00:43:31.5Z,2,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612740,36,33,2022-02-07T00:43:39Z,2100000,,,0,,A. Sengun shooting personal FOUL (3 PF) (Valanciunas 1 FT),"[1630578, 202685]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,101283.0,3.0,0.0,Valanciunas,202685.0,,,,,
213,PT08M49.00S,2022-02-07T00:43:56.7Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],202685,,,1610612740,36,33,2022-02-07T00:44:05Z,2120000,,,0,,MISS J. Valanciunas Free Throw 1 of 1,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Missed,,,,,,,,,,,,,,,,,,,
214,PT08M49.00S,2022-02-07T00:43:56.7Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612745,36,33,2022-02-07T00:44:05Z,2130000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,213.0,2.0,2.0,0.0,,,,,,,,,,,,,
215,PT08M39.00S,2022-02-07T00:44:06.4Z,2,REGULAR,turnover,bad pass,[],1629645,,,1610612745,36,33,2022-02-07T00:44:09Z,2140000,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 202685]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,1.0,Valanciunas,202685.0,,,,,,,,,,
216,PT08M39.00S,2022-02-07T00:44:06.4Z,2,REGULAR,steal,,[],202685,,,1610612740,36,33,2022-02-07T00:44:08Z,2150000,,,0,,J. Valanciunas STEAL (1 STL),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M35.00S,2022-02-07T00:44:11.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1630529,93.11760840998686,49.01960784313725,1610612740,36,35,2022-02-07T00:49:43Z,2160000,-5.0,12.0,1,right,H. Jones running Layup (2 PTS),[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,1.31,Made,,,,,,,,,,,,,,,2.0,,,,
218,PT08M35.00S,2022-02-07T00:44:17.5Z,2,REGULAR,violation,defensive goaltending,[],1630528,,,1610612740,36,35,2022-02-07T00:44:26Z,2170000,,,0,,J. Christopher defensive goaltending VIOLATION,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,1628487.0,,,,,,,,,
219,PT08M15.00S,2022-02-07T00:44:40.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630528,8.886333771353483,50.49019607843137,1610612745,38,35,2022-02-07T00:45:04Z,2180000,-2.0,31.0,1,left,J. Christopher Hook (5 PTS),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,3.11,Made,,,,,,,,,,,,,,,5.0,,,,
221,PT08M07.00S,2022-02-07T00:44:48.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,94.82588699080158,53.18627450980392,1610612740,38,35,2022-02-07T00:45:09Z,2200000,16.0,-4.0,1,right,MISS J. Hart driving Layup - blocked,"[1628404, 1629726]",1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,1.64,Missed,Mathews,1629726.0,,,,,,,,,,,,,,,,,
222,PT08M07.00S,2022-02-07T00:44:48.2Z,2,REGULAR,block,,[],1629726,,,1610612740,38,35,2022-02-07T00:44:51Z,2210000,,,0,,G. Mathews BLOCK (1 BLK),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M07.00S,2022-02-07T00:44:48.2Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612745,38,35,2022-02-07T00:45:09Z,2220000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,221.0,3.0,3.0,0.0,,,,,,,,,,,,,
225,PT08M02.00S,2022-02-07T00:45:04.7Z,2,REGULAR,violation,kicked ball,[],1630529,,,1610612745,38,35,2022-02-07T00:45:16Z,2240000,,,0,,H. Jones kicked ball VIOLATION,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,1627964.0,,,,,,,,,
226,PT07M52.00S,2022-02-07T00:45:28.1Z,2,REGULAR,3pt,Jump Shot,[],1629645,25.18068331143233,12.990196078431374,1610612745,38,35,2022-02-07T00:45:34Z,2250000,185.0,184.0,1,left,MISS K. Porter Jr. 26' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
227,PT07M51.00S,2022-02-07T00:45:29.1Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,38,35,2022-02-07T00:45:34Z,2260000,,,0,,J. Valanciunas REBOUND (Off:0 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,226.0,4.0,4.0,0.0,,,,,,,,,,,,,
228,PT07M37.00S,2022-02-07T00:45:42.6Z,2,REGULAR,3pt,Jump Shot,[],1628404,81.94809461235218,95.34313725490196,1610612740,38,38,2022-02-07T00:45:47Z,2270000,227.0,117.0,1,right,J. Hart 25' 3PT  (5 PTS) (D. Graham 1 AST),"[1628404, 1628984]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,25.52,Made,,,,,,,,,,,,,,,5.0,D. Graham,1628984.0,1.0,
230,PT07M36.00S,2022-02-07T00:45:47.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,38,38,2022-02-07T00:45:47Z,2290000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M36.00S,2022-02-07T00:48:02.0Z,2,REGULAR,substitution,out,[],1629638,,,1610612745,38,38,2022-02-07T00:48:37Z,2300000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M36.00S,2022-02-07T00:48:02.0Z,2,REGULAR,substitution,out,[],202685,,,1610612745,38,38,2022-02-07T00:48:37Z,2310000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M36.00S,2022-02-07T00:48:02.0Z,2,REGULAR,substitution,in,[],1629637,,,1610612745,38,38,2022-02-07T00:48:37Z,2320000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M36.00S,2022-02-07T00:48:02.0Z,2,REGULAR,substitution,in,[],1627742,,,1610612745,38,38,2022-02-07T00:48:37Z,2330000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M18.00S,2022-02-07T00:49:00.2Z,2,REGULAR,3pt,Jump Shot,[],1630528,9.543363994743759,96.07843137254902,1610612745,38,38,2022-02-07T00:49:06Z,2340000,-230.0,37.0,1,left,MISS J. Christopher 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,23.34,Missed,,,,,,,,,,,,,,,,,,,
236,PT07M17.00S,2022-02-07T00:49:01.2Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612740,38,38,2022-02-07T00:49:06Z,2350000,,,0,,J. Hayes REBOUND (Off:1 Def:2),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,235.0,3.0,2.0,1.0,,,,,,,,,,,,,
237,PT07M08.00S,2022-02-07T00:49:10.2Z,2,REGULAR,turnover,bad pass,[],1627742,,,1610612740,38,38,2022-02-07T00:49:13Z,2360000,,,0,,B. Ingram bad pass TURNOVER (3 TO),"[1627742, 1630578]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,3.0,Sengun,1630578.0,,,,,,,,,,
238,PT07M08.00S,2022-02-07T00:49:10.2Z,2,REGULAR,steal,,[],1630578,,,1610612745,38,38,2022-02-07T00:49:11Z,2370000,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M47.00S,2022-02-07T00:49:31.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,12.828515111695138,3.9215686274509802,1610612745,38,38,2022-02-07T00:49:37Z,2380000,230.0,68.0,1,left,MISS G. Mathews 24' pullup 3PT,[1629726],1610612745.0,HOU,pullup,,,Mathews,G. Mathews,,,,,24.03,Missed,,,,,,,,,,,,,,,,,,,
240,PT06M46.00S,2022-02-07T00:49:32.1Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,38,38,2022-02-07T00:49:37Z,2390000,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,239.0,1.0,1.0,0.0,,,,,,,,,,,,,
241,PT06M37.00S,2022-02-07T00:49:40.9Z,2,REGULAR,3pt,Jump Shot,[],1628984,93.38042049934296,96.81372549019608,1610612740,38,38,2022-02-07T00:49:46Z,2400000,234.0,10.0,1,right,MISS D. Graham 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,23.43,Missed,,,,,,,,,,,,,,,,,,,
242,PT06M36.00S,2022-02-07T00:49:41.9Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,38,38,2022-02-07T00:49:46Z,2410000,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,241.0,3.0,2.0,1.0,,,,,,,,,,,,,
243,PT06M19.00S,2022-02-07T00:49:59.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630528,17.69053876478318,60.29411764705882,1610612745,38,38,2022-02-07T00:50:11Z,2420000,-51.0,114.0,1,left,MISS J. Christopher 12' fadeaway Shot,[1630528],1610612745.0,HOU,fadeaway,,,Christopher,J. Christopher,,,,,12.49,Missed,,,,,,,,,,,,,,,,,,,
244,PT06M16.00S,2022-02-07T00:50:02.4Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,38,38,2022-02-07T00:50:11Z,2430000,,,0,,A. Sengun REBOUND (Off:2 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,243.0,4.0,2.0,2.0,,,,,,,,,,,,,
245,PT06M14.00S,2022-02-07T00:50:04.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,7.440867279894875,5.147058823529411,1610612745,41,38,2022-02-07T00:50:15Z,2440000,224.0,17.0,1,left,G. Mathews 3PT  (7 PTS) (A. Sengun 1 AST),"[1629726, 1630578]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,22.5,Made,,,,,,,,,,,,,,,7.0,A. Sengun,1630578.0,1.0,
248,PT05M58.00S,2022-02-07T00:50:23.7Z,2,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612740,41,38,2022-02-07T00:50:28Z,2460000,,,0,,G. Mathews shooting personal FOUL (2 PF) (Hart 2 FT),"[1629726, 1628404]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Hart,1628404.0,,,,,
250,PT05M58.00S,2022-02-07T00:50:52.2Z,2,REGULAR,freethrow,1 of 2,[],1628404,,,1610612740,41,39,2022-02-07T00:50:52Z,2480000,,,0,,J. Hart Free Throw 1 of 2 (6 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,,,,,,,,,,,,,,,6.0,,,,
251,PT05M58.00S,2022-02-07T00:50:52.9Z,2,REGULAR,substitution,out,[],1629645,,,1610612740,41,39,2022-02-07T00:51:02Z,2490000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M58.00S,2022-02-07T00:50:52.9Z,2,REGULAR,substitution,out,[],1630231,,,1610612740,41,39,2022-02-07T00:51:02Z,2500000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M58.00S,2022-02-07T00:50:52.9Z,2,REGULAR,substitution,out,[],1629726,,,1610612740,41,39,2022-02-07T00:51:02Z,2510000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M58.00S,2022-02-07T00:50:52.9Z,2,REGULAR,substitution,out,[],1630578,,,1610612740,41,39,2022-02-07T00:51:02Z,2520000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M58.00S,2022-02-07T00:50:52.9Z,2,REGULAR,substitution,out,[],1628984,,,1610612740,41,39,2022-02-07T00:51:02Z,2530000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M58.00S,2022-02-07T00:50:52.9Z,2,REGULAR,substitution,in,[],1630224,,,1610612740,41,39,2022-02-07T00:51:02Z,2540000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M58.00S,2022-02-07T00:50:52.9Z,2,REGULAR,substitution,in,[],1626174,,,1610612740,41,39,2022-02-07T00:51:02Z,2550000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M58.00S,2022-02-07T00:50:52.9Z,2,REGULAR,substitution,in,[],1629717,,,1610612740,41,39,2022-02-07T00:51:02Z,2560000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M58.00S,2022-02-07T00:50:52.9Z,2,REGULAR,substitution,in,[],1630256,,,1610612740,41,39,2022-02-07T00:51:02Z,2570000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M58.00S,2022-02-07T00:50:52.9Z,2,REGULAR,substitution,in,[],1630631,,,1610612740,41,39,2022-02-07T00:51:02Z,2580000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M58.00S,2022-02-07T00:51:15.3Z,2,REGULAR,freethrow,2 of 2,[],1628404,,,1610612740,41,40,2022-02-07T00:51:15Z,2590000,,,0,,J. Hart Free Throw 2 of 2 (7 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,,,,,,,,,,,,,,,7.0,,,,
262,PT05M43.00S,2022-02-07T00:51:32.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,16.376478318002626,40.44117647058824,1610612745,43,40,2022-02-07T00:51:38Z,2600000,48.0,101.0,1,left,C. Wood 11' driving floating Jump Shot (10 PTS) (J. Tate 1 AST),"[1626174, 1630256]",1610612745.0,HOU,driving floating,,,Wood,C. Wood,,,,,11.21,Made,,,,,,,,,,,,,,,10.0,J. Tate,1630256.0,1.0,
264,PT05M36.00S,2022-02-07T00:51:40.8Z,2,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612740,43,40,2022-02-07T00:52:00Z,2620000,,,0,,J. Tate shooting personal FOUL (1 PF) (Ingram 2 FT),"[1630256, 1627742]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Ingram,1627742.0,,,,,
266,PT05M36.00S,2022-02-07T00:52:11.2Z,2,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,43,41,2022-02-07T00:54:01Z,2640000,,,0,,B. Ingram Free Throw 1 of 2 (7 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,,,,,,,,,,,,,,,7.0,,,,
267,PT05M36.00S,2022-02-07T00:52:11.9Z,2,REGULAR,substitution,out,[],1628404,,,1610612740,43,41,2022-02-07T00:52:14Z,2650000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M36.00S,2022-02-07T00:52:11.9Z,2,REGULAR,substitution,in,[],202685,,,1610612740,43,41,2022-02-07T00:52:14Z,2660000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M36.00S,2022-02-07T00:52:11.2Z,2,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,43,41,2022-02-07T00:54:01Z,2670000,,,0,,MISS B. Ingram Free Throw 2 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Missed,,,,,,,,,,,,,,,,,,,
271,PT05M36.00S,2022-02-07T00:52:11.2Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,43,41,2022-02-07T00:54:01Z,2680000,,,0,,J. Tate REBOUND (Off:0 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,270.0,2.0,2.0,0.0,,,,,,,,,,,,,
272,PT05M22.00S,2022-02-07T00:52:48.5Z,2,REGULAR,foul,personal,[],1629637,,,1610612745,43,41,2022-02-07T00:53:12Z,2690000,,,0,,J. Hayes personal FOUL (2 PF),"[1629637, 1630224]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Green,1630224.0,,,,,
274,PT05M08.00S,2022-02-07T00:53:17.9Z,2,REGULAR,3pt,Jump Shot,[],1629717,28.991458607095925,15.196078431372548,1610612745,43,41,2022-02-07T00:53:23Z,2710000,174.0,220.0,1,left,MISS A. Brooks 28' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,28.05,Missed,,,,,,,,,,,,,,,,,,,
275,PT05M06.00S,2022-02-07T00:53:19.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,43,41,2022-02-07T00:53:23Z,2720000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,
276,PT05M06.00S,2022-02-07T00:53:22.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,43,41,2022-02-07T00:53:22Z,2730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
