actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
181,PT10M16.00S,2021-10-29T00:42:36.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629672,,,1610612762,21,32,2021-10-29T00:42:59Z,1810000,,,0,,MISS E. Paschall Free Throw 2 of 2,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,Missed,,,,,,,,,,,,,,,
182,PT10M16.00S,2021-10-29T00:42:36.8Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612745,21,32,2021-10-29T00:42:59Z,1820000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,181.0,1.0,1.0,0.0,,,,,,,
183,PT10M10.00S,2021-10-29T00:43:03.3Z,2,REGULAR,foul,personal,[],1630215,,,1610612745,21,32,2021-10-29T00:43:18Z,1830000,,,0,,J. Butler personal FOUL (1 PF),"[1630215, 201571]",1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Augustin,201571.0,,
185,PT10M02.00S,2021-10-29T00:43:28.0Z,2,REGULAR,foul,personal,['2freethrow'],1629672,,,1610612745,21,32,2021-10-29T00:43:36Z,1850000,,,0,,E. Paschall shooting personal FOUL (1 PF) (Green 2 FT),"[1629672, 1630224]",1610612762.0,UTA,shooting,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Green,1630224.0,,
187,PT10M02.00S,2021-10-29T00:43:59.8Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,21,32,2021-10-29T00:43:59Z,1870000,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,Missed,,,,,,,,,,,,,,,
188,PT10M02.00S,2021-10-29T00:43:59.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,21,32,2021-10-29T00:43:59Z,1880000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,187.0,,,,,,,,,,
189,PT10M02.00S,2021-10-29T00:44:12.8Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,22,32,2021-10-29T00:44:12Z,1890000,,,0,,J. Green Free Throw 2 of 2 (5 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
190,PT09M47.00S,2021-10-29T00:44:29.0Z,2,REGULAR,3pt,Jump Shot,[],203903,65.78515111695138,60.5392156862745,1610612762,22,35,2021-10-29T00:44:33Z,1900000,53.0,269.0,1,right,J. Clarkson 27' 3PT step back (3 PTS),[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,,,,27.42,Made,3.0,,,,,,,,,,,,,,
191,PT09M34.00S,2021-10-29T00:44:41.5Z,2,REGULAR,3pt,Jump Shot,[],1630224,9.017739816031538,3.6764705882352944,1610612745,22,35,2021-10-29T00:44:47Z,1910000,232.0,32.0,1,left,MISS J. Green 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,23.38,Missed,,,,,,,,,,,,,,,
192,PT09M33.00S,2021-10-29T00:44:42.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,22,35,2021-10-29T00:44:47Z,1920000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,191.0,,,,,,,,,,
193,PT09M33.00S,2021-10-29T00:44:46.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,22,35,2021-10-29T00:44:46Z,1930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M33.00S,2021-10-29T00:44:47.3Z,2,REGULAR,substitution,out,[],1630256,,,1610612762,22,35,2021-10-29T00:44:58Z,1940000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M33.00S,2021-10-29T00:44:47.3Z,2,REGULAR,substitution,out,[],201571,,,1610612762,22,35,2021-10-29T00:44:58Z,1950000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M33.00S,2021-10-29T00:44:47.3Z,2,REGULAR,substitution,in,[],1629645,,,1610612762,22,35,2021-10-29T00:44:58Z,1960000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M33.00S,2021-10-29T00:44:47.3Z,2,REGULAR,substitution,in,[],1629717,,,1610612762,22,35,2021-10-29T00:44:58Z,1970000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M25.00S,2021-10-29T00:45:12.2Z,2,REGULAR,foul,personal,[],1629717,,,1610612762,22,35,2021-10-29T00:45:30Z,1980000,,,0,,A. Brooks personal FOUL (1 PF),"[1629717, 203497]",1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Gobert,203497.0,,
200,PT09M25.00S,2021-10-29T00:45:23.6Z,2,REGULAR,substitution,out,[],1630578,,,1610612762,22,35,2021-10-29T00:45:29Z,2000000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M25.00S,2021-10-29T00:45:23.6Z,2,REGULAR,substitution,in,[],1628464,,,1610612762,22,35,2021-10-29T00:45:29Z,2010000,,,0,,SUB in: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M15.00S,2021-10-29T00:45:46.3Z,2,REGULAR,3pt,Jump Shot,[],203903,71.69842312746385,18.627450980392158,1610612762,22,35,2021-10-29T00:45:54Z,2020000,-157.0,214.0,1,right,MISS J. Clarkson 26' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,26.5,Missed,,,,,,,,,,,,,,,
203,PT09M12.00S,2021-10-29T00:45:49.3Z,2,REGULAR,rebound,offensive,[],1629672,,,1610612762,22,35,2021-10-29T00:45:54Z,2030000,,,0,,E. Paschall REBOUND (Off:2 Def:0),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,202.0,2.0,0.0,2.0,,,,,,,
204,PT09M12.00S,2021-10-29T00:45:51.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629672,90.22667542706965,47.549019607843135,1610612762,22,37,2021-10-29T00:46:00Z,2040000,-12.0,39.0,1,right,E. Paschall putback Layup (2 PTS),[1629672],1610612762.0,UTA,putback,,,Paschall,E. Paschall,,,,,,,,4.13,Made,2.0,,,,,,,,,,,,,,
205,PT09M12.00S,2021-10-29T00:45:56.4Z,2,REGULAR,foul,personal,['1freethrow'],1629717,,,1610612762,22,37,2021-10-29T02:06:30Z,2050000,,,0,,A. Brooks shooting personal FOUL (2 PF) (Paschall 1 FT),"[1629717, 1629672]",1610612745.0,HOU,shooting,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,201245.0,2.0,0.0,Paschall,1629672.0,,
207,PT09M12.00S,2021-10-29T00:46:28.5Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629672,,,1610612762,22,38,2021-10-29T00:46:28Z,2070000,,,0,,E. Paschall Free Throw 1 of 1 (3 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
208,PT09M02.00S,2021-10-29T00:46:39.5Z,2,REGULAR,3pt,Jump Shot,[],1628464,31.225361366622867,27.450980392156865,1610612745,22,38,2021-10-29T00:46:46Z,2080000,113.0,241.0,1,left,MISS D. Theis 26' 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,26.6,Missed,,,,,,,,,,,,,,,
209,PT09M02.00S,2021-10-29T00:46:39.5Z,2,REGULAR,rebound,defensive,[],204060,,,1610612762,22,38,2021-10-29T00:46:46Z,2090000,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,208.0,2.0,2.0,0.0,,,,,,,
210,PT08M48.00S,2021-10-29T00:46:53.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.59198423127464,46.07843137254902,1610612762,22,38,2021-10-29T00:47:11Z,2100000,-20.0,17.0,1,right,MISS R. Gobert Layup,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,2.6,Missed,,,,,,,,,,,,,,,
211,PT08M48.00S,2021-10-29T00:46:53.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,22,38,2021-10-29T00:47:11Z,2110000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,
212,PT08M48.00S,2021-10-29T00:46:57.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,22,38,2021-10-29T00:46:57Z,2120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M40.00S,2021-10-29T00:47:20.8Z,2,REGULAR,turnover,lost ball,[],203497,,,1610612762,22,38,2021-10-29T00:47:25Z,2130000,,,0,,R. Gobert lost ball TURNOVER (1 TO),"[203497, 1630224]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,1.0,Green,1630224.0,,,,,,,,,,,,,,,,,
214,PT08M40.00S,2021-10-29T00:47:20.8Z,2,REGULAR,steal,,[],1630224,,,1610612745,22,38,2021-10-29T00:50:42Z,2140000,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M38.00S,2021-10-29T00:47:25.6Z,2,REGULAR,foul,personal,['2freethrow'],1630215,,,1610612745,22,38,2021-10-29T00:47:33Z,2150000,,,0,,J. Butler shooting personal FOUL (2 PF) (Green 2 FT),"[1630215, 1630224]",1610612762.0,UTA,shooting,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,201245.0,2.0,0.0,Green,1630224.0,,
217,PT08M38.00S,2021-10-29T00:47:57.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630224,,,1610612745,23,38,2021-10-29T00:47:57Z,2170000,,,0,,J. Green Free Throw 1 of 2 (6 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
218,PT08M38.00S,2021-10-29T00:48:10.4Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630224,,,1610612745,24,38,2021-10-29T00:48:10Z,2180000,,,0,,J. Green Free Throw 2 of 2 (7 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
219,PT08M26.00S,2021-10-29T00:48:23.0Z,2,REGULAR,3pt,Jump Shot,[],1629672,90.3580814717477,97.05882352941177,1610612762,24,41,2021-10-29T00:48:27Z,2190000,235.0,38.0,1,right,E. Paschall 3PT  (6 PTS) (J. Ingles 1 AST),"[1629672, 204060]",1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,23.84,Made,6.0,J. Ingles,204060.0,1.0,,,,,,,,,,,
221,PT08M11.00S,2021-10-29T00:48:37.8Z,2,REGULAR,turnover,bad pass,[],1629645,,,1610612745,24,41,2021-10-29T00:48:42Z,2210000,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 1629672]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,1.0,Paschall,1629672.0,,,,,,,,,,,,,,,,,
222,PT08M11.00S,2021-10-29T00:48:37.8Z,2,REGULAR,steal,,[],1629672,,,1610612762,24,41,2021-10-29T00:48:39Z,2220000,,,0,,E. Paschall STEAL (1 STL),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M07.00S,2021-10-29T00:48:42.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203903,94.43166885676742,4.166666666666666,1610612762,24,41,2021-10-29T00:48:52Z,2230000,-229.0,0.0,1,right,MISS J. Clarkson 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,22.92,Missed,,,,,,,,,,,,,,,
224,PT08M05.00S,2021-10-29T00:48:44.3Z,2,REGULAR,rebound,offensive,[],1629672,,,1610612762,24,41,2021-10-29T00:48:52Z,2240000,,,0,,E. Paschall REBOUND (Off:3 Def:0),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,223.0,3.0,0.0,3.0,,,,,,,
225,PT08M02.00S,2021-10-29T00:48:47.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",204060,70.25295663600527,21.568627450980394,1610612762,24,44,2021-10-29T00:48:55Z,2250000,-142.0,227.0,1,right,J. Ingles 26' 3PT  (11 PTS) (E. Paschall 1 AST),"[204060, 1629672]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,26.79,Made,11.0,E. Paschall,1629672.0,1.0,,,,,,,,,,,
227,PT08M01.00S,2021-10-29T00:48:52.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,24,44,2021-10-29T00:48:52Z,2270000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M01.00S,2021-10-29T00:51:17.9Z,2,REGULAR,substitution,out,[],1630231,,,1610612745,24,44,2021-10-29T00:51:41Z,2280000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M01.00S,2021-10-29T00:51:17.9Z,2,REGULAR,substitution,out,[],1629717,,,1610612745,24,44,2021-10-29T00:51:41Z,2290000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M01.00S,2021-10-29T00:51:17.9Z,2,REGULAR,substitution,out,[],203497,,,1610612745,24,44,2021-10-29T00:51:41Z,2300000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M01.00S,2021-10-29T00:51:17.9Z,2,REGULAR,substitution,in,[],1626174,,,1610612745,24,44,2021-10-29T00:51:41Z,2310000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M01.00S,2021-10-29T00:51:17.9Z,2,REGULAR,substitution,in,[],201569,,,1610612745,24,44,2021-10-29T00:51:41Z,2320000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M01.00S,2021-10-29T00:51:17.9Z,2,REGULAR,substitution,in,[],202355,,,1610612745,24,44,2021-10-29T00:51:41Z,2330000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M36.00S,2021-10-29T00:52:11.0Z,2,REGULAR,3pt,Jump Shot,[],1628464,21.632720105124836,8.57843137254902,1610612745,24,44,2021-10-29T00:52:17Z,2340000,207.0,151.0,1,left,MISS D. Theis 25' 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,25.62,Missed,,,,,,,,,,,,,,,
235,PT07M35.00S,2021-10-29T00:52:12.0Z,2,REGULAR,rebound,defensive,[],204060,,,1610612762,24,44,2021-10-29T00:52:17Z,2350000,,,0,,J. Ingles REBOUND (Off:0 Def:3),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,234.0,3.0,3.0,0.0,,,,,,,
236,PT07M19.00S,2021-10-29T00:52:27.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629672,93.38042049934296,46.32352941176471,1610612762,24,46,2021-10-29T00:52:32Z,2360000,-18.0,10.0,1,right,E. Paschall driving Layup (8 PTS) (J. Ingles 2 AST),"[1629672, 204060]",1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,,,,2.08,Made,8.0,J. Ingles,204060.0,2.0,,,,,,,,,,,
238,PT07M04.00S,2021-10-29T00:52:42.5Z,2,REGULAR,2pt,Jump Shot,[],1626174,11.514454664914586,75.73529411764706,1610612745,26,46,2021-10-29T00:52:47Z,2380000,-129.0,56.0,1,left,C. Wood 14' Jump Shot (4 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,14.02,Made,4.0,,,,,,,,,,,,,,
239,PT06M42.00S,2021-10-29T00:53:05.1Z,2,REGULAR,3pt,Jump Shot,[],1630215,69.46452036793693,78.18627450980392,1610612762,26,46,2021-10-29T00:53:14Z,2390000,141.0,235.0,1,right,MISS J. Butler 27' pullup 3PT,[1630215],1610612762.0,UTA,pullup,,,Butler,J. Butler,,,,,,,,27.36,Missed,,,,,,,,,,,,,,,
240,PT06M41.00S,2021-10-29T00:53:06.1Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,26,46,2021-10-29T00:53:14Z,2400000,,,0,,C. Wood REBOUND (Off:1 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,239.0,4.0,3.0,1.0,,,,,,,
241,PT06M31.00S,2021-10-29T00:53:17.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,8.754927726675426,59.55882352941176,1610612745,26,46,2021-10-29T00:54:02Z,2410000,-48.0,30.0,1,left,MISS J. Green driving Layup - blocked,"[1630224, 1630215]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,,,,5.63,Missed,,,,,,,,,,,,,,Butler,1630215.0
242,PT06M31.00S,2021-10-29T00:53:17.5Z,2,REGULAR,block,,[],1630215,,,1610612745,26,46,2021-10-29T00:53:20Z,2420000,,,0,,J. Butler BLOCK (1 BLK),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M30.00S,2021-10-29T00:53:18.5Z,2,REGULAR,rebound,defensive,[],1630215,,,1610612762,26,46,2021-10-29T00:54:02Z,2430000,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,241.0,1.0,1.0,0.0,,,,,,,
244,PT06M21.00S,2021-10-29T00:53:26.0Z,2,REGULAR,3pt,Jump Shot,[],204060,79.05716162943496,8.333333333333332,1610612762,26,49,2021-10-29T00:54:10Z,2440000,-208.0,144.0,1,right,J. Ingles 25' 3PT  (14 PTS) (E. Paschall 2 AST),"[204060, 1629672]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,25.35,Made,14.0,E. Paschall,1629672.0,2.0,,,,,,,,,,,
246,PT06M03.00S,2021-10-29T00:53:46.6Z,2,REGULAR,foul,personal,['2freethrow'],202355,,,1610612745,26,49,2021-10-29T00:53:56Z,2460000,,,0,,H. Whiteside shooting personal FOUL (2 PF) (Gordon 2 FT),"[202355, 201569]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Gordon,201569.0,,
248,PT06M03.00S,2021-10-29T00:54:26.9Z,2,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,27,49,2021-10-29T00:54:26Z,2480000,,,0,,E. Gordon Free Throw 1 of 2 (1 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
249,PT06M03.00S,2021-10-29T00:54:27.8Z,2,REGULAR,substitution,out,[],1629672,,,1610612745,27,49,2021-10-29T00:54:36Z,2490000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M03.00S,2021-10-29T00:54:27.8Z,2,REGULAR,substitution,out,[],204060,,,1610612745,27,49,2021-10-29T00:54:36Z,2500000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M03.00S,2021-10-29T00:54:27.8Z,2,REGULAR,substitution,out,[],1630215,,,1610612745,27,49,2021-10-29T00:54:36Z,2510000,,,0,,SUB out: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M03.00S,2021-10-29T00:54:27.8Z,2,REGULAR,substitution,in,[],202711,,,1610612745,27,49,2021-10-29T00:54:36Z,2520000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M03.00S,2021-10-29T00:54:27.8Z,2,REGULAR,substitution,in,[],1628378,,,1610612745,27,49,2021-10-29T00:54:36Z,2530000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M03.00S,2021-10-29T00:54:27.8Z,2,REGULAR,substitution,in,[],1626220,,,1610612745,27,49,2021-10-29T00:54:36Z,2540000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M03.00S,2021-10-29T00:54:52.3Z,2,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,28,49,2021-10-29T00:54:52Z,2550000,,,0,,E. Gordon Free Throw 2 of 2 (2 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
256,PT05M44.00S,2021-10-29T00:55:13.5Z,2,REGULAR,3pt,Jump Shot,[],203903,69.99014454664915,76.7156862745098,1610612762,28,49,2021-10-29T00:55:19Z,2560000,134.0,230.0,1,right,MISS J. Clarkson 26' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,26.56,Missed,,,,,,,,,,,,,,,
257,PT05M41.00S,2021-10-29T00:55:16.5Z,2,REGULAR,rebound,offensive,[],202355,,,1610612762,28,49,2021-10-29T00:55:19Z,2570000,,,0,,H. Whiteside REBOUND (Off:1 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,256.0,3.0,2.0,1.0,,,,,,,
258,PT05M40.00S,2021-10-29T00:55:16.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202355,92.72339027595268,52.69607843137255,1610612762,28,51,2021-10-29T00:55:24Z,2580000,13.0,16.0,1,right,H. Whiteside putback DUNK (2 PTS),[202355],1610612762.0,UTA,putback,,,Whiteside,H. Whiteside,,,,,,,,2.09,Made,2.0,,,,,,,,,,,,,,
259,PT05M30.00S,2021-10-29T00:55:26.1Z,2,REGULAR,3pt,Jump Shot,[],1629645,28.07161629434954,79.90196078431373,1610612745,28,51,2021-10-29T00:55:33Z,2590000,-150.0,211.0,1,left,MISS K. Porter Jr. 25' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,,,,25.89,Missed,,,,,,,,,,,,,,,
260,PT05M30.00S,2021-10-29T00:55:26.1Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,28,51,2021-10-29T00:55:33Z,2600000,,,0,,J. Clarkson REBOUND (Off:1 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,259.0,3.0,2.0,1.0,,,,,,,
261,PT05M25.00S,2021-10-29T00:55:32.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203903,66.44218134034165,50.245098039215684,1610612762,28,54,2021-10-29T00:55:42Z,2610000,1.0,263.0,1,right,J. Clarkson 26' 3PT pullup (6 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,,,,26.29,Made,6.0,,,,,,,,,,,,,,
262,PT05M23.00S,2021-10-29T00:55:40.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,28,54,2021-10-29T00:55:40Z,2620000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M10.00S,2021-10-29T00:58:39.6Z,2,REGULAR,turnover,bad pass,[],201569,,,1610612745,28,54,2021-10-29T00:58:43Z,2630000,,,0,,E. Gordon bad pass TURNOVER (1 TO),"[201569, 1626220]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,1.0,O'Neale,1626220.0,,,,,,,,,,,,,,,,,
264,PT05M10.00S,2021-10-29T00:58:39.6Z,2,REGULAR,steal,,[],1626220,,,1610612762,28,54,2021-10-29T00:58:41Z,2640000,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M06.00S,2021-10-29T00:58:43.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628378,92.46057818659659,48.529411764705884,1610612762,28,54,2021-10-29T00:58:51Z,2650000,-7.0,18.0,1,right,MISS D. Mitchell alley-oop DUNK,[1628378],1610612762.0,UTA,alley-oop,,,Mitchell,D. Mitchell,,,,,,,,1.98,Missed,,,,,,,,,,,,,,,
266,PT05M06.00S,2021-10-29T00:58:43.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,28,54,2021-10-29T00:58:58Z,2660000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,265.0,,,,,,,,,,
267,PT05M06.00S,2021-10-29T00:59:02.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,28,54,2021-10-29T00:59:12Z,2670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M52.00S,2021-10-29T00:59:07.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.83311432325887,49.82383578431372,1610612745,28,54,2021-10-29T01:03:23Z,2675000,1.0,12.0,1,left,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,,,,1.17,Missed,,,,,,,,,,,,,,,
292,PT04M49.00S,2021-10-29T00:59:10.6Z,2,REGULAR,rebound,offensive,[],1626174,,,1610612745,28,54,2021-10-29T01:04:20Z,2677500,,,0,,C. Wood REBOUND (Off:2 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,291.0,5.0,3.0,2.0,,,,,,,
