actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
88,PT05M07.00S,2021-10-23T00:29:53.2Z,1,REGULAR,steal,,[],1630197,,,1610612760,19,10,2021-10-23T00:29:55Z,880000,,,0,,A. Pokusevski STEAL (1 STL),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M03.00S,2021-10-23T00:29:58.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629647,5.732588699080158,50.73529411764706,1610612760,19,12,2021-10-23T00:30:04Z,890000,-4.0,1.0,1,left,D. Bazley running DUNK (4 PTS) (A. Pokusevski 1 AST),"[1629647, 1630197]",1610612760.0,OKC,running,,,Bazley,D. Bazley,,,,,0.4,Made,4.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,,,,,,
91,PT05M03.00S,2021-10-23T00:30:04.5Z,1,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612760,19,12,2021-10-23T00:30:44Z,910000,,,0,,A. Sengun shooting personal FOUL (1 PF) (Bazley 1 FT),"[1630578, 1629647]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Bazley,1629647.0,,,,,
93,PT05M03.00S,2021-10-23T00:30:20.6Z,1,REGULAR,substitution,out,[],1629645,,,1610612760,19,12,2021-10-23T00:30:42Z,930000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M03.00S,2021-10-23T00:30:20.6Z,1,REGULAR,substitution,out,[],1626174,,,1610612760,19,12,2021-10-23T00:30:42Z,940000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M03.00S,2021-10-23T00:30:20.6Z,1,REGULAR,substitution,in,[],1627863,,,1610612760,19,12,2021-10-23T00:30:42Z,950000,,,0,,SUB in: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M03.00S,2021-10-23T00:30:20.6Z,1,REGULAR,substitution,in,[],201571,,,1610612760,19,12,2021-10-23T00:30:42Z,960000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M03.00S,2021-10-23T00:30:45.5Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629647,,,1610612760,19,13,2021-10-23T00:30:45Z,970000,,,0,,D. Bazley Free Throw 1 of 1 (5 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
98,PT04M54.00S,2021-10-23T00:30:54.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,92.9862023653088,53.92156862745098,1610612745,19,13,2021-10-23T00:31:03Z,980000,20.0,13.0,1,right,MISS E. Gordon driving Layup - blocked,"[201569, 1629652]",1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,2.37,Missed,,,,,,,,,,,,,,Dort,1629652.0,,,
99,PT04M54.00S,2021-10-23T00:30:54.8Z,1,REGULAR,block,,[],1629652,,,1610612745,19,13,2021-10-23T00:30:58Z,990000,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M54.00S,2021-10-23T00:30:54.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,19,13,2021-10-23T00:31:03Z,1000000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,
101,PT04M54.00S,2021-10-23T00:31:02.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,19,13,2021-10-23T00:31:02Z,1010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M54.00S,2021-10-23T00:31:05.6Z,1,REGULAR,substitution,out,[],1629647,,,1610612745,19,13,2021-10-23T00:31:11Z,1020000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M54.00S,2021-10-23T00:31:05.6Z,1,REGULAR,substitution,in,[],1630544,,,1610612745,19,13,2021-10-23T00:31:11Z,1030000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M48.00S,2021-10-23T00:31:23.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630256,84.44480946123521,48.28431372549019,1610612745,21,13,2021-10-23T00:31:28Z,1040000,-9.0,94.0,1,right,J. Tate 9' driving Hook (7 PTS) (D. Augustin 1 AST),"[1630256, 201571]",1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,9.41,Made,7.0,D. Augustin,201571.0,1.0,,,,,,,,,,,,,,
106,PT04M35.00S,2021-10-23T00:31:40.6Z,1,REGULAR,turnover,traveling,[],1629652,,,1610612760,21,13,2021-10-23T00:31:47Z,1060000,,,0,,L. Dort traveling TURNOVER (1 TO),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,2004.0,,,,,,,1.0,,
107,PT04M27.00S,2021-10-23T00:31:59.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201571,68.41327201051249,30.637254901960787,1610612745,24,13,2021-10-23T00:32:03Z,1070000,-97.0,244.0,1,right,D. Augustin 26' 3PT  (3 PTS) (J. Tate 3 AST),"[201571, 1630256]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,26.29,Made,3.0,J. Tate,1630256.0,3.0,,,,,,,,,,,,,,
109,PT04M07.00S,2021-10-23T00:32:18.0Z,1,REGULAR,2pt,Jump Shot,[],202324,24.917871222076215,49.01960784313725,1610612760,24,13,2021-10-23T00:32:21Z,1090000,5.0,182.0,1,left,MISS D. Favors 18' Jump Shot,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,18.18,Missed,,,,,,,,,,,,,,,,,,
110,PT04M05.00S,2021-10-23T00:32:20.0Z,1,REGULAR,rebound,defensive,[],1627863,,,1610612745,24,13,2021-10-23T00:32:21Z,1100000,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,,,
111,PT03M56.00S,2021-10-23T00:32:30.1Z,1,REGULAR,turnover,bad pass,[],1630578,,,1610612745,24,13,2021-10-23T00:32:34Z,1110000,,,0,,A. Sengun bad pass TURNOVER (2 TO),"[1630578, 1630197]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,2.0,Pokusevski,1630197.0
112,PT03M56.00S,2021-10-23T00:32:30.1Z,1,REGULAR,steal,,[],1630197,,,1610612760,24,13,2021-10-23T00:32:32Z,1120000,,,0,,A. Pokusevski STEAL (2 STL),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M54.00S,2021-10-23T00:32:34.6Z,1,REGULAR,foul,personal,[],201571,,,1610612760,24,13,2021-10-23T00:32:50Z,1130000,,,0,,D. Augustin personal FOUL (1 PF),"[201571, 1630197]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Pokusevski,1630197.0,,,,,
115,PT03M54.00S,2021-10-23T00:32:45.6Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,24,13,2021-10-23T00:32:49Z,1150000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M54.00S,2021-10-23T00:32:45.6Z,1,REGULAR,substitution,in,[],1629026,,,1610612760,24,13,2021-10-23T00:32:49Z,1160000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M44.00S,2021-10-23T00:33:02.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629026,23.47240473061761,86.02941176470588,1610612760,24,13,2021-10-23T00:33:06Z,1170000,-180.0,168.0,1,left,MISS K. Williams 24' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,
118,PT03M41.00S,2021-10-23T00:33:05.6Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,24,13,2021-10-23T00:33:06Z,1180000,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,
119,PT03M23.00S,2021-10-23T00:33:27.1Z,1,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612745,24,13,2021-10-23T00:33:41Z,1190000,,,0,,T. Mann shooting personal FOUL (1 PF) (Gordon 2 FT),"[1630544, 201569]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Gordon,201569.0,,,,,
121,PT03M23.00S,2021-10-23T00:33:52.6Z,1,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,25,13,2021-10-23T00:34:17Z,1210000,,,0,,E. Gordon Free Throw 1 of 2 (3 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
122,PT03M23.00S,2021-10-23T00:33:52.6Z,1,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,25,13,2021-10-23T00:34:17Z,1220000,,,0,,MISS E. Gordon Free Throw 2 of 2,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Missed,,,,,,,,,,,,,,,,,,
123,PT03M23.00S,2021-10-23T00:33:52.6Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,25,13,2021-10-23T00:34:17Z,1230000,,,0,,A. Pokusevski REBOUND (Off:0 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,
144,PT03M21.00S,2021-10-23T00:34:15.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,25,13,2021-10-23T00:36:49Z,1235000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M07.00S,2021-10-23T00:34:39.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,15.719448094612352,62.745098039215684,1610612760,25,13,2021-10-23T00:34:45Z,1240000,-64.0,95.0,1,left,MISS S. Gilgeous-Alexander 11' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,11.46,Missed,,,,,,,,,,,,,,,,,,
125,PT03M04.00S,2021-10-23T00:34:42.1Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,25,13,2021-10-23T00:34:45Z,1250000,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,124.0,2.0,2.0,0.0,,,,,,,,,,
126,PT03M01.00S,2021-10-23T00:34:45.2Z,1,REGULAR,3pt,Jump Shot,[],201569,71.56701708278581,9.558823529411764,1610612745,25,13,2021-10-23T00:34:54Z,1260000,-202.0,215.0,1,right,MISS E. Gordon 29' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,29.5,Missed,,,,,,,,,,,,,,,,,,
127,PT03M01.00S,2021-10-23T00:34:45.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,25,13,2021-10-23T00:34:54Z,1270000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,
128,PT03M01.00S,2021-10-23T00:34:54.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,25,13,2021-10-23T00:34:54Z,1280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT03M01.00S,2021-10-23T00:35:00.5Z,1,REGULAR,substitution,out,[],1630256,,,1610612760,25,13,2021-10-23T00:49:09Z,1295000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
228,PT03M01.00S,2021-10-23T00:35:00.5Z,1,REGULAR,substitution,in,[],1626174,,,1610612760,25,13,2021-10-23T00:49:09Z,1302500,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M48.00S,2021-10-23T00:35:06.6Z,1,REGULAR,3pt,Jump Shot,[],1630544,6.1268068331143235,94.36274509803921,1610612760,25,13,2021-10-23T00:35:11Z,1310000,-222.0,5.0,1,left,MISS T. Mann 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,22.19,Missed,,,,,,,,,,,,,,,,,,
132,PT02M44.00S,2021-10-23T00:35:10.6Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,25,13,2021-10-23T00:35:11Z,1320000,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,131.0,3.0,3.0,0.0,,,,,,,,,,
133,PT02M39.00S,2021-10-23T00:35:17.6Z,1,REGULAR,foul,personal,[],1629026,,,1610612745,25,13,2021-10-23T00:35:52Z,1330000,,,0,,K. Williams personal FOUL (1 PF),"[1629026, 1626174]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,2004.0,1.0,0.0,Wood,1626174.0,,,,,
135,PT02M33.00S,2021-10-23T00:35:50.3Z,1,REGULAR,2pt,Jump Shot,[],201571,77.21747700394218,70.34313725490196,1610612745,25,13,2021-10-23T00:35:56Z,1350000,102.0,162.0,1,right,MISS D. Augustin 19' pullup Shot,[201571],1610612745.0,HOU,pullup,,,Augustin,D. Augustin,,,,,19.1,Missed,,,,,,,,,,,,,,,,,,
136,PT02M30.00S,2021-10-23T00:35:53.3Z,1,REGULAR,rebound,defensive,[],202324,,,1610612760,25,13,2021-10-23T00:35:56Z,1360000,,,0,,D. Favors REBOUND (Off:0 Def:1),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,
137,PT02M18.00S,2021-10-23T00:36:05.3Z,1,REGULAR,3pt,Jump Shot,[],1628983,25.837713534822605,17.15686274509804,1610612760,25,13,2021-10-23T00:36:08Z,1370000,164.0,190.0,1,left,MISS S. Gilgeous-Alexander 25' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,
138,PT02M16.00S,2021-10-23T00:36:07.3Z,1,REGULAR,rebound,offensive,[],202324,,,1610612760,25,13,2021-10-23T00:36:08Z,1380000,,,0,,D. Favors REBOUND (Off:1 Def:1),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,137.0,2.0,1.0,1.0,,,,,,,,,,
139,PT02M14.00S,2021-10-23T00:36:08.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202324,6.389618922470433,50.98039215686274,1610612760,25,13,2021-10-23T00:45:22Z,1390000,-5.0,8.0,1,left,MISS D. Favors Layup,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,0.9,Missed,,,,,,,,,,,,,,,,,,
140,PT02M14.00S,2021-10-23T00:36:08.5Z,1,REGULAR,rebound,offensive,[],1630197,,,1610612760,25,13,2021-10-23T00:45:34Z,1400000,,,0,,A. Pokusevski REBOUND (Off:1 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,139.0,2.0,1.0,1.0,,,,,,,,,,
142,PT02M14.00S,2021-10-23T00:36:43.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630197,7.046649145860711,50.0,1610612760,25,15,2021-10-23T00:45:22Z,1405000,0.0,14.0,1,left,A. Pokusevski putback DUNK (2 PTS),[1630197],1610612760.0,OKC,putback,,,Pokusevski,A. Pokusevski,,,,,1.37,Made,2.0,,,,,,,,,,,,,,,,,
143,PT02M01.00S,2021-10-23T00:36:47.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,91.5407358738502,50.0,1610612745,27,15,2021-10-23T00:37:12Z,1430000,0.0,27.0,1,right,C. Wood Layup (9 PTS) (A. Sengun 1 AST),"[1626174, 1630578]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,2.7,Made,9.0,A. Sengun,1630578.0,1.0,,,,,,,,,,,,,,
174,PT02M01.00S,2021-10-23T00:36:57.0Z,1,REGULAR,foul,personal,"['1freethrow', 'inpenalty']",1629026,,,1610612745,27,15,2021-10-23T00:40:40Z,1435000,,,0,,K. Williams shooting personal FOUL (2 PF) (Wood 1 FT),"[1629026, 1626174]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,,,,,,,,,,,2004.0,2.0,0.0,Wood,1626174.0,,,,,
265,PT02M01.00S,2021-10-23T00:36:59.3Z,1,REGULAR,substitution,out,[],1628983,,,1610612745,27,15,2021-10-23T00:57:46Z,1438125,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
266,PT02M01.00S,2021-10-23T00:36:59.3Z,1,REGULAR,substitution,in,[],1630177,,,1610612745,27,15,2021-10-23T00:57:46Z,1438437,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
176,PT02M01.00S,2021-10-23T00:37:01.7Z,1,REGULAR,freethrow,1 of 1,[],1626174,,,1610612745,28,15,2021-10-23T00:41:36Z,1438750,,,0,,C. Wood Free Throw 1 of 1 (10 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
145,PT01M46.00S,2021-10-23T00:37:06.4Z,1,REGULAR,turnover,lost ball,[],1630197,,,1610612760,28,15,2021-10-23T00:37:16Z,1440000,,,0,,A. Pokusevski lost ball TURNOVER (1 TO),"[1630197, 201569]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,1.0,Gordon,201569.0
146,PT01M46.00S,2021-10-23T00:37:06.4Z,1,REGULAR,steal,,[],201569,,,1610612745,28,15,2021-10-23T00:37:08Z,1450000,,,0,,E. Gordon STEAL (1 STL),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M41.00S,2021-10-23T00:37:11.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201569,92.72339027595268,49.754901960784316,1610612745,30,15,2021-10-23T00:37:27Z,1460000,-1.0,16.0,1,right,E. Gordon running Layup (5 PTS),[201569],1610612745.0,HOU,running,,,Gordon,E. Gordon,,,,,1.59,Made,5.0,,,,,,,,,,,,,,,,,
148,PT01M25.00S,2021-10-23T00:37:26.3Z,1,REGULAR,2pt,Jump Shot,[],1629026,9.674770039421814,82.84313725490196,1610612760,30,15,2021-10-23T00:37:36Z,1470000,-164.0,38.0,1,left,MISS K. Williams 16' pullup bank Shot,[1629026],1610612760.0,OKC,pullup bank,,,Williams,K. Williams,,,,,16.86,Missed,,,,,,,,,,,,,,,,,,
149,PT01M25.00S,2021-10-23T00:37:26.3Z,1,REGULAR,rebound,offensive,[],202324,,,1610612760,30,15,2021-10-23T00:37:36Z,1480000,,,0,,D. Favors REBOUND (Off:2 Def:1),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,148.0,3.0,1.0,2.0,,,,,,,,,,
150,PT01M17.00S,2021-10-23T00:37:34.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202324,5.338370565045992,51.225490196078425,1610612760,30,17,2021-10-23T00:37:41Z,1490000,-6.0,-2.0,1,left,D. Favors Layup (2 PTS),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,0.65,Made,2.0,,,,,,,,,,,,,,,,,
151,PT01M09.00S,2021-10-23T00:37:42.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,92.72339027595268,52.450980392156865,1610612745,32,17,2021-10-23T00:37:56Z,1500000,12.0,16.0,1,right,E. Gordon cutting Layup (7 PTS) (D. Augustin 2 AST),"[201569, 201571]",1610612745.0,HOU,cutting,,,Gordon,E. Gordon,,,,,2.01,Made,7.0,D. Augustin,201571.0,2.0,,,,,,,,,,,,,,
153,PT00M57.50S,2021-10-23T00:37:55.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,9.411957950065702,37.99019607843137,1610612760,32,19,2021-10-23T00:38:05Z,1520000,60.0,36.0,1,left,T. Mann 7' driving floating bank Jump Shot (2 PTS) (T. Maledon 1 AST),"[1630544, 1630177]",1610612760.0,OKC,driving floating bank,,,Mann,T. Mann,,,,,7.0,Made,2.0,T. Maledon,1630177.0,1.0,,,,,,,,,,,,,,
155,PT00M43.80S,2021-10-23T00:38:11.9Z,1,REGULAR,3pt,Jump Shot,[],1630578,72.09264126149803,17.401960784313726,1610612745,32,19,2021-10-23T00:38:16Z,1540000,-163.0,210.0,1,right,MISS A. Sengun 26' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,
156,PT00M40.30S,2021-10-23T00:38:15.4Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,32,19,2021-10-23T00:38:16Z,1550000,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,,,
157,PT00M33.30S,2021-10-23T00:38:22.4Z,1,REGULAR,3pt,Jump Shot,[],1630197,32.013797634691194,21.568627450980394,1610612760,32,19,2021-10-23T00:38:27Z,1560000,142.0,248.0,1,left,MISS A. Pokusevski 28' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,28.62,Missed,,,,,,,,,,,,,,,,,,
158,PT00M31.40S,2021-10-23T00:38:24.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,32,19,2021-10-23T00:38:27Z,1570000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,157.0,,,,,,,,,,,,,
159,PT00M31.40S,2021-10-23T00:38:27.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,32,19,2021-10-23T00:38:27Z,1580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M31.40S,2021-10-23T00:38:36.1Z,1,REGULAR,substitution,out,[],1630197,,,1610612745,32,19,2021-10-23T00:38:46Z,1590000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M31.40S,2021-10-23T00:38:36.1Z,1,REGULAR,substitution,in,[],1630526,,,1610612745,32,19,2021-10-23T00:38:46Z,1600000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M17.70S,2021-10-23T00:39:00.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202324,,,1610612745,32,19,2021-10-23T00:39:22Z,1610000,,,0,,D. Favors shooting personal FOUL (1 PF) (Gordon 2 FT),"[202324, 201569]",1610612760.0,OKC,shooting,,,Favors,D. Favors,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Gordon,201569.0,,,,,
301,PT00M17.70S,2021-10-23T00:39:13.0Z,1,REGULAR,substitution,out,[],202324,,,1610612745,32,19,2021-10-23T01:02:39Z,1625000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M17.70S,2021-10-23T00:39:13.0Z,1,REGULAR,substitution,in,[],1628983,,,1610612745,32,19,2021-10-23T01:02:39Z,1627500,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M17.70S,2021-10-23T00:39:25.1Z,1,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,33,19,2021-10-23T00:39:25Z,1630000,,,0,,E. Gordon Free Throw 1 of 2 (8 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
169,PT00M17.70S,2021-10-23T00:40:01.1Z,1,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,34,19,2021-10-23T00:40:01Z,1680000,,,0,,E. Gordon Free Throw 2 of 2 (9 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
170,PT00M02.20S,2021-10-23T00:40:14.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.783837056504599,53.67647058823529,1610612760,34,21,2021-10-23T00:40:19Z,1690000,-18.0,11.0,1,left,S. Gilgeous-Alexander driving Layup (4 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,2.16,Made,4.0,,,,,,,,,,,,,,,,,
171,PT00M00.00S,2021-10-23T00:40:22.7Z,1,REGULAR,3pt,Jump Shot,[],1626174,32.14520367936925,45.588235294117645,1610612745,34,21,2021-10-23T00:55:50Z,1700000,-22.0,585.0,1,right,MISS C. Wood 58' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,58.57,Missed,,,,,,,,,,,,,,,,,,
172,PT00M00.00S,2021-10-23T00:40:22.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,34,21,2021-10-23T00:55:50Z,1710000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,171.0,,,,,,,,,,,,,
173,PT00M00.00S,2021-10-23T00:40:26.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,34,21,2021-10-23T00:40:26Z,1720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
