actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
182,PT09M57.00S,2021-10-24T23:42:49.2Z,2,REGULAR,rebound,defensive,[],201569,,,1610612745,30,28,2021-10-24T23:42:57Z,1730000,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,181.0,1.0,1.0,0.0,,,,,,,,
183,PT09M49.00S,2021-10-24T23:42:56.7Z,2,REGULAR,3pt,Jump Shot,[],1630224,28.597240473061763,17.15686274509804,1610612745,33,28,2021-10-24T23:43:01Z,1740000,164.0,216.0,1,left,J. Green 27' 3PT  (12 PTS) (E. Gordon 1 AST),"[1630224, 201569]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,27.16,Made,12.0,E. Gordon,201569.0,1.0,,,,,,,,,,,,
185,PT09M34.00S,2021-10-24T23:43:11.8Z,2,REGULAR,3pt,Jump Shot,[],1628369,80.6340341655716,93.13725490196079,1610612738,33,28,2021-10-24T23:43:19Z,1760000,216.0,130.0,1,right,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,25.16,Missed,,,,,,,,,,,,,,,,
186,PT09M33.00S,2021-10-24T23:43:12.8Z,2,REGULAR,rebound,defensive,[],201569,,,1610612745,33,28,2021-10-24T23:43:19Z,1770000,,,0,,E. Gordon REBOUND (Off:0 Def:2),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,185.0,2.0,2.0,0.0,,,,,,,,
187,PT09M23.00S,2021-10-24T23:43:26.2Z,2,REGULAR,foul,personal,[],1628369,,,1610612745,33,28,2021-10-24T23:43:43Z,1780000,,,0,,J. Tatum personal FOUL (2 PF),"[1628369, 1628021]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Nwaba,1628021.0,
189,PT09M23.00S,2021-10-24T23:43:38.6Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,33,28,2021-10-24T23:43:51Z,1800000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M23.00S,2021-10-24T23:43:38.6Z,2,REGULAR,substitution,out,[],1628369,,,1610612745,33,28,2021-10-24T23:43:51Z,1810000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M23.00S,2021-10-24T23:43:38.6Z,2,REGULAR,substitution,out,[],1626196,,,1610612745,33,28,2021-10-24T23:43:51Z,1820000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M23.00S,2021-10-24T23:43:38.6Z,2,REGULAR,substitution,in,[],1628464,,,1610612745,33,28,2021-10-24T23:43:51Z,1830000,,,0,,SUB in: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M23.00S,2021-10-24T23:43:38.6Z,2,REGULAR,substitution,in,[],1630174,,,1610612745,33,28,2021-10-24T23:43:51Z,1840000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M23.00S,2021-10-24T23:43:38.6Z,2,REGULAR,substitution,in,[],203471,,,1610612745,33,28,2021-10-24T23:43:51Z,1850000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M10.00S,2021-10-24T23:44:03.8Z,2,REGULAR,3pt,Jump Shot,[],1629645,29.77989487516426,73.52941176470588,1610612745,33,28,2021-10-24T23:44:10Z,1860000,-118.0,227.0,1,left,MISS K. Porter Jr. 25' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,,,,25.6,Missed,,,,,,,,,,,,,,,,
196,PT09M09.00S,2021-10-24T23:44:04.8Z,2,REGULAR,rebound,defensive,[],203471,,,1610612738,33,28,2021-10-24T23:44:10Z,1870000,,,0,,D. Schroder REBOUND (Off:0 Def:3),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,195.0,3.0,3.0,0.0,,,,,,,,
197,PT09M05.00S,2021-10-24T23:44:09.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,89.43823915900131,94.85294117647058,1610612738,33,31,2021-10-24T23:44:14Z,1880000,224.0,47.0,1,right,P. Pritchard 3PT  (6 PTS) (D. Schroder 2 AST),"[1630202, 203471]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,22.91,Made,6.0,D. Schroder,203471.0,2.0,,,,,,,,,,,,
199,PT08M51.00S,2021-10-24T23:44:22.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,18.74178712220762,36.029411764705884,1610612745,33,31,2021-10-24T23:44:31Z,1900000,70.0,124.0,1,left,MISS J. Green 14' floating Shot,[1630224],1610612745.0,HOU,floating,,,Green,J. Green,,,,,,,,14.21,Missed,,,,,,,,,,,,,,,,
200,PT08M50.00S,2021-10-24T23:44:23.8Z,2,REGULAR,rebound,offensive,[],1630224,,,1610612745,33,31,2021-10-24T23:44:31Z,1910000,,,0,,J. Green REBOUND (Off:1 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,199.0,3.0,2.0,1.0,,,,,,,,
201,PT08M45.00S,2021-10-24T23:44:29.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201569,27.414586070959263,83.33333333333334,1610612745,33,31,2021-10-24T23:44:35Z,1920000,-167.0,205.0,1,left,MISS E. Gordon 26' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,26.44,Missed,,,,,,,,,,,,,,,,
202,PT08M45.00S,2021-10-24T23:44:29.2Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,33,31,2021-10-24T23:44:35Z,1930000,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,201.0,2.0,2.0,0.0,,,,,,,,
203,PT08M37.00S,2021-10-24T23:44:36.9Z,2,REGULAR,3pt,Jump Shot,[],1630202,70.51576872536137,21.323529411764707,1610612738,33,31,2021-10-24T23:44:44Z,1940000,-143.0,225.0,1,right,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,26.66,Missed,,,,,,,,,,,,,,,,
204,PT08M37.00S,2021-10-24T23:44:36.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,33,31,2021-10-24T23:44:44Z,1950000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,203.0,,,,,,,,,,,
205,PT08M37.00S,2021-10-24T23:44:42.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,33,31,2021-10-24T23:44:42Z,1960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M27.00S,2021-10-24T23:44:57.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201569,6.258212877792378,53.431372549019606,1610612745,35,31,2021-10-24T23:45:02Z,1970000,-17.0,6.0,1,left,E. Gordon cutting DUNK (2 PTS) (K. Porter Jr. 2 AST),"[201569, 1629645]",1610612745.0,HOU,cutting,,,Gordon,E. Gordon,,,,,,,,1.83,Made,2.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,,,
208,PT08M06.00S,2021-10-24T23:45:18.7Z,2,REGULAR,3pt,Jump Shot,[],1630174,68.54467805519053,38.23529411764706,1610612738,35,31,2021-10-24T23:45:25Z,1990000,-59.0,243.0,1,right,MISS A. Nesmith 25' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,25.02,Missed,,,,,,,,,,,,,,,,
209,PT08M05.00S,2021-10-24T23:45:19.7Z,2,REGULAR,rebound,defensive,[],201569,,,1610612745,35,31,2021-10-24T23:45:25Z,2000000,,,0,,E. Gordon REBOUND (Off:0 Def:3),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,208.0,3.0,3.0,0.0,,,,,,,,
210,PT07M58.00S,2021-10-24T23:45:26.3Z,2,REGULAR,3pt,Jump Shot,[],201569,32.802233902759525,63.48039215686274,1610612745,35,31,2021-10-24T23:45:34Z,2010000,-67.0,256.0,1,left,MISS E. Gordon 26' pullup 3PT,[201569],1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,,,,26.45,Missed,,,,,,,,,,,,,,,,
211,PT07M58.00S,2021-10-24T23:45:26.3Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,35,31,2021-10-24T23:45:34Z,2020000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,210.0,1.0,1.0,0.0,,,,,,,,
212,PT07M38.00S,2021-10-24T23:45:47.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,87.72996057818659,37.00980392156863,1610612738,35,33,2021-10-24T23:47:00Z,2030000,-65.0,63.0,1,right,D. Schroder 9' floating Jump Shot (2 PTS) (A. Nesmith 1 AST),"[203471, 1630174]",1610612738.0,BOS,floating,,,Schroder,D. Schroder,,,,,,,,9.04,Made,2.0,A. Nesmith,1630174.0,1.0,,,,,,,,,,,,
214,PT07M23.00S,2021-10-24T23:46:01.9Z,2,REGULAR,3pt,Jump Shot,[],1629645,31.61957950065703,62.5,1610612745,38,33,2021-10-24T23:46:07Z,2050000,-62.0,245.0,1,left,K. Porter Jr. 25' 3PT  (6 PTS) (D. Theis 2 AST),"[1629645, 1628464]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,25.26,Made,6.0,D. Theis,1628464.0,2.0,,,,,,,,,,,,
216,PT07M11.00S,2021-10-24T23:46:14.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,93.51182654402102,52.20588235294118,1610612738,38,35,2021-10-24T23:46:22Z,2070000,11.0,8.0,1,right,D. Schroder cutting Layup (4 PTS) (R. Williams III 1 AST),"[203471, 1629057]",1610612738.0,BOS,cutting,,,Schroder,D. Schroder,,,,,,,,1.39,Made,4.0,R. Williams III,1629057.0,1.0,,,,,,,,,,,,
218,PT06M57.00S,2021-10-24T23:46:27.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,6.783837056504599,52.69607843137255,1610612745,38,35,2021-10-24T23:46:35Z,2090000,-13.0,11.0,1,left,MISS K. Porter Jr. driving Layup,[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,,,,1.76,Missed,,,,,,,,,,,,,,,,
219,PT06M56.00S,2021-10-24T23:46:28.6Z,2,REGULAR,rebound,offensive,[],1628021,,,1610612745,38,35,2021-10-24T23:46:35Z,2100000,,,0,,D. Nwaba REBOUND (Off:1 Def:0),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,218.0,1.0,0.0,1.0,,,,,,,,
220,PT06M54.00S,2021-10-24T23:46:30.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628021,9.543363994743759,50.245098039215684,1610612745,38,35,2021-10-24T23:46:43Z,2110000,-1.0,37.0,1,left,MISS D. Nwaba floating Shot,[1628021],1610612745.0,HOU,floating,,,Nwaba,D. Nwaba,,,,,,,,3.72,Missed,,,,,,,,,,,,,,,,
221,PT06M51.00S,2021-10-24T23:46:33.8Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612738,38,35,2021-10-24T23:46:43Z,2120000,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,220.0,1.0,1.0,0.0,,,,,,,,
222,PT06M42.00S,2021-10-24T23:46:42.5Z,2,REGULAR,3pt,Jump Shot,[],1630174,70.25295663600527,73.52941176470588,1610612738,38,35,2021-10-24T23:46:48Z,2130000,118.0,227.0,1,right,MISS A. Nesmith 25' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,25.57,Missed,,,,,,,,,,,,,,,,
223,PT06M42.00S,2021-10-24T23:46:42.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,38,35,2021-10-24T23:46:48Z,2140000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,222.0,,,,,,,,,,,
224,PT06M42.00S,2021-10-24T23:46:47.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,38,35,2021-10-24T23:46:47Z,2150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M42.00S,2021-10-24T23:46:48.7Z,2,REGULAR,substitution,out,[],1628021,,,1610612745,38,35,2021-10-24T23:47:03Z,2160000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M42.00S,2021-10-24T23:46:48.7Z,2,REGULAR,substitution,out,[],201569,,,1610612745,38,35,2021-10-24T23:47:03Z,2170000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M42.00S,2021-10-24T23:46:48.7Z,2,REGULAR,substitution,out,[],1630202,,,1610612745,38,35,2021-10-24T23:47:03Z,2180000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M42.00S,2021-10-24T23:46:48.7Z,2,REGULAR,substitution,in,[],1626174,,,1610612745,38,35,2021-10-24T23:47:03Z,2190000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M42.00S,2021-10-24T23:46:48.7Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,38,35,2021-10-24T23:47:03Z,2200000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M42.00S,2021-10-24T23:46:48.7Z,2,REGULAR,substitution,in,[],203935,,,1610612745,38,35,2021-10-24T23:47:03Z,2210000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M24.00S,2021-10-24T23:47:19.4Z,2,REGULAR,turnover,lost ball,[],1630224,,,1610612745,38,35,2021-10-24T23:47:22Z,2220000,,,0,,J. Green lost ball TURNOVER (3 TO),"[1630224, 203935]",1610612745.0,HOU,,,,Green,J. Green,,,,,3.0,Smart,203935.0,,,,,,,,,,,,,,,,,,
232,PT06M24.00S,2021-10-24T23:47:19.4Z,2,REGULAR,steal,,[],203935,,,1610612738,38,35,2021-10-24T23:47:21Z,2230000,,,0,,M. Smart STEAL (3 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M20.00S,2021-10-24T23:47:24.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629684,91.14651773981603,50.245098039215684,1610612738,38,37,2021-10-24T23:47:30Z,2240000,1.0,31.0,1,right,G. Williams cutting DUNK (8 PTS) (M. Smart 3 AST),"[1629684, 203935]",1610612738.0,BOS,cutting,,,Williams,G. Williams,,,,,,,,3.07,Made,8.0,M. Smart,203935.0,3.0,,,,,,,,,,,,
235,PT05M58.00S,2021-10-24T23:47:45.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,13.61695137976347,49.50980392156863,1610612745,38,37,2021-10-24T23:48:03Z,2260000,2.0,75.0,1,left,MISS K. Porter Jr. 7' driving floating Shot - blocked,"[1629645, 1629057]",1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,,,,7.55,Missed,,,,,,,,,Williams III,1629057.0,,,,,,
236,PT05M58.00S,2021-10-24T23:47:45.5Z,2,REGULAR,block,,[],1629057,,,1610612745,38,37,2021-10-24T23:47:47Z,2270000,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M57.00S,2021-10-24T23:47:46.5Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,38,37,2021-10-24T23:48:03Z,2280000,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,235.0,2.0,2.0,0.0,,,,,,,,
238,PT05M49.00S,2021-10-24T23:47:54.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,86.81011826544021,62.99019607843137,1610612738,38,37,2021-10-24T23:48:08Z,2290000,65.0,71.0,1,right,MISS D. Schroder 9' Jump Shot - blocked,"[203471, 1630224]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,9.66,Missed,,,,,,,,,Green,1630224.0,,,,,,
239,PT05M49.00S,2021-10-24T23:47:54.9Z,2,REGULAR,block,,[],1630224,,,1610612738,38,37,2021-10-24T23:56:41Z,2300000,,,0,,J. Green BLOCK (1 BLK),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M46.00S,2021-10-24T23:47:57.9Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,38,37,2021-10-24T23:48:08Z,2310000,,,0,,J. Tate REBOUND (Off:0 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,238.0,3.0,3.0,0.0,,,,,,,,
241,PT05M46.00S,2021-10-24T23:48:25.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,38,37,2021-10-24T23:48:25Z,2320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M46.00S,2021-10-24T23:48:27.6Z,2,REGULAR,substitution,out,[],1630174,,,1610612745,38,37,2021-10-24T23:48:40Z,2330000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M46.00S,2021-10-24T23:48:27.6Z,2,REGULAR,substitution,in,[],1628369,,,1610612745,38,37,2021-10-24T23:48:40Z,2340000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M33.00S,2021-10-24T23:48:46.4Z,2,REGULAR,3pt,Jump Shot,[],1630224,29.38567674113009,21.07843137254902,1610612745,41,37,2021-10-24T23:48:49Z,2350000,145.0,224.0,1,left,J. Green 26' 3PT  (15 PTS) (K. Porter Jr. 3 AST),"[1630224, 1629645]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,26.64,Made,15.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,,,,,
246,PT05M14.00S,2021-10-24T23:49:06.1Z,2,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612738,41,37,2021-10-24T23:49:18Z,2370000,,,0,,D. Theis shooting personal FOUL (1 PF) (Tatum 2 FT),"[1628464, 1628369]",1610612745.0,HOU,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Tatum,1628369.0,
248,PT05M14.00S,2021-10-24T23:49:35.4Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,41,37,2021-10-24T23:49:35Z,2390000,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,Missed,,,,,,,,,,,,,,,,
249,PT05M14.00S,2021-10-24T23:49:35.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,41,37,2021-10-24T23:49:35Z,2400000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,248.0,,,,,,,,,,,
250,PT05M14.00S,2021-10-24T23:49:37.3Z,2,REGULAR,substitution,out,[],1629057,,,1610612738,41,37,2021-10-24T23:49:45Z,2410000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M14.00S,2021-10-24T23:49:37.3Z,2,REGULAR,substitution,in,[],201143,,,1610612738,41,37,2021-10-24T23:49:45Z,2420000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M14.00S,2021-10-24T23:50:00.2Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,41,38,2021-10-24T23:50:00Z,2430000,,,0,,J. Tatum Free Throw 2 of 2 (13 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
253,PT04M55.00S,2021-10-24T23:50:21.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630256,8.229303547963205,50.98039215686274,1610612745,43,38,2021-10-24T23:50:25Z,2440000,-5.0,25.0,1,left,J. Tate cutting DUNK (2 PTS) (C. Wood 1 AST),"[1630256, 1626174]",1610612745.0,HOU,cutting,,,Tate,J. Tate,,,,,,,,2.54,Made,2.0,C. Wood,1626174.0,1.0,,,,,,,,,,,,
255,PT04M49.00S,2021-10-24T23:50:33.6Z,2,REGULAR,foul,personal,[],1630224,,,1610612738,43,38,2021-10-24T23:50:39Z,2460000,,,0,,J. Green personal FOUL (1 PF),"[1630224, 203935]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Smart,203935.0,
257,PT04M41.00S,2021-10-24T23:50:56.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,43,38,2021-10-24T23:50:56Z,2480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M30.00S,2021-10-24T23:51:18.3Z,2,REGULAR,3pt,Jump Shot,[],1629684,68.9388961892247,70.09803921568627,1610612738,43,41,2021-10-24T23:51:22Z,2490000,100.0,239.0,1,right,G. Williams 25' 3PT  (11 PTS) (A. Horford 1 AST),"[1629684, 201143]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,25.97,Made,11.0,A. Horford,201143.0,1.0,,,,,,,,,,,,
260,PT04M18.00S,2021-10-24T23:51:33.3Z,2,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612745,43,41,2021-10-24T23:51:39Z,2510000,,,0,,K. Porter Jr. lost ball out-of-bounds TURNOVER (4 TO),[1629645],1610612745.0,HOU,lost ball,,,Porter Jr.,K. Porter Jr.,,,,,4.0,,,,,,,,,,,,,,,1363.0,,,,,
274,PT04M18.00S,2021-10-24T23:51:47.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,43,41,2021-10-24T23:55:31Z,2515000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M05.00S,2021-10-24T23:52:02.1Z,2,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612738,43,41,2021-10-24T23:52:11Z,2520000,,,0,,K. Porter Jr. shooting personal FOUL (2 PF) (Tatum 2 FT),"[1629645, 1628369]",1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Tatum,1628369.0,
263,PT04M05.00S,2021-10-24T23:52:25.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628369,,,1610612738,43,42,2021-10-24T23:52:25Z,2540000,,,0,,J. Tatum Free Throw 1 of 2 (14 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
264,PT04M05.00S,2021-10-24T23:52:43.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628369,,,1610612738,43,43,2021-10-24T23:52:43Z,2550000,,,0,,J. Tatum Free Throw 2 of 2 (15 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
265,PT03M48.00S,2021-10-24T23:53:04.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,11.908672798948752,43.38235294117647,1610612745,43,43,2021-10-24T23:53:14Z,2560000,33.0,59.0,1,left,MISS C. Wood 6' turnaround fadeaway Shot,[1626174],1610612745.0,HOU,turnaround fadeaway,,,Wood,C. Wood,,,,,,,,6.8,Missed,,,,,,,,,,,,,,,,
266,PT03M47.00S,2021-10-24T23:53:05.6Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,43,43,2021-10-24T23:53:14Z,2570000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,265.0,3.0,3.0,0.0,,,,,,,,
267,PT03M35.00S,2021-10-24T23:53:17.5Z,2,REGULAR,3pt,Jump Shot,[],201143,67.49342969776609,63.970588235294116,1610612738,43,43,2021-10-24T23:53:23Z,2580000,70.0,253.0,1,right,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,26.26,Missed,,,,,,,,,,,,,,,,
268,PT03M34.00S,2021-10-24T23:53:18.5Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612745,43,43,2021-10-24T23:53:23Z,2590000,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,267.0,2.0,2.0,0.0,,,,,,,,
269,PT03M21.00S,2021-10-24T23:53:31.8Z,2,REGULAR,3pt,Jump Shot,[],1630224,31.882391590013142,65.44117647058823,1610612745,43,43,2021-10-24T23:53:37Z,2600000,-77.0,247.0,1,left,MISS J. Green 25' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,,,,25.9,Missed,,,,,,,,,,,,,,,,
270,PT03M20.00S,2021-10-24T23:53:32.8Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,43,43,2021-10-24T23:53:37Z,2610000,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,269.0,4.0,4.0,0.0,,,,,,,,
