actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
88,PT04M37.00S,2022-03-17T00:23:18.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626164,90.88370565045992,49.01960784313725,1610612756,14,27,2022-03-17T00:23:28Z,880000,-5.0,33.0,1,right,D. Booker Layup (7 PTS) (M. Bridges 3 AST),"[1626164, 1628969]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,3.36,Made,,,,,7.0,M. Bridges,1628969.0,3.0,,,,,,,,,,
90,PT04M20.00S,2022-03-17T00:23:35.3Z,1,REGULAR,2pt,Jump Shot,[],1630224,7.5722733245729295,17.647058823529413,1610612745,16,27,2022-03-17T00:24:23Z,900000,162.0,19.0,1,left,J. Green 16' step back Jump Shot (5 PTS) (K. Porter Jr. 3 AST),"[1630224, 1629645]",1610612745.0,HOU,step back,,,Green,J. Green,,,,,16.29,Made,,,,,5.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,,,
92,PT04M20.00S,2022-03-17T00:23:44.8Z,1,REGULAR,foul,personal,['1freethrow'],1626164,,,1610612745,16,27,2022-03-17T00:23:59Z,920000,,,0,,D. Booker loose ball personal FOUL (1 PF) (Wood 1 FT),"[1626164, 1626174]",1610612756.0,PHX,loose ball,,,Booker,D. Booker,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Wood,1626174.0,,,
94,PT04M20.00S,2022-03-17T00:24:15.4Z,1,REGULAR,freethrow,1 of 1,[],1626174,,,1610612745,17,27,2022-03-17T00:24:15Z,940000,,,0,,C. Wood Free Throw 1 of 1 (4 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
95,PT04M07.00S,2022-03-17T00:24:31.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,92.19776609724047,51.71568627450981,1610612756,17,29,2022-03-17T00:29:33Z,950000,9.0,21.0,1,right,D. Ayton DUNK (12 PTS) (I. Wainright 1 AST),"[1629028, 1630688]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,2.25,Made,,,,,12.0,I. Wainright,1630688.0,1.0,,,,,,,,,,
97,PT03M47.00S,2022-03-17T00:24:50.9Z,1,REGULAR,2pt,Jump Shot,[],1630578,7.703679369250986,33.088235294117645,1610612745,17,29,2022-03-17T00:24:59Z,970000,85.0,20.0,1,left,MISS A. Sengun 8' turnaround fadeaway Shot,[1630578],1610612745.0,HOU,turnaround fadeaway,,,Sengun,A. Sengun,,,,,8.69,Missed,,,,,,,,,,,,,,,,,,
98,PT03M47.00S,2022-03-17T00:24:50.9Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,17,29,2022-03-17T00:24:59Z,980000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,97.0,2.0,2.0,0.0,,,,,,,,,,,,,,
99,PT03M37.00S,2022-03-17T00:25:02.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,93.24901445466492,53.18627450980392,1610612756,17,29,2022-03-17T00:30:18Z,990000,16.0,11.0,1,right,MISS M. Bridges driving reverse Layup,[1628969],1610612756.0,PHX,driving reverse,,,Bridges,M. Bridges,,,,,1.93,Missed,,,,,,,,,,,,,,,,,,
100,PT03M34.00S,2022-03-17T00:25:05.0Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612756,17,29,2022-03-17T00:27:30Z,1000000,,,0,,D. Ayton REBOUND (Off:2 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,99.0,3.0,1.0,2.0,,,,,,,,,,,,,,
101,PT03M34.00S,2022-03-17T00:25:05.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,92.72339027595268,52.450980392156865,1610612756,17,29,2022-03-17T00:30:52Z,1010000,12.0,16.0,1,right,MISS D. Ayton tip Layup,[1629028],1610612756.0,PHX,tip,,,Ayton,D. Ayton,,,,,2.01,Missed,,,,,,,,,,,,,,,,,,
102,PT03M31.00S,2022-03-17T00:25:08.5Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612756,17,29,2022-03-17T00:30:52Z,1020000,,,0,,D. Ayton REBOUND (Off:3 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,101.0,4.0,1.0,3.0,,,,,,,,,,,,,,
103,PT03M30.00S,2022-03-17T00:25:08.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629028,93.77463863337714,50.245098039215684,1610612756,17,31,2022-03-17T00:31:18Z,1030000,1.0,6.0,1,right,D. Ayton putback DUNK (14 PTS),[1629028],1610612756.0,PHX,putback,,,Ayton,D. Ayton,,,,,0.61,Made,,,,,14.0,,,,,,,,,,,,,
104,PT03M21.00S,2022-03-17T00:25:20.8Z,1,REGULAR,foul,personal,['2freethrow'],1630688,,,1610612745,17,31,2022-03-17T00:25:28Z,1040000,,,0,,I. Wainright shooting personal FOUL (1 PF) (Wood 2 FT),"[1630688, 1626174]",1610612756.0,PHX,shooting,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Wood,1626174.0,,,
106,PT03M21.00S,2022-03-17T00:25:57.9Z,1,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,18,31,2022-03-17T00:26:34Z,1060000,,,0,,C. Wood Free Throw 1 of 2 (5 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
107,PT03M21.00S,2022-03-17T00:25:58.9Z,1,REGULAR,substitution,out,[],1629028,,,1610612745,18,31,2022-03-17T00:26:06Z,1070000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M21.00S,2022-03-17T00:25:58.9Z,1,REGULAR,substitution,out,[],1628969,,,1610612745,18,31,2022-03-17T00:26:06Z,1080000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M21.00S,2022-03-17T00:25:58.9Z,1,REGULAR,substitution,in,[],201580,,,1610612745,18,31,2022-03-17T00:26:06Z,1090000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M21.00S,2022-03-17T00:25:58.9Z,1,REGULAR,substitution,in,[],1629013,,,1610612745,18,31,2022-03-17T00:26:06Z,1100000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M21.00S,2022-03-17T00:25:57.9Z,1,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,18,31,2022-03-17T00:26:34Z,1110000,,,0,,MISS C. Wood Free Throw 2 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,
112,PT03M21.00S,2022-03-17T00:25:57.9Z,1,REGULAR,rebound,defensive,[],1630688,,,1610612756,18,31,2022-03-17T00:26:34Z,1120000,,,0,,I. Wainright REBOUND (Off:0 Def:1),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,,,
113,PT03M06.00S,2022-03-17T00:26:38.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201580,93.51182654402102,55.392156862745104,1610612756,18,33,2022-03-17T00:26:51Z,1130000,27.0,8.0,1,right,J. McGee Layup (2 PTS) (A. Holiday 1 AST),"[201580, 1628988]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,2.83,Made,,,,,2.0,A. Holiday,1628988.0,1.0,,,,,,,,,,
115,PT02M53.00S,2022-03-17T00:26:51.2Z,1,REGULAR,3pt,Jump Shot,[],1629645,4.812746386333772,97.30392156862744,1610612745,21,33,2022-03-17T00:26:59Z,1150000,-237.0,-7.0,1,left,K. Porter Jr. 3PT  (6 PTS) (D. Schroder 1 AST),"[1629645, 203471]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,23.66,Made,,,,,6.0,D. Schroder,203471.0,1.0,,,,,,,,,,
117,PT02M47.00S,2022-03-17T00:27:03.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,21,33,2022-03-17T00:27:03Z,1170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M47.00S,2022-03-17T00:27:06.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,21,33,2022-03-17T00:27:06Z,1180000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M47.00S,2022-03-17T00:29:03.8Z,1,REGULAR,substitution,out,[],1626174,,,1610612756,21,33,2022-03-17T00:29:29Z,1190000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M47.00S,2022-03-17T00:29:03.8Z,1,REGULAR,substitution,in,[],1630231,,,1610612756,21,33,2022-03-17T00:29:29Z,1200000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M37.00S,2022-03-17T00:30:05.1Z,1,REGULAR,turnover,bad pass,[],1630688,,,1610612756,21,33,2022-03-17T00:30:09Z,1210000,,,0,,I. Wainright bad pass TURNOVER (1 TO),"[1630688, 1630578]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,1.0,Sengun,1630578.0
122,PT02M37.00S,2022-03-17T00:30:05.1Z,1,REGULAR,steal,,[],1630578,,,1610612745,21,33,2022-03-17T00:30:07Z,1220000,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M27.00S,2022-03-17T00:30:15.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203471,6.258212877792378,53.92156862745098,1610612745,23,33,2022-03-17T00:30:20Z,1230000,-20.0,6.0,1,left,D. Schroder driving Layup (2 PTS) (J. Green 1 AST),"[203471, 1630224]",1610612745.0,HOU,driving,,,Schroder,D. Schroder,,,,,2.06,Made,,,,,2.0,J. Green,1630224.0,1.0,,,,,,,,,,
125,PT02M10.00S,2022-03-17T00:30:31.6Z,1,REGULAR,turnover,bad pass,[],201580,,,1610612756,23,33,2022-03-17T00:33:51Z,1250000,,,0,,J. McGee bad pass TURNOVER (1 TO),"[201580, 1630231]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,1.0,Martin Jr.,1630231.0
126,PT02M10.00S,2022-03-17T00:30:31.6Z,1,REGULAR,steal,,[],1630231,,,1610612745,23,33,2022-03-17T00:30:33Z,1260000,,,0,,K. Martin Jr. STEAL (1 STL),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M08.00S,2022-03-17T00:30:34.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630231,7.835085413929041,51.470588235294116,1610612745,25,33,2022-03-17T00:34:25Z,1270000,-7.0,21.0,1,left,K. Martin Jr. running finger roll Layup (2 PTS) (K. Porter Jr. 4 AST),"[1630231, 1629645]",1610612745.0,HOU,running finger roll,,,Martin Jr.,K. Martin Jr.,,,,,2.24,Made,,,,,2.0,K. Porter Jr.,1629645.0,4.0,,,,,,,,,,
129,PT01M48.00S,2022-03-17T00:30:56.2Z,1,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,25,33,2022-03-17T00:31:04Z,1290000,,,0,,D. Booker bad pass out-of-bounds TURNOVER (1 TO),[1626164],1610612756.0,PHX,bad pass,,,Booker,D. Booker,,,,,,,,,,,,,,,,,202037.0,,,,,1.0,,
130,PT01M34.00S,2022-03-17T00:31:17.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,31.09395532194481,33.088235294117645,1610612745,28,33,2022-03-17T00:31:23Z,1300000,85.0,240.0,1,left,J. Green 25' 3PT step back (8 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,25.43,Made,,,,,8.0,,,,,,,,,,,,,
131,PT01M21.00S,2022-03-17T00:31:30.1Z,1,REGULAR,2pt,Jump Shot,[],1626164,93.51182654402102,86.27450980392157,1610612756,28,33,2022-03-17T00:31:38Z,1310000,181.0,8.0,1,right,MISS D. Booker 18' turnaround fadeaway Shot,[1626164],1610612756.0,PHX,turnaround fadeaway,,,Booker,D. Booker,,,,,18.16,Missed,,,,,,,,,,,,,,,,,,
132,PT01M18.00S,2022-03-17T00:31:33.1Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,28,33,2022-03-17T00:31:38Z,1320000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT01M12.00S,2022-03-17T00:31:40.2Z,1,REGULAR,3pt,Jump Shot,[],203471,17.69053876478318,94.85294117647058,1610612745,31,33,2022-03-17T00:31:45Z,1330000,-224.0,114.0,1,left,D. Schroder 25' 3PT  (5 PTS) (K. Porter Jr. 5 AST),"[203471, 1629645]",1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,25.15,Made,,,,,5.0,K. Porter Jr.,1629645.0,5.0,,,,,,,,,,
135,PT00M57.10S,2022-03-17T00:31:56.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,93.38042049934296,48.529411764705884,1610612756,31,35,2022-03-17T00:32:00Z,1350000,-7.0,10.0,1,right,D. Booker driving Layup (9 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,1.22,Made,,,,,9.0,,,,,,,,,,,,,
136,PT00M36.20S,2022-03-17T00:32:20.1Z,1,REGULAR,3pt,Jump Shot,[],1629645,30.699737187910642,28.676470588235293,1610612745,31,35,2022-03-17T00:35:40Z,1360000,107.0,236.0,1,left,MISS K. Porter Jr. 25' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,
137,PT00M34.40S,2022-03-17T00:32:21.9Z,1,REGULAR,rebound,defensive,[],201580,,,1610612756,31,35,2022-03-17T00:32:28Z,1370000,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,
138,PT00M14.50S,2022-03-17T00:32:41.7Z,1,REGULAR,3pt,Jump Shot,[],1630688,94.30026281208936,4.901960784313726,1610612756,31,35,2022-03-17T00:32:50Z,1380000,-225.0,1.0,1,right,MISS I. Wainright 3PT,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,
139,PT00M13.20S,2022-03-17T00:32:43.0Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,31,35,2022-03-17T00:32:50Z,1390000,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,138.0,2.0,2.0,0.0,,,,,,,,,,,,,,
140,PT00M05.00S,2022-03-17T00:32:53.2Z,1,REGULAR,foul,personal,[],1629013,,,1610612745,31,35,2022-03-17T00:33:17Z,1400000,,,0,,L. Shamet take personal FOUL (1 PF),"[1629013, 1630224]",1610612756.0,PHX,take,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Green,1630224.0,,,
142,PT00M05.00S,2022-03-17T00:33:02.7Z,1,REGULAR,substitution,out,[],201580,,,1610612745,31,35,2022-03-17T00:33:07Z,1420000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M05.00S,2022-03-17T00:33:02.7Z,1,REGULAR,substitution,in,[],1628969,,,1610612745,31,35,2022-03-17T00:33:07Z,1430000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M05.00S,2022-03-17T00:33:02.7Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,31,35,2022-03-17T00:33:13Z,1440000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M05.00S,2022-03-17T00:33:02.7Z,1,REGULAR,substitution,in,[],1629726,,,1610612745,31,35,2022-03-17T00:33:13Z,1450000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M00.20S,2022-03-17T00:33:26.7Z,1,REGULAR,3pt,Jump Shot,[],1630224,33.590670170827856,66.42156862745098,1610612745,31,35,2022-03-17T00:37:24Z,1460000,-82.0,263.0,1,left,MISS J. Green 27' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,27.58,Missed,,,,,,,,,,,,,,,,,,
147,PT00M00.20S,2022-03-17T00:33:26.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,31,35,2022-03-17T00:33:31Z,1470000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,,
148,PT00M00.00S,2022-03-17T00:33:33.1Z,1,REGULAR,period,end,[],0,,,1610612745,31,35,2022-03-17T00:33:33Z,1480000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-03-17T00:35:11.3Z,2,REGULAR,substitution,out,['startperiod'],1630224,,,1610612745,31,35,2022-03-17T00:36:04Z,1490000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-03-17T00:35:11.3Z,2,REGULAR,substitution,out,['startperiod'],1629645,,,1610612745,31,35,2022-03-17T00:36:04Z,1500000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-03-17T00:35:11.3Z,2,REGULAR,substitution,out,['startperiod'],1629726,,,1610612745,31,35,2022-03-17T00:36:04Z,1510000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-03-17T00:35:11.3Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612745,31,35,2022-03-17T00:36:04Z,1520000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-03-17T00:35:11.3Z,2,REGULAR,substitution,out,['startperiod'],1628988,,,1610612745,31,35,2022-03-17T00:36:04Z,1530000,,,0,,SUB out: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-03-17T00:35:11.3Z,2,REGULAR,substitution,out,['startperiod'],1630688,,,1610612745,31,35,2022-03-17T00:36:04Z,1540000,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-03-17T00:35:11.3Z,2,REGULAR,substitution,in,['startperiod'],1630528,,,1610612745,31,35,2022-03-17T00:36:04Z,1550000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-03-17T00:35:11.3Z,2,REGULAR,substitution,in,['startperiod'],1630578,,,1610612745,31,35,2022-03-17T00:36:04Z,1560000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-03-17T00:35:11.3Z,2,REGULAR,substitution,in,['startperiod'],1630227,,,1610612745,31,35,2022-03-17T00:36:04Z,1570000,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-03-17T00:35:11.3Z,2,REGULAR,substitution,in,['startperiod'],1626166,,,1610612745,31,35,2022-03-17T00:36:04Z,1580000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-03-17T00:35:11.3Z,2,REGULAR,substitution,in,['startperiod'],201580,,,1610612745,31,35,2022-03-17T00:36:04Z,1590000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-03-17T00:35:11.3Z,2,REGULAR,substitution,in,['startperiod'],1628470,,,1610612745,31,35,2022-03-17T00:36:04Z,1600000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-03-17T00:36:06.8Z,2,REGULAR,period,start,[],0,,,1610612756,31,35,2022-03-17T00:36:06Z,1610000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M42.00S,2022-03-17T00:36:24.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628969,88.51839684625493,51.9607843137255,1610612756,31,37,2022-03-17T00:36:38Z,1620000,10.0,55.0,1,right,M. Bridges Layup (7 PTS) (L. Shamet 1 AST),"[1628969, 1629013]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,5.63,Made,,,,,7.0,L. Shamet,1629013.0,1.0,,,,,,,,,,
164,PT11M42.00S,2022-03-17T00:36:29.8Z,2,REGULAR,violation,defensive goaltending,[],1630578,,,1610612756,31,37,2022-03-17T00:37:41Z,1640000,,,0,,A. Sengun defensive goaltending VIOLATION,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,1198.0,,,,,,,
165,PT11M22.00S,2022-03-17T00:36:55.6Z,2,REGULAR,3pt,Jump Shot,[],1630528,15.062417871222076,4.411764705882353,1610612745,31,37,2022-03-17T00:37:02Z,1650000,228.0,89.0,1,left,MISS J. Christopher 24' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,
166,PT11M20.00S,2022-03-17T00:36:57.6Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,31,37,2022-03-17T00:37:02Z,1660000,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,165.0,1.0,0.0,1.0,,,,,,,,,,,,,,
167,PT11M17.00S,2022-03-17T00:37:08.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,31,37,2022-03-17T00:37:08Z,1670000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M06.00S,2022-03-17T00:40:16.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612745,31,37,2022-03-17T00:40:33Z,1680000,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M52.00S,2022-03-17T00:40:41.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626166,93.9060446780552,49.50980392156863,1610612756,31,39,2022-03-17T00:40:44Z,1690000,-2.0,5.0,1,right,C. Payne driving Layup (2 PTS),[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,0.54,Made,,,,,2.0,,,,,,,,,,,,,
170,PT10M38.00S,2022-03-17T00:40:55.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,18.347568988173457,59.31372549019608,1610612745,33,39,2022-03-17T00:40:59Z,1700000,-47.0,120.0,1,left,D. Schroder 12' driving floating Jump Shot (7 PTS),[203471],1610612745.0,HOU,driving floating,,,Schroder,D. Schroder,,,,,12.87,Made,,,,,7.0,,,,,,,,,,,,,
171,PT10M27.00S,2022-03-17T00:41:05.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201580,88.38699080157687,45.588235294117645,1610612756,33,39,2022-03-17T00:42:24Z,1710000,-22.0,57.0,1,right,MISS J. McGee 6' driving Layup,[201580],1610612756.0,PHX,driving,,,McGee,J. McGee,,,,,6.09,Missed,,,,,,,,,,,,,,,,,,
172,PT10M27.00S,2022-03-17T00:41:05.8Z,2,REGULAR,rebound,defensive,[],203471,,,1610612745,33,39,2022-03-17T00:41:14Z,1720000,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,,,
173,PT10M21.00S,2022-03-17T00:41:12.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203471,7.178055190538765,51.9607843137255,1610612745,35,39,2022-03-17T00:41:18Z,1730000,-10.0,15.0,1,left,D. Schroder running Layup (9 PTS),[203471],1610612745.0,HOU,running,,,Schroder,D. Schroder,,,,,1.79,Made,,,,,9.0,,,,,,,,,,,,,
174,PT09M53.00S,2022-03-17T00:41:40.3Z,2,REGULAR,3pt,Jump Shot,[],1629013,73.27529566360053,15.686274509803921,1610612756,35,39,2022-03-17T00:41:46Z,1740000,-172.0,199.0,1,right,MISS L. Shamet 26' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,
175,PT09M52.00S,2022-03-17T00:41:41.3Z,2,REGULAR,rebound,offensive,[],1628470,,,1610612756,35,39,2022-03-17T00:41:46Z,1750000,,,0,,T. Craig REBOUND (Off:2 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,174.0,4.0,2.0,2.0,,,,,,,,,,,,,,
176,PT09M49.00S,2022-03-17T00:41:44.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628470,93.11760840998686,51.470588235294116,1610612756,35,41,2022-03-17T00:41:51Z,1760000,7.0,12.0,1,right,T. Craig putback Layup (7 PTS),[1628470],1610612756.0,PHX,putback,,,Craig,T. Craig,,,,,1.43,Made,,,,,7.0,,,,,,,,,,,,,
