actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
181,PT11M38.00S,2021-12-04T01:39:55.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630578,33.459264126149804,48.28431372549019,1610612745,31,24,2021-12-04T01:40:02Z,1770000,9.0,262.0,1,left,MISS A. Sengun 26' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,,
182,PT11M37.00S,2021-12-04T01:39:56.9Z,2,REGULAR,rebound,defensive,[],1629643,,,1610612753,31,24,2021-12-04T01:40:02Z,1780000,,,0,,C. Okeke REBOUND (Off:1 Def:3),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,181.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
183,PT11M31.00S,2021-12-04T01:40:04.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630181,91.5407358738502,45.09803921568628,1610612753,31,24,2021-12-04T01:40:59Z,1790000,-25.0,27.0,1,right,MISS R. Hampton driving DUNK - blocked,"[1630181, 1630578]",1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,3.65,Missed,,,,,,,,,,,,,,,Sengun,1630578.0,,,
184,PT11M31.00S,2021-12-04T01:40:04.5Z,2,REGULAR,block,,[],1630578,,,1610612753,31,24,2021-12-04T01:40:07Z,1800000,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M29.00S,2021-12-04T01:40:06.5Z,2,REGULAR,rebound,offensive,[],1629643,,,1610612753,31,24,2021-12-04T01:40:59Z,1810000,,,0,,C. Okeke REBOUND (Off:2 Def:3),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,183.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
186,PT11M29.00S,2021-12-04T01:40:10.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629643,94.40999984741211,50.0,1610612753,31,26,2021-12-04T01:41:10Z,1820000,0.0,0.0,1,right,C. Okeke tip Layup (2 PTS),[1629643],1610612753.0,ORL,tip,,,Okeke,C. Okeke,,,,,0.0,Made,,,,,,,,,,2.0,,,,,,,,,
187,PT11M04.00S,2021-12-04T01:40:29.8Z,2,REGULAR,turnover,bad pass,[],201571,,,1610612745,31,26,2021-12-04T01:40:36Z,1830000,,,0,,D. Augustin bad pass TURNOVER (1 TO),"[201571, 203082]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,1.0,,,Ross,203082.0,
188,PT11M04.00S,2021-12-04T01:40:29.8Z,2,REGULAR,steal,,[],203082,,,1610612753,31,26,2021-12-04T01:40:32Z,1840000,,,0,,T. Ross STEAL (1 STL),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M59.00S,2021-12-04T01:40:37.2Z,2,REGULAR,foul,personal,[],1630231,,,1610612753,31,26,2021-12-04T01:40:45Z,1850000,,,0,,K. Martin Jr. personal FOUL (1 PF),"[1630231, 1629643]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,200834.0,1.0,0.0,Okeke,1629643.0,,,,,,,,,,
191,PT10M57.00S,2021-12-04T01:41:03.4Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612753,31,26,2021-12-04T01:41:12Z,1870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT10M50.00S,2021-12-04T01:41:22.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630181,91.93495400788436,96.32352941176471,1610612753,31,29,2021-12-04T01:41:28Z,1880000,232.0,23.0,1,right,R. Hampton 3PT  (3 PTS) (T. Ross 1 AST),"[1630181, 203082]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,23.28,Made,,,,,,,,,,3.0,T. Ross,203082.0,1.0,,,,,,
194,PT10M41.00S,2021-12-04T01:41:32.0Z,2,REGULAR,3pt,Jump Shot,[],201569,19.92444152431012,5.637254901960785,1610612745,34,29,2021-12-04T01:41:37Z,1900000,222.0,135.0,1,left,E. Gordon 25' 3PT  (8 PTS) (D. House Jr. 1 AST),"[201569, 1627863]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,25.96,Made,,,,,,,,,,8.0,D. House Jr.,1627863.0,1.0,,,,,,
196,PT10M18.00S,2021-12-04T01:41:54.2Z,2,REGULAR,turnover,lost ball,[],1630181,,,1610612753,34,29,2021-12-04T01:42:05Z,1920000,,,0,,R. Hampton lost ball TURNOVER (1 TO),"[1630181, 201571]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,1.0,,,Augustin,201571.0,
197,PT10M18.00S,2021-12-04T01:41:54.2Z,2,REGULAR,steal,,[],201571,,,1610612745,34,29,2021-12-04T01:41:56Z,1930000,,,0,,D. Augustin STEAL (1 STL),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M15.00S,2021-12-04T01:41:57.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201571,6.1268068331143235,47.549019607843135,1610612745,36,29,2021-12-04T01:42:14Z,1940000,12.0,5.0,1,left,D. Augustin running Layup (2 PTS),[201571],1610612745.0,HOU,running,,,Augustin,D. Augustin,,,,,1.33,Made,,,,,,,,,,2.0,,,,,,,,,
199,PT10M14.00S,2021-12-04T01:42:05.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,36,29,2021-12-04T01:42:05Z,1950000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M14.00S,2021-12-04T01:44:12.4Z,2,REGULAR,substitution,out,[],1627863,,,1610612753,36,29,2021-12-04T01:44:46Z,1960000,,,0,,SUB out: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M14.00S,2021-12-04T01:44:12.4Z,2,REGULAR,substitution,out,[],1629643,,,1610612753,36,29,2021-12-04T01:44:46Z,1970000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT10M14.00S,2021-12-04T01:44:12.4Z,2,REGULAR,substitution,in,[],1629726,,,1610612753,36,29,2021-12-04T01:44:46Z,1980000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT10M14.00S,2021-12-04T01:44:12.4Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,36,29,2021-12-04T01:44:46Z,1990000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT10M03.00S,2021-12-04T01:45:07.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,81.02825229960578,50.73529411764706,1610612753,36,31,2021-12-04T01:45:15Z,2000000,4.0,126.0,1,right,T. Ross 12' pullup Jump Shot (4 PTS),[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,12.59,Made,,,,,,,,,,4.0,,,,,,,,,
205,PT09M39.00S,2021-12-04T01:45:31.7Z,2,REGULAR,2pt,Jump Shot,[],201569,26.888961892247043,48.03921568627451,1610612745,38,31,2021-12-04T01:45:37Z,2010000,10.0,200.0,1,left,E. Gordon 20' step back Jump Shot (10 PTS) (K. Martin Jr. 1 AST),"[201569, 1630231]",1610612745.0,HOU,step back,,,Gordon,E. Gordon,,,,,20.05,Made,,,,,,,,,,10.0,K. Martin Jr.,1630231.0,1.0,,,,,,
207,PT09M28.00S,2021-12-04T01:45:42.3Z,2,REGULAR,3pt,Jump Shot,[],1628964,73.9323258869908,16.911764705882355,1610612753,38,34,2021-12-04T01:45:46Z,2030000,-165.0,193.0,1,right,M. Bamba 25' 3PT  (6 PTS) (R. Hampton 1 AST),"[1628964, 1630181]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,25.38,Made,,,,,,,,,,6.0,R. Hampton,1630181.0,1.0,,,,,,
209,PT09M12.00S,2021-12-04T01:45:57.4Z,2,REGULAR,3pt,Jump Shot,[],1629726,30.56833114323259,28.921568627450984,1610612745,38,34,2021-12-04T01:46:03Z,2050000,105.0,235.0,1,left,MISS G. Mathews 25' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
210,PT09M11.00S,2021-12-04T01:45:58.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,38,34,2021-12-04T01:46:03Z,2060000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,209.0,,,,,,,,,,,,,,,,,,
211,PT09M11.00S,2021-12-04T01:46:02.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,38,34,2021-12-04T01:46:02Z,2070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M01.00S,2021-12-04T01:46:19.2Z,2,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612753,38,34,2021-12-04T01:46:35Z,2080000,,,0,,K. Martin Jr. shooting personal FOUL (2 PF) (Ross 2 FT),"[1630231, 203082]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,201245.0,2.0,0.0,Ross,203082.0,,,,,,,,,,
214,PT09M01.00S,2021-12-04T01:46:48.0Z,2,REGULAR,freethrow,1 of 2,[],203082,,,1610612753,38,35,2021-12-04T01:46:48Z,2100000,,,0,,T. Ross Free Throw 1 of 2 (5 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
215,PT09M01.00S,2021-12-04T01:46:49.1Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,38,35,2021-12-04T01:46:56Z,2110000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M01.00S,2021-12-04T01:46:49.1Z,2,REGULAR,substitution,in,[],203914,,,1610612753,38,35,2021-12-04T01:46:56Z,2120000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M01.00S,2021-12-04T01:47:05.6Z,2,REGULAR,freethrow,2 of 2,[],203082,,,1610612753,38,36,2021-12-04T01:47:05Z,2130000,,,0,,T. Ross Free Throw 2 of 2 (6 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,,,,,,,,,,6.0,,,,,,,,,
218,PT08M45.00S,2021-12-04T01:47:25.4Z,2,REGULAR,foul,personal,['2freethrow'],203914,,,1610612745,38,36,2021-12-04T01:47:32Z,2140000,,,0,,G. Harris shooting personal FOUL (1 PF) (Sengun 2 FT),"[203914, 1630578]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,,,,,,,201245.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,,
220,PT08M45.00S,2021-12-04T01:47:51.3Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,39,36,2021-12-04T01:47:51Z,2160000,,,0,,A. Sengun Free Throw 1 of 2 (3 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
221,PT08M45.00S,2021-12-04T01:48:10.7Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,40,36,2021-12-04T01:48:10Z,2170000,,,0,,A. Sengun Free Throw 2 of 2 (4 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
222,PT08M34.00S,2021-12-04T01:48:24.2Z,2,REGULAR,turnover,out-of-bounds,[],1628976,,,1610612753,40,36,2021-12-04T01:48:30Z,2180000,,,0,,W. Carter Jr. lost ball out-of-bounds TURNOVER (1 TO),[1628976],1610612753.0,ORL,lost ball,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,201245.0,,,,,,,,,1.0,,,,,
223,PT08M27.00S,2021-12-04T01:48:34.1Z,2,REGULAR,turnover,lost ball,[],201569,,,1610612745,40,36,2021-12-04T01:48:38Z,2190000,,,0,,E. Gordon lost ball TURNOVER (1 TO),"[201569, 203914]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,1.0,,,Harris,203914.0,
224,PT08M27.00S,2021-12-04T01:48:34.1Z,2,REGULAR,steal,,[],203914,,,1610612753,40,36,2021-12-04T01:48:35Z,2200000,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M21.00S,2021-12-04T01:48:41.5Z,2,REGULAR,foul,personal,['2freethrow'],201569,,,1610612753,40,36,2021-12-04T01:48:50Z,2210000,,,0,,E. Gordon shooting personal FOUL (2 PF) (Harris 2 FT),"[201569, 203914]",1610612745.0,HOU,shooting,,,Gordon,E. Gordon,,,,,,,,,,,201245.0,2.0,0.0,Harris,203914.0,,,,,,,,,,
227,PT08M21.00S,2021-12-04T01:49:07.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203914,,,1610612753,40,37,2021-12-04T01:49:07Z,2230000,,,0,,G. Harris Free Throw 1 of 2 (4 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
228,PT08M21.00S,2021-12-04T01:49:15.0Z,2,REGULAR,substitution,out,[],203082,,,1610612753,40,37,2021-12-04T01:49:20Z,2240000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M21.00S,2021-12-04T01:49:15.0Z,2,REGULAR,substitution,in,[],1630175,,,1610612753,40,37,2021-12-04T01:49:20Z,2250000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M21.00S,2021-12-04T01:49:28.9Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203914,,,1610612753,40,38,2021-12-04T01:49:28Z,2260000,,,0,,G. Harris Free Throw 2 of 2 (5 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
231,PT08M09.00S,2021-12-04T01:49:42.3Z,2,REGULAR,3pt,Jump Shot,[],1629726,8.492115637319317,96.56862745098039,1610612745,40,38,2021-12-04T01:49:49Z,2270000,-233.0,27.0,1,left,MISS G. Mathews 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,,
232,PT08M08.00S,2021-12-04T01:49:43.3Z,2,REGULAR,rebound,defensive,[],203914,,,1610612753,40,38,2021-12-04T01:49:49Z,2280000,,,0,,G. Harris REBOUND (Off:0 Def:2),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,231.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
233,PT08M01.00S,2021-12-04T01:49:51.1Z,2,REGULAR,3pt,Jump Shot,[],1630181,73.40670170827858,15.931372549019606,1610612753,40,38,2021-12-04T01:49:57Z,2290000,-170.0,197.0,1,right,MISS R. Hampton 26' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
234,PT08M01.00S,2021-12-04T01:49:51.1Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,40,38,2021-12-04T01:49:57Z,2300000,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,233.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
235,PT07M56.00S,2021-12-04T01:50:01.1Z,2,REGULAR,foul,personal,[],203914,,,1610612745,40,38,2021-12-04T01:50:20Z,2310000,,,0,,G. Harris personal FOUL (2 PF),"[203914, 1630578]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,2882.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,,
237,PT07M56.00S,2021-12-04T01:50:07.1Z,2,REGULAR,substitution,out,[],1630231,,,1610612745,40,38,2021-12-04T01:50:15Z,2330000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M56.00S,2021-12-04T01:50:07.1Z,2,REGULAR,substitution,out,[],201571,,,1610612745,40,38,2021-12-04T01:50:15Z,2340000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M56.00S,2021-12-04T01:50:07.1Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,40,38,2021-12-04T01:50:15Z,2350000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M56.00S,2021-12-04T01:50:07.1Z,2,REGULAR,substitution,in,[],1629645,,,1610612745,40,38,2021-12-04T01:50:15Z,2360000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M44.00S,2021-12-04T01:50:35.4Z,2,REGULAR,3pt,Jump Shot,[],1630256,24.129434954007884,87.25490196078431,1610612745,40,38,2021-12-04T01:50:42Z,2370000,-186.0,174.0,1,left,MISS J. Tate 25' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,,
242,PT07M43.00S,2021-12-04T01:50:36.4Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,40,38,2021-12-04T01:50:42Z,2380000,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,241.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
243,PT07M33.00S,2021-12-04T01:50:46.6Z,2,REGULAR,3pt,Jump Shot,[],1630175,75.90341655716163,11.029411764705882,1610612753,40,41,2021-12-04T01:50:54Z,2390000,-195.0,174.0,1,right,C. Anthony 26' 3PT  (5 PTS) (R. Hampton 2 AST),"[1630175, 1630181]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,26.13,Made,,,,,,,,,,5.0,R. Hampton,1630181.0,2.0,,,,,,
245,PT07M19.00S,2021-12-04T01:51:00.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,6.389618922470433,47.30392156862745,1610612745,42,41,2021-12-04T01:51:09Z,2410000,13.0,8.0,1,left,E. Gordon alley-oop Layup (12 PTS) (A. Sengun 3 AST),"[201569, 1630578]",1610612745.0,HOU,alley-oop,,,Gordon,E. Gordon,,,,,1.55,Made,,,,,,,,,,12.0,A. Sengun,1630578.0,3.0,,,,,,
247,PT07M14.00S,2021-12-04T01:51:15.7Z,2,REGULAR,stoppage,court clean up,[],0,,,1610612753,42,41,2021-12-04T01:51:15Z,2430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M05.00S,2021-12-04T01:51:26.1Z,2,REGULAR,turnover,bad pass,[],1630175,,,1610612753,42,41,2021-12-04T01:51:30Z,2440000,,,0,,C. Anthony bad pass TURNOVER (2 TO),"[1630175, 1630256]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,2.0,,,Tate,1630256.0,
249,PT07M05.00S,2021-12-04T01:51:26.1Z,2,REGULAR,steal,,[],1630256,,,1610612745,42,41,2021-12-04T01:52:01Z,2450000,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M01.00S,2021-12-04T01:51:32.9Z,2,REGULAR,foul,offensive,[],1630578,,,1610612745,42,41,2021-12-04T01:51:43Z,2460000,,,0,,A. Sengun charge offensive FOUL (1 PF),"[1630578, 1630175]",1610612745.0,HOU,charge,,,Sengun,A. Sengun,,,,,,,,,,,2882.0,1.0,0.0,Anthony,1630175.0,,,,,,,,,,
252,PT07M01.00S,2021-12-04T01:51:32.9Z,2,REGULAR,turnover,offensive foul,[],1630578,,,1610612745,42,41,2021-12-04T01:51:32Z,2480000,,,0,,A. Sengun offensive foul TURNOVER (1 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,2882.0,,,,,,,,,1.0,,,,,
253,PT06M42.00S,2021-12-04T01:52:07.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630181,92.72339027595268,55.88235294117647,1610612753,42,41,2021-12-04T01:52:22Z,2490000,29.0,16.0,1,right,MISS R. Hampton driving floating Shot,[1630181],1610612753.0,ORL,driving floating,,,Hampton,R. Hampton,,,,,3.34,Missed,,,,,,,,,,,,,,,,,,,
254,PT06M39.00S,2021-12-04T01:52:10.4Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,42,41,2021-12-04T01:52:22Z,2500000,,,0,,J. Tate REBOUND (Off:0 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,253.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
255,PT06M34.00S,2021-12-04T01:52:14.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201569,32.670827858081466,73.0392156862745,1610612745,42,41,2021-12-04T01:52:27Z,2510000,-115.0,255.0,1,left,MISS E. Gordon 27' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,27.94,Missed,,,,,,,,,,,,,,,,,,,
256,PT06M31.00S,2021-12-04T01:52:17.4Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,42,41,2021-12-04T01:52:27Z,2520000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,255.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
257,PT06M23.00S,2021-12-04T01:52:25.9Z,2,REGULAR,3pt,Jump Shot,[],1630175,67.49342969776609,37.00980392156863,1610612753,42,41,2021-12-04T01:52:33Z,2530000,-65.0,253.0,1,right,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
258,PT06M23.00S,2021-12-04T01:52:25.9Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,42,41,2021-12-04T01:52:33Z,2540000,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,257.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
259,PT06M03.00S,2021-12-04T01:52:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,8.886333771353483,50.98039215686274,1610612745,44,41,2021-12-04T01:52:52Z,2550000,-5.0,31.0,1,left,E. Gordon driving finger roll Layup (14 PTS) (A. Sengun 4 AST),"[201569, 1630578]",1610612745.0,HOU,driving finger roll,,,Gordon,E. Gordon,,,,,3.14,Made,,,,,,,,,,14.0,A. Sengun,1630578.0,4.0,,,,,,
261,PT05M41.00S,2021-12-04T01:53:07.6Z,2,REGULAR,3pt,Jump Shot,[],1628964,73.01248357424441,19.607843137254903,1610612753,44,41,2021-12-04T01:53:13Z,2570000,-152.0,201.0,1,right,MISS M. Bamba 25' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
262,PT05M41.00S,2021-12-04T01:53:07.6Z,2,REGULAR,rebound,defensive,[],201569,,,1610612745,44,41,2021-12-04T01:53:13Z,2580000,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,261.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
263,PT05M34.00S,2021-12-04T01:53:18.6Z,2,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612745,44,41,2021-12-04T01:53:27Z,2590000,,,0,,C. Anthony shooting personal FOUL (1 PF) (Sengun 2 FT),"[1630175, 1630578]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,200834.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,,
265,PT05M34.00S,2021-12-04T01:53:47.1Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612745,44,41,2021-12-04T01:53:54Z,2610000,,,0,,TEAM delay-of-game VIOLATION,[],1610612745.0,HOU,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,,,
266,PT05M34.00S,2021-12-04T01:54:00.1Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,44,41,2021-12-04T01:54:00Z,2620000,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Missed,,,,,,,,,,,,,,,,,,,
267,PT05M34.00S,2021-12-04T01:54:00.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,44,41,2021-12-04T01:54:00Z,2630000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,266.0,,,,,,,,,,,,,,,,,,
268,PT05M34.00S,2021-12-04T01:54:00.9Z,2,REGULAR,substitution,out,[],201569,,,1610612745,44,41,2021-12-04T01:54:08Z,2640000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M34.00S,2021-12-04T01:54:00.9Z,2,REGULAR,substitution,in,[],1629717,,,1610612745,44,41,2021-12-04T01:55:10Z,2655000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M34.00S,2021-12-04T01:54:25.3Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,45,41,2021-12-04T01:54:25Z,2660000,,,0,,A. Sengun Free Throw 2 of 2 (5 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
271,PT05M20.00S,2021-12-04T01:54:42.2Z,2,REGULAR,turnover,backcourt,[],1628964,,,1610612753,45,41,2021-12-04T01:54:58Z,2670000,,,0,,M. Bamba backcourt TURNOVER (1 TO),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,2882.0,,,,,,,,,1.0,,,,,
