actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
95,PT03M40.00S,2022-02-03T01:29:31.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630205,,,1610612745,17,23,2022-02-03T01:29:37Z,940000,,,0,,L. Stevens personal FOUL (1 PF) (Sengun 2 FT),"[1630205, 1630578]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,202035.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,,
97,PT03M40.00S,2022-02-03T01:29:59.2Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,18,23,2022-02-03T01:29:59Z,960000,,,0,,A. Sengun Free Throw 1 of 2 (3 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
98,PT03M40.00S,2022-02-03T01:30:17.8Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,19,23,2022-02-03T01:30:17Z,970000,,,0,,A. Sengun Free Throw 2 of 2 (4 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
99,PT03M17.00S,2022-02-03T01:30:42.3Z,1,REGULAR,3pt,Jump Shot,[],1630205,26.363337713534822,85.7843137254902,1610612739,19,23,2022-02-03T01:30:48Z,980000,-179.0,195.0,1,left,MISS L. Stevens 26' 3PT,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,26.49,Missed,,,,,,,,,,,,,,,,,,,
100,PT03M16.00S,2022-02-03T01:30:43.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,19,23,2022-02-03T01:31:11Z,990000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,
101,PT03M16.00S,2022-02-03T01:30:48.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,19,23,2022-02-03T01:30:48Z,1000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M16.00S,2022-02-03T01:30:52.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612739,19,23,2022-02-03T01:31:03Z,1010000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,,,,,,2004.0,,,,,,,,,,,,,,
103,PT03M05.00S,2022-02-03T01:31:14.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,68.54467805519053,19.852941176470587,1610612745,22,23,2022-02-03T01:31:24Z,1020000,-151.0,243.0,1,right,G. Mathews 28' 3PT pullup (3 PTS) (K. Porter Jr. 2 AST),"[1629726, 1629645]",1610612745.0,HOU,pullup,,,Mathews,G. Mathews,,,,,28.61,Made,,,,,,,,,,3.0,K. Porter Jr.,1629645.0,2.0,,,,,,
105,PT03M05.00S,2022-02-03T01:31:16.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",200765,,,1610612745,22,23,2022-02-03T01:31:26Z,1040000,,,0,,R. Rondo shooting personal FOUL (1 PF) (Mathews 1 FT),"[200765, 1629726]",1610612739.0,CLE,shooting,,,Rondo,R. Rondo,,,,,,,,,,,2004.0,1.0,0.0,Mathews,1629726.0,,,,,,,,,,
112,PT03M05.00S,2022-02-03T01:31:41.3Z,1,REGULAR,violation,lane,[],1630596,,,1610612745,22,23,2022-02-03T01:33:10Z,1055000,,,0,,E. Mobley lane VIOLATION,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M05.00S,2022-02-03T01:31:41.3Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629726,,,1610612745,22,23,2022-02-03T01:33:10Z,1060000,,,0,,MISS G. Mathews Free Throw 1 of 1,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Missed,,,,,,,,,,,,,,,,,,,
113,PT03M05.00S,2022-02-03T01:31:41.3Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,22,23,2022-02-03T01:33:10Z,1065000,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,107.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
114,PT02M59.00S,2022-02-03T01:32:00.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612739,22,23,2022-02-03T01:35:17Z,1082500,,,0,,G. Mathews personal FOUL (1 PF) (Rondo 2 FT),"[1629726, 200765]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,2004.0,1.0,0.0,Rondo,200765.0,,,,,,,,,,
111,PT02M59.00S,2022-02-03T01:32:39.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,22,23,2022-02-03T01:32:39Z,1100000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M59.00S,2022-02-03T01:35:19.1Z,1,REGULAR,freethrow,1 of 2,[],200765,,,1610612739,22,24,2022-02-03T01:35:19Z,1130000,,,0,,R. Rondo Free Throw 1 of 2 (1 PTS),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
117,PT02M59.00S,2022-02-03T01:35:34.2Z,1,REGULAR,freethrow,2 of 2,[],200765,,,1610612739,22,25,2022-02-03T01:35:34Z,1140000,,,0,,R. Rondo Free Throw 2 of 2 (2 PTS),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
118,PT02M48.00S,2022-02-03T01:35:52.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630205,,,1610612745,22,25,2022-02-03T01:36:03Z,1150000,,,0,,L. Stevens personal FOUL (2 PF) (Green 2 FT),"[1630205, 1630224]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,1626300.0,2.0,0.0,Green,1630224.0,,,,,,,,,,
120,PT02M48.00S,2022-02-03T01:36:16.8Z,1,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,23,25,2022-02-03T01:36:16Z,1170000,,,0,,J. Green Free Throw 1 of 2 (9 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,,,,,,,,,,9.0,,,,,,,,,
121,PT02M48.00S,2022-02-03T01:36:35.9Z,1,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,24,25,2022-02-03T01:36:35Z,1180000,,,0,,J. Green Free Throw 2 of 2 (10 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,,,,,,,,,,10.0,,,,,,,,,
122,PT02M36.00S,2022-02-03T01:36:49.2Z,1,REGULAR,2pt,Jump Shot,[],201567,6.1268068331143235,13.725490196078432,1610612739,24,25,2022-02-03T01:37:18Z,1190000,181.0,5.0,1,left,MISS K. Love 18' step back Shot,[201567],1610612739.0,CLE,step back,,,Love,K. Love,,,,,18.15,Missed,,,,,,,,,,,,,,,,,,,
123,PT02M34.00S,2022-02-03T01:36:51.2Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,24,25,2022-02-03T01:36:57Z,1200000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
124,PT02M24.00S,2022-02-03T01:37:00.0Z,1,REGULAR,3pt,Jump Shot,[],1630224,72.7496714848883,80.88235294117648,1610612745,24,25,2022-02-03T01:37:08Z,1210000,154.0,204.0,1,right,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
125,PT02M23.00S,2022-02-03T01:37:01.0Z,1,REGULAR,rebound,defensive,[],200765,,,1610612739,24,25,2022-02-03T01:37:08Z,1220000,,,0,,R. Rondo REBOUND (Off:0 Def:1),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
126,PT02M12.00S,2022-02-03T01:37:12.4Z,1,REGULAR,turnover,bad pass,[],200765,,,1610612739,24,25,2022-02-03T01:37:36Z,1230000,,,0,,R. Rondo bad pass TURNOVER (1 TO),"[200765, 1630224]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,1.0,,,Green,1630224.0,
127,PT02M12.00S,2022-02-03T01:37:12.4Z,1,REGULAR,steal,,[],1630224,,,1610612745,24,25,2022-02-03T01:37:13Z,1240000,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M12.00S,2022-02-03T01:37:15.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200765,,,1610612745,24,25,2022-02-03T03:37:30Z,1250000,,,0,,R. Rondo take personal FOUL (2 PF) (Green 2 FT),"[200765, 1630224]",1610612739.0,CLE,take,,,Rondo,R. Rondo,,,,,,,,,,,202035.0,2.0,0.0,Green,1630224.0,,,,,,,,,,
130,PT02M12.00S,2022-02-03T01:37:39.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630224,,,1610612745,25,25,2022-02-03T01:37:54Z,1270000,,,0,,J. Green Free Throw 1 of 2 (11 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
131,PT02M12.00S,2022-02-03T01:37:39.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630224,,,1610612745,25,25,2022-02-03T01:37:54Z,1280000,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
132,PT02M12.00S,2022-02-03T01:37:39.3Z,1,REGULAR,rebound,defensive,[],200765,,,1610612739,25,25,2022-02-03T01:37:54Z,1290000,,,0,,R. Rondo REBOUND (Off:0 Def:2),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,131.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
133,PT01M53.00S,2022-02-03T01:38:08.3Z,1,REGULAR,3pt,Jump Shot,[],1630596,29.38567674113009,23.774509803921568,1610612739,25,25,2022-02-03T01:38:15Z,1300000,131.0,224.0,1,left,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
134,PT01M52.00S,2022-02-03T01:38:09.3Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,25,25,2022-02-03T01:38:15Z,1310000,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
135,PT01M47.00S,2022-02-03T01:38:15.0Z,1,REGULAR,turnover,lost ball,[],1630578,,,1610612745,25,25,2022-02-03T01:38:19Z,1320000,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 200765]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,1.0,,,Rondo,200765.0,
136,PT01M47.00S,2022-02-03T01:38:15.0Z,1,REGULAR,steal,,[],200765,,,1610612739,25,25,2022-02-03T01:38:17Z,1330000,,,0,,R. Rondo STEAL (1 STL),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M41.00S,2022-02-03T01:38:21.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626224,22.815374507227332,89.70588235294117,1610612739,25,28,2022-02-03T01:40:03Z,1340000,-199.0,162.0,1,left,C. Osman 25' 3PT running (5 PTS) (R. Rondo 2 AST),"[1626224, 200765]",1610612739.0,CLE,running,,,Osman,C. Osman,,,,,25.62,Made,,,,,,,,,,5.0,R. Rondo,200765.0,2.0,,,,,,
139,PT01M22.00S,2022-02-03T01:38:42.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630205,,,1610612745,25,28,2022-02-03T01:38:52Z,1360000,,,0,,L. Stevens shooting personal FOUL (3 PF) (Sengun 2 FT),"[1630205, 1630578]",1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,,,,,,,202035.0,3.0,0.0,Sengun,1630578.0,,,,,,,,,,
141,PT01M22.00S,2022-02-03T01:39:08.6Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,26,28,2022-02-03T01:39:34Z,1380000,,,0,,A. Sengun Free Throw 1 of 2 (5 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
142,PT01M22.00S,2022-02-03T01:39:09.3Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,26,28,2022-02-03T01:39:22Z,1390000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M22.00S,2022-02-03T01:39:09.3Z,1,REGULAR,substitution,out,[],1630205,,,1610612745,26,28,2022-02-03T01:39:22Z,1400000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M22.00S,2022-02-03T01:39:09.3Z,1,REGULAR,substitution,in,[],1630528,,,1610612745,26,28,2022-02-03T01:39:22Z,1410000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M22.00S,2022-02-03T01:39:09.3Z,1,REGULAR,substitution,in,[],1630171,,,1610612745,26,28,2022-02-03T01:39:22Z,1420000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M22.00S,2022-02-03T01:39:08.6Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,26,28,2022-02-03T01:39:34Z,1430000,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Missed,,,,,,,,,,,,,,,,,,,
147,PT01M22.00S,2022-02-03T01:39:08.6Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,26,28,2022-02-03T01:39:34Z,1440000,,,0,,E. Mobley REBOUND (Off:1 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,146.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
148,PT01M07.00S,2022-02-03T01:39:44.1Z,1,REGULAR,turnover,bad pass,[],201567,,,1610612739,26,28,2022-02-03T01:39:49Z,1450000,,,0,,K. Love bad pass TURNOVER (1 TO),"[201567, 1629726]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,1.0,,,Mathews,1629726.0,
149,PT01M07.00S,2022-02-03T01:39:44.1Z,1,REGULAR,steal,,[],1629726,,,1610612745,26,28,2022-02-03T01:39:46Z,1460000,,,0,,G. Mathews STEAL (1 STL),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M02.00S,2022-02-03T01:39:49.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629726,70.64717477003943,84.06862745098039,1610612745,29,28,2022-02-03T01:41:33Z,1470000,170.0,223.0,1,right,G. Mathews 28' 3PT running (6 PTS) (K. Porter Jr. 3 AST),"[1629726, 1629645]",1610612745.0,HOU,running,,,Mathews,G. Mathews,,,,,28.09,Made,,,,,,,,,,6.0,K. Porter Jr.,1629645.0,3.0,,,,,,
152,PT00M48.90S,2022-02-03T01:40:05.7Z,1,REGULAR,3pt,Jump Shot,[],201567,24.26084099868594,85.04901960784314,1610612739,29,28,2022-02-03T01:40:14Z,1490000,-175.0,176.0,1,left,MISS K. Love 24' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,24.81,Missed,,,,,,,,,,,,,,,,,,,
153,PT00M46.60S,2022-02-03T01:40:08.0Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,29,28,2022-02-03T01:40:14Z,1500000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,152.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
154,PT00M36.70S,2022-02-03T01:40:17.7Z,1,REGULAR,3pt,Jump Shot,[],1630528,72.61826544021025,18.137254901960784,1610612745,32,28,2022-02-03T01:40:23Z,1510000,-159.0,205.0,1,right,J. Christopher 25' 3PT  (3 PTS) (C. Wood 1 AST),"[1630528, 1626174]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,25.95,Made,,,,,,,,,,3.0,C. Wood,1626174.0,1.0,,,,,,
156,PT00M27.90S,2022-02-03T01:40:29.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],200765,6.521024967148489,50.245098039215684,1610612739,32,28,2022-02-03T01:42:35Z,1530000,-1.0,9.0,1,left,MISS R. Rondo driving finger roll Layup,[200765],1610612739.0,CLE,driving finger roll,,,Rondo,R. Rondo,,,,,0.89,Missed,,,,,,,,,,,,,,,,,,,
157,PT00M27.00S,2022-02-03T01:40:29.9Z,1,REGULAR,rebound,defensive,[],1629726,,,1610612745,32,28,2022-02-03T01:40:38Z,1540000,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
158,PT00M20.20S,2022-02-03T01:40:36.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,92.19776609724047,49.754901960784316,1610612745,32,28,2022-02-03T01:40:41Z,1550000,-1.0,21.0,1,right,MISS J. Christopher driving Layup,[1630528],1610612745.0,HOU,driving,,,Christopher,J. Christopher,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,,
159,PT00M20.20S,2022-02-03T01:40:36.7Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,32,28,2022-02-03T01:40:41Z,1560000,,,0,,E. Mobley REBOUND (Off:1 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,158.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
160,PT00M03.30S,2022-02-03T01:40:56.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,32,28,2022-02-03T01:40:56Z,1570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M00.60S,2022-02-03T01:41:14.0Z,1,REGULAR,3pt,Jump Shot,[],1626224,34.11629434954008,52.69607843137255,1610612739,32,31,2022-02-03T01:41:27Z,1580000,-13.0,268.0,1,left,C. Osman 26' 3PT  (8 PTS) (E. Mobley 1 AST),"[1626224, 1630596]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,26.85,Made,,,,,,,,,,8.0,E. Mobley,1630596.0,1.0,,,,,,
163,PT00M00.60S,2022-02-03T01:41:17.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630578,,,1610612739,32,31,2022-02-03T01:41:31Z,1600000,,,0,,A. Sengun shooting personal FOUL (1 PF) (Osman 1 FT),"[1630578, 1626224]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,,,,1626300.0,1.0,0.0,Osman,1626224.0,,,,,,,,,,
165,PT00M00.60S,2022-02-03T01:41:57.2Z,1,REGULAR,freethrow,1 of 1,[],1626224,,,1610612739,32,31,2022-02-03T01:41:57Z,1620000,,,0,,MISS C. Osman Free Throw 1 of 1,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,Missed,,,,,,,,,,,,,,,,,,,
166,PT00M00.60S,2022-02-03T01:41:57.2Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,32,31,2022-02-03T01:42:09Z,1630000,,,0,,E. Mobley REBOUND (Off:2 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,165.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
167,PT00M00.00S,2022-02-03T01:42:00.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,5.590000152587891,50.0,1610612739,32,31,2022-02-03T01:42:00Z,1640000,0.0,0.0,1,left,MISS E. Mobley tip Layup,[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
168,PT00M00.00S,2022-02-03T01:42:01.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,32,31,2022-02-03T01:42:01Z,1650000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,167.0,,,,,,,,,,,,,,,,,,
169,PT00M00.00S,2022-02-03T01:42:08.1Z,1,REGULAR,period,end,[],0,,,1610612739,32,31,2022-02-03T01:42:08Z,1660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-02-03T01:44:04.4Z,2,REGULAR,substitution,out,['startperiod'],1629645,,,1610612739,32,31,2022-02-03T01:44:43Z,1670000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-02-03T01:44:04.4Z,2,REGULAR,substitution,out,['startperiod'],1626174,,,1610612739,32,31,2022-02-03T01:44:43Z,1680000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-02-03T01:44:04.4Z,2,REGULAR,substitution,out,['startperiod'],200765,,,1610612739,32,31,2022-02-03T01:44:43Z,1690000,,,0,,SUB out: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-02-03T01:44:04.4Z,2,REGULAR,substitution,out,['startperiod'],1630596,,,1610612739,32,31,2022-02-03T01:44:43Z,1700000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-02-03T01:44:04.4Z,2,REGULAR,substitution,out,['startperiod'],1626224,,,1610612739,32,31,2022-02-03T01:44:43Z,1710000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-02-03T01:44:04.4Z,2,REGULAR,substitution,in,['startperiod'],201569,,,1610612739,32,31,2022-02-03T01:44:43Z,1720000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-02-03T01:44:04.4Z,2,REGULAR,substitution,in,['startperiod'],1630256,,,1610612739,32,31,2022-02-03T01:44:43Z,1730000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-02-03T01:44:04.4Z,2,REGULAR,substitution,in,['startperiod'],1629164,,,1610612739,32,31,2022-02-03T01:44:43Z,1740000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2022-02-03T01:44:04.4Z,2,REGULAR,substitution,in,['startperiod'],1629731,,,1610612739,32,31,2022-02-03T01:44:43Z,1750000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-02-03T01:44:04.4Z,2,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,32,31,2022-02-03T01:44:43Z,1760000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-02-03T01:44:48.1Z,2,REGULAR,period,start,[],0,,,1610612745,32,31,2022-02-03T01:44:48Z,1770000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M40.00S,2022-02-03T01:45:07.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,92.72339027595268,49.01960784313725,1610612745,32,31,2022-02-03T01:45:17Z,1780000,-5.0,16.0,1,right,MISS J. Tate Layup - blocked,"[1630256, 201567]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,1.66,Missed,,,,,,,,,,,,,,,Love,201567.0,,,
182,PT11M40.00S,2022-02-03T01:45:07.6Z,2,REGULAR,block,,[],201567,,,1610612745,32,31,2022-02-03T01:45:11Z,1790000,,,0,,K. Love BLOCK (1 BLK),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M35.00S,2022-02-03T01:45:12.6Z,2,REGULAR,rebound,offensive,[],1630256,,,1610612745,32,31,2022-02-03T01:45:17Z,1800000,,,0,,J. Tate REBOUND (Off:1 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,181.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
184,PT11M33.00S,2022-02-03T01:45:14.1Z,2,REGULAR,2pt,Hook,['2ndchance'],1630256,85.75886990801577,32.35294117647059,1610612745,32,31,2022-02-03T01:46:40Z,1810000,-88.0,81.0,1,right,MISS J. Tate 12' Hook,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,12.0,Missed,,,,,,,,,,,,,,,,,,,
185,PT11M31.00S,2022-02-03T01:45:16.1Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,32,31,2022-02-03T01:46:40Z,1820000,,,0,,K. Love REBOUND (Off:1 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,184.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
186,PT11M20.00S,2022-02-03T01:45:27.3Z,2,REGULAR,3pt,Jump Shot,[],1629164,27.020367936925098,83.57843137254902,1610612739,32,31,2022-02-03T01:45:32Z,1830000,-168.0,201.0,1,left,MISS B. Goodwin 26' pullup 3PT,[1629164],1610612739.0,CLE,pullup,,,Goodwin,B. Goodwin,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,,
187,PT11M17.00S,2022-02-03T01:45:30.3Z,2,REGULAR,rebound,defensive,[],1630528,,,1610612745,32,31,2022-02-03T01:45:32Z,1840000,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
