actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
93,PT05M19.00S,2022-01-26T01:25:55.2Z,1,REGULAR,substitution,in,[],1630231,,,1610612759,17,13,2022-01-26T01:26:29Z,930000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M19.00S,2022-01-26T01:25:55.2Z,1,REGULAR,substitution,in,[],1629726,,,1610612759,17,13,2022-01-26T01:26:29Z,940000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M12.00S,2022-01-26T01:26:38.7Z,1,REGULAR,2pt,Jump Shot,[],1630170,19.136005256241788,30.392156862745097,1610612759,17,13,2022-01-26T01:27:18Z,950000,98.0,127.0,1,left,MISS D. Vassell 16' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,16.07,Missed,,,,,,,,,,,,,,,,,,
96,PT05M11.00S,2022-01-26T01:26:39.7Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612759,17,13,2022-01-26T01:26:54Z,960000,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,95.0,1.0,0.0,1.0,,,,,,,,,,
97,PT05M11.00S,2022-01-26T01:26:47.3Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629234,5.590000152587891,50.0,1610612759,17,13,2022-01-26T01:27:03Z,970000,0.0,0.0,1,left,MISS D. Eubanks tip DUNK,[1629234],1610612759.0,SAS,tip,,,Eubanks,D. Eubanks,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
98,PT05M10.00S,2022-01-26T01:26:48.3Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,17,13,2022-01-26T01:27:03Z,980000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,97.0,2.0,1.0,1.0,,,,,,,,,,
99,PT04M47.00S,2022-01-26T01:27:03.7Z,1,REGULAR,2pt,Jump Shot,[],1629645,76.69185282522996,42.64705882352941,1610612745,19,13,2022-01-26T01:27:12Z,990000,-37.0,167.0,1,right,K. Porter Jr. 17' step back Jump Shot (4 PTS),[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,17.06,Made,4.0,,,,,,,,,,,,,,,,,
100,PT04M35.00S,2022-01-26T01:27:14.9Z,1,REGULAR,3pt,Jump Shot,[],1629022,23.73521681997372,9.068627450980392,1610612759,19,13,2022-01-26T01:27:26Z,1000000,205.0,171.0,1,left,MISS L. Walker IV 26' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,
101,PT04M34.00S,2022-01-26T01:27:15.9Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612759,19,13,2022-01-26T01:27:34Z,1010000,,,0,,D. Eubanks REBOUND (Off:2 Def:0),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,100.0,2.0,0.0,2.0,,,,,,,,,,
102,PT04M27.00S,2022-01-26T01:27:22.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,32.013797634691194,24.019607843137255,1610612759,19,16,2022-01-26T01:27:30Z,1020000,130.0,248.0,1,left,D. Murray 28' 3PT  (5 PTS) (D. Eubanks 1 AST),"[1627749, 1629234]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,28.03,Made,5.0,D. Eubanks,1629234.0,1.0,,,,,,,,,,,,,,
103,PT04M15.00S,2022-01-26T01:27:35.3Z,1,REGULAR,turnover,bad pass,[],1629645,,,1610612745,19,16,2022-01-26T01:27:40Z,1030000,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 1627749]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,1.0,Murray,1627749.0
104,PT04M15.00S,2022-01-26T01:27:35.3Z,1,REGULAR,steal,,[],1627749,,,1610612759,19,16,2022-01-26T01:27:37Z,1040000,,,0,,D. Murray STEAL (1 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M08.00S,2022-01-26T01:27:43.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,8.754927726675426,47.794117647058826,1610612759,19,18,2022-01-26T01:27:48Z,1050000,11.0,30.0,1,left,K. Johnson reverse Layup (4 PTS) (L. Walker IV 1 AST),"[1629640, 1629022]",1610612759.0,SAS,reverse,,,Johnson,K. Johnson,,,,,3.18,Made,4.0,L. Walker IV,1629022.0,1.0,,,,,,,,,,,,,,
107,PT03M48.00S,2022-01-26T01:28:02.2Z,1,REGULAR,2pt,Jump Shot,[],1630224,77.08607095926413,28.921568627450984,1610612745,19,18,2022-01-26T01:28:12Z,1070000,-105.0,163.0,1,right,MISS J. Green 19' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,19.4,Missed,,,,,,,,,,,,,,,,,,
108,PT03M46.00S,2022-01-26T01:28:04.2Z,1,REGULAR,rebound,offensive,[],1630231,,,1610612745,19,18,2022-01-26T01:28:12Z,1080000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:0),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,107.0,1.0,0.0,1.0,,,,,,,,,,
109,PT03M42.00S,2022-01-26T01:28:08.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,68.67608409986859,72.05882352941177,1610612745,19,18,2022-01-26T01:28:18Z,1090000,110.0,242.0,1,right,MISS G. Mathews 26' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,26.59,Missed,,,,,,,,,,,,,,,,,,
110,PT03M41.00S,2022-01-26T01:28:09.9Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,19,18,2022-01-26T01:28:18Z,1100000,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,,,
111,PT03M32.00S,2022-01-26T01:28:19.5Z,1,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612759,19,18,2022-01-26T01:28:31Z,1110000,,,0,,K. Porter Jr. shooting personal FOUL (1 PF) (Murray 2 FT),"[1629645, 1627749]",1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,2003.0,1.0,0.0,Murray,1627749.0,,,,,
113,PT03M32.00S,2022-01-26T01:28:47.8Z,1,REGULAR,freethrow,1 of 2,[],1627749,,,1610612759,19,19,2022-01-26T01:28:47Z,1130000,,,0,,D. Murray Free Throw 1 of 2 (6 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
114,PT03M32.00S,2022-01-26T01:28:48.6Z,1,REGULAR,substitution,out,[],1630224,,,1610612759,19,19,2022-01-26T01:28:52Z,1140000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M32.00S,2022-01-26T01:28:48.6Z,1,REGULAR,substitution,in,[],1629717,,,1610612759,19,19,2022-01-26T01:28:52Z,1150000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M32.00S,2022-01-26T01:29:05.3Z,1,REGULAR,freethrow,2 of 2,[],1627749,,,1610612759,19,20,2022-01-26T01:29:05Z,1160000,,,0,,D. Murray Free Throw 2 of 2 (7 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
117,PT03M27.00S,2022-01-26T01:29:13.7Z,1,REGULAR,foul,personal,['2freethrow'],1629022,,,1610612745,19,20,2022-01-26T01:29:21Z,1170000,,,0,,L. Walker IV shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1629022, 1629645]",1610612759.0,SAS,shooting,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,2003.0,1.0,0.0,Porter Jr.,1629645.0,,,,,
119,PT03M27.00S,2022-01-26T01:29:39.8Z,1,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,20,20,2022-01-26T01:29:39Z,1190000,,,0,,K. Porter Jr. Free Throw 1 of 2 (5 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
120,PT03M27.00S,2022-01-26T01:29:52.5Z,1,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,21,20,2022-01-26T01:29:52Z,1200000,,,0,,K. Porter Jr. Free Throw 2 of 2 (6 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
121,PT03M13.00S,2022-01-26T01:30:08.4Z,1,REGULAR,3pt,Jump Shot,[],1627749,7.703679369250986,96.07843137254902,1610612759,21,20,2022-01-26T01:30:14Z,1210000,-230.0,20.0,1,left,MISS D. Murray 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,23.13,Missed,,,,,,,,,,,,,,,,,,
122,PT03M08.00S,2022-01-26T01:30:13.4Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612759,21,20,2022-01-26T01:30:14Z,1220000,,,0,,D. Eubanks REBOUND (Off:3 Def:0),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,121.0,3.0,0.0,3.0,,,,,,,,,,
170,PT03M04.00S,2022-01-26T01:30:12.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,21,20,2022-01-26T01:37:31Z,1225000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M04.00S,2022-01-26T01:30:17.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630170,14.273981603153747,17.15686274509804,1610612759,21,20,2022-01-26T01:30:24Z,1230000,164.0,82.0,1,left,MISS D. Vassell 18' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,18.34,Missed,,,,,,,,,,,,,,,,,,
124,PT03M03.00S,2022-01-26T01:30:18.3Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,21,20,2022-01-26T01:30:35Z,1240000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,123.0,3.0,2.0,1.0,,,,,,,,,,
126,PT02M50.00S,2022-01-26T01:30:43.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612745,21,20,2022-01-26T01:30:43Z,1260000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M50.00S,2022-01-26T01:31:43.5Z,1,REGULAR,substitution,out,[],1627749,,,1610612745,21,20,2022-01-26T01:32:02Z,1270000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M50.00S,2022-01-26T01:31:43.5Z,1,REGULAR,substitution,out,[],1629234,,,1610612745,21,20,2022-01-26T01:32:02Z,1280000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M50.00S,2022-01-26T01:31:43.5Z,1,REGULAR,substitution,in,[],1630200,,,1610612745,21,20,2022-01-26T01:32:02Z,1290000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M50.00S,2022-01-26T01:31:43.5Z,1,REGULAR,substitution,in,[],1627751,,,1610612745,21,20,2022-01-26T01:32:02Z,1300000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M45.00S,2022-01-26T01:32:13.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,91.80354796320631,56.127450980392155,1610612745,23,20,2022-01-26T01:32:19Z,1310000,31.0,25.0,1,right,C. Wood alley-oop DUNK (4 PTS) (K. Porter Jr. 5 AST),"[1626174, 1629645]",1610612745.0,HOU,alley-oop,,,Wood,C. Wood,,,,,3.92,Made,4.0,K. Porter Jr.,1629645.0,5.0,,,,,,,,,,,,,,
134,PT02M30.00S,2022-01-26T01:32:29.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,9.806176084099869,46.81372549019608,1610612759,23,22,2022-01-26T01:32:34Z,1330000,16.0,40.0,1,left,J. Poeltl cutting Layup (4 PTS) (D. Vassell 1 AST),"[1627751, 1630170]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,4.28,Made,4.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,,
136,PT02M07.00S,2022-01-26T01:32:50.9Z,1,REGULAR,3pt,Jump Shot,[],1629717,74.32654402102497,84.06862745098039,1610612745,23,22,2022-01-26T01:32:58Z,1350000,170.0,189.0,1,right,MISS A. Brooks 25' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,
137,PT02M06.00S,2022-01-26T01:32:51.9Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,23,22,2022-01-26T01:32:58Z,1360000,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,
138,PT01M55.00S,2022-01-26T01:33:03.9Z,1,REGULAR,3pt,Jump Shot,[],1629640,27.151773981603156,13.480392156862745,1610612759,23,25,2022-01-26T01:33:08Z,1370000,183.0,203.0,1,left,K. Johnson 27' 3PT  (7 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,27.28,Made,7.0,,,,,,,,,,,,,,,,,
139,PT01M37.00S,2022-01-26T01:33:21.0Z,1,REGULAR,2pt,Jump Shot,[],1629645,77.08607095926413,36.27450980392157,1610612745,23,25,2022-01-26T01:33:28Z,1380000,-69.0,163.0,1,right,MISS K. Porter Jr. 17' step back Shot,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,17.68,Missed,,,,,,,,,,,,,,,,,,
140,PT01M34.00S,2022-01-26T01:33:24.0Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,23,25,2022-01-26T01:33:28Z,1390000,,,0,,K. Johnson REBOUND (Off:1 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,139.0,4.0,3.0,1.0,,,,,,,,,,
141,PT01M31.00S,2022-01-26T01:33:27.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630200,8.360709592641262,50.73529411764706,1610612759,23,27,2022-01-26T01:38:24Z,1400000,-4.0,26.0,1,left,T. Jones running Layup (2 PTS) (K. Johnson 1 AST),"[1630200, 1629640]",1610612759.0,SAS,running,,,Jones,T. Jones,,,,,2.64,Made,2.0,K. Johnson,1629640.0,1.0,,,,,,,,,,,,,,
143,PT01M20.00S,2022-01-26T01:33:37.8Z,1,REGULAR,3pt,Jump Shot,[],1629726,64.20827858081472,45.588235294117645,1610612745,23,27,2022-01-26T01:33:45Z,1420000,-22.0,284.0,1,right,MISS G. Mathews 28' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,28.48,Missed,,,,,,,,,,,,,,,,,,
144,PT01M20.00S,2022-01-26T01:33:37.8Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,23,27,2022-01-26T01:33:45Z,1430000,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,143.0,2.0,2.0,0.0,,,,,,,,,,
145,PT01M17.00S,2022-01-26T01:33:44.1Z,1,REGULAR,foul,personal,[],1629645,,,1610612759,23,27,2022-01-26T01:33:55Z,1440000,,,0,,K. Porter Jr. take personal FOUL (2 PF),"[1629645, 1630200]",1610612745.0,HOU,take,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,202053.0,2.0,0.0,Jones,1630200.0,,,,,
147,PT01M17.00S,2022-01-26T01:33:52.5Z,1,REGULAR,substitution,out,[],1629645,,,1610612759,23,27,2022-01-26T01:34:20Z,1460000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M17.00S,2022-01-26T01:33:52.5Z,1,REGULAR,substitution,out,[],1626174,,,1610612759,23,27,2022-01-26T01:34:20Z,1470000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M17.00S,2022-01-26T01:33:52.5Z,1,REGULAR,substitution,out,[],1629640,,,1610612759,23,27,2022-01-26T01:34:20Z,1480000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M17.00S,2022-01-26T01:33:52.5Z,1,REGULAR,substitution,in,[],201569,,,1610612759,23,27,2022-01-26T01:34:20Z,1490000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M17.00S,2022-01-26T01:33:52.5Z,1,REGULAR,substitution,in,[],1630578,,,1610612759,23,27,2022-01-26T01:34:20Z,1500000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M17.00S,2022-01-26T01:33:52.5Z,1,REGULAR,substitution,in,[],203926,,,1610612759,23,27,2022-01-26T01:34:20Z,1510000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M01.00S,2022-01-26T01:34:23.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612759,23,27,2022-01-26T01:34:41Z,1520000,,,0,,A. Sengun shooting personal FOUL (1 PF) (Jones 2 FT),"[1630578, 1630200]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,,,,,,,,204058.0,1.0,0.0,Jones,1630200.0,,,,,
155,PT01M01.00S,2022-01-26T01:34:47.2Z,1,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,23,28,2022-01-26T01:34:47Z,1540000,,,0,,T. Jones Free Throw 1 of 2 (3 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
156,PT01M01.00S,2022-01-26T01:35:01.4Z,1,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,23,29,2022-01-26T01:35:01Z,1550000,,,0,,T. Jones Free Throw 2 of 2 (4 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
157,PT00M42.90S,2022-01-26T01:35:21.7Z,1,REGULAR,turnover,lost ball,[],1630578,,,1610612745,23,29,2022-01-26T01:38:08Z,1560000,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 1630200]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,1.0,Jones,1630200.0
158,PT00M42.90S,2022-01-26T01:35:21.7Z,1,REGULAR,steal,,[],1630200,,,1610612759,23,29,2022-01-26T01:35:24Z,1570000,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M34.50S,2022-01-26T01:35:29.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203926,6.652431011826544,94.6078431372549,1610612759,23,32,2022-01-26T01:35:42Z,1580000,-223.0,10.0,1,left,D. McDermott 3PT  (3 PTS) (D. Vassell 2 AST),"[203926, 1630170]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,22.32,Made,3.0,D. Vassell,1630170.0,2.0,,,,,,,,,,,,,,
161,PT00M33.10S,2022-01-26T01:35:38.2Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612745,23,32,2022-01-26T01:35:38Z,1600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M19.10S,2022-01-26T01:36:04.6Z,1,REGULAR,turnover,3-second-violation,[],1630578,,,1610612745,23,32,2022-01-26T01:36:44Z,1610000,,,0,,A. Sengun 3-second-violation TURNOVER (2 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,202053.0,,,,,,,2.0,,
163,PT00M02.70S,2022-01-26T01:36:26.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627751,10.33180026281209,53.431372549019606,1610612759,23,34,2022-01-26T01:43:38Z,1620000,-17.0,45.0,1,left,J. Poeltl turnaround Hook (6 PTS) (L. Walker IV 2 AST),"[1627751, 1629022]",1610612759.0,SAS,turnaround,,,Poeltl,J. Poeltl,,,,,4.78,Made,6.0,L. Walker IV,1629022.0,2.0,,,,,,,,,,,,,,
165,PT00M00.30S,2022-01-26T01:36:33.6Z,1,REGULAR,turnover,bad pass,[],201569,,,1610612745,23,34,2022-01-26T01:36:59Z,1640000,,,0,,E. Gordon bad pass TURNOVER (1 TO),"[201569, 1629022]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,1.0,Walker IV,1629022.0
166,PT00M00.30S,2022-01-26T01:36:33.6Z,1,REGULAR,steal,,[],1629022,,,1610612759,23,34,2022-01-26T01:36:39Z,1650000,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M00.00S,2022-01-26T01:36:46.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,53.6957950065703,18.872549019607842,1610612759,23,34,2022-01-26T01:41:01Z,1660000,156.0,452.0,1,left,MISS L. Walker IV 47' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,47.82,Missed,,,,,,,,,,,,,,,,,,
168,PT00M00.00S,2022-01-26T01:36:46.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,23,34,2022-01-26T01:41:01Z,1670000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,167.0,,,,,,,,,,,,,
169,PT00M00.00S,2022-01-26T01:37:00.1Z,1,REGULAR,period,end,[],0,,,1610612759,23,34,2022-01-26T01:37:00Z,1680000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-01-26T01:38:49.3Z,2,REGULAR,substitution,out,['startperiod'],1630170,,,1610612759,23,34,2022-01-26T01:39:16Z,1690000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-01-26T01:38:49.3Z,2,REGULAR,substitution,in,['startperiod'],1628401,,,1610612759,23,34,2022-01-26T01:39:16Z,1700000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-01-26T01:39:21.9Z,2,REGULAR,period,start,[],0,,,1610612745,23,34,2022-01-26T01:39:21Z,1710000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M38.00S,2022-01-26T01:39:42.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,92.85479632063075,50.49019607843137,1610612745,25,34,2022-01-26T01:39:48Z,1720000,2.0,15.0,1,right,A. Sengun cutting DUNK (2 PTS) (E. Gordon 1 AST),"[1630578, 201569]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,1.49,Made,2.0,E. Gordon,201569.0,1.0,,,,,,,,,,,,,,
176,PT11M12.00S,2022-01-26T01:40:08.6Z,2,REGULAR,2pt,Jump Shot,[],1630200,21.107095926412615,45.09803921568628,1610612759,25,36,2022-01-26T01:40:15Z,1740000,25.0,146.0,1,left,T. Jones 14' pullup Jump Shot (6 PTS),[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,14.79,Made,6.0,,,,,,,,,,,,,,,,,
177,PT10M51.00S,2022-01-26T01:40:29.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,89.04402102496715,53.67647058823529,1610612745,25,36,2022-01-26T01:40:40Z,1750000,18.0,50.0,1,right,MISS E. Gordon floating Shot,[201569],1610612745.0,HOU,floating,,,Gordon,E. Gordon,,,,,5.37,Missed,,,,,,,,,,,,,,,,,,
178,PT10M49.00S,2022-01-26T01:40:31.7Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612759,25,36,2022-01-26T01:40:40Z,1760000,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,177.0,1.0,1.0,0.0,,,,,,,,,,
179,PT10M41.00S,2022-01-26T01:40:40.0Z,2,REGULAR,3pt,Jump Shot,[],203926,6.389618922470433,97.05882352941177,1610612759,25,39,2022-01-26T01:40:46Z,1770000,-235.0,8.0,1,left,D. McDermott 3PT  (6 PTS) (L. Walker IV 3 AST),"[203926, 1629022]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,23.54,Made,6.0,L. Walker IV,1629022.0,3.0,,,,,,,,,,,,,,
181,PT10M20.00S,2022-01-26T01:41:00.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,88.91261498028909,54.41176470588235,1610612745,25,39,2022-01-26T01:46:14Z,1790000,22.0,52.0,1,right,MISS A. Sengun floating Shot,[1630578],1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,5.62,Missed,,,,,,,,,,,,,,,,,,
182,PT10M16.00S,2022-01-26T01:41:04.8Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,25,39,2022-01-26T01:41:08Z,1800000,,,0,,J. Poeltl REBOUND (Off:0 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,181.0,3.0,3.0,0.0,,,,,,,,,,
