actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
451,PT04M17.00S,2022-03-31T01:42:04.7Z,3,REGULAR,foul,personal,['1freethrow'],1630558,,,1610612745,83,95,2022-03-31T01:42:37Z,4460000,,,0,,D. Mitchell shooting personal FOUL (3 PF) (Garuba 1 FT),"[1630558, 1630586]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,,,,200832.0,3.0,0.0,Garuba,1630586.0,,,,,,,,,,,,,
453,PT04M17.00S,2022-03-31T01:42:13.2Z,3,REGULAR,substitution,out,[],1629726,,,1610612745,83,95,2022-03-31T01:42:27Z,4480000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M17.00S,2022-03-31T01:42:13.2Z,3,REGULAR,substitution,out,[],203084,,,1610612745,83,95,2022-03-31T01:42:27Z,4490000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M17.00S,2022-03-31T01:42:13.2Z,3,REGULAR,substitution,in,[],1630528,,,1610612745,83,95,2022-03-31T01:42:27Z,4500000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M17.00S,2022-03-31T01:42:13.2Z,3,REGULAR,substitution,in,[],203087,,,1610612745,83,95,2022-03-31T01:42:27Z,4510000,,,0,,SUB in: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M17.00S,2022-03-31T01:42:40.4Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630586,,,1610612745,84,95,2022-03-31T01:42:40Z,4520000,,,0,,U. Garuba Free Throw 1 of 1 (6 PTS),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
458,PT04M00.00S,2022-03-31T01:42:58.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629002,90.3580814717477,46.568627450980394,1610612758,84,95,2022-03-31T01:43:02Z,4530000,-17.0,38.0,1,right,MISS C. Metu Layup - blocked,"[1629002, 1629645]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,4.18,Missed,,,,,,,,,,,,,,Porter Jr.,1629645.0,,,,
459,PT04M00.00S,2022-03-31T01:42:58.1Z,3,REGULAR,block,,[],1629645,,,1610612758,84,95,2022-03-31T01:43:00Z,4540000,,,0,,K. Porter Jr. BLOCK (1 BLK),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M57.00S,2022-03-31T01:43:01.1Z,3,REGULAR,rebound,offensive,[],1626168,,,1610612758,84,95,2022-03-31T01:43:02Z,4550000,,,0,,T. Lyles REBOUND (Off:1 Def:4),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,458.0,5.0,4.0,1.0,,,,,,
461,PT03M53.00S,2022-03-31T01:43:05.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629002,91.01511169513797,59.80392156862745,1610612758,84,95,2022-03-31T01:43:11Z,4560000,49.0,32.0,1,right,MISS C. Metu Jump Shot - blocked,"[1629002, 1630231]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,5.85,Missed,,,,,,,,,,,,,,Martin Jr.,1630231.0,,,,
462,PT03M53.00S,2022-03-31T01:43:05.6Z,3,REGULAR,block,,[],1630231,,,1610612758,84,95,2022-03-31T01:43:08Z,4570000,,,0,,K. Martin Jr. BLOCK (1 BLK),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M52.00S,2022-03-31T01:43:06.6Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,84,95,2022-03-31T01:43:26Z,4580000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:5),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,461.0,6.0,5.0,1.0,,,,,,
464,PT03M49.00S,2022-03-31T01:43:10.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630231,6.521024967148489,50.0,1610612745,86,95,2022-03-31T01:43:21Z,4590000,0.0,9.0,1,left,K. Martin Jr. cutting DUNK (6 PTS) (K. Porter Jr. 7 AST),"[1630231, 1629645]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,0.88,Made,6.0,,,,,,K. Porter Jr.,1629645.0,7.0,,,,,,,,,,
466,PT03M34.00S,2022-03-31T01:43:28.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630586,,,1610612758,86,95,2022-03-31T01:43:49Z,4610000,,,0,,U. Garuba shooting personal FOUL (2 PF) (Lyles 2 FT),"[1630586, 1626168]",1610612745.0,HOU,shooting,,,Garuba,U. Garuba,,,,,,,,200832.0,2.0,1.0,Lyles,1626168.0,,,,,,,,,,,,,
468,PT03M34.00S,2022-03-31T01:44:06.2Z,3,REGULAR,freethrow,1 of 2,[],1626168,,,1610612758,86,96,2022-03-31T01:44:06Z,4630000,,,0,,T. Lyles Free Throw 1 of 2 (19 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
469,PT03M34.00S,2022-03-31T01:44:08.7Z,3,REGULAR,substitution,out,[],1630586,,,1610612758,86,96,2022-03-31T01:44:13Z,4640000,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M34.00S,2022-03-31T01:44:08.7Z,3,REGULAR,substitution,in,[],1628981,,,1610612758,86,96,2022-03-31T01:44:13Z,4650000,,,0,,SUB in: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M34.00S,2022-03-31T01:44:30.6Z,3,REGULAR,freethrow,2 of 2,[],1626168,,,1610612758,86,97,2022-03-31T01:44:30Z,4660000,,,0,,T. Lyles Free Throw 2 of 2 (20 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
472,PT03M21.00S,2022-03-31T01:44:46.0Z,3,REGULAR,3pt,Jump Shot,[],1630224,30.699737187910642,32.35294117647059,1610612745,86,97,2022-03-31T01:44:50Z,4670000,88.0,236.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,,
473,PT03M19.00S,2022-03-31T01:44:48.0Z,3,REGULAR,rebound,offensive,[],1628981,,,1610612745,86,97,2022-03-31T01:44:50Z,4680000,,,0,,B. Fernando REBOUND (Off:2 Def:6),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,472.0,8.0,6.0,2.0,,,,,,
474,PT03M17.00S,2022-03-31T01:44:48.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628981,7.30946123521682,49.26470588235294,1610612745,88,97,2022-03-31T01:44:55Z,4690000,4.0,16.0,1,left,B. Fernando putback Layup (13 PTS),[1628981],1610612745.0,HOU,putback,,,Fernando,B. Fernando,,,,,1.66,Made,13.0,,,,,,,,,,,,,,,,,,
475,PT03M06.00S,2022-03-31T01:45:03.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630231,,,1610612758,88,97,2022-03-31T01:45:16Z,4700000,,,0,,K. Martin Jr. shooting personal FOUL (1 PF) (Lyles 2 FT),"[1630231, 1626168]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,,,,1628159.0,1.0,0.0,Lyles,1626168.0,,,,,,,,,,,,,
477,PT03M06.00S,2022-03-31T01:45:33.4Z,3,REGULAR,freethrow,1 of 2,[],1626168,,,1610612758,88,98,2022-03-31T01:45:33Z,4720000,,,0,,T. Lyles Free Throw 1 of 2 (21 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
478,PT03M06.00S,2022-03-31T01:45:52.0Z,3,REGULAR,freethrow,2 of 2,[],1626168,,,1610612758,88,99,2022-03-31T01:45:52Z,4730000,,,0,,T. Lyles Free Throw 2 of 2 (22 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
479,PT02M51.00S,2022-03-31T01:46:12.6Z,3,REGULAR,3pt,Jump Shot,[],1630224,33.459264126149804,45.83333333333333,1610612745,91,99,2022-03-31T01:46:18Z,4740000,21.0,262.0,1,left,J. Green 26' 3PT  (27 PTS) (K. Porter Jr. 8 AST),"[1630224, 1629645]",1610612745.0,HOU,,,,Green,J. Green,,,,,26.28,Made,27.0,,,,,,K. Porter Jr.,1629645.0,8.0,,,,,,,,,,
481,PT02M45.00S,2022-03-31T01:46:22.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629645,,,1610612758,91,99,2022-03-31T01:49:36Z,4760000,,,0,,K. Porter Jr. personal FOUL (3 PF) (Lamb 2 FT),"[1629645, 203087]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,200832.0,3.0,0.0,Lamb,203087.0,,,,,,,,,,,,,
483,PT02M45.00S,2022-03-31T01:46:31.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,91,99,2022-03-31T01:46:31Z,4780000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M45.00S,2022-03-31T01:49:38.3Z,3,REGULAR,freethrow,1 of 2,[],203087,,,1610612758,91,100,2022-03-31T01:49:58Z,4790000,,,0,,J. Lamb Free Throw 1 of 2 (10 PTS),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
485,PT02M45.00S,2022-03-31T01:49:38.3Z,3,REGULAR,freethrow,2 of 2,[],203087,,,1610612758,91,100,2022-03-31T01:49:58Z,4800000,,,0,,MISS J. Lamb Free Throw 2 of 2,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,Missed,,,,,,,,,,,,,,,,,,,
486,PT02M45.00S,2022-03-31T01:49:38.3Z,3,REGULAR,rebound,offensive,[],203087,,,1610612758,91,100,2022-03-31T01:49:58Z,4810000,,,0,,J. Lamb REBOUND (Off:1 Def:2),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,485.0,3.0,2.0,1.0,,,,,,
487,PT02M40.00S,2022-03-31T01:49:55.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,68.67608409986859,69.11764705882352,1610612758,91,100,2022-03-31T01:50:00Z,4820000,96.0,242.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,,
488,PT02M37.00S,2022-03-31T01:49:57.6Z,3,REGULAR,rebound,offensive,[],203087,,,1610612758,91,100,2022-03-31T01:49:57Z,4830000,,,0,,J. Lamb REBOUND (Off:2 Def:2),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,487.0,4.0,2.0,2.0,,,,,,
489,PT02M36.00S,2022-03-31T01:49:59.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203087,88.25558475689881,46.568627450980394,1610612758,91,100,2022-03-31T01:50:04Z,4840000,-17.0,58.0,1,right,MISS J. Lamb 6' Jump Shot,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,6.04,Missed,,,,,,,,,,,,,,,,,,,
490,PT02M36.00S,2022-03-31T01:49:59.1Z,3,REGULAR,rebound,offensive,[],203087,,,1610612758,91,100,2022-03-31T01:50:04Z,4850000,,,0,,J. Lamb REBOUND (Off:3 Def:2),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,489.0,5.0,2.0,3.0,,,,,,
491,PT02M33.00S,2022-03-31T01:50:01.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203087,93.24901445466492,49.01960784313725,1610612758,91,102,2022-03-31T01:50:12Z,4860000,-5.0,11.0,1,right,J. Lamb putback Layup (12 PTS),[203087],1610612758.0,SAC,putback,,,Lamb,J. Lamb,,,,,1.2,Made,12.0,,,,,,,,,,,,,,,,,,
492,PT02M28.00S,2022-03-31T01:50:09.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629002,,,1610612745,91,102,2022-03-31T01:50:27Z,4870000,,,0,,C. Metu personal FOUL (1 PF) (Porter Jr. 2 FT),"[1629002, 1629645]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,200834.0,1.0,0.0,Porter Jr.,1629645.0,,,,,,,,,,,,,
494,PT02M28.00S,2022-03-31T01:50:36.4Z,3,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,92,102,2022-03-31T01:50:36Z,4890000,,,0,,K. Porter Jr. Free Throw 1 of 2 (22 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
495,PT02M28.00S,2022-03-31T01:50:48.8Z,3,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,93,102,2022-03-31T01:50:48Z,4900000,,,0,,K. Porter Jr. Free Throw 2 of 2 (23 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
496,PT02M17.00S,2022-03-31T01:51:02.0Z,3,REGULAR,turnover,bad pass,[],1630558,,,1610612758,93,102,2022-03-31T01:51:08Z,4910000,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1630558, 1630528]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,1.0,Christopher,1630528.0,
497,PT02M17.00S,2022-03-31T01:51:02.0Z,3,REGULAR,steal,,[],1630528,,,1610612745,93,102,2022-03-31T01:51:04Z,4920000,,,0,,J. Christopher STEAL (3 STL),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M13.00S,2022-03-31T01:51:05.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630231,5.863994743758213,51.71568627450981,1610612745,95,102,2022-03-31T01:51:13Z,4930000,-9.0,3.0,1,left,K. Martin Jr. alley-oop DUNK (8 PTS) (K. Porter Jr. 9 AST),"[1630231, 1629645]",1610612745.0,HOU,alley-oop,,,Martin Jr.,K. Martin Jr.,,,,,0.9,Made,8.0,,,,,,K. Porter Jr.,1629645.0,9.0,,,,,,,,,,
500,PT01M51.00S,2022-03-31T01:51:28.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629002,92.72339027595268,45.83333333333333,1610612758,95,104,2022-03-31T01:51:34Z,4950000,-21.0,16.0,1,right,C. Metu driving Layup (9 PTS),[1629002],1610612758.0,SAC,driving,,,Metu,C. Metu,,,,,2.62,Made,9.0,,,,,,,,,,,,,,,,,,
501,PT01M39.00S,2022-03-31T01:51:40.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630224,5.995400788436268,50.98039215686274,1610612745,97,104,2022-03-31T01:51:44Z,4960000,-5.0,4.0,1,left,J. Green cutting DUNK (29 PTS) (B. Fernando 1 AST),"[1630224, 1628981]",1610612745.0,HOU,cutting,,,Green,J. Green,,,,,0.63,Made,29.0,,,,,,B. Fernando,1628981.0,1.0,,,,,,,,,,
503,PT01M21.00S,2022-03-31T01:51:57.8Z,3,REGULAR,2pt,Jump Shot,[],1630558,74.45795006570303,45.09803921568628,1610612758,97,104,2022-03-31T01:52:02Z,4980000,-25.0,188.0,1,right,MISS D. Mitchell 18' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,18.92,Missed,,,,,,,,,,,,,,,,,,,
504,PT01M18.00S,2022-03-31T01:52:00.8Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,97,104,2022-03-31T01:52:02Z,4990000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:6),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,503.0,7.0,6.0,1.0,,,,,,
505,PT01M09.00S,2022-03-31T01:52:10.5Z,3,REGULAR,3pt,Jump Shot,[],1630231,32.14520367936925,49.01960784313725,1610612745,97,104,2022-03-31T01:52:15Z,5000000,5.0,250.0,1,left,MISS K. Martin Jr. 24' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,,
506,PT01M06.00S,2022-03-31T01:52:12.3Z,3,REGULAR,rebound,offensive,[],1630528,,,1610612745,97,104,2022-03-31T01:52:12Z,5010000,,,0,,J. Christopher REBOUND (Off:3 Def:0),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,505.0,3.0,0.0,3.0,,,,,,
507,PT01M03.00S,2022-03-31T01:52:15.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628981,7.440867279894875,49.26470588235294,1610612745,99,104,2022-03-31T01:52:21Z,5020000,4.0,17.0,1,left,B. Fernando DUNK (15 PTS) (K. Porter Jr. 10 AST),"[1628981, 1629645]",1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,1.78,Made,15.0,,,,,,K. Porter Jr.,1629645.0,10.0,,,,,,,,,,
509,PT00M54.20S,2022-03-31T01:52:26.7Z,3,REGULAR,2pt,Jump Shot,[],1629002,92.46057818659659,65.93137254901961,1610612758,99,104,2022-03-31T01:52:47Z,5040000,80.0,18.0,1,right,MISS C. Metu 8' floating Shot,[1629002],1610612758.0,SAC,floating,,,Metu,C. Metu,,,,,8.18,Missed,,,,,,,,,,,,,,,,,,,
510,PT00M53.90S,2022-03-31T01:52:27.0Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,99,104,2022-03-31T01:52:47Z,5050000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:7),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,509.0,8.0,7.0,1.0,,,,,,
511,PT00M30.40S,2022-03-31T01:52:53.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612745,99,104,2022-03-31T01:53:11Z,5060000,,,0,,D. DiVincenzo personal FOUL (2 PF) (Fernando 2 FT),"[1628978, 1628981]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,1628159.0,2.0,0.0,Fernando,1628981.0,,,,,,,,,,,,,
513,PT00M30.40S,2022-03-31T01:53:26.2Z,3,REGULAR,freethrow,1 of 2,[],1628981,,,1610612745,100,104,2022-03-31T01:53:26Z,5080000,,,0,,B. Fernando Free Throw 1 of 2 (16 PTS),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
514,PT00M30.40S,2022-03-31T01:53:28.0Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,100,104,2022-03-31T01:53:39Z,5090000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT00M30.40S,2022-03-31T01:53:28.0Z,3,REGULAR,substitution,out,[],1630558,,,1610612745,100,104,2022-03-31T01:53:39Z,5100000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M30.40S,2022-03-31T01:53:28.0Z,3,REGULAR,substitution,in,[],1630227,,,1610612745,100,104,2022-03-31T01:53:39Z,5110000,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT00M30.40S,2022-03-31T01:53:28.0Z,3,REGULAR,substitution,in,[],1628367,,,1610612745,100,104,2022-03-31T01:53:39Z,5120000,,,0,,SUB in: J. Jackson,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT00M30.40S,2022-03-31T01:53:53.1Z,3,REGULAR,freethrow,2 of 2,[],1628981,,,1610612745,101,104,2022-03-31T01:53:53Z,5130000,,,0,,B. Fernando Free Throw 2 of 2 (17 PTS),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
519,PT00M15.30S,2022-03-31T01:54:10.6Z,3,REGULAR,turnover,lost ball,[],1628978,,,1610612758,101,104,2022-03-31T01:54:16Z,5140000,,,0,,D. DiVincenzo lost ball TURNOVER (3 TO),"[1628978, 1630528]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,3.0,Christopher,1630528.0,
520,PT00M15.30S,2022-03-31T01:54:10.6Z,3,REGULAR,steal,,[],1630528,,,1610612745,101,104,2022-03-31T01:55:01Z,5150000,,,0,,J. Christopher STEAL (4 STL),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT00M12.70S,2022-03-31T01:54:14.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629645,6.783837056504599,49.26470588235294,1610612745,103,104,2022-03-31T01:54:21Z,5160000,4.0,11.0,1,left,K. Porter Jr. running Layup (25 PTS) (B. Fernando 2 AST),"[1629645, 1628981]",1610612745.0,HOU,running,,,Porter Jr.,K. Porter Jr.,,,,,1.19,Made,25.0,,,,,,B. Fernando,1628981.0,2.0,,,,,,,,,,
522,PT00M02.40S,2022-03-31T01:54:28.4Z,3,REGULAR,3pt,Jump Shot,[],1626168,75.1149802890933,87.00980392156863,1610612758,103,104,2022-03-31T01:54:44Z,5170000,185.0,181.0,1,right,MISS T. Lyles 25' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,,
523,PT00M01.20S,2022-03-31T01:54:29.6Z,3,REGULAR,rebound,defensive,[],1630227,,,1610612745,103,104,2022-03-31T01:55:58Z,5180000,,,0,,D. Nix REBOUND (Off:0 Def:1),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,522.0,1.0,1.0,0.0,,,,,,
526,PT00M00.00S,2022-03-31T01:54:35.1Z,3,REGULAR,3pt,Jump Shot,[],1630227,29.45137976346912,67.4249387254902,1610612745,103,104,2022-03-31T01:58:01Z,5185000,-87.0,224.0,1,left,MISS D. Nix 24' 3PT,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,24.06,Missed,,,,,,,,,,,,,,,,,,,
527,PT00M00.00S,2022-03-31T01:54:35.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,103,104,2022-03-31T01:58:01Z,5187500,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,526.0,,,,,,,,,
524,PT00M00.00S,2022-03-31T01:54:41.8Z,3,REGULAR,period,end,[],0,,,1610612745,103,104,2022-03-31T01:54:41Z,5190000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2022-03-31T01:56:44.5Z,4,REGULAR,substitution,out,['startperiod'],1629002,,,1610612745,103,104,2022-03-31T01:57:12Z,5200000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2022-03-31T01:56:44.5Z,4,REGULAR,substitution,out,['startperiod'],1626168,,,1610612745,103,104,2022-03-31T01:57:12Z,5210000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2022-03-31T01:56:44.5Z,4,REGULAR,substitution,in,['startperiod'],1627745,,,1610612745,103,104,2022-03-31T01:57:12Z,5220000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2022-03-31T01:56:44.5Z,4,REGULAR,substitution,in,['startperiod'],203084,,,1610612745,103,104,2022-03-31T01:57:12Z,5230000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-03-31T01:57:20.0Z,4,REGULAR,period,start,[],0,,,1610612745,103,104,2022-03-31T01:57:20Z,5240000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M50.00S,2022-03-31T01:57:29.8Z,4,REGULAR,3pt,Jump Shot,[],1630528,29.122864651773984,26.225490196078432,1610612745,103,104,2022-03-31T01:57:33Z,5250000,119.0,221.0,1,left,MISS J. Christopher 25' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,,
534,PT11M47.00S,2022-03-31T01:57:32.8Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612758,103,104,2022-03-31T01:57:33Z,5260000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:4),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,533.0,5.0,4.0,1.0,,,,,,
535,PT11M22.00S,2022-03-31T01:57:56.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203087,88.78120893561103,42.40196078431372,1610612758,103,104,2022-03-31T01:58:06Z,5270000,-38.0,53.0,1,right,MISS J. Lamb 6' Jump Shot,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,6.52,Missed,,,,,,,,,,,,,,,,,,,
536,PT11M20.00S,2022-03-31T01:57:58.5Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612745,103,104,2022-03-31T01:58:06Z,5280000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:8),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,535.0,9.0,8.0,1.0,,,,,,
