actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
89,PT05M22.00S,2023-04-06T23:29:04.2Z,1,REGULAR,3pt,Jump Shot,[],1630591,31.35676741130092,27.205882352941174,1610612753,23,15,2023-04-06T23:29:12Z,870000,False,114.0,242.0,1,left,MISS J. Suggs 26' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,26.78,Missed,,,,,,,,,,,,,,
90,PT05M16.00S,2023-04-06T23:29:10.2Z,1,REGULAR,rebound,defensive,[],201980,,,1610612739,23,15,2023-04-06T23:29:12Z,880000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[201980],1610612739.0,CLE,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,
91,PT05M12.00S,2023-04-06T23:29:14.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626224,92.46057818659659,54.65686274509803,1610612739,23,15,2023-04-06T23:29:24Z,890000,False,23.0,18.0,1,right,MISS C. Osman running Layup,[1626224],1610612739.0,CLE,running,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,,2.97,Missed,,,,,,,,,,,,,,
92,PT05M08.00S,2023-04-06T23:29:18.7Z,1,REGULAR,rebound,defensive,[],1629643,,,1610612753,23,15,2023-04-06T23:31:29Z,900000,False,,,0,,C. Okeke REBOUND (Off:1 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,,,,,,,91.0,3.0,2.0,1.0,,,,,,,,,,
95,PT05M03.00S,2023-04-06T23:29:22.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631216,5.075558475689881,51.9607843137255,1610612753,25,15,2023-04-06T23:32:41Z,930000,False,-10.0,-5.0,1,left,C. Houstan reverse Layup (5 PTS) (C. Okeke 2 AST),"[1631216, 1629643]",1610612753.0,ORL,reverse,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,,,,,1.09,Made,,,,,5.0,,,,,C. Okeke,1629643.0,2.0,,
97,PT04M48.00S,2023-04-06T23:29:39.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1626224,91.80354796320631,47.549019607843135,1610612739,25,17,2023-04-06T23:30:01Z,950000,False,-12.0,25.0,1,right,C. Osman driving reverse Layup (7 PTS),[1626224],1610612739.0,CLE,driving reverse,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,,2.74,Made,,,,,7.0,,,,,,,,,
99,PT04M48.00S,2023-04-06T23:29:47.0Z,1,REGULAR,violation,defensive goaltending,[],1629643,,,1610612739,25,17,2023-04-06T23:30:01Z,970000,False,,,0,,C. Okeke defensive goaltending VIOLATION,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,200834.0,,,,,,,,,,,,,,,,
100,PT04M45.00S,2023-04-06T23:30:04.1Z,1,REGULAR,foul,personal,[],203526,,,1610612753,25,17,2023-04-06T23:30:12Z,980000,False,,,0,,R. Neto personal FOUL (1 PF),"[203526, 1630591]",1610612739.0,CLE,,,,Neto,R. Neto,,,,,Mid-Range,16-24 Center,,,,200834.0,,,,,,,,1.0,0.0,Suggs,1630591.0,,,,,
102,PT04M45.00S,2023-04-06T23:30:11.3Z,1,REGULAR,substitution,out,[],1631216,,,1610612753,25,17,2023-04-06T23:30:32Z,1000000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M45.00S,2023-04-06T23:30:11.3Z,1,REGULAR,substitution,out,[],1629626,,,1610612753,25,17,2023-04-06T23:30:32Z,1010000,False,,,0,,SUB out: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M45.00S,2023-04-06T23:30:11.3Z,1,REGULAR,substitution,out,[],1626224,,,1610612753,25,17,2023-04-06T23:30:32Z,1020000,False,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M45.00S,2023-04-06T23:30:11.3Z,1,REGULAR,substitution,out,[],1629731,,,1610612753,25,17,2023-04-06T23:30:32Z,1030000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M45.00S,2023-04-06T23:30:11.3Z,1,REGULAR,substitution,in,[],1630206,,,1610612753,25,17,2023-04-06T23:30:32Z,1040000,False,,,0,,SUB in: J. Scrubb,[1630206],1610612753.0,ORL,,,,Scrubb,J. Scrubb,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M45.00S,2023-04-06T23:30:11.3Z,1,REGULAR,substitution,in,[],1630284,,,1610612753,25,17,2023-04-06T23:30:32Z,1050000,False,,,0,,SUB in: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M45.00S,2023-04-06T23:30:11.3Z,1,REGULAR,substitution,in,[],1630205,,,1610612753,25,17,2023-04-06T23:30:32Z,1060000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M45.00S,2023-04-06T23:30:11.3Z,1,REGULAR,substitution,in,[],1630600,,,1610612753,25,17,2023-04-06T23:30:32Z,1070000,False,,,0,,SUB in: I. Mobley,[1630600],1610612739.0,CLE,,,,Mobley,I. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M28.00S,2023-04-06T23:31:00.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630284,6.389618922470433,52.450980392156865,1610612753,27,17,2023-04-06T23:31:38Z,1080000,False,-12.0,8.0,1,left,K. Harris driving floating Jump Shot (2 PTS) (J. Suggs 3 AST),"[1630284, 1630591]",1610612753.0,ORL,driving floating,,,Harris,K. Harris,,,,,Restricted Area,0-8 Center,,,,,1.45,Made,,,,,2.0,,,,,J. Suggs,1630591.0,3.0,,
112,PT04M28.00S,2023-04-06T23:31:06.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629603,,,1610612753,27,17,2023-04-06T23:31:15Z,1100000,False,,,0,,M. Diakite shooting personal FOUL (1 PF) (Harris 1 FT),"[1629603, 1630284]",1610612739.0,CLE,shooting,,,Diakite,M. Diakite,,,,,Restricted Area,0-8 Center,,,,202901.0,,,,,,,,1.0,0.0,Harris,1630284.0,,,,,
114,PT04M28.00S,2023-04-06T23:31:30.0Z,1,REGULAR,freethrow,1 of 1,[],1630284,,,1610612753,28,17,2023-04-06T23:31:30Z,1120000,False,,,0,,K. Harris Free Throw 1 of 1 (3 PTS),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,
115,PT04M17.00S,2023-04-06T23:31:43.9Z,1,REGULAR,foul,personal,['2freethrow'],1629643,,,1610612739,28,17,2023-04-06T23:31:57Z,1130000,False,,,0,,C. Okeke shooting personal FOUL (3 PF) (Diakite 2 FT),"[1629643, 1629603]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,In The Paint (Non-RA),0-8 Center,,,,202901.0,,,,,,,,3.0,0.0,Diakite,1629603.0,,,,,
117,PT04M17.00S,2023-04-06T23:32:11.6Z,1,REGULAR,freethrow,1 of 2,[],1629603,,,1610612739,28,18,2023-04-06T23:32:11Z,1150000,False,,,0,,M. Diakite Free Throw 1 of 2 (1 PTS),[1629603],1610612739.0,CLE,,,,Diakite,M. Diakite,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,
118,PT04M17.00S,2023-04-06T23:32:12.4Z,1,REGULAR,substitution,out,[],1629643,,,1610612739,28,18,2023-04-06T23:32:28Z,1160000,False,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M17.00S,2023-04-06T23:32:12.4Z,1,REGULAR,substitution,out,[],1630591,,,1610612739,28,18,2023-04-06T23:32:28Z,1170000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M17.00S,2023-04-06T23:32:12.4Z,1,REGULAR,substitution,in,[],1629678,,,1610612739,28,18,2023-04-06T23:32:28Z,1180000,False,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT04M17.00S,2023-04-06T23:32:12.4Z,1,REGULAR,substitution,in,[],203487,,,1610612739,28,18,2023-04-06T23:32:28Z,1190000,False,,,0,,SUB in: M. Carter-Williams,[203487],1610612753.0,ORL,,,,Carter-Williams,M. Carter-Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT04M17.00S,2023-04-06T23:32:33.5Z,1,REGULAR,freethrow,2 of 2,[],1629603,,,1610612739,28,19,2023-04-06T23:32:33Z,1200000,False,,,0,,M. Diakite Free Throw 2 of 2 (2 PTS),[1629603],1610612739.0,CLE,,,,Diakite,M. Diakite,,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,
123,PT03M55.00S,2023-04-06T23:32:56.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630284,5.863994743758213,56.61764705882353,1610612753,30,19,2023-04-06T23:33:03Z,1210000,False,-33.0,3.0,1,left,K. Harris driving Layup (5 PTS),[1630284],1610612753.0,ORL,driving,,,Harris,K. Harris,,,,,Restricted Area,0-8 Center,,,,,3.32,Made,,,,,5.0,,,,,,,,,
124,PT03M37.00S,2023-04-06T23:33:14.7Z,1,REGULAR,3pt,Jump Shot,[],1629603,69.33311432325887,73.52941176470588,1610612739,30,22,2023-04-06T23:33:19Z,1220000,False,118.0,236.0,1,right,M. Diakite 26' 3PT  (5 PTS) (I. Mobley 1 AST),"[1629603, 1630600]",1610612739.0,CLE,,,,Diakite,M. Diakite,,,,,Above the Break 3,24+ Right Center,,,,,26.35,Made,,,,,5.0,,,,,I. Mobley,1630600.0,1.0,,
126,PT03M17.00S,2023-04-06T23:33:34.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629678,5.469776609724048,52.450980392156865,1610612753,32,22,2023-04-06T23:33:40Z,1240000,False,-12.0,-1.0,1,left,A. Schofield driving Layup (2 PTS) (M. Carter-Williams 1 AST),"[1629678, 203487]",1610612753.0,ORL,driving,,,Schofield,A. Schofield,,,,,Restricted Area,0-8 Center,,,,,1.23,Made,,,,,2.0,,,,,M. Carter-Williams,203487.0,1.0,,
128,PT03M05.00S,2023-04-06T23:33:46.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201980,79.97700394218134,54.65686274509803,1610612739,32,24,2023-04-06T23:33:53Z,1260000,False,23.0,136.0,1,right,D. Green 13' driving floating Jump Shot (7 PTS) (M. Diakite 1 AST),"[201980, 1629603]",1610612739.0,CLE,driving floating,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,13.77,Made,,,,,7.0,,,,,M. Diakite,1629603.0,1.0,,
129,PT03M02.00S,2023-04-06T23:34:01.9Z,1,REGULAR,turnover,out-of-bounds,[],1630284,,,1610612753,32,24,2023-04-06T23:35:10Z,1270000,False,,,0,,K. Harris bad pass out-of-bounds TURNOVER (1 TO),[1630284],1610612753.0,ORL,bad pass,,,Harris,K. Harris,,,,,Mid-Range,8-16 Center,1.0,,,,,,,,,,,,,,,,,,,
130,PT02M58.00S,2023-04-06T23:34:13.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201980,83.919185282523,35.294117647058826,1610612739,32,24,2023-04-06T23:39:12Z,1280000,False,-74.0,99.0,1,right,MISS D. Green 12' driving floating bank Shot,[201980],1610612739.0,CLE,driving floating bank,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,12.31,Missed,,,,,,,,,,,,,,
131,PT02M52.00S,2023-04-06T23:34:19.3Z,1,REGULAR,rebound,offensive,[],1629603,,,1610612739,32,24,2023-04-06T23:34:19Z,1290000,False,,,0,,M. Diakite REBOUND (Off:1 Def:0),[1629603],1610612739.0,CLE,,,,Diakite,M. Diakite,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,130.0,1.0,0.0,1.0,,,,,,,,,,
132,PT02M52.00S,2023-04-06T23:34:19.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629603,94.40999984741211,50.0,1610612739,32,26,2023-04-06T23:34:19Z,1300000,False,0.0,0.0,1,right,M. Diakite tip Layup (7 PTS),[1629603],1610612739.0,CLE,tip,,,Diakite,M. Diakite,,,,,Mid-Range,8-16 Left,,,,,0.0,Made,,,,,7.0,,,,,,,,,
133,PT02M39.00S,2023-04-06T23:34:33.5Z,1,REGULAR,turnover,out-of-bounds,[],1629678,,,1610612753,32,26,2023-04-06T23:35:20Z,1310000,False,,,0,,A. Schofield bad pass out-of-bounds TURNOVER (1 TO),[1629678],1610612753.0,ORL,bad pass,,,Schofield,A. Schofield,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,200834.0,,,,,,,,,,,,,,,,
134,PT02M39.00S,2023-04-06T23:34:46.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,32,26,2023-04-06T23:34:46Z,1320000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M19.00S,2023-04-06T23:37:46.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630600,83.52496714848883,49.754901960784316,1610612739,32,28,2023-04-06T23:37:51Z,1330000,False,-1.0,102.0,1,right,I. Mobley 10' turnaround Hook (2 PTS),[1630600],1610612739.0,CLE,turnaround,,,Mobley,I. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.24,Made,,,,,2.0,,,,,,,,,
136,PT02M06.00S,2023-04-06T23:37:58.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630206,5.863994743758213,54.90196078431373,1610612753,32,28,2023-04-06T23:38:06Z,1340000,False,-25.0,3.0,1,left,MISS J. Scrubb driving Layup - blocked,"[1630206, 1630600]",1610612753.0,ORL,driving,,,Scrubb,J. Scrubb,,,,,Restricted Area,0-8 Center,,,,,2.46,Missed,,,,,,,,,,,,,Mobley,1630600.0
361,PT02M06.00S,2023-04-06T23:37:58.6Z,1,REGULAR,block,,[],1630600,,,1610612753,32,28,2023-04-07T00:30:06Z,1345000,False,,,0,,I. Mobley BLOCK (1 BLK),[1630600],1610612739.0,CLE,,,,Mobley,I. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
137,PT02M03.00S,2023-04-06T23:38:01.6Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,32,28,2023-04-06T23:38:06Z,1350000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,136.0,1.0,0.0,1.0,,,,,,,,,,
138,PT02M02.00S,2023-04-06T23:38:02.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,7.178055190538765,48.529411764705884,1610612753,34,28,2023-04-06T23:38:11Z,1360000,False,7.0,15.0,1,left,G. Bitadze putback Layup (2 PTS),[1629048],1610612753.0,ORL,putback,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,1.67,Made,,,,,2.0,,,,,,,,,
139,PT01M52.00S,2023-04-06T23:38:13.0Z,1,REGULAR,3pt,Jump Shot,[],201980,89.70105124835742,96.56862745098039,1610612739,34,28,2023-04-06T23:41:32Z,1370000,False,233.0,44.0,1,right,MISS D. Green pullup 3PT,[201980],1610612739.0,CLE,pullup,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,,23.7,Missed,,,,,,,,,,,,,,
140,PT01M48.00S,2023-04-06T23:38:17.0Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,34,28,2023-04-06T23:38:18Z,1380000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Right Corner 3,24+ Right,,,,,,,139.0,2.0,1.0,1.0,,,,,,,,,,
141,PT01M43.00S,2023-04-06T23:38:21.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203487,9.674770039421814,39.705882352941174,1610612753,34,28,2023-04-06T23:42:15Z,1390000,False,51.0,38.0,1,left,MISS M. Carter-Williams 6' running Layup,[203487],1610612753.0,ORL,running,,,Carter-Williams,M. Carter-Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.42,Missed,,,,,,,,,,,,,,
142,PT01M41.00S,2023-04-06T23:38:23.6Z,1,REGULAR,rebound,defensive,[],201980,,,1610612739,34,28,2023-04-06T23:38:33Z,1400000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[201980],1610612739.0,CLE,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,141.0,2.0,2.0,0.0,,,,,,,,,,
143,PT01M33.00S,2023-04-06T23:38:32.1Z,1,REGULAR,turnover,lost ball,[],1629603,,,1610612739,34,28,2023-04-06T23:38:38Z,1410000,False,,,0,,M. Diakite lost ball TURNOVER (1 TO),"[1629603, 1630206]",1610612739.0,CLE,,,,Diakite,M. Diakite,,,,,In The Paint (Non-RA),0-8 Center,1.0,Scrubb,1630206.0,,,,,,,,,,,,,,,,,
144,PT01M33.00S,2023-04-06T23:38:32.1Z,1,REGULAR,steal,,[],1630206,,,1610612753,34,28,2023-04-07T00:30:41Z,1420000,False,,,0,,J. Scrubb STEAL (1 STL),[1630206],1610612753.0,ORL,,,,Scrubb,J. Scrubb,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
145,PT01M28.00S,2023-04-06T23:38:37.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629678,12.565703022339028,4.411764705882353,1610612753,37,28,2023-04-06T23:43:34Z,1430000,False,228.0,66.0,1,left,A. Schofield 3PT running (5 PTS) (M. Carter-Williams 2 AST),"[1629678, 203487]",1610612753.0,ORL,running,,,Schofield,A. Schofield,,,,,Right Corner 3,24+ Right,,,,,23.72,Made,,,,,5.0,,,,,M. Carter-Williams,203487.0,2.0,,
147,PT01M12.00S,2023-04-06T23:38:53.4Z,1,REGULAR,2pt,Jump Shot,[],203526,78.53153745072274,76.22549019607843,1610612739,37,30,2023-04-06T23:43:48Z,1450000,False,131.0,149.0,1,right,R. Neto 19' pullup Jump Shot (2 PTS),[203526],1610612739.0,CLE,pullup,,,Neto,R. Neto,,,,,Mid-Range,16-24 Right Center,,,,,19.87,Made,,,,,2.0,,,,,,,,,
148,PT00M53.10S,2023-04-06T23:39:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630284,6.258212877792378,47.549019607843135,1610612753,39,30,2023-04-06T23:39:21Z,1460000,False,12.0,6.0,1,left,K. Harris cutting Layup (7 PTS) (A. Schofield 1 AST),"[1630284, 1629678]",1610612753.0,ORL,cutting,,,Harris,K. Harris,,,,,Restricted Area,0-8 Center,,,,,1.38,Made,,,,,7.0,,,,,A. Schofield,1629678.0,1.0,,
150,PT00M43.90S,2023-04-06T23:39:24.3Z,1,REGULAR,3pt,Jump Shot,[],201980,91.80354796320631,4.166666666666666,1610612739,39,33,2023-04-06T23:39:31Z,1480000,False,-229.0,25.0,1,right,D. Green 3PT  (10 PTS) (R. Neto 3 AST),"[201980, 203526]",1610612739.0,CLE,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,,,23.05,Made,,,,,10.0,,,,,R. Neto,203526.0,3.0,,
152,PT00M31.70S,2023-04-06T23:39:41.6Z,1,REGULAR,turnover,out-of-bounds,[],1629048,,,1610612753,39,33,2023-04-06T23:40:06Z,1500000,False,,,0,,G. Bitadze lost ball out-of-bounds TURNOVER (1 TO),[1629048],1610612753.0,ORL,lost ball,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,1.0,,,1155.0,,,,,,,,,,,,,,,,
154,PT00M19.10S,2023-04-06T23:40:00.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201980,92.59198423127464,96.32352941176471,1610612739,39,33,2023-04-06T23:40:11Z,1520000,False,232.0,17.0,1,right,MISS D. Green 3PT,[201980],1610612739.0,CLE,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,,23.22,Missed,,,,,,,,,,,,,,
155,PT00M13.50S,2023-04-06T23:40:06.4Z,1,REGULAR,rebound,defensive,[],1630206,,,1610612753,39,33,2023-04-06T23:40:06Z,1530000,False,,,0,,J. Scrubb REBOUND (Off:0 Def:1),[1630206],1610612753.0,ORL,,,,Scrubb,J. Scrubb,,,,,Right Corner 3,24+ Right,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,,,
156,PT00M00.20S,2023-04-06T23:40:19.7Z,1,REGULAR,3pt,Jump Shot,[],1630206,8.492115637319317,4.166666666666666,1610612753,42,33,2023-04-06T23:40:25Z,1540000,False,229.0,27.0,1,left,J. Scrubb 3PT  (3 PTS) (M. Carter-Williams 3 AST),"[1630206, 203487]",1610612753.0,ORL,,,,Scrubb,J. Scrubb,,,,,Right Corner 3,24+ Right,,,,,23.08,Made,,,,,3.0,,,,,M. Carter-Williams,203487.0,3.0,,
158,PT00M00.00S,2023-04-06T23:40:23.4Z,1,REGULAR,period,end,[],0,,,1610612739,42,33,2023-04-06T23:40:23Z,1560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-04-06T23:42:37.1Z,2,REGULAR,substitution,out,['startperiod'],1630205,,,1610612739,42,33,2023-04-06T23:43:00Z,1570000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-04-06T23:42:37.1Z,2,REGULAR,substitution,out,['startperiod'],201980,,,1610612739,42,33,2023-04-06T23:43:00Z,1580000,False,,,0,,SUB out: D. Green,[201980],1610612739.0,CLE,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-04-06T23:42:37.1Z,2,REGULAR,substitution,in,['startperiod'],1629731,,,1610612739,42,33,2023-04-06T23:43:00Z,1590000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-04-06T23:42:37.1Z,2,REGULAR,substitution,in,['startperiod'],1630241,,,1610612739,42,33,2023-04-06T23:43:00Z,1600000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-04-06T23:43:07.7Z,2,REGULAR,period,start,[],0,,,1610612753,42,33,2023-04-06T23:43:07Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M43.00S,2023-04-06T23:43:23.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,5.206964520367937,49.01960784313725,1610612753,44,33,2023-04-06T23:43:28Z,1620000,False,5.0,-4.0,1,left,G. Bitadze driving Layup (4 PTS),[1629048],1610612753.0,ORL,driving,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,0.61,Made,,,,,4.0,,,,,,,,,
166,PT11M21.00S,2023-04-06T23:43:46.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630600,91.40932982917214,36.27450980392157,1610612739,44,33,2023-04-06T23:47:20Z,1630000,False,-69.0,28.0,1,right,MISS I. Mobley 7' driving Layup - blocked,"[1630600, 203487]",1610612739.0,CLE,driving,,,Mobley,I. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.42,Missed,,,,,,,,,,,,,Carter-Williams,203487.0
167,PT11M21.00S,2023-04-06T23:43:46.4Z,2,REGULAR,block,,[],203487,,,1610612739,44,33,2023-04-06T23:43:48Z,1640000,False,,,0,,M. Carter-Williams BLOCK (1 BLK),[203487],1610612753.0,ORL,,,,Carter-Williams,M. Carter-Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
168,PT11M21.00S,2023-04-06T23:43:46.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,44,33,2023-04-06T23:44:00Z,1650000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,166.0,,,,,,,,,,,,,
170,PT11M15.00S,2023-04-06T23:44:10.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630241,69.99014454664915,19.362745098039216,1610612739,44,33,2023-04-06T23:49:30Z,1670000,False,-153.0,230.0,1,right,MISS S. Merrill 27' pullup 3PT,[1630241],1610612739.0,CLE,pullup,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,27.6,Missed,,,,,,,,,,,,,,
171,PT11M13.00S,2023-04-06T23:44:13.5Z,2,REGULAR,rebound,offensive,[],1629731,,,1610612739,44,33,2023-04-06T23:44:13Z,1680000,False,,,0,,D. Wade REBOUND (Off:1 Def:0),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,,170.0,1.0,0.0,1.0,,,,,,,,,,
172,PT11M10.00S,2023-04-06T23:44:16.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629603,83.52496714848883,57.35294117647059,1610612739,44,35,2023-04-06T23:44:22Z,1690000,False,37.0,102.0,1,right,M. Diakite 10' turnaround Hook (9 PTS) (D. Wade 1 AST),"[1629603, 1629731]",1610612739.0,CLE,turnaround,,,Diakite,M. Diakite,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.88,Made,,,,,9.0,,,,,D. Wade,1629731.0,1.0,,
173,PT10M49.00S,2023-04-06T23:44:36.6Z,2,REGULAR,3pt,Jump Shot,[],1630284,32.14520367936925,40.19607843137255,1610612753,44,35,2023-04-06T23:50:18Z,1700000,False,49.0,250.0,1,left,MISS K. Harris 25' pullup 3PT,[1630284],1610612753.0,ORL,pullup,,,Harris,K. Harris,,,,,Above the Break 3,24+ Center,,,,,25.45,Missed,,,,,,,,,,,,,,
