actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
81,PT05M05.00S,2023-03-23T23:23:34.2Z,1,REGULAR,3pt,Jump Shot,[],203914,5.995400788436268,95.58823529411765,1610612753,12,12,2023-03-23T23:23:39Z,800000,False,-228.0,4.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
82,PT05M04.00S,2023-03-23T23:23:35.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,12,12,2023-03-23T23:23:39Z,810000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Left Corner 3,24+ Left,,,,,81.0,,,,,,,,,,,,,,,
84,PT05M04.00S,2023-03-23T23:23:41.5Z,1,REGULAR,substitution,out,[],1630532,,,1610612752,12,12,2023-03-23T23:23:57Z,830000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M04.00S,2023-03-23T23:23:41.5Z,1,REGULAR,substitution,out,[],203914,,,1610612752,12,12,2023-03-23T23:23:57Z,840000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M04.00S,2023-03-23T23:23:41.5Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,12,12,2023-03-23T23:23:57Z,850000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M04.00S,2023-03-23T23:23:41.5Z,1,REGULAR,substitution,in,[],1630175,,,1610612752,12,12,2023-03-23T23:23:57Z,860000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M04.00S,2023-03-23T23:23:41.5Z,1,REGULAR,substitution,in,[],1631216,,,1610612752,12,12,2023-03-23T23:23:57Z,870000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M04.00S,2023-03-23T23:23:41.5Z,1,REGULAR,substitution,in,[],1628392,,,1610612752,12,12,2023-03-23T23:23:57Z,880000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M53.00S,2023-03-23T23:24:05.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,86.81011826544021,56.127450980392155,1610612752,12,12,2023-03-23T23:37:19Z,890000,False,31.0,71.0,1,right,MISS I. Quickley 7' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,7.78,Missed,,,,,,,,,,,,,,,,,,
91,PT04M50.00S,2023-03-23T23:24:08.5Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,12,12,2023-03-23T23:39:31Z,900000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,90.0,1.0,0.0,1.0,,,,,,,,,,,,
92,PT04M45.00S,2023-03-23T23:24:17.6Z,1,REGULAR,foul,personal,['2freethrow'],1628365,,,1610612752,12,12,2023-03-23T23:24:35Z,910000,False,,,0,,M. Fultz shooting personal FOUL (1 PF) (Barrett 2 FT),"[1628365, 1629628]",1610612753.0,ORL,shooting,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Barrett,1629628.0
94,PT04M45.00S,2023-03-23T23:24:38.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629628,,,1610612752,12,12,2023-03-23T23:24:38Z,930000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
95,PT04M45.00S,2023-03-23T23:24:38.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,12,12,2023-03-23T23:24:38Z,940000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,
96,PT04M45.00S,2023-03-23T23:24:53.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629628,,,1610612752,12,13,2023-03-23T23:24:53Z,950000,False,,,0,,R. Barrett Free Throw 2 of 2 (4 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
97,PT04M32.00S,2023-03-23T23:25:09.6Z,1,REGULAR,turnover,bad pass,[],1631216,,,1610612753,12,13,2023-03-23T23:25:15Z,960000,False,,,0,,C. Houstan bad pass TURNOVER (1 TO),"[1631216, 1630193]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1.0,Quickley,1630193.0,,,,,,,,,
98,PT04M32.00S,2023-03-23T23:25:09.6Z,1,REGULAR,steal,,[],1630193,,,1610612752,12,13,2023-03-23T23:25:12Z,970000,False,,,0,,I. Quickley STEAL (2 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
99,PT04M30.00S,2023-03-23T23:25:15.2Z,1,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612752,12,13,2023-03-23T23:25:27Z,980000,False,,,0,,C. Anthony shooting personal FOUL (1 PF) (Quickley 2 FT),"[1630175, 1630193]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Quickley,1630193.0
101,PT04M30.00S,2023-03-23T23:25:44.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630193,,,1610612752,12,13,2023-03-23T23:25:44Z,1000000,False,,,0,,MISS I. Quickley Free Throw 1 of 2,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
102,PT04M30.00S,2023-03-23T23:25:44.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,12,13,2023-03-23T23:25:44Z,1010000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,101.0,,,,,,,,,,,,,,,
103,PT04M30.00S,2023-03-23T23:25:49.5Z,1,REGULAR,substitution,out,[],1629628,,,1610612752,12,13,2023-03-23T23:25:56Z,1020000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M30.00S,2023-03-23T23:25:49.5Z,1,REGULAR,substitution,in,[],1628404,,,1610612752,12,13,2023-03-23T23:25:56Z,1030000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M30.00S,2023-03-23T23:26:07.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630193,,,1610612752,12,14,2023-03-23T23:26:07Z,1040000,False,,,0,,I. Quickley Free Throw 2 of 2 (1 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
106,PT04M17.00S,2023-03-23T23:26:23.9Z,1,REGULAR,3pt,Jump Shot,[],1631094,33.85348226018397,49.50980392156863,1610612753,12,14,2023-03-23T23:26:31Z,1050000,False,2.0,266.0,1,left,MISS P. Banchero 26' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,26.57,Missed,,,,,,,,,,,,,,,,,,
107,PT04M12.00S,2023-03-23T23:26:28.9Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,12,14,2023-03-23T23:26:31Z,1060000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,
108,PT04M07.00S,2023-03-23T23:26:33.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203944,91.40932982917214,51.71568627450981,1610612752,12,14,2023-03-23T23:40:20Z,1070000,False,9.0,28.0,1,right,MISS J. Randle running Layup,[203944],1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,,,
109,PT04M00.00S,2023-03-23T23:26:40.6Z,1,REGULAR,rebound,offensive,[],1629656,,,1610612752,12,14,2023-03-23T23:40:20Z,1080000,False,,,0,,Q. Grimes REBOUND (Off:2 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,108.0,3.0,1.0,2.0,,,,,,,,,,,,
110,PT04M00.00S,2023-03-23T23:26:40.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629656,94.40999984741211,50.0,1610612752,12,16,2023-03-23T23:26:45Z,1090000,False,0.0,0.0,1,right,Q. Grimes putback Layup (8 PTS),[1629656],1610612752.0,NYK,putback,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,8.0,,,,,,,,
112,PT03M58.00S,2023-03-23T23:26:55.1Z,1,REGULAR,substitution,out,[],1630193,,,1610612753,12,16,2023-03-23T23:27:00Z,1110000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M58.00S,2023-03-23T23:26:55.1Z,1,REGULAR,substitution,in,[],1630540,,,1610612753,12,16,2023-03-23T23:27:00Z,1120000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M55.00S,2023-03-23T23:27:08.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,6.652431011826544,51.71568627450981,1610612753,14,16,2023-03-23T23:27:14Z,1130000,False,-9.0,10.0,1,left,W. Carter Jr. cutting Layup (2 PTS) (P. Banchero 1 AST),"[1628976, 1631094]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,,,,,,2.0,P. Banchero,1631094.0,1.0,,,,,
116,PT03M55.00S,2023-03-23T23:27:12.8Z,1,REGULAR,foul,personal,['1freethrow'],1628404,,,1610612753,14,16,2023-03-23T23:27:23Z,1150000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Carter Jr. 1 FT),"[1628404, 1628976]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Carter Jr.,1628976.0
118,PT03M55.00S,2023-03-23T23:27:35.8Z,1,REGULAR,freethrow,1 of 1,[],1628976,,,1610612753,14,16,2023-03-23T23:27:39Z,1170000,False,,,0,,MISS W. Carter Jr. Free Throw 1 of 1,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
119,PT03M52.00S,2023-03-23T23:27:38.8Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,14,16,2023-03-23T23:27:39Z,1180000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,118.0,2.0,2.0,0.0,,,,,,,,,,,,
120,PT03M37.00S,2023-03-23T23:27:53.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,84.70762155059133,55.14705882352941,1610612752,14,16,2023-03-23T23:41:53Z,1190000,False,26.0,91.0,1,right,MISS J. Randle 9' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,9.48,Missed,,,,,,,,,,,,,,,,,,
121,PT03M34.00S,2023-03-23T23:27:56.8Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,14,16,2023-03-23T23:27:57Z,1200000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,120.0,2.0,2.0,0.0,,,,,,,,,,,,
122,PT03M27.00S,2023-03-23T23:28:03.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,6.915243101182654,52.20588235294118,1610612753,16,16,2023-03-23T23:28:08Z,1210000,False,-11.0,13.0,1,left,W. Carter Jr. Layup (4 PTS) (M. Fultz 1 AST),"[1628976, 1628365]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,,,,4.0,M. Fultz,1628365.0,1.0,,,,,
124,PT03M12.00S,2023-03-23T23:28:22.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612752,16,16,2023-03-23T23:28:29Z,1230000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Randle 2 FT),"[1628976, 203944]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Randle,203944.0
126,PT03M12.00S,2023-03-23T23:28:53.5Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,16,16,2023-03-23T23:28:53Z,1250000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
127,PT03M12.00S,2023-03-23T23:28:53.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,16,16,2023-03-23T23:28:53Z,1260000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,
128,PT03M12.00S,2023-03-23T23:28:55.3Z,1,REGULAR,substitution,out,[],1628976,,,1610612752,16,16,2023-03-23T23:29:05Z,1270000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M12.00S,2023-03-23T23:28:55.3Z,1,REGULAR,substitution,in,[],1629021,,,1610612752,16,16,2023-03-23T23:29:05Z,1280000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M12.00S,2023-03-23T23:29:20.2Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,16,17,2023-03-23T23:29:20Z,1290000,False,,,0,,J. Randle Free Throw 2 of 2 (4 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
131,PT02M56.00S,2023-03-23T23:29:38.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,6.521024967148489,49.50980392156863,1610612753,18,17,2023-03-23T23:29:42Z,1300000,False,2.0,9.0,1,left,P. Banchero driving Layup (9 PTS) (M. Wagner 1 AST),"[1631094, 1629021]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,0.91,Made,,,,,,,,,,9.0,M. Wagner,1629021.0,1.0,,,,,
132,PT02M40.00S,2023-03-23T23:29:53.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,92.85479632063075,49.754901960784316,1610612752,18,19,2023-03-23T23:30:01Z,1310000,False,-1.0,15.0,1,right,I. Hartenstein cutting DUNK (2 PTS) (M. McBride 1 AST),"[1628392, 1630540]",1610612752.0,NYK,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,,,2.0,M. McBride,1630540.0,1.0,,,,,
134,PT02M22.00S,2023-03-23T23:30:10.9Z,1,REGULAR,3pt,Jump Shot,[],1630175,21.76412614980289,90.44117647058823,1610612753,18,19,2023-03-23T23:30:16Z,1330000,False,-202.0,152.0,1,left,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
135,PT02M18.00S,2023-03-23T23:30:14.9Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,18,19,2023-03-23T23:30:16Z,1340000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,134.0,3.0,3.0,0.0,,,,,,,,,,,,
136,PT02M03.00S,2023-03-23T23:30:30.6Z,1,REGULAR,3pt,Jump Shot,[],1629656,92.46057818659659,4.901960784313726,1610612752,18,19,2023-03-23T23:30:35Z,1350000,False,-225.0,18.0,1,right,MISS Q. Grimes 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,22.62,Missed,,,,,,,,,,,,,,,,,,
137,PT01M59.00S,2023-03-23T23:30:34.6Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,18,19,2023-03-23T23:30:35Z,1360000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,,,,,136.0,3.0,3.0,0.0,,,,,,,,,,,,
138,PT01M47.00S,2023-03-23T23:30:48.8Z,1,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612753,18,19,2023-03-23T23:31:03Z,1370000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Anthony 2 FT),"[1629656, 1630175]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Anthony,1630175.0
140,PT01M47.00S,2023-03-23T23:31:07.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,18,19,2023-03-23T23:31:07Z,1390000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M47.00S,2023-03-23T23:31:09.6Z,1,REGULAR,substitution,out,[],1631094,,,1610612753,18,19,2023-03-23T23:33:32Z,1400000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M47.00S,2023-03-23T23:31:09.6Z,1,REGULAR,substitution,out,[],1628365,,,1610612753,18,19,2023-03-23T23:33:32Z,1410000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M47.00S,2023-03-23T23:31:09.6Z,1,REGULAR,substitution,in,[],1630532,,,1610612753,18,19,2023-03-23T23:33:32Z,1420000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M47.00S,2023-03-23T23:31:09.6Z,1,REGULAR,substitution,in,[],1629048,,,1610612753,18,19,2023-03-23T23:33:32Z,1430000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M47.00S,2023-03-23T23:33:52.1Z,1,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,19,19,2023-03-23T23:33:52Z,1440000,False,,,0,,C. Anthony Free Throw 1 of 2 (1 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
147,PT01M47.00S,2023-03-23T23:34:08.5Z,1,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,20,19,2023-03-23T23:34:08Z,1450000,False,,,0,,C. Anthony Free Throw 2 of 2 (2 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
148,PT01M28.00S,2023-03-23T23:34:37.7Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629048,,,1610612752,20,19,2023-03-23T23:34:46Z,1460000,False,,,0,,G. Bitadze defensive-3-second technical FOUL (1 Tech),[1629048],1610612753.0,ORL,defensive-3-second,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1201.0,0.0,1.0,,
149,PT01M28.00S,2023-03-23T23:34:53.9Z,1,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,20,20,2023-03-23T23:34:53Z,1470000,False,,,0,,J. Randle technical Free Throw 1 of 1 (5 PTS),[203944],1610612752.0,NYK,technical,,,Randle,J. Randle,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
150,PT01M18.00S,2023-03-23T23:35:16.7Z,1,REGULAR,3pt,Jump Shot,[],1630540,67.23061760840999,35.294117647058826,1610612752,20,20,2023-03-23T23:35:21Z,1480000,False,-74.0,256.0,1,right,MISS M. McBride 26' step back 3PT,[1630540],1610612752.0,NYK,step back,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,26.59,Missed,,,,,,,,,,,,,,,,,,
151,PT01M15.00S,2023-03-23T23:35:19.7Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,20,20,2023-03-23T23:35:21Z,1490000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,,150.0,1.0,1.0,0.0,,,,,,,,,,,,
152,PT01M12.00S,2023-03-23T23:35:23.4Z,1,REGULAR,turnover,lost ball,[],1630175,,,1610612753,20,20,2023-03-23T23:35:28Z,1500000,False,,,0,,C. Anthony lost ball TURNOVER (1 TO),"[1630175, 1630540]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left,,,,,,,,,1.0,McBride,1630540.0,,,,,,,,,
153,PT01M12.00S,2023-03-23T23:35:23.4Z,1,REGULAR,steal,,[],1630540,,,1610612752,20,20,2023-03-23T23:35:26Z,1510000,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
154,PT01M07.00S,2023-03-23T23:35:28.3Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203944,91.80354796320631,51.71568627450981,1610612752,20,20,2023-03-23T23:35:43Z,1520000,False,9.0,25.0,1,right,MISS J. Randle running DUNK - blocked,"[203944, 1631216]",1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.6,Missed,Houstan,1631216.0,,,,,,,,,,,,,,,,
162,PT01M07.00S,2023-03-23T23:35:28.3Z,1,REGULAR,block,,[],1631216,,,1610612752,20,20,2023-03-23T23:36:46Z,1525000,False,,,0,,C. Houstan BLOCK (1 BLK),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
155,PT01M04.00S,2023-03-23T23:35:31.3Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,20,20,2023-03-23T23:35:37Z,1530000,False,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,154.0,2.0,2.0,0.0,,,,,,,,,,,,
156,PT00M52.40S,2023-03-23T23:35:45.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628392,,,1610612753,20,20,2023-03-23T23:36:07Z,1540000,False,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Wagner 2 FT),"[1628392, 1629021]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Wagner,1629021.0
158,PT00M52.40S,2023-03-23T23:36:13.7Z,1,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,21,20,2023-03-23T23:36:13Z,1560000,False,,,0,,M. Wagner Free Throw 1 of 2 (1 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
159,PT00M52.40S,2023-03-23T23:36:14.8Z,1,REGULAR,substitution,out,[],203944,,,1610612753,21,20,2023-03-23T23:36:22Z,1570000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M52.40S,2023-03-23T23:36:14.8Z,1,REGULAR,substitution,in,[],1630167,,,1610612753,21,20,2023-03-23T23:36:22Z,1580000,False,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M52.40S,2023-03-23T23:36:40.7Z,1,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,22,20,2023-03-23T23:36:40Z,1590000,False,,,0,,M. Wagner Free Throw 2 of 2 (2 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
163,PT00M46.50S,2023-03-23T23:36:47.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629656,92.19776609724047,50.49019607843137,1610612752,22,22,2023-03-23T23:36:55Z,1600000,False,2.0,21.0,1,right,Q. Grimes cutting DUNK (10 PTS) (I. Hartenstein 1 AST),"[1629656, 1628392]",1610612752.0,NYK,cutting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,,,,,,10.0,I. Hartenstein,1628392.0,1.0,,,,,
165,PT00M29.50S,2023-03-23T23:37:06.1Z,1,REGULAR,3pt,Jump Shot,[],1630175,22.946780551905388,87.5,1610612753,22,22,2023-03-23T23:48:38Z,1620000,False,-188.0,163.0,1,left,MISS C. Anthony 24' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,24.86,Missed,,,,,,,,,,,,,,,,,,
