shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
08:16,380,PT08M16.00S,2022-12-08T01:35:15.2Z,3,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,49,62,2022-12-08T01:35:15Z,3690000,False,,,0,,F. Wagner Free Throw 1 of 2 (3 PTS),[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
08:16,381,PT08M16.00S,2022-12-08T01:35:15.2Z,3,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,49,62,2022-12-08T01:35:37Z,3700000,False,,,0,,MISS F. Wagner Free Throw 2 of 2,[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
08:13,382,PT08M13.00S,2022-12-08T01:35:18.2Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,49,62,2022-12-08T01:35:37Z,3710000,False,,,0,,I. Zubac REBOUND (Off:1 Def:6),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,381.0,7.0,6.0,1.0,,,,,,,,,,
07:53,383,PT07M53.00S,2022-12-08T01:35:55.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,91.5407358738502,46.568627450980394,1610612746,49,64,2022-12-08T02:05:49Z,3720000,False,-17.0,27.0,1,right,I. Zubac Layup (7 PTS),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.2,Made,7.0,,,,,,,,,,,,,,,,,
07:41,385,PT07M41.00S,2022-12-08T01:36:09.2Z,3,REGULAR,3pt,Jump Shot,[],1630532,19.66162943495401,6.862745098039216,1610612753,49,64,2022-12-08T01:36:25Z,3740000,False,216.0,132.0,1,left,MISS F. Wagner 25' 3PT,[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
07:41,386,PT07M41.00S,2022-12-08T01:36:09.2Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,49,64,2022-12-08T01:36:25Z,3750000,False,,,0,,I. Zubac REBOUND (Off:1 Def:7),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,385.0,8.0,7.0,1.0,,,,,,,,,,
07:39,387,PT07M39.00S,2022-12-08T01:36:27.2Z,3,REGULAR,foul,technical,['1freethrow'],203605,,,1610612746,49,64,2022-12-08T01:37:05Z,3760000,False,,,0,,TEAM foul technical,[203605],,1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,1628484.0,,,,,,,,,
07:39,388,PT07M39.00S,2022-12-08T01:36:42.5Z,3,REGULAR,freethrow,1 of 1,[],202331,,,1610612746,49,65,2022-12-08T01:36:42Z,3770000,False,,,0,,P. George technical Free Throw 1 of 1 (11 PTS),[202331],13,1610612746.0,LAC,technical,,,George,P. George,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
07:30,390,PT07M30.00S,2022-12-08T01:37:27.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,92.06636005256242,57.35294117647059,1610612746,49,65,2022-12-08T01:37:37Z,3790000,False,37.0,22.0,1,right,MISS I. Zubac Layup,[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,4.29,Missed,,,,,,,,,,,,,,,,,,
07:30,392,PT07M30.00S,2022-12-08T01:37:27.8Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,49,65,2022-12-08T02:06:14Z,3810000,False,,,0,,I. Zubac REBOUND (Off:2 Def:7),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,390.0,9.0,7.0,2.0,,,,,,,,,,
07:29,530,PT07M29.00S,2022-12-08T01:37:52.9Z,3,REGULAR,turnover,lost ball,[],1627826,,,1610612746,49,65,2022-12-08T02:06:32Z,3825000,False,,,0,,I. Zubac lost ball TURNOVER (2 TO),"[1627826, 1631094]",40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,,,,,Banchero,1631094.0,,
07:29,531,PT07M29.00S,2022-12-08T01:37:52.9Z,3,REGULAR,steal,,[],1631094,,,1610612753,49,65,2022-12-08T02:06:32Z,3832500,False,,,0,,P. Banchero STEAL (2 STL),[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
07:29,395,PT07M29.00S,2022-12-08T01:38:18.0Z,3,REGULAR,foul,personal,['1freethrow'],1627826,,,1610612753,49,65,2022-12-08T02:06:32Z,3840000,False,,,0,,I. Zubac transition take personal FOUL (4 PF) (Banchero 1 FT),"[1627826, 1631094]",40,1610612746.0,LAC,transition take,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1162.0,,4.0,0.0,Banchero,1631094.0,,,,
07:29,397,PT07M29.00S,2022-12-08T01:38:31.8Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630532,,,1610612753,50,65,2022-12-08T02:06:32Z,3860000,False,,,0,,F. Wagner transition take Free Throw 1 of 1 (4 PTS),[1630532],22,1610612753.0,ORL,transition take,,,Wagner,F. Wagner,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
07:15,398,PT07M15.00S,2022-12-08T01:38:46.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628365,6.915243101182654,37.00980392156863,1610612753,50,65,2022-12-08T02:06:32Z,3870000,False,65.0,13.0,1,left,MISS M. Fultz 6' driving Hook,[1628365],20,1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,6.62,Missed,,,,,,,,,,,,,,,,,,
07:13,399,PT07M13.00S,2022-12-08T01:38:48.5Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,50,65,2022-12-08T01:38:52Z,3880000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,398.0,1.0,1.0,0.0,,,,,,,,,,
07:00,400,PT07M00.00S,2022-12-08T01:39:01.3Z,3,REGULAR,3pt,Jump Shot,[],202331,67.09921156373193,41.66666666666667,1610612746,50,65,2022-12-08T01:40:58Z,3890000,False,-42.0,257.0,1,right,MISS P. George 26' pullup 3PT,[202331],13,1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,,
06:57,401,PT06M57.00S,2022-12-08T01:39:04.3Z,3,REGULAR,rebound,defensive,[],1629021,,,1610612753,50,65,2022-12-08T01:39:06Z,3900000,False,,,0,,M. Wagner REBOUND (Off:3 Def:4),[1629021],21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,400.0,7.0,4.0,3.0,,,,,,,,,,
06:50,402,PT06M50.00S,2022-12-08T01:39:11.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629626,4.681340341655716,65.68627450980392,1610612753,52,65,2022-12-08T01:39:17Z,3910000,False,-78.0,-8.0,1,left,B. Bol 7' driving floating Jump Shot (12 PTS) (M. Fultz 2 AST),"[1629626, 1628365]",10,1610612753.0,ORL,driving floating,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,7.89,Made,12.0,M. Fultz,1628365.0,2.0,,,,,,,,,,,,,,
06:31,404,PT06M31.00S,2022-12-08T01:39:33.4Z,3,REGULAR,foul,personal,['2freethrow'],1628365,,,1610612746,52,65,2022-12-08T01:39:51Z,3930000,False,,,0,,M. Fultz shooting personal FOUL (4 PF) (Jackson 2 FT),"[1628365, 202704]",20,1610612753.0,ORL,shooting,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Center,,,,,,,,,,,202027.0,,4.0,0.0,Jackson,202704.0,,,,
06:31,406,PT06M31.00S,2022-12-08T01:39:46.2Z,3,REGULAR,substitution,out,[],1627826,,,1610612746,52,65,2022-12-08T01:39:49Z,3950000,False,,,0,,SUB out: I. Zubac,[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
06:31,407,PT06M31.00S,2022-12-08T01:39:46.2Z,3,REGULAR,substitution,in,[],1629650,,,1610612746,52,65,2022-12-08T01:39:49Z,3960000,False,,,0,,SUB in: M. Brown,[1629650],9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
06:31,408,PT06M31.00S,2022-12-08T01:40:08.7Z,3,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,52,66,2022-12-08T01:40:08Z,3970000,False,,,0,,R. Jackson Free Throw 1 of 2 (14 PTS),[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
06:31,409,PT06M31.00S,2022-12-08T01:40:12.2Z,3,REGULAR,substitution,out,[],1628365,,,1610612746,52,66,2022-12-08T01:40:16Z,3980000,False,,,0,,SUB out: M. Fultz,[1628365],20,1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
06:31,410,PT06M31.00S,2022-12-08T01:40:12.2Z,3,REGULAR,substitution,in,[],1630175,,,1610612746,52,66,2022-12-08T01:40:16Z,3990000,False,,,0,,SUB in: C. Anthony,[1630175],50,1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
06:31,411,PT06M31.00S,2022-12-08T01:40:40.2Z,3,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,52,67,2022-12-08T01:40:40Z,4000000,False,,,0,,R. Jackson Free Throw 2 of 2 (15 PTS),[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
06:19,412,PT06M19.00S,2022-12-08T01:40:53.9Z,3,REGULAR,3pt,Jump Shot,[],1629021,31.61957950065703,37.254901960784316,1610612753,55,67,2022-12-08T01:40:58Z,4010000,False,64.0,245.0,1,left,M. Wagner 25' 3PT  (13 PTS) (C. Anthony 3 AST),"[1629021, 1630175]",21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,25.29,Made,13.0,C. Anthony,1630175.0,3.0,,,,,,,,,,,,,,
05:59,414,PT05M59.00S,2022-12-08T01:41:14.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,91.40932982917214,36.27450980392157,1610612746,55,67,2022-12-08T01:41:22Z,4030000,False,-69.0,28.0,1,right,MISS R. Jackson 7' driving floating bank Shot,[202704],1,1610612746.0,LAC,driving floating bank,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,7.42,Missed,,,,,,,,,,,,,,,,,,
05:57,415,PT05M57.00S,2022-12-08T01:41:16.4Z,3,REGULAR,rebound,offensive,[],1629650,,,1610612746,55,67,2022-12-08T01:41:22Z,4040000,False,,,0,,M. Brown REBOUND (Off:3 Def:2),[1629650],9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,414.0,5.0,2.0,3.0,,,,,,,,,,
05:54,416,PT05M54.00S,2022-12-08T01:41:18.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629650,93.95532194480947,51.42846200980392,1610612746,55,69,2022-12-08T01:42:18Z,4050000,False,7.0,4.0,1,right,M. Brown putback DUNK (6 PTS),[1629650],9,1610612746.0,LAC,putback,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,0.83,Made,6.0,,,,,,,,,,,,,,,,,
05:38,417,PT05M38.00S,2022-12-08T01:41:34.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,13.748357424441524,55.14705882352941,1610612753,55,69,2022-12-08T01:41:45Z,4060000,False,-26.0,77.0,1,left,MISS F. Wagner 8' driving floating Shot,[1630532],22,1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,8.09,Missed,,,,,,,,,,,,,,,,,,
05:35,418,PT05M35.00S,2022-12-08T01:41:37.9Z,3,REGULAR,rebound,defensive,[],1629650,,,1610612746,55,69,2022-12-08T01:41:45Z,4070000,False,,,0,,M. Brown REBOUND (Off:3 Def:3),[1629650],9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,417.0,6.0,3.0,3.0,,,,,,,,,,
05:21,420,PT05M21.00S,2022-12-08T01:41:54.8Z,3,REGULAR,turnover,out-of-bounds,[],202695,,,1610612746,55,69,2022-12-08T01:42:03Z,4090000,False,,,0,,K. Leonard bad pass out-of-bounds TURNOVER (4 TO),[202695],2,1610612746.0,LAC,bad pass,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1162.0,4.0,,,,,,,,
05:11,421,PT05M11.00S,2022-12-08T01:42:16.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629626,6.1268068331143235,56.86274509803921,1610612753,55,69,2022-12-08T01:42:24Z,4100000,False,-34.0,5.0,1,left,MISS B. Bol cutting DUNK - blocked,"[1629626, 1629650]",10,1610612753.0,ORL,cutting,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,Brown,1629650.0
05:11,422,PT05M11.00S,2022-12-08T01:42:16.5Z,3,REGULAR,block,,[],1629650,,,1610612753,55,69,2022-12-08T01:42:18Z,4110000,False,,,0,,M. Brown BLOCK (3 BLK),[1629650],9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
05:07,423,PT05M07.00S,2022-12-08T01:42:20.5Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,55,69,2022-12-08T01:42:24Z,4120000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,421.0,3.0,3.0,0.0,,,,,,,,,,
05:03,424,PT05M03.00S,2022-12-08T01:42:51.6Z,3,REGULAR,substitution,out,[],1629021,,,1610612746,55,69,2022-12-08T01:43:05Z,4130000,False,,,0,,SUB out: M. Wagner,[1629021],21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
05:03,425,PT05M03.00S,2022-12-08T01:42:51.6Z,3,REGULAR,substitution,out,[],1630532,,,1610612746,55,69,2022-12-08T01:43:05Z,4140000,False,,,0,,SUB out: F. Wagner,[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
05:03,426,PT05M03.00S,2022-12-08T01:42:51.6Z,3,REGULAR,substitution,out,[],202704,,,1610612746,55,69,2022-12-08T01:43:05Z,4150000,False,,,0,,SUB out: R. Jackson,[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
05:03,427,PT05M03.00S,2022-12-08T01:42:51.6Z,3,REGULAR,substitution,in,[],1628964,,,1610612746,55,69,2022-12-08T01:43:05Z,4160000,False,,,0,,SUB in: M. Bamba,[1628964],11,1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
05:03,428,PT05M03.00S,2022-12-08T01:42:51.6Z,3,REGULAR,substitution,in,[],1631216,,,1610612746,55,69,2022-12-08T01:43:05Z,4170000,False,,,0,,SUB in: C. Houstan,[1631216],2,1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
05:03,429,PT05M03.00S,2022-12-08T01:42:51.6Z,3,REGULAR,substitution,in,[],1629611,,,1610612746,55,69,2022-12-08T01:43:05Z,4180000,False,,,0,,SUB in: T. Mann,[1629611],14,1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
05:03,430,PT05M03.00S,2022-12-08T01:43:27.1Z,3,REGULAR,jumpball,recovered,[],1629611,,,1610612746,55,69,2022-12-08T01:44:30Z,4190000,False,,,0,,Jump Ball M. Brown vs. C. Anthony: Tip to T. Mann,"[1629611, 1629650, 1630175]",14,1610612746.0,LAC,heldball,T. Mann,1629611.0,Mann,T. Mann,Brown,1629650.0,Anthony,1630175.0,,,,,,,,,,,,,,,,,,,,,,
04:50,433,PT04M50.00S,2022-12-08T01:43:28.4Z,3,REGULAR,3pt,Jump Shot,[],1629611,88.78120893561103,95.83333333333334,1610612746,55,69,2022-12-08T01:43:42Z,4220000,False,229.0,53.0,1,right,MISS T. Mann 3PT,[1629611],14,1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,23.52,Missed,,,,,,,,,,,,,,,,,,
04:49,434,PT04M49.00S,2022-12-08T01:43:29.4Z,3,REGULAR,rebound,offensive,[],201587,,,1610612746,55,69,2022-12-08T01:43:42Z,4230000,False,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,,,,,,,433.0,2.0,1.0,1.0,,,,,,,,,,
04:38,436,PT04M38.00S,2022-12-08T01:44:04.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202331,68.9388961892247,77.94117647058823,1610612746,55,69,2022-12-08T01:46:00Z,4250000,False,140.0,239.0,1,right,MISS P. George 27' step back 3PT,[202331],13,1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Right Center,27.73,Missed,,,,,,,,,,,,,,,,,,
04:34,437,PT04M34.00S,2022-12-08T01:44:08.1Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,55,69,2022-12-08T01:44:08Z,4260000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,436.0,2.0,2.0,0.0,,,,,,,,,,
04:20,438,PT04M20.00S,2022-12-08T01:44:22.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628964,9.280551905387648,39.950980392156865,1610612753,55,69,2022-12-08T01:44:28Z,4270000,False,50.0,35.0,1,left,MISS M. Bamba 6' floating Shot,[1628964],11,1610612753.0,ORL,floating,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,6.1,Missed,,,,,,,,,,,,,,,,,,
04:16,439,PT04M16.00S,2022-12-08T01:44:26.5Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,55,69,2022-12-08T01:44:28Z,4280000,False,,,0,,K. Leonard REBOUND (Off:1 Def:5),[202695],2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,438.0,6.0,5.0,1.0,,,,,,,,,,
04:11,440,PT04M11.00S,2022-12-08T01:44:30.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202695,66.04796320630749,68.87254901960785,1610612746,55,72,2022-12-08T01:44:41Z,4290000,False,94.0,267.0,1,right,K. Leonard 28' 3PT running pullup (12 PTS),[202695],2,1610612746.0,LAC,running pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,28.28,Made,12.0,,,,,,,,,,,,,,,,,
04:02,441,PT04M02.00S,2022-12-08T01:44:39.9Z,3,REGULAR,3pt,Jump Shot,[],1629626,29.517082785808146,23.774509803921568,1610612753,58,72,2022-12-08T01:44:49Z,4300000,False,131.0,225.0,1,left,B. Bol 26' 3PT pullup (15 PTS),[1629626],10,1610612753.0,ORL,pullup,,,Bol,B. Bol,,,,,Above the Break 3,24+ Right Center,26.04,Made,15.0,,,,,,,,,,,,,,,,,
03:51,442,PT03M51.00S,2022-12-08T01:44:58.6Z,3,REGULAR,foul,personal,[],1630175,,,1610612746,58,72,2022-12-08T01:45:06Z,4310000,False,,,0,,C. Anthony personal FOUL (2 PF),"[1630175, 1629611]",50,1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628484.0,,2.0,0.0,Mann,1629611.0,,,,
03:46,444,PT03M46.00S,2022-12-08T01:45:22.7Z,3,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612746,58,72,2022-12-08T01:45:34Z,4330000,False,,,0,,M. Bamba shooting personal FOUL (2 PF) (Brown 2 FT),"[1628964, 1629650]",11,1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1162.0,,2.0,0.0,Brown,1629650.0,,,,
03:46,446,PT03M46.00S,2022-12-08T01:45:48.9Z,3,REGULAR,freethrow,1 of 2,[],1629650,,,1610612746,58,72,2022-12-08T01:46:09Z,4350000,False,,,0,,MISS M. Brown Free Throw 1 of 2,[1629650],9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
03:46,447,PT03M46.00S,2022-12-08T01:45:48.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,58,72,2022-12-08T01:46:09Z,4360000,False,,,0,,TEAM offensive REBOUND,[],,1610612746.0,LAC,,,,,,,,,,,,,,,,,,446.0,,,,,,,,,,,,,
03:46,448,PT03M46.00S,2022-12-08T01:45:48.9Z,3,REGULAR,freethrow,2 of 2,[],1629650,,,1610612746,58,72,2022-12-08T01:46:09Z,4370000,False,,,0,,MISS M. Brown Free Throw 2 of 2,[1629650],9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
03:43,449,PT03M43.00S,2022-12-08T01:45:51.9Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,58,72,2022-12-08T01:46:13Z,4380000,False,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],11,1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,448.0,2.0,2.0,0.0,,,,,,,,,,
03:27,451,PT03M27.00S,2022-12-08T01:46:41.5Z,3,REGULAR,3pt,Jump Shot,[],1630175,30.042706964520367,23.03921568627451,1610612753,58,72,2022-12-08T01:46:51Z,4400000,False,135.0,230.0,1,left,MISS C. Anthony 26' 3PT,[1630175],50,1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,,,,,,,,,,,,,,,,,
03:25,452,PT03M25.00S,2022-12-08T01:46:43.5Z,3,REGULAR,rebound,offensive,[],1631216,,,1610612753,58,72,2022-12-08T01:46:51Z,4410000,False,,,0,,C. Houstan REBOUND (Off:1 Def:0),[1631216],2,1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,,,,,,,451.0,1.0,0.0,1.0,,,,,,,,,,
03:25,453,PT03M25.00S,2022-12-08T01:46:49.8Z,3,REGULAR,turnover,out-of-bounds,[],1631216,,,1610612753,58,72,2022-12-08T01:47:01Z,4420000,False,,,0,,C. Houstan bad pass out-of-bounds TURNOVER (1 TO),[1631216],2,1610612753.0,ORL,bad pass,,,Houstan,C. Houstan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1162.0,1.0,,,,,,,,
03:13,454,PT03M13.00S,2022-12-08T01:47:12.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201587,72.88107752956637,15.441176470588236,1610612746,58,72,2022-12-08T01:47:18Z,4430000,False,-173.0,202.0,1,right,MISS N. Batum 26' 3PT,[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,26.61,Missed,,,,,,,,,,,,,,,,,,
03:09,455,PT03M09.00S,2022-12-08T01:47:16.0Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,58,72,2022-12-08T01:47:18Z,4440000,False,,,0,,C. Anthony REBOUND (Off:1 Def:3),[1630175],50,1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,,,454.0,4.0,3.0,1.0,,,,,,,,,,
02:51,456,PT02M51.00S,2022-12-08T01:47:33.5Z,3,REGULAR,2pt,Jump Shot,[],1629626,3.235873850197109,73.2843137254902,1610612753,60,72,2022-12-08T01:47:41Z,4450000,False,-116.0,-22.0,1,left,B. Bol 11' pullup Jump Shot (17 PTS) (M. Bamba 1 AST),"[1629626, 1628964]",10,1610612753.0,ORL,pullup,,,Bol,B. Bol,,,,,Mid-Range,8-16 Left,11.85,Made,17.0,M. Bamba,1628964.0,1.0,,,,,,,,,,,,,,
02:47,458,PT02M47.00S,2022-12-08T01:47:42.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612746,60,72,2022-12-08T01:47:42Z,4470000,False,,,0,,LAC Timeout,[],,1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:47,459,PT02M47.00S,2022-12-08T01:49:48.2Z,3,REGULAR,substitution,out,[],1631094,,,1610612746,60,72,2022-12-08T01:50:32Z,4480000,False,,,0,,SUB out: P. Banchero,[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
02:47,460,PT02M47.00S,2022-12-08T01:49:48.2Z,3,REGULAR,substitution,out,[],202695,,,1610612746,60,72,2022-12-08T01:50:32Z,4490000,False,,,0,,SUB out: K. Leonard,[202695],2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
02:47,461,PT02M47.00S,2022-12-08T01:49:48.2Z,3,REGULAR,substitution,out,[],202331,,,1610612746,60,72,2022-12-08T01:50:32Z,4500000,False,,,0,,SUB out: P. George,[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
02:47,462,PT02M47.00S,2022-12-08T01:49:48.2Z,3,REGULAR,substitution,out,[],201587,,,1610612746,60,72,2022-12-08T01:50:32Z,4510000,False,,,0,,SUB out: N. Batum,[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
02:47,463,PT02M47.00S,2022-12-08T01:49:48.2Z,3,REGULAR,substitution,in,[],1629678,,,1610612746,60,72,2022-12-08T01:50:32Z,4520000,False,,,0,,SUB in: A. Schofield,[1629678],25,1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
02:47,464,PT02M47.00S,2022-12-08T01:49:48.2Z,3,REGULAR,substitution,in,[],203496,,,1610612746,60,72,2022-12-08T01:50:32Z,4530000,False,,,0,,SUB in: R. Covington,[203496],23,1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
