actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
81,PT05M49.00S,2023-01-06T00:23:00.6Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,6,9,2023-01-06T00:23:05Z,810000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,80.0,2.0,2.0,0.0,,,,,,,,,,,,,
82,PT05M40.00S,2023-01-06T00:23:09.3Z,1,REGULAR,2pt,Jump Shot,[],1628365,88.38699080157687,32.84313725490196,1610612753,8,9,2023-01-06T00:23:14Z,820000,False,-86.0,57.0,1,right,M. Fultz 10' turnaround fadeaway Jump Shot (4 PTS),[1628365],1610612753.0,ORL,turnaround fadeaway,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Left,,10.28,Made,,,,,4.0,,,,,,,,,,,,
83,PT05M29.00S,2023-01-06T00:23:22.9Z,1,REGULAR,turnover,traveling,[],203500,,,1610612763,8,9,2023-01-06T00:23:30Z,830000,False,,,0,,S. Adams traveling TURNOVER (1 TO),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,2005.0,,,,,,,,1.0,,,,,,,,,,,
84,PT05M29.00S,2023-01-06T00:23:26.4Z,1,REGULAR,substitution,out,[],1628415,,,1610612753,8,9,2023-01-06T00:23:35Z,840000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M29.00S,2023-01-06T00:23:26.4Z,1,REGULAR,substitution,in,[],1626145,,,1610612753,8,9,2023-01-06T00:23:35Z,850000,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M13.00S,2023-01-06T00:24:00.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628365,77.4802890932983,26.225490196078432,1610612753,8,9,2023-01-06T00:24:05Z,860000,False,-119.0,159.0,1,right,MISS M. Fultz 19' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Left Center,,19.87,Missed,,,,,,,,,,,,,,,,,
88,PT05M10.00S,2023-01-06T00:24:03.6Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,8,9,2023-01-06T00:24:05Z,870000,False,,,0,,J. Morant REBOUND (Off:1 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Left Center,,,,87.0,3.0,2.0,1.0,,,,,,,,,,,,,
89,PT05M03.00S,2023-01-06T00:24:09.8Z,1,REGULAR,2pt,Jump Shot,[],1629630,24.129434954007884,46.81372549019608,1610612763,8,9,2023-01-06T00:24:14Z,880000,False,16.0,174.0,1,left,MISS J. Morant 17' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Mid-Range,16-24 Center,,17.5,Missed,,,,,,,,,,,,,,,,,
90,PT05M00.00S,2023-01-06T00:24:12.8Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,8,9,2023-01-06T00:24:14Z,890000,False,,,0,,P. Banchero REBOUND (Off:1 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,89.0,3.0,2.0,1.0,,,,,,,,,,,,,
91,PT04M49.00S,2023-01-06T00:24:24.0Z,1,REGULAR,3pt,Jump Shot,[],1630591,95.48291721419186,97.30392156862744,1610612753,8,9,2023-01-06T00:24:29Z,900000,False,237.0,-10.0,1,right,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,,23.67,Missed,,,,,,,,,,,,,,,,,
92,PT04M45.00S,2023-01-06T00:24:28.0Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,8,9,2023-01-06T00:24:29Z,910000,False,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Right Corner 3,24+ Right,,,,91.0,1.0,1.0,0.0,,,,,,,,,,,,,
93,PT04M42.00S,2023-01-06T00:24:30.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629630,25.443495400788436,14.950980392156863,1610612763,8,9,2023-01-06T00:24:38Z,920000,False,175.0,187.0,1,left,MISS J. Morant 25' running 3PT,[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,25.6,Missed,,,,,,,,,,,,,,,,,
94,PT04M38.00S,2023-01-06T00:24:34.8Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,8,9,2023-01-06T00:24:38Z,930000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,93.0,3.0,3.0,0.0,,,,,,,,,,,,,
95,PT04M31.00S,2023-01-06T00:24:42.1Z,1,REGULAR,3pt,Jump Shot,[],1628976,66.83639947437582,55.14705882352941,1610612753,11,9,2023-01-06T00:24:47Z,940000,False,26.0,259.0,1,right,W. Carter Jr. 26' 3PT  (3 PTS) (P. Banchero 1 AST),"[1628976, 1631094]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,26.05,Made,,,,,3.0,,,,,,,,,,P. Banchero,1631094.0,1.0
97,PT04M16.00S,2023-01-06T00:24:56.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203500,8.360709592641262,41.17647058823529,1610612763,11,9,2023-01-06T00:25:02Z,960000,False,44.0,26.0,1,left,MISS S. Adams driving Hook,[203500],1610612763.0,MEM,driving,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,5.12,Missed,,,,,,,,,,,,,,,,,
98,PT04M15.00S,2023-01-06T00:24:57.5Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,11,9,2023-01-06T00:25:02Z,970000,False,,,0,,P. Banchero REBOUND (Off:1 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,97.0,4.0,3.0,1.0,,,,,,,,,,,,,
99,PT04M08.00S,2023-01-06T00:25:07.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,94.03745072273325,44.6078431372549,1610612753,13,9,2023-01-06T00:25:13Z,980000,False,-27.0,4.0,1,right,W. Carter Jr. Layup (5 PTS) (P. Banchero 2 AST),"[1628976, 1631094]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,2.72,Made,,,,,5.0,,,,,,,,,,P. Banchero,1631094.0,2.0
101,PT04M08.00S,2023-01-06T00:25:15.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,13,9,2023-01-06T00:25:15Z,1000000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M08.00S,2023-01-06T00:25:27.1Z,1,REGULAR,substitution,out,[],203914,,,1610612763,13,9,2023-01-06T00:27:52Z,1010000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M08.00S,2023-01-06T00:25:27.1Z,1,REGULAR,substitution,out,[],203500,,,1610612763,13,9,2023-01-06T00:27:52Z,1020000,False,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M08.00S,2023-01-06T00:25:27.1Z,1,REGULAR,substitution,out,[],1629723,,,1610612763,13,9,2023-01-06T00:27:52Z,1030000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M08.00S,2023-01-06T00:25:27.1Z,1,REGULAR,substitution,in,[],1630175,,,1610612763,13,9,2023-01-06T00:27:52Z,1040000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M08.00S,2023-01-06T00:25:27.1Z,1,REGULAR,substitution,in,[],1630214,,,1610612763,13,9,2023-01-06T00:27:52Z,1050000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M08.00S,2023-01-06T00:25:27.1Z,1,REGULAR,substitution,in,[],1631223,,,1610612763,13,9,2023-01-06T00:27:52Z,1060000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M53.00S,2023-01-06T00:28:17.6Z,1,REGULAR,3pt,Jump Shot,[],1626145,32.14520367936925,76.7156862745098,1610612763,13,9,2023-01-06T00:28:23Z,1070000,False,-134.0,250.0,1,left,MISS T. Jones 28' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,28.32,Missed,,,,,,,,,,,,,,,,,
109,PT03M49.00S,2023-01-06T00:28:21.6Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,13,9,2023-01-06T00:28:23Z,1080000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,
110,PT03M37.00S,2023-01-06T00:28:32.8Z,1,REGULAR,2pt,Jump Shot,[],1631094,94.56307490144546,30.88235294117647,1610612753,15,9,2023-01-06T00:28:38Z,1090000,False,-96.0,-1.0,1,right,P. Banchero 9' turnaround fadeaway Jump Shot (2 PTS),[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,9.56,Made,,,,,2.0,,,,,,,,,,,,
111,PT03M25.00S,2023-01-06T00:28:44.3Z,1,REGULAR,3pt,Jump Shot,[],1630583,7.440867279894875,4.166666666666666,1610612763,15,9,2023-01-06T00:28:49Z,1100000,False,229.0,17.0,1,left,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,,22.99,Missed,,,,,,,,,,,,,,,,,
112,PT03M23.00S,2023-01-06T00:28:46.6Z,1,REGULAR,rebound,offensive,[],1630214,,,1610612763,15,9,2023-01-06T00:28:46Z,1110000,False,,,0,,X. Tillman REBOUND (Off:1 Def:0),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Right Corner 3,24+ Right,,,,111.0,1.0,0.0,1.0,,,,,,,,,,,,,
113,PT03M23.00S,2023-01-06T00:28:47.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630214,6.783837056504599,47.794117647058826,1610612763,15,11,2023-01-06T00:28:54Z,1120000,False,11.0,11.0,1,left,X. Tillman putback Layup (2 PTS),[1630214],1610612763.0,MEM,putback,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,1.58,Made,,,,,2.0,,,,,,,,,,,,
114,PT03M03.00S,2023-01-06T00:29:06.7Z,1,REGULAR,2pt,Jump Shot,[],1631094,88.12417871222075,17.15686274509804,1610612753,15,11,2023-01-06T00:29:11Z,1130000,False,-164.0,59.0,1,right,MISS P. Banchero 17' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left,,17.45,Missed,,,,,,,,,,,,,,,,,
115,PT03M01.00S,2023-01-06T00:29:08.7Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,15,11,2023-01-06T00:29:11Z,1140000,False,,,0,,X. Tillman REBOUND (Off:1 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Left,,,,114.0,2.0,1.0,1.0,,,,,,,,,,,,,
116,PT02M48.00S,2023-01-06T00:29:22.5Z,1,REGULAR,3pt,Jump Shot,[],1629630,32.802233902759525,54.65686274509803,1610612763,15,14,2023-01-06T00:29:27Z,1150000,False,-23.0,256.0,1,left,J. Morant 25' 3PT  (7 PTS) (S. Aldama 1 AST),"[1629630, 1630583]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,25.69,Made,,,,,7.0,,,,,,,,,,S. Aldama,1630583.0,1.0
118,PT02M33.00S,2023-01-06T00:29:40.2Z,1,REGULAR,turnover,traveling,[],1630175,,,1610612753,15,14,2023-01-06T00:29:46Z,1170000,False,,,0,,C. Anthony traveling TURNOVER (1 TO),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,1193.0,,,,,,,,1.0,,,,,,,,,,,
119,PT02M33.00S,2023-01-06T00:29:44.5Z,1,REGULAR,substitution,out,[],1631094,,,1610612763,15,14,2023-01-06T00:30:07Z,1180000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M33.00S,2023-01-06T00:29:44.5Z,1,REGULAR,substitution,out,[],1628365,,,1610612763,15,14,2023-01-06T00:30:07Z,1190000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M33.00S,2023-01-06T00:29:44.5Z,1,REGULAR,substitution,out,[],1628976,,,1610612763,15,14,2023-01-06T00:30:07Z,1200000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M33.00S,2023-01-06T00:29:44.5Z,1,REGULAR,substitution,in,[],1630532,,,1610612763,15,14,2023-01-06T00:30:07Z,1210000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M33.00S,2023-01-06T00:29:44.5Z,1,REGULAR,substitution,in,[],1628964,,,1610612763,15,14,2023-01-06T00:30:07Z,1220000,False,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M33.00S,2023-01-06T00:29:44.5Z,1,REGULAR,substitution,in,[],1629678,,,1610612763,15,14,2023-01-06T00:30:07Z,1230000,False,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M12.00S,2023-01-06T00:30:23.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626145,5.863994743758213,96.56862745098039,1610612763,15,17,2023-01-06T00:30:28Z,1240000,False,-233.0,3.0,1,left,T. Jones 3PT  (3 PTS) (J. Morant 1 AST),"[1626145, 1629630]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,23.28,Made,,,,,3.0,,,,,,,,,,J. Morant,1629630.0,1.0
127,PT01M55.00S,2023-01-06T00:30:40.9Z,1,REGULAR,2pt,Jump Shot,[],1630591,77.34888304862024,26.715686274509803,1610612753,17,17,2023-01-06T00:30:47Z,1260000,False,-116.0,160.0,1,right,J. Suggs 19' pullup Jump Shot (2 PTS) (M. Bamba 1 AST),"[1630591, 1628964]",1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,,19.82,Made,,,,,2.0,,,,,,,,,,M. Bamba,1628964.0,1.0
129,PT01M41.00S,2023-01-06T00:30:53.5Z,1,REGULAR,3pt,Jump Shot,[],1631223,18.610381077529567,93.87254901960785,1610612763,17,20,2023-01-06T00:30:58Z,1280000,False,-219.0,122.0,1,left,D. Roddy 25' 3PT  (3 PTS) (J. Morant 2 AST),"[1631223, 1629630]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,,25.12,Made,,,,,3.0,,,,,,,,,,J. Morant,1629630.0,2.0
131,PT01M32.00S,2023-01-06T00:31:02.6Z,1,REGULAR,3pt,Jump Shot,[],1630591,74.06373193166885,84.80392156862744,1610612753,17,20,2023-01-06T00:31:08Z,1300000,False,174.0,191.0,1,right,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,25.86,Missed,,,,,,,,,,,,,,,,,
132,PT01M27.00S,2023-01-06T00:31:07.6Z,1,REGULAR,rebound,offensive,[],1628964,,,1610612753,17,20,2023-01-06T00:31:08Z,1310000,False,,,0,,M. Bamba REBOUND (Off:1 Def:0),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,,,,131.0,1.0,0.0,1.0,,,,,,,,,,,,,
133,PT01M27.00S,2023-01-06T00:31:08.1Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628964,94.40999984741211,50.0,1610612753,17,20,2023-01-06T00:31:16Z,1320000,False,0.0,0.0,1,right,MISS M. Bamba tip DUNK,[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,0.0,Missed,,,,,,,,,,,,,,,,,
134,PT01M27.00S,2023-01-06T00:31:08.1Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,17,20,2023-01-06T00:31:16Z,1330000,False,,,0,,X. Tillman REBOUND (Off:1 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,133.0,3.0,2.0,1.0,,,,,,,,,,,,,
135,PT01M24.00S,2023-01-06T00:31:14.9Z,1,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612763,17,20,2023-01-06T00:31:26Z,1340000,False,,,0,,M. Bamba shooting personal FOUL (1 PF) (Roddy 2 FT),"[1628964, 1631223]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,202049.0,,,,,,,,,,,,,1.0,0.0,Roddy,1631223.0,,,
137,PT01M24.00S,2023-01-06T00:31:30.9Z,1,REGULAR,substitution,out,[],1630591,,,1610612763,17,20,2023-01-06T00:31:46Z,1360000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M24.00S,2023-01-06T00:31:30.9Z,1,REGULAR,substitution,out,[],1629630,,,1610612763,17,20,2023-01-06T00:31:46Z,1370000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M24.00S,2023-01-06T00:31:30.9Z,1,REGULAR,substitution,in,[],203082,,,1610612763,17,20,2023-01-06T00:31:46Z,1380000,False,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M24.00S,2023-01-06T00:31:30.9Z,1,REGULAR,substitution,in,[],1628415,,,1610612763,17,20,2023-01-06T00:31:46Z,1390000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M24.00S,2023-01-06T00:31:57.6Z,1,REGULAR,freethrow,1 of 2,[],1631223,,,1610612763,17,20,2023-01-06T00:31:57Z,1400000,False,,,0,,MISS D. Roddy Free Throw 1 of 2,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
142,PT01M24.00S,2023-01-06T00:31:57.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,17,20,2023-01-06T00:31:57Z,1410000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,141.0,,,,,,,,,,,,,,,,
143,PT01M24.00S,2023-01-06T00:31:57.6Z,1,REGULAR,freethrow,2 of 2,[],1631223,,,1610612763,17,20,2023-01-06T00:32:17Z,1420000,False,,,0,,MISS D. Roddy Free Throw 2 of 2,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
144,PT01M21.00S,2023-01-06T00:32:00.6Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,17,20,2023-01-06T00:32:17Z,1430000,False,,,0,,M. Bamba REBOUND (Off:1 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,143.0,2.0,1.0,1.0,,,,,,,,,,,,,
145,PT01M04.00S,2023-01-06T00:32:34.0Z,1,REGULAR,3pt,Jump Shot,[],1630175,67.62483574244416,60.78431372549019,1610612753,17,20,2023-01-06T00:32:39Z,1440000,False,54.0,252.0,1,right,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,25.75,Missed,,,,,,,,,,,,,,,,,
146,PT01M00.00S,2023-01-06T00:32:38.0Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,17,20,2023-01-06T00:32:39Z,1450000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,
147,PT00M52.50S,2023-01-06T00:32:46.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,10.988830486202366,51.225490196078425,1610612763,17,20,2023-01-06T00:32:52Z,1460000,False,-6.0,51.0,1,left,MISS T. Jones driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,5.12,Missed,,,,,,,,,,,,,,,,,
148,PT00M47.40S,2023-01-06T00:32:51.1Z,1,REGULAR,rebound,offensive,[],1630214,,,1610612763,17,20,2023-01-06T00:32:51Z,1470000,False,,,0,,X. Tillman REBOUND (Off:2 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,,,,147.0,4.0,2.0,2.0,,,,,,,,,,,,,
149,PT00M47.40S,2023-01-06T00:32:51.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630214,5.590000152587891,50.0,1610612763,17,20,2023-01-06T00:32:51Z,1480000,False,0.0,0.0,1,left,MISS X. Tillman tip Layup,[1630214],1610612763.0,MEM,tip,,,Tillman,X. Tillman,,,,,Mid-Range,8-16 Left,,0.0,Missed,,,,,,,,,,,,,,,,,
150,PT00M46.70S,2023-01-06T00:32:51.9Z,1,REGULAR,rebound,offensive,[],1630214,,,1610612763,17,20,2023-01-06T00:32:51Z,1490000,False,,,0,,X. Tillman REBOUND (Off:3 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,8-16 Left,,,,149.0,5.0,2.0,3.0,,,,,,,,,,,,,
151,PT00M44.70S,2023-01-06T00:32:53.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631223,8.229303547963205,60.29411764705882,1610612763,17,20,2023-01-06T00:32:59Z,1500000,False,-51.0,25.0,1,left,MISS D. Roddy driving floating Shot - blocked,"[1631223, 1628964]",1610612763.0,MEM,driving floating,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,5.72,Missed,,,,,,,,,Bamba,1628964.0,,,,,,,
152,PT00M44.70S,2023-01-06T00:32:53.9Z,1,REGULAR,block,,[],1628964,,,1610612763,17,20,2023-01-06T00:32:56Z,1510000,False,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
153,PT00M44.70S,2023-01-06T00:32:53.9Z,1,REGULAR,rebound,defensive,[],203082,,,1610612753,17,20,2023-01-06T00:32:59Z,1520000,False,,,0,,T. Ross REBOUND (Off:0 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,In The Paint (Non-RA),0-8 Center,,,,151.0,1.0,1.0,0.0,,,,,,,,,,,,,
154,PT00M36.80S,2023-01-06T00:33:01.7Z,1,REGULAR,turnover,lost ball,[],203082,,,1610612753,17,20,2023-01-06T00:33:05Z,1530000,False,,,0,,T. Ross lost ball TURNOVER (1 TO),"[203082, 1626145]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,Jones,1626145.0,,,,,,,,,
155,PT00M36.80S,2023-01-06T00:33:01.7Z,1,REGULAR,steal,,[],1626145,,,1610612763,17,20,2023-01-06T00:33:33Z,1540000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
156,PT00M33.90S,2023-01-06T00:33:05.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626145,7.703679369250986,45.83333333333333,1610612763,17,22,2023-01-06T00:33:11Z,1550000,False,21.0,20.0,1,left,T. Jones running Layup (5 PTS) (X. Tillman 1 AST),"[1626145, 1630214]",1610612763.0,MEM,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,2.88,Made,,,,,5.0,,,,,,,,,,X. Tillman,1630214.0,1.0
158,PT00M09.00S,2023-01-06T00:33:31.8Z,1,REGULAR,3pt,Jump Shot,[],203082,71.69842312746385,83.82352941176471,1610612753,20,22,2023-01-06T00:33:43Z,1570000,False,169.0,214.0,1,right,T. Ross 27' 3PT pullup (3 PTS) (A. Schofield 1 AST),"[203082, 1629678]",1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,Above the Break 3,24+ Right Center,,27.24,Made,,,,,3.0,,,,,,,,,,A. Schofield,1629678.0,1.0
160,PT00M00.00S,2023-01-06T00:33:46.8Z,1,REGULAR,3pt,Jump Shot,[],1628415,28.597240473061763,25.245098039215684,1610612763,20,22,2023-01-06T00:33:59Z,1590000,False,124.0,216.0,1,left,MISS D. Brooks 24' step back 3PT,[1628415],1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,24.92,Missed,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2023-01-06T00:33:46.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,20,22,2023-01-06T00:33:59Z,1600000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,160.0,,,,,,,,,,,,,,,,
