shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
05:43,81,PT05M43.00S,2022-12-11T23:22:52.2Z,1,REGULAR,steal,,[],1629018,,,1610612761,6,11,2022-12-11T23:22:54Z,810000,False,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],33,1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
05:38,82,PT05M38.00S,2022-12-11T23:22:56.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629018,92.32917214191852,49.26470588235294,1610612761,6,13,2022-12-11T23:23:02Z,820000,False,-4.0,20.0,1,right,G. Trent Jr. running Layup (2 PTS),[1629018],33,1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,1.99,Made,2.0,,,,,,,,,,,,,,,,,
05:11,83,PT05M11.00S,2022-12-11T23:23:23.6Z,1,REGULAR,3pt,Jump Shot,[],1628365,23.078186596583443,90.68627450980392,1610612753,6,13,2022-12-11T23:23:29Z,830000,False,-203.0,164.0,1,left,MISS M. Fultz 26' 3PT,[1628365],20,1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
05:06,84,PT05M06.00S,2022-12-11T23:23:27.9Z,1,REGULAR,rebound,offensive,[],1631094,,,1610612753,6,13,2022-12-11T23:23:27Z,840000,False,,,0,,P. Banchero REBOUND (Off:2 Def:0),[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,83.0,2.0,0.0,2.0,,,,,,,,,,
05:06,85,PT05M06.00S,2022-12-11T23:23:29.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,9.280551905387648,48.529411764705884,1610612753,8,13,2022-12-11T23:25:11Z,850000,False,7.0,35.0,1,left,P. Banchero putback Layup (2 PTS),[1631094],5,1610612753.0,ORL,putback,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.55,Made,2.0,,,,,,,,,,,,,,,,,
04:48,86,PT04M48.00S,2022-12-11T23:23:46.4Z,1,REGULAR,3pt,Jump Shot,[],1629018,67.36202365308804,65.93137254901961,1610612761,8,13,2022-12-11T23:23:51Z,860000,False,80.0,254.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],33,1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,26.65,Missed,,,,,,,,,,,,,,,,,,
04:45,87,PT04M45.00S,2022-12-11T23:23:49.4Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,8,13,2022-12-11T23:23:51Z,870000,False,,,0,,P. Banchero REBOUND (Off:2 Def:1),[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,86.0,3.0,1.0,2.0,,,,,,,,,,
04:42,88,PT04M42.00S,2022-12-11T23:23:55.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612753,8,13,2022-12-11T23:24:08Z,880000,False,,,0,,F. VanVleet shooting personal FOUL (1 PF) (Banchero 2 FT),"[1627832, 1631094]",23,1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201246.0,1.0,0.0,Banchero,1631094.0,,,
04:42,90,PT04M42.00S,2022-12-11T23:24:22.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631094,,,1610612753,9,13,2022-12-11T23:24:22Z,900000,False,,,0,,P. Banchero Free Throw 1 of 2 (3 PTS),[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
04:42,91,PT04M42.00S,2022-12-11T23:24:23.2Z,1,REGULAR,substitution,out,[],1629626,,,1610612753,9,13,2022-12-11T23:24:29Z,910000,False,,,0,,SUB out: B. Bol,[1629626],10,1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
04:42,92,PT04M42.00S,2022-12-11T23:24:23.2Z,1,REGULAR,substitution,in,[],1630175,,,1610612753,9,13,2022-12-11T23:24:29Z,920000,False,,,0,,SUB in: C. Anthony,[1630175],50,1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
04:42,93,PT04M42.00S,2022-12-11T23:24:43.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631094,,,1610612753,10,13,2022-12-11T23:24:43Z,930000,False,,,0,,P. Banchero Free Throw 2 of 2 (4 PTS),[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
04:28,94,PT04M28.00S,2022-12-11T23:25:02.6Z,1,REGULAR,foul,personal,[],1629021,,,1610612761,10,13,2022-12-11T23:25:11Z,940000,False,,,0,,M. Wagner personal FOUL (2 PF),"[1629021, 1627783]",21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,202049.0,2.0,0.0,Siakam,1627783.0,,,
04:22,96,PT04M22.00S,2022-12-11T23:25:25.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203920,89.70105124835742,47.794117647058826,1610612761,10,15,2022-12-11T23:26:55Z,960000,False,-11.0,44.0,1,right,K. Birch cutting Layup (2 PTS) (F. VanVleet 2 AST),"[203920, 1627832]",24,1610612761.0,TOR,cutting,,,Birch,K. Birch,,,,,In The Paint (Non-RA),0-8 Center,4.56,Made,2.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,,,,
04:01,98,PT04M01.00S,2022-12-11T23:25:45.4Z,1,REGULAR,3pt,Jump Shot,[],1631094,9.674770039421814,4.6568627450980395,1610612753,10,15,2022-12-11T23:25:49Z,980000,False,227.0,38.0,1,left,MISS P. Banchero 3PT,[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,22.99,Missed,,,,,,,,,,,,,,,,,,
04:01,99,PT04M01.00S,2022-12-11T23:25:47.3Z,1,REGULAR,rebound,offensive,[],1631094,,,1610612753,10,15,2022-12-11T23:25:47Z,990000,False,,,0,,P. Banchero REBOUND (Off:3 Def:1),[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,,,,,98.0,4.0,1.0,3.0,,,,,,,,,,
04:01,100,PT04M01.00S,2022-12-11T23:25:48.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630567,,,1610612753,10,15,2022-12-11T23:26:00Z,1000000,False,,,0,,S. Barnes shooting personal FOUL (1 PF) (Banchero 2 FT),"[1630567, 1631094]",4,1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202049.0,1.0,0.0,Banchero,1631094.0,,,
04:01,102,PT04M01.00S,2022-12-11T23:26:15.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631094,,,1610612753,11,15,2022-12-11T23:26:15Z,1020000,False,,,0,,P. Banchero Free Throw 1 of 2 (5 PTS),[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
04:01,103,PT04M01.00S,2022-12-11T23:26:16.5Z,1,REGULAR,substitution,out,[],1629021,,,1610612753,11,15,2022-12-11T23:26:21Z,1030000,False,,,0,,SUB out: M. Wagner,[1629021],21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
04:01,104,PT04M01.00S,2022-12-11T23:26:16.5Z,1,REGULAR,substitution,in,[],1628964,,,1610612753,11,15,2022-12-11T23:26:21Z,1040000,False,,,0,,SUB in: M. Bamba,[1628964],11,1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
04:01,105,PT04M01.00S,2022-12-11T23:26:37.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631094,,,1610612753,12,15,2022-12-11T23:26:37Z,1050000,False,,,0,,P. Banchero Free Throw 2 of 2 (6 PTS),[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
03:42,106,PT03M42.00S,2022-12-11T23:27:01.5Z,1,REGULAR,2pt,Jump Shot,[],1629018,79.45137976346912,25.0,1610612761,12,15,2022-12-11T23:27:07Z,1060000,False,-125.0,141.0,1,right,MISS G. Trent Jr. 18' step back Shot,[1629018],33,1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left Center,18.82,Missed,,,,,,,,,,,,,,,,,,
03:39,107,PT03M39.00S,2022-12-11T23:27:04.5Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,12,15,2022-12-11T23:27:07Z,1070000,False,,,0,,P. Banchero REBOUND (Off:3 Def:2),[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,,,,,,,106.0,5.0,2.0,3.0,,,,,,,,,,
03:19,108,PT03M19.00S,2022-12-11T23:27:25.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,7.440867279894875,49.754901960784316,1610612753,14,15,2022-12-11T23:27:33Z,1080000,False,1.0,17.0,1,left,M. Bamba cutting DUNK (2 PTS) (P. Banchero 2 AST),"[1628964, 1631094]",11,1610612753.0,ORL,cutting,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,1.74,Made,2.0,P. Banchero,1631094.0,2.0,,,,,,,,,,,,,,
03:06,110,PT03M06.00S,2022-12-11T23:27:40.2Z,1,REGULAR,foul,personal,['2freethrow'],1628365,,,1610612761,14,15,2022-12-11T23:27:52Z,1100000,False,,,0,,M. Fultz shooting personal FOUL (1 PF) (Barnes 2 FT),"[1628365, 1630567]",20,1610612753.0,ORL,shooting,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,202049.0,1.0,0.0,Barnes,1630567.0,,,
03:06,112,PT03M06.00S,2022-12-11T23:27:59.3Z,1,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,14,16,2022-12-11T23:27:59Z,1120000,False,,,0,,S. Barnes Free Throw 1 of 2 (6 PTS),[1630567],4,1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
03:06,113,PT03M06.00S,2022-12-11T23:28:00.9Z,1,REGULAR,substitution,out,[],1628365,,,1610612761,14,16,2022-12-11T23:28:19Z,1130000,False,,,0,,SUB out: M. Fultz,[1628365],20,1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
03:06,114,PT03M06.00S,2022-12-11T23:28:00.9Z,1,REGULAR,substitution,out,[],1629018,,,1610612761,14,16,2022-12-11T23:28:19Z,1140000,False,,,0,,SUB out: G. Trent Jr.,[1629018],33,1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
03:06,115,PT03M06.00S,2022-12-11T23:28:00.9Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,14,16,2022-12-11T23:28:19Z,1150000,False,,,0,,SUB out: P. Siakam,[1627783],43,1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
03:06,116,PT03M06.00S,2022-12-11T23:28:00.9Z,1,REGULAR,substitution,in,[],1630532,,,1610612761,14,16,2022-12-11T23:28:19Z,1160000,False,,,0,,SUB in: F. Wagner,[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
03:06,117,PT03M06.00S,2022-12-11T23:28:00.9Z,1,REGULAR,substitution,in,[],1630625,,,1610612761,14,16,2022-12-11T23:28:19Z,1170000,False,,,0,,SUB in: D. Banton,[1630625],45,1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
03:06,118,PT03M06.00S,2022-12-11T23:28:00.9Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,14,16,2022-12-11T23:28:19Z,1180000,False,,,0,,SUB in: C. Boucher,[1628449],25,1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
03:06,119,PT03M06.00S,2022-12-11T23:28:22.3Z,1,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,14,17,2022-12-11T23:28:22Z,1190000,False,,,0,,S. Barnes Free Throw 2 of 2 (7 PTS),[1630567],4,1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
02:44,120,PT02M44.00S,2022-12-11T23:28:45.9Z,1,REGULAR,2pt,Jump Shot,[],1630175,17.95335085413929,77.69607843137256,1610612753,16,17,2022-12-11T23:28:53Z,1200000,False,-138.0,116.0,1,left,C. Anthony 18' step back Jump Shot (2 PTS),[1630175],50,1610612753.0,ORL,step back,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left Center,18.09,Made,2.0,,,,,,,,,,,,,,,,,
02:19,121,PT02M19.00S,2022-12-11T23:29:10.3Z,1,REGULAR,2pt,Jump Shot,[],1630567,78.66294349540078,54.90196078431373,1610612761,16,17,2022-12-11T23:29:20Z,1210000,False,25.0,148.0,1,right,MISS S. Barnes 15' turnaround Shot,[1630567],4,1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Center,15.01,Missed,,,,,,,,,,,,,,,,,,
02:13,122,PT02M13.00S,2022-12-11T23:29:16.3Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,16,17,2022-12-11T23:29:20Z,1220000,False,,,0,,P. Banchero REBOUND (Off:3 Def:3),[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,,,,,,,121.0,6.0,3.0,3.0,,,,,,,,,,
02:07,123,PT02M07.00S,2022-12-11T23:29:22.6Z,1,REGULAR,turnover,lost ball,[],1630532,,,1610612753,16,17,2022-12-11T23:29:29Z,1230000,False,,,0,,F. Wagner lost ball TURNOVER (1 TO),"[1630532, 1627832]",22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0
02:07,124,PT02M07.00S,2022-12-11T23:29:22.6Z,1,REGULAR,steal,,[],1627832,,,1610612761,16,17,2022-12-11T23:29:24Z,1240000,False,,,0,,F. VanVleet STEAL (3 STL),[1627832],23,1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
01:57,125,PT01M57.00S,2022-12-11T23:29:32.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,70.38436268068331,17.892156862745097,1610612761,16,17,2022-12-11T23:29:38Z,1250000,False,-161.0,226.0,1,right,MISS F. VanVleet 27' 3PT,[1627832],23,1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,27.71,Missed,,,,,,,,,,,,,,,,,,
01:52,126,PT01M52.00S,2022-12-11T23:29:37.8Z,1,REGULAR,rebound,defensive,[],203082,,,1610612753,16,17,2022-12-11T23:29:38Z,1260000,False,,,0,,T. Ross REBOUND (Off:0 Def:1),[203082],31,1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,
01:35,127,PT01M35.00S,2022-12-11T23:29:54.0Z,1,REGULAR,3pt,Jump Shot,[],1631094,31.61957950065703,62.254901960784316,1610612753,16,17,2022-12-11T23:30:15Z,1270000,False,-61.0,245.0,1,left,MISS P. Banchero 25' pullup 3PT,[1631094],5,1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,25.23,Missed,,,,,,,,,,,,,,,,,,
01:33,128,PT01M33.00S,2022-12-11T23:29:56.0Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,16,17,2022-12-11T23:30:00Z,1280000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:2),[1627832],23,1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,,127.0,3.0,2.0,1.0,,,,,,,,,,
01:17,129,PT01M17.00S,2022-12-11T23:30:12.9Z,1,REGULAR,3pt,Jump Shot,[],1630567,80.6340341655716,93.38235294117648,1610612761,16,17,2022-12-11T23:30:17Z,1290000,False,217.0,130.0,1,right,MISS S. Barnes 25' 3PT,[1630567],4,1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
01:13,130,PT01M13.00S,2022-12-11T23:30:16.9Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,16,17,2022-12-11T23:30:17Z,1300000,False,,,0,,P. Banchero REBOUND (Off:3 Def:4),[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,129.0,7.0,4.0,3.0,,,,,,,,,,
00:59,131,PT00M59.60S,2022-12-11T23:30:30.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,8.886333771353483,49.754901960784316,1610612753,16,17,2022-12-11T23:30:35Z,1310000,False,1.0,31.0,1,left,MISS P. Banchero driving Layup,[1631094],5,1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,,,,,,,,,,,,,
00:56,132,PT00M56.50S,2022-12-11T23:30:33.2Z,1,REGULAR,rebound,defensive,[],1630625,,,1610612761,16,17,2022-12-11T23:30:35Z,1320000,False,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],45,1610612761.0,TOR,,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,
00:54,133,PT00M54.60S,2022-12-11T23:30:36.0Z,1,REGULAR,turnover,lost ball,[],1630625,,,1610612761,16,17,2022-12-11T23:30:41Z,1330000,False,,,0,,D. Banton lost ball TURNOVER (1 TO),"[1630625, 1630175]",45,1610612761.0,TOR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Anthony,1630175.0
00:54,134,PT00M54.60S,2022-12-11T23:30:36.0Z,1,REGULAR,steal,,[],1630175,,,1610612753,16,17,2022-12-11T23:30:38Z,1340000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],50,1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
00:47,135,PT00M47.80S,2022-12-11T23:30:43.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631094,7.5722733245729295,51.225490196078425,1610612753,18,17,2022-12-11T23:31:05Z,1350000,False,-6.0,19.0,1,left,P. Banchero running Layup (8 PTS) (F. Wagner 1 AST),"[1631094, 1630532]",5,1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.97,Made,8.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,,,,
00:47,137,PT00M47.80S,2022-12-11T23:30:52.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,18,17,2022-12-11T23:30:52Z,1370000,False,,,0,,TOR Timeout,[],,1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:47,138,PT00M47.80S,2022-12-11T23:31:04.4Z,1,REGULAR,substitution,out,[],1631094,,,1610612761,18,17,2022-12-11T23:33:38Z,1380000,False,,,0,,SUB out: P. Banchero,[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
00:47,139,PT00M47.80S,2022-12-11T23:31:04.4Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,18,17,2022-12-11T23:33:38Z,1390000,False,,,0,,SUB out: S. Barnes,[1630567],4,1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
00:47,140,PT00M47.80S,2022-12-11T23:31:04.4Z,1,REGULAR,substitution,out,[],1627832,,,1610612761,18,17,2022-12-11T23:33:38Z,1400000,False,,,0,,SUB out: F. VanVleet,[1627832],23,1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
00:47,141,PT00M47.80S,2022-12-11T23:31:04.4Z,1,REGULAR,substitution,in,[],1629678,,,1610612761,18,17,2022-12-11T23:33:38Z,1410000,False,,,0,,SUB in: A. Schofield,[1629678],25,1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
00:47,142,PT00M47.80S,2022-12-11T23:31:04.4Z,1,REGULAR,substitution,in,[],1629018,,,1610612761,18,17,2022-12-11T23:33:38Z,1420000,False,,,0,,SUB in: G. Trent Jr.,[1629018],33,1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
00:47,143,PT00M47.80S,2022-12-11T23:31:04.4Z,1,REGULAR,substitution,in,[],201152,,,1610612761,18,17,2022-12-11T23:33:38Z,1430000,False,,,0,,SUB in: T. Young,[201152],21,1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
00:25,144,PT00M25.00S,2022-12-11T23:34:03.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,93.51182654402102,55.14705882352941,1610612761,18,19,2022-12-11T23:34:08Z,1440000,False,26.0,8.0,1,right,G. Trent Jr. driving Layup (4 PTS) (D. Banton 1 AST),"[1629018, 1630625]",33,1610612761.0,TOR,driving,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,2.71,Made,4.0,D. Banton,1630625.0,1.0,,,,,,,,,,,,,,
00:04,146,PT00M04.80S,2022-12-11T23:34:27.4Z,1,REGULAR,2pt,Jump Shot,[],203082,26.49474375821288,53.18627450980392,1610612753,18,19,2022-12-11T23:34:34Z,1460000,False,-16.0,197.0,1,left,MISS T. Ross 19' Jump Shot,[203082],31,1610612753.0,ORL,,,,Ross,T. Ross,,,,,Mid-Range,16-24 Center,19.72,Missed,,,,,,,,,,,,,,,,,,
00:00,147,PT00M00.90S,2022-12-11T23:34:31.3Z,1,REGULAR,rebound,defensive,[],201152,,,1610612761,18,19,2022-12-11T23:34:34Z,1470000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[201152],21,1610612761.0,TOR,,,,Young,T. Young,,,,,Mid-Range,16-24 Center,,,,,,,146.0,1.0,1.0,0.0,,,,,,,,,,
00:00,148,PT00M00.00S,2022-12-11T23:34:36.0Z,1,REGULAR,period,end,[],0,,,1610612761,18,19,2022-12-11T23:34:36Z,1480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,150,PT12M00.00S,2022-12-11T23:34:41.8Z,2,REGULAR,substitution,out,['startperiod'],203920,,,1610612761,18,19,2022-12-11T23:37:17Z,1490000,False,,,0,,SUB out: K. Birch,[203920],24,1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,151,PT12M00.00S,2022-12-11T23:34:41.8Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612761,18,19,2022-12-11T23:37:17Z,1500000,False,,,0,,SUB in: P. Siakam,[1627783],43,1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,152,PT12M00.00S,2022-12-11T23:37:13.1Z,2,REGULAR,period,start,[],0,,,1610612753,18,19,2022-12-11T23:37:17Z,1510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:41,153,PT11M41.00S,2022-12-11T23:37:31.8Z,2,REGULAR,3pt,Jump Shot,[],1629678,33.459264126149804,30.88235294117647,1610612753,18,19,2022-12-11T23:37:37Z,1520000,False,96.0,262.0,1,left,MISS A. Schofield 27' 3PT,[1629678],25,1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Above the Break 3,24+ Right Center,27.89,Missed,,,,,,,,,,,,,,,,,,
11:36,154,PT11M36.00S,2022-12-11T23:37:36.8Z,2,REGULAR,rebound,defensive,[],1630625,,,1610612761,18,19,2022-12-11T23:37:37Z,1530000,False,,,0,,D. Banton REBOUND (Off:0 Def:2),[1630625],45,1610612761.0,TOR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Right Center,,,,,,,153.0,2.0,2.0,0.0,,,,,,,,,,
11:23,155,PT11M23.00S,2022-12-11T23:37:48.7Z,2,REGULAR,2pt,Jump Shot,[],201152,80.1084099868594,78.92156862745098,1610612761,18,21,2022-12-11T23:37:55Z,1540000,False,145.0,134.0,1,right,T. Young 19' step back Jump Shot (2 PTS),[201152],21,1610612761.0,TOR,step back,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,19.75,Made,2.0,,,,,,,,,,,,,,,,,
10:55,156,PT10M55.00S,2022-12-11T23:38:16.9Z,2,REGULAR,2pt,Jump Shot,[],1630532,22.421156373193167,23.284313725490197,1610612753,18,21,2022-12-11T23:38:30Z,1550000,False,134.0,158.0,1,left,MISS F. Wagner 20' Jump Shot,[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right Center,20.71,Missed,,,,,,,,,,,,,,,,,,
10:52,157,PT10M52.00S,2022-12-11T23:38:19.9Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,18,21,2022-12-11T23:38:30Z,1560000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],33,1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,156.0,2.0,2.0,0.0,,,,,,,,,,
10:44,158,PT10M44.00S,2022-12-11T23:38:33.4Z,2,REGULAR,2pt,Hook,[],1627783,78.53153745072274,24.754901960784316,1610612761,18,21,2022-12-11T23:47:03Z,1570312,False,-126.0,149.0,1,right,MISS P. Siakam 19' turnaround Hook,[1627783],43,1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,19.55,Missed,,,,,,,,,,,,,,,,,,
10:43,159,PT10M43.00S,2022-12-11T23:38:34.4Z,2,REGULAR,rebound,offensive,[],1630625,,,1610612761,18,21,2022-12-11T23:47:17Z,1575468,False,,,0,,D. Banton REBOUND (Off:1 Def:2),[1630625],45,1610612761.0,TOR,,,,Banton,D. Banton,,,,,Mid-Range,16-24 Left Center,,,,,,,158.0,3.0,2.0,1.0,,,,,,,,,,
