actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
171,PT10M45.00S,2022-11-09T23:11:57.3Z,2,REGULAR,steal,,[],1630182,,,1610612742,24,30,2022-11-09T23:12:00Z,1700000,False,,,0,,J. Green STEAL (2 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
172,PT10M40.00S,2022-11-09T23:12:02.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203501,76.95466491458606,90.68627450980392,1610612742,24,30,2022-11-09T23:12:08Z,1710000,False,203.0,164.0,1,right,MISS T. Hardaway Jr. 26' running 3PT,[203501],1610612742.0,DAL,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
173,PT10M37.00S,2022-11-09T23:12:05.9Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,24,30,2022-11-09T23:12:08Z,1720000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,
174,PT10M25.00S,2022-11-09T23:12:20.5Z,2,REGULAR,foul,offensive,[],1628976,,,1610612753,24,30,2022-11-09T23:12:32Z,1730000,False,,,0,,W. Carter Jr. off-the-ball offensive FOUL (1 PF),"[1628976, 1630182]",1610612753.0,ORL,off-the-ball,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,203054.0,,,1.0,0.0,Green,1630182.0
176,PT10M25.00S,2022-11-09T23:12:20.5Z,2,REGULAR,turnover,offensive foul,[],1628976,,,1610612753,24,30,2022-11-09T23:12:20Z,1750000,False,,,0,,W. Carter Jr. offensive foul TURNOVER (3 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,3.0,,,203054.0,,,,,,
177,PT10M07.00S,2022-11-09T23:12:48.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630182,92.46057818659659,55.63725490196079,1610612742,24,32,2022-11-09T23:12:53Z,1760000,False,28.0,18.0,1,right,J. Green driving Layup (4 PTS) (S. Dinwiddie 1 AST),"[1630182, 203915]",1610612742.0,DAL,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.37,Made,4.0,,,,,S. Dinwiddie,203915.0,1.0,,,,,,,,,,
179,PT09M54.00S,2022-11-09T23:13:00.1Z,2,REGULAR,3pt,Jump Shot,[],1628964,31.09395532194481,30.392156862745097,1610612753,24,32,2022-11-09T23:13:07Z,1780000,False,98.0,240.0,1,left,MISS M. Bamba 25' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
180,PT09M54.00S,2022-11-09T23:13:00.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,24,32,2022-11-09T23:13:07Z,1790000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,179.0,,,,,,,,,,,,,,,,
182,PT09M54.00S,2022-11-09T23:13:12.3Z,2,REGULAR,substitution,out,[],1628964,,,1610612742,24,32,2022-11-09T23:13:19Z,1810000,False,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M54.00S,2022-11-09T23:13:12.3Z,2,REGULAR,substitution,in,[],1630532,,,1610612742,24,32,2022-11-09T23:13:19Z,1820000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M44.00S,2022-11-09T23:13:29.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,92.32917214191852,50.98039215686274,1610612742,24,34,2022-11-09T23:13:38Z,1830000,False,5.0,20.0,1,right,S. Dinwiddie driving Layup (10 PTS) (T. Hardaway Jr. 2 AST),"[203915, 203501]",1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,2.02,Made,10.0,,,,,T. Hardaway Jr.,203501.0,2.0,,,,,,,,,,
186,PT09M44.00S,2022-11-09T23:13:38.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,24,34,2022-11-09T23:13:46Z,1850000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M27.00S,2022-11-09T23:16:37.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,7.835085413929041,54.166666666666664,1610612753,26,34,2022-11-09T23:16:42Z,1860000,False,-21.0,21.0,1,left,F. Wagner driving Hook (6 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.96,Made,6.0,,,,,,,,,,,,,,,,,
188,PT09M14.00S,2022-11-09T23:16:50.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,82.34231274638634,52.94117647058824,1610612742,26,36,2022-11-09T23:17:17Z,1870000,False,15.0,113.0,1,right,T. Hardaway Jr. 11' Jump Shot (5 PTS) (J. Green 2 AST),"[203501, 1630182]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.44,Made,5.0,,,,,J. Green,1630182.0,2.0,,,,,,,,,,
190,PT08M57.00S,2022-11-09T23:17:06.7Z,2,REGULAR,3pt,Jump Shot,[],1631216,24.78646517739816,87.25490196078431,1610612753,29,36,2022-11-09T23:17:13Z,1890000,False,-186.0,180.0,1,left,C. Houstan 25' 3PT  (3 PTS) (R. Hampton 2 AST),"[1631216, 1630181]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,25.94,Made,3.0,,,,,R. Hampton,1630181.0,2.0,,,,,,,,,,
192,PT08M49.00S,2022-11-09T23:17:18.0Z,2,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612742,29,36,2022-11-09T23:17:33Z,1910000,False,,,0,,W. Carter Jr. shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[1628976, 203915]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203054.0,,,2.0,0.0,Dinwiddie,203915.0
194,PT08M49.00S,2022-11-09T23:17:42.5Z,2,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,29,36,2022-11-09T23:17:42Z,1930000,False,,,0,,MISS S. Dinwiddie Free Throw 1 of 2,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
195,PT08M49.00S,2022-11-09T23:17:42.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,29,36,2022-11-09T23:17:42Z,1940000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,194.0,,,,,,,,,,,,,,,,
196,PT08M49.00S,2022-11-09T23:17:44.1Z,2,REGULAR,substitution,out,[],1630181,,,1610612742,29,36,2022-11-09T23:17:49Z,1950000,False,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M49.00S,2022-11-09T23:17:44.1Z,2,REGULAR,substitution,in,[],1630591,,,1610612742,29,36,2022-11-09T23:17:49Z,1960000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M49.00S,2022-11-09T23:18:01.4Z,2,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,29,37,2022-11-09T23:18:01Z,1970000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (11 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
199,PT08M36.00S,2022-11-09T23:18:18.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,6.258212877792378,50.245098039215684,1610612753,31,37,2022-11-09T23:18:25Z,1980000,False,-1.0,6.0,1,left,W. Carter Jr. alley-oop DUNK (6 PTS) (F. Wagner 1 AST),"[1628976, 1630532]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,0.64,Made,6.0,,,,,F. Wagner,1630532.0,1.0,,,,,,,,,,
201,PT08M16.00S,2022-11-09T23:18:37.5Z,2,REGULAR,3pt,Jump Shot,[],203501,68.15045992115637,18.872549019607842,1610612742,31,37,2022-11-09T23:19:22Z,2000000,False,-156.0,247.0,1,right,MISS T. Hardaway Jr. 29' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,29.18,Missed,,,,,,,,,,,,,,,,,,
202,PT08M15.00S,2022-11-09T23:18:38.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,31,37,2022-11-09T23:18:43Z,2010000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,201.0,,,,,,,,,,,,,,,,
204,PT08M03.00S,2022-11-09T23:18:57.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.258212877792378,53.18627450980392,1610612753,33,37,2022-11-09T23:19:06Z,2030000,False,-16.0,6.0,1,left,F. Wagner driving Layup (8 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.71,Made,8.0,,,,,,,,,,,,,,,,,
205,PT07M48.00S,2022-11-09T23:19:18.1Z,2,REGULAR,foul,offensive,[],201580,,,1610612742,33,37,2022-11-09T23:19:35Z,2040000,False,,,0,,J. McGee off-the-ball offensive FOUL (1 PF),"[201580, 1630532]",1610612742.0,DAL,off-the-ball,,,McGee,J. McGee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203054.0,,,1.0,0.0,Wagner,1630532.0
207,PT07M48.00S,2022-11-09T23:19:18.1Z,2,REGULAR,turnover,offensive foul,[],201580,,,1610612742,33,37,2022-11-09T23:19:18Z,2060000,False,,,0,,J. McGee offensive foul TURNOVER (1 TO),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,203054.0,,,,,,
208,PT07M48.00S,2022-11-09T23:19:27.9Z,2,REGULAR,substitution,out,[],201580,,,1610612753,33,37,2022-11-09T23:19:35Z,2070000,False,,,0,,SUB out: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M48.00S,2022-11-09T23:19:27.9Z,2,REGULAR,substitution,in,[],203939,,,1610612753,33,37,2022-11-09T23:19:35Z,2080000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M33.00S,2022-11-09T23:19:49.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631216,5.995400788436268,53.431372549019606,1610612753,35,37,2022-11-09T23:19:55Z,2090000,False,-17.0,4.0,1,left,C. Houstan cutting Layup (5 PTS) (F. Wagner 2 AST),"[1631216, 1630532]",1610612753.0,ORL,cutting,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,1.76,Made,5.0,,,,,F. Wagner,1630532.0,2.0,,,,,,,,,,
212,PT07M14.00S,2022-11-09T23:20:08.2Z,2,REGULAR,3pt,Jump Shot,[],203915,75.90341655716163,89.70588235294117,1610612742,35,40,2022-11-09T23:20:13Z,2110000,False,199.0,174.0,1,right,S. Dinwiddie 26' 3PT step back (14 PTS),[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,26.4,Made,14.0,,,,,,,,,,,,,,,,,
213,PT06M58.00S,2022-11-09T23:20:25.1Z,2,REGULAR,turnover,lost ball,[],1628976,,,1610612753,35,40,2022-11-09T23:20:29Z,2120000,False,,,0,,W. Carter Jr. lost ball TURNOVER (4 TO),"[1628976, 203939]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,4.0,Powell,203939.0,,,,,,,
214,PT06M58.00S,2022-11-09T23:20:25.1Z,2,REGULAR,steal,,[],203939,,,1610612742,35,40,2022-11-09T23:20:27Z,2130000,False,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
215,PT06M50.00S,2022-11-09T23:20:32.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203915,67.88764783180025,73.2843137254902,1610612742,35,40,2022-11-09T23:20:39Z,2140000,False,116.0,249.0,1,right,MISS S. Dinwiddie 27' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,27.52,Missed,,,,,,,,,,,,,,,,,,
216,PT06M46.00S,2022-11-09T23:20:36.9Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,35,40,2022-11-09T23:20:39Z,2150000,False,,,0,,J. Suggs REBOUND (Off:0 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,215.0,3.0,3.0,0.0,,,,,,,,,,,,,
217,PT06M35.00S,2022-11-09T23:20:47.5Z,2,REGULAR,3pt,Jump Shot,[],1630532,32.802233902759525,34.80392156862745,1610612753,35,40,2022-11-09T23:20:52Z,2160000,False,76.0,256.0,1,left,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,26.69,Missed,,,,,,,,,,,,,,,,,,
218,PT06M32.00S,2022-11-09T23:20:50.5Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,35,40,2022-11-09T23:20:52Z,2170000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,,217.0,2.0,2.0,0.0,,,,,,,,,,,,,
219,PT06M23.00S,2022-11-09T23:21:00.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,85.62746386333771,58.333333333333336,1610612742,35,40,2022-11-09T23:22:13Z,2180000,False,42.0,83.0,1,right,MISS T. Hardaway Jr. 9' driving floating Shot,[203501],1610612742.0,DAL,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.25,Missed,,,,,,,,,,,,,,,,,,
220,PT06M20.00S,2022-11-09T23:21:03.0Z,2,REGULAR,rebound,defensive,[],1631216,,,1610612753,35,40,2022-11-09T23:21:03Z,2190000,False,,,0,,C. Houstan REBOUND (Off:0 Def:1),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,In The Paint (Non-RA),8-16 Center,,,,219.0,1.0,1.0,0.0,,,,,,,,,,,,,
221,PT06M08.00S,2022-11-09T23:21:15.5Z,2,REGULAR,3pt,Jump Shot,[],1630591,27.677398160315374,78.92156862745098,1610612753,38,40,2022-11-09T23:22:28Z,2200000,False,-145.0,208.0,1,left,J. Suggs 25' 3PT pullup (3 PTS),[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,25.31,Made,3.0,,,,,,,,,,,,,,,,,
222,PT05M42.00S,2022-11-09T23:21:44.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612742,38,40,2022-11-09T23:21:54Z,2210000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,203054.0,,,,,,
223,PT05M42.00S,2022-11-09T23:21:51.5Z,2,REGULAR,substitution,out,[],1631216,,,1610612753,38,40,2022-11-09T23:22:12Z,2220000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT05M42.00S,2022-11-09T23:21:51.5Z,2,REGULAR,substitution,out,[],203082,,,1610612753,38,40,2022-11-09T23:22:12Z,2230000,False,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M42.00S,2022-11-09T23:21:51.5Z,2,REGULAR,substitution,out,[],203501,,,1610612753,38,40,2022-11-09T23:22:12Z,2240000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT05M42.00S,2022-11-09T23:21:51.5Z,2,REGULAR,substitution,out,[],1628467,,,1610612753,38,40,2022-11-09T23:22:12Z,2250000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M42.00S,2022-11-09T23:21:51.5Z,2,REGULAR,substitution,in,[],1629643,,,1610612753,38,40,2022-11-09T23:22:12Z,2260000,False,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M42.00S,2022-11-09T23:21:51.5Z,2,REGULAR,substitution,in,[],1629626,,,1610612753,38,40,2022-11-09T23:22:12Z,2270000,False,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M42.00S,2022-11-09T23:21:51.5Z,2,REGULAR,substitution,in,[],1629029,,,1610612753,38,40,2022-11-09T23:22:12Z,2280000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M42.00S,2022-11-09T23:21:51.5Z,2,REGULAR,substitution,in,[],203493,,,1610612753,38,40,2022-11-09T23:22:12Z,2290000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M21.00S,2022-11-09T23:22:29.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,8.09789750328515,58.57843137254902,1610612753,38,40,2022-11-09T23:22:34Z,2300000,False,-43.0,24.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
232,PT05M18.00S,2022-11-09T23:22:32.6Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,38,40,2022-11-09T23:22:34Z,2310000,False,,,0,,R. Bullock REBOUND (Off:0 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),0-8 Center,,,,231.0,1.0,1.0,0.0,,,,,,,,,,,,,
233,PT05M08.00S,2022-11-09T23:22:42.7Z,2,REGULAR,3pt,Jump Shot,[],203493,93.24901445466492,97.05882352941177,1610612742,38,40,2022-11-09T23:22:49Z,2320000,False,235.0,11.0,1,right,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
234,PT05M04.00S,2022-11-09T23:22:46.7Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,38,40,2022-11-09T23:22:49Z,2330000,False,,,0,,J. Suggs REBOUND (Off:0 Def:4),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,,,,233.0,4.0,4.0,0.0,,,,,,,,,,,,,
235,PT04M51.00S,2022-11-09T23:22:58.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,12.828515111695138,55.14705882352941,1610612753,38,40,2022-11-09T23:27:21Z,2340000,False,-26.0,68.0,1,left,MISS F. Wagner 7' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.28,Missed,,,,,,,,,,,,,,,,,,
236,PT04M51.00S,2022-11-09T23:22:58.7Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,38,40,2022-11-09T23:23:13Z,2350000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,235.0,2.0,2.0,0.0,,,,,,,,,,,,,
237,PT04M48.00S,2022-11-09T23:23:09.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630182,91.93495400788436,50.0,1610612742,38,42,2022-11-10T00:00:23Z,2360000,False,0.0,23.0,1,right,J. Green running DUNK (6 PTS) (S. Dinwiddie 2 AST),"[1630182, 203915]",1610612742.0,DAL,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.33,Made,6.0,,,,,S. Dinwiddie,203915.0,2.0,,,,,,,,,,
239,PT04M35.00S,2022-11-09T23:23:14.8Z,2,REGULAR,3pt,Jump Shot,[],1629626,32.670827858081466,48.28431372549019,1610612753,41,42,2022-11-09T23:23:30Z,2380000,False,9.0,255.0,1,left,B. Bol 25' 3PT  (7 PTS) (J. Suggs 2 AST),"[1629626, 1630591]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Center,25.47,Made,7.0,,,,,J. Suggs,1630591.0,2.0,,,,,,,,,,
240,PT04M20.00S,2022-11-09T23:23:33.3Z,2,REGULAR,foul,personal,[],1629643,,,1610612742,41,42,2022-11-09T23:24:42Z,2390000,False,,,0,,C. Okeke personal FOUL (2 PF),"[1629643, 203939]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,200833.0,,,2.0,0.0,Powell,203939.0
242,PT04M20.00S,2022-11-09T23:23:48.8Z,2,REGULAR,substitution,out,[],1628976,,,1610612742,41,42,2022-11-09T23:23:57Z,2410000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M20.00S,2022-11-09T23:23:48.8Z,2,REGULAR,substitution,out,[],1630182,,,1610612742,41,42,2022-11-09T23:23:57Z,2420000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M20.00S,2022-11-09T23:23:48.8Z,2,REGULAR,substitution,in,[],1628964,,,1610612742,41,42,2022-11-09T23:23:57Z,2430000,False,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M20.00S,2022-11-09T23:23:48.8Z,2,REGULAR,substitution,in,[],1627827,,,1610612742,41,42,2022-11-09T23:23:57Z,2440000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M08.00S,2022-11-09T23:24:12.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203939,92.46057818659659,50.49019607843137,1610612742,41,44,2022-11-09T23:24:24Z,2450000,False,2.0,18.0,1,right,D. Powell alley-oop Layup (2 PTS) (S. Dinwiddie 3 AST),"[203939, 203915]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,1.86,Made,2.0,,,,,S. Dinwiddie,203915.0,3.0,,,,,,,,,,
248,PT03M55.00S,2022-11-09T23:24:26.5Z,2,REGULAR,turnover,bad pass,[],1630591,,,1610612753,41,44,2022-11-09T23:24:35Z,2470000,False,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 203915]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,Dinwiddie,203915.0,,,,,,,
249,PT03M55.00S,2022-11-09T23:24:26.5Z,2,REGULAR,steal,,[],203915,,,1610612742,41,44,2022-11-09T23:24:30Z,2480000,False,,,0,,S. Dinwiddie STEAL (2 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
250,PT03M50.00S,2022-11-09T23:24:33.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629029,91.67214191852825,50.49019607843137,1610612742,41,44,2022-11-09T23:24:46Z,2490000,False,2.0,26.0,1,right,MISS L. Doncic running Layup - blocked,"[1629029, 1630591]",1610612742.0,DAL,running,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,Suggs,1630591.0,,,,
251,PT03M50.00S,2022-11-09T23:24:33.1Z,2,REGULAR,block,,[],1630591,,,1610612742,41,44,2022-11-09T23:24:36Z,2500000,False,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
252,PT03M50.00S,2022-11-09T23:24:33.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,41,44,2022-11-09T23:24:46Z,2510000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,250.0,,,,,,,,,,,,,,,,
254,PT03M40.00S,2022-11-09T23:25:04.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.1268068331143235,50.73529411764706,1610612753,43,44,2022-11-09T23:25:10Z,2530000,False,-4.0,5.0,1,left,F. Wagner driving Layup (10 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.63,Made,10.0,,,,,,,,,,,,,,,,,
