actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
87,PT06M15.00S,2023-02-10T00:26:05.1Z,1,REGULAR,substitution,out,[],1630532,,,1610612743,13,18,2023-02-10T00:26:47Z,830000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M15.00S,2023-02-10T00:26:05.1Z,1,REGULAR,substitution,in,[],1628371,,,1610612743,13,18,2023-02-10T00:26:47Z,840000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M54.00S,2023-02-10T00:27:24.8Z,1,REGULAR,foul,personal,['2freethrow'],1628365,,,1610612743,13,18,2023-02-10T00:27:40Z,850000,False,,,0,,M. Fultz shooting personal FOUL (1 PF) (Jokic 2 FT),"[1628365, 203999]",1610612753.0,ORL,shooting,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Left Center,,,,,,,,1627962.0,1.0,0.0,Jokic,203999.0,,,,,,,,
91,PT05M54.00S,2023-02-10T00:27:51.5Z,1,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,13,19,2023-02-10T00:28:53Z,870000,False,,,0,,N. Jokic Free Throw 1 of 2 (3 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
92,PT05M54.00S,2023-02-10T00:27:54.6Z,1,REGULAR,substitution,out,[],203484,,,1610612743,13,19,2023-02-10T00:28:00Z,880000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M54.00S,2023-02-10T00:27:54.6Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,13,19,2023-02-10T00:28:00Z,890000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M54.00S,2023-02-10T00:27:51.5Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,13,19,2023-02-10T00:28:53Z,900000,False,,,0,,MISS N. Jokic Free Throw 2 of 2,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
95,PT05M53.00S,2023-02-10T00:27:52.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,13,19,2023-02-10T00:28:53Z,910000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,
96,PT05M49.00S,2023-02-10T00:28:36.5Z,1,REGULAR,violation,kicked ball,[],1628365,,,1610612743,13,19,2023-02-10T00:29:01Z,920000,False,,,0,,M. Fultz kicked ball VIOLATION,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,1627962.0,,,,,,,,,,,,
97,PT05M41.00S,2023-02-10T00:28:44.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203999,89.04402102496715,53.18627450980392,1610612743,13,19,2023-02-10T00:37:44Z,930000,False,16.0,50.0,1,right,MISS N. Jokic floating Shot,[203999],1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.29,Missed,,,,,,,,,,,,,,,,,,
98,PT05M41.00S,2023-02-10T00:28:47.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,13,19,2023-02-10T00:28:47Z,940000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,97.0,,,,,,,,,,,,,,,,
100,PT05M37.00S,2023-02-10T00:29:04.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,92.59198423127464,4.166666666666666,1610612743,13,19,2023-02-10T00:29:09Z,960000,False,-229.0,17.0,1,right,MISS M. Porter Jr. 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,22.98,Missed,,,,,,,,,,,,,,,,,,
101,PT05M34.00S,2023-02-10T00:29:07.1Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,13,19,2023-02-10T00:29:09Z,970000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,,,,100.0,2.0,2.0,0.0,,,,,,,,,,,,,
103,PT05M27.00S,2023-02-10T00:29:17.0Z,1,REGULAR,turnover,out-of-bounds,[],1628365,,,1610612753,13,19,2023-02-10T00:29:25Z,980000,False,,,0,,M. Fultz bad pass out-of-bounds TURNOVER (1 TO),[1628365],1610612753.0,ORL,bad pass,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628172.0,,,,,,,,,,1.0,,
104,PT05M05.00S,2023-02-10T00:29:43.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,94.1688567674113,96.56862745098039,1610612743,13,19,2023-02-10T00:29:51Z,990000,False,233.0,2.0,1,right,MISS M. Porter Jr. step back bank 3PT,[1629008],1610612743.0,DEN,step back bank,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
105,PT05M01.00S,2023-02-10T00:29:47.6Z,1,REGULAR,rebound,defensive,[],1628365,,,1610612753,13,19,2023-02-10T00:29:51Z,1000000,False,,,0,,M. Fultz REBOUND (Off:0 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Right Corner 3,24+ Right,,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,
106,PT04M58.00S,2023-02-10T00:29:50.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630591,5.601182654402102,48.529411764705884,1610612753,15,19,2023-02-10T00:39:18Z,1010000,False,7.0,0.0,1,left,J. Suggs running finger roll Layup (7 PTS) (M. Fultz 2 AST),"[1630591, 1628365]",1610612753.0,ORL,running finger roll,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,0.74,Made,7.0,,,,,,,,,,,,M. Fultz,1628365.0,2.0,,,
108,PT04M39.00S,2023-02-10T00:30:13.0Z,1,REGULAR,turnover,traveling,[],1629008,,,1610612743,15,19,2023-02-10T00:30:20Z,1030000,False,,,0,,M. Porter Jr. traveling TURNOVER (1 TO),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,1628172.0,,,,,,,,,,1.0,,
109,PT04M16.00S,2023-02-10T00:30:49.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630591,7.178055190538765,48.03921568627451,1610612753,17,19,2023-02-10T00:40:11Z,1040000,False,10.0,15.0,1,left,J. Suggs driving finger roll Layup (9 PTS),[1630591],1610612753.0,ORL,driving finger roll,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,1.79,Made,9.0,,,,,,,,,,,,,,,,,
110,PT04M07.00S,2023-02-10T00:30:58.9Z,1,REGULAR,3pt,Jump Shot,[],1628971,92.32917214191852,3.9215686274509802,1610612743,17,19,2023-02-10T00:31:04Z,1050000,False,-230.0,20.0,1,right,MISS B. Brown 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,23.12,Missed,,,,,,,,,,,,,,,,,,
111,PT04M03.00S,2023-02-10T00:31:02.9Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,17,19,2023-02-10T00:31:04Z,1060000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,110.0,3.0,2.0,1.0,,,,,,,,,,,,,
112,PT03M52.00S,2023-02-10T00:31:14.1Z,1,REGULAR,turnover,lost ball,[],1628365,,,1610612753,17,19,2023-02-10T00:31:19Z,1070000,False,,,0,,M. Fultz lost ball TURNOVER (2 TO),"[1628365, 1631128]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Braun,1631128.0
113,PT03M52.00S,2023-02-10T00:31:14.1Z,1,REGULAR,steal,,[],1631128,,,1610612743,17,19,2023-02-10T00:31:16Z,1080000,False,,,0,,C. Braun STEAL (1 STL),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
114,PT03M47.00S,2023-02-10T00:31:18.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631128,92.06636005256242,50.98039215686274,1610612743,17,19,2023-02-10T00:41:01Z,1090000,False,5.0,22.0,1,right,MISS C. Braun running finger roll Layup,[1631128],1610612743.0,DEN,running finger roll,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,,
115,PT03M45.00S,2023-02-10T00:31:20.8Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,17,19,2023-02-10T00:31:36Z,1100000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,114.0,4.0,3.0,1.0,,,,,,,,,,,,,
116,PT03M42.00S,2023-02-10T00:31:29.0Z,1,REGULAR,foul,personal,['2freethrow'],1629008,,,1610612753,17,19,2023-02-10T00:31:58Z,1110000,False,,,0,,M. Porter Jr. shooting personal FOUL (1 PF) (Isaac 2 FT),"[1629008, 1628371]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1628172.0,1.0,0.0,Isaac,1628371.0,,,,,,,,
118,PT03M42.00S,2023-02-10T00:31:59.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628371,,,1610612753,18,19,2023-02-10T00:32:42Z,1130000,False,,,0,,J. Isaac Free Throw 1 of 2 (1 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
119,PT03M42.00S,2023-02-10T00:31:59.7Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,18,19,2023-02-10T00:32:28Z,1140000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M42.00S,2023-02-10T00:31:59.7Z,1,REGULAR,substitution,out,[],1629008,,,1610612753,18,19,2023-02-10T00:32:28Z,1150000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M42.00S,2023-02-10T00:31:59.7Z,1,REGULAR,substitution,out,[],1628971,,,1610612753,18,19,2023-02-10T00:32:28Z,1160000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M42.00S,2023-02-10T00:31:59.7Z,1,REGULAR,substitution,out,[],203932,,,1610612753,18,19,2023-02-10T00:32:28Z,1170000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M42.00S,2023-02-10T00:31:59.7Z,1,REGULAR,substitution,in,[],1630175,,,1610612753,18,19,2023-02-10T00:32:28Z,1180000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M42.00S,2023-02-10T00:31:59.7Z,1,REGULAR,substitution,in,[],202397,,,1610612753,18,19,2023-02-10T00:32:28Z,1190000,False,,,0,,SUB in: I. Smith,[202397],1610612743.0,DEN,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M42.00S,2023-02-10T00:31:59.7Z,1,REGULAR,substitution,in,[],203484,,,1610612753,18,19,2023-02-10T00:32:28Z,1200000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M42.00S,2023-02-10T00:31:59.7Z,1,REGULAR,substitution,in,[],201145,,,1610612753,18,19,2023-02-10T00:32:28Z,1210000,False,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M42.00S,2023-02-10T00:31:59.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628371,,,1610612753,19,19,2023-02-10T00:32:42Z,1220000,False,,,0,,J. Isaac Free Throw 2 of 2 (2 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
128,PT03M28.00S,2023-02-10T00:32:48.1Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,19,19,2023-02-10T00:32:54Z,1230000,False,,,0,,N. Jokic bad pass TURNOVER (2 TO),"[203999, 1628371]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Isaac,1628371.0
129,PT03M28.00S,2023-02-10T00:32:48.1Z,1,REGULAR,steal,,[],1628371,,,1610612753,19,19,2023-02-10T00:32:50Z,1240000,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
130,PT03M20.00S,2023-02-10T00:32:55.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628365,23.866622864651774,87.25490196078431,1610612753,19,19,2023-02-10T00:33:03Z,1250000,False,-186.0,172.0,1,left,MISS M. Fultz 25' 3PT,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
131,PT03M16.00S,2023-02-10T00:32:59.8Z,1,REGULAR,rebound,defensive,[],203484,,,1610612743,19,19,2023-02-10T00:33:03Z,1260000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,130.0,2.0,1.0,1.0,,,,,,,,,,,,,
132,PT03M14.00S,2023-02-10T00:33:03.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201145,92.19776609724047,54.90196078431373,1610612743,19,19,2023-02-10T00:33:12Z,1270000,False,25.0,21.0,1,right,MISS J. Green running Layup,[201145],1610612743.0,DEN,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,
134,PT03M14.00S,2023-02-10T00:33:03.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,19,19,2023-02-10T00:33:12Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,132.0,,,,,,,,,,,,,,,,
136,PT03M06.00S,2023-02-10T00:33:29.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203999,91.01511169513797,57.107843137254896,1610612743,19,19,2023-02-10T00:45:52Z,1310000,False,36.0,32.0,1,right,MISS N. Jokic turnaround Shot - blocked,"[203999, 1628371]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,4.78,Missed,,,,,,,,,,,Isaac,1628371.0,,,,,,
137,PT03M06.00S,2023-02-10T00:33:29.8Z,1,REGULAR,block,,[],1628371,,,1610612743,19,19,2023-02-10T00:33:33Z,1320000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
138,PT03M06.00S,2023-02-10T00:33:29.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,19,19,2023-02-10T00:33:41Z,1330000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,136.0,,,,,,,,,,,,,,,,
140,PT03M01.00S,2023-02-10T00:33:47.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203484,79.71419185282524,50.245098039215684,1610612743,19,21,2023-02-10T00:33:54Z,1350000,False,1.0,138.0,1,right,K. Caldwell-Pope 13' Jump Shot (2 PTS) (J. Green 1 AST),"[203484, 201145]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,13.82,Made,2.0,,,,,,,,,,,,J. Green,201145.0,1.0,,,
142,PT02M43.00S,2023-02-10T00:34:06.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,15.588042049934298,51.71568627450981,1610612753,19,21,2023-02-10T00:34:14Z,1370000,False,-9.0,94.0,1,left,MISS W. Carter Jr. 9' turnaround fadeaway Shot,[1628976],1610612753.0,ORL,turnaround fadeaway,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.44,Missed,,,,,,,,,,,,,,,,,,
143,PT02M40.00S,2023-02-10T00:34:09.3Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,19,21,2023-02-10T00:34:09Z,1380000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,
144,PT02M23.00S,2023-02-10T00:34:26.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,90.62089356110381,59.55882352941176,1610612743,19,21,2023-02-10T00:34:31Z,1390000,False,48.0,36.0,1,right,MISS N. Jokic Hook,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.97,Missed,,,,,,,,,,,,,,,,,,
145,PT02M19.00S,2023-02-10T00:34:30.0Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,19,21,2023-02-10T00:34:30Z,1400000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,
146,PT02M13.00S,2023-02-10T00:34:36.4Z,1,REGULAR,3pt,Jump Shot,[],1628976,32.802233902759525,50.98039215686274,1610612753,22,21,2023-02-10T00:34:41Z,1410000,False,-5.0,256.0,1,left,W. Carter Jr. 25' 3PT  (7 PTS) (C. Anthony 1 AST),"[1628976, 1630175]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,25.58,Made,7.0,,,,,,,,,,,,C. Anthony,1630175.0,1.0,,,
149,PT01M58.00S,2023-02-10T00:35:12.3Z,1,REGULAR,foul,technical,['1freethrow'],1630175,,,1610612743,22,21,2023-02-10T00:35:24Z,1440000,False,,,0,,C. Anthony defensive-3-second technical FOUL (1 Tech),[1630175],1610612753.0,ORL,defensive-3-second,,,Anthony,C. Anthony,,,,,,,,,,,,,,202035.0,0.0,1.0,,,,,,,,,,
150,PT01M58.00S,2023-02-10T00:35:26.4Z,1,REGULAR,freethrow,1 of 1,[],203484,,,1610612743,22,22,2023-02-10T00:35:26Z,1450000,False,,,0,,K. Caldwell-Pope technical Free Throw 1 of 1 (3 PTS),[203484],1610612743.0,DEN,technical,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
151,PT01M58.00S,2023-02-10T00:35:30.5Z,1,REGULAR,substitution,out,[],1628365,,,1610612743,22,22,2023-02-10T00:35:44Z,1460000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M58.00S,2023-02-10T00:35:30.5Z,1,REGULAR,substitution,out,[],1628976,,,1610612743,22,22,2023-02-10T00:35:44Z,1470000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M58.00S,2023-02-10T00:35:30.5Z,1,REGULAR,substitution,out,[],203999,,,1610612743,22,22,2023-02-10T00:35:44Z,1480000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M58.00S,2023-02-10T00:35:30.5Z,1,REGULAR,substitution,in,[],1631216,,,1610612743,22,22,2023-02-10T00:35:44Z,1490000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M58.00S,2023-02-10T00:35:30.5Z,1,REGULAR,substitution,in,[],1629021,,,1610612743,22,22,2023-02-10T00:35:44Z,1500000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M58.00S,2023-02-10T00:35:30.5Z,1,REGULAR,substitution,in,[],1628427,,,1610612743,22,22,2023-02-10T00:35:44Z,1510000,False,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M45.00S,2023-02-10T00:35:47.9Z,1,REGULAR,2pt,Jump Shot,[],203484,73.27529566360053,28.186274509803923,1610612743,22,24,2023-02-10T00:35:56Z,1520000,False,-109.0,199.0,1,right,K. Caldwell-Pope 22' pullup Jump Shot (5 PTS) (I. Smith 1 AST),"[203484, 202397]",1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,22.67,Made,5.0,,,,,,,,,,,,I. Smith,202397.0,1.0,,,
158,PT01M35.00S,2023-02-10T00:35:57.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,15.325229960578188,50.0,1610612753,24,24,2023-02-10T00:36:02Z,1530000,False,0.0,92.0,1,left,C. Anthony 9' turnaround fadeaway Jump Shot (2 PTS),[1630175],1610612753.0,ORL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,9.16,Made,2.0,,,,,,,,,,,,,,,,,
159,PT01M17.00S,2023-02-10T00:36:16.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203484,91.27792378449409,53.92156862745098,1610612743,24,26,2023-02-10T00:36:21Z,1540000,False,20.0,29.0,1,right,K. Caldwell-Pope driving Layup (7 PTS),[203484],1610612743.0,DEN,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,3.54,Made,7.0,,,,,,,,,,,,,,,,,
160,PT01M06.00S,2023-02-10T00:36:27.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,13.354139290407357,44.85294117647059,1610612753,26,26,2023-02-10T00:49:15Z,1550000,False,26.0,73.0,1,left,P. Banchero 7' floating Jump Shot (2 PTS),[1631094],1610612753.0,ORL,floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,7.74,Made,2.0,,,,,,,,,,,,,,,,,
161,PT00M49.50S,2023-02-10T00:36:45.0Z,1,REGULAR,turnover,bad pass,[],1628427,,,1610612743,26,26,2023-02-10T00:36:48Z,1560000,False,,,0,,V. Cancar bad pass TURNOVER (1 TO),"[1628427, 1628371]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Isaac,1628371.0
162,PT00M49.50S,2023-02-10T00:36:45.0Z,1,REGULAR,steal,,[],1628371,,,1610612753,26,26,2023-02-10T00:36:47Z,1570000,False,,,0,,J. Isaac STEAL (2 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
163,PT00M43.60S,2023-02-10T00:36:50.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631216,27.151773981603156,17.401960784313726,1610612753,26,26,2023-02-10T00:49:42Z,1580000,False,163.0,203.0,1,left,MISS C. Houstan 26' running 3PT,[1631216],1610612753.0,ORL,running,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,26.01,Missed,,,,,,,,,,,,,,,,,,
164,PT00M39.00S,2023-02-10T00:36:55.5Z,1,REGULAR,rebound,offensive,[],1631094,,,1610612753,26,26,2023-02-10T00:36:55Z,1590000,False,,,0,,P. Banchero REBOUND (Off:1 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,163.0,3.0,2.0,1.0,,,,,,,,,,,,,
165,PT00M37.00S,2023-02-10T00:36:57.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629021,6.521024967148489,3.1862745098039214,1610612753,26,26,2023-02-10T00:37:11Z,1600000,False,234.0,9.0,1,left,MISS M. Wagner 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Right Corner 3,24+ Right,23.43,Missed,,,,,,,,,,,,,,,,,,
166,PT00M34.00S,2023-02-10T00:37:01.3Z,1,REGULAR,rebound,offensive,[],1628371,,,1610612753,26,26,2023-02-10T00:37:01Z,1610000,False,,,0,,J. Isaac REBOUND (Off:1 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,,,,165.0,2.0,1.0,1.0,,,,,,,,,,,,,
167,PT00M34.00S,2023-02-10T00:37:03.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631128,,,1610612753,26,26,2023-02-10T00:37:17Z,1620000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Isaac 2 FT),"[1631128, 1628371]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,1.0,0.0,Isaac,1628371.0,,,,,,,,
169,PT00M34.00S,2023-02-10T00:37:34.5Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628371,,,1610612753,26,26,2023-02-10T00:37:34Z,1640000,False,,,0,,MISS J. Isaac Free Throw 1 of 2,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
