shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
10:37,193,PT10M37.00S,2022-12-06T00:42:10.1Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,21,32,2022-12-06T00:42:11Z,1930000,False,,,0,,J. Holiday REBOUND (Off:1 Def:3),[201950],21,1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Center,,,,,,,,,,,192.0,,,,,4.0,3.0,1.0,,
10:25,194,PT10M25.00S,2022-12-06T00:42:25.2Z,2,REGULAR,foul,offensive,[],1630572,,,1610612749,21,32,2022-12-06T00:42:38Z,1940000,False,,,0,,S. Mamukelashvili charge offensive FOUL (2 PF),"[1630572, 1629678]",54,1610612749.0,MIL,charge,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,101283.0,,,,,,,,2.0,0.0,Schofield,1629678.0,,,,,
10:25,196,PT10M25.00S,2022-12-06T00:42:25.2Z,2,REGULAR,turnover,offensive foul,[],1630572,,,1610612749,21,32,2022-12-06T00:42:25Z,1960000,False,,,0,,S. Mamukelashvili offensive foul TURNOVER (1 TO),[1630572],54,1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,101283.0,,,,,,,,,,,,,,,,
10:25,197,PT10M25.00S,2022-12-06T00:42:37.9Z,2,REGULAR,substitution,out,[],1629678,,,1610612753,21,32,2022-12-06T00:42:51Z,1970000,False,,,0,,SUB out: A. Schofield,[1629678],25,1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
10:25,198,PT10M25.00S,2022-12-06T00:42:37.9Z,2,REGULAR,substitution,out,[],1630572,,,1610612753,21,32,2022-12-06T00:42:51Z,1980000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],54,1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
10:25,199,PT10M25.00S,2022-12-06T00:42:37.9Z,2,REGULAR,substitution,out,[],1626171,,,1610612753,21,32,2022-12-06T00:42:51Z,1990000,False,,,0,,SUB out: B. Portis,[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
10:25,200,PT10M25.00S,2022-12-06T00:42:37.9Z,2,REGULAR,substitution,in,[],1629021,,,1610612753,21,32,2022-12-06T00:42:51Z,2000000,False,,,0,,SUB in: M. Wagner,[1629021],21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
10:25,201,PT10M25.00S,2022-12-06T00:42:37.9Z,2,REGULAR,substitution,in,[],1629670,,,1610612753,21,32,2022-12-06T00:42:51Z,2010000,False,,,0,,SUB in: J. Nwora,[1629670],13,1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
10:25,202,PT10M25.00S,2022-12-06T00:42:37.9Z,2,REGULAR,substitution,in,[],203507,,,1610612753,21,32,2022-12-06T00:42:51Z,2020000,False,,,0,,SUB in: G. Antetokounmpo,[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
10:12,203,PT10M12.00S,2022-12-06T00:43:07.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203082,85.88863177305765,48.28431372549019,1610612753,21,32,2022-12-06T00:43:10Z,2030000,False,-9.0,80.0,1,right,MISS T. Ross 8' pullup Shot,[203082],31,1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,In The Paint (Non-RA),8-16 Center,,,,,8.06,Missed,,,,,,,,,,,,,,
10:09,204,PT10M09.00S,2022-12-06T00:43:09.7Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,21,32,2022-12-06T00:43:09Z,2040000,False,,,0,,J. Holiday REBOUND (Off:1 Def:4),[201950],21,1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,203.0,,,,,5.0,4.0,1.0,,
10:06,205,PT10M06.00S,2022-12-06T00:43:12.6Z,2,REGULAR,3pt,Jump Shot,[],203114,32.93199576780141,49.01960784313725,1610612749,21,32,2022-12-06T00:43:22Z,2050000,False,5.0,257.0,1,left,MISS K. Middleton 25' 3PT,[203114],22,1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,,,,,25.71,Missed,,,,,,,,,,,,,,
10:02,206,PT10M02.00S,2022-12-06T00:43:16.6Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,21,32,2022-12-06T00:43:22Z,2060000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],50,1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,,,,,,,,205.0,,,,,1.0,1.0,0.0,,
09:49,207,PT09M49.00S,2022-12-06T00:43:30.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.59034005163846,51.225490196078425,1610612753,23,32,2022-12-06T00:43:35Z,2070000,False,6.0,17.0,1,right,F. Wagner driving finger roll Layup (5 PTS),[1630532],22,1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,1.82,Made,5.0,,,,,,,,,,,,,
09:40,208,PT09M40.00S,2022-12-06T00:43:39.4Z,2,REGULAR,2pt,Jump Shot,[],201950,17.031864361756735,15.931372549019606,1610612749,23,32,2022-12-06T00:43:44Z,2080000,False,170.0,108.0,1,left,MISS J. Holiday 20' step back Shot,[201950],21,1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right,,,,,20.14,Missed,,,,,,,,,,,,,,
09:36,209,PT09M36.00S,2022-12-06T00:43:43.4Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,23,32,2022-12-06T00:43:44Z,2090000,False,,,0,,M. Wagner REBOUND (Off:0 Def:4),[1629021],21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Right,,,,,,,,,,,208.0,,,,,4.0,4.0,0.0,,
09:27,210,PT09M27.00S,2022-12-06T00:43:52.6Z,2,REGULAR,3pt,Jump Shot,[],1630532,76.29599051155964,90.68627450980392,1610612753,23,32,2022-12-06T00:43:58Z,2100000,False,203.0,170.0,1,right,MISS F. Wagner 26' step back 3PT,[1630532],22,1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,26.53,Missed,,,,,,,,,,,,,,
09:23,211,PT09M23.00S,2022-12-06T00:43:56.2Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,23,32,2022-12-06T00:43:56Z,2110000,False,,,0,,J. Holiday REBOUND (Off:1 Def:5),[201950],21,1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,210.0,,,,,6.0,5.0,1.0,,
09:15,212,PT09M15.00S,2022-12-06T00:44:04.1Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612749,23,32,2022-12-06T00:44:29Z,2120000,False,,,0,,J. Holiday bad pass TURNOVER (3 TO),"[201950, 1630175]",21,1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,3.0,Anthony,1630175.0,,,,,,,,,,,,,,,,,
09:15,213,PT09M15.00S,2022-12-06T00:44:04.1Z,2,REGULAR,steal,,[],1630175,,,1610612753,23,32,2022-12-06T00:44:06Z,2130000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],50,1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
09:04,214,PT09M04.00S,2022-12-06T00:44:15.3Z,2,REGULAR,turnover,bad pass,[],203082,,,1610612753,23,32,2022-12-06T00:44:23Z,2140000,False,,,0,,T. Ross bad pass TURNOVER (1 TO),"[203082, 201588]",31,1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,1.0,Hill,201588.0,,,,,,,,,,,,,,,,,
09:04,215,PT09M04.00S,2022-12-06T00:44:15.3Z,2,REGULAR,steal,,[],201588,,,1610612749,23,32,2022-12-06T00:44:18Z,2150000,False,,,0,,G. Hill STEAL (1 STL),[201588],3,1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
09:00,216,PT09M00.00S,2022-12-06T00:44:20.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,5.336726385409823,50.245098039215684,1610612749,23,34,2022-12-06T00:44:59Z,2160000,False,-1.0,-2.0,1,left,G. Antetokounmpo running Layup (14 PTS) (G. Hill 2 AST),"[203507, 201588]",34,1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,0.26,Made,14.0,G. Hill,201588.0,2.0,,,,,,,,,,
09:00,218,PT09M00.00S,2022-12-06T00:44:28.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,23,34,2022-12-06T00:44:28Z,2180000,False,,,0,,ORL Timeout,[],,1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:00,219,PT09M00.00S,2022-12-06T00:46:44.3Z,2,REGULAR,substitution,out,[],201588,,,1610612753,23,34,2022-12-06T00:47:15Z,2190000,False,,,0,,SUB out: G. Hill,[201588],3,1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
09:00,220,PT09M00.00S,2022-12-06T00:46:44.3Z,2,REGULAR,substitution,out,[],203114,,,1610612753,23,34,2022-12-06T00:47:15Z,2200000,False,,,0,,SUB out: K. Middleton,[203114],22,1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
09:00,221,PT09M00.00S,2022-12-06T00:46:44.3Z,2,REGULAR,substitution,in,[],1631260,,,1610612753,23,34,2022-12-06T00:47:15Z,2210000,False,,,0,,SUB in: A. Green,[1631260],20,1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
09:00,222,PT09M00.00S,2022-12-06T00:46:44.3Z,2,REGULAR,substitution,in,[],1626192,,,1610612753,23,34,2022-12-06T00:47:15Z,2220000,False,,,0,,SUB in: P. Connaughton,[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
08:49,223,PT08M49.00S,2022-12-06T00:47:30.6Z,2,REGULAR,foul,personal,['2freethrow'],203507,,,1610612753,23,34,2022-12-06T00:47:48Z,2230000,False,,,0,,G. Antetokounmpo shooting personal FOUL (2 PF) (Wagner 2 FT),"[203507, 1630532]",34,1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,101283.0,,,,,,,,2.0,0.0,Wagner,1630532.0,,,,,
08:49,225,PT08M49.00S,2022-12-06T00:47:54.1Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,24,34,2022-12-06T00:47:54Z,2250000,False,,,0,,F. Wagner Free Throw 1 of 2 (6 PTS),[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
08:49,226,PT08M49.00S,2022-12-06T00:48:08.1Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,25,34,2022-12-06T00:48:08Z,2260000,False,,,0,,F. Wagner Free Throw 2 of 2 (7 PTS),[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
08:37,227,PT08M37.00S,2022-12-06T00:48:21.0Z,2,REGULAR,3pt,Jump Shot,[],1631260,7.83344123429287,5.637254901960785,1610612749,25,37,2022-12-06T00:48:29Z,2270000,False,222.0,21.0,1,left,A. Green 3PT  (3 PTS) (J. Holiday 5 AST),"[1631260, 201950]",20,1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,,,,,22.28,Made,3.0,J. Holiday,201950.0,5.0,,,,,,,,,,
08:26,229,PT08M26.00S,2022-12-06T00:48:31.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,93.11596423035068,50.73529411764706,1610612753,25,37,2022-12-06T01:06:38Z,2290000,False,4.0,12.0,1,right,MISS C. Anthony driving reverse Layup,[1630175],50,1610612753.0,ORL,driving reverse,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,1.27,Missed,,,,,,,,,,,,,,
08:22,230,PT08M22.00S,2022-12-06T00:48:35.8Z,2,REGULAR,rebound,offensive,[],1631216,,,1610612753,25,37,2022-12-06T00:48:38Z,2300000,False,,,0,,C. Houstan REBOUND (Off:2 Def:0),[1631216],2,1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,229.0,,,,,2.0,0.0,2.0,,
08:22,231,PT08M22.00S,2022-12-06T00:48:35.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631216,94.40999984741211,50.0,1610612753,25,37,2022-12-06T00:49:02Z,2310000,False,0.0,0.0,1,right,MISS C. Houstan tip Layup,[1631216],2,1610612753.0,ORL,tip,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,,,,,0.0,Missed,,,,,,,,,,,,,,
08:20,232,PT08M20.00S,2022-12-06T00:48:37.8Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,25,37,2022-12-06T00:49:02Z,2320000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,231.0,,,,,5.0,5.0,0.0,,
08:17,233,PT08M17.00S,2022-12-06T00:48:40.7Z,2,REGULAR,2pt,Jump Shot,[],203507,20.579827568064225,58.08823529411765,1610612749,25,39,2022-12-06T00:50:42Z,2330000,False,-40.0,141.0,1,left,G. Antetokounmpo 14' pullup Jump Shot (16 PTS),[203507],34,1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,,,,,14.67,Made,16.0,,,,,,,,,,,,,
07:51,234,PT07M51.00S,2022-12-06T00:49:06.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629021,90.48784333678958,51.9607843137255,1610612753,27,39,2022-12-06T00:49:15Z,2340000,False,10.0,37.0,1,right,M. Wagner driving floating Jump Shot (11 PTS) (C. Anthony 1 AST),"[1629021, 1630175]",21,1610612753.0,ORL,driving floating,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,3.82,Made,11.0,C. Anthony,1630175.0,1.0,,,,,,,,,,
07:38,236,PT07M38.00S,2022-12-06T00:49:19.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,6.256568698156209,56.372549019607845,1610612749,27,41,2022-12-06T00:49:29Z,2360000,False,-32.0,6.0,1,left,J. Holiday driving reverse Layup (8 PTS) (G. Antetokounmpo 1 AST),"[201950, 203507]",21,1610612749.0,MIL,driving reverse,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,3.25,Made,8.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,
07:21,239,PT07M21.00S,2022-12-06T00:49:43.2Z,2,REGULAR,substitution,out,[],1631216,,,1610612753,27,41,2022-12-06T00:50:00Z,2390000,False,,,0,,SUB out: C. Houstan,[1631216],2,1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
07:21,240,PT07M21.00S,2022-12-06T00:49:43.2Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,27,41,2022-12-06T00:50:00Z,2400000,False,,,0,,SUB out: F. Wagner,[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
07:21,241,PT07M21.00S,2022-12-06T00:49:43.2Z,2,REGULAR,substitution,out,[],201950,,,1610612753,27,41,2022-12-06T00:50:00Z,2410000,False,,,0,,SUB out: J. Holiday,[201950],21,1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
07:21,242,PT07M21.00S,2022-12-06T00:49:43.2Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,27,41,2022-12-06T00:50:00Z,2420000,False,,,0,,SUB in: P. Banchero,[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
07:21,243,PT07M21.00S,2022-12-06T00:49:43.2Z,2,REGULAR,substitution,in,[],1628365,,,1610612753,27,41,2022-12-06T00:50:00Z,2430000,False,,,0,,SUB in: M. Fultz,[1628365],20,1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
07:21,244,PT07M21.00S,2022-12-06T00:49:43.2Z,2,REGULAR,substitution,in,[],1628975,,,1610612753,27,41,2022-12-06T00:50:00Z,2440000,False,,,0,,SUB in: J. Carter,[1628975],5,1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
07:14,245,PT07M14.00S,2022-12-06T00:50:10.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612753,27,41,2022-12-06T00:50:19Z,2450000,False,,,0,,ORL shot clock Team TURNOVER,[],,1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,101283.0,,,,,,,,,,,,,,,,
06:58,246,PT06M58.00S,2022-12-06T00:50:40.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203507,10.198750038497865,78.43137254901961,1610612749,27,41,2022-12-06T00:50:49Z,2460000,False,-142.0,43.0,1,left,MISS G. Antetokounmpo 14' turnaround fadeaway Shot,[203507],34,1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,,14.87,Missed,,,,,,,,,,,,,,
06:54,247,PT06M54.00S,2022-12-06T00:50:44.2Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,27,41,2022-12-06T00:50:49Z,2470000,False,,,0,,M. Wagner REBOUND (Off:0 Def:5),[1629021],21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Left,,,,,,,,,,,246.0,,,,,5.0,5.0,0.0,,
06:49,248,PT06M49.00S,2022-12-06T00:50:48.7Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631094,88.25394057726264,48.77450980392157,1610612753,27,41,2022-12-06T01:08:40Z,2480000,False,-6.0,58.0,1,right,MISS P. Banchero driving floating Shot,[1631094],5,1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.82,Missed,,,,,,,,,,,,,,
06:47,249,PT06M47.00S,2022-12-06T00:50:50.7Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,27,41,2022-12-06T00:51:00Z,2490000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:6),[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,248.0,,,,,6.0,6.0,0.0,,
06:41,250,PT06M41.00S,2022-12-06T00:50:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,4.811102206697602,51.470588235294116,1610612749,27,41,2022-12-06T00:51:04Z,2500000,False,-7.0,-7.0,1,left,MISS G. Antetokounmpo driving Layup,[203507],34,1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,1.04,Missed,,,,,,,,,,,,,,
06:40,252,PT06M40.00S,2022-12-06T00:50:58.2Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,27,41,2022-12-06T01:18:04Z,2520000,False,,,0,,M. Wagner REBOUND (Off:0 Def:6),[1629021],21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,250.0,,,,,6.0,6.0,0.0,,
06:34,253,PT06M34.00S,2022-12-06T00:51:04.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203082,70.77693663508131,79.16666666666666,1610612753,27,41,2022-12-06T00:51:16Z,2530000,False,146.0,222.0,1,right,MISS T. Ross 26' running 3PT,[203082],31,1610612753.0,ORL,running,,,Ross,T. Ross,,,,,Above the Break 3,24+ Right Center,,,,,26.58,Missed,,,,,,,,,,,,,,
06:29,254,PT06M29.00S,2022-12-06T00:51:09.2Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,27,41,2022-12-06T00:51:16Z,2540000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,253.0,,,,,1.0,1.0,0.0,,
06:26,255,PT06M26.00S,2022-12-06T00:51:20.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612749,27,41,2022-12-06T00:51:20Z,2550000,False,,,0,,MIL Timeout,[],,1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:26,256,PT06M26.00S,2022-12-06T00:52:38.8Z,2,REGULAR,substitution,out,[],1629021,,,1610612749,27,41,2022-12-06T00:54:01Z,2560000,False,,,0,,SUB out: M. Wagner,[1629021],21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
06:26,257,PT06M26.00S,2022-12-06T00:52:38.8Z,2,REGULAR,substitution,out,[],203082,,,1610612749,27,41,2022-12-06T00:54:01Z,2570000,False,,,0,,SUB out: T. Ross,[203082],31,1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
06:26,258,PT06M26.00S,2022-12-06T00:52:38.8Z,2,REGULAR,substitution,out,[],1630175,,,1610612749,27,41,2022-12-06T00:54:01Z,2580000,False,,,0,,SUB out: C. Anthony,[1630175],50,1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
06:26,259,PT06M26.00S,2022-12-06T00:52:38.8Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,27,41,2022-12-06T00:54:01Z,2590000,False,,,0,,SUB out: P. Connaughton,[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
06:26,260,PT06M26.00S,2022-12-06T00:52:38.8Z,2,REGULAR,substitution,out,[],203507,,,1610612749,27,41,2022-12-06T00:54:01Z,2600000,False,,,0,,SUB out: G. Antetokounmpo,[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
06:26,261,PT06M26.00S,2022-12-06T00:52:38.8Z,2,REGULAR,substitution,in,[],1629626,,,1610612749,27,41,2022-12-06T00:54:01Z,2610000,False,,,0,,SUB in: B. Bol,[1629626],10,1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
06:26,262,PT06M26.00S,2022-12-06T00:52:38.8Z,2,REGULAR,substitution,in,[],1630181,,,1610612749,27,41,2022-12-06T00:54:01Z,2620000,False,,,0,,SUB in: R. Hampton,[1630181],13,1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
06:26,263,PT06M26.00S,2022-12-06T00:52:38.8Z,2,REGULAR,substitution,in,[],1629678,,,1610612749,27,41,2022-12-06T00:54:01Z,2630000,False,,,0,,SUB in: A. Schofield,[1629678],25,1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
06:26,264,PT06M26.00S,2022-12-06T00:52:38.8Z,2,REGULAR,substitution,in,[],1630572,,,1610612749,27,41,2022-12-06T00:54:01Z,2640000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],54,1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
06:26,265,PT06M26.00S,2022-12-06T00:52:38.8Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,27,41,2022-12-06T00:54:01Z,2650000,False,,,0,,SUB in: B. Portis,[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
06:14,266,PT06M14.00S,2022-12-06T00:54:25.5Z,2,REGULAR,3pt,Jump Shot,[],1628975,11.907028619312582,94.85294117647058,1610612749,27,41,2022-12-06T01:18:46Z,2660000,False,-224.0,59.0,1,left,MISS J. Carter 3PT,[1628975],5,1610612749.0,MIL,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,,,,,23.2,Missed,,,,,,,,,,,,,,
06:10,267,PT06M10.00S,2022-12-06T00:54:29.5Z,2,REGULAR,rebound,defensive,[],1628365,,,1610612753,27,41,2022-12-06T00:54:31Z,2670000,False,,,0,,M. Fultz REBOUND (Off:0 Def:1),[1628365],20,1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Left Corner 3,24+ Left,,,,,,,,,,,266.0,,,,,1.0,1.0,0.0,,
06:10,268,PT06M10.00S,2022-12-06T00:54:33.1Z,2,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612753,27,41,2022-12-06T00:54:43Z,2680000,False,,,0,,A. Green shooting personal FOUL (1 PF) (Fultz 2 FT),"[1631260, 1628365]",20,1610612749.0,MIL,shooting,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,200833.0,,,,,,,,1.0,0.0,Fultz,1628365.0,,,,,
06:10,270,PT06M10.00S,2022-12-06T00:54:57.4Z,2,REGULAR,freethrow,1 of 2,[],1628365,,,1610612753,28,41,2022-12-06T00:54:57Z,2700000,False,,,0,,M. Fultz Free Throw 1 of 2 (6 PTS),[1628365],20,1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
06:10,271,PT06M10.00S,2022-12-06T00:55:09.4Z,2,REGULAR,freethrow,2 of 2,[],1628365,,,1610612753,29,41,2022-12-06T00:55:09Z,2710000,False,,,0,,M. Fultz Free Throw 2 of 2 (7 PTS),[1628365],20,1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
05:49,272,PT05M49.00S,2022-12-06T00:55:32.6Z,2,REGULAR,turnover,out-of-bounds,[],1630572,,,1610612749,29,41,2022-12-06T00:55:41Z,2720000,False,,,0,,S. Mamukelashvili bad pass out-of-bounds TURNOVER (2 TO),[1630572],54,1610612749.0,MIL,bad pass,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,2.0,,,200833.0,,,,,,,,,,,,,,,,
