shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
04:16,89,PT04M16.00S,2022-12-10T00:24:08.0Z,1,REGULAR,steal,,[],1627783,,,1610612761,23,17,2022-12-10T00:24:11Z,830000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],43,1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
04:10,90,PT04M10.00S,2022-12-10T00:24:13.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630567,92.32917214191852,51.470588235294116,1610612761,23,19,2022-12-10T00:24:23Z,840000,False,7.0,20.0,1,right,S. Barnes running Layup (4 PTS) (P. Siakam 2 AST),"[1630567, 1627783]",4,1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,2.1,Made,4.0,P. Siakam,1627783.0,2.0,,,,,,,,,,,,,,
03:48,92,PT03M48.00S,2022-12-10T00:24:35.9Z,1,REGULAR,turnover,bad pass,[],203082,,,1610612753,23,19,2022-12-10T00:24:40Z,860000,False,,,0,,T. Ross bad pass TURNOVER (1 TO),"[203082, 1628384]",31,1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,,,Anunoby,1628384.0,,,,
03:48,93,PT03M48.00S,2022-12-10T00:24:35.9Z,1,REGULAR,steal,,[],1628384,,,1610612761,23,19,2022-12-10T00:24:38Z,870000,False,,,0,,O. Anunoby STEAL (2 STL),[1628384],3,1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
03:40,94,PT03M40.00S,2022-12-10T00:24:43.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631132,92.85479632063075,52.20588235294118,1610612761,23,19,2022-12-10T00:25:03Z,880000,False,11.0,15.0,1,right,MISS C. Koloko driving Layup - blocked,"[1631132, 1631094]",35,1610612761.0,TOR,driving,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,Banchero,1631094.0,,,,,,
03:40,95,PT03M40.00S,2022-12-10T00:24:43.6Z,1,REGULAR,block,,[],1631094,,,1610612761,23,19,2022-12-10T00:25:03Z,890000,False,,,0,,P. Banchero BLOCK (1 BLK),[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
03:39,96,PT03M39.00S,2022-12-10T00:24:44.6Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,23,19,2022-12-10T00:31:06Z,900000,False,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],11,1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,
03:19,97,PT03M19.00S,2022-12-10T00:25:04.6Z,1,REGULAR,2pt,Jump Shot,[],1628964,7.046649145860711,69.36274509803921,1610612753,23,19,2022-12-10T00:25:15Z,910000,False,-97.0,14.0,1,left,MISS M. Bamba 9' turnaround Shot,[1628964],11,1610612753.0,ORL,turnaround,,,Bamba,M. Bamba,,,,,Mid-Range,8-16 Left,9.78,Missed,,,,,,,,,,,,,,,,,,
03:19,98,PT03M19.00S,2022-12-10T00:25:04.6Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,23,19,2022-12-10T00:25:15Z,920000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],3,1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,,,97.0,2.0,2.0,0.0,,,,,,,,,,
03:09,100,PT03M09.00S,2022-12-10T00:25:19.6Z,1,REGULAR,substitution,out,[],1628384,,,1610612761,23,19,2022-12-10T00:25:57Z,940000,False,,,0,,SUB out: O. Anunoby,[1628384],3,1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
03:09,101,PT03M09.00S,2022-12-10T00:25:19.6Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,23,19,2022-12-10T00:25:57Z,950000,False,,,0,,SUB out: S. Barnes,[1630567],4,1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
03:09,102,PT03M09.00S,2022-12-10T00:25:19.6Z,1,REGULAR,substitution,out,[],1631132,,,1610612761,23,19,2022-12-10T00:25:57Z,960000,False,,,0,,SUB out: C. Koloko,[1631132],35,1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
03:09,103,PT03M09.00S,2022-12-10T00:25:19.6Z,1,REGULAR,substitution,in,[],201152,,,1610612761,23,19,2022-12-10T00:25:57Z,970000,False,,,0,,SUB in: T. Young,[201152],21,1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
03:09,104,PT03M09.00S,2022-12-10T00:25:19.6Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,23,19,2022-12-10T00:25:57Z,980000,False,,,0,,SUB in: C. Boucher,[1628449],25,1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
03:09,105,PT03M09.00S,2022-12-10T00:25:19.6Z,1,REGULAR,substitution,in,[],1629018,,,1610612761,23,19,2022-12-10T00:25:57Z,990000,False,,,0,,SUB in: G. Trent Jr.,[1629018],33,1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
03:09,111,PT03M09.00S,2022-12-10T00:25:19.6Z,1,REGULAR,substitution,out,[],1628365,,,1610612761,23,19,2022-12-10T00:26:36Z,995000,False,,,0,,SUB out: M. Fultz,[1628365],20,1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
03:09,112,PT03M09.00S,2022-12-10T00:25:19.6Z,1,REGULAR,substitution,in,[],1630532,,,1610612761,23,19,2022-12-10T00:26:36Z,997500,False,,,0,,SUB in: F. Wagner,[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
02:52,106,PT02M52.00S,2022-12-10T00:25:58.9Z,1,REGULAR,2pt,Jump Shot,[],1627832,71.1912779237845,37.72212009803921,1610612761,23,19,2022-12-10T01:23:03Z,1000000,False,-61.0,218.0,1,right,MISS F. VanVleet 22' step back Shot,[1627832],23,1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,22.68,Missed,,,,,,,,,,,,,,,,,,
02:44,107,PT02M44.00S,2022-12-10T00:26:06.9Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,23,19,2022-12-10T01:23:03Z,1010000,False,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Center,,,,,,,106.0,2.0,2.0,0.0,,,,,,,,,,
02:41,108,PT02M41.00S,2022-12-10T00:26:09.2Z,1,REGULAR,3pt,Jump Shot,[],203082,29.6484888304862,76.22549019607843,1610612753,23,19,2022-12-10T00:26:42Z,1020000,False,-131.0,226.0,1,left,MISS T. Ross 26' 3PT,[203082],31,1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
02:38,109,PT02M38.00S,2022-12-10T00:26:11.6Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,23,19,2022-12-10T00:26:11Z,1030000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],23,1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,
02:37,110,PT02M37.00S,2022-12-10T00:26:17.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627832,92.72339027595268,52.20588235294118,1610612761,23,21,2022-12-10T00:29:33Z,1040000,False,11.0,16.0,1,right,F. VanVleet running Layup (4 PTS),[1627832],23,1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,1.93,Made,4.0,,,,,,,,,,,,,,,,,
02:37,113,PT02M37.00S,2022-12-10T00:26:17.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,23,21,2022-12-10T00:28:54Z,1050000,False,,,0,,ORL Timeout,[],,1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:37,114,PT02M37.00S,2022-12-10T00:28:16.5Z,1,REGULAR,substitution,out,[],1627783,,,1610612753,23,21,2022-12-10T00:29:00Z,1060000,False,,,0,,SUB out: P. Siakam,[1627783],43,1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
02:37,115,PT02M37.00S,2022-12-10T00:28:16.5Z,1,REGULAR,substitution,in,[],1630567,,,1610612753,23,21,2022-12-10T00:29:00Z,1070000,False,,,0,,SUB in: S. Barnes,[1630567],4,1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
02:10,116,PT02M10.00S,2022-12-10T00:29:37.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,13.87976346911958,49.50980392156863,1610612753,25,21,2022-12-10T00:29:44Z,1080000,False,2.0,78.0,1,left,C. Anthony 7' driving floating Jump Shot (2 PTS) (T. Ross 1 AST),"[1630175, 203082]",50,1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,7.8,Made,2.0,T. Ross,203082.0,1.0,,,,,,,,,,,,,,
01:58,118,PT01M58.00S,2022-12-10T00:29:52.3Z,1,REGULAR,foul,personal,[],1630175,,,1610612761,25,21,2022-12-10T00:30:04Z,1100000,False,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 1627832]",50,1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1628480.0,,,,,,1.0,0.0,VanVleet,1627832.0
01:58,120,PT01M58.00S,2022-12-10T00:30:00.5Z,1,REGULAR,substitution,out,[],1631094,,,1610612761,25,21,2022-12-10T00:30:04Z,1120000,False,,,0,,SUB out: P. Banchero,[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
01:58,121,PT01M58.00S,2022-12-10T00:30:00.5Z,1,REGULAR,substitution,in,[],1629678,,,1610612761,25,21,2022-12-10T00:30:04Z,1130000,False,,,0,,SUB in: A. Schofield,[1629678],25,1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
01:51,122,PT01M51.00S,2022-12-10T00:30:18.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201152,84.05059132720105,51.225490196078425,1610612761,25,23,2022-12-10T00:35:10Z,1140000,False,6.0,97.0,1,right,T. Young 9' floating Jump Shot (2 PTS) (F. VanVleet 3 AST),"[201152, 1627832]",21,1610612761.0,TOR,floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,9.76,Made,2.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,,,,,
01:37,124,PT01M37.00S,2022-12-10T00:30:30.9Z,1,REGULAR,3pt,Jump Shot,[],1628964,31.62779237844941,32.76654411764706,1610612753,25,23,2022-12-10T00:30:56Z,1160000,False,86.0,245.0,1,left,MISS M. Bamba 25' 3PT,[1628964],11,1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
01:37,125,PT01M37.00S,2022-12-10T00:30:30.9Z,1,REGULAR,rebound,offensive,[],1629678,,,1610612753,25,23,2022-12-10T00:30:47Z,1170000,False,,,0,,A. Schofield REBOUND (Off:1 Def:0),[1629678],25,1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Above the Break 3,24+ Left Center,,,,,,,124.0,1.0,0.0,1.0,,,,,,,,,,
01:32,126,PT01M32.00S,2022-12-10T00:30:37.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,30.042706964520367,75.98039215686273,1610612753,28,23,2022-12-10T00:30:51Z,1180000,False,-130.0,230.0,1,left,C. Anthony 26' 3PT  (5 PTS) (A. Schofield 1 AST),"[1630175, 1629678]",50,1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,26.41,Made,5.0,A. Schofield,1629678.0,1.0,,,,,,,,,,,,,,
01:18,128,PT01M18.00S,2022-12-10T00:30:50.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,80.6340341655716,65.68627450980392,1610612761,28,25,2022-12-10T00:31:01Z,1200000,False,78.0,130.0,1,right,S. Barnes 15' pullup Jump Shot (6 PTS),[1630567],4,1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Right,15.14,Made,6.0,,,,,,,,,,,,,,,,,
01:07,129,PT01M07.00S,2022-12-10T00:31:01.2Z,1,REGULAR,3pt,Jump Shot,[],1630175,24.26084099868594,87.99019607843137,1610612753,31,25,2022-12-10T00:31:06Z,1210000,False,-190.0,176.0,1,left,C. Anthony 25' 3PT  (8 PTS) (F. Wagner 2 AST),"[1630175, 1630532]",50,1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,25.87,Made,8.0,F. Wagner,1630532.0,2.0,,,,,,,,,,,,,,
00:54,131,PT00M54.00S,2022-12-10T00:31:15.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628449,93.38042049934296,52.450980392156865,1610612761,31,25,2022-12-10T00:31:45Z,1230000,False,12.0,10.0,1,right,MISS C. Boucher DUNK - blocked,"[1628449, 1628964]",25,1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,1.57,Missed,,,,,,,,,,,Bamba,1628964.0,,,,,,
00:54,136,PT00M54.00S,2022-12-10T00:31:15.8Z,1,REGULAR,block,,[],1628964,,,1610612761,31,25,2022-12-10T00:31:45Z,1235000,False,,,0,,M. Bamba BLOCK (1 BLK),[1628964],11,1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
00:50,132,PT00M50.00S,2022-12-10T00:31:19.8Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,31,25,2022-12-10T00:31:24Z,1240000,False,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],11,1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,131.0,2.0,2.0,0.0,,,,,,,,,,
00:39,133,PT00M39.20S,2022-12-10T00:31:32.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,7.178055190538765,52.450980392156865,1610612753,33,25,2022-12-10T00:36:16Z,1250000,False,-12.0,15.0,1,left,F. Wagner driving floating Jump Shot (6 PTS) (M. Bamba 1 AST),"[1630532, 1628964]",22,1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.94,Made,6.0,M. Bamba,1628964.0,1.0,,,,,,,,,,,,,,
00:39,134,PT00M39.20S,2022-12-10T00:31:37.1Z,1,REGULAR,foul,personal,['1freethrow'],201152,,,1610612753,33,25,2022-12-10T00:31:55Z,1260000,False,,,0,,T. Young shooting personal FOUL (1 PF) (Wagner 1 FT),"[201152, 1630532]",21,1610612761.0,TOR,shooting,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1148.0,,,,,,1.0,0.0,Wagner,1630532.0
00:39,137,PT00M39.20S,2022-12-10T00:32:02.2Z,1,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,34,25,2022-12-10T00:32:02Z,1280000,False,,,0,,F. Wagner Free Throw 1 of 1 (7 PTS),[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
00:29,138,PT00M29.50S,2022-12-10T00:32:16.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201152,91.40932982917214,51.9607843137255,1610612761,34,25,2022-12-10T00:32:20Z,1290000,False,10.0,28.0,1,right,MISS T. Young driving floating Shot,[201152],21,1610612761.0,TOR,driving floating,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
00:26,139,PT00M26.80S,2022-12-10T00:32:19.2Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,34,25,2022-12-10T00:32:20Z,1300000,False,,,0,,M. Bamba REBOUND (Off:0 Def:3),[1628964],11,1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,138.0,3.0,3.0,0.0,,,,,,,,,,
00:07,140,PT00M07.30S,2022-12-10T00:32:38.6Z,1,REGULAR,3pt,Jump Shot,[],1630532,28.991458607095925,80.88235294117648,1610612753,37,25,2022-12-10T00:32:44Z,1310000,False,-154.0,220.0,1,left,F. Wagner 26' 3PT pullup (10 PTS),[1630532],22,1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,26.88,Made,10.0,,,,,,,,,,,,,,,,,
00:00,141,PT00M00.00S,2022-12-10T00:32:48.8Z,1,REGULAR,3pt,Jump Shot,[],1627832,66.70499342969777,28.676470588235293,1610612761,37,25,2022-12-10T00:32:54Z,1320000,False,-107.0,260.0,1,right,MISS F. VanVleet 28' pullup 3PT,[1627832],23,1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,28.15,Missed,,,,,,,,,,,,,,,,,,
00:00,142,PT00M00.00S,2022-12-10T00:32:48.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,37,25,2022-12-10T00:32:54Z,1330000,False,,,0,,TEAM offensive REBOUND,[],,1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,141.0,,,,,,,,,,,,,
00:00,143,PT00M00.00S,2022-12-10T00:32:55.2Z,1,REGULAR,period,end,[],0,,,1610612761,37,25,2022-12-10T00:32:55Z,1340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,144,PT12M00.00S,2022-12-10T00:34:28.5Z,2,REGULAR,substitution,out,['startperiod'],1630567,,,1610612761,37,25,2022-12-10T00:35:14Z,1350000,False,,,0,,SUB out: S. Barnes,[1630567],4,1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,145,PT12M00.00S,2022-12-10T00:34:28.5Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612761,37,25,2022-12-10T00:35:14Z,1360000,False,,,0,,SUB out: F. VanVleet,[1627832],23,1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,146,PT12M00.00S,2022-12-10T00:34:28.5Z,2,REGULAR,substitution,in,['startperiod'],1628384,,,1610612761,37,25,2022-12-10T00:35:14Z,1370000,False,,,0,,SUB in: O. Anunoby,[1628384],3,1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,147,PT12M00.00S,2022-12-10T00:34:28.5Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612761,37,25,2022-12-10T00:35:14Z,1380000,False,,,0,,SUB in: P. Siakam,[1627783],43,1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,148,PT12M00.00S,2022-12-10T00:35:28.7Z,2,REGULAR,period,start,[],0,,,1610612753,37,25,2022-12-10T00:35:28Z,1390000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:41,149,PT11M41.00S,2022-12-10T00:35:47.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.046649145860711,51.470588235294116,1610612753,39,25,2022-12-10T00:35:52Z,1400000,False,-7.0,14.0,1,left,F. Wagner driving Layup (12 PTS),[1630532],22,1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.56,Made,12.0,,,,,,,,,,,,,,,,,
11:21,150,PT11M21.00S,2022-12-10T00:36:09.1Z,2,REGULAR,foul,personal,[],1630175,,,1610612761,39,25,2022-12-10T00:36:45Z,1410000,False,,,0,,C. Anthony personal FOUL (2 PF),"[1630175, 1628384]",50,1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628480.0,,,,,,2.0,0.0,Anunoby,1628384.0
11:17,152,PT11M17.00S,2022-12-10T00:36:37.8Z,2,REGULAR,foul,personal,['2freethrow'],203082,,,1610612761,39,25,2022-12-10T00:36:50Z,1430000,False,,,0,,T. Ross shooting personal FOUL (1 PF) (Siakam 2 FT),"[203082, 1627783]",31,1610612753.0,ORL,shooting,,,Ross,T. Ross,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200832.0,,,,,,1.0,0.0,Siakam,1627783.0
11:17,154,PT11M17.00S,2022-12-10T00:37:14.3Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,39,26,2022-12-10T00:37:14Z,1450000,False,,,0,,P. Siakam Free Throw 1 of 2 (12 PTS),[1627783],43,1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
11:17,155,PT11M17.00S,2022-12-10T00:37:34.1Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,39,27,2022-12-10T00:37:34Z,1460000,False,,,0,,P. Siakam Free Throw 2 of 2 (13 PTS),[1627783],43,1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
11:05,156,PT11M05.00S,2022-12-10T00:37:47.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.258212877792378,52.69607843137255,1610612753,41,27,2022-12-10T00:37:53Z,1470000,False,-13.0,6.0,1,left,F. Wagner driving Layup (14 PTS) (T. Ross 2 AST),"[1630532, 203082]",22,1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.49,Made,14.0,T. Ross,203082.0,2.0,,,,,,,,,,,,,,
10:51,158,PT10M51.00S,2022-12-10T00:38:03.3Z,2,REGULAR,foul,personal,['3freethrow'],1630532,,,1610612761,41,27,2022-12-10T00:38:17Z,1490000,False,,,0,,F. Wagner shooting personal FOUL (1 PF) (Anunoby 3 FT),"[1630532, 1628384]",22,1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,,,,,,,,,1148.0,,,,,,1.0,0.0,Anunoby,1628384.0
10:51,160,PT10M51.00S,2022-12-10T00:38:26.7Z,2,REGULAR,freethrow,1 of 3,[],1628384,,,1610612761,41,28,2022-12-10T00:38:26Z,1510000,False,,,0,,O. Anunoby Free Throw 1 of 3 (3 PTS),[1628384],3,1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
10:51,161,PT10M51.00S,2022-12-10T00:38:41.1Z,2,REGULAR,freethrow,2 of 3,[],1628384,,,1610612761,41,29,2022-12-10T00:38:41Z,1520000,False,,,0,,O. Anunoby Free Throw 2 of 3 (4 PTS),[1628384],3,1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
10:51,162,PT10M51.00S,2022-12-10T00:38:58.8Z,2,REGULAR,freethrow,3 of 3,[],1628384,,,1610612761,41,30,2022-12-10T00:38:58Z,1530000,False,,,0,,O. Anunoby Free Throw 3 of 3 (5 PTS),[1628384],3,1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
10:38,163,PT10M38.00S,2022-12-10T00:39:12.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,5.995400788436268,50.0,1610612753,43,30,2022-12-10T00:39:18Z,1540000,False,0.0,4.0,1,left,C. Anthony driving Layup (10 PTS),[1630175],50,1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,0.39,Made,10.0,,,,,,,,,,,,,,,,,
10:26,164,PT10M26.00S,2022-12-10T00:39:23.6Z,2,REGULAR,2pt,Jump Shot,[],1629018,77.87450722733246,34.068627450980394,1610612761,43,32,2022-12-10T00:39:29Z,1550000,False,-80.0,155.0,1,right,G. Trent Jr. 17' pullup Jump Shot (2 PTS),[1629018],33,1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left Center,17.47,Made,2.0,,,,,,,,,,,,,,,,,
10:12,165,PT10M12.00S,2022-12-10T00:39:38.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.915243101182654,51.225490196078425,1610612753,45,32,2022-12-10T00:39:44Z,1560000,False,-6.0,13.0,1,left,F. Wagner cutting Layup (16 PTS) (C. Anthony 1 AST),"[1630532, 1630175]",22,1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.39,Made,16.0,C. Anthony,1630175.0,1.0,,,,,,,,,,,,,,
10:01,167,PT10M01.00S,2022-12-10T00:39:49.3Z,2,REGULAR,3pt,Jump Shot,[],1629018,66.04796320630749,56.61764705882353,1610612761,45,35,2022-12-10T00:39:56Z,1580000,False,33.0,267.0,1,right,G. Trent Jr. 26' 3PT pullup (5 PTS) (T. Young 1 AST),"[1629018, 201152]",33,1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,26.86,Made,5.0,T. Young,201152.0,1.0,,,,,,,,,,,,,,
09:48,169,PT09M48.00S,2022-12-10T00:40:02.2Z,2,REGULAR,turnover,bad pass,[],1630175,,,1610612753,45,35,2022-12-10T00:40:06Z,1600000,False,,,0,,C. Anthony bad pass TURNOVER (1 TO),"[1630175, 201152]",50,1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,,,Young,201152.0,,,,
09:48,170,PT09M48.00S,2022-12-10T00:40:02.2Z,2,REGULAR,steal,,[],201152,,,1610612761,45,35,2022-12-10T00:40:41Z,1610000,False,,,0,,T. Young STEAL (1 STL),[201152],21,1610612761.0,TOR,,,,Young,T. Young,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
